bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB100,2024-RS,2024,Senator Frye-Mueller (prime),"Senators Frye-Mueller (prime) and Pischke and Representatives Jensen (Phil) (prime), Aylward, Lems, Schaefbauer, and Sjaarda",prohibit the imposition of additional immunization requirements on children.,Education; Immunization; Local Government Generally; Minors; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24889
SB101,2024-RS,2024,Senator Frye-Mueller (prime),"Senators Frye-Mueller (prime) and Pischke and Representatives Aylward, Jensen (Phil), Mulally, Perry, Schaefbauer, and Sjaarda",prohibit the conduct of certain physical examinations or screenings on students in a school district without parental consent.,Education; Health Care; Parental Control; Students,http://sdlegislature.gov/Session/Bill/25035
SB102,2024-RS,2024,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Stevens (prime),revise the process for annexing or excluding property contiguous to a road district.,"Annexation; Boards and Commissions; Highways, Roads, and Bridges",http://sdlegislature.gov/Session/Bill/25117
SB103,2024-RS,2024,Senator Hoffman (prime),"Senators Hoffman (prime), Kolbeck (Steve), Larson, Mehlhaff, Novstrup, Pischke, Schoenbeck, and Stalzer and Representative Deutsch",standardize certain school safety practices.,Education; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25085
SB104,2024-RS,2024,Senator Stalzer (prime),Senator Stalzer (prime),make an appropriation to support the operations of the Phoenix Correspondence Commission.,Appropriation; Convention of States,http://sdlegislature.gov/Session/Bill/25101
SB105,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Deibert, Duhamel, Larson, Mehlhaff, Novstrup, and Schoenbeck and Representatives Emery, Pinnow, Pourier, and Tordsen",provide for the employment of veterans' service officers by the Department of Veterans Affairs.,Counties; Delayed Effective Date; Indian Tribes; Veterans Affairs,http://sdlegislature.gov/Session/Bill/24562
SB106,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Duhamel, and Larson and Representatives Duffy, Emery, Kull, Perry, Pourier, and Wittman","make an appropriation to support airline terminal improvement, expansion, and infrastructure projects.",Appropriation; Aviation; Grants; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/25048
SB107,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Deibert, and Larson and Representatives Peterson (Drew) (prime), Blare, Emery, Heermann, Perry, Pinnow, Pourier, Reimer, and Shorma",prohibit the dissemination of materially deceptive media without disclosure and to provide a penalty therefor.,Artificial Intelligence; Crimes; Penalty; Social Media,http://sdlegislature.gov/Session/Bill/25001
SB108,2024-RS,2024,Senator Duhamel (prime),"Senators Duhamel (prime), Deibert, Schoenbeck, and Stalzer and Representatives Duffy (prime), Blare, Deutsch, Drury, Fitzgerald, and Kull",revise a provision related to retrocession of jurisdiction over federal enclaves.,Law Enforcement; State Affairs and Government,http://sdlegislature.gov/Session/Bill/25034
SB109,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime), Larson, Mehlhaff, and Schoenbeck and Representatives Duba, Healy, Nelson, and Wittman",provisionally repeal capital punishment.,Capital Punishment; Crimes; Criminal Procedure,http://sdlegislature.gov/Session/Bill/25047
SB110,2024-RS,2024,Senator Rohl (prime),"Senators Rohl (prime), Crabtree, Johnson, Otten (Herman), Schoenbeck, Stalzer, Wiik, and Zikmund and Representatives Sauder (prime), Callies, Deutsch, and Koth",void covenants that prohibit or restrict the possession or use of firearms and ammunition.,"Contracts; Firearms; Planning, Zoning and Housing Programs; Property",http://sdlegislature.gov/Session/Bill/25145
SB111,2024-RS,2024,Senator Deibert (prime),"Senators Deibert (prime), Frye-Mueller, and Zikmund and Representatives Callies, Chase, Moore, Odenbach, Perry, and Teunissen",revise requirements for mining and mineral exploration.,"Boards and Commissions; Environmental Cleanup; Guaranty, Suretyship and Indemnity; Mining, Oil and Gas; Promulgation of Rules",http://sdlegislature.gov/Session/Bill/24844
SB112,2024-RS,2024,Senator Deibert (prime),"Senators Deibert (prime), Duhamel, Larson, Pischke, and Zikmund and Representatives Chase, Duba, Emery, Krull, Perry, and Teunissen",establish a non-resident title fee.,Fees; Fund; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24878
SB113,2024-RS,2024,Senator Nesiba (prime),Senators Nesiba (prime) and Larson and Representatives Duba (prime) and Healy,establish the state flag design commission.,Reports; State Affairs and Government; State Emblems; Uncodified Acts,http://sdlegislature.gov/Session/Bill/24560
SB114,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Larson, Rohl, Stalzer, and Zikmund and Representatives Drury (prime), Blare, Chaffee, Emery, Kull, Massie, Mulally, Nelson, Pinnow, Pourier, and Shorma",create a presumption of workers' compensation coverage for occupational cancer for firefighters.,Firefighters; Workers' Compensation,http://sdlegislature.gov/Session/Bill/24614
SB115,2024-RS,2024,Senator Wiik (prime),"Senators Wiik (prime), Beal, Crabtree, Deibert, Frye-Mueller, Pischke, and Stalzer and Representatives Tordsen (prime), Fitzgerald, Gross, Jensen (Phil), Krohmer, Perry, and Pinnow","prevent a county, township, or municipality from authorizing a guaranteed income program.",Counties; Municipal Government; Public Welfare and Assistance; Townships,http://sdlegislature.gov/Session/Bill/24851
SB116,2024-RS,2024,Senator Davis (prime),"Senators Davis (prime), Schoenbeck, Stalzer, and Zikmund and Representatives Mulder (prime), Bartels, Blare, Duba, Heermann, Perry, and Tordsen",provide for vapor product certification requirements and to provide a penalty therefor.,Electronic Smoking Devices; Fees; Promulgation of Rules; Reports; Taxation; Trade Regulation,http://sdlegislature.gov/Session/Bill/24990
SB117,2024-RS,2024,Senator Klumb (prime),"Senators Klumb (prime), Larson, Nesiba, Pischke, and Zikmund and Representatives Lesmeister (prime), Blare, Duba, Emery, Jensen (Phil), Nelson, Overweg, Stevens, Teunissen, and Wittman",revise provisions regarding industrial hemp.,Agriculture and Horticulture; Criminal Background Investigation; Industrial Hemp; Licensure,http://sdlegislature.gov/Session/Bill/24685
SB118,2024-RS,2024,Senator Reed (prime),Senator Reed (prime) and Representative Weisgram (prime),permit the use of an online management and communication platform to be used by homeowners who are governed by a restrictive contract.,"Homeowners' Associations; Nonprofit Corporations; Planning, Zoning and Housing Programs",http://sdlegislature.gov/Session/Bill/24966
SB119,2024-RS,2024,Senator Bordeaux (prime),"Senators Bordeaux (prime), Deibert, Larson, and Nesiba and Representatives Tordsen (prime), Duba, Emery, Healy, Lesmeister, Perry, Pinnow, Reisch, Teunissen, and Wittman",permit the use of tribal identification cards when registering to vote.,Delayed Effective Date; Elections; Indian Tribes; Voting,http://sdlegislature.gov/Session/Bill/25157
SB120,2024-RS,2024,Senator Otten (Herman) (prime),Senators Otten (Herman) (prime) and Hunhoff and Representative DeGroot (prime),provide an additional basis for the Interim Rules Review Committee to revert a proposed administrative rule.,Administrative Procedure; Promulgation of Rules; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24569
SB121,2024-RS,2024,Senator Otten (Herman) (prime),Senators Otten (Herman) (prime) and Zikmund and Representative Otten (Ernie),revise the process to vacate certain highways.,"Administrative Procedure; Counties; Highways, Roads, and Bridges; Section-Line Highways; Townships",http://sdlegislature.gov/Session/Bill/24573
SB122,2024-RS,2024,Senator Frye-Mueller (prime),"Senators Frye-Mueller (prime) and Pischke and Representatives Krull (prime), Jensen (Phil), Ladner, and Perry",ensure the availability of law enforcement and emergency services in certain state parks and to declare an emergency.,"Emergency Clause; Emergency Medical Services; Game, Fish, Parks and Forestry; Law Enforcement",http://sdlegislature.gov/Session/Bill/24890
SB123,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime), Bolin, Larson, and Schoenbeck and Representatives Chaffee (prime), Duba, Healy, Lesmeister, and Mortenson",revise provisions pertaining to voter registration requirements and the state board of elections.,Boards and Commissions; Elections; Hoghouse-Vehicle Bill; Residency; Voting,http://sdlegislature.gov/Session/Bill/25104
SB124,2024-RS,2024,Senator Klumb (prime),"Senators Klumb (prime), Crabtree, Deibert, Larson, Novstrup, and Zikmund and Representatives Overweg (prime), Blare, and Perry",revise the eligibility of roads for the rural access infrastructure fund.,"Counties; Fund; Grants; Highways, Roads, and Bridges; Townships",http://sdlegislature.gov/Session/Bill/25067
SB125,2024-RS,2024,Senator Reed (prime),"Senators Reed (prime), Nesiba, Rohl, Schoenbeck, and Zikmund and Representatives Rehfeldt (prime), Bartels, Duba, Emery, Healy, Heermann, Koth, Pinnow, Pourier, and Wittman","require the Department of Social Services to conduct a state-wide study on child care, to provide an appropriation therefor, and to declare an emergency.",Appropriation; Child Care; Emergency Clause; Reports,http://sdlegislature.gov/Session/Bill/25100
SB126,2024-RS,2024,Senator Crabtree (prime),Senator Crabtree (prime) and Representative Mortenson,improve agriculture in South Dakota.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/25171
SB127,2024-RS,2024,Senator Crabtree (prime),"Senators Crabtree (prime), Nesiba, Otten (Herman), and Stalzer and Representatives Chaffee, Deutsch, Duba, Emery, Fitzgerald, Koth, Mortenson, and Weisgram",revise the requirements pertaining to average teacher compensation and to establish a minimum teacher salary.,Education; Hoghouse-Vehicle Bill; State Affairs and Government; Teachers,http://sdlegislature.gov/Session/Bill/25172
SB128,2024-RS,2024,Senator Crabtree (prime),Senator Crabtree (prime) and Representative Mortenson,improve public safety in South Dakota.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/25173
SB129,2024-RS,2024,Senator Crabtree (prime),Senator Crabtree (prime) and Representative Mortenson,improve the workforce of South Dakota.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/25174
SB130,2024-RS,2024,Senator Novstrup (prime),"Senator Novstrup (prime) and Representatives Chaffee (prime), Moore, Perry, and Schaefbauer",consider certain goods when given as a prize through a redemption store as purchases for resale.,Taxation,http://sdlegislature.gov/Session/Bill/24803
SB131,2024-RS,2024,Senator Rohl (prime),"Senators Rohl (prime), Beal, Crabtree, Davis, and Schoenbeck and Representatives Moore (prime), Blare, Duba, Emery, Nelson, Peterson (Drew), Pinnow, Wangsness, and Wittman",include shelterbelts as a factor affecting productivity in determining assessed value of agricultural land.,Agricultural Land; Property Tax; Taxation,http://sdlegislature.gov/Session/Bill/24482
SB132,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Nelson (prime), Duba, Emery, Lesmeister, Pourier, and Wittman",increase the state minimum wage.,Labor and Employment,http://sdlegislature.gov/Session/Bill/24608
SB133,2024-RS,2024,Senator Nesiba (prime),Senators Nesiba (prime) and Larson and Representatives Duba (prime) and Healy,permit the use of campaign contributions for child day care services.,Campaign Finance; Child Care; Elections,http://sdlegislature.gov/Session/Bill/24538
SB134,2024-RS,2024,Senator Deibert (prime),"Senators Deibert (prime), Crabtree, Duhamel, Frye-Mueller, Johnson, Rohl, Schoenbeck, Schoenfish, and Zikmund and Representatives Odenbach (prime), Chase, Drury, Duba, Fitzgerald, Krull, Ladner, and Teunissen",make an appropriation to create the healthy forest critical infrastructure relief and grant program and to declare an emergency.,Agriculture and Horticulture; Appropriation; Economic Development; Emergency Clause; Grants,http://sdlegislature.gov/Session/Bill/25033
SB135,2024-RS,2024,Senator Otten (Herman) (prime),Senators Otten (Herman) (prime) and Larson and Representatives Otten (Ernie) (prime) and Overweg,authorize the payment of administrative expenses from habitat stamp sales.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting",http://sdlegislature.gov/Session/Bill/24570
SB136,2024-RS,2024,Senator Reed (prime),"Senators Reed (prime), Davis, Hunhoff, Nesiba, Tobin, and Zikmund and Representatives Bartels (prime), Blare, Duba, Emery, Healy, and Perry",expand the scope of a physician wellness program and to declare an emergency.,Emergency Clause; Health Care; Higher Education; Professions and Occupations,http://sdlegislature.gov/Session/Bill/24957
SB137,2024-RS,2024,Senator Hunhoff (prime),Senator Hunhoff (prime),repeal the expiration of a reduction in certain gross receipts and use tax rates.,Hoghouse-Vehicle Bill; Retail Sales and Service Tax; Taxation,http://sdlegislature.gov/Session/Bill/25186
SB138,2024-RS,2024,Senator Hunhoff (prime),Senator Hunhoff (prime),make an appropriation to provide for the development of South Dakota.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/25185
SB139,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),"exempt enrolled members of Indian tribes from admission fees, camping permit fees, and park service fees at state parks or recreation areas.","Fees; Game, Fish, Parks and Forestry; Indian Tribes; State Parks",http://sdlegislature.gov/Session/Bill/25163
SB140,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),prohibit the imposition of fishing and hunting license fees on members of an Indian Tribe.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting; Indian Tribes",http://sdlegislature.gov/Session/Bill/25162
SB141,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),include a medical marijuana card issued by a South Dakota tribe in the definition of nonresident cardholder.,Indian Tribes; Medical Cannabis; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25161
SB142,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),recognize geographic place names containing the word scalp as offensive.,State Affairs and Government,http://sdlegislature.gov/Session/Bill/25190
SB143,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),create the Commission on Indian Affairs.,Indian Tribes; State Affairs and Government,http://sdlegislature.gov/Session/Bill/25154
SB144,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Duhamel, Kolbeck (Jack), and Larson and Representatives Duffy (prime), Duba, Emery, Kull, Massie, Perry, Pourier, and Tordsen",make an appropriation for grants to support airport terminal infrastructure projects and terminal improvement and expansion.,Aeronautics Commission; Appropriation; Aviation; Grants; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/25181
SB145,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Duba, Emery, Lesmeister, Nelson, and Wittman",modify the amount of time to report an injury for workers' compensation.,Workers' Compensation,http://sdlegislature.gov/Session/Bill/24914
SB146,2024-RS,2024,Senator Reed (prime),"Senators Reed (prime), Stalzer, Wiik, and Zikmund and Representatives Heermann (prime), Blare, Callies, Deutsch, Drury, Fitzgerald, Ladner, Perry, and Stevens","revise and repeal provisions related to threatening persons holding statewide office, judicial officers, and elected officers and to provide a penalty therefor.",Health Care; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25184
SB147,2024-RS,2024,Senator Hunhoff (prime),"Senators Hunhoff (prime), Breitling, Davis, Tobin, Wheeler, and Zikmund and Representatives Rehfeldt (prime), Bartels, Duba, and Wittman",provide for the distribution of informational materials regarding palliative care.,,http://sdlegislature.gov/Session/Bill/24998
SB148,2024-RS,2024,Senator Hunhoff (prime),"Senators Hunhoff (prime), Bolin, Stalzer, and Zikmund and Representatives Reisch (prime), Blare, Overweg, Perry, Stevens, Teunissen, and Weisgram",provide permissive authority to a governing body of a municipality or county to deny reissuance of an on-sale license not actively used.,Alcoholic Beverages; Counties; Municipal Government,http://sdlegislature.gov/Session/Bill/25084
SB149,2024-RS,2024,Senator Reed (prime),Senator Reed (prime) and Representative Drury (prime),establish the admissibility of evidence of similar acts in civil cases involving sexual assault or child molestation.,Evidence,http://sdlegislature.gov/Session/Bill/25170
SB150,2024-RS,2024,Senator Reed (prime),Senator Reed (prime) and Representative Peterson (Drew) (prime),make an appropriation to the Board of Regents to provide grant funding for the operation of the bioproducts facility in Brookings.,Appropriation; Grants; Higher Education,http://sdlegislature.gov/Session/Bill/25195
SB151,2024-RS,2024,Senator Maher (prime),"Senators Maher (prime), Nesiba, Reed, Stalzer, and Zikmund and Representatives Jamison (prime), Bahmuller, Deutsch, Duba, Healy, Heermann, Krull, Kull, Mulder, Nelson, and Pinnow",revise and repeal provisions related to the licensure of athletic trainers.,Health Care; Licensure; Professions and Occupations; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/25081
SB152,2024-RS,2024,Senator Breitling (prime),"Senators Breitling (prime), Deibert, and Reed and Representatives Wangsness (prime) and Moore",establish maximum fees for legal publications and to remove related rule-making authority from the Bureau of Administration.,Fees; Notice and Publication; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/25131
SB153,2024-RS,2024,Senator Breitling (prime),Senator Breitling (prime) and Representatives Wangsness (prime) and Moore,"make an appropriation to the Department of Game, Fish and Parks to improve and repair infrastructure around Lake Hiddenwood.","Appropriation; Fund; Game, Fish, Parks and Forestry; Procurement of Public Improvements; State Parks",http://sdlegislature.gov/Session/Bill/25127
SB154,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),establish the Commission on Truth and Reconciliation.,Boards and Commissions; Indian Tribes; Reports; State Affairs and Government; Uncodified Acts,http://sdlegislature.gov/Session/Bill/25155
SB155,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),permit the playing of an Honor Song at graduation ceremonies.,Education; Higher Education; Indian Tribes; Speech and Expression; Students,http://sdlegislature.gov/Session/Bill/25158
SB156,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),authorize enrolled tribal members to attend certain institutions of higher education without payment of tuition and mandatory fees.,Education; Higher Education; Indian Tribes; Tuition,http://sdlegislature.gov/Session/Bill/25159
SB157,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),establish the nonbeneficiary student scholarship program and make an appropriation therefor.,Appropriation; Education; Higher Education; Indian Tribes; Scholarships,http://sdlegislature.gov/Session/Bill/25160
SB158,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),transfer the Office of Indian Education to the Department of Education.,Code Commission; Education; Indian Tribes,http://sdlegislature.gov/Session/Bill/25164
SB159,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),prohibit school districts from using certain mascots and team names that are derogatory toward Native American peoples or culture.,Education; School Districts; Sports,http://sdlegislature.gov/Session/Bill/25221
SB160,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),rename South Scalp Creek Lakeside Use Area in Gregory County.,Indian Tribes; State Parks; Uncodified Acts,http://sdlegislature.gov/Session/Bill/25165
SB161,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),incorporate the Oceti Sakowin Essential Understandings in the social studies curriculum.,Education; Indian Tribes; Promulgation of Rules; School Curriculum,http://sdlegislature.gov/Session/Bill/25230
SB162,2024-RS,2024,Senator Bordeaux (prime),"Senators Bordeaux (prime), Foster, and Nesiba and Representatives Duba, Emery, Fitzgerald, Mortenson, Perry, Pourier, St. John, and Teunissen",make an appropriation for the erection of the South Dakota Sioux Code Talker Memorial and to declare an emergency.,Appropriation; Emergency Clause; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/25193
SB163,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Duba (prime), Emery, Healy, Nelson, and Wittman",recognize hair discrimination as an unfair or discriminatory practice for employment.,Labor and Employment; Personal Rights and Obligations,http://sdlegislature.gov/Session/Bill/25225
SB164,2024-RS,2024,Senator Nesiba (prime),Senator Nesiba (prime),"lower the state sales tax rate and the state use tax rate on food to zero percent, and to increase certain gross receipts tax rates, excise tax rates, and use tax rates.",Food Tax; Retail Sales and Service Tax; Tax Exemptions and Refunds; Taxation,http://sdlegislature.gov/Session/Bill/25050
SB165,2024-RS,2024,Senator Maher (prime),"Senators Maher (prime), Crabtree, Kolbeck (Jack), Nesiba, Schoenbeck, and Stalzer and Representatives Karr (prime), Bartels, Blare, Deutsch, Duba, Duffy, Emery, Fitzgerald, Gross, Krull, Kull, Ladner, Overweg, Perry, Pourier, and Stevens",create the South Dakota-Ireland Trade Commission.,Boards and Commissions; State Affairs and Government; Trade,http://sdlegislature.gov/Session/Bill/25192
SB166,2024-RS,2024,Senator Foster (prime),Senator Foster (prime),revise provisions regarding drones.,Aeronautics Commission; Aviation; Drones; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/25236
SB167,2024-RS,2024,Senator Kolbeck (Jack) (prime),"Senators Kolbeck (Jack) (prime), Frye-Mueller, Hoffman, Kolbeck (Steve), Stalzer, and Zikmund and Representatives Ladner (prime), Aylward, Drury, Fitzgerald, Jensen (Phil), Krull, Mulder, Odenbach, Otten (Ernie), Perry, Peterson (Sue), and Pinnow",limit annual valuation increases on owner-occupied single-family dwellings.,Property Tax; Tax Exemptions and Refunds; Taxation,http://sdlegislature.gov/Session/Bill/25111
SB168,2024-RS,2024,Senator Hunhoff (prime),"Senator Hunhoff (prime) and Representatives Rehfeldt (prime), Duba, and Fitzgerald",make an appropriation for victim services.,Appointments; Appropriation; Child Abuse; Domestic Abuse; Fund; Grants; Promulgation of Rules; Reports; Sex Offenses,http://sdlegislature.gov/Session/Bill/25168
SB169,2024-RS,2024,Senator Johnson (prime),Senator Johnson (prime) and Representative Blare,revise provisions regarding drones.,Aviation; Crimes; Drones; Penalty,http://sdlegislature.gov/Session/Bill/24626
SB170,2024-RS,2024,Senator Hunhoff (prime),Senator Hunhoff (prime) and Representative Venhuizen (prime),repeal and replace an appropriation regarding the South Dakota women's prison and to declare an emergency.,Appropriation; Correctional Facilities and Parole; Emergency Clause; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/25247
SB171,2024-RS,2024,Senator Hunhoff (prime),Senator Hunhoff (prime) and Representative Venhuizen (prime),make and change an appropriation related to the construction of the new state public health laboratory and to declare an emergency.,Appropriation; Emergency Clause; Procurement of Public Improvements; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25248
SB172,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Larson, and Pischke and Representatives Duba (prime), Blare, and Mulder",allow a person to temporarily take responsibility of a feral cat for the purpose of spaying or neutering the animal.,Animals and Livestock; Crimes,http://sdlegislature.gov/Session/Bill/25199
SB173,2024-RS,2024,Senator Otten (Herman) (prime),Senator Otten (Herman) (prime) and Representative Pinnow (prime),provide a landowner-on-own-land license for antlerless elk.,"Game, Fish, Parks and Forestry; Hunting; Promulgation of Rules",http://sdlegislature.gov/Session/Bill/25076
SB174,2024-RS,2024,Senator Pischke (prime),Senator Pischke (prime) and Representative Perry,increase the nonresident fee for a habitat stamp.,"Fees; Fishing; Game, Fish, Parks and Forestry; Hunting",http://sdlegislature.gov/Session/Bill/25064
SB175,2024-RS,2024,Senator Wheeler (prime),Senator Wheeler (prime) and Representatives Arlint (prime) and Duba,add a domestic abuse shelter to the definition of a community safety zone.,Crimes; Domestic Abuse; Sex Offenses,http://sdlegislature.gov/Session/Bill/24967
SB176,2024-RS,2024,Senator Pischke (prime),"Senators Pischke (prime) and Frye-Mueller and Representatives Aylward, Jensen (Phil), and Perry",establish criteria for determining certain shared parenting plan provisions.,Child Custody; Domestic Relations,http://sdlegislature.gov/Session/Bill/24989
SB177,2024-RS,2024,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Duffy (prime),permit the appointment of a circuit court judge or Supreme Court justice as a member of the Public Utilities Commission in place of a disqualified or incapacitated commissioner.,Appointments; Boards and Commissions; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/25211
SB178,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Duba, Nelson, and Wittman",expand the authorization for performance of an abortion beyond preserving the life of a pregnant female.,Abortion; Crimes; Penalty; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24606
SB179,2024-RS,2024,Senator Nesiba (prime),"Senators Nesiba (prime) and Larson and Representatives Duba, Emery, and Nelson",create provisions for the protection of warehouse distribution center employees.,Labor and Employment,http://sdlegislature.gov/Session/Bill/24996
SB180,2024-RS,2024,Senator Larson (prime),"Senators Larson (prime), Johnson, Stalzer, and Zikmund and Representatives Callies and Teunissen",modify provisions pertaining to unethical conduct and improper collection of fees relating to assistance or referrals in a veterans benefits matter.,Trade Regulation; Veterans Affairs,http://sdlegislature.gov/Session/Bill/25178
SB181,2024-RS,2024,Senator Tobin (prime),"Senators Tobin (prime) and Kolbeck (Steve) and Representatives Sauder (prime), Perry, and Teunissen",specify work search requirements for unemployment benefits.,Reemployment Assistance,http://sdlegislature.gov/Session/Bill/25206
SB182,2024-RS,2024,Senator Wheeler (prime),"Senator Wheeler (prime) and Representatives Bartels, Chase, Duba, Pinnow, and Venhuizen",repeal and revise certain provisions regarding the petition circulation process to comply with federal court decisions.,Ballot Measures; Constitutional Amendments; Elections; Initiated Measures; Legislature and Statutes; Petitions,http://sdlegislature.gov/Session/Bill/24457
SB183,2024-RS,2024,Senator Frye-Mueller (prime),Senator Frye-Mueller (prime) and Representatives Jensen (Phil) and Perry,provide property tax relief to certain seniors.,Administrative Procedure; Promulgation of Rules; Property Tax; Tax Exemptions and Refunds; Taxation,http://sdlegislature.gov/Session/Bill/25135
SB184,2024-RS,2024,Senator Frye-Mueller (prime),"Senators Frye-Mueller (prime) and Pischke and Representatives Aylward, Jensen (Phil), and Perry",expand provisions regarding the protection of minors from certain exhibitions.,Crimes; Minors; Obscenity and Public Indecency,http://sdlegislature.gov/Session/Bill/25212
SB185,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),require members of the Legislature and staff of the Legislative Research to attend a course on Indian law.,Indian Tribes; Legislature and Statutes; Organization of the Legislature,http://sdlegislature.gov/Session/Bill/25156
SB186,2024-RS,2024,Senator Bordeaux (prime),Senator Bordeaux (prime),modify provisions pertaining to the voting rights of members of an Indian tribe.,Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/25218
SB187,2024-RS,2024,Senator Crabtree (prime),"Senators Crabtree (prime), Davis, Deibert, Reed, Schoenbeck, and Stalzer and Representatives Mortenson (prime), Arlint, Blare, Chase, Reisch, and Tordsen",make an appropriation to establish a cybersecurity services initiative for counties and municipalities and to declare an emergency.,Appropriation; Cyber Security; Emergency Clause; Local Government Generally,http://sdlegislature.gov/Session/Bill/24622
SB188,2024-RS,2024,Senator Davis (prime),"Senators Davis (prime), Crabtree, and Deibert and Representatives Sauder (prime), Blare, Emery, Gross, and Heermann",modify the time before which rural access infrastructure grant moneys must be expended or obligated.,"Counties; Fund; Highways, Roads, and Bridges",http://sdlegislature.gov/Session/Bill/25093
SB189,2024-RS,2024,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative Bahmuller,include impacted townships in the issuance of a conditional use permit.,"Administrative Procedure; Planning, Zoning and Housing Programs",http://sdlegislature.gov/Session/Bill/25216
SB190,2024-RS,2024,Senator Kolbeck (Steve) (prime),"Senators Kolbeck (Steve) (prime), Crabtree, Deibert, Hoffman, and Rohl and Representatives Sauder (prime), Deutsch, Kull, Perry, Peterson (Sue), and Pinnow",require a comparison of reemployment assistance recipients against death records for reemployment assistance eligibility integrity.,Reemployment Assistance; Vital Records,http://sdlegislature.gov/Session/Bill/24849
SB191,2024-RS,2024,Senator Mehlhaff (prime),"Senators Mehlhaff (prime), Novstrup, Stalzer, and Wiik and Representatives Schaefbauer (prime), Auch, Fitzgerald, Jensen (Phil), Krohmer, Ladner, and Sjaarda",restrict the use of medical cannabis for individuals on probation or conditional release.,Correctional Facilities and Parole; Courts and Judiciary; Medical Cannabis,http://sdlegislature.gov/Session/Bill/24845
SB192,2024-RS,2024,Senator Maher (prime),Senator Maher (prime) and Representative Chase,increase the dollar limit for playing video lottery.,Lottery; Recreation and Sports,http://sdlegislature.gov/Session/Bill/24632
SB193,2024-RS,2024,Senator Rohl (prime),"Senator Rohl (prime) and Representatives Wittman (prime), Duba, and Emery",permit fees to be prorated for alcoholic licenses.,Alcoholic Beverages,http://sdlegislature.gov/Session/Bill/25092
SB194,2024-RS,2024,Senator Otten (Herman) (prime),Senator Otten (Herman) (prime) and Representative Pinnow (prime),create a license plate for certain retired firefighters and clarify provisions regarding special firefighter license plates.,Crimes; Delayed Effective Date; Firefighters; Motor Vehicles; Penalty; Specialty License Plates,http://sdlegislature.gov/Session/Bill/25177
