bill_id,session,session_year,action_date,action,order,vote_url
SB18,2023-RS,2023,2023-02-24,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 373,6,
SB18,2023-RS,2023,2023-02-27,"House of Representatives  Deferred to another day, Passed H.J. 395",7,
SB18,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass, Passed, YEAS 51, NAYS 18. H.J. 410",8,
SB18,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,9,
SB18,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,10,
SB18,2023-RS,2023,2023-03-06,"Delivered to the Governor on Friday, March 03, 2023  S.J. 422",11,
SB18,2023-RS,2023,2023-03-09,"Signed by the Governor on Thursday, March 09, 2023  S.J. 475",12,
SB19,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate State Affairs S.J. 16,1,
SB19,2023-RS,2023,2023-01-18,"Referred to Joint Committee on Appropriations, Passed, YEAS 8, NAYS 0.",2,
SB19,2023-RS,2023,2023-01-18,Scheduled for hearing,3,
SB19,2023-RS,2023,2023-02-03,Scheduled for hearing,4,
SB19,2023-RS,2023,2023-02-09,Scheduled for hearing,5,
SB19,2023-RS,2023,2023-02-09,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 14, NAYS 2.",6,
SB19,2023-RS,2023,2023-02-13,"Senate  Do Pass, Passed, YEAS 29, NAYS 5. S.J. 254",7,
SB19,2023-RS,2023,2023-02-14,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 293,8,
SB19,2023-RS,2023,2023-02-15,"House of Representatives  Deferred to another day, Passed H.J. 310",9,
SB19,2023-RS,2023,2023-02-16,"House of Representatives  Do Pass, Passed, YEAS 57, NAYS 12. H.J. 325",10,
SB19,2023-RS,2023,2023-02-21,Signed by the President S.J. 310,11,
SB19,2023-RS,2023,2023-02-23,Signed by the Speaker H.J. 367,12,
SB19,2023-RS,2023,2023-02-27,"Delivered to the Governor on Friday, February 24, 2023  S.J. 347",13,
SB19,2023-RS,2023,2023-03-02,"Signed by the Governor on Thursday, March 02, 2023  S.J. 402",14,
SB20,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 12,1,
SB20,2023-RS,2023,2023-01-19,Scheduled for hearing,2,
SB20,2023-RS,2023,2023-01-19,"Senate Agriculture and Natural Resources  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB20,2023-RS,2023,2023-01-19,"Certified uncontested, placed on consent",4,
SB20,2023-RS,2023,2023-01-20,Remove from Consent Calendar S.J. 78,5,
SB20,2023-RS,2023,2023-01-23,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 93",6,
SB20,2023-RS,2023,2023-01-24,First read in House and referred to House State Affairs H.J. 97,7,
SB20,2023-RS,2023,2023-02-22,Scheduled for hearing,8,
SB20,2023-RS,2023,2023-02-22,"House State Affairs  Do Pass, Passed, YEAS 11, NAYS 0.",9,
SB20,2023-RS,2023,2023-02-22,"Certified uncontested, placed on consent",10,
SB20,2023-RS,2023,2023-02-23,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 2. H.J. 361",11,
SB20,2023-RS,2023,2023-02-24,Signed by the President S.J. 340,12,
SB20,2023-RS,2023,2023-02-27,Signed by the Speaker H.J. 395,13,
SB20,2023-RS,2023,2023-03-01,"Delivered to the Governor on Tuesday, February 28, 2023  S.J. 387",14,
SB20,2023-RS,2023,2023-03-07,"Signed by the Governor on Monday, March 06, 2023  S.J. 442",15,
SB21,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 12,1,
SB21,2023-RS,2023,2023-01-24,Scheduled for hearing,2,
SB21,2023-RS,2023,2023-01-24,"Referred to Joint Committee on Appropriations, Passed, YEAS 7, NAYS 0.",3,
SB21,2023-RS,2023,2023-02-14,Scheduled for hearing,4,
SB21,2023-RS,2023,2023-02-23,Scheduled for hearing,5,
SB21,2023-RS,2023,2023-02-23,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 17, NAYS 1.",6,
SB21,2023-RS,2023,2023-02-27,"Senate  Do Pass, Passed, YEAS 33, NAYS 1. S.J. 349",7,
SB21,2023-RS,2023,2023-02-28,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 400,8,
SB21,2023-RS,2023,2023-03-01,"House of Representatives  Do Pass, Passed, YEAS 56, NAYS 11. H.J. 438",9,
SB21,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,10,
SB21,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,11,
SB21,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  S.J. 442",12,
SB21,2023-RS,2023,2023-03-27,"Signed by the Governor on Wednesday, March 15, 2023  S.J. 494",13,
SB22,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Commerce and Energy S.J. 13,1,
SB22,2023-RS,2023,2023-01-17,Scheduled for hearing,2,
SB22,2023-RS,2023,2023-01-17,"Senate Commerce and Energy  Do Pass, Passed, YEAS 9, NAYS 0.",3,
SB22,2023-RS,2023,2023-01-17,"Certified uncontested, placed on consent",4,
SB22,2023-RS,2023,2023-01-18,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 60",5,
SB22,2023-RS,2023,2023-01-19,First read in House and referred to House Commerce and Energy H.J. 61,6,
SB22,2023-RS,2023,2023-01-23,Scheduled for hearing,7,
SB22,2023-RS,2023,2023-01-23,"House Commerce and Energy  Do Pass, Passed, YEAS 12, NAYS 0.",8,
SB22,2023-RS,2023,2023-01-24,"House of Representatives  Do Pass, Passed, YEAS 70, NAYS 0. H.J. 97",9,
SB22,2023-RS,2023,2023-01-26,Signed by the President S.J. 128,10,
SB22,2023-RS,2023,2023-01-30,Signed by the Speaker H.J. 174,11,
SB22,2023-RS,2023,2023-01-31,"Delivered to the Governor on Monday, January 30, 2023  S.J. 145",12,
SB22,2023-RS,2023,2023-02-03,"Signed by the Governor on Thursday, February 02, 2023  S.J. 186",13,
SB23,2023-RS,2023,2023-01-10,First read in Senate and referred to Joint Committee on Appropriations S.J. 11,1,
SB23,2023-RS,2023,2023-02-24,Scheduled for hearing,2,
SB23,2023-RS,2023,2023-02-24,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",3,
SB23,2023-RS,2023,2023-02-27,"Senate  Do Pass, Passed, YEAS 31, NAYS 3. S.J. 351",4,
SB23,2023-RS,2023,2023-02-28,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 400,5,
SB23,2023-RS,2023,2023-03-01,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 1. H.J. 438",6,
SB23,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,7,
SB23,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,8,
SB23,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  S.J. 442",9,
SB23,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 14, 2023  S.J. 494",10,
SB24,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Education S.J. 13,1,
SB24,2023-RS,2023,2023-01-19,Scheduled for hearing,2,
SB24,2023-RS,2023,2023-01-19,"Referred to Joint Committee on Appropriations, Passed, YEAS 6, NAYS 0.",3,
SB24,2023-RS,2023,2023-03-08,Scheduled for hearing,4,
SB24,2023-RS,2023,2023-03-09,Scheduled for hearing,5,
SB24,2023-RS,2023,2023-03-09,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 24B",6,
SB24,2023-RS,2023,2023-03-09,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 17, NAYS 1.",7,
SB24,2023-RS,2023,2023-03-09,"Senate  Do Pass Amended, Passed, YEAS 32, NAYS 0. S.J. 486",8,
SB24,2023-RS,2023,2023-03-09,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 541,9,
SB24,2023-RS,2023,2023-03-09,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 2. H.J. 540",10,
SB24,2023-RS,2023,2023-03-09,Signed by the President S.J. 491,11,
SB24,2023-RS,2023,2023-03-09,Signed by the Speaker H.J. 544,12,
SB24,2023-RS,2023,2023-03-09,"Delivered to the Governor on Thursday, March 09, 2023  S.J. 491",13,
SB24,2023-RS,2023,2023-03-27,"Signed by the Governor on Monday, March 20, 2023  S.J. 494",14,
SB25,2023-RS,2023,2023-01-10,First read in Senate and referred to Joint Committee on Appropriations S.J. 11,1,
SB25,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB25,2023-RS,2023,2023-02-09,Scheduled for hearing,3,
SB25,2023-RS,2023,2023-02-09,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 25A",4,
SB25,2023-RS,2023,2023-02-09,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 17, NAYS 0.",5,
SB25,2023-RS,2023,2023-02-14,"Senate  Do Pass Amended, Passed, YEAS 33, NAYS 2. S.J. 262",6,
SB25,2023-RS,2023,2023-02-15,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 307,7,
SB25,2023-RS,2023,2023-02-16,"House of Representatives  Do Pass Amended, Passed, YEAS 69, NAYS 0. H.J. 325",8,
SB25,2023-RS,2023,2023-02-21,Signed by the President S.J. 310,9,
SB25,2023-RS,2023,2023-02-23,Signed by the Speaker H.J. 367,10,
SB25,2023-RS,2023,2023-02-27,"Delivered to the Governor on Friday, February 24, 2023  S.J. 347",11,
SB25,2023-RS,2023,2023-03-02,"Signed by the Governor on Thursday, March 02, 2023  S.J. 402",12,
SB26,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Taxation S.J. 16,1,
SB26,2023-RS,2023,2023-01-18,Scheduled for hearing,2,
SB26,2023-RS,2023,2023-01-18,"Senate Taxation  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB26,2023-RS,2023,2023-01-18,"Certified uncontested, placed on consent",4,
SB26,2023-RS,2023,2023-01-19,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 68",5,
SB26,2023-RS,2023,2023-01-20,First read in House and referred to House Taxation H.J. 71,6,
SB26,2023-RS,2023,2023-01-24,Scheduled for hearing,7,
SB26,2023-RS,2023,2023-01-24,"House Taxation  Do Pass, Passed, YEAS 13, NAYS 0.",8,
SB26,2023-RS,2023,2023-01-24,"Certified uncontested, placed on consent",9,
SB26,2023-RS,2023,2023-01-25,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 105",10,
SB26,2023-RS,2023,2023-01-26,Signed by the President S.J. 128,11,
SB26,2023-RS,2023,2023-01-30,Signed by the Speaker H.J. 174,12,
SB26,2023-RS,2023,2023-01-31,"Delivered to the Governor on Monday, January 30, 2023  S.J. 145",13,
SB26,2023-RS,2023,2023-02-03,"Signed by the Governor on Thursday, February 02, 2023  S.J. 186",14,
SB27,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Health and Human Services S.J. 14,1,
SB27,2023-RS,2023,2023-01-18,Scheduled for hearing,2,
SB27,2023-RS,2023,2023-01-18,"Senate Health and Human Services  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB27,2023-RS,2023,2023-01-19,"Senate  Do Pass, Passed, YEAS 28, NAYS 2. S.J. 69",4,
SB27,2023-RS,2023,2023-01-20,First read in House and referred to House Health and Human Services H.J. 71,5,
SB27,2023-RS,2023,2023-01-26,Scheduled for hearing,6,
SB27,2023-RS,2023,2023-01-26,"House Health and Human Services  Do Pass, Passed, YEAS 13, NAYS 0.",7,
SB27,2023-RS,2023,2023-01-30,"House of Representatives  Do Pass, Passed, YEAS 64, NAYS 2. H.J. 173",8,
SB27,2023-RS,2023,2023-02-01,Signed by the President S.J. 170,9,
SB27,2023-RS,2023,2023-02-02,Signed by the Speaker H.J. 215,10,
SB27,2023-RS,2023,2023-02-03,"Delivered to the Governor on Friday, February 03, 2023  S.J. 188",11,
SB27,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  S.J. 244",12,
SB28,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Judiciary S.J. 14,1,
SB28,2023-RS,2023,2023-01-24,Scheduled for hearing,2,
SB28,2023-RS,2023,2023-01-24,"Senate Judiciary  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB28,2023-RS,2023,2023-01-24,"Certified uncontested, placed on consent",4,
SB28,2023-RS,2023,2023-01-25,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 115",5,
SB28,2023-RS,2023,2023-01-26,First read in House and referred to House Judiciary H.J. 161,6,
SB28,2023-RS,2023,2023-02-01,Scheduled for hearing,7,
SB28,2023-RS,2023,2023-02-01,"House Judiciary  Do Pass, Passed, YEAS 13, NAYS 0.",8,
SB28,2023-RS,2023,2023-02-01,"Certified uncontested, placed on consent",9,
SB28,2023-RS,2023,2023-02-02,"House of Representatives  Do Pass, Passed, YEAS 70, NAYS 0. H.J. 213",10,
SB28,2023-RS,2023,2023-02-03,Signed by the President S.J. 193,11,
SB28,2023-RS,2023,2023-02-06,Signed by the Speaker H.J. 239,12,
SB28,2023-RS,2023,2023-02-07,"Delivered to the Governor on Tuesday, February 07, 2023  S.J. 213",13,
SB28,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  S.J. 244",14,
SB29,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Taxation S.J. 16,1,
SB29,2023-RS,2023,2023-01-18,Scheduled for hearing,2,
SB29,2023-RS,2023,2023-01-18,"Senate Taxation  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB29,2023-RS,2023,2023-01-18,"Certified uncontested, placed on consent",4,
SB29,2023-RS,2023,2023-01-19,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 68",5,
SB29,2023-RS,2023,2023-01-20,First read in House and referred to House Taxation H.J. 71,6,
SB29,2023-RS,2023,2023-01-24,Scheduled for hearing,7,
SB29,2023-RS,2023,2023-01-24,"House Taxation  Do Pass, Passed, YEAS 13, NAYS 0.",8,
SB29,2023-RS,2023,2023-01-24,"Certified uncontested, placed on consent",9,
SB29,2023-RS,2023,2023-01-25,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 105",10,
SB29,2023-RS,2023,2023-01-26,Signed by the President S.J. 128,11,
SB29,2023-RS,2023,2023-01-30,Signed by the Speaker H.J. 174,12,
SB29,2023-RS,2023,2023-01-31,"Delivered to the Governor on Monday, January 30, 2023  S.J. 145",13,
SB29,2023-RS,2023,2023-02-03,"Signed by the Governor on Thursday, February 02, 2023  S.J. 186",14,
SB30,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Taxation S.J. 16,1,
SB30,2023-RS,2023,2023-01-18,Scheduled for hearing,2,
SB30,2023-RS,2023,2023-01-18,"Senate Taxation  Do Pass, Passed, YEAS 7, NAYS 0.",3,
SB30,2023-RS,2023,2023-01-18,"Certified uncontested, placed on consent",4,
SB30,2023-RS,2023,2023-01-19,Remove from Consent Calendar S.J. 68,5,
SB30,2023-RS,2023,2023-01-20,"Senate  Do Pass, Passed, YEAS 30, NAYS 3. S.J. 78",6,
SB30,2023-RS,2023,2023-01-23,First read in House and referred to House Taxation H.J. 82,7,
SB30,2023-RS,2023,2023-01-26,Scheduled for hearing,8,
SB30,2023-RS,2023,2023-01-26,"House Taxation  Do Pass, Passed, YEAS 10, NAYS 3.",9,
SB30,2023-RS,2023,2023-01-30,"House of Representatives  Deferred to another day, Passed H.J. 173",10,
SB30,2023-RS,2023,2023-01-31,"House of Representatives  Do Pass, Passed, YEAS 39, NAYS 29. H.J. 184",11,
SB30,2023-RS,2023,2023-02-01,Signed by the President S.J. 170,12,
SB30,2023-RS,2023,2023-02-02,Signed by the Speaker H.J. 215,13,
SB30,2023-RS,2023,2023-02-03,"Delivered to the Governor on Friday, February 03, 2023  S.J. 188",14,
SB30,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  S.J. 244",15,
SB31,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Transportation S.J. 16,1,
SB31,2023-RS,2023,2023-01-18,Scheduled for hearing,2,
SB31,2023-RS,2023,2023-01-20,Scheduled for hearing,3,
SB31,2023-RS,2023,2023-01-20,"Senate Transportation  Do Pass, Passed, YEAS 6, NAYS 0.",4,
SB31,2023-RS,2023,2023-01-23,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 93",5,
SB31,2023-RS,2023,2023-01-24,First read in House and referred to House Transportation H.J. 97,6,
SB31,2023-RS,2023,2023-02-09,Scheduled for hearing,7,
SB31,2023-RS,2023,2023-02-09,"House Transportation  Do Pass, Passed, YEAS 10, NAYS 3.",8,
SB31,2023-RS,2023,2023-02-13,"House of Representatives  Deferred to another day, Passed H.J. 287",9,
SB31,2023-RS,2023,2023-02-14,"House of Representatives  Do Pass, Passed, YEAS 62, NAYS 8. H.J. 297",10,
SB31,2023-RS,2023,2023-02-15,Signed by the President S.J. 278,11,
SB31,2023-RS,2023,2023-02-16,Signed by the Speaker H.J. 326,12,
SB31,2023-RS,2023,2023-02-21,"Delivered to the Governor on Tuesday, February 21, 2023  S.J. 300",13,
SB31,2023-RS,2023,2023-02-28,"Signed by the Governor on Monday, February 27, 2023  S.J. 364",14,
SB32,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Education S.J. 13,1,
SB32,2023-RS,2023,2023-01-19,Withdrawn at the Request of the Prime Sponsor S.J. 67,2,
SB33,2023-RS,2023,2023-01-10,First read in Senate and referred to Joint Committee on Appropriations S.J. 11,1,
SB33,2023-RS,2023,2023-02-13,Scheduled for hearing,2,
SB33,2023-RS,2023,2023-02-21,Scheduled for hearing,3,
SB33,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",4,
SB33,2023-RS,2023,2023-02-23,"Senate  Do Pass, Passed, YEAS 32, NAYS 3. S.J. 330",5,
SB33,2023-RS,2023,2023-02-24,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 373,6,
SB33,2023-RS,2023,2023-02-27,"House of Representatives  Deferred to another day, Passed H.J. 395",7,
SB33,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass, Passed, YEAS 55, NAYS 14. H.J. 411",8,
SB33,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,9,
SB33,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,10,
SB33,2023-RS,2023,2023-03-06,"Delivered to the Governor on Friday, March 03, 2023  S.J. 422",11,
SB33,2023-RS,2023,2023-03-09,"Signed by the Governor on Thursday, March 09, 2023  S.J. 475",12,
SB34,2023-RS,2023,2023-01-10,First read in Senate and referred to Joint Committee on Appropriations S.J. 11,1,
SB34,2023-RS,2023,2023-02-03,Scheduled for hearing,2,
SB34,2023-RS,2023,2023-02-03,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 16, NAYS 0.",3,
SB34,2023-RS,2023,2023-02-07,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 215",4,
SB34,2023-RS,2023,2023-02-08,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 261,5,
SB34,2023-RS,2023,2023-02-09,"House of Representatives  Deferred to another day, Passed H.J. 277",6,
SB34,2023-RS,2023,2023-02-13,"House of Representatives  Deferred to another day, Passed H.J. 287",7,
SB34,2023-RS,2023,2023-02-14,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 4. H.J. 295",8,
SB34,2023-RS,2023,2023-02-15,Signed by the President S.J. 278,9,
SB34,2023-RS,2023,2023-02-16,Signed by the Speaker H.J. 326,10,
SB34,2023-RS,2023,2023-02-21,"Delivered to the Governor on Tuesday, February 21, 2023  S.J. 300",11,
SB34,2023-RS,2023,2023-02-28,"Signed by the Governor on Monday, February 27, 2023  S.J. 364",12,
SB35,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Commerce and Energy S.J. 13,1,
SB35,2023-RS,2023,2023-01-17,Scheduled for hearing,2,
SB35,2023-RS,2023,2023-01-17,"Referred to Joint Committee on Appropriations, Passed, YEAS 9, NAYS 0.",3,
SB35,2023-RS,2023,2023-02-22,Scheduled for hearing,4,
SB35,2023-RS,2023,2023-02-22,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 15, NAYS 3.",5,
SB35,2023-RS,2023,2023-02-24,"Senate  Deferred to another day, Passed S.J. 338",6,
SB35,2023-RS,2023,2023-02-27,"Senate  Do Pass, Passed, YEAS 29, NAYS 4. S.J. 353",7,
SB35,2023-RS,2023,2023-02-28,First read in House and referral to committee waived pursuant to JR 6D-1 H.J. 400,8,
SB35,2023-RS,2023,2023-03-01,"House of Representatives  Do Pass, Passed, YEAS 55, NAYS 13. H.J. 442",9,
SB35,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,10,
SB35,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,11,
SB35,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  S.J. 442",12,
SB35,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  S.J. 495",13,
SB36,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 12,1,
SB36,2023-RS,2023,2023-01-17,Scheduled for hearing,2,
SB36,2023-RS,2023,2023-01-17,"Senate Agriculture and Natural Resources  Tabled, Passed, YEAS 7, NAYS 0.",3,
SB37,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Education S.J. 13,1,
SB37,2023-RS,2023,2023-01-26,Scheduled for hearing,2,
SB37,2023-RS,2023,2023-01-26,"Senate Education  Do Pass, Passed, YEAS 6, NAYS 0.",3,
SB37,2023-RS,2023,2023-01-26,"Certified uncontested, placed on consent",4,
SB37,2023-RS,2023,2023-01-30,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 137",5,
SB37,2023-RS,2023,2023-01-31,First read in House and referred to House Education H.J. 180,6,
SB37,2023-RS,2023,2023-02-03,Scheduled for hearing,7,
SB37,2023-RS,2023,2023-02-03,"House Education  Do Pass, Passed, YEAS 15, NAYS 0.",8,
SB37,2023-RS,2023,2023-02-06,"House of Representatives  Do Pass, Passed, YEAS 67, NAYS 1. H.J. 238",9,
SB37,2023-RS,2023,2023-02-13,Signed by the President S.J. 254,10,
SB37,2023-RS,2023,2023-02-14,Signed by the Speaker H.J. 298,11,
SB37,2023-RS,2023,2023-02-15,"Delivered to the Governor on Wednesday, February 15, 2023  S.J. 273",12,
SB37,2023-RS,2023,2023-02-24,"Signed by the Governor on Wednesday, February 22, 2023  S.J. 336",13,
SB38,2023-RS,2023,2023-01-10,First read in Senate and referred to Joint Committee on Appropriations S.J. 11,1,
SB38,2023-RS,2023,2023-02-14,Scheduled for hearing,2,
SB38,2023-RS,2023,2023-02-24,Scheduled for hearing,3,
SB38,2023-RS,2023,2023-02-24,"Joint Committee on Appropriations  Tabled, Passed, YEAS 18, NAYS 0.",4,
SB39,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Education S.J. 13,1,
SB39,2023-RS,2023,2023-01-19,Scheduled for hearing,2,
SB39,2023-RS,2023,2023-02-03,Withdrawn at the Request of the Prime Sponsor S.J. 192,3,
SB40,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate State Affairs S.J. 16,1,
SB40,2023-RS,2023,2023-02-13,Scheduled for hearing,2,
SB40,2023-RS,2023,2023-02-13,"Senate State Affairs  Motion to amend, Passed Amendment 40A",3,
SB40,2023-RS,2023,2023-02-13,"Senate State Affairs  Do Pass Amended, Passed, YEAS 6, NAYS 3.",4,
SB40,2023-RS,2023,2023-02-15,"Senate  Motion to amend, Passed S.J. 276  Amendment 40E",5,
SB40,2023-RS,2023,2023-02-15,"Senate  Do Pass Amended, Passed, YEAS 18, NAYS 16. S.J. 277",6,
SB40,2023-RS,2023,2023-02-16,First read in House and referred to House State Affairs H.J. 315,7,
SB40,2023-RS,2023,2023-03-01,Scheduled for hearing,8,
SB40,2023-RS,2023,2023-03-01,"House State Affairs  Do Pass, Passed, YEAS 8, NAYS 5.",9,
SB40,2023-RS,2023,2023-03-02,"House of Representatives  Motion to amend, Passed H.J. 460  Amendment 40F",10,
SB40,2023-RS,2023,2023-03-02,"House of Representatives  Do Pass Amended, Passed, YEAS 48, NAYS 21. H.J. 465",11,
SB40,2023-RS,2023,2023-03-07,"Senate  Failed to concur, no committee appointed, Passed, YEAS 29, NAYS 4. S.J. 446",12,
SB41,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Commerce and Energy S.J. 13,1,
SB41,2023-RS,2023,2023-01-12,Scheduled for hearing,2,
SB41,2023-RS,2023,2023-01-12,"Senate Commerce and Energy  Do Pass, Passed, YEAS 8, NAYS 1.",3,
SB41,2023-RS,2023,2023-01-13,"Senate  Do Pass, Passed, YEAS 29, NAYS 2. S.J. 45",4,
SB41,2023-RS,2023,2023-01-13,First read in House and referred to House State Affairs H.J. 40,5,
SB41,2023-RS,2023,2023-01-18,Scheduled for hearing,6,
SB41,2023-RS,2023,2023-01-18,"House State Affairs  Do Pass, Passed, YEAS 12, NAYS 1.",7,
SB41,2023-RS,2023,2023-01-19,"House of Representatives  Deferred to another day, Passed H.J. 64",8,
SB41,2023-RS,2023,2023-01-20,"Deferred with pending amendment (Rule 5-17), Passed H.J. 74",9,
SB41,2023-RS,2023,2023-01-23,"House of Representatives  Do Pass, Passed, YEAS 54, NAYS 16. H.J. 87",10,
SB41,2023-RS,2023,2023-01-24,Signed by the President S.J. 106,11,
SB41,2023-RS,2023,2023-01-25,Signed by the Speaker H.J. 107,12,
SB41,2023-RS,2023,2023-01-30,"Delivered to the Governor on Thursday, January 26, 2023  S.J. 131",13,
SB41,2023-RS,2023,2023-02-03,"Signed by the Governor on Wednesday, February 01, 2023  S.J. 186",14,
SB42,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Commerce and Energy S.J. 13,1,
SB42,2023-RS,2023,2023-01-19,Scheduled for hearing,2,
SB42,2023-RS,2023,2023-01-19,"Senate Commerce and Energy  Do Pass, Passed, YEAS 9, NAYS 0.",3,
SB42,2023-RS,2023,2023-01-19,"Certified uncontested, placed on consent",4,
SB42,2023-RS,2023,2023-01-20,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 78",5,
SB42,2023-RS,2023,2023-01-23,First read in House and referred to House Judiciary H.J. 82,6,
SB42,2023-RS,2023,2023-02-27,Scheduled for hearing,7,
SB42,2023-RS,2023,2023-02-27,"House Judiciary  Do Pass, Passed, YEAS 12, NAYS 0.",8,
SB42,2023-RS,2023,2023-02-27,"Certified uncontested, placed on consent",9,
SB42,2023-RS,2023,2023-02-28,"House of Representatives  Do Pass, Passed, YEAS 66, NAYS 4. H.J. 401",10,
SB42,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,11,
SB42,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,12,
SB42,2023-RS,2023,2023-03-06,"Delivered to the Governor on Friday, March 03, 2023  S.J. 422",13,
SB42,2023-RS,2023,2023-03-09,"Signed by the Governor on Thursday, March 09, 2023  S.J. 475",14,
SB43,2023-RS,2023,2023-01-10,First read in Senate and referred to Senate Commerce and Energy S.J. 13,1,
SB43,2023-RS,2023,2023-01-17,Scheduled for hearing,2,
SB43,2023-RS,2023,2023-01-17,"Senate Commerce and Energy  Do Pass, Passed, YEAS 9, NAYS 0.",3,
SB43,2023-RS,2023,2023-01-17,"Certified uncontested, placed on consent",4,
SB43,2023-RS,2023,2023-01-18,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 60",5,
SB43,2023-RS,2023,2023-01-19,First read in House and referred to House Commerce and Energy H.J. 61,6,
SB43,2023-RS,2023,2023-01-23,Scheduled for hearing,7,
