LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
LD0386,HP0237,131,First Regular Session,An Act to Assist Schools with Heating and Transportation Fuel Costs During the School Year,Representative Kenneth DAVIS of East Machias,"Senator Marianne MOORE of Washington, Representative Anne PERRY of Calais",Committee on Education and Cultural Affairs,2023-01-31,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 23, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=386,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085659
LD0387,HP0238,131,Second Regular Session,An Act to Promote Affordable Housing by Providing a Tax Exemption for Housing Choice Vouchers,Representative Mark BLIER of Buxton,"Representative Amy ARATA of New Gloucester, Representative Donald ARDELL of Monticello, Representative Benjamin COLLINGS of Portland, Representative Joshua MORRIS of Turner, Senator Matthew POULIOT of Kennebec, Representative Bruce WHITE of Waterville",Committee on Housing,2023-02-28,"Leave to Withdraw, Jan 18, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=387,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085660
LD0388,HP0239,131,First Special Session,An Act to Require the State and Municipalities to Reimburse Landlords for Unpaid Rent During Eviction Moratoriums,Representative Mark BLIER of Buxton,"Representative Amy ARATA of New Gloucester, Representative Donald ARDELL of Monticello, Representative Benjamin COLLINGS of Portland, Representative Joshua MORRIS of Turner, Senator Matthew POULIOT of Kennebec, Representative Gregory SWALLOW of Houlton",Committee on Housing,2023-01-31,"Accepted Majority (ONTP) Report, Jul 25, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=388,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085661
LD0389,HP0240,131,First Special Session,An Act to Improve Rural Transportation and Access to Mental Health Care and Physical Health Care,Representative Colleen MADIGAN of Waterville,"Representative Kathy JAVNER of Chester, Representative Michele MEYER of Eliot, Senator Marianne MOORE of Washington, Representative Daniel SHAGOURY of Hallowell",Committee on Health and Human Services,2023-01-31,"Ought Not to Pass Pursuant To Joint Rule 310, Jun 6, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=389,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085664
LD0390,HP0241,131,First Special Session,"Resolve, Regarding Legislative Review of Portions of Chapter 25: Standards for Placing Wood into Stream Channels to Enhance Cold Water Fisheries Habitat, a Major Substantive Rule of the Department of Agriculture, Conservation and Forestry, Bureau of Forestry",,,"Committee on Agriculture, Conservation and Forestry",2023-02-02,"Emergency Finally Passed, Apr 10, 2023 Governor's Action: Emergency Signed, Apr 10, 2023","RESLV, Chapter 6",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=390,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085676
LD0391,HP0242,131,First Special Session,"Resolve, Regarding Legislative Review of Portions of Chapter 2:  Hearing Procedures and Portions of Chapter 3:  Maine Clean Election Act and Related Provisions, Major Substantive Rules of the Commission on Governmental Ethics and Election Practices",,,Committee on Veterans and Legal Affairs,2023-02-02,"Emergency Finally Passed, Jun 1, 2023 Governor's Action: Emergency Signed, Jun 1, 2023","RESLV, Chapter 21",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=391,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085647
LD0392,HP0243,131,First Special Session,"Resolve, Regarding Legislative Review of Portions of Chapter 305:  Natural Resources Protection Act - Permit by Rule, a Major Substantive Rule of the Department of Environmental Protection",,,Committee on Environment and Natural Resources,2023-02-02,"Finally Passed, Apr 21, 2023 Governor's Action: Signed, Apr 21, 2023","RESLV, Chapter 8",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=392,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085678
LD0393,HP0244,131,First Special Session,"Resolve, Regarding Legislative Review of Portions of Chapter 33:  Rules Governing Physical Restraint and Seclusion, a Major Substantive Rule of the Department of Education",,,Committee on Education and Cultural Affairs,2023-02-02,"Emergency Finally Passed, Jun 16, 2023 Governor's Action: Emergency Signed, Jun 16, 2023","RESLV, Chapter 49",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=393,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085680
LD0394,HP0245,131,First Special Session,"Resolve, Regarding Legislative Review of Chapter 117:  Rule Regarding the Duties of School Counselors and School Social Workers, a Major Substantive Rule of the Department of Education",,,Committee on Education and Cultural Affairs,2023-02-02,"Finally Passed, Jun 8, 2023 Governor's Action: Signed, Jun 8, 2023","RESLV, Chapter 31",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=394,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085681
LD0395,HP0246,131,First Special Session,An Act to Expand Funding Sources Within the Public Utilities Commission for Intervenor and Participant Funding,Representative Stanley ZEIGLER of Montville,,"Committee on Energy, Utilities and Technology",2023-02-02,"Enacted, Jun 8, 2023 Governor's Action: Signed, Jun 8, 2023","ACTPUB, Chapter 143",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=395,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085683
LD0396,HP0247,131,First Special Session,An Act to Preserve the 207 Area Code and Impede So-called Robocalling,Representative Stanley ZEIGLER of Montville,,"Committee on Energy, Utilities and Technology",2023-02-02,"Enacted, Jun 8, 2023 Governor's Action: Signed, Jun 8, 2023","ACTPUB, Chapter 144",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=396,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085684
LD0397,HP0248,131,First Special Session,An Act to Allow Signs at Outdoor Athletic Facilities,Representative Morgan RIELLY of Westbrook,Senator Timothy NANGLE of Cumberland,Committee on Transportation,2023-02-02,"Enacted, Jun 16, 2023 Governor's Action: Signed, Jun 16, 2023","ACTPUB, Chapter 214",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=397,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085685
LD0398,HP0249,131,First Special Session,An Act to Make Agricultural Workers and Certain Other Workers Employees Under the Minimum Wage Law and to Allow Such Workers to Engage in Certain Concerted Activity,Speaker Rachel TALBOT ROSS of Portland,,Committee on Labor and Housing,2023-02-02,"Veto Sustained, Jul 25, 2023 Governor's Action: Veto, Jul 19, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=398,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085686
LD0399,HP0250,131,First Special Session,An Act to Amend the Portfolio Requirements for Class II Resources and Require Money Collected from Alternative Compliance Payments to Be Used for Financial Assistance,Representative James BOYLE of Gorham,,"Committee on Energy, Utilities and Technology",2023-02-02,"Enacted, Jun 30, 2023 Governor's Action: Signed, Jun 30, 2023","ACTPUB, Chapter 361",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=399,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085687
LD0400,SP0181,131,First Special Session,"Resolve, Directing the Department of Environmental Protection to Examine Regulatory Requirements for Outdoor Wood Boilers",Senator Russell BLACK of Franklin,"Representative Dean CRAY of Palmyra, Representative Randall HALL of Wilton, Senator Craig HICKMAN of Kennebec, Senator Henry INGWERSEN of York, Representative Caldwell JACKSON of Oxford, Representative H. LANDRY of Farmington, Representative William PLUECKER of Warren, Representative David WOODSOME of Waterboro",Committee on Environment and Natural Resources,2023-02-02,"Finally Passed, May 8, 2023 Governor's Action: Signed, May 8, 2023","RESLV, Chapter 13",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=400,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085674
LD0401,SP0182,131,Second Regular Session,An Act to Improve Transportation in Maine,Senator Benjamin CHIPMAN of Cumberland,,Committee on Transportation,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Apr 15, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=401,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085675
LD0402,SP0183,131,Second Regular Session,"Resolve, to Rename Bridges in the Towns of Limerick, Hiram and Limington",Senator Benjamin CHIPMAN of Cumberland,,Committee on Transportation,2023-02-02,"Finally Passed, Apr 22, 2024 Governor's Action: Signed, Apr 22, 2024","RESLV, Chapter 176",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=402,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085677
LD0403,SP0184,131,First Special Session,An Act to Improve Harness Racing in Maine by Repealing the Law Governing Standardbred Horses Eligible for Registration,Senator Henry INGWERSEN of York,"Senator Russell BLACK of Franklin, Representative Randall HALL of Wilton","Committee on Agriculture, Conservation and Forestry",2023-02-02,"Accepted Majority (ONTP) Report, Apr 11, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=403,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085679
LD0404,SP0185,131,First Special Session,"Resolve, to Direct the Department of Transportation to Implement the Recommendations of the Mountain Division Rail Use Advisory Council",Senator Richard BENNETT of Oxford,,Committee on Transportation,2023-02-02,"Finally Passed, Jun 28, 2023 Governor's Action: Signed, Jun 28, 2023","RESLV, Chapter 89",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=404,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085725
LD0405,SP0186,131,First Special Session,An Act Regarding False Public Alarms or Reports and Aggravated False Public Alarms or Reports,Senator Anne CARNEY of Cumberland,"Representative Victoria DOUDERA of Camden, Senator Matthew HARRINGTON of York, President Troy JACKSON of Aroostook, Senator Mark LAWRENCE of York, Senator Peter LYFORD of Penobscot, Representative Kristi MATHIESON of Kittery, Representative Jennifer POIRIER of Skowhegan, Senator Joseph RAFFERTY of York, Representative Samuel ZAGER of Portland",Committee on Criminal Justice and Public Safety,2023-02-02,"Enacted, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","ACTPUB, Chapter 430",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=405,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085727
LD0406,SP0187,131,First Special Session,An Act to Expand Passenger Rail Service,Senator Benjamin CHIPMAN of Cumberland,"Representative Kevin O'CONNELL of Brewer, Representative Lynne WILLIAMS of Bar Harbor",Committee on Transportation,2023-02-02,"Indefinitely Postponed, Jul 25, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=406,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085731
LD0407,SP0188,131,First Special Session,An Act to Support Recreational Trails,Senator Benjamin CHIPMAN of Cumberland,"Representative Daniel ANKELES of Brunswick, Representative Kevin O'CONNELL of Brewer",Committee on Transportation,2023-02-02,"Leave to Withdraw, Jun 14, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=407,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085733
LD0408,SP0189,131,First Special Session,An Act to Expand Bus Service,Senator Benjamin CHIPMAN of Cumberland,"Representative Kevin O'CONNELL of Brewer, Representative Lynne WILLIAMS of Bar Harbor",Committee on Transportation,2023-02-02,"Died On Adjournment, Jul 26, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=408,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085735
LD0409,SP0190,131,First Special Session,An Act to Improve Pedestrian Safety,Senator Benjamin CHIPMAN of Cumberland,"Representative Kevin O'CONNELL of Brewer, Representative Lynne WILLIAMS of Bar Harbor",Committee on Transportation,2023-02-02,"Leave to Withdraw, Jun 14, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=409,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085736
LD0410,SP0191,131,First Special Session,An Act Regarding the Nuisance of Cannabis Plants and Smoke in Residential Areas,Senator Bradlee FARRIN of Somerset,Representative Scott CYRWAY of Albion,Committee on Veterans and Legal Affairs,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Apr 27, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=410,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085737
LD0411,SP0192,131,First Special Session,An Act to Prevent Subscribers from Being Overcharged for Health Insurance Premiums,Senator Nicole GROHOSKI of Hancock,,"Committee on Health Coverage, Insurance and Financial Services",2023-02-02,"Leave to Withdraw, Apr 11, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=411,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085739
LD0412,SP0193,131,Second Regular Session,An Act to Fully Engage the Efficiency Maine Trust in Mitigating Climate Change by Creating Electrification Programs,Senator Nicole GROHOSKI of Hancock,,"Committee on Energy, Utilities and Technology",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Jan 11, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=412,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085740
LD0413,SP0194,131,First Special Session,An Act to Require the Department of Transportation to Upgrade Route 1 from Fort Kent to Van Buren,President Troy JACKSON of Aroostook,"Representative Roger ALBERT of Madawaska, Senator Benjamin CHIPMAN of Cumberland, Senator Timothy NANGLE of Cumberland, Representative Lynne WILLIAMS of Bar Harbor",Committee on Transportation,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Jun 8, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=413,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085741
LD0414,SP0195,131,First Special Session,An Act to Clarify the Provision of Notice of Proposed Rate Increases to Public Utility Customers,Senator Mark LAWRENCE of York,,"Committee on Energy, Utilities and Technology",2023-02-02,"Enacted, Jun 8, 2023 Governor's Action: Signed, Jun 8, 2023","ACTPUB, Chapter 145",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=414,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085742
LD0415,SP0196,131,First Special Session,An Act to Allow Nonalcoholic Sparkling Cider to Be Sold in Maine,Senator Matthew POULIOT of Kennebec,"Senator Russell BLACK of Franklin, Representative Dean CRAY of Palmyra, Representative William PLUECKER of Warren, Senator Jeffrey TIMBERLAKE of Androscoggin","Committee on Agriculture, Conservation and Forestry",2023-02-02,"Enacted, Jun 15, 2023 Governor's Action: Signed, Jun 15, 2023","ACTPUB, Chapter 175",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=415,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085743
LD0416,SP0197,131,Second Regular Session,An Act to Authorize a General Fund Bond Issue for Research and Development and Commercialization,Senator Teresa PIERCE of Cumberland,"Senator Russell BLACK of Franklin, Representative Michael BRENNAN of Portland, Representative Kristen CLOUTIER of Lewiston, Senator Matthea DAUGHTRY of Cumberland, Representative H. MILLETT of Waterford, Representative Anne PERRY of Calais, Senator Harold STEWART of Aroostook, Representative Maureen TERRY of Gorham, Representative Samuel ZAGER of Portland",Committee on Appropriations and Financial Affairs,2023-02-02,"Enacted, Apr 22, 2024 Governor's Action: Signed, Apr 22, 2024","ACTPUB, Chapter 654",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=416,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085744
LD0417,SP0198,131,Second Regular Session,An Act to Facilitate Net Energy Billing,Senator Eloise VITELLI of Sagadahoc,Representative Stanley ZEIGLER of Montville,"Committee on Energy, Utilities and Technology",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Jan 30, 2024",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=417,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085745
LD0418,HP0251,131,First Special Session,"Resolve, Regarding Legislative Review of Portions of Chapter 100: Enforcement Procedures, a Major Substantive Rule of the Maine Health Data Organization",,,"Committee on Health Coverage, Insurance and Financial Services",2023-02-02,"Died On Adjournment, Jul 26, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=418,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085759
LD0419,HP0252,131,First Special Session,"Resolve, to Establish a Working Group to Study Polling Places at Schools in Order to Protect Security and Accessibility",Representative Morgan RIELLY of Westbrook,"Senator Stacy BRENNER of Cumberland, Senator Matthea DAUGHTRY of Cumberland, Senator Craig HICKMAN of Kennebec, Representative Laura SUPICA of Bangor",Committee on Veterans and Legal Affairs,2023-02-02,"Finally Passed, Jun 23, 2023 Governor's Action: Signed, Jun 23, 2023","RESLV, Chapter 73",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=419,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085762
LD0420,HP0253,131,First Special Session,An Act to Fund a Health Program for Medical Professionals,Representative Jane PRINGLE of Windham,,"Committee on Health Coverage, Insurance and Financial Services",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, May 4, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=420,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085764
LD0421,HP0254,131,First Special Session,An Act to Ensure Utility Acquisitions Benefit Maine People,Representative Steven FOSTER of Dexter,"Representative Mark BABIN of Fort Fairfield, Representative Gary DRINKWATER of Milford, Representative Larry DUNPHY of Embden, Representative Billy Bob FAULKINGHAM of Winter Harbor, Senator Matthew HARRINGTON of York, Representative H. LANDRY of Farmington, Representative Kevin O'CONNELL of Brewer, Representative Reagan PAUL of Winterport, Senator Harold STEWART of Aroostook","Committee on Energy, Utilities and Technology",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Jun 16, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=421,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085766
LD0422,HP0255,131,First Special Session,An Act to Eliminate the Requirement That Municipalities Provide Public Notice in Newspapers,Representative Daniel NEWMAN of Belgrade,"Representative Benjamin COLLINGS of Portland, Representative John DUCHARME of Madison, Representative H. LANDRY of Farmington, Representative Lucas LANIGAN of Sanford, Representative Joshua MORRIS of Turner, Representative Robert NUTTING of Oakland, Representative William PLUECKER of Warren, Senator Matthew POULIOT of Kennebec, Representative James THORNE of Carmel",Committee on State and Local Government,2023-02-02,"Accepted Majority (ONTP) Report, Apr 27, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=422,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085769
LD0423,HP0256,131,Second Regular Session,An Act Making Certain Supplemental Appropriations and Allocations and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government,Representative Melanie SACHS of Freeport,,Committee on Appropriations and Financial Affairs,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=423,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085773
LD0424,HP0257,131,First Regular Session,"An Act Making Certain Appropriations and Allocations and Changing Certain Provisions of the Law Necessary to the Proper Operations of State Government for the Fiscal Years Ending June 30, 2023, June 30, 2024 and June 30, 2025",Representative Melanie SACHS of Freeport,,Committee on Appropriations and Financial Affairs,2023-02-02,"Enacted, Mar 31, 2023 Governor's Action: Signed, Mar 31, 2023","ACTPUB, Chapter 17",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=424,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085774
LD0425,HP0258,131,First Special Session,"An Act to Lower the Environmental Impact of Consumers, Increase Food Safety and Strengthen Consumer Choice by Ending the Ban on Single-use Plastic Shopping Bags",Representative Chad PERKINS of Dover-Foxcroft,"Representative Donald ARDELL of Monticello, Representative John DUCHARME of Madison, Senator Matthew HARRINGTON of York, Representative Daniel NEWMAN of Belgrade, Representative James WHITE of Guilford",Committee on Environment and Natural Resources,2023-02-02,"Accepted Majority (ONTP) Report, Apr 5, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=425,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085775
LD0426,HP0259,131,Second Regular Session,An Act to Amend the Eligibility Criteria for Creditable Service in the Armed Forces of the United States Under the State Retirement System and to Require Specific Reporting,Representative Suzanne SALISBURY of Westbrook,"Representative Kevin O'CONNELL of Brewer, Representative Morgan RIELLY of Westbrook",Committee on Labor and Housing,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=426,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085776
LD0427,HP0260,131,Second Regular Session,"An Act to Authorize a General Fund Bond Issue to Invest in Research, Development and Commercialization in Maine's Marine Technology and Aquaculture Sector",Representative Morgan RIELLY of Westbrook,"Representative Lydia CRAFTS of Newcastle, Senator Matthea DAUGHTRY of Cumberland, Representative Victoria DOUDERA of Camden, Senator Jill DUSON of Cumberland, Representative Cheryl GOLEK of Harpswell, Representative Allison HEPLER of Woolwich, Senator Marianne MOORE of Washington, Representative Melanie SACHS of Freeport, Representative Sophia WARREN of Scarborough",Committee on Appropriations and Financial Affairs,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=427,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085777
LD0428,HP0261,131,First Special Session,An Act to Reclassify Certain Offenses Under the Inland Fisheries and Wildlife Laws,Representative William PLUECKER of Warren,"Senator Pinny BEEBE-CENTER of Knox, Senator Eric BRAKEY of Androscoggin, Representative Daniel NEWMAN of Belgrade, Representative Robert NUTTING of Oakland, Representative Suzanne SALISBURY of Westbrook, Representative Sophia WARREN of Scarborough",Committee on Criminal Justice and Public Safety,2023-02-02,"Enacted, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","ACTPUB, Chapter 431",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=428,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085778
LD0429,HP0262,131,First Special Session,An Act to Reclassify Certain Offenses Under the Motor Vehicle Laws and Increase the Efficiency of the Criminal Justice System,Representative William PLUECKER of Warren,"Senator Pinny BEEBE-CENTER of Knox, Senator Eric BRAKEY of Androscoggin, Representative Daniel NEWMAN of Belgrade, Representative Robert NUTTING of Oakland, Representative Suzanne SALISBURY of Westbrook, Representative Sophia WARREN of Scarborough",Committee on Criminal Justice and Public Safety,2023-02-02,"Enacted, Jun 30, 2023 Governor's Action: Signed, Jun 30, 2023","ACTPUB, Chapter 362",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=429,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085779
LD0430,HP0263,131,First Special Session,"Resolve, Directing the Department of Health and Human Services to Promote Translation and Interpretation Services in Health Care Settings",Representative Colleen MADIGAN of Waterville,"Representative Mana ABDI of Lewiston, Representative Deqa DHALAC of South Portland, Senator Jill DUSON of Cumberland, Senator David LAFOUNTAIN of Kennebec, Representative Walter RISEMAN of Harrison, Representative Holly SARGENT of York, Representative Daniel SHAGOURY of Hallowell, Representative Holly STOVER of Boothbay",Committee on Health and Human Services,2023-02-02,"Finally Passed, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","RESLV, Chapter 106",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=430,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085753
LD0431,HP0264,131,First Special Session,An Act to Amend the Law Regarding Foreign Subpoenas,Representative Stephen MORIARTY of Cumberland,,Committee on Judiciary,2023-02-02,"Enacted, Apr 21, 2023 Governor's Action: Signed, Apr 21, 2023","ACTPUB, Chapter 32",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=431,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085754
LD0432,HP0265,131,First Special Session,An Act to Clarify MaineCare Program Requirements Regarding Certain High-risk Health Care Providers,Representative Colleen MADIGAN of Waterville,,Committee on Health and Human Services,2023-02-02,"Enacted, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","ACTPUB, Chapter 432",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=432,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085756
LD0433,HP0266,131,First Special Session,"Resolve, Directing the Commissioner of Corrections and the Commissioner of Health and Human Services to Establish a Working Group on the Relocation of the Division of Juvenile Services",Representative Michael BRENNAN of Portland,"Representative Mana ABDI of Lewiston, Representative Michele MEYER of Eliot, Representative Anne PERRY of Calais, Senator Teresa PIERCE of Cumberland, Representative William PLUECKER of Warren, Senator Joseph RAFFERTY of York, Representative Lois RECKITT of South Portland, Representative Walter RISEMAN of Harrison, Representative Suzanne SALISBURY of Westbrook",Committee on Criminal Justice and Public Safety,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, May 25, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=433,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085757
LD0434,HP0267,131,First Regular Session,An Act to Protect Landowners and Increase Safety on All-terrain Vehicle Trails by Increasing Funding to the ATV Recreational Management Fund,Representative Richard MASON of Lisbon,"Representative Danny COSTAIN of Plymouth, Representative James DILL of Old Town, Representative Gary DRINKWATER of Milford, Representative Larry DUNPHY of Embden, Representative Steven FOSTER of Dexter, Senator David LAFOUNTAIN of Kennebec, Representative H. LANDRY of Farmington, Representative Kimberly POMERLEAU of Standish, Representative Joseph UNDERWOOD of Presque Isle",Committee on Inland Fisheries and Wildlife,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 30, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=434,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085758
