bill_id,LD_num,term,session,title,commem
HP1144,LD1781,2023_2024,SS1,"Resolve, to Continue Case Management Services for the Homeless Opioid Users Service Engagement Pilot Project Within the Department of Health and Human Services",0
HP1145,LD1782,2023_2024,SS1,An Act to Empower Jurors by Allowing Instructions That They May Find a Defendant Not Guilty if a Guilty Verdict Would Yield an Unjust Result,0
HP1146,LD1783,2023_2024,SS1,An Act to Implement the Recommendations of the Governor's Advisory Council on Military Sexual Trauma,0
HP1147,LD1784,2023_2024,SS1,"Resolve, to Improve Access to Appropriate Levels of Long-term Care by Rebasing and Increasing Reimbursement Rates",0
HP1148,LD1785,2023_2024,SS1,"Resolve, to Establish the Blue Ribbon Commission to Make Recommendations to Update Laws Governing the Continuum of Long-term Care Options",0
HP1149,LD1786,2023_2024,SS1,An Act to Repeal and Replace the Charter of the Boothbay-Boothbay Harbor Community School District,0
HP1150,LD1787,2023_2024,RS2,"Resolve, Directing the Department of Agriculture, Conservation and Forestry to Convene a Stakeholder Group Tasked with a Comprehensive Overhaul and Modernization of the State Subdivision Statutes",0
SP0713,LD1788,2023_2024,RS2,An Act to Establish the Office of the Inspector General of Child Protection,0
SP0714,LD1789,2023_2024,RS2,An Act to Remove All Marijuana-related Provisions from the Maine Criminal Code and Expunge All Convictions Involving Marijuana,0
SP0715,LD1790,2023_2024,SS1,An Act Removing the Statute of Limitations on Civil Actions and Criminal Prosecutions for Certain Sexual Offenses Against Minors,0
SP0716,LD1791,2023_2024,SS1,An Act to Make the ConnectMaine Authority Responsible for Attachments to and Joint Use of Utility Poles and to Establish Procedures for Broadband Service Infrastructure Crossing Railroad Tracks,0
SP0717,LD1792,2023_2024,RS2,"Resolve, to Establish the Rural Health Services Task Force",0
SP0718,LD1793,2023_2024,RS2,"Resolve, Directing the Department of Health and Human Services to Contract for Discounted Insulin Manufactured and Distributed by Civica Rx",0
SP0719,LD1794,2023_2024,RS2,"Resolve, to Establish the Commission on Predictability of Mandated Overtime for Pulp or Paper Manufacturing Facility Employees",0
SP0720,LD1795,2023_2024,SS1,An Act to Create Greater Transparency for Facility Fees Charged by Health Care Providers and to Establish the Task Force to Evaluate the Impact of Facility Fees on Patients,0
SP0721,LD1796,2023_2024,SS1,An Act to Protect Maine's Transit Employees,0
SP0722,LD1797,2023_2024,RS2,An Act to Expand Maine's Health Care Workforce by Expanding Educational Opportunities,0
SP0723,LD1798,2023_2024,SS1,An Act to Support School Choice by Establishing Empowerment Scholarship Accounts,0
SP0724,LD1799,2023_2024,SS1,An Act to Expand Maine's High-quality Early Learning and Care for Children by Increasing Public Preschool Opportunities in Communities,0
SP0725,LD1800,2023_2024,SS1,An Act Regarding Parental Rights in Education,0
SP0726,LD1801,2023_2024,SS1,"Resolve, to Increase Transparency and Evaluate Emergency Response Through a COVID-19 Review Commission",0
SP0727,LD1802,2023_2024,SS1,An Act to Include Certain Volunteer Firefighters in the Tax Credit for Employers of Individuals Who Are Volunteer Firefighters or Volunteer Municipal Emergency Medical Services Persons,0
SP0728,LD1803,2023_2024,SS1,An Act to Improve the Maine Workers' Compensation Act of 1992,0
SP0729,LD1804,2023_2024,RS2,An Act to Improve the Reporting Process for Certain Tax Expenditure Programs,0
SP0730,LD1805,2023_2024,SS1,An Act to Increase State Oversight of Election Funding by Requiring Approval by the Legislature,0
SP0731,LD1806,2023_2024,RS2,An Act to Require Online Used Car Dealers to Be Licensed,0
HP1152,LD1807,2023_2024,SS1,An Act to Implement the Recommendations of the Department of Inland Fisheries and Wildlife's Report on Boater Safety Education,0
HP1153,LD1808,2023_2024,SS1,An Act to Amend the State Tax Laws,0
HP1154,LD1809,2023_2024,SS1,An Act to Prohibit Health Care Services Without Parental Consent,0
HP1155,LD1810,2023_2024,RS2,An Act to Expand the Maine Historic Rehabilitation Credit and Establish a Weatherization Tax Credit,0
HP1156,LD1811,2023_2024,SS1,An Act to Clarify Required Political Committees 24-hour Reports,0
HP1157,LD1812,2023_2024,SS1,An Act to Provide a Source of Funding for the Construction and Implementation of a Food Security Hub,0
HP1159,LD1813,2023_2024,SS1,"Resolve, to Provide for One Month of Free Passenger Rail Service in Maine",0
HP1160,LD1814,2023_2024,SS1,An Act to Reduce Mercury in the Environment by Phasing Out Certain Fluorescent Light Bulbs,0
HP1161,LD1815,2023_2024,RS2,An Act to Increase Penalties for Violations of the Law Governing Monopolies and Profiteering,0
HP1162,LD1816,2023_2024,SS1,An Act Requiring Reference-based Pricing to Reduce Prescription Drug Costs,0
SP0732,LD1817,2023_2024,RS2,An Act to Support Outdoor Education by Establishing the Outdoor School for All Maine Students Program,0
SP0733,LD1818,2023_2024,SS1,An Act Regarding Port Facilities Relating to Offshore Wind Power Projects,0
SP0734,LD1819,2023_2024,RS2,An Act to Create the Maine Medical Cannabis Advisory Commission and the Medical Cannabis Alternative Health Board,0
SP0735,LD1820,2023_2024,SS1,An Act to Expand Access to Good Jobs with Better Career and Technical Education,0
SP0736,LD1821,2023_2024,SS1,An Act to Validate Certain Proceedings Authorizing the Issuance of Bonds and Notes by the City of Bath,0
SP0738,LD1822,2023_2024,SS1,An Act to Amend the Specialty License Plate Laws and Extend the Moratorium on Approval of Specialty License Plates and Remove the Authority of Municipalities to Issue Driver's Licenses,0
SP0739,LD1823,2023_2024,RS2,An Act to Protect the Right to Food,0
SP0740,LD1824,2023_2024,SS1,"Resolve, to Establish the Commission to Study the Constitution of Maine",0
SP0741,LD1825,2023_2024,SS1,An Act to Clarify Licensing Jurisdiction for Manufactured Housing Communities,0
SP0742,LD1826,2023_2024,SS1,An Act to Designate Deer Wintering Areas Under the Jurisdiction of the Bureau of Parks and Lands,0
SP0743,LD1827,2023_2024,RS2,"Resolve, to Establish the Blue Ribbon Commission to Make Recommendations on the Continuum of Long-term Care Options",0
SP0744,LD1828,2023_2024,SS1,An Act Regarding Enhanced 9-1-1 Public Safety Answering Points,0
SP0745,LD1829,2023_2024,RS2,An Act to Direct the Maine Prescription Drug Affordability Board to Assess Strategies to Reduce Prescription Drug Costs and to Take Steps to Implement Reference-based Pricing,0
SP0746,LD1830,2023_2024,RS2,An Act to Advance Maine's Clean Energy Goals,0
HP1163,LD1831,2023_2024,SS1,"Resolve, Relating to the Employment of Minors",0
HP1164,LD1832,2023_2024,RS2,An Act to Continue the Study of Community Paramedicine and to Make Changes Related to Health Insurance Coverage and Prior Authorization Requirements for Certain Ambulance Service Providers,0
HP1165,LD1833,2023_2024,SS1,"An Act to Amend the Definition of ""Educational Institution"" Under the Maine Human Rights Act to Include Single-sex Educational Institutions",0
HP1166,LD1834,2023_2024,RS2,An Act to Establish the Office of Tribal-State Affairs,0
HP1167,LD1835,2023_2024,RS2,An Act to Require the State to Notify Indian Tribes and Indian Nations When New Laws Are Enacted That Need to Be Certified,0
HP1168,LD1836,2023_2024,SS1,An Act Regarding Insurance Coverage for Diagnostic and Supplemental Breast Examinations,0
HP1169,LD1837,2023_2024,RS2,An Act to Increase Oral Health Services,0
HP1170,LD1838,2023_2024,SS1,An Act to Create the Empowerment Scholarship Account Program,0
HP1171,LD1839,2023_2024,SS1,An Act to Study a Permitting Process for and Establish a Moratorium on Certain Tall Structures,0
HP1172,LD1840,2023_2024,SS1,An Act to Reform the State's Administrative and Rule-making Procedures,0
HP1173,LD1841,2023_2024,SS1,An Act to Establish the Hope and Inclusion Scholarship Program,0
HP1174,LD1842,2023_2024,SS1,"Resolve, to Support Energy Upgrades at Maine Public Schools and Ensure That New School Construction Meets Current Energy Efficiency Standards",0
HP1175,LD1843,2023_2024,SS1,"Resolve, to Name a Bridge in the Town of Bremen the Kitty Breskin Memorial Bridge",1
HP1176,LD1844,2023_2024,SS1,An Act to Support Emergency Housing Construction and Renovation Statewide by Creating a Matching Grant Program,0
HP1177,LD1845,2023_2024,SS1,An Act to Regulate Outdoor Lighting,0
HP1178,LD1846,2023_2024,SS1,An Act to Amend a Circulator's Oath for Petitions and Nomination Papers by Including the Number of Signatures Collected,0
SP0748,LD1847,2023_2024,SS1,An Act to Modify the Visual Impact Standards for Offshore Wind Port Development and Establish Labor Standards for Wind Power Projects,0
SP0749,LD1848,2023_2024,SS1,"Resolve, to Designate the Route 15 Bridge Located in the Town of Kenduskeag the William S. Pullen Bridge",0
SP0750,LD1849,2023_2024,SS1,An Act to Ensure Fair and Timely Payment in the Harvesting of Forest Products,0
SP0751,LD1850,2023_2024,SS1,An Act Relating to Energy Storage and the State's Energy Goals,0
HP1181,LD1851,2023_2024,SS1,An Act to Allow Replacement Candidates to Qualify for Certification Under the Maine Clean Election Act,0
HP1182,LD1852,2023_2024,SS1,An Act to Eliminate the Lodging Tax on Campground Sites and Revert to Using the Current Sales Tax,0
HP1183,LD1853,2023_2024,SS1,An Act to Conform the Mining Excise Tax Laws to the Maine Metallic Mineral Mining Act and Set the Mining Excise Tax at 10 Percent,0
HP1184,LD1854,2023_2024,SS1,An Act to Complete and Implement the Comprehensive Review of the Classification and Compensation System for Executive Branch Employees,0
HP1185,LD1855,2023_2024,SS1,"Resolve, Directing the Office of Tax Policy to Study Maine's Mining Excise Tax",0
HP1186,LD1856,2023_2024,SS1,"Resolve, to Study the Establishment of a Public Option Health Benefit Plan",0
HP1187,LD1857,2023_2024,RS2,"Resolve, to Establish a Public Safety Health and Wellness Grant Pilot Program",0
HP1188,LD1858,2023_2024,RS2,An Act to Ensure Access to Newly Born Male Infant Circumcision by Requiring MaineCare Coverage,0
HP1189,LD1859,2023_2024,SS1,An Act to Reimburse Training Costs for Emergency Medical and Public Safety Dispatchers,0
HP1190,LD1860,2023_2024,SS1,An Act to Create the Educational Opportunity Account Program,0
HP1191,LD1861,2023_2024,SS1,An Act to Reduce Chronic Student Absenteeism,0
HP1192,LD1862,2023_2024,SS1,An Act to Restore Balanced Powers During a State of Emergency,0
HP1193,LD1863,2023_2024,RS2,An Act to Facilitate the Provision of Medically Appropriate Levels of Care for Clients of Correctional Facilities,0
HP1194,LD1864,2023_2024,RS2,An Act to Increase Maine's Housing Supply by Prohibiting Certain Zoning Requirements in Areas Where Public Sewer and Water Infrastructure Are Available and in Designated Growth Areas,0
HP1195,LD1865,2023_2024,RS2,An Act Establishing the Maine Sentencing Guidelines Commission,0
HP1196,LD1866,2023_2024,SS1,"Resolve, to Establish the Commission to Study Fair, Equitable and Competitive Income Tax Policy for Maine's Families and Small Businesses",0
HP1197,LD1867,2023_2024,RS2,An Act to Establish the Community Housing Production Program,0
HP1198,LD1868,2023_2024,SS1,"Resolve, to Name 2 Brooks in the Town of Orient",1
SP0753,LD1869,2023_2024,SS1,An Act to Prohibit the Private Funding of Elections,0
SP0754,LD1870,2023_2024,SS1,An Act to Require the Payment of Child Support by an Intoxicated Driver Who Kills a Parent,0
SP0755,LD1871,2023_2024,RS2,An Act to Authorize a General Fund Bond Issue to Invest in a Green Energy Materials Building at the University of Maine,0
SP0756,LD1872,2023_2024,SS1,An Act to Restore Balanced Emergency Powers,0
SP0757,LD1873,2023_2024,RS2,An Act to Provide Heating Relief with Tax-free Home Energy Savings Accounts,0
SP0758,LD1874,2023_2024,SS1,An Act to Support Maine Forest Workers' Right to Work in Maine by Improving Labor Standards,0
HP1200,LD1875,2023_2024,SS1,"Resolve, to Create a Pilot Program for Apprenticeships for Inmates",0
HP1201,LD1876,2023_2024,SS1,An Act to Enhance Legislative Participation in the Governor's Use of Emergency Powers,0
HP1202,LD1877,2023_2024,RS2,An Act to Reduce the Number of Children Living in Deep Poverty by Adjusting Assistance for Low-income Families,0
HP1203,LD1878,2023_2024,SS1,"Resolve, to Create the Council to Transition Long Creek Youth Development Center",0
HP1204,LD1879,2023_2024,SS1,An Act to Align Laws Governing Crossbow Hunting with Those Governing Archery Hunting,0
HP1205,LD1880,2023_2024,SS1,An Act to Amend the Adult Use Cannabis Laws,0
HP1206,LD1881,2023_2024,SS1,An Act Regarding Compensation Fees and Related Conservation Efforts to Protect Soils and Wildlife and Fisheries Habitat from Solar and Wind Energy Development and High-impact Electric Transmission Lines Under the Site Location of Development Laws,0
HP1207,LD1882,2023_2024,SS1,An Act to Increase the Deduction from Income for Pension Benefits,0
HP1208,LD1883,2023_2024,SS1,An Act to Enact the Protection of Shared Physical and Digital Property from Warrantless Searches Act,0
HP1209,LD1884,2023_2024,SS1,An Act to Prohibit Offshore Wind Energy Development,0
SP0759,LD1886,2023_2024,RS2,"Resolve, to Construct a New District Headquarters Building for the Bureau of Forestry in Fort Kent",0
SP0762,LD1887,2023_2024,SS1,An Act to Clarify the Review and Procurement Process for Nonwires Alternatives,0
SP0763,LD1888,2023_2024,SS1,An Act to Reduce Electricity Costs for Maine's Consumers and Businesses by Amending the Laws Governing Renewable Resources,0
SP0764,LD1889,2023_2024,RS2,An Act to Provide Authorization to Aroostook County to Use the Statewide Radio and Network System,0
SP0765,LD1890,2023_2024,SS1,An Act to Ensure Robust Contracts Between Insurers and Providers by Establishing Dispute Resolution Procedures,0
HP1212,LD1891,2023_2024,RS2,"Resolve, to Require the Office of Tax Policy to Study the Adoption of a Pass-through Entity Income Tax",0
HP1213,LD1892,2023_2024,SS1,An Act to Make Student Transfer Agreements Renew Automatically Except in Certain Circumstances,0
HP1214,LD1893,2023_2024,RS2,An Act to Allow a Municipality to Impose a Fee on Short-term Rentals for the Benefit of That Municipality,0
HP1215,LD1894,2023_2024,SS1,An Act to Establish a Home Heating Income Tax Deduction,0
SP0766,LD1895,2023_2024,SS1,An Act Regarding the Procurement of Energy from Offshore Wind Resources,0
SP0767,LD1896,2023_2024,RS2,"Resolve, Directing the Workers' Compensation Board to Analyze Data on the Adequacy of Certain Maine Workers' Compensation Benefits",0
SP0769,LD1897,2023_2024,SS1,An Act to Improve Public Roadways on Unbridged Islands Not Served by the Maine State Ferry Service,0
SP0770,LD1898,2023_2024,RS2,An Act to Ensure That a Teacher Who Participates in the Prevention of Dangerous Behavior Is Protected Under a Collective Bargaining Agreement,0
SP0771,LD1899,2023_2024,SS1,An Act to Establish a Maine Commercial Driver's License for Use Within State Borders,0
SP0772,LD1900,2023_2024,RS2,An Act to Establish a Tax Credit for Employers Who Employ Persons Recovering from Substance Use Disorder,0
HP1216,LD1901,2023_2024,SS1,An Act to Improve Affordability and Opportunity for Maine Renters and Landlords,0
HP1217,LD1902,2023_2024,RS2,An Act to Protect Personal Health Data,0
HP1218,LD1903,2023_2024,RS2,"Resolve, to Create an Advisory Council to Oversee the Review and Technical Revision of the Maine Criminal Code and Other Statutes Establishing Criminal Offenses",0
HP1219,LD1904,2023_2024,RS2,An Act to Enact the Maine Fair Chance Housing Act,0
HP1220,LD1905,2023_2024,SS1,An Act to Create a Residential Rental Unit Registry,0
HP1221,LD1906,2023_2024,SS1,An Act to Enable Confirmatory Adoption,0
HP1223,LD1907,2023_2024,SS1,An Act to Increase the Transfer Fees on Petroleum Products and Direct the Proceeds to Efficiency Programs for Low-income Energy Consumers and Financial Assistance to Low-income Utility Ratepayers and Prevent Profiteering in and Hoarding of Fuel,0
HP1224,LD1908,2023_2024,RS2,An Act to Enact the Safe Cosmetics Act,0
HP1225,LD1909,2023_2024,SS1,An Act to Modernize Maine's Beverage Container Redemption Law,0
HP1226,LD1910,2023_2024,SS1,An Act to Amend the Returnable Beverage Container Program,0
HP1227,LD1911,2023_2024,RS2,An Act Concerning Automotive Right to Repair,0
HP1228,LD1912,2023_2024,SS1,An Act to Establish Consumer Protections Regarding Small Dollar Loans,0
SP0773,LD1913,2023_2024,SS1,An Act to Support Emerging Adults Involved in the Criminal Justice System,0
SP0774,LD1914,2023_2024,RS2,"Resolve, to Establish the Commission to Study Pathways for Creating a Psilocybin Services Program in Maine",0
SP0775,LD1915,2023_2024,RS2,"Resolve, to Establish a Grant Program to Issue Shellfish Licenses to Qualified Disabled Veterans",0
SP0778,LD1916,2023_2024,RS2,An Act to Classify Meat and Poultry Products Inspections as Essential Services,0
SP0780,LD1918,2023_2024,SS1,An Act to Modernize Maine's Business Incentive Programs by Creating the Dirigo Business Incentives Program and Eliminating Certain Other Tax Incentive Programs,0
SP0781,LD1919,2023_2024,RS2,An Act to Designate a State Wildlife Sanctuary at Blue Hill Falls,0
SP0782,LD1920,2023_2024,RS2,An Act to Authorize a Supplemental Benefit Relief Payment,0
SP0783,LD1921,2023_2024,RS2,An Act to Amend the Laws Regarding State-chartered Credit Unions,0
SP0784,LD1922,2023_2024,SS1,An Act to Allow Bargaining Agents for Public Sector Unions to Merge,0
SP0785,LD1923,2023_2024,RS2,An Act to Provide for Licensing of and Tax Collection from Remote Retail Sellers of Pipe Tobacco and Premium Cigars,0
HP1229,LD1924,2023_2024,SS1,An Act to Provide for Enforcement of Snowmobile and All-terrain Vehicle Laws,0
HP1230,LD1925,2023_2024,SS1,An Act to Clarify and Improve the Laws Relating to the Background Check Center and the Maine Certified Nursing Assistant and Direct Care Worker Registry,0
HP1231,LD1926,2023_2024,SS1,An Act to Impose a Moratorium on New Point Source Waste Discharge Licenses on the Lower Presumpscot River,0
HP1232,LD1927,2023_2024,RS2,An Act to Create the Rural Prosperity Council,0
SP0786,LD1928,2023_2024,SS1,An Act to Protect Maine Taxpayers from Unconstitutional Federal Expenditures,0
HP1237,LD1929,2023_2024,RS2,An Act to Protect Consumers by Licensing Home Building Contractors,0
HP1238,LD1930,2023_2024,SS1,"Resolve, to Authorize the Exchange of Interest in Certain Lands Owned by the State in Piscataquis County",0
HP1239,LD1931,2023_2024,SS1,An Act to Foster Stable and Affordable Home Ownership in Mobile Home Parks by Amending the Laws Relating to the Sale of Mobile Home Parks,0
HP1240,LD1932,2023_2024,RS2,An Act to Require Broadband Internet Access Service Providers to Prorate Customer Bills,0
HP1241,LD1933,2023_2024,SS1,An Act to Increase the Debt Limit of the Limerick Water District,0
HP1242,LD1934,2023_2024,SS1,"Resolve, to Improve the Coordination and Delivery of Planning Grants and Technical Assistance to Communities in Maine",0
HP1243,LD1935,2023_2024,RS2,An Act to Promote Workforce Development by Establishing a Workforce Development Program,0
HP1244,LD1936,2023_2024,SS1,An Act to Allow Certified Nurse Practitioners to Provide In-home Care Without a Home Health Care Provider License,0
HP1245,LD1937,2023_2024,RS2,An Act Regarding the Transportation of Hazardous Materials by Railroad Companies,0
HP1246,LD1938,2023_2024,SS1,An Act to Require a Reminder for Vehicle Registration Renewal,0
SP0788,LD1939,2023_2024,SS1,An Act to Amend the Membership of the Maine-Canadian Legislative Advisory Commission and the New England and Eastern Canada Legislative Commission,0
SP0789,LD1940,2023_2024,RS2,An Act to Promote Consistent Policies within Growth Management Programs in Order to Increase Food Security and Economic Resiliency in Local Communities,0
SP0790,LD1941,2023_2024,SS1,"Resolve, to Ensure Access to Critical Orthodontic Care by Increasing the MaineCare Reimbursement Rate",0
SP0791,LD1942,2023_2024,RS2,An Act to Ensure Equity in Career and Technical Education Staffing Support Ratios Across Varied Regions of the State,0
SP0792,LD1943,2023_2024,SS1,An Act Regarding Future Energy Procurements for Renewable Energy Development in Northern Maine,0
HP1248,LD1944,2023_2024,RS2,An Act Regarding Tribal Gaming,0
HP1249,LD1945,2023_2024,SS1,An Act to Provide a Property Tax Exemption to All Veterans Who Are 62 Years of Age or Older and Increase the Current Exemption,0
HP1250,LD1946,2023_2024,SS1,"An Act to Amend the Income Tax Law to Expand the Middle Tax Bracket, Increase the Lodging Tax and Increase the Short-term Automobile Rental Tax",0
HP1251,LD1947,2023_2024,SS1,An Act to Amend the Maine Food Sovereignty Act,0
HP1252,LD1948,2023_2024,RS2,An Act to Amend the State's Data Governance Program,0
HP1253,LD1949,2023_2024,SS1,An Act to Establish an Affirmative Defense to the Crime of Criminal Trespass and Aggravated Criminal Trespass That the Person Was Unhoused and Seeking Shelter,0
SP0793,LD1950,2023_2024,SS1,An Act to Raise the Debt Limit of the Stonington Water Company,0
SP0794,LD1951,2023_2024,SS1,An Act Regarding Marine Finfish Aquaculture,0
HP1254,LD1952,2023_2024,RS2,An Act to Allow On-site Cannabis Consumption,0
HP1256,LD1954,2023_2024,SS1,An Act to Address the Recent Mill Closure in the Town of Jay by Providing Funds to Offset Property Tax Loss,0
HP1257,LD1955,2023_2024,RS2,An Act to Require Hospitals to Provide Accessible Financial Assistance for Medical Care,0
HP1258,LD1956,2023_2024,RS2,An Act to Amend the Laws Governing Optometrists,0
HP1259,LD1957,2023_2024,RS2,An Act to Authorize a General Fund Bond Issue to Invest in Maine's Railroad Infrastructure,0
HP1260,LD1958,2023_2024,RS2,An Act to Revise the Tax Laws Regarding the Mi'kmaq Nation,0
SP0795,LD1959,2023_2024,RS2,An Act Regarding Open Primary Elections and Ranked-choice Voting,0
SP0796,LD1960,2023_2024,RS2,An Act to Support Farming in Maine by Extending the Deadline for Manufacturers of Products Containing Perfluoroalkyl and Polyfluoroalkyl Substances to Report on Those Products,0
SP0797,LD1961,2023_2024,RS2,An Act to Support Potato Processing in Maine,0
SP0798,LD1962,2023_2024,RS2,"Resolve, to Direct the Public Utilities Commission to Adopt Rules Regarding Utility Shut-offs",0
SP0799,LD1963,2023_2024,RS2,An Act Regarding the Future of Renewable Energy Transmission in Northern Maine,0
SP0800,LD1964,2023_2024,SS1,An Act to Create the Maine Paid Family and Medical Leave Benefits Program,0
HP1262,LD1965,2023_2024,SS1,An Act to Authorize the Secretary of State to Provide a New General Issue of License Plates,0
HP1263,LD1966,2023_2024,RS2,An Act to Allow Candidates for District Attorney to Participate in the Maine Clean Election Act,0
HP1264,LD1967,2023_2024,RS2,An Act to Support Municipal Franchise Agreements,0
HP1265,LD1968,2023_2024,SS1,An Act to Amend the Membership of the Somerset Woods Trustees,0
SP0803,LD1969,2023_2024,SS1,An Act to Expand the Use of Funds to Support Land Conservation,0
SP0804,LD1970,2023_2024,SS1,An Act to Enact the Maine Indian Child Welfare Act,0
SP0805,LD1971,2023_2024,SS1,"Resolve, to Ensure that Eligible Customers Receive Payments from the Energy Rate Relief Fund",0
SP0806,LD1972,2023_2024,SS1,"Resolve, to Improve Long-term Care for the People of Maine",0
SP0807,LD1973,2023_2024,RS2,An Act to Enact the Maine Consumer Privacy Act,0
SP0808,LD1974,2023_2024,RS2,"Resolve, Directing an Analysis of and Report on the Maine New Markets Capital Investment Program",0
HP1266,LD1975,2023_2024,RS2,"Resolve, to Establish the Task Force to Study Changes to the Legal Status of Scheduled Drugs",0
HP1267,LD1976,2023_2024,RS2,An Act to Update the Growth Management Program Laws,0
HP1270,LD1977,2023_2024,RS2,An Act to Enact the Maine Data Privacy and Protection Act,0
HP1271,LD1978,2023_2024,RS2,"Resolve, to Evaluate the Effectiveness of Programs Within the Department of Corrections That Prepare Correctional Facility Residents for Employment and Self-sufficiency Upon Release from Incarceration",0
HP1272,LD1979,2023_2024,SS1,An Act Regarding Surplus Lines Insurance Tax,0
SP0809,LD1980,2023_2024,SS1,An Act to Improve Election Laws and Notarial Laws,0
SP0810,LD1981,2023_2024,RS2,An Act Regarding the Loring Job Increment Financing Fund,0
SP0811,LD1982,2023_2024,RS2,An Act Regarding Appropriations and Allocations to Support the State of Maine,0
SP0812,LD1983,2023_2024,RS2,An Act to Establish the Maine Buy American and Build Maine Act,0
SP0813,LD1984,2023_2024,SS1,An Act to Allow Golf Courses to Obtain a License to Conduct Off-premises Catering,0
SP0814,LD1985,2023_2024,RS2,An Act to Authorize Removal of Requirements of Forest Certification Systems from the State's Forest Management Plans,0
SP0815,LD1986,2023_2024,SS1,An Act Relating to Net Energy Billing and Distributed Solar and Energy Storage Systems,0
SP0816,LD1987,2023_2024,SS1,An Act to Allow the Adjutant General to Sell the Calais Armory,0
SP0817,LD1988,2023_2024,SS1,An Act to Provide Critical Matching Funds for Child Care Services on the Northern Maine Community College Campus,0
SP0818,LD1989,2023_2024,RS2,"Resolve, to Modify the Deed for a Parcel of Property in the Town of Carrabassett Valley to Allow for Workforce Housing",0
HP1273,LD1990,2023_2024,RS2,"Resolve, to Establish the Commission to Evaluate the Requirements for Licensing of Social Workers",0
HP1274,LD1991,2023_2024,RS2,An Act Regarding Gubernatorial Primary Elections,0
HP1275,LD1992,2023_2024,RS2,An Act to Legalize Historical Horse Racing and Electronic Beano to Allow Maine Gaming Licensees and Federally Recognized Indian Tribes to Compete with Other Gaming States,0
HP1276,LD1993,2023_2024,SS1,An Act to Expand Home Visiting Services and Provide for Reimbursement Under the MaineCare Program for Perinatal Doula Services and Midwifery Services,0
SP0819,LD1994,2023_2024,RS2,An Act to Provide for Increased Academic Research by Allowing the Gathering of Data or Statistics by Telephone,0
SP0820,LD1995,2023_2024,RS2,An Act to Bolster Maine's Workforce and Economy by Increasing Assistance for Parents Pursuing Education and Employment and by Indexing Unemployment Benefits to the Unemployment Rate,0
SP0821,LD1996,2023_2024,RS2,An Act to Regulate Synthetic Hemp-derived Cannabinoids,0
SP0822,LD1997,2023_2024,RS2,An Act to Enhance Services Provided by the Department of Environmental Protection,0
SP0823,LD1998,2023_2024,RS2,An Act to Transfer the Arch Hangar at the Former Loring Air Force Base to the Loring Air Museum,0
HP1277,LD1999,2023_2024,RS2,An Act to Ensure the Equitable Treatment of Military Retirement Plan Income,0
HP1278,LD2000,2023_2024,RS2,An Act to Change the Taxation of Rental Tangible Personal Property to Make It Consistent with the Predominant Method in Other States' Rental Industry Laws for Sales and Use Tax,0
HP1279,LD2001,2023_2024,RS2,"Resolve, to Establish the African American and Wabanaki Studies Advisory Council and Provide Funding to Support African American Studies and Wabanaki Studies",0
HP1280,LD2002,2023_2024,RS2,An Act to Provide Grants to Schools That Contract for Behavioral and Mental Health Services,0
SP0825,LD2003,2023_2024,RS2,An Act to Protect Access to Maine's Intertidal Zone,0
HP1284,LD2004,2023_2024,SS1,An Act to Restore Access to Federal Laws Beneficial to the Wabanaki Nations,0
HP1285,LD2005,2023_2024,RS2,An Act to Eliminate the Aircraft Excise Tax,0
SP0828,LD2006,2023_2024,RS2,An Act to Amend the Laws Regarding Adjustments for Sudden and Severe Disruption of Municipal Valuation,0
HP1287,LD2007,2023_2024,RS2,"An Act Regarding the Criminal Jurisdiction of Tribal Courts and to Extend the Time for the Penobscot Nation to Certify Its Agreement to Public Law 2023, Chapter 369",0
SP0829,LD2008,2023_2024,SS1,"Resolve, to Remove the Prohibition Against Live Plants in State-owned Buildings",0
SP0830,LD2009,2023_2024,RS2,"Resolve, to Establish a Stakeholder Group to Address the Problem of Long Stays for Children and Adolescents in Hospital Emergency Departments",0
HP1289,LD2010,2023_2024,SS1,"An Act to Correct Inconsistencies, Conflicts and Errors in the Laws of Maine",0
SP0834,LD2011,2023_2024,RS2,An Act Regarding the State Auditor's Reporting Requirements on State Agencies' Financial Activities,0
HP1298,LD2012,2023_2024,SS1,An Act to Prohibit Early Termination Fees for Residential Electric Generation Service Contracts,0
SP0835,LD2013,2023_2024,SS1,An Act to Address Abandoned Capital Credits Held by Rural Electrification Cooperatives,0
SP0836,LD2014,2023_2024,RS2,An Act Regarding Spirits Price Review and Recommendations,0
SP0837,LD2015,2023_2024,SS1,"Resolve, Approving the 2023 Draft and Arrangement of the Constitution of Maine Made by the Chief Justice of the Supreme Judicial Court and Providing for Its Publication and Distribution",0
SP0838,LD2016,2023_2024,RS2,An Act to Implement Recommendations of the Distributed Generation Stakeholder Group,0
HP1299,LD2017,2023_2024,SS1,An Act to Fund Collective Bargaining Agreements with Executive Branch Employees,0
HP1300,LD2018,2023_2024,SS1,"Resolve, Regarding Legislative Review of Portions of Chapter 301:  Fee Schedule and Administrative Procedures for Payment of Court or Commission Assigned Counsel, a Late-filed Major Substantive Rule of the Maine Commission on Indigent Legal Services",0
SP0843,LD2019,2023_2024,SS1,An Act to Authorize Funding for Collective Bargaining Agreements with Certain Judicial Department Employees,0
SP0848,LD2020,2023_2024,RS2,An Act to Make Technical Updates to the Maine Uniform Securities Act,0
