bill_number,session,chamber,action_date,action,comment,journal_page,order
SJR 1,724,House,1992-11-18,Amendment(s) offered,A. Smith,47,51
SJR 1,724,House,1992-11-18,Amendment tabled,Kubiak,47,50
SJR 1,724,House,1992-11-18,Amended,Sadler,47,49
SJR 1,724,House,1992-11-18,Record vote,#11,46,48
SJR 1,724,House,1992-11-18,Motion to table fails,,46,47
SJR 1,724,House,1992-11-18,Amendment(s) offered,Sadler,46,46
SJR 1,724,House,1992-11-18,Amended,Von Dohlen,46,45
SJR 1,724,House,1992-11-18,Record vote,#10,45,44
SJR 1,724,House,1992-11-18,Motion to table fails,,45,43
SJR 1,724,House,1992-11-18,Amendment(s) offered,Von Dohlen,45,42
SJR 1,724,House,1992-11-18,Amended,Delco,44,41
SJR 1,724,House,1992-11-18,Record vote,#9,42,40
SJR 1,724,House,1992-11-18,Amendment tabled,Rabuck,42,39
SJR 1,724,House,1992-11-18,Amendment amended,Thomas,42,38
SJR 1,724,House,1992-11-18,Amendment(s) offered,Rabuck,40,37
SJR 1,724,House,1992-11-18,Record vote,#8,40,36
SJR 1,724,House,1992-11-18,Amendment tabled,Carona,39,35
SJR 1,724,House,1992-11-18,Record vote,#7,38,34
SJR 1,724,House,1992-11-18,Amendment tabled,Culberson,36,33
SJR 1,724,House,1992-11-18,Read 2nd time,,36,32
SJR 1,724,House,1992-11-18,Placed on Constitutional Amendments Calendar,,,31
SJR 1,724,House,1992-11-16,1st Printing sent to Calendars,,,30
SJR 1,724,House,1992-11-13,1st Printing printed and distributed,,,29
SJR 1,724,House,1992-11-12,Reported favorably with substitute,,30,28
SJR 1,724,House,1992-11-12,Considered in public hearing,,,27
SJR 1,724,House,1992-11-12,Posting rule suspended,,21,26
SJR 1,724,House,1992-11-12,Referred to Public Education,,17,25
SJR 1,724,House,1992-11-12,Read first time,,17,24
SJR 1,724,House,1992-11-12,Received from the Senate,,15,23
SJR 1,724,Senate,1992-11-12,Record vote,,22,22
SJR 1,724,Senate,1992-11-12,Passed,,22,21
SJR 1,724,Senate,1992-11-12,Read 3rd time,,22,20
SJR 1,724,Senate,1992-11-12,Record vote,,22,19
SJR 1,724,Senate,1992-11-12,Rules suspended,,22,18
SJR 1,724,Senate,1992-11-12,Record vote,,21,17
SJR 1,724,Senate,1992-11-12,Passed to engrossment as amended,,21,16
SJR 1,724,Senate,1992-11-12,Amendment withdrawn,Truan,21,15
SJR 1,724,Senate,1992-11-12,Amended,Bivins,21,14
SJR 1,724,Senate,1992-11-12,Amended,C. Harris,21,13
SJR 1,724,Senate,1992-11-12,Read 2nd time,,20,12
SJR 1,724,Senate,1992-11-12,Record vote,,20,11
SJR 1,724,Senate,1992-11-12,Rules suspended,,20,10
SJR 1,724,Senate,1992-11-11,Reported favorably w/o amendments,,16,9
SJR 1,724,Senate,1992-11-11,Testimony taken in committee,,,8
SJR 1,724,Senate,1992-11-11,Considered in public hearing,,,7
SJR 1,724,Senate,1992-11-11,Scheduled for public hearing on  . . . . .,,,6
SJR 1,724,Senate,1992-11-10,Posting rule suspended,,7,5
SJR 1,724,Senate,1992-11-10,Referred to Education,,6,4
SJR 1,724,Senate,1992-11-10,Read first time,,6,3
SJR 1,724,Senate,1992-11-05,Filed,,,2
SJR 1,724,Senate,1992-11-05,Received by the Secretary of the Senate,,,1
SR 45,724,Senate,1992-11-20,Reported enrolled,,,3
SR 45,724,Senate,1992-11-20,Read & adopted,,100,2
SR 45,724,Senate,1992-11-20,Received by the Secretary of the Senate,,,1
SR 48,724,Senate,1992-11-23,Reported enrolled,,,3
SR 48,724,Senate,1992-11-23,Read & adopted,,119,2
SR 48,724,Senate,1992-11-23,Received by the Secretary of the Senate,,,1
SCR 12,724,Executive,1992-12-09,Signed by the Governor,,,12
SCR 12,724,Executive,1992-12-04,Sent to the Governor,,,11
SCR 12,724,House,1992-12-03,Signed in the House,,137,10
SCR 12,724,Senate,1992-12-03,Signed in the Senate,,167,9
SCR 12,724,Senate,1992-12-03,House passage reported,,162,8
SCR 12,724,House,1992-12-03,Adopted,,116,7
SCR 12,724,House,1992-12-03,Rules suspended,,116,6
SCR 12,724,House,1992-12-03,Received from the Senate,,112,5
SCR 12,724,Senate,1992-12-02,Read & adopted,,148,4
SCR 12,724,Senate,1992-12-02,Rules suspended,,148,3
SCR 12,724,Senate,1992-12-02,Filed,,,2
SCR 12,724,Senate,1992-12-02,Received by the Secretary of the Senate,,,1
SR 50,724,Senate,1992-11-23,Reported enrolled,,,3
SR 50,724,Senate,1992-11-23,Read & adopted,,119,2
SR 50,724,Senate,1992-11-23,Received by the Secretary of the Senate,,,1
SR 72,724,Senate,1992-12-03,Reported favorably w/o amendments,,151,7
SR 72,724,Senate,1992-12-02,Considered in public hearing,,,6
SR 72,724,Senate,1992-12-02,Posting rule suspended,,144,5
SR 72,724,Senate,1992-12-02,Referred to Natural Resources,,142,4
SR 72,724,Senate,1992-12-02,Read first time,,142,3
SR 72,724,Senate,1992-12-02,Filed,,,2
SR 72,724,Senate,1992-12-02,Received by the Secretary of the Senate,,,1
SCR 10,724,Executive,1992-12-09,Signed by the Governor,,,13
SCR 10,724,Executive,1992-12-04,Sent to the Governor,,,12
SCR 10,724,House,1992-12-03,Signed in the House,,129,11
SCR 10,724,Senate,1992-12-02,Signed in the Senate,,142,10
SCR 10,724,Senate,1992-12-01,Reported enrolled,,,9
SCR 10,724,Senate,1992-12-01,House passage reported,,138,8
SCR 10,724,House,1992-12-01,Adopted,,100,7
SCR 10,724,House,1992-12-01,Rules suspended,,100,6
SCR 10,724,House,1992-11-30,Received from the Senate,,95,5
SCR 10,724,Senate,1992-11-25,Read & adopted,,130,4
SCR 10,724,Senate,1992-11-25,Rules suspended,,130,3
SCR 10,724,Senate,1992-11-24,Filed,,,2
SCR 10,724,Senate,1992-11-24,Received by the Secretary of the Senate,,,1
SCR 1,724,Executive,1992-12-03,Signed by the Governor,,,16
SCR 1,724,Executive,1992-12-01,Sent to the Governor,,139,15
SCR 1,724,House,1992-11-23,Signed in the House,,73,14
SCR 1,724,Senate,1992-11-20,Signed in the Senate,,99,13
SCR 1,724,Senate,1992-11-19,Reported enrolled,,,12
SCR 1,724,Senate,1992-11-19,House passage reported,,39,11
SCR 1,724,House,1992-11-18,Adopted,,32,10
SCR 1,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,9
SCR 1,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,8
SCR 1,724,House,1992-11-16,Considered in formal meeting,,,7
SCR 1,724,House,1992-11-12,Referred to Rules & Resolutions,,18,6
SCR 1,724,House,1992-11-10,Received from the Senate,,8,5
SCR 1,724,Senate,1992-11-10,Read & adopted,,11,4
SCR 1,724,Senate,1992-11-10,Rules suspended,,11,3
SCR 1,724,Senate,1992-11-10,Filed,,,2
SCR 1,724,Senate,1992-11-10,Received by the Secretary of the Senate,,,1
SCR 4,724,Senate,1992-12-03,Read & adopted,,154,13
SCR 4,724,Senate,1992-12-03,Laid before the Senate,,154,12
SCR 4,724,Senate,1992-12-03,Ordered not printed,,154,11
SCR 4,724,Senate,1992-12-03,Reported favorably with substitute,,151,10
SCR 4,724,Senate,1992-12-02,Testimony taken in committee,,,9
SCR 4,724,Senate,1992-12-02,Considered in public hearing,,,8
SCR 4,724,Senate,1992-12-02,Scheduled for public hearing on  . . . . .,,,7
SCR 4,724,Senate,1992-11-18,Meeting cancelled,,,6
SCR 4,724,Senate,1992-11-19,Scheduled for public hearing on  . . . . .,,,5
SCR 4,724,Senate,1992-11-16,Referred to Natural Resources,,25,4
SCR 4,724,Senate,1992-11-16,Read first time,,25,3
SCR 4,724,Senate,1992-11-13,Filed,,,2
SCR 4,724,Senate,1992-11-13,Received by the Secretary of the Senate,,,1
SJR 2,724,Senate,1992-11-10,Withdrawn from schedule,,,7
SJR 2,724,Senate,1992-11-11,Scheduled for public hearing on  . . . . .,,,6
SJR 2,724,Senate,1992-11-10,Posting rule suspended,,7,5
SJR 2,724,Senate,1992-11-10,Referred to Education,,6,4
SJR 2,724,Senate,1992-11-10,Read first time,,6,3
SJR 2,724,Senate,1992-11-10,Filed,,,2
SJR 2,724,Senate,1992-11-10,Received by the Secretary of the Senate,,,1
SR 28,724,Senate,1992-11-17,Reported enrolled,,,3
SR 28,724,Senate,1992-11-17,Read & adopted,,30,2
SR 28,724,Senate,1992-11-17,Received by the Secretary of the Senate,,,1
SR 57,724,Senate,1992-11-25,Reported enrolled,,,3
SR 57,724,Senate,1992-11-25,Read & adopted,,130,2
SR 57,724,Senate,1992-11-25,Received by the Secretary of the Senate,,,1
SB 9,724,Senate,1992-11-16,Referred to Natural Resources,,25,4
SB 9,724,Senate,1992-11-16,Read first time,,25,3
SB 9,724,Senate,1992-11-13,Filed,,,2
SB 9,724,Senate,1992-11-13,Received by the Secretary of the Senate,,,1
SR 3,724,Senate,1992-11-12,Reported enrolled,,,3
SR 3,724,Senate,1992-11-12,Read & adopted,,22,2
SR 3,724,Senate,1992-11-12,Received by the Secretary of the Senate,,,1
SR 4,724,Senate,1992-11-12,Reported enrolled,,,3
SR 4,724,Senate,1992-11-12,Read & adopted,,22,2
SR 4,724,Senate,1992-11-12,Received by the Secretary of the Senate,,,1
SR 5,724,Senate,1992-11-12,Reported enrolled,,,3
SR 5,724,Senate,1992-11-12,Read & adopted,,22,2
SR 5,724,Senate,1992-11-12,Received by the Secretary of the Senate,,,1
SR 17,724,Senate,1992-11-16,Reported enrolled,,,3
SR 17,724,Senate,1992-11-16,Read & adopted,,26,2
SR 17,724,Senate,1992-11-16,Received by the Secretary of the Senate,,,1
SR 43,724,Senate,1992-11-20,Reported enrolled,,,3
SR 43,724,Senate,1992-11-20,Read & adopted,,100,2
SR 43,724,Senate,1992-11-20,Received by the Secretary of the Senate,,,1
SR 44,724,Senate,1992-11-20,Reported enrolled,,,3
SR 44,724,Senate,1992-11-20,Read & adopted,,100,2
SR 44,724,Senate,1992-11-20,Received by the Secretary of the Senate,,,1
SR 68,724,Senate,1992-12-02,Reported enrolled,,,3
SR 68,724,Senate,1992-12-02,Read & adopted,,145,2
SR 68,724,Senate,1992-12-02,Received by the Secretary of the Senate,,,1
SB 8,724,Senate,1992-11-16,Referred to Finance,,25,4
SB 8,724,Senate,1992-11-16,Read first time,,25,3
SB 8,724,Senate,1992-11-12,Filed,,,2
SB 8,724,Senate,1992-11-12,Received by the Secretary of the Senate,,,1
SR 29,724,Senate,1992-11-18,Reported enrolled,,,3
SR 29,724,Senate,1992-11-18,Read & adopted,,37,2
SR 29,724,Senate,1992-11-18,Received by the Secretary of the Senate,,,1
SR 7,724,Senate,1992-11-16,Reported enrolled,,,3
SR 7,724,Senate,1992-11-16,Read & adopted,,26,2
SR 7,724,Senate,1992-11-16,Received by the Secretary of the Senate,,,1
SR 77,724,Senate,1992-12-03,Reported enrolled,,,3
SR 77,724,Senate,1992-12-03,Read & adopted,,157,2
SR 77,724,Senate,1992-12-03,Received by the Secretary of the Senate,,,1
SR 78,724,Senate,1992-12-03,Reported enrolled,,,3
SR 78,724,Senate,1992-12-03,Read & adopted,,158,2
SR 78,724,Senate,1992-12-03,Received by the Secretary of the Senate,,,1
SR 80,724,Senate,1992-12-03,Reported enrolled,,,3
SR 80,724,Senate,1992-12-03,Read & adopted,,,2
SR 80,724,Senate,1992-12-03,Received by the Secretary of the Senate,,,1
SR 2,724,Senate,1992-11-11,Reported enrolled,,,5
SR 2,724,Senate,1992-11-11,Read & adopted,,14,4
SR 2,724,Senate,1992-11-11,Rules suspended,,14,3
SR 2,724,Senate,1992-11-11,Filed,,,2
SR 2,724,Senate,1992-11-11,Received by the Secretary of the Senate,,,1
HR 51,724,House,1992-11-18,Reported enrolled,,,7
HR 51,724,House,1992-11-18,Adopted,,35,6
HR 51,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 51,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 51,724,House,1992-11-16,Considered in formal meeting,,,3
HR 51,724,House,1992-11-16,Referred to Rules & Resolutions,,25,2
HR 51,724,House,1992-11-16,Filed,,,1
HR 152,724,House,1992-12-03,Reported enrolled,,,4
HR 152,724,House,1992-12-03,Adopted,,121,3
HR 152,724,House,1992-12-03,Rules suspended,,121,2
HR 152,724,House,1992-12-02,Filed,,,1
HR 156,724,House,1992-12-03,Reported enrolled,,,4
HR 156,724,House,1992-12-03,Adopted,,117,3
HR 156,724,House,1992-12-03,Rules suspended,,117,2
HR 156,724,House,1992-12-03,Filed,,,1
HR 157,724,House,1992-12-03,Reported enrolled,,,4
HR 157,724,House,1992-12-03,Adopted,,117,3
HR 157,724,House,1992-12-03,Rules suspended,,117,2
HR 157,724,House,1992-12-03,Filed,,,1
HJR 1,724,House,1992-11-12,Left pending in committee,,,7
HJR 1,724,House,1992-11-12,Companion considered in lieu of in committee,,,6
HJR 1,724,House,1992-11-12,Considered in public hearing,,,5
HJR 1,724,House,1992-11-12,Posting rule suspended,,21,4
HJR 1,724,House,1992-11-12,Referred to Public Education,,17,3
HJR 1,724,House,1992-11-12,Read first time,,17,2
HJR 1,724,House,1992-11-10,Filed,,,1
HCR 26,724,House,1992-12-02,Filed,,,1
HR 14,724,House,1992-11-11,Reported enrolled,,,4
HR 14,724,House,1992-11-11,Adopted,,12,3
HR 14,724,House,1992-11-11,Rules suspended,,11,2
HR 14,724,House,1992-11-10,Filed,,,1
HR 167,724,House,1992-12-03,Reported enrolled,,,4
HR 167,724,House,1992-12-03,Adopted,,117,3
HR 167,724,House,1992-12-03,Rules suspended,,117,2
HR 167,724,House,1992-12-03,Filed,,,1
HCR 14,724,Executive,1992-12-09,Signed by the Governor,,,15
HCR 14,724,Executive,1992-12-04,Sent to the Governor,,138,14
HCR 14,724,House,1992-12-03,Signed in the House,,137,13
HCR 14,724,Senate,1992-12-03,Signed in the Senate,,168,12
HCR 14,724,House,1992-12-03,Reported enrolled,,138,11
HCR 14,724,House,1992-12-03,Senate passage reported,,112,10
HCR 14,724,Senate,1992-12-02,Read & adopted,,144,9
HCR 14,724,Senate,1992-12-02,Rules suspended,,144,8
HCR 14,724,Senate,1992-11-25,Received from the House,,129,7
HCR 14,724,House,1992-11-25,Adopted,,85,6
HCR 14,724,House,1992-11-25,Placed on Congrat. & Memorial Res. Calendar,,,5
HCR 14,724,House,1992-11-23,Reported favorably w/o amendment(s),,91,4
HCR 14,724,House,1992-11-23,Considered in formal meeting,,,3
HCR 14,724,House,1992-11-20,Referred to Rules & Resolutions,,68,2
HCR 14,724,House,1992-11-20,Filed,,,1
HR 71,724,House,1992-11-20,Reported enrolled,,,4
HR 71,724,House,1992-11-20,Adopted,,66,3
HR 71,724,House,1992-11-20,Rules suspended,,66,2
HR 71,724,House,1992-11-20,Filed,,,1
HR 94,724,House,1992-12-03,Reported enrolled,,,7
HR 94,724,House,1992-12-03,Adopted,,112,6
HR 94,724,House,1992-12-03,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 94,724,House,1992-12-02,Reported favorably w/o amendment(s),,138,4
HR 94,724,House,1992-12-02,Considered in formal meeting,,,3
HR 94,724,House,1992-12-01,Referred to Rules & Resolutions,,101,2
HR 94,724,House,1992-11-25,Filed,,,1
HR 168,724,House,1992-12-03,Reported enrolled,,,4
HR 168,724,House,1992-12-03,Adopted,,123,3
HR 168,724,House,1992-12-03,Rules suspended,,123,2
HR 168,724,House,1992-12-03,Filed,,,1
HR 74,724,House,1992-11-20,Reported enrolled,,,4
HR 74,724,House,1992-11-20,Adopted,,67,3
HR 74,724,House,1992-11-20,Rules suspended,,67,2
HR 74,724,House,1992-11-20,Filed,,,1
HR 169,724,House,1992-12-03,Reported enrolled,,,4
HR 169,724,House,1992-12-03,Adopted,,119,3
HR 169,724,House,1992-12-03,Rules suspended,,118,2
HR 169,724,House,1992-12-03,Filed,,,1
HR 112,724,House,1992-12-03,Reported enrolled,,,4
HR 112,724,House,1992-12-03,Adopted,,136,3
HR 112,724,House,1992-12-03,Rules suspended,,136,2
HR 112,724,House,1992-12-02,Filed,,,1
HJR 6,724,House,1992-11-18,Referred to Public Education,,43,3
HJR 6,724,House,1992-11-18,Read first time,,43,2
HJR 6,724,House,1992-11-17,Filed,,,1
HR 38,724,House,1992-11-12,Referred to Rules & Resolutions,,21,2
HR 38,724,House,1992-11-11,Filed,,,1
HB 19,724,House,1992-11-20,Referred to County Affairs,,68,3
HB 19,724,House,1992-11-20,Read first time,,68,2
HB 19,724,House,1992-11-19,Filed,,,1
HJR 5,724,House,1992-11-17,Coauthor Authorized,,,8
HJR 5,724,House,1992-11-12,Coauthor Authorized,,,7
HJR 5,724,House,1992-11-12,Laid on table subject to call in committee,,,6
HJR 5,724,House,1992-11-12,Considered in public hearing,,,5
HJR 5,724,House,1992-11-12,Posting rule suspended,,21,4
HJR 5,724,House,1992-11-12,Referred to Public Education,,17,3
HJR 5,724,House,1992-11-12,Read first time,,17,2
HJR 5,724,House,1992-11-11,Filed,,,1
HCR 13,724,Executive,1992-12-09,Signed by the Governor,,,15
HCR 13,724,Executive,1992-12-04,Sent to the Governor,,139,14
HCR 13,724,Senate,1992-12-03,Signed in the Senate,,168,13
HCR 13,724,House,1992-12-03,Signed in the House,,137,12
HCR 13,724,House,1992-12-03,Reported enrolled,,138,11
HCR 13,724,House,1992-12-03,Senate passage reported,,137,10
HCR 13,724,Senate,1992-12-03,Read & adopted,,158,9
HCR 13,724,Senate,1992-12-03,Rules suspended,,158,8
HCR 13,724,Senate,1992-11-25,Received from the House,,129,7
HCR 13,724,House,1992-11-25,Adopted,,85,6
HCR 13,724,House,1992-11-25,Placed on Congrat. & Memorial Res. Calendar,,,5
HCR 13,724,House,1992-11-23,Reported favorably w/o amendment(s),,91,4
HCR 13,724,House,1992-11-23,Considered in formal meeting,,,3
HCR 13,724,House,1992-11-20,Referred to Rules & Resolutions,,68,2
HCR 13,724,House,1992-11-20,Filed,,,1
HR 60,724,House,1992-11-25,Reported enrolled,,,7
HR 60,724,House,1992-11-25,Adopted,,86,6
HR 60,724,House,1992-11-25,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 60,724,House,1992-11-23,Reported favorably w/o amendment(s),,91,4
HR 60,724,House,1992-11-23,Considered in formal meeting,,,3
HR 60,724,House,1992-11-18,Referred to Rules & Resolutions,,44,2
HR 60,724,House,1992-11-17,Filed,,,1
HR 70,724,House,1992-11-20,Reported enrolled,,,4
HR 70,724,House,1992-11-20,Adopted,,68,3
HR 70,724,House,1992-11-20,Rules suspended,,68,2
HR 70,724,House,1992-11-20,Filed,,,1
HR 165,724,House,1992-12-03,Reported enrolled,,,4
HR 165,724,House,1992-12-03,Adopted,,119,3
HR 165,724,House,1992-12-03,Rules suspended,,119,2
HR 165,724,House,1992-12-03,Filed,,,1
HB 17,724,House,1992-11-23,1st Printing sent to Calendars,,,7
HB 17,724,House,1992-11-18,1st Printing printed and distributed,,,6
HB 17,724,House,1992-11-18,Reported favorably w/o amendment(s),,69,5
HB 17,724,House,1992-11-18,Considered in formal meeting,,,4
HB 17,724,House,1992-11-18,Referred to Redistricting,,43,3
HB 17,724,House,1992-11-18,Read first time,,43,2
HB 17,724,House,1992-11-18,Filed,,,1
HCR 6,724,Executive,1992-12-09,Signed by the Governor,,,15
HCR 6,724,Executive,1992-12-04,Sent to the Governor,,138,14
HCR 6,724,Senate,1992-12-03,Signed in the Senate,,168,13
HCR 6,724,House,1992-12-03,Signed in the House,,137,12
HCR 6,724,House,1992-12-03,Reported enrolled,,138,11
HCR 6,724,House,1992-12-03,Senate passage reported,,112,10
HCR 6,724,Senate,1992-12-02,Read & adopted,,144,9
HCR 6,724,Senate,1992-12-02,Rules suspended,,144,8
HCR 6,724,Senate,1992-11-19,Received from the House,,40,7
HCR 6,724,House,1992-11-18,Adopted,,32,6
HCR 6,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HCR 6,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HCR 6,724,House,1992-11-16,Considered in formal meeting,,,3
HCR 6,724,House,1992-11-12,Referred to Rules & Resolutions,,18,2
HCR 6,724,House,1992-11-06,Filed,,,1
HCR 17,724,Executive,1992-12-03,Signed by the Governor,,,12
HCR 17,724,Executive,1992-12-01,Sent to the Governor,,138,11
HCR 17,724,Senate,1992-12-01,Signed in the Senate,,137,10
HCR 17,724,House,1992-11-30,Signed in the House,,95,9
HCR 17,724,House,1992-11-25,Reported enrolled,,102,8
HCR 17,724,House,1992-11-25,Senate passage reported,,84,7
HCR 17,724,Senate,1992-11-24,Read & adopted,,124,6
HCR 17,724,Senate,1992-11-24,Rules suspended,,124,5
HCR 17,724,Senate,1992-11-24,Received from the House,,123,4
HCR 17,724,House,1992-11-24,Adopted,,78,3
HCR 17,724,House,1992-11-24,Rules suspended,,78,2
HCR 17,724,House,1992-11-24,Filed,,,1
HCR 20,724,Executive,1992-12-09,Signed by the Governor,,,13
HCR 20,724,Executive,1992-12-04,Sent to the Governor,,138,12
HCR 20,724,House,1992-12-03,Signed in the House,,137,11
HCR 20,724,Senate,1992-12-03,Signed in the Senate,,168,10
HCR 20,724,House,1992-12-03,Reported enrolled,,138,9
HCR 20,724,House,1992-12-03,Senate passage reported,,112,8
HCR 20,724,Senate,1992-12-02,Read & adopted,,144,7
HCR 20,724,Senate,1992-12-02,Rules suspended,,144,6
HCR 20,724,Senate,1992-12-02,Received from the House,,141,5
HCR 20,724,House,1992-12-02,Adopted,,105,4
HCR 20,724,House,1992-12-02,Rules suspended,,104,3
HCR 20,724,House,1992-11-25,Referred to Rules & Resolutions,,90,2
HCR 20,724,House,1992-11-25,Filed,,,1
HR 4,724,House,1992-11-18,Reported enrolled,,,7
HR 4,724,House,1992-11-18,Adopted,,34,6
HR 4,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 4,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 4,724,House,1992-11-16,Considered in formal meeting,,,3
HR 4,724,House,1992-11-12,Referred to Rules & Resolutions,,18,2
HR 4,724,House,1992-11-06,Filed,,,1
HB 11,724,House,1992-11-12,Filed,,,1
HR 16,724,House,1992-11-18,Reported enrolled,,,7
HR 16,724,House,1992-11-18,Adopted,,33,6
HR 16,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 16,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 16,724,House,1992-11-16,Considered in formal meeting,,,3
HR 16,724,House,1992-11-12,Referred to Rules & Resolutions,,19,2
HR 16,724,House,1992-11-10,Filed,,,1
HR 17,724,House,1992-11-18,Reported enrolled,,,7
HR 17,724,House,1992-11-18,Adopted,,33,6
HR 17,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 17,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 17,724,House,1992-11-16,Considered in formal meeting,,,3
HR 17,724,House,1992-11-12,Referred to Rules & Resolutions,,19,2
HR 17,724,House,1992-11-10,Filed,,,1
HR 18,724,House,1992-11-18,Reported enrolled,,,7
HR 18,724,House,1992-11-18,Adopted,,33,6
HR 18,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 18,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 18,724,House,1992-11-16,Considered in formal meeting,,,3
HR 18,724,House,1992-11-12,Referred to Rules & Resolutions,,19,2
HR 18,724,House,1992-11-10,Filed,,,1
HR 19,724,House,1992-11-18,Reported enrolled,,,7
HR 19,724,House,1992-11-18,Adopted,,33,6
HR 19,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 19,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 19,724,House,1992-11-16,Considered in formal meeting,,,3
HR 19,724,House,1992-11-12,Referred to Rules & Resolutions,,19,2
HR 19,724,House,1992-11-10,Filed,,,1
HR 20,724,House,1992-11-18,Reported enrolled,,,7
HR 20,724,House,1992-11-18,Adopted,,33,6
HR 20,724,House,1992-11-18,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 20,724,House,1992-11-16,Reported favorably w/o amendment(s),,60,4
HR 20,724,House,1992-11-16,Considered in formal meeting,,,3
HR 20,724,House,1992-11-12,Referred to Rules & Resolutions,,19,2
HR 20,724,House,1992-11-10,Filed,,,1
HR 46,724,House,1992-11-30,Coauthor Authorized,,,4
HR 46,724,House,1992-11-23,Coauthor Authorized,,,3
HR 46,724,House,1992-11-17,Referred to State Affairs,,29,2
HR 46,724,House,1992-11-12,Filed,,,1
HR 178,724,House,1992-12-03,Reported enrolled,,,4
HR 178,724,House,1992-12-03,Adopted,,135,3
HR 178,724,House,1992-12-03,Rules suspended,,135,2
HR 178,724,House,1992-12-03,Filed,,,1
HR 179,724,House,1992-12-03,Reported enrolled,,,4
HR 179,724,House,1992-12-03,Adopted,,135,3
HR 179,724,House,1992-12-03,Rules suspended,,135,2
HR 179,724,House,1992-12-03,Filed,,,1
HR 53,724,House,1992-11-24,Reported enrolled,,,7
HR 53,724,House,1992-11-24,Adopted,,79,6
HR 53,724,House,1992-11-24,Rules suspended,,79,5
HR 53,724,House,1992-11-23,Reported favorably w/o amendment(s),,91,4
HR 53,724,House,1992-11-23,Considered in formal meeting,,,3
HR 53,724,House,1992-11-17,Referred to Rules & Resolutions,,29,2
HR 53,724,House,1992-11-16,Filed,,,1
HCR 16,724,House,1992-11-24,Referred to State Affairs,,80,2
HCR 16,724,House,1992-11-24,Filed,,,1
HR 77,724,House,1992-11-25,Reported enrolled,,,7
HR 77,724,House,1992-11-25,Adopted,,85,6
HR 77,724,House,1992-11-25,Placed on Congrat. & Memorial Res. Calendar,,,5
HR 77,724,House,1992-11-23,Reported favorably w/o amendment(s),,91,4
HR 77,724,House,1992-11-23,Considered in formal meeting,,,3
HR 77,724,House,1992-11-23,Referred to Rules & Resolutions,,73,2
HR 77,724,House,1992-11-20,Filed,,,1
HR 21,724,House,1992-11-10,Reported enrolled,,,4
HR 21,724,House,1992-11-10,Adopted,,8,3
HR 21,724,House,1992-11-10,Rules suspended,,8,2
HR 21,724,House,1992-11-10,Filed,,,1
HCR 18,724,Executive,1992-12-03,Signed by the Governor,,,12
HCR 18,724,Executive,1992-12-01,Sent to the Governor,,138,11
HCR 18,724,Senate,1992-12-01,Signed in the Senate,,137,10
HCR 18,724,House,1992-11-30,Signed in the House,,95,9
HCR 18,724,House,1992-11-25,Reported enrolled,,102,8
HCR 18,724,House,1992-11-25,Senate passage reported,,84,7
HCR 18,724,Senate,1992-11-24,Read & adopted,,125,6
HCR 18,724,Senate,1992-11-24,Rules suspended,,125,5
HCR 18,724,Senate,1992-11-24,Received from the House,,123,4
HCR 18,724,House,1992-11-24,Adopted,,80,3
HCR 18,724,House,1992-11-24,Rules suspended,,79,2
HCR 18,724,House,1992-11-24,Filed,,,1
HCR 27,724,Executive,1992-12-04,Filed with the Secretary of State,,,11
HCR 27,724,Senate,1992-12-03,Signed in the Senate,,168,10
HCR 27,724,House,1992-12-03,Signed in the House,,137,9
HCR 27,724,House,1992-12-03,Reported enrolled,,138,8
HCR 27,724,House,1992-12-03,Senate passage reported,,137,7
HCR 27,724,Senate,1992-12-03,Read & adopted,,167,6
HCR 27,724,Senate,1992-12-03,Laid before the Senate,,167,5
HCR 27,724,Senate,1992-12-03,Received from the House,,167,4
HCR 27,724,House,1992-12-03,Adopted,,135,3
HCR 27,724,House,1992-12-03,Rules suspended,,134,2
HCR 27,724,House,1992-12-03,Filed,,,1
HR 39,724,House,1992-11-12,Reported enrolled,,,4
HR 39,724,House,1992-11-12,Adopted,,15,3
HR 39,724,House,1992-11-12,Rules suspended,,15,2
HR 39,724,House,1992-11-12,Filed,,,1
