bill_number,session,chamber,action_date,action,comment,journal_page,order
HB 153,793,House,2006-05-11,Subject to Art.III Sec.49a Tx. Constitution,,315,30
HB 153,793,House,2006-05-11,View House Vote,RV#64,315,29
HB 153,793,House,2006-05-11,Record vote,RV#64,315,28
HB 153,793,House,2006-05-11,Passed,,315,27
HB 153,793,House,2006-05-11,Read 3rd time,,315,26
HB 153,793,House,2006-05-11,Record vote,RV#60,304,25
HB 153,793,House,2006-05-11,Passed to engrossment as amended,,304,24
HB 153,793,House,2006-05-11,Point of order overruled,"Rule 4, Section",304,23
HB 153,793,House,2006-05-11,Amended,5-Hochberg and,303,22
HB 153,793,House,2006-05-11,Record vote,RV#59,302,21
HB 153,793,House,2006-05-11,Motion to table fails,,302,20
HB 153,793,House,2006-05-11,Amendment(s) offered,5-Hochberg and,302,19
HB 153,793,House,2006-05-11,Record vote,RV#58,302,18
HB 153,793,House,2006-05-11,Amendment tabled,4-Coleman,301,17
HB 153,793,House,2006-05-11,Amended,3-Delisi,301,16
HB 153,793,House,2006-05-11,Amended,2-Morrison,301,15
HB 153,793,House,2006-05-11,Amended,1-Morrison,301,14
HB 153,793,House,2006-05-11,Read 2nd time,,301,13
HB 153,793,House,2006-05-08,Placed on Major State Calendar,,,12
HB 153,793,House,2006-05-05,Considered in Calendars,,,11
HB 153,793,House,2006-05-05,Committee report sent to Calendars,,,10
HB 153,793,House,2006-05-04,Committee report printed and distributed,,,9
HB 153,793,House,2006-05-04,Comte report filed with Committee Coordinator,,240,8
HB 153,793,House,2006-05-04,Reported favorably as substituted,,,7
HB 153,793,House,2006-05-04,Committee substitute considered in committee,,,6
HB 153,793,House,2006-05-04,Considered in formal meeting,,,5
HB 153,793,House,2006-05-04,Scheduled for formal meeting on . . . .,,,4
HB 153,793,House,2006-05-03,Referred to Higher Education,,205,3
HB 153,793,House,2006-05-03,Read first time,,205,2
HB 153,793,House,2006-05-03,Filed,,,1
HJR 15,793,House,2006-04-17,Referred to Ways & Means,,11,3
HJR 15,793,House,2006-04-17,Read first time,,11,2
HJR 15,793,House,2006-04-17,Filed,,,1
HR 625,793,House,2006-05-15,Reported enrolled,,,4
HR 625,793,House,2006-05-12,Adopted,,425,3
HR 625,793,House,2006-05-12,Rules suspended,,425,2
HR 625,793,House,2006-05-11,Filed,,,1
HB 24,793,House,2006-04-17,Referred to Ways & Means,,9,3
HB 24,793,House,2006-04-17,Read first time,,9,2
HB 24,793,House,2006-04-17,Filed,,,1
HB 128,793,House,2006-05-01,Referred to Ways & Means,,182,3
HB 128,793,House,2006-05-01,Read first time,,182,2
HB 128,793,House,2006-04-28,Filed,,,1
HB 132,793,House,2006-05-01,Referred to Ways & Means,,183,3
HB 132,793,House,2006-05-01,Read first time,,183,2
HB 132,793,House,2006-05-01,Filed,,,1
HB 175,793,House,2006-05-15,Referred to Ways & Means,,486,3
HB 175,793,House,2006-05-15,Read first time,,486,2
HB 175,793,House,2006-05-12,Filed,,,1
HCR 18,793,Executive,2006-05-31,Signed by the Governor,,489,15
HCR 18,793,Executive,2006-05-10,Sent to the Governor,,317,14
HCR 18,793,Senate,2006-05-09,Signed in the Senate,,126,13
HCR 18,793,House,2006-05-05,Signed in the House,,239,12
HCR 18,793,House,2006-05-05,Reported enrolled,,252,11
HCR 18,793,House,2006-05-04,Senate passage reported,,228,10
HCR 18,793,Senate,2006-05-04,Read & adopted,,111,9
HCR 18,793,Senate,2006-05-04,Received from the House,,105,8
HCR 18,793,House,2006-05-02,Adopted,,194,7
HCR 18,793,House,2006-05-02,Rules suspended,,194,6
HCR 18,793,House,2006-04-27,Withdrawn from calendar,,166,5
HCR 18,793,House,2006-04-27,Placed on Congrat. & Memorial Res. Calendar,,,4
HCR 18,793,House,2006-04-24,Considered in Rules and Resolutions,,,3
HCR 18,793,House,2006-04-19,Referred to Rules & Resolutions,,29,2
HCR 18,793,House,2006-04-18,Filed,,,1
HJR 16,793,House,2006-04-17,Referred to Ways & Means,,11,3
HJR 16,793,House,2006-04-17,Read first time,,11,2
HJR 16,793,House,2006-04-17,Filed,,,1
HJR 39,793,House,2006-05-12,Filed,,,1
HR 700,793,House,2006-05-17,Reported enrolled,,,4
HR 700,793,House,2006-05-15,Adopted,,459,3
HR 700,793,House,2006-05-15,Rules suspended,,459,2
HR 700,793,House,2006-05-15,Filed,,,1
HR 794,793,House,2006-05-17,Reported enrolled,,,4
HR 794,793,House,2006-05-15,Adopted,,479,3
HR 794,793,House,2006-05-15,Rules suspended,,479,2
HR 794,793,House,2006-05-15,Filed,,,1
HB 2,793,Executive,2006-05-24,See remarks for effective date,,,121
HB 2,793,Executive,2006-05-24,Signed by the Governor,,489,120
HB 2,793,Executive,2006-05-16,Sent to the Governor,,489,119
HB 2,793,Senate,2006-05-15,Signed in the Senate,,245,118
HB 2,793,House,2006-05-15,Signed in the House,,486,117
HB 2,793,House,2006-05-15,Reported enrolled,,489,116
HB 2,793,Senate,2006-05-15,House adopts conf. comm. report-reported,,206,115
HB 2,793,House,2006-05-15,View House Vote,RV#78,453,114
HB 2,793,House,2006-05-15,Record vote,RV#78,453,113
HB 2,793,House,2006-05-15,House adopts conference committee report,,451,112
HB 2,793,House,2006-05-12,Senate adopts conf. comm. report-reported,,435,111
HB 2,793,Senate,2006-05-12,Record vote,,183,110
HB 2,793,Senate,2006-05-12,Senate adopts conference committee report,,183,109
HB 2,793,Senate,2006-05-12,Record vote,,182,108
HB 2,793,Senate,2006-05-12,Rules suspended,,182,107
HB 2,793,House,2006-05-12,Conf. Comm. Report printed and distributed,,,106
HB 2,793,Senate,2006-05-11,Conference committee report filed,,178,105
HB 2,793,House,2006-05-11,Senate appoints conferees-reported,,311,104
HB 2,793,House,2006-05-11,Senate grants request for conf comm-reported,,311,103
HB 2,793,Senate,2006-05-11,Senate appoints conferees,,165,102
HB 2,793,Senate,2006-05-11,Record vote,,165,101
HB 2,793,Senate,2006-05-11,Motion tabled,,165,100
HB 2,793,Senate,2006-05-11,Motion to instruct Senate conferees,,165,99
HB 2,793,Senate,2006-05-11,Record vote,,164,98
HB 2,793,Senate,2006-05-11,Senate grants request for conference comm.,,164,97
HB 2,793,Senate,2006-05-11,House appoints conferees w/inst-reported,,164,96
HB 2,793,Senate,2006-05-11,House requests conference committee-reported,,164,95
HB 2,793,Senate,2006-05-11,House refuses to concur-reported,,164,94
HB 2,793,House,2006-05-10,House appoints conferees with instructions,,279,93
HB 2,793,House,2006-05-10,Statement(s) of vote recorded in Journal,,279,92
HB 2,793,House,2006-05-10,Record vote,,278,91
HB 2,793,House,2006-05-10,House requests conference committee,,277,90
HB 2,793,House,2006-05-10,House refuses to concur in Senate amendments,,277,89
HB 2,793,House,2006-05-10,Point of order overruled,"Rule 11, Sectio",277,88
HB 2,793,House,2006-05-09,Senate Amendments printed and distributed,,,87
HB 2,793,House,2006-05-09,Senate passage as amended reported,,260,86
HB 2,793,Senate,2006-05-09,Record vote,,129,85
HB 2,793,Senate,2006-05-09,Passed as amended,,129,84
HB 2,793,Senate,2006-05-09,Point of order overruled,,129,83
HB 2,793,Senate,2006-05-09,Point of order,,129,82
HB 2,793,Senate,2006-05-09,Record vote,,129,81
HB 2,793,Senate,2006-05-09,Amended,,129,80
HB 2,793,Senate,2006-05-09,Amendment(s) offered,FA1 Williams,128,79
HB 2,793,Senate,2006-05-09,Postponed,,128,78
HB 2,793,Senate,2006-05-09,Remarks ordered printed,,128,77
HB 2,793,Senate,2006-05-09,Record vote,,127,76
HB 2,793,Senate,2006-05-09,Vote reconsidered,,127,75
HB 2,793,House,2006-05-08,Returned to the Senate for further action,,,74
HB 2,793,House,2006-05-05,Point of order sustained,"Rule 11, Sectio",235,73
HB 2,793,House,2006-05-04,Senate Amendments printed and distributed,,,72
HB 2,793,House,2006-05-04,Senate passage as amended reported,,228,71
HB 2,793,Senate,2006-05-02,Statement of Leg. Intent Recorded in Journal,,101,70
HB 2,793,Senate,2006-05-02,Reason for vote recorded in Journal,,101,69
HB 2,793,Senate,2006-05-02,Record vote,,101,68
HB 2,793,Senate,2006-05-02,Passed,,101,67
HB 2,793,Senate,2006-05-02,Read 3rd time,,101,66
HB 2,793,Senate,2006-05-02,Record vote,,101,65
HB 2,793,Senate,2006-05-02,Rules suspended-Regular order of business,,101,64
HB 2,793,Senate,2006-05-01,Record vote,,90,63
HB 2,793,Senate,2006-05-01,Passed to 3rd reading as amended,,90,62
HB 2,793,Senate,2006-05-01,Record vote,,90,61
HB 2,793,Senate,2006-05-01,Amendment tabled,,90,60
HB 2,793,Senate,2006-05-01,Amendment(s) offered,FA3 Whitmire,89,59
HB 2,793,Senate,2006-05-01,Record vote,,89,58
HB 2,793,Senate,2006-05-01,Amendment fails of adoption,,89,57
HB 2,793,Senate,2006-05-01,Amendment(s) offered,FA2 Barrientos,89,56
HB 2,793,Senate,2006-05-01,Record vote,,89,55
HB 2,793,Senate,2006-05-01,Amended,,89,54
HB 2,793,Senate,2006-05-01,Amendment(s) offered,FA1 Williams,89,53
HB 2,793,Senate,2006-05-01,Point of order overruled,,89,52
HB 2,793,Senate,2006-05-01,Point of order,,89,51
HB 2,793,Senate,2006-05-01,Read 2nd time,,88,50
HB 2,793,Senate,2006-05-01,Record vote,,88,49
HB 2,793,Senate,2006-05-01,Rules suspended-Regular order of business,,88,48
HB 2,793,Senate,2006-04-29,Committee report printed and distributed,,,47
HB 2,793,Senate,2006-04-29,Reported favorably as substituted,,75,46
HB 2,793,Senate,2006-04-28,Testimony taken in committee,,,45
HB 2,793,Senate,2006-04-28,Considered in public hearing,,,44
HB 2,793,Senate,2006-04-28,Scheduled for public hearing on  . . . . .,,,43
HB 2,793,Senate,2006-04-25,Referred to Finance,,39,42
HB 2,793,Senate,2006-04-25,Read first time,,39,41
HB 2,793,Senate,2006-04-25,Received from the House,,39,40
HB 2,793,House,2006-04-25,Reported engrossed,,175,39
HB 2,793,House,2006-04-24,Statement(s) of vote recorded in Journal,,143,38
HB 2,793,House,2006-04-24,View House Vote,RV#38,143,37
HB 2,793,House,2006-04-24,Record vote,RV#38,143,36
HB 2,793,House,2006-04-24,Passed,,143,35
HB 2,793,House,2006-04-24,Read 3rd time,,142,34
HB 2,793,House,2006-04-24,Record vote,RV#36,139,33
HB 2,793,House,2006-04-24,Constitutional three day rule suspended,,139,32
HB 2,793,House,2006-04-24,Reason for vote recorded in Journal,,60,31
HB 2,793,House,2006-04-24,Statement(s) of vote recorded in Journal,,60,30
HB 2,793,House,2006-04-24,Record vote,RV#11,60,29
HB 2,793,House,2006-04-24,Passed to engrossment as amended,,60,28
HB 2,793,House,2006-04-24,Statement(s) of vote recorded in Journal,,60,27
HB 2,793,House,2006-04-24,Record vote,RV#10,59,26
HB 2,793,House,2006-04-24,Amendment tabled,6-Turner,59,25
HB 2,793,House,2006-04-24,Amended,5-Gallego,58,24
HB 2,793,House,2006-04-24,Amendment adopted as amended,3-Coleman,58,23
HB 2,793,House,2006-04-24,Amendment amended,4-Coleman,58,22
HB 2,793,House,2006-04-24,Amendment(s) offered,3-Coleman,58,21
HB 2,793,House,2006-04-24,Reason for vote recorded in Journal,,57,20
HB 2,793,House,2006-04-24,Nonrecord vote recorded in Journal,,57,19
HB 2,793,House,2006-04-24,Amendment adopted as amended,1-Turner,57,18
HB 2,793,House,2006-04-24,Amendment amended,2-Pitts,57,17
HB 2,793,House,2006-04-24,Amendment(s) offered,1-Turner,57,16
HB 2,793,House,2006-04-24,Read 2nd time,,57,15
HB 2,793,House,2006-04-24,Placed on Major State Calendar,,,14
HB 2,793,House,2006-04-21,Record vote,,51,13
HB 2,793,House,2006-04-21,Calendars Committee rule adopted,,51,12
HB 2,793,House,2006-04-21,Considered in Calendars,,,11
HB 2,793,House,2006-04-20,Committee report sent to Calendars,,,10
HB 2,793,House,2006-04-20,Committee report printed and distributed,,,9
HB 2,793,House,2006-04-20,Comte report filed with Committee Coordinator,,53,8
HB 2,793,House,2006-04-19,Reported favorably w/o amendment(s),,,7
HB 2,793,House,2006-04-19,Testimony taken in committee,,,6
HB 2,793,House,2006-04-19,Considered in public hearing,,,5
HB 2,793,House,2006-04-19,Scheduled for public hearing on . . . .,,,4
HB 2,793,House,2006-04-17,Referred to Ways & Means,,8,3
HB 2,793,House,2006-04-17,Read first time,,8,2
HB 2,793,House,2006-04-17,Filed,,,1
HB 62,793,House,2006-04-19,Referred to Elections,,28,3
HB 62,793,House,2006-04-19,Read first time,,28,2
HB 62,793,House,2006-04-18,Filed,,,1
HB 152,793,House,2006-05-09,Left pending in committee,,,7
HB 152,793,House,2006-05-09,Testimony taken in committee,,,6
HB 152,793,House,2006-05-09,Considered in public hearing,,,5
HB 152,793,House,2006-05-09,Scheduled for public hearing on . . . .,,,4
HB 152,793,House,2006-05-03,Referred to Ways & Means,,205,3
HB 152,793,House,2006-05-03,Read first time,,205,2
HB 152,793,House,2006-05-03,Filed,,,1
HB 172,793,House,2006-05-10,Referred to Ways & Means,,280,3
HB 172,793,House,2006-05-10,Read first time,,280,2
HB 172,793,House,2006-05-09,Filed,,,1
HJR 36,793,House,2006-05-09,Left pending in committee,,,7
HJR 36,793,House,2006-05-09,Testimony taken in committee,,,6
HJR 36,793,House,2006-05-09,Considered in public hearing,,,5
HJR 36,793,House,2006-05-09,Scheduled for public hearing on . . . .,,,4
HJR 36,793,House,2006-05-03,Referred to Ways & Means,,205,3
HJR 36,793,House,2006-05-03,Read first time,,205,2
HJR 36,793,House,2006-05-03,Filed,,,1
HB 58,793,House,2006-04-19,Referred to Public Health,,28,3
HB 58,793,House,2006-04-19,Read first time,,28,2
HB 58,793,House,2006-04-18,Filed,,,1
HB 59,793,House,2006-04-19,Referred to Criminal Jurisprudence,,28,3
HB 59,793,House,2006-04-19,Read first time,,28,2
HB 59,793,House,2006-04-18,Filed,,,1
HR 33,793,House,2006-04-17,Referred to Rules & Resolutions,,13,2
HR 33,793,House,2006-04-17,Filed,,,1
HR 70,793,House,2006-04-28,Reported enrolled,,,7
HR 70,793,House,2006-04-27,Adopted,,164,6
HR 70,793,House,2006-04-27,Laid before the House,,164,5
HR 70,793,House,2006-04-27,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 70,793,House,2006-04-24,Considered in Rules and Resolutions,,,3
HR 70,793,House,2006-04-20,Referred to Rules & Resolutions,,38,2
HR 70,793,House,2006-04-19,Filed,,,1
HR 400,793,House,2006-05-11,Reported enrolled,,,7
HR 400,793,House,2006-05-10,Adopted,,273,6
HR 400,793,House,2006-05-10,Laid before the House,,273,5
HR 400,793,House,2006-05-10,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 400,793,House,2006-05-08,Considered in Rules and Resolutions,,,3
HR 400,793,House,2006-05-04,Referred to Rules & Resolutions,,227,2
HR 400,793,House,2006-05-03,Filed,,,1
HR 401,793,House,2006-05-15,Reported enrolled,,,7
HR 401,793,House,2006-05-12,Adopted,,415,6
HR 401,793,House,2006-05-12,Laid before the House,,415,5
HR 401,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 401,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 401,793,House,2006-05-04,Referred to Rules & Resolutions,,227,2
HR 401,793,House,2006-05-03,Filed,,,1
HR 443,793,House,2006-05-17,Reported enrolled,,,5
HR 443,793,House,2006-05-15,Adopted,,483,4
HR 443,793,House,2006-05-15,Rules suspended,,483,3
HR 443,793,House,2006-05-08,Referred to Appropriations,,250,2
HR 443,793,House,2006-05-05,Filed,,,1
HR 480,793,House,2006-05-15,Reported enrolled,,,7
HR 480,793,House,2006-05-12,Adopted,,416,6
HR 480,793,House,2006-05-12,Laid before the House,,416,5
HR 480,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 480,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 480,793,House,2006-05-10,Referred to Rules & Resolutions,,282,2
HR 480,793,House,2006-05-08,Filed,,,1
HB 54,793,House,2006-05-04,Left pending in committee,,,7
HB 54,793,House,2006-05-04,Testimony taken in committee,,,6
HB 54,793,House,2006-05-04,Considered in public hearing,,,5
HB 54,793,House,2006-05-04,Scheduled for public hearing on . . . .,,,4
HB 54,793,House,2006-04-18,Referred to Public Education,,20,3
HB 54,793,House,2006-04-18,Read first time,,20,2
HB 54,793,House,2006-04-18,Filed,,,1
HR 803,793,House,2006-05-17,Reported enrolled,,,4
HR 803,793,House,2006-05-15,Adopted,,482,3
HR 803,793,House,2006-05-15,Rules suspended,,482,2
HR 803,793,House,2006-05-15,Filed,,,1
HB 149,793,Executive,2006-05-31,Effective on . . . . . . . . . . . . . . .,09/01/06,,65
HB 149,793,Executive,2006-05-31,Signed by the Governor,,489,64
HB 149,793,Executive,2006-05-19,Sent to the Governor,,489,63
HB 149,793,Senate,2006-05-15,Signed in the Senate,,245,62
HB 149,793,House,2006-05-15,Signed in the House,,486,61
HB 149,793,House,2006-05-15,Reported enrolled,,489,60
HB 149,793,Senate,2006-05-15,House concurs in Senate amendment(s)-reported,,241,59
HB 149,793,House,2006-05-15,Statement(s) of vote recorded in Journal,,477,58
HB 149,793,House,2006-05-15,View House Vote,RV#82,476,57
HB 149,793,House,2006-05-15,Record vote,RV#82,476,56
HB 149,793,House,2006-05-15,Text of Senate Amendment(s),,476,55
HB 149,793,House,2006-05-15,House concurs in Senate amendment(s),,476,54
HB 149,793,House,2006-05-15,Statement of Leg. Intent Recorded in Journal,,476,53
HB 149,793,House,2006-05-15,Senate Amendments printed and distributed,,,52
HB 149,793,House,2006-05-15,Senate passage as amended reported,,487,51
HB 149,793,Senate,2006-05-15,Record vote,,209,50
HB 149,793,Senate,2006-05-15,Passed as amended,,209,49
HB 149,793,Senate,2006-05-15,Vote recorded in Journal,,208,48
HB 149,793,Senate,2006-05-15,Amended,,208,47
HB 149,793,Senate,2006-05-15,Amendment(s) offered,FA1 Averitt,208,46
HB 149,793,Senate,2006-05-15,Vote reconsidered,,208,45
HB 149,793,Senate,2006-05-15,Returned from the House for further action,,206,44
HB 149,793,House,2006-05-14,Senate Amendments printed and distributed,,,43
HB 149,793,House,2006-05-14,Senate passage as amended reported,,436,42
HB 149,793,Senate,2006-05-14,Remarks ordered printed,,193,41
HB 149,793,Senate,2006-05-14,Record vote,,193,40
HB 149,793,Senate,2006-05-14,Passed,,193,39
HB 149,793,Senate,2006-05-14,Read 3rd time,,193,38
HB 149,793,Senate,2006-05-14,Record vote,,193,37
HB 149,793,Senate,2006-05-14,Three day rule suspended,,193,36
HB 149,793,Senate,2006-05-14,Vote recorded in Journal,,192,35
HB 149,793,Senate,2006-05-14,Read 2nd time & passed to 3rd reading,,192,34
HB 149,793,Senate,2006-05-14,Rules suspended-Regular order of business,,192,33
HB 149,793,Senate,2006-05-14,Report Deadline rule suspended,,192,32
HB 149,793,Senate,2006-05-14,Printing rule suspended,,192,31
HB 149,793,Senate,2006-05-14,Reported favorably as substituted,,196,30
HB 149,793,Senate,2006-05-14,Considered in public hearing,,,29
HB 149,793,Senate,2006-05-14,Scheduled for public hearing on  . . . . .,,,28
HB 149,793,Senate,2006-05-12,Left pending in committee,,,27
HB 149,793,Senate,2006-05-12,Testimony taken in committee,,,26
HB 149,793,Senate,2006-05-12,Considered in public hearing,,,25
HB 149,793,Senate,2006-05-12,Referred to Finance,,184,24
HB 149,793,Senate,2006-05-12,Read first time,,184,23
HB 149,793,Senate,2006-05-12,Received from the House,,184,22
HB 149,793,House,2006-05-12,Rules suspended,Rule 2/1(a)(9),433,21
HB 149,793,House,2006-05-12,View House Vote,RV#74,428,20
HB 149,793,House,2006-05-12,Record vote,RV#74,428,19
HB 149,793,House,2006-05-12,Passed,,428,18
HB 149,793,House,2006-05-12,Read 3rd time,,428,17
HB 149,793,House,2006-05-12,Record vote,RV#73,428,16
HB 149,793,House,2006-05-12,Constitutional three day rule suspended,,427,15
HB 149,793,House,2006-05-12,Passed to engrossment as amended,,427,14
HB 149,793,House,2006-05-12,Amended,1-Chisum,427,13
HB 149,793,House,2006-05-12,Read 2nd time,,427,12
HB 149,793,House,2006-05-12,Rules suspended,,427,11
HB 149,793,House,2006-05-12,Committee report sent to Calendars,,,10
HB 149,793,House,2006-05-12,Committee report printed and distributed,,,9
HB 149,793,House,2006-05-12,Comte report filed with Committee Coordinator,,489,8
HB 149,793,House,2006-05-12,Reported favorably as substituted,,,7
HB 149,793,House,2006-05-12,Committee substitute considered in committee,,,6
HB 149,793,House,2006-05-12,Considered in formal meeting,,,5
HB 149,793,House,2006-05-12,Posting rule suspended,,330,4
HB 149,793,House,2006-05-03,Referred to Energy Resources,,205,3
HB 149,793,House,2006-05-03,Read first time,,205,2
HB 149,793,House,2006-05-02,Filed,,,1
HCR 48,793,Executive,2006-05-31,Signed by the Governor,,489,13
HCR 48,793,Executive,2006-05-15,Sent to the Governor,,489,12
HCR 48,793,Senate,2006-05-15,Signed in the Senate,,199,11
HCR 48,793,House,2006-05-15,Signed in the House,,486,10
HCR 48,793,House,2006-05-15,Reported enrolled,,489,9
HCR 48,793,House,2006-05-14,Senate passage reported,,436,8
HCR 48,793,Senate,2006-05-12,Vote recorded in Journal,,185,7
HCR 48,793,Senate,2006-05-12,Read & adopted,HB 1,185,6
HCR 48,793,Senate,2006-05-12,Laid before the Senate,,185,5
HCR 48,793,Senate,2006-05-12,Received from the House,,177,4
HCR 48,793,House,2006-05-12,Adopted,HB 1,412,3
HCR 48,793,House,2006-05-12,Laid before the House,,412,2
HCR 48,793,House,2006-05-12,Filed,,,1
HR 157,793,House,2006-05-03,Reported enrolled,,,8
HR 157,793,House,2006-05-03,Adopted,,204,7
HR 157,793,House,2006-05-03,Rules suspended,,204,6
HR 157,793,House,2006-04-27,Withdrawn from calendar,,167,5
HR 157,793,House,2006-04-27,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 157,793,House,2006-04-24,Considered in Rules and Resolutions,,,3
HR 157,793,House,2006-04-24,Referred to Rules & Resolutions,,148,2
HR 157,793,House,2006-04-20,Filed,,,1
HR 314,793,House,2006-04-28,Filed,,,1
HR 337,793,House,2006-05-03,Reported enrolled,,,4
HR 337,793,House,2006-05-02,Adopted,,193,3
HR 337,793,House,2006-05-02,Rules suspended,,193,2
HR 337,793,House,2006-05-02,Filed,,,1
HB 42,793,House,2006-04-17,Referred to Public Education,,10,3
HB 42,793,House,2006-04-17,Read first time,,10,2
HB 42,793,House,2006-04-17,Filed,,,1
HB 43,793,House,2006-04-17,Referred to Public Education,,10,3
HB 43,793,House,2006-04-17,Read first time,,10,2
HB 43,793,House,2006-04-17,Filed,,,1
HB 44,793,House,2006-04-17,Referred to Public Education,,10,3
HB 44,793,House,2006-04-17,Read first time,,10,2
HB 44,793,House,2006-04-17,Filed,,,1
HR 255,793,House,2006-05-05,Reported enrolled,,,7
HR 255,793,House,2006-05-04,Adopted,,219,6
HR 255,793,House,2006-05-04,Laid before the House,,219,5
HR 255,793,House,2006-05-04,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 255,793,House,2006-05-02,Considered in Rules and Resolutions,,,3
HR 255,793,House,2006-05-01,Referred to Rules & Resolutions,,186,2
HR 255,793,House,2006-04-27,Filed,,,1
HR 470,793,House,2006-05-15,Reported enrolled,,,7
HR 470,793,House,2006-05-12,Adopted,,416,6
HR 470,793,House,2006-05-12,Laid before the House,,416,5
HR 470,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 470,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 470,793,House,2006-05-10,Referred to Rules & Resolutions,,281,2
HR 470,793,House,2006-05-08,Filed,,,1
HR 471,793,House,2006-05-15,Reported enrolled,,,7
HR 471,793,House,2006-05-12,Adopted,,422,6
HR 471,793,House,2006-05-12,Laid before the House,,422,5
HR 471,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 471,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 471,793,House,2006-05-10,Referred to Rules & Resolutions,,281,2
HR 471,793,House,2006-05-08,Filed,,,1
HR 472,793,House,2006-05-15,Reported enrolled,,,7
HR 472,793,House,2006-05-12,Adopted,,416,6
HR 472,793,House,2006-05-12,Laid before the House,,416,5
HR 472,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 472,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 472,793,House,2006-05-10,Referred to Rules & Resolutions,,281,2
HR 472,793,House,2006-05-08,Filed,,,1
HR 473,793,House,2006-05-15,Reported enrolled,,,7
HR 473,793,House,2006-05-12,Adopted,,416,6
HR 473,793,House,2006-05-12,Laid before the House,,416,5
HR 473,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 473,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 473,793,House,2006-05-10,Referred to Rules & Resolutions,,281,2
HR 473,793,House,2006-05-08,Filed,,,1
HR 474,793,House,2006-05-15,Reported enrolled,,,7
HR 474,793,House,2006-05-12,Adopted,,416,6
HR 474,793,House,2006-05-12,Laid before the House,,416,5
HR 474,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 474,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 474,793,House,2006-05-10,Referred to Rules & Resolutions,,281,2
HR 474,793,House,2006-05-08,Filed,,,1
HR 533,793,House,2006-05-15,Reported enrolled,,,7
HR 533,793,House,2006-05-12,Adopted,,418,6
HR 533,793,House,2006-05-12,Laid before the House,,418,5
HR 533,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 533,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 533,793,House,2006-05-10,Referred to Rules & Resolutions,,284,2
HR 533,793,House,2006-05-09,Filed,,,1
HR 534,793,House,2006-05-15,Reported enrolled,,,7
HR 534,793,House,2006-05-12,Adopted,,418,6
HR 534,793,House,2006-05-12,Laid before the House,,418,5
HR 534,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 534,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 534,793,House,2006-05-10,Referred to Rules & Resolutions,,284,2
HR 534,793,House,2006-05-09,Filed,,,1
HR 535,793,House,2006-05-15,Reported enrolled,,,7
HR 535,793,House,2006-05-12,Adopted,,418,6
HR 535,793,House,2006-05-12,Laid before the House,,418,5
HR 535,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 535,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 535,793,House,2006-05-10,Referred to Rules & Resolutions,,284,2
HR 535,793,House,2006-05-09,Filed,,,1
HR 536,793,House,2006-05-15,Reported enrolled,,,7
HR 536,793,House,2006-05-12,Adopted,,418,6
HR 536,793,House,2006-05-12,Laid before the House,,418,5
HR 536,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 536,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 536,793,House,2006-05-10,Referred to Rules & Resolutions,,284,2
HR 536,793,House,2006-05-09,Filed,,,1
HR 537,793,House,2006-05-15,Reported enrolled,,,7
HR 537,793,House,2006-05-12,Adopted,,418,6
HR 537,793,House,2006-05-12,Laid before the House,,418,5
HR 537,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 537,793,House,2006-05-10,Considered in Rules and Resolutions,,,3
HR 537,793,House,2006-05-10,Referred to Rules & Resolutions,,285,2
HR 537,793,House,2006-05-09,Filed,,,1
HR 538,793,House,2006-05-15,Reported enrolled,,,7
HR 538,793,House,2006-05-12,Adopted,,418,6
HR 538,793,House,2006-05-12,Laid before the House,,418,5
HR 538,793,House,2006-05-12,Placed on Congrat. & Memorial Res. Calendar,,,4
