bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 45,716,"Bidding farewell to Jerry Strader, one of our state's most distinguished journalists, and extending best wishes to him for future success.","Resolutions--Miscellaneous (I0720); STRADER, JERRY (N4023)",Lyon,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR45
SB 26,716,Relating to the use of a caterer's permit in a marine park and to retail licenses at certain other entertainment facilities.,"Alcoholic Beverage Regulation (I0025); Amusements, Games, Sports (I0034); Business & Commerce-- General (I0050)",Krier,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB26
SB 40,716,"Relating to filing the pre-oath statement required by Article XVI, Section 1, of the Texas Constitution.",Public Officers (I0635),Krier,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB40
SB 41,716,"Relating to the operations of the institutional division, pardons and paroles division, and community justice assistance division of the Texas Department of Criminal Justice and the operations of the Texas Council....","Corrections--Jails & Prisons (I0092); Parole, Probation & Pardons (I0587); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788); MENTALLY IMPAIRED OFFENDERS, TEXAS COUNCIL ON (V9379)",McFarland,,Hightower,,State Affairs,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB41
SB 50,716,Relating to governmental liability for an employee acting in an emergency.,Civil Remedies & Liabilities (I0065); Public Employees-- General (I0625),McFarland,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB50
SB 51,716,Relating to the elimination of duplicate citations in certain enacted codes.,Statutory Revision (I0771),McFarland,,Laney,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB51
SB 52,716,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,Charitable & Nonprofit Organizations (I0055); Taxation--Property (I0795),McFarland,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB52
SR 37,716,In memory of Terence James Collins of Houston.,"Resolutions--Memorial (I0710); COLLINS, TERRANCE JAMES (N4019)",McFarland,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR37
SB 20,716,Relating to the Department of Information Resources.,"State Agencies (I0749); INFORMATION RESOURCES, DEPARTMENT OF (V9827)",Montford,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB20
SR 19,716,Commending Brodie Hutchinson for his meritorious service to the youth of Texas and expressing to him sincere appreciation for his unswerving devotion to the ideals of quality education for all Texas citizens.,"Resolutions--Congratulatory & Honorary (I0705); HUTCHINSON, BRODIE (N4002)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR19
SR 47,716,"Commending and congratulating the administration, teachers, and volunteers of the Texas School Volunteer Program at Burnet Elementary School on winning the 1990 Outstanding School Campus Volunteer Program Award.",BURNET ELEMENTARY SCHOOL (E9987); Resolutions--Congratulatory & Honorary (I0705),Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR47
SR 38,716,In memory of Gaston Hallam.,"Resolutions--Memorial (I0710); HALLAM, GASTON (N3740)",Parmer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR38
SR 39,716,In memory of C. Dickie Williamson of Fort Worth.,"Resolutions--Memorial (I0710); WILLIAMSON, C. DICKIE (N4020)",Parmer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR39
SR 40,716,"Commending C. L. ""Charlie"" Schmucker for his meritorious service to the State of Texas.","Resolutions--Congratulatory & Honorary (I0705); SCHMUCKER, C. L., ""CHARLIE"" (N4021)",Parmer,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR40
SB 1,716,Relating to public education.,Appropriations (I0040); Education--Finance (I0250); Education--School Districts (I0220),"Parker, Carl","Armbrister; Barrientos; Brooks; Brown; Caperton; Carriker; Dickson; Edwards, Chet; Ellis; Green; Haley; Harris, O.H. ""Ike""; Henderson; Hobby; Johnson, Eddie Bernice; Leedom; Lyon; McFarland; Montford; Ratliff; Sims; Whitmire; Zaffirini",Glossbrenner,,Public Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB1
SCR 2,716,Requesting the lieutenant governor and speaker of the house of representatives to establish a task force to study all issues relating to the Trinity River Authority.,Interim Studies (I0448); Resolutions--Legislative Policy (I0685); Water-- General (I0885); TRINITY RIVER AUTHORITY (V1468),"Parker, Carl",,,,,,Administration,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SCR2
SR 6,716,Requesting the lieutenant governor and speaker of the house of representatives to establish a task force to study all aspects of the Trinity River Authority.,Interim Studies (I0448); Resolutions--Legislative Policy (I0685); Water-- General (I0885); TRINITY RIVER AUTHORITY (V1468),"Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR6
SR 50,716,Congratulating Mr. and Mrs. Dempsey Humphries on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); HUMPHRIES, DEMPSEY, MR. & MRS. (N4024)","Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR50
SR 51,716,Joining with the relatives and friends of Mr. and Mrs. John Wallace Hulin in extending them best wishes and congratulations on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); HULIN, JOHN WALLACE, MR. & MRS. (N4025)","Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR51
SR 52,716,Congratulating Mr. and Mrs. Carroll C. Pfleider on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); PFEIDER, CARROLL C., MR. & MRS. (N4026)","Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR52
SR 53,716,Joining with the relatives and friends of Mr. and Mrs. George Orena in extending them best wishes and congratulations on their 50th wedding anniversary.,"Resolutions--Congratulatory & Honorary (I0705); ORENA, GEORGE, MR. & MRS. (N4027)","Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR53
SR 59,716,Urging removal of the of the gazebo on the Capitol grounds.,"Public Lands, Buildings & Resources (I0630); Resolutions--Legislative Policy (I0685); CAPITOL BUILDING (N6001)","Parker, Carl",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR59
SB 25,716,Relating to allocation of funds by the Texas Water Development Board for the Sulphur River Basin Authority.,"State Finances, Management & Control (I0748); Water--Development (I0875); SULPHUR RIVER BASIN AUTHORITY (V5274); WATER DEVELOPMENT BOARD (V2481)",Ratliff,,Russell,,State Affairs,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB25
SB 57,716,Relating to the issuance of a permit to operate a narcotic drug treatment program.,Alcoholism & Drug Abuse (I0030); PERMITS (S0011),Ratliff,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB57
SR 3,716,In memory of Bruce Franklin Hill.,"Resolutions--Memorial (I0710); HILL, BRUCE FRANKLIN (N3992)",Ratliff,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR3
SR 4,716,In memory of William Barry Decker.,"Resolutions--Memorial (I0710); DECKER, WILLIAM BARRY (N3993)",Ratliff,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR4
SR 5,716,Joining the citizens of New Diana in expressing gratitude to Norton Lovell for the outstanding contributions he has made to the education of our youth.,"Resolutions--Congratulatory & Honorary (I0705); LOVELL, NORTON (N3994)",Ratliff,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR5
SB 42,716,Relating to the state allocation and reservation system for private activity bonds.,"State Finances, Management & Control (I0748); Water--Development (I0875); WATER DEVELOPMENT BOARD (V2481)",Santiesteban,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB42
SB 23,716,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,Labor--Unemployment (I0475),Sims,,Harrison,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB23
SB 24,716,Relating to the definitions of pen-reared birds and depredating animals.,Animals (I0035); Parks & Wildlife--Hunting & Fishing (I0560),Sims,,Harrison,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB24
SB 59,716,Relating to temporary speed limits on certain highways.,Highways (I0390); Vehicles & Traffic--Rules of Road (I0860),Sims,,,,,,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB59
SB 60,716,Relating to immunity from civil liability for certain persons responsible for or acting in furtherance of programs in which county inmates are required to perform manual labor or in which probationers are required ...,Civil Remedies & Liabilities (I0065); Corrections--Jails & Prisons (I0092),Sims,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB60
SR 43,716,"Commending L. E. (Gene) Blanton, Jr., for his extraordinary efforts on behalf of the schoolchildren of Texas.","Resolutions--Congratulatory & Honorary (I0705); BLANTON, L. E., ""GENE"" (N4022)",Sims,Truan,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR43
SR 17,716,Commending Alvin V. Anderson for his superb efforts on behalf of the schoolchildren of Texas.,"Resolutions--Congratulatory & Honorary (I0705); ANDERSON, ALVIN V. (N3738)",Tejeda,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR17
SR 18,716,Commending Joe Scott for his magnificent contributions to his community and his state.,"Resolutions--Congratulatory & Honorary (I0705); SCOTT, JOE (N4001)",Tejeda,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR18
SR 46,716,"Extending best wishes to the Fraternity of American ""Airborne"" for a most rewarding 50th anniversary celebration.",Resolutions--Miscellaneous (I0720); FRATERNITY OF AMERICAN AIRBORNE (N9986),Tejeda,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR46
SB 19,716,Relating to public school taxes and finance.,Education--Finance (I0250); Taxation--School District (I0785),Uribe,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB19
SB 28,716,Relating to public school finance.,Education--Finance (I0250); Education--School Districts (I0220),Uribe,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SB28
SR 41,716,Expressing appreciation to Senator Tati Santiesteban for his untiring efforts on behalf of Senate District 29.,"SANTIESTEBAN, H. TATI, SEN. (A1500); Resolutions--Congratulatory & Honorary (I0705)",Truan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR41
SR 42,716,Expressing heartfelt appreciation to Senator Hector Uribe for his untiring efforts on behalf of Senate District 27.,"URIBE, HECTOR, SEN. (A1600); Resolutions--Congratulatory & Honorary (I0705)",Truan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR42
SR 44,716,Commending the Center for Marine Conservation and the Texas Adopt-a-Beach Program for outstanding work in insuring the preservation of Texas beaches and marine wildlife.,Resolutions--Miscellaneous (I0720); CENTER FOR MARINE CONSERVATION (N9984); TEXAS ADOPT-A-BEACH PROGRAM (N9985),Truan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR44
SR 54,716,Commending the faith and courage that enabled Mr. and Mrs. Paul York to make the important decision of joining the Roman Catholic Church.,"Resolutions--Miscellaneous (I0720); YORK, PAUL, MR. & MRS. (N4028)",Truan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=SR54
HB 55,716,Relating to establishing the Texas partnership and scholarship program.,"Education--Higher-- General (I0231); Education--Higher--Student Loans (I0235); Education--Primary & Secondary (I0230); State Agencies, Newly Proposed (I0773); PARTNERSHIP & SCHOLARSHIP PROGRAM, TEXAS (P8840); SCHOOL DROPOUTS (S8379)",Arnold,,,,Higher Education,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB55
HB 58,716,"Relating to the regulation and licensing of entities that operate facilities for greyhound racing, horse racing, or training greyhounds or horses for racing.","Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541); GREYHOUND RACING (S4400); HORSE RACING (S0512); PARI-MUTUEL WAGERING (S0515)",Berlanga,Criss; Pierce,,,Urban Affairs,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB58
HJR 5,716,Proposing a constitutional amendment relating to the procedures for filling vacancies in certain state and district offices.,Constitutional Amendments (I0076); Governor (I0375); Public Officers (I0635),Berlanga,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HJR5
HR 55,716,In memory of Charles Edward Conradt.,"Resolutions--Memorial (I0710); CONRADT, CHARLES EDWARD (N3973)",Black,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR55
HB 38,716,Relating to the composition and terms of the board of directors of the Texas High-Speed Rail Authority.,Transportation (I0820); HIGH SPEED RAIL AUTHORITY (V9909),Cain,,,,Transportation,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB38
HB 39,716,Relating to the collection of criminal history records and criminal justice information.,Criminal Procedure-- General (I0208); Law Enforcement (I0510); CRIMINAL RECORDS (S0008),Carter,,,,Public Safety,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB39
HB 68,716,Relating to the imposition of court costs in certain criminal cases for the funding of the crime stoppers assistance account; making an appropriation.,Appropriations (I0040); Crime Prevention (I0083); Fees & Other Nontax Revenue--Local (I0361),Carter,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB68
HR 74,716,"Proclaiming June 1990 Texas Special Olympics ""Special Heroes Month.""",SPECIAL HEROES MONTH (H9991); Resolutions--Miscellaneous (I0720); SPECIAL OLYMPICS (N1767),Carter,"Richardson; Smith, Terral",,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR74
HB 53,716,Relating to the duties of office of the district attorney of the 110th Judicial District.,Prosecuting Attorneys (I0640); Salaries & Expenses (I0745),Chisum,,,,Judiciary,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB53
HB 54,716,Relating to the compensation of certain attorneys appointed as prosecutors pro tem in criminal cases.,Criminal Procedure--Trial (I0204); Prosecuting Attorneys (I0640),Chisum,,,,Criminal Jurisprudence,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB54
HR 48,716,Honoring Mr. and Mrs. C. T. Heaton.,"Resolutions--Congratulatory & Honorary (I0705); HEATON, MARY ELLEN & C. T. (N3901)",Clemons,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR48
HR 25,716,Congratulating Steve Gentile.,"Resolutions--Congratulatory & Honorary (I0705); GENTILE, STEVE (N3903)",Collazo,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR25
HR 26,716,Congratulating Elsa G. Figueroa.,"Resolutions--Congratulatory & Honorary (I0705); FIGUEROA, ELSA G. (N3904)",Collazo,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR26
HR 50,716,Honoring G. W. Bailey.,"Resolutions--Congratulatory & Honorary (I0705); BAILEY, G. W. (N3908)",Collazo,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR50
HR 8,716,"Honoring Levi ""Knock"" Knight.","Resolutions--Congratulatory & Honorary (I0705); KNIGHT, LEVI (N3892)",Conley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR8
HR 45,716,Honoring Shirley Fears Davis.,"Resolutions--Congratulatory & Honorary (I0705); DAVIS, SHIRLEY FEARS (N3972)",Conley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR45
HB 69,716,Relating to the allocation and reservation system for private activity bonds.,"State Finances, Management & Control (I0748); BONDS (S6060)",Connelly,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB69
HR 70,716,Commending Susie Rhodes.,"Resolutions--Congratulatory & Honorary (I0705); RHODES, SUSIE (N3984)",Counts,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR70
HR 52,716,Honoring Edwin F. Nixon.,"Resolutions--Congratulatory & Honorary (I0705); NIXON, EDWIN F. (N3910)",Craddick,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR52
HR 51,716,"Honoring Hudson ""Bud"" Mayes.","Resolutions--Congratulatory & Honorary (I0705); MAYES, HUDSON ""BUD"" (N3909)",Crawford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR51
HB 28,716,"Relating to the imposition, administration, collection, distribution, and civil and criminal enforcement of a tax on certain fuel used in aviation.",Aeronautics (I0010); Taxation--Motor Fuels (I0809),Delco,,,,Ways & Means,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB28
HB 32,716,Relating to the engineering and science recruitment fund.,Education--Higher--Finance (I0232),Delco,,"Edwards, Chet",,Higher Education,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB32
HB 33,716,Relating to the conduct of entities with state-granted eminent domain authority.,Property Interests--Eminent Domain (I0615),Delco,,,,State Affairs,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB33
HR 71,716,Commending the Conference of Minority Transportation Officials.,"Resolutions--Congratulatory & Honorary (I0705); MINORITY TRANSPORTATION OFFICIALS, CONFERENCE OF (N9982)",Delco,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR71
HR 79,716,Congratulating Carman Renea Sexton and Kris Allen Tidmore.,"Resolutions--Congratulatory & Honorary (I0705); SEXTON, CARMAN RENEA (N3985); TIDMORE, KRIS ALLEN (N3986)",Delco,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR79
HB 49,716,"Relating to filing the pre-oath statement required by Article XVI, Section 1, of the Texas Constitution.",Public Officers (I0635),Danburg,,,,State Affairs,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB49
HCR 24,716,Commemorating the 70th anniversary of the ratification of the 19th Amendment to the United States Constitution.,Elections--Registration & Suffrage (I0265); Resolutions--Congratulatory & Honorary (I0705); Women (I0925),Danburg,"Conley; Delco; Denton; Glossbrenner; Hill, Anita; Linebarger; Mowery; Park; Robinson; Shea",Zaffirini,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HCR24
HJR 2,716,"Proposing a constitutional amendment relating to the written statement required by Article XVI, Section 1, of the Texas Constitution.",Constitutional Amendments (I0076); Public Officers (I0635),Danburg,,,,State Affairs,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HJR2
HB 61,716,Relating to the issuance of a driver's license to certain persons convicted of misdemeanor offenses under the Texas Controlled Substances Act.,Crimes--Drugs (I0185); Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Denton,,,,Criminal Jurisprudence,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB61
HB 85,716,Relating to the amount of certain benefits payable by the Teacher Retirement System of Texas.,Retirement Systems--Teachers (I0726),Denton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB85
HR 20,716,Honoring Dr. May Yung-Fun Woo Wang.,"Resolutions--Congratulatory & Honorary (I0705); WANG, MAY YUNG-FUN WOO (N3898)",Denton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR20
HR 49,716,Congratulating Mr. Jack Turner James upon his retirement.,"Resolutions--Congratulatory & Honorary (I0705); JAMES, JACK TURNER (N3907)",Denton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR49
HR 53,716,Honoring the Texas State Guard.,Resolutions--Congratulatory & Honorary (I0705); TEXAS STATE GUARD (V6397),Denton,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR53
HR 59,716,Honoring Representative Phyllis Robinson.,"ROBINSON, PHYLLIS, REP. (A4310); Resolutions--Congratulatory & Honorary (I0705)",Earley,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR59
HB 21,716,Relating to the power of the commissioners court in a county with a population of 2.39 million or more to set an optional motor vehicle registration fee in an amount not to exceed $10.,Fees & Other Nontax Revenue--Local (I0361); Taxation--County (I0780); Vehicles & Traffic--Vehicle Registration (I0845),Eckels,,,,Ways & Means,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB21
HJR 4,716,Proposing a constitutional amendment to permit the legislature to set the amount of the per diem for members of the legislature.,Constitutional Amendments (I0076); Legislature (I0520); Salaries & Expenses (I0745),Eckels,,,,State Affairs,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HJR4
HR 6,716,"Honoring Chairman Wea H. Lee and Catherine Lee, Glen Gondo and John Kim.","Resolutions--Congratulatory & Honorary (I0705); GONDO, GLEN (N3889); KIM, JOHN (N3890); LEE, CATHERINE (N3888); LEE, WEA H. (N3887)",Eckels,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR6
HR 58,716,Congratulating Ernie McMillian.,"Resolutions--Congratulatory & Honorary (I0705); McMILLIAN, ERNIE (N3976)","Evans, Larry",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR58
HR 31,716,Honoring District Judge Leslie Thomas.,"Resolutions--Congratulatory & Honorary (I0705); THOMAS, LESLIE (N3916)",Finnell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR31
HB 52,716,"Relating to drug-free zones and to the imposition of penalties for the delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones.",Crimes--Drugs (I0185); Education--Higher-- General (I0231); Education--Primary & Secondary (I0230),Fraser,"Holzheauser; Jackson; Shine; Smith, Dalton; Waterfield",,,Criminal Jurisprudence,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB52
HR 5,716,Honoring the members of the seventh grade class at Grandfalls-Royalty Junior High School.,GRANDFALLS-ROYALTY JUNIOR HIGH SCHOOL (E9160); Resolutions--Congratulatory & Honorary (I0705),Fraser,,,,Rules and Resolutions,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR5
HR 32,716,Congratulating the graduating class of Big Spring High School.,BIG SPRING HIGH SCHOOL (E9255); Resolutions--Congratulatory & Honorary (I0705),Fraser,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR32
HB 66,716,Relating to the creation of certain industrial development corporations; authorizing the imposition and use of a county sales and use tax for industrial development.,Industrial Development (I0415); Taxation--County (I0780); Taxation--Sales (I0800),Gibson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB66
HB 79,716,Relating to the creation of state limited banking associations.,Financial--Banks (I0366),Gibson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB79
HR 21,716,Commending Gunther Gebel-Williams.,"Resolutions--Congratulatory & Honorary (I0705); GEBEL-WILLIAMS, GUNTHER (N3858)",Gibson,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR21
HR 78,716,Honoring Representative Dan Morales.,"MORALES, DAN, REP. (A3840); Resolutions--Congratulatory & Honorary (I0705)",Garcia,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR78
HB 1,716,Relating to public education.,Appropriations (I0040); Education--Finance (I0250); Education--School Districts (I0220),Glossbrenner,,,,Public Education,In committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB1
HR 29,716,"In memory of W. B. ""Bill"" Post.","Resolutions--Memorial (I0710); POST, W. B. ""BILL"" (N3915)",Goolsby,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR29
HB 4,716,"Relating to the fee for certain duplicate or corrected licenses, certificates, or stickers issued by the Department of Public Safety.","Fees & Other Nontax Revenue--State (I0362); State Finances, Management & Control (I0748); Vehicles & Traffic--Drivers Licenses (I0840); PUBLIC SAFETY, DEPT. OF (V0251)",Grusendorf,,Caperton,,Ways & Means,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB4
HB 36,716,Relating to authorizing a religious organization to file a late application for an exemption from ad valorem taxation.,Charitable & Nonprofit Organizations (I0055); Taxation--Property (I0795),Grusendorf,Turner,McFarland,,Ways & Means,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB36
HR 72,716,Commending The Little Vikings Project at Lamar High School in Arlington.,LAMAR HIGH SCHOOL (E9983); Resolutions--Congratulatory & Honorary (I0705),Grusendorf,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR72
HR 73,716,Honoring Representative Patricia Hill.,"HILL, PATRICIA, REP. (A3280); Resolutions--Congratulatory & Honorary (I0705)",Grusendorf,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR73
HR 87,716,Honoring Representative Chris Harris.,"HARRIS, CHRIS, REP. (A3150); Resolutions--Congratulatory & Honorary (I0705)",Grusendorf,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR87
HR 14,716,Congratulating Richard and Eleanor Haggerty on their 50th anniversary.,"Resolutions--Congratulatory & Honorary (I0705); HAGGERTY, RICHARD & ELEANOR (N3895)",Haggerty,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HR14
HB 70,716,Relating to the operation and maintenance of State of Texas foreign offices by the Texas Department of Commerce.,"Business & Commerce-- General (I0050); State Agencies (I0749); COMMERCE, DEPT. OF (V6287)","Harris, Jack",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB70
HB 59,716,Relating to an employer's chargeback liability for unemployment compensation benefits based on separations from employment caused by certain natural disasters.,Labor--Unemployment (I0475),Harrison,,,,Labor and Employment Relations,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=716&Bill=HB59
