bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 1134,74R,In memory of Rachel Kathleen Beasley of El Paso.,"Resolutions--Memorial (I0710); BEASLEY, RACHEL KATHLEEN (N1815)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1134
SR 1148,74R,In memory of Joan Eagan of Lubbock.,"Resolutions--Memorial (I0710); EAGAN, JOAN (N1901)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1148
SR 1149,74R,In memory of Bob J. McMinn of Lubbock.,"Resolutions--Memorial (I0710); MCMINN, BOB J. (N1902)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1149
SR 1150,74R,"In memory of former State Representative Jose Antonio ""Tony"" Parra of San Elizario.","Resolutions--Memorial (I0710); PARRA, TONY (N1572)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1150
SR 1186,74R,"Suspending limitations on conference committee jurisdiction, H.B. 1.",Resolutions--Conf. Comm. Reports (I0693),Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1186
SR 1219,74R,Recognizing Glenna Irene Lane on the occasion of her retirement from Senator John Montford's staff.,"Resolutions--Congratulatory & Honorary (I0705); LANE, GLENNA IRENE (N2059)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1219
SR 1220,74R,Commending Jerry Sander on her retirement.,"Resolutions--Congratulatory & Honorary (I0705); SANDER, JERRY (N2060)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1220
SR 1221,74R,In memory of Jose S. Ramirez of Lubbock.,"Resolutions--Memorial (I0710); RAMIREZ, JOSE S. (N2067)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1221
SR 1222,74R,"Commending the players, coaches, and athletic department of Texas Tech University.",Resolutions--Congratulatory & Honorary (I0705); TEXAS TECH UNIVERSITY (U0722),Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1222
SR 1223,74R,"Recognizing Larry Hays, coach of the Texas Tech University Red Raider baseball team, on receiving Coach of the Year in the Southwest Conference.","Resolutions--Congratulatory & Honorary (I0705); HAYS, LARRY (N2092); TEXAS TECH UNIVERSITY (U0722)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1223
SR 1224,74R,Recognizing Coach James Dickey and the Texas Tech University Red Raider basketball team on winning the Southwest Conference Championship for the 1994-1995 season.,Resolutions--Congratulatory & Honorary (I0705),Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1224
SR 1225,74R,"Recognizing Marsha Sharp, coach of the Texas Tech University Lady Raiders basketball team, on being designated Southwest Conference Coach of the Year.","Resolutions--Congratulatory & Honorary (I0705); SHARP, MARSHA (N2094); TEXAS TECH UNIVERSITY (U0722)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1225
SR 1226,74R,Recognizing Coach Spike Dykes of Texas Tech University for his contribution to the athletic program of the university.,"Resolutions--Congratulatory & Honorary (I0705); DYKES, SPIKE (N2095)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1226
SR 1313,74R,"Amending Article XV, Rules of the Senate, 74th Legislature.",Resolutions--Rules (I0660),Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1313
SR 1316,74R,In memory of Rene Ruth Stewart of Sterling City.,"Resolutions--Memorial (I0710); STEWART, RENE RUTH (N1895)",Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1316
SR 166,74R,Commending Janice Woods Windle of El Paso on her superb contributions to the citizens of Texas.,"Resolutions--Congratulatory & Honorary (I0705); WINDLE, JANICE WOODS (N0300)",Rosson; Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR166
SR 170,74R,"Paying tribute to the City of El Paso on El Paso Day, February 8, 1995.",EL PASO DAY (H0112); Resolutions--Miscellaneous (I0720),Rosson; Montford,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR170
SB 34,74R,Relating to improving the judicial system in Panola County.,PANOLA COUNTY (G1077); Courts--County & Statutory (I0115),"Nixon, Drew",,,,Judicial Affairs,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB34
SB 322,74R,Relating to extensions of orders for pen registers or trap and trace devices.,Criminal Procedure--General (I0208); Law Enforcement (I0510); PEN REGISTER (S0050); WIRETAPPING (S1087),"Nixon, Drew",,Staples,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB322
SB 323,74R,Relating to the licensing of certain physicians who are certified by a medical specialty board.,Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282),"Nixon, Drew",,Sadler,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB323
SB 393,74R,Relating to the definition of a liquefied natural gas system.,Oil & Gas (I0545),"Nixon, Drew",,Torres,,Energy Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB393
SB 550,74R,"Relating to the authority of the Railroad Commission of Texas to receive and administer gifts, grants, and donations.",Oil & Gas (I0545); RAILROAD COMMISSION (V0089),"Nixon, Drew",,Holzheauser,,Energy Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB550
SB 775,74R,Relating to the fees a county treasurer may charge for returned and stopped checks.,County Government--Finance (I0097); Fees & Other Nontax Revenue--Local (I0361); Financial--General (I0365); CHECKS (S0473); COUNTY TREASURER (S0612),"Nixon, Drew",,Hamric,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB775
SB 1125,74R,"Relating to the renewal, amendment, or modification of certain emissions permits.",Environment--Air (I0325); Vehicles & Traffic--Equipment (I0855),"Nixon, Drew; Sims",,Holzheauser,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1125
SB 1126,74R,Relating to the modification of an existing facility under the Texas Clean Air Act.,Environment--Air (I0325),"Nixon, Drew; Sims",,Holzheauser,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1126
SB 1498,74R,Relating to the Texas Peace Officers' Memorial Advisory Committee.,"Law Enforcement (I0510); PEACE OFFICERS' MEMORIAL ADVISORY COMMITTEE, TEXAS (V8727)","Nixon, Drew",,,,,,Administration,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1498
SB 1511,74R,Relating to the acceptance of gifts by state agencies.,"Ethics (I0345); State Agencies, Boards & Commissions (I0749)","Nixon, Drew",Montford,,,State Affairs,In committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1511
SB 1552,74R,Relating to police officer overtime and police officers and firefighters who temporarily fill higher positions.,Fire Fighters & Police (I0370),"Nixon, Drew",,,,,,Intergovernmental Relations,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1552
SB 1553,74R,Relating to a requirement that an attorney pay the attorney tax as a condition of practicing law.,Lawyers (I0515); Taxation--Occupation Tax (I0813),"Nixon, Drew",,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1553
SB 1554,74R,Relating to the eligibility for training and certification as a medication aide.,Occupational Regulation--Health Occupations (I0540); MEDICATION AIDE (S0184),"Nixon, Drew",,Telford,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1554
SB 1565,74R,Relating to used oil recycling fees and to uses of the used oil recycling fund.,Environment--Recycling (I0336); Fees & Other Nontax Revenue--State (I0362); Oil & Gas (I0545),"Nixon, Drew",,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1565
SB 1566,74R,Relating to abolishing the fee on the sale of automotive oil.,Oil & Gas (I0545); Taxation--Motor Fuels (I0809),"Nixon, Drew",,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1566
SB 1643,74R,Relating to the Nacogdoches County Hospital District.,NACOGDOCHES COUNTY HOSPITAL DISTRICT (D0140); Special Districts & Authorities--Hospital (I0750),"Nixon, Drew",,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1643
SB 1648,74R,Relating to the abolishment of administrative judicial regions.,Courts--Administration (I0130); Courts--Judges (I0140),"Nixon, Drew",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1648
SB 1656,74R,Relating to AFDC benefits for persons convicted of certain offenses.,Crimes--Miscellaneous (I0200); Human Services--Child Services (I0895); Human Services--Direct Assistance (I0900),"Nixon, Drew",,,,,,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1656
SB 1683,74R,"Relating to the collection, management, and recycling of used oil and used oil filters; providing criminal penalties.",Environment--Recycling (I0336); Oil & Gas (I0545),"Nixon, Drew",Madla,Howard,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1683
SB 1716,74R,Relating to the creation of a judicial district composed of Henderson County.,HENDERSON COUNTY (G0361); Courts--District (I0120),"Nixon, Drew",,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB1716
SCR 25,74R,"Approving the use by the board of regents of Stephen F. Austin State University of money appropriated by Section 17(a), Article VII, Texas Constitution.","Education--Higher--General (I0231); Public Lands, Buildings & Resources (I0630); Resolutions--Legislative Policy (I0685); STEPHEN F. AUSTIN STATE UNIVERSITY (U5584)","Nixon, Drew",,Johnson,,Land and Resource Management,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SCR25
SCR 115,74R,Commemorating the life of service of James Pinckney Henderson.,"Resolutions--Memorial (I0710); HENDERSON, JAMES PINCKNEY (N0937)","Nixon, Drew",,Staples,,Rules and Resolutions,Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SCR115
SCR 141,74R,Requesting the governor to return Senate Bill No. 550 to the senate for further consideration.,Resolutions--Corrective & Recall (I0695),"Nixon, Drew",,Holzheauser,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SCR141
SCR 161,74R,Encouraging the U.S. Congress to allow cities greater discretion in water testing.,Environment--Water (I0320); Resolutions--Memorializing Congress (I0675); Water--General (I0885),"Nixon, Drew",,,,,,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SCR161
SR 258,74R,"Recognizing February 12 through 18, 1995, as National Vocational-Technical Education Week.",NATIONAL VOCATIONAL-TECHNICAL EDUCATION WEEK (H0169); Resolutions--Miscellaneous (I0720),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR258
SR 338,74R,Commending Patty Bishop who attends Jacksonville Middle School for her Girl Scout cookie sales.,"Resolutions--Congratulatory & Honorary (I0705); BISHOP, PATTY (N0557)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR338
SR 430,74R,Commending Major General John Franklin Phillips of the United States Air Force for his service to his country.,"Resolutions--Congratulatory & Honorary (I0705); PHILLIPS, JOHN FRANKLIN (N0695)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR430
SR 432,74R,Commending the Silsbee High School Lady Tigers Basketball Team for their season and their championship form.,SILSBEE HIGH SCHOOL (E3820); Resolutions--Congratulatory & Honorary (I0705),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR432
SR 647,74R,Congratulating the Jasper High School girls powerlifting team and their coach Denise Quick for winning the 1995 state championship.,JASPER HIGH SCHOOL (E0103); Resolutions--Congratulatory & Honorary (I0705),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR647
SR 673,74R,Recognizing Linda and Timothy Kindered and Turon Davis of Nacogdoches for their act of heroism.,"Resolutions--Congratulatory & Honorary (I0705); DAVIS, TURON (N1084); KINDERED, LINDA AND TIMOTHY (N1081)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR673
SR 721,74R,Congratulating Helen Conner's seventh-grade history class from Dunbar Intermediate School in Lufkin on being among the winners of a contest celebrating the restoration of the Texas Capitol.,DUNBAR INTERMEDIATE SCHOOL (E0285); Resolutions--Congratulatory & Honorary (I0705),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR721
SR 742,74R,Recognizing the 11th Annual McDonald's Big Bass Tournament.,Resolutions--Miscellaneous (I0720); MCDONALD'S BIG BASS TOURNAMENT (N1149),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR742
SR 828,74R,Congratulating Verda Malone Logan on her retirement from the Huntington Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); LOGAN, VERDA MALONE (N1154)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR828
SR 829,74R,Congratulating Jim E. Thomas on his retirement from the Huntington Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); THOMAS, JIM E. (N1153)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR829
SR 830,74R,Congratulating Joe W. Belk on his retirement from the Huntington Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); BELK, JOE W. (N1155)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR830
SR 831,74R,Commending Bevil Lindsey for his many years of service to the Silsbee Independent School District.,"Resolutions--Congratulatory & Honorary (I0705); LINDSEY, BEVIL (N1310)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR831
SR 859,74R,Congratulating Erik J. Gobel of Nacogdoches who was elected president of the Student Government Association at Stephen F. Austin State University.,"Resolutions--Congratulatory & Honorary (I0705); GOBEL, ERIK J. (N1330)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR859
SR 936,74R,Recognizing the grandparents of the South East Texas Foster Grandparent Program for their contributions to their communities.,Resolutions--Congratulatory & Honorary (I0705); SOUTH EAST TEXAS FOSTER GRANDPARENT PROGRAM (N1477),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR936
SR 1069,74R,"Commending the life of Miss Margie Neal, the first woman to serve in the Texas Senate.","Resolutions--Miscellaneous (I0720); NEAL, MARGIE (N1697)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1069
SR 1070,74R,Congratulating Lorene Cariker Dorsey of Nacogdoches on the occasion of her 100th birthday.,"Resolutions--Congratulatory & Honorary (I0705); DORSEY, LORENE CARIKER (N1698)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1070
SR 1082,74R,Extending best wishes to the City of Jasper as they celebrate Jasper Day at the State Capitol.,"JASPER, CITY OF (G0203); Resolutions--Miscellaneous (I0720)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1082
SR 1141,74R,Commending Karen Gregory of Nacogdoches for graduating summa cum laude from Stephen F. Austin State University.,"Resolutions--Congratulatory & Honorary (I0705); GREGORY, KAREN (N1852)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1141
SR 1270,74R,"Suspending limitations on conference committee jurisdiction, S.B. 550.",Resolutions--Conf. Comm. Reports (I0693),"Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1270
SR 1341,74R,Congratulating Michelle Lynn Taff on her graduation from Klein High School.,"Resolutions--Congratulatory & Honorary (I0705); TAFF, MICHELLE LYNN (N2142)","Nixon, Drew",,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SR1341
SB 61,74R,Relating to mandatory immunizations for certain children.,Health--General (I0385); Human Services--Child Services (I0895); Minors (I0537); IMMUNIZATIONS (S4341),Nelson,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB61
SB 62,74R,Relating to termination of AFDC payments for certain children.,Human Services--Child Services (I0895); Minors (I0537),Nelson,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB62
SB 63,74R,Relating to indicating on a driver's license or personal identification card if the holder of the license or card is a person convicted of certain sex offenses.,Crimes--Against Persons (I0170); Vehicles & Traffic--Drivers Licenses (I0840); SEXUAL OFFENDERS (S0099),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB63
SB 64,74R,Relating to the requirement that certain persons delinquent in the payment of child support participate in a community work experience program.,Family--Child Support (I0352),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB64
SB 136,74R,Relating to state implementation of federal mandates.,Intergovernmental Relations (I0447); Interim Studies (I0448),Nelson,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB136
SB 153,74R,Relating to the civil and criminal consequences of an offense involving the operation of a motor vehicle by a person under the age of 21 while under the influence of alcohol or other substances.,Minors (I0537); Vehicles & Traffic--DWI & DUID (I0863),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB153
SB 154,74R,Relating to the civil consequences of operating a motor vehicle while intoxicated.,Vehicles & Traffic--Drivers Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB154
SB 155,74R,Relating to the court costs required to be paid by persons convicted of certain intoxication offenses.,Courts--General (I0160); Vehicles & Traffic--DWI & DUID (I0863),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB155
SB 156,74R,Relating to warrantless arrests for certain offenses involving intoxication.,Law Enforcement (I0510); Vehicles & Traffic--DWI & DUID (I0863),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB156
SB 157,74R,Relating to the regulation of the public possession of open containers of alcoholic beverages by a local government.,Alcoholic Beverage Regulation (I0025); City Government--General (I0060); County Government--General (I0096); OPEN CONTAINERS (S0274),Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB157
SB 166,74R,Relating to the consequences of driving while a driver's license is suspended.,Vehicles & Traffic--Drivers Licenses (I0840),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB166
SB 184,74R,Relating to the representation of a person before an executive state agency by a member of the legislature.,"Ethics (I0345); Legislature (I0520); State Agencies, Boards & Commissions (I0749)",Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB184
SB 185,74R,Relating to the requirement of a bond for official court reporters.,Courts--Reporters (I0150); Occupational Regulation--Other Trades & Professions (I0541),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB185
SB 186,74R,Relating to the payment of certain expenses by a bail bondsman.,Criminal Procedure--Bail & Pretrial Release (I0202); BAIL BONDSMEN (S6034),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB186
SB 187,74R,Relating to fees on conviction to reimburse the state and political subdivisions for overtime pay for peace officers who testify at trial.,Criminal Procedure--Trial (I0204); Fees & Other Nontax Revenue--State (I0362); Law Enforcement (I0510); Salaries & Expenses (I0745),Nelson,,Pitts,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB187
SB 188,74R,Relating to the service of summons and waiver of service in a juvenile court proceeding.,Family--Juvenile Delinquency (I0360); Family--Parent & Child (I0355); Minors (I0537),Nelson,,Brady,,Juvenile Justice and Family Issues,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB188
SB 190,74R,Relating to community education and community education development projects.,Education--General (I0255); Education--School Districts (I0220),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB190
SB 191,74R,Relating to community education child care services.,Day Care (I0209); Education--School Districts (I0220),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB191
SB 203,74R,Relating to the availability to certain prisoners of release from the institutional division of the Texas Department of Criminal Justice on parole or to mandatory supervision.,"Corrections--Parole, Probation & Pardons (I0093); MANDATORY SUPERVISION (S2314); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB203
SB 204,74R,Relating to exemption from jury service for employees of certain law enforcement agencies.,Courts--Juries (I0145); Law Enforcement (I0510),Nelson,,,,Judicial Affairs,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB204
SB 205,74R,Relating to temporary furloughs granted to inmates by the institutional division of the Texas Department of Criminal Justice.,"Corrections--Jails & Prisons (I0092); CRIMINAL JUSTICE, TEXAS DEPARTMENT OF (V8788)",Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB205
SB 206,74R,Relating to fees and expenses for the services of a peace officer.,Law Enforcement (I0510); Salaries & Expenses (I0745),Nelson,,Denny,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB206
SB 207,74R,Relating to the suspension or denial of a driver's license or permit to certain truant children.,Family--Juvenile Delinquency (I0360); Minors (I0537); Vehicles & Traffic--Drivers Licenses (I0840),Nelson,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB207
SB 208,74R,Relating to instructional time in public schools.,Education--Primary & Secondary-Curriculum (I0228),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB208
SB 209,74R,Relating to special license plates for peace officers wounded or killed in the line of duty.,Law Enforcement (I0510); Vehicles & Traffic--Vehicle Registration (I0845),Nelson,,Hill,,Transportation,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB209
SB 211,74R,Relating to the release of certain vehicle registration information maintained by the Texas Department of Transportation.,"Disabilities, Persons with (I0380); Vehicles & Traffic--Vehicle Registration (I0845); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB211
SB 212,74R,Relating to exempting certain youth programs from child-care licensing requirements.,Day Care (I0209); Human Services--Child Services (I0895),Nelson,,Marchant,,Human Services,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB212
SB 240,74R,Relating to the statutory county courts and statutory probate court in Denton County.,DENTON COUNTY (G1304); Courts--County & Statutory (I0115),Nelson,Sibley,Denny,,Judicial Affairs,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB240
SB 241,74R,Relating to a discount on workers' compensation insurance premiums for certain employers who maintain a drug-free workplace.,Labor--Health & Safety (I0490); Labor--Workers' Compensation (I0470),Nelson,,,,,,Economic Development,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB241
SB 553,74R,Relating to a discount on motor vehicle insurance premiums for certain students based on academic achievement.,Education--Higher--General (I0231); Education--Primary & Secondary-General (I0230); Insurance--Motor Vehicles (I0435),Nelson,,Goolsby,,Insurance,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB553
SB 554,74R,Relating to the eligibility of certain minor parents to receive AFDC benefits.,Family--Parent & Child (I0355); Human Services--Child Services (I0895); Minors (I0537),Nelson,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB554
SB 555,74R,Relating to voir dire examinations in criminal cases.,Courts--Juries (I0145); Criminal Procedure--Pretrial Procedure (I0203),Nelson,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB555
SB 604,74R,Relating to a pilot program for the establishment of medical savings accounts to assist Medicaid recipients.,Human Services--Medical Assistance (I0905); MEDICAID (S4885),Nelson; Zaffirini,"Moncrief; Nixon, Drew; Patterson, Jerry; Wentworth; West, Royce",Berlanga; Coleman; McDonald; Maxey; Hirschi,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB604
SB 746,74R,Relating to parental rights concerning children attending public schools; providing criminal penalties.,Education--Primary & Secondary-General (I0230); Family--Parent & Child (I0355); PARENTAL BILL OF RIGHTS (S0122),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB746
SB 747,74R,Relating to community education child care services.,Education--Primary & Secondary-General (I0230),Nelson,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB747
SB 778,74R,Relating to procedures for initiative and referendum.,"Elections--Initiative, Referendum & Recall (I0300)",Nelson,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=74R&Bill=SB778
