bill_number,session,chamber,action_date,action,comment,journal_page,order
SJR 1,873,House,2021-10-14,Read 3rd time,,166,37
SJR 1,873,House,2021-10-13,Statement(s) of vote recorded in Journal,,118,36
SJR 1,873,House,2021-10-13,Record vote,RV#61,117,35
SJR 1,873,House,2021-10-13,Passed to 3rd reading,,117,34
SJR 1,873,House,2021-10-13,Read 2nd time,,117,33
SJR 1,873,House,2021-10-13,Placed on Constitutional Amendments Calendar,,,32
SJR 1,873,House,2021-10-12,Considered in Calendars,,,31
SJR 1,873,Senate,2021-10-05,Co-author authorized,,98,30
SJR 1,873,House,2021-10-04,Committee report sent to Calendars,,,29
SJR 1,873,House,2021-10-01,Committee report distributed,,,28
SJR 1,873,House,2021-10-01,Comte report filed with Committee Coordinator,,30,27
SJR 1,873,House,2021-09-28,Reported favorably w/o amendment(s),,,26
SJR 1,873,House,2021-09-28,Considered in formal meeting,,,25
SJR 1,873,House,2021-09-28,Scheduled for formal meeting on . . .,,,24
SJR 1,873,House,2021-09-27,Referred to Constitutional Rights & Remedies,,16,23
SJR 1,873,House,2021-09-27,Read first time,,16,22
SJR 1,873,House,2021-09-23,Received from the Senate,,8,21
SJR 1,873,Senate,2021-09-22,Reported engrossed,,41,20
SJR 1,873,Senate,2021-09-22,Record vote,,38,19
SJR 1,873,Senate,2021-09-22,Adopted,,,18
SJR 1,873,Senate,2021-09-22,Read 3rd time,,38,17
SJR 1,873,Senate,2021-09-22,Record vote,,38,16
SJR 1,873,Senate,2021-09-22,Three day rule suspended,,38,15
SJR 1,873,Senate,2021-09-22,Vote recorded in Journal,,38,14
SJR 1,873,Senate,2021-09-22,Read 2nd time & passed to engrossment,,38,13
SJR 1,873,Senate,2021-09-22,Rules suspended-Regular order of business,,,12
SJR 1,873,Senate,2021-09-22,Ordered not printed,,37,11
SJR 1,873,Senate,2021-09-22,Printing rule suspended,,37,10
SJR 1,873,Senate,2021-09-22,Reported favorably w/o amendments,,41,9
SJR 1,873,Senate,2021-09-22,Considered in public hearing,,,8
SJR 1,873,Senate,2021-09-22,Scheduled for public hearing on  . . .,,,7
SJR 1,873,Senate,2021-09-22,Posting rule suspended,,34,6
SJR 1,873,Senate,2021-09-22,Referred to Jurisprudence,,34,5
SJR 1,873,Senate,2021-09-22,Read first time,,34,4
SJR 1,873,Senate,2021-09-22,Co-author authorized,,41,3
SJR 1,873,Senate,2021-09-22,Filed,,,2
SJR 1,873,Senate,2021-09-22,Received by the Secretary of the Senate,,,1
SR 39,873,Senate,2021-10-05,Reported enrolled,,98,5
SR 39,873,Senate,2021-10-05,Remarks ordered printed,,71,4
SR 39,873,Senate,2021-10-05,Adopted,,70,3
SR 39,873,Senate,2021-10-05,Read,,70,2
SR 39,873,Senate,2021-09-29,Received by the Secretary of the Senate,,,1
SB 30,873,Senate,2021-09-20,Filed,,,2
SB 30,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 31,873,Senate,2021-09-20,Filed,,,2
SB 31,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 32,873,Senate,2021-09-20,Filed,,,2
SB 32,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 33,873,Senate,2021-09-20,Filed,,,2
SB 33,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 41,873,Senate,2021-09-27,Filed,,,2
SB 41,873,Senate,2021-09-27,Received by the Secretary of the Senate,,,1
SJR 8,873,Senate,2021-09-20,Filed,,,2
SJR 8,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SJR 11,873,Senate,2021-09-27,Filed,,,2
SJR 11,873,Senate,2021-09-27,Received by the Secretary of the Senate,,,1
SB 34,873,Senate,2021-09-20,Filed,,,2
SB 34,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 35,873,Senate,2021-10-15,Co-author authorized,,168,3
SB 35,873,Senate,2021-09-20,Filed,,,2
SB 35,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 5,873,Executive,2021-10-25,Effective on . . . . . . . . . . . . . . .,"January 18, 2022",,100
SB 5,873,Executive,2021-10-25,Signed by the Governor,,359,99
SB 5,873,Executive,2021-10-19,Sent to the Governor,,359,98
SB 5,873,House,2021-10-19,Signed in the House,,358,97
SB 5,873,Senate,2021-10-19,Signed in the Senate,,358,96
SB 5,873,Senate,2021-10-19,Reported enrolled,,358,95
SB 5,873,Senate,2021-10-19,House adopts conf. comm. report-reported,,322,94
SB 5,873,House,2021-10-19,Statement(s) of vote recorded in Journal,,356,93
SB 5,873,House,2021-10-19,Record vote,RV#152,355,92
SB 5,873,House,2021-10-19,House adopts conference committee report,,355,91
SB 5,873,House,2021-10-19,Statement(s) of vote recorded in Journal,,354,90
SB 5,873,House,2021-10-19,Record vote,RV#151,354,89
SB 5,873,House,2021-10-19,Rules suspended,,354,88
SB 5,873,House,2021-10-18,Senate adopts conf. comm. report-reported,,359,87
SB 5,873,Senate,2021-10-18,Record vote,,306,86
SB 5,873,Senate,2021-10-18,Senate adopts conference committee report,,306,85
SB 5,873,Senate,2021-10-18,Record vote,,305,84
SB 5,873,Senate,2021-10-18,Rules suspended,,305,83
SB 5,873,House,2021-10-18,Conf. Comm. Report distributed,,,82
SB 5,873,Senate,2021-10-18,Conference committee report filed,,326,81
SB 5,873,Senate,2021-10-18,House appoints conferees-reported,,287,80
SB 5,873,Senate,2021-10-18,House grants request for conf comm-reported,,287,79
SB 5,873,House,2021-10-18,House appoints conferees,,306,78
SB 5,873,House,2021-10-18,House grants request for conference committee,,306,77
SB 5,873,House,2021-10-18,Senate appoints conferees-reported,,307,76
SB 5,873,House,2021-10-18,Senate requests conference committee-reported,,307,75
SB 5,873,House,2021-10-18,Senate refuses to concur-reported,,307,74
SB 5,873,Senate,2021-10-18,Senate appoints conferees,,286,73
SB 5,873,Senate,2021-10-18,Senate requests conference committee,,286,72
SB 5,873,Senate,2021-10-18,Senate refuses to concur,,286,71
SB 5,873,Senate,2021-10-18,Read,,286,70
SB 5,873,Senate,2021-10-18,House amendment(s) laid before the Senate,,286,69
SB 5,873,Senate,2021-10-18,Co-author authorized,,357,68
SB 5,873,Senate,2021-10-17,House passage as amended reported,,175,67
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,285,66
SB 5,873,House,2021-10-17,Record vote,RV#136,285,65
SB 5,873,House,2021-10-17,Passed,,285,64
SB 5,873,House,2021-10-17,Read 3rd time,,285,63
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,279,62
SB 5,873,House,2021-10-17,Record vote,RV#131,279,61
SB 5,873,House,2021-10-17,Passed to 3rd reading as amended,,279,60
SB 5,873,House,2021-10-17,Point of order withdrawn,"Rule 4, Section 32(c)",278,59
SB 5,873,House,2021-10-17,Record vote,RV#130,278,58
SB 5,873,House,2021-10-17,Amendment fails of adoption,8-Slaton,278,57
SB 5,873,House,2021-10-17,Amendment withdrawn,7-Cason,278,56
SB 5,873,House,2021-10-17,Point of order withdrawn (amendment),"Rule 11, Section 2",278,55
SB 5,873,House,2021-10-17,Amendment(s) offered,7-Cason,277,54
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,277,53
SB 5,873,House,2021-10-17,Record vote,RV#129,276,52
SB 5,873,House,2021-10-17,Amended,6-Schaefer,276,51
SB 5,873,House,2021-10-17,Record vote,RV#128,276,50
SB 5,873,House,2021-10-17,Amendment fails of adoption,5-C. Bell,276,49
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,275,48
SB 5,873,House,2021-10-17,Record vote,RV#127,275,47
SB 5,873,House,2021-10-17,Amendment fails of adoption,4-C. Bell,275,46
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,274,45
SB 5,873,House,2021-10-17,Record vote,RV#126,274,44
SB 5,873,House,2021-10-17,Amendment fails of adoption,3-Schaefer,274,43
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,273,42
SB 5,873,House,2021-10-17,Record vote,RV#125,273,41
SB 5,873,House,2021-10-17,Amendment fails of adoption,2-Crockett,273,40
SB 5,873,House,2021-10-17,Statement(s) of vote recorded in Journal,,272,39
SB 5,873,House,2021-10-17,Record vote,RV#124,272,38
SB 5,873,House,2021-10-17,Amendment fails of adoption,1-C. Bell,272,37
SB 5,873,House,2021-10-16,Read 2nd time,,271,36
SB 5,873,House,2021-10-16,Placed on General State Calendar,,,35
SB 5,873,House,2021-10-15,Considered in Calendars,,,34
SB 5,873,House,2021-10-06,Committee report sent to Calendars,,,33
SB 5,873,House,2021-10-06,Committee report distributed,,,32
SB 5,873,House,2021-10-06,Comte report filed with Committee Coordinator,,37,31
SB 5,873,House,2021-10-05,Reported favorably w/o amendment(s),,,30
SB 5,873,House,2021-10-05,Testimony taken/registration(s) recorded in committee,,,29
SB 5,873,House,2021-10-05,Considered in public hearing,,,28
SB 5,873,House,2021-10-05,Scheduled for public hearing on . . .,,,27
SB 5,873,House,2021-09-27,Referred to State Affairs,,16,26
SB 5,873,House,2021-09-27,Read first time,,16,25
SB 5,873,House,2021-09-23,Received from the Senate,,8,24
SB 5,873,Senate,2021-09-22,Reported engrossed,,41,23
SB 5,873,Senate,2021-09-22,Record vote,,33,22
SB 5,873,Senate,2021-09-22,Passed,,33,21
SB 5,873,Senate,2021-09-22,Read 3rd time,,33,20
SB 5,873,Senate,2021-09-22,Record vote,,33,19
SB 5,873,Senate,2021-09-22,Three day rule suspended,,33,18
SB 5,873,Senate,2021-09-22,Vote recorded in Journal,,33,17
SB 5,873,Senate,2021-09-22,Passed to engrossment as amended,,33,16
SB 5,873,Senate,2021-09-22,Vote recorded in Journal,,33,15
SB 5,873,Senate,2021-09-22,Amended,,33,14
SB 5,873,Senate,2021-09-22,Amendment(s) offered,FA1 Lucio,32,13
SB 5,873,Senate,2021-09-22,Read 2nd time,,32,12
SB 5,873,Senate,2021-09-22,Laid before the Senate,,32,11
SB 5,873,Senate,2021-09-22,Co-author authorized,,41,10
SB 5,873,Senate,2021-09-20,Committee report printed and distributed,,,9
SB 5,873,Senate,2021-09-20,Reported favorably w/o amendments,,19,8
SB 5,873,Senate,2021-09-20,Considered in public hearing,,,7
SB 5,873,Senate,2021-09-20,Scheduled for public hearing on  . . .,,,6
SB 5,873,Senate,2021-09-20,Posting rule suspended,,18,5
SB 5,873,Senate,2021-09-20,Referred to Criminal Justice,,4,4
SB 5,873,Senate,2021-09-20,Read first time,,4,3
SB 5,873,Senate,2021-09-20,Filed,,,2
SB 5,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SB 54,873,Senate,2021-10-15,Filed,,,2
SB 54,873,Senate,2021-10-15,Received by the Secretary of the Senate,,,1
SB 55,873,Senate,2021-10-15,Filed,,,2
SB 55,873,Senate,2021-10-15,Received by the Secretary of the Senate,,,1
SR 1,873,Senate,2021-09-20,Reported enrolled,,19,3
SR 1,873,Senate,2021-09-20,Read & adopted,,19,2
SR 1,873,Senate,2021-09-17,Received by the Secretary of the Senate,,,1
SR 71,873,Senate,2021-10-13,Reported enrolled,,124,3
SR 71,873,Senate,2021-10-13,Read & adopted,,124,2
SR 71,873,Senate,2021-10-12,Received by the Secretary of the Senate,,,1
SR 73,873,Senate,2021-10-14,Reported enrolled,,129,3
SR 73,873,Senate,2021-10-14,Read & adopted,,128,2
SR 73,873,Senate,2021-10-14,Received by the Secretary of the Senate,,,1
SR 77,873,Senate,2021-10-14,Reported enrolled,,129,3
SR 77,873,Senate,2021-10-14,Read & adopted,,128,2
SR 77,873,Senate,2021-10-14,Received by the Secretary of the Senate,,,1
SR 78,873,Senate,2021-10-14,Reported enrolled,,129,3
SR 78,873,Senate,2021-10-14,Read & adopted,,129,2
SR 78,873,Senate,2021-10-14,Received by the Secretary of the Senate,,,1
SR 7,873,Senate,2021-09-21,Reported enrolled,,26,3
SR 7,873,Senate,2021-09-21,Read & adopted,,25,2
SR 7,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SR 15,873,Senate,2021-09-22,Reported enrolled,,42,3
SR 15,873,Senate,2021-09-22,Read & adopted,,34,2
SR 15,873,Senate,2021-09-22,Received by the Secretary of the Senate,,,1
SR 32,873,Senate,2021-09-30,Reported enrolled,,48,3
SR 32,873,Senate,2021-09-30,Read & adopted,,47,2
SR 32,873,Senate,2021-09-29,Received by the Secretary of the Senate,,,1
SR 46,873,Senate,2021-10-14,Printed in full,,134,5
SR 46,873,Senate,2021-10-14,Reported enrolled,,129,4
SR 46,873,Senate,2021-10-14,Adopted,,127,3
SR 46,873,Senate,2021-10-14,Read,,127,2
SR 46,873,Senate,2021-10-04,Received by the Secretary of the Senate,,,1
SB 49,873,Senate,2021-10-05,Filed,,,2
SB 49,873,Senate,2021-10-05,Received by the Secretary of the Senate,,,1
SCR 5,873,Senate,2021-10-08,Filed,,,2
SCR 5,873,Senate,2021-10-08,Received by the Secretary of the Senate,,,1
SR 9,873,Senate,2021-09-22,Reported enrolled,,42,3
SR 9,873,Senate,2021-09-22,Read & adopted,,34,2
SR 9,873,Senate,2021-09-21,Received by the Secretary of the Senate,,,1
SR 10,873,Senate,2021-09-22,Reported enrolled,,42,3
SR 10,873,Senate,2021-09-22,Read & adopted,,34,2
SR 10,873,Senate,2021-09-21,Received by the Secretary of the Senate,,,1
SR 11,873,Senate,2021-09-22,Reported enrolled,,42,3
SR 11,873,Senate,2021-09-22,Read & adopted,,34,2
SR 11,873,Senate,2021-09-21,Received by the Secretary of the Senate,,,1
SR 17,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 17,873,Senate,2021-09-27,Read & adopted,,45,2
SR 17,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SR 18,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 18,873,Senate,2021-09-27,Read & adopted,,45,2
SR 18,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SR 19,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 19,873,Senate,2021-09-27,Read & adopted,,45,2
SR 19,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SR 20,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 20,873,Senate,2021-09-27,Read & adopted,,45,2
SR 20,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SR 21,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 21,873,Senate,2021-09-27,Read & adopted,,46,2
SR 21,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SR 54,873,Senate,2021-10-05,Reported enrolled,,98,3
SR 54,873,Senate,2021-10-05,Read & adopted,,98,2
SR 54,873,Senate,2021-10-05,Received by the Secretary of the Senate,,,1
SB 2,873,Senate,2021-10-04,No action taken in committee,,,6
SB 2,873,Senate,2021-10-04,Scheduled for public hearing on  . . .,,,5
SB 2,873,Senate,2021-09-27,Referred to Finance,,45,4
SB 2,873,Senate,2021-09-27,Read first time,,45,3
SB 2,873,Senate,2021-09-22,Filed,,,2
SB 2,873,Senate,2021-09-22,Received by the Secretary of the Senate,,,1
SB 8,873,Executive,2021-11-08,Effective immediately,,,129
SB 8,873,Executive,2021-11-08,Signed by the Governor,,359,128
SB 8,873,Executive,2021-10-26,Sent to the Governor,,359,127
SB 8,873,Executive,2021-10-19,Sent to the Comptroller,,359,126
SB 8,873,House,2021-10-19,Signed in the House,,358,125
SB 8,873,Senate,2021-10-19,Signed in Senate-Art III Sec 49a Tx. Const.,,358,124
SB 8,873,Senate,2021-10-19,Reported enrolled,,358,123
SB 8,873,Senate,2021-10-18,Co-author authorized,,,122
SB 8,873,Senate,2021-10-18,House adopts conf. comm. report-reported,,318,121
SB 8,873,House,2021-10-18,Subject to Art.III Sec.49a Tx. Constitution,,348,120
SB 8,873,House,2021-10-18,Record vote,RV#146,347,119
SB 8,873,House,2021-10-18,House adopts conference committee report,,347,118
SB 8,873,House,2021-10-18,House adopts resolution to go outside bounds,HR 297,336,117
SB 8,873,House,2021-10-18,Senate adopts conf. comm. report-reported,,359,116
SB 8,873,Senate,2021-10-18,Record vote,,317,115
SB 8,873,Senate,2021-10-18,Senate adopts conference committee report,,317,114
SB 8,873,Senate,2021-10-18,Rules suspended,,316,113
SB 8,873,Senate,2021-10-18,Senate adopts resolution to go outside bounds,SR 94,316,112
SB 8,873,Senate,2021-10-18,Conference committee report filed,,342,111
SB 8,873,House,2021-10-18,Conf. Comm. Report distributed,,,110
SB 8,873,Senate,2021-10-18,Co-author authorized,,357,109
SB 8,873,Senate,2021-10-15,House appoints conferees-reported,,168,108
SB 8,873,Senate,2021-10-15,House grants request for conf comm-reported,,168,107
SB 8,873,House,2021-10-15,Senate appoints conferees-reported,,240,106
SB 8,873,House,2021-10-15,Senate requests conference committee-reported,,240,105
SB 8,873,House,2021-10-15,Senate refuses to concur-reported,,240,104
SB 8,873,House,2021-10-15,House appoints conferees,,237,103
SB 8,873,House,2021-10-15,House grants request for conference committee,,237,102
SB 8,873,Senate,2021-10-15,House passage as amended reported,,148,101
SB 8,873,Senate,2021-10-15,Senate appoints conferees,,163,100
SB 8,873,Senate,2021-10-15,Senate requests conference committee,,163,99
SB 8,873,Senate,2021-10-15,Senate refuses to concur,,163,98
SB 8,873,Senate,2021-10-15,Read,,163,97
SB 8,873,Senate,2021-10-15,House amendment(s) laid before the Senate,,148,96
SB 8,873,House,2021-10-15,Subject to Art.III Sec.49a Tx. Constitution,,234,95
SB 8,873,House,2021-10-15,Statement(s) of vote recorded in Journal,,234,94
SB 8,873,House,2021-10-15,Record vote,RV#97,233,93
SB 8,873,House,2021-10-15,Passed,,233,92
SB 8,873,House,2021-10-15,Read 3rd time,,233,91
SB 8,873,House,2021-10-15,Passed to 3rd reading as amended,,209,90
SB 8,873,House,2021-10-15,Statement of Leg. Intent Recorded in Journal,,208,89
SB 8,873,House,2021-10-15,Amendment adopted as amended,28-Frank,208,88
SB 8,873,House,2021-10-15,Amendment amended,29-Frank and Zwiener,208,87
SB 8,873,House,2021-10-15,Amendment(s) offered,28-Frank,207,86
SB 8,873,House,2021-10-15,Amendment adopted as amended,26-Cain,207,85
SB 8,873,House,2021-10-15,Amendment amended,27-Buckley,207,84
SB 8,873,House,2021-10-15,Amendment(s) offered,26-Cain,206,83
SB 8,873,House,2021-10-15,Amended,25-Minjarez,205,82
SB 8,873,House,2021-10-15,Amended,24-Howard,204,81
SB 8,873,House,2021-10-15,Amendment withdrawn,23-Frank,203,80
SB 8,873,House,2021-10-15,Amendment fails of adoption,22-J.D. Johnson,203,79
SB 8,873,House,2021-10-15,Amended,21-Dominguez and Minjarez,202,78
SB 8,873,House,2021-10-15,Amended,20-White,202,77
SB 8,873,House,2021-10-15,Amended,19-J.E. Johnson,202,76
SB 8,873,House,2021-10-15,Amendment withdrawn,18-Sherman,201,75
SB 8,873,House,2021-10-15,Amended,17-Sherman and White,201,74
SB 8,873,House,2021-10-15,Amendment adopted as amended,15-Vasut,200,73
SB 8,873,House,2021-10-15,Amendment amended,16-Vasut,200,72
SB 8,873,House,2021-10-15,Amendment(s) offered,15-Vasut,200,71
SB 8,873,House,2021-10-15,Amendment adopted as amended,13-Patterson,200,70
SB 8,873,House,2021-10-15,Amendment amended,14-Patterson,199,69
SB 8,873,House,2021-10-15,Amendment(s) offered,13-Patterson,199,68
SB 8,873,House,2021-10-15,Amendment withdrawn,12-Goodwin,198,67
SB 8,873,House,2021-10-15,Amendment as amended withdrawn,10-Martinez,198,66
SB 8,873,House,2021-10-15,Point of order withdrawn (amendment),"Rule 6, Section 16(f)",198,65
SB 8,873,House,2021-10-15,Amendment amended,11-Martinez,198,64
SB 8,873,House,2021-10-15,Amendment(s) offered,10-Martinez,197,63
SB 8,873,House,2021-10-15,Amendment adopted as amended,8-J.E. Johnson,197,62
SB 8,873,House,2021-10-15,Amendment amended,9-Davis,197,61
SB 8,873,House,2021-10-15,Amendment(s) offered,8-J.E. Johnson,196,60
SB 8,873,House,2021-10-15,Amended,7-Paul,196,59
SB 8,873,House,2021-10-15,Amended,6-Minjarez,195,58
SB 8,873,House,2021-10-15,Amended,5-Raney and Shine,195,57
SB 8,873,House,2021-10-15,Amended,"4-Parker, Krause, Allison, Shine, and Minjarez",194,56
SB 8,873,House,2021-10-15,Amended,"3-Parker, Buckley, Allison, Minjarez, E. Morales, Shine, and Smith",194,55
SB 8,873,House,2021-10-15,Amendment adopted as amended,1-Middleton and Holland,193,54
SB 8,873,House,2021-10-15,Amendment amended,2-Holland and Middleton,193,53
SB 8,873,House,2021-10-15,Amendment(s) offered,1-Middleton and Holland,192,52
SB 8,873,House,2021-10-15,Read 2nd time,,192,51
SB 8,873,House,2021-10-14,Calendars Committee rule adopted,,120,50
SB 8,873,House,2021-10-15,Placed on General State Calendar,,,49
SB 8,873,House,2021-10-14,Considered in Calendars,,,48
SB 8,873,House,2021-10-13,Committee report sent to Calendars,,,47
SB 8,873,House,2021-10-12,Committee report distributed,,,46
SB 8,873,House,2021-10-12,Comte report filed with Committee Coordinator,,118,45
SB 8,873,House,2021-10-12,Reported favorably as substituted,,,44
SB 8,873,House,2021-10-12,Testimony taken/registration(s) recorded in committee,,,43
SB 8,873,House,2021-10-12,Committee substitute considered in committee,,,42
SB 8,873,House,2021-10-12,Considered in public hearing,,,41
SB 8,873,House,2021-10-12,Scheduled for public hearing on . . .,,,40
SB 8,873,House,2021-10-08,Referred to Appropriations,,36,39
SB 8,873,House,2021-10-08,Read first time,,36,38
SB 8,873,House,2021-10-08,Received from the Senate,,37,37
SB 8,873,Senate,2021-10-08,Reported engrossed,,115,36
SB 8,873,Senate,2021-10-08,Record vote,,114,35
SB 8,873,Senate,2021-10-08,Passed,,114,34
SB 8,873,Senate,2021-10-08,Read 3rd time,,114,33
SB 8,873,Senate,2021-10-08,Record vote,,114,32
SB 8,873,Senate,2021-10-08,Three day rule suspended,,114,31
SB 8,873,Senate,2021-10-08,Vote recorded in Journal,,114,30
SB 8,873,Senate,2021-10-08,Passed to engrossment,,114,29
SB 8,873,Senate,2021-10-08,Amendment withdrawn,,114,28
SB 8,873,Senate,2021-10-08,Amendment(s) offered,FA5 Johnson,113,27
SB 8,873,Senate,2021-10-08,Amendment withdrawn,,113,26
SB 8,873,Senate,2021-10-08,Amendment(s) offered,FA4 Menéndez,113,25
SB 8,873,Senate,2021-10-08,Record vote,,112,24
SB 8,873,Senate,2021-10-08,Amendment tabled,,112,23
SB 8,873,Senate,2021-10-08,Amendment(s) offered,FA3 Menéndez,112,22
SB 8,873,Senate,2021-10-08,Amendment withdrawn,,112,21
SB 8,873,Senate,2021-10-08,Amendment(s) offered,FA2 Menéndez,111,20
SB 8,873,Senate,2021-10-08,Amendment withdrawn,,111,19
SB 8,873,Senate,2021-10-08,Amendment(s) offered,FA1 Menéndez,111,18
SB 8,873,Senate,2021-10-08,Read 2nd time,,111,17
SB 8,873,Senate,2021-10-08,Rules suspended-Regular order of business,,111,16
SB 8,873,Senate,2021-10-08,Printing rule suspended,,111,15
SB 8,873,Senate,2021-10-08,Committee report printed and distributed,,,14
SB 8,873,Senate,2021-10-08,Reported favorably as substituted,,115,13
SB 8,873,Senate,2021-10-08,Co-author authorized,,114,12
SB 8,873,Senate,2021-10-07,Testimony taken in committee,,,11
SB 8,873,Senate,2021-10-07,Considered in public hearing,,,10
SB 8,873,Senate,2021-10-07,Scheduled for public hearing on  . . .,,,9
SB 8,873,Senate,2021-10-04,Left pending in committee,,,8
SB 8,873,Senate,2021-10-04,Testimony taken in committee,,,7
SB 8,873,Senate,2021-10-04,Considered in public hearing,,,6
SB 8,873,Senate,2021-10-04,Scheduled for public hearing on  . . .,,,5
SB 8,873,Senate,2021-10-01,Referred to Finance,,49,4
SB 8,873,Senate,2021-10-01,Read first time,,49,3
SB 8,873,Senate,2021-10-01,Filed,,,2
SB 8,873,Senate,2021-10-01,Received by the Secretary of the Senate,,,1
SR 12,873,Senate,2021-09-22,Reported enrolled,,42,3
SR 12,873,Senate,2021-09-22,Read & adopted,,34,2
SR 12,873,Senate,2021-09-21,Received by the Secretary of the Senate,,,1
SR 26,873,Senate,2021-09-30,Reported enrolled,,48,3
SR 26,873,Senate,2021-09-30,Read & adopted,,47,2
SR 26,873,Senate,2021-09-28,Received by the Secretary of the Senate,,,1
SR 64,873,Senate,2021-10-12,Reported enrolled,,122,3
SR 64,873,Senate,2021-10-12,Read & adopted,,122,2
SR 64,873,Senate,2021-10-12,Received by the Secretary of the Senate,,,1
SR 65,873,Senate,2021-10-12,Reported enrolled,,122,3
SR 65,873,Senate,2021-10-12,Read & adopted,,122,2
SR 65,873,Senate,2021-10-12,Received by the Secretary of the Senate,,,1
SR 94,873,Senate,2021-10-18,Reported enrolled,,358,4
SR 94,873,Senate,2021-10-18,Record vote,,316,3
SR 94,873,Senate,2021-10-18,Read & adopted,SB 8,316,2
SR 94,873,Senate,2021-10-18,Received by the Secretary of the Senate,,,1
SR 2,873,Senate,2021-09-20,Referred to Administration,,4,3
SR 2,873,Senate,2021-09-20,Read first time,,4,2
SR 2,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SR 30,873,Senate,2021-09-30,Reported enrolled,,48,3
SR 30,873,Senate,2021-09-30,Read & adopted,,47,2
SR 30,873,Senate,2021-09-29,Received by the Secretary of the Senate,,,1
SR 31,873,Senate,2021-09-30,Reported enrolled,,48,3
SR 31,873,Senate,2021-09-30,Read & adopted,,48,2
SR 31,873,Senate,2021-09-29,Received by the Secretary of the Senate,,,1
SR 47,873,Senate,2021-10-04,Reported enrolled,,59,3
SR 47,873,Senate,2021-10-04,Read & adopted,,58,2
SR 47,873,Senate,2021-10-04,Received by the Secretary of the Senate,,,1
SR 63,873,Senate,2021-10-12,Reported enrolled,,122,3
SR 63,873,Senate,2021-10-12,Read & adopted,,122,2
SR 63,873,Senate,2021-10-11,Received by the Secretary of the Senate,,,1
SR 72,873,Senate,2021-10-14,Reported enrolled,,129,3
SR 72,873,Senate,2021-10-14,Read & adopted,,128,2
SR 72,873,Senate,2021-10-14,Received by the Secretary of the Senate,,,1
SR 13,873,Senate,2021-09-22,Printed in full,,35,6
SR 13,873,Senate,2021-09-22,Reported enrolled,,42,5
SR 13,873,Senate,2021-09-22,Remarks ordered printed,,31,4
SR 13,873,Senate,2021-09-22,Adopted,,31,3
SR 13,873,Senate,2021-09-22,Read,,30,2
SR 13,873,Senate,2021-09-22,Received by the Secretary of the Senate,,,1
SR 22,873,Senate,2021-09-27,Reported enrolled,,46,3
SR 22,873,Senate,2021-09-27,Read & adopted,,45,2
SR 22,873,Senate,2021-09-23,Received by the Secretary of the Senate,,,1
SJR 10,873,Senate,2021-09-24,Filed,,,2
SJR 10,873,Senate,2021-09-24,Received by the Secretary of the Senate,,,1
SR 4,873,Senate,2021-09-20,Reported enrolled,,19,3
SR 4,873,Senate,2021-09-20,Read & adopted,,19,2
SR 4,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SR 5,873,Senate,2021-09-20,Reported enrolled,,19,3
SR 5,873,Senate,2021-09-20,Read & adopted,,19,2
SR 5,873,Senate,2021-09-20,Received by the Secretary of the Senate,,,1
SR 44,873,Senate,2021-10-01,Reported enrolled,,50,3
SR 44,873,Senate,2021-10-01,Read & adopted,,50,2
SR 44,873,Senate,2021-10-01,Received by the Secretary of the Senate,,,1
SR 53,873,Senate,2021-10-05,Printed in full,,99,5
SR 53,873,Senate,2021-10-05,Reported enrolled,,98,4
SR 53,873,Senate,2021-10-05,Adopted,,69,3
SR 53,873,Senate,2021-10-05,Read,,69,2
SR 53,873,Senate,2021-10-05,Received by the Secretary of the Senate,,,1
SR 69,873,Senate,2021-10-13,Reported enrolled,,124,3
SR 69,873,Senate,2021-10-13,Read & adopted,,124,2
SR 69,873,Senate,2021-10-12,Received by the Secretary of the Senate,,,1
