bill_number,session,chamber,action_date,action,comment,journal_page,order
SR 2,781,Senate,2003-07-01,Reported enrolled,,,3
SR 2,781,Senate,2003-07-01,Read & adopted,,31,2
SR 2,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SR 3,781,Senate,2003-07-01,Reported enrolled,,,3
SR 3,781,Senate,2003-07-01,Read & adopted,,31,2
SR 3,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SR 79,781,Senate,2003-07-17,Reported enrolled,,,3
SR 79,781,Senate,2003-07-17,Read & adopted,,92,2
SR 79,781,Senate,2003-07-17,Received by the Secretary of the Senate,,,1
SR 118,781,Senate,2003-07-24,Reported enrolled,,,3
SR 118,781,Senate,2003-07-24,Read & adopted,,184,2
SR 118,781,Senate,2003-07-24,Received by the Secretary of the Senate,,,1
SR 119,781,Senate,2003-07-24,Reported enrolled,,,3
SR 119,781,Senate,2003-07-24,Read & adopted,,184,2
SR 119,781,Senate,2003-07-24,Received by the Secretary of the Senate,,,1
SB 39,781,Senate,2003-07-09,Referred to Finance,,47,4
SB 39,781,Senate,2003-07-09,Read first time,,47,3
SB 39,781,Senate,2003-07-09,Filed,,,2
SB 39,781,Senate,2003-07-09,Received by the Secretary of the Senate,,,1
SB 40,781,Senate,2003-07-09,Referred to Infrastructure Dev & Security,,47,4
SB 40,781,Senate,2003-07-09,Read first time,,47,3
SB 40,781,Senate,2003-07-09,Filed,,,2
SB 40,781,Senate,2003-07-09,Received by the Secretary of the Senate,,,1
SB 44,781,House,2003-07-23,Committee report sent to Calendars,,,26
SB 44,781,House,2003-07-22,Committee report printed and distributed,,,25
SB 44,781,House,2003-07-22,Comte report filed with Committee Coordinator,,625,24
SB 44,781,House,2003-07-21,Reported favorably w/o amendment(s),,,23
SB 44,781,House,2003-07-21,Considered in formal meeting,,,22
SB 44,781,House,2003-07-21,Referred to Transportation,,601,21
SB 44,781,House,2003-07-21,Read first time,,601,20
SB 44,781,House,2003-07-21,Received from the Senate,,602,19
SB 44,781,Senate,2003-07-21,Reported engrossed,,,18
SB 44,781,Senate,2003-07-21,Record vote,,107,17
SB 44,781,Senate,2003-07-21,Passed,,107,16
SB 44,781,Senate,2003-07-21,Read 3rd time,,107,15
SB 44,781,Senate,2003-07-21,Record vote,,107,14
SB 44,781,Senate,2003-07-21,Three day rule suspended,,107,13
SB 44,781,Senate,2003-07-21,Read 2nd time & passed to engrossment,,107,12
SB 44,781,Senate,2003-07-21,Rules suspended,,107,11
SB 44,781,Senate,2003-07-18,Placed on intent calendar,,,10
SB 44,781,Senate,2003-07-17,Committee report printed and distributed,,,9
SB 44,781,Senate,2003-07-17,Reported favorably as substituted,,92,8
SB 44,781,Senate,2003-07-16,Testimony taken in committee,,,7
SB 44,781,Senate,2003-07-16,Considered in public hearing,,,6
SB 44,781,Senate,2003-07-16,Scheduled for public hearing on  . . . . .,,,5
SB 44,781,Senate,2003-07-14,Referred to Infrastructure Dev & Security,,56,4
SB 44,781,Senate,2003-07-14,Read first time,,56,3
SB 44,781,Senate,2003-07-10,Filed,,,2
SB 44,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SB 47,781,House,2003-07-24,Committee report sent to Calendars,,,29
SB 47,781,House,2003-07-23,Committee report printed and distributed,,,28
SB 47,781,House,2003-07-23,Comte report filed with Committee Coordinator,,625,27
SB 47,781,House,2003-07-21,Reported favorably w/o amendment(s),,,26
SB 47,781,House,2003-07-21,Considered in formal meeting,,,25
SB 47,781,House,2003-07-21,Referred to Transportation,,601,24
SB 47,781,House,2003-07-21,Read first time,,601,23
SB 47,781,House,2003-07-21,Received from the Senate,,602,22
SB 47,781,Senate,2003-07-21,Reported engrossed,,,21
SB 47,781,Senate,2003-07-21,Record vote,,106,20
SB 47,781,Senate,2003-07-21,Passed,,106,19
SB 47,781,Senate,2003-07-21,Read 3rd time,,106,18
SB 47,781,Senate,2003-07-21,Record vote,,106,17
SB 47,781,Senate,2003-07-21,Three day rule suspended,,106,16
SB 47,781,Senate,2003-07-21,Passed to engrossment as amended,,106,15
SB 47,781,Senate,2003-07-21,Amended,FA1 Shapleigh,106,14
SB 47,781,Senate,2003-07-21,Read 2nd time,,105,13
SB 47,781,Senate,2003-07-21,Rules suspended,,105,12
SB 47,781,Senate,2003-07-21,Co-author authorized,,104,11
SB 47,781,Senate,2003-07-18,Placed on intent calendar,,,10
SB 47,781,Senate,2003-07-16,Committee report printed and distributed,,,9
SB 47,781,Senate,2003-07-16,Reported favorably w/o amendments,,88,8
SB 47,781,Senate,2003-07-16,Testimony taken in committee,,,7
SB 47,781,Senate,2003-07-16,Considered in public hearing,,,6
SB 47,781,Senate,2003-07-16,Scheduled for public hearing on  . . . . .,,,5
SB 47,781,Senate,2003-07-14,Referred to Infrastructure Dev & Security,,56,4
SB 47,781,Senate,2003-07-14,Read first time,,56,3
SB 47,781,Senate,2003-07-10,Filed,,,2
SB 47,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SB 49,781,Senate,2003-07-14,Referred to Finance,,56,4
SB 49,781,Senate,2003-07-14,Read first time,,56,3
SB 49,781,Senate,2003-07-11,Filed,,,2
SB 49,781,Senate,2003-07-11,Received by the Secretary of the Senate,,,1
SB 50,781,Senate,2003-07-14,Referred to Finance,,56,4
SB 50,781,Senate,2003-07-14,Read first time,,56,3
SB 50,781,Senate,2003-07-11,Filed,,,2
SB 50,781,Senate,2003-07-11,Received by the Secretary of the Senate,,,1
SB 58,781,Senate,2003-07-16,Referred to Finance,,66,4
SB 58,781,Senate,2003-07-16,Read first time,,66,3
SB 58,781,Senate,2003-07-16,Filed,,,2
SB 58,781,Senate,2003-07-16,Received by the Secretary of the Senate,,,1
SB 59,781,Senate,2003-07-24,Filed,,,2
SB 59,781,Senate,2003-07-24,Received by the Secretary of the Senate,,,1
SB 60,781,Senate,2003-07-24,Filed,,,2
SB 60,781,Senate,2003-07-24,Received by the Secretary of the Senate,,,1
SR 11,781,Senate,2003-07-08,Reported enrolled,,,3
SR 11,781,Senate,2003-07-08,Read & adopted,,40,2
SR 11,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SR 12,781,Senate,2003-07-08,Reported enrolled,,,3
SR 12,781,Senate,2003-07-08,Read & adopted,,40,2
SR 12,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SR 42,781,Senate,2003-07-09,Reported enrolled,,,3
SR 42,781,Senate,2003-07-09,Read & adopted,,48,2
SR 42,781,Senate,2003-07-09,Received by the Secretary of the Senate,,,1
SR 43,781,Senate,2003-07-09,Reported enrolled,,,3
SR 43,781,Senate,2003-07-09,Read & adopted,,48,2
SR 43,781,Senate,2003-07-09,Received by the Secretary of the Senate,,,1
SR 50,781,Senate,2003-07-14,Reported enrolled,,,3
SR 50,781,Senate,2003-07-14,Read & adopted,,59,2
SR 50,781,Senate,2003-07-14,Received by the Secretary of the Senate,,,1
SR 72,781,Senate,2003-07-17,Reported enrolled,,,3
SR 72,781,Senate,2003-07-17,Read & adopted,,92,2
SR 72,781,Senate,2003-07-17,Received by the Secretary of the Senate,,,1
SB 57,781,Senate,2003-07-16,Referred to Criminal Justice,,66,4
SB 57,781,Senate,2003-07-16,Read first time,,66,3
SB 57,781,Senate,2003-07-15,Filed,,,2
SB 57,781,Senate,2003-07-15,Received by the Secretary of the Senate,,,1
SR 4,781,Senate,2003-07-01,Reported enrolled,,,3
SR 4,781,Senate,2003-07-01,Read & adopted,,10,2
SR 4,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SR 5,781,Senate,2003-07-01,Reported enrolled,,,3
SR 5,781,Senate,2003-07-01,Read & adopted,,31,2
SR 5,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SR 54,781,Senate,2003-07-14,Reported enrolled,,,3
SR 54,781,Senate,2003-07-14,Read & adopted,,59,2
SR 54,781,Senate,2003-07-14,Received by the Secretary of the Senate,,,1
SR 89,781,Senate,2003-07-23,Reported enrolled,,,3
SR 89,781,Senate,2003-07-23,Read & adopted,,118,2
SR 89,781,Senate,2003-07-23,Received by the Secretary of the Senate,,,1
SR 90,781,Senate,2003-07-21,Reported enrolled,,,3
SR 90,781,Senate,2003-07-21,Read & adopted,,108,2
SR 90,781,Senate,2003-07-21,Received by the Secretary of the Senate,,,1
SR 127,781,Senate,2003-07-25,Reported enrolled,,,3
SR 127,781,Senate,2003-07-25,Read & adopted,,194,2
SR 127,781,Senate,2003-07-25,Received by the Secretary of the Senate,,,1
SR 128,781,Senate,2003-07-25,Reported enrolled,,,3
SR 128,781,Senate,2003-07-25,Read & adopted,,193,2
SR 128,781,Senate,2003-07-25,Received by the Secretary of the Senate,,,1
SCR 2,781,Executive,2003-08-04,Signed by the Governor,,195,14
SCR 2,781,Executive,2003-07-28,Sent to the Governor,,195,13
SCR 2,781,House,2003-07-25,Signed in the House,,623,12
SCR 2,781,Senate,2003-07-22,Signed in the Senate,,110,11
SCR 2,781,Senate,2003-07-21,Reported enrolled,,,10
SCR 2,781,Senate,2003-07-21,House passage reported,,105,9
SCR 2,781,House,2003-07-18,Adopted,,567,8
SCR 2,781,House,2003-07-18,Rules suspended,,567,7
SCR 2,781,House,2003-07-18,Received from the Senate,,582,6
SCR 2,781,Senate,2003-07-17,Read & adopted,,91,5
SCR 2,781,Senate,2003-07-17,Laid before the Senate,,90,4
SCR 2,781,Senate,2003-07-17,Rules suspended,,90,3
SCR 2,781,Senate,2003-07-14,Filed,,,2
SCR 2,781,Senate,2003-07-14,Received by the Secretary of the Senate,,,1
SR 49,781,Senate,2003-07-10,Reported enrolled,,,3
SR 49,781,Senate,2003-07-10,Read & adopted,,52,2
SR 49,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SR 71,781,Senate,2003-07-17,Reported enrolled,,,3
SR 71,781,Senate,2003-07-17,Read & adopted,,91,2
SR 71,781,Senate,2003-07-17,Received by the Secretary of the Senate,,,1
SR 80,781,Senate,2003-07-17,Reported enrolled,,,3
SR 80,781,Senate,2003-07-17,Read & adopted,,92,2
SR 80,781,Senate,2003-07-17,Received by the Secretary of the Senate,,,1
SB 6,781,Senate,2003-07-16,Co-author authorized,,66,7
SB 6,781,Senate,2003-07-10,Co-author authorized,,50,6
SB 6,781,Senate,2003-07-09,Co-author authorized,,44,5
SB 6,781,Senate,2003-06-30,Referred to Jurisprudence,,6,4
SB 6,781,Senate,2003-06-30,Read first time,,6,3
SB 6,781,Senate,2003-06-24,Filed,,,2
SB 6,781,Senate,2003-06-24,Received by the Secretary of the Senate,,,1
SB 48,781,Senate,2003-07-22,Co-author authorized,,110,10
SB 48,781,Senate,2003-07-17,Left pending in committee,,,9
SB 48,781,Senate,2003-07-17,Testimony taken in committee,,,8
SB 48,781,Senate,2003-07-17,Considered in public hearing,,,7
SB 48,781,Senate,2003-07-17,Posting rule suspended,,91,6
SB 48,781,Senate,2003-07-16,Co-author authorized,,66,5
SB 48,781,Senate,2003-07-14,Referred to Jurisprudence,,56,4
SB 48,781,Senate,2003-07-14,Read first time,,56,3
SB 48,781,Senate,2003-07-10,Filed,,,2
SB 48,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SJR 2,781,Senate,2003-07-16,Co-author authorized,,66,7
SJR 2,781,Senate,2003-07-10,Co-author authorized,,50,6
SJR 2,781,Senate,2003-07-09,Co-author authorized,,44,5
SJR 2,781,Senate,2003-06-30,Referred to Jurisprudence,,6,4
SJR 2,781,Senate,2003-06-30,Read first time,,6,3
SJR 2,781,Senate,2003-06-24,Filed,,,2
SJR 2,781,Senate,2003-06-24,Received by the Secretary of the Senate,,,1
SR 99,781,Senate,2003-07-22,Reported enrolled,,,3
SR 99,781,Senate,2003-07-22,Read & adopted,,115,2
SR 99,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SR 100,781,Senate,2003-07-22,Reported enrolled,,,3
SR 100,781,Senate,2003-07-22,Read & adopted,,115,2
SR 100,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SR 101,781,Senate,2003-07-22,Reported enrolled,,,3
SR 101,781,Senate,2003-07-22,Read & adopted,,115,2
SR 101,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SB 38,781,Senate,2003-07-09,Referred to Education,,47,4
SB 38,781,Senate,2003-07-09,Read first time,,47,3
SB 38,781,Senate,2003-07-09,Filed,,,2
SB 38,781,Senate,2003-07-09,Received by the Secretary of the Senate,,,1
SR 10,781,Senate,2003-07-08,Reported enrolled,,,3
SR 10,781,Senate,2003-07-08,Read & adopted,,40,2
SR 10,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SR 35,781,Senate,2003-07-08,Reported enrolled,,,3
SR 35,781,Senate,2003-07-08,Read & adopted,,41,2
SR 35,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SR 57,781,Senate,2003-07-18,Reported enrolled,,,3
SR 57,781,Senate,2003-07-18,Read & adopted,,102,2
SR 57,781,Senate,2003-07-18,Received by the Secretary of the Senate,,,1
SR 109,781,Senate,2003-07-23,Reported enrolled,,,3
SR 109,781,Senate,2003-07-23,Read & adopted,,123,2
SR 109,781,Senate,2003-07-23,Received by the Secretary of the Senate,,,1
SB 20,781,Senate,2003-07-01,Referred to Criminal Justice,,9,4
SB 20,781,Senate,2003-07-01,Read first time,,9,3
SB 20,781,Senate,2003-07-01,Filed,,,2
SB 20,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SB 29,781,Senate,2003-07-14,Committee report printed and distributed,,,11
SB 29,781,Senate,2003-07-14,Reported favorably w/o amendments,,60,10
SB 29,781,Senate,2003-07-10,Considered in public hearing,,,9
SB 29,781,Senate,2003-07-10,Scheduled for public hearing on  . . . . .,,,8
SB 29,781,Senate,2003-07-08,Left pending in committee,,,7
SB 29,781,Senate,2003-07-08,Considered in public hearing,,,6
SB 29,781,Senate,2003-07-08,Scheduled for public hearing on  . . . . .,,,5
SB 29,781,Senate,2003-07-03,Referred to Government Organization,,36,4
SB 29,781,Senate,2003-07-03,Read first time,,36,3
SB 29,781,Senate,2003-07-03,Filed,,,2
SB 29,781,Senate,2003-07-03,Received by the Secretary of the Senate,,,1
SCR 1,781,Executive,2003-07-10,Filed with the Secretary of State,,53,13
SCR 1,781,House,2003-07-10,Signed in the House,,555,12
SCR 1,781,Senate,2003-07-09,Signed in the Senate,,47,11
SCR 1,781,Senate,2003-07-03,Reported enrolled,,,10
SCR 1,781,Senate,2003-07-03,House passage reported,,35,9
SCR 1,781,House,2003-07-03,Adopted,,,8
SCR 1,781,House,2003-07-03,Rules suspended,,,7
SCR 1,781,House,2003-07-03,Received from the Senate,,50,6
SCR 1,781,Senate,2003-07-01,Read & adopted,,31,5
SCR 1,781,Senate,2003-07-01,Rules suspended,,31,4
SCR 1,781,Senate,2003-07-01,Laid before the Senate,,31,3
SCR 1,781,Senate,2003-07-01,Filed,,,2
SCR 1,781,Senate,2003-07-01,Received by the Secretary of the Senate,,,1
SR 1,781,Senate,2003-06-30,Reported enrolled,,,4
SR 1,781,Senate,2003-06-30,Read & adopted,,5,3
SR 1,781,Senate,2003-06-30,Filed,,,2
SR 1,781,Senate,2003-06-30,Received by the Secretary of the Senate,,,1
SR 38,781,Senate,2003-07-08,Reported enrolled,,,3
SR 38,781,Senate,2003-07-08,Read & adopted,,41,2
SR 38,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SR 48,781,Senate,2003-07-10,Reported enrolled,,,3
SR 48,781,Senate,2003-07-10,Read & adopted,,52,2
SR 48,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SR 117,781,Senate,2003-07-24,Reported enrolled,,,3
SR 117,781,Senate,2003-07-24,Read & adopted,,184,2
SR 117,781,Senate,2003-07-24,Received by the Secretary of the Senate,,,1
SCR 5,781,Senate,2003-07-25,Filed,,,2
SCR 5,781,Senate,2003-07-25,Received by the Secretary of the Senate,,,1
SR 52,781,Senate,2003-07-14,Reported enrolled,,,3
SR 52,781,Senate,2003-07-14,Read & adopted,,59,2
SR 52,781,Senate,2003-07-14,Received by the Secretary of the Senate,,,1
SR 53,781,Senate,2003-07-14,Reported enrolled,,,3
SR 53,781,Senate,2003-07-14,Read & adopted,,59,2
SR 53,781,Senate,2003-07-14,Received by the Secretary of the Senate,,,1
SR 98,781,Senate,2003-07-22,Reported enrolled,,,3
SR 98,781,Senate,2003-07-22,Read & adopted,,114,2
SR 98,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SB 36,781,Senate,2003-07-09,Referred to Education,,47,4
SB 36,781,Senate,2003-07-09,Read first time,,47,3
SB 36,781,Senate,2003-07-08,Filed,,,2
SB 36,781,Senate,2003-07-08,Received by the Secretary of the Senate,,,1
SB 46,781,Senate,2003-07-14,Referred to Health & Human Services,,56,4
SB 46,781,Senate,2003-07-14,Read first time,,56,3
SB 46,781,Senate,2003-07-10,Filed,,,2
SB 46,781,Senate,2003-07-10,Received by the Secretary of the Senate,,,1
SR 65,781,Senate,2003-07-15,Reported enrolled,,,3
SR 65,781,Senate,2003-07-15,Read & adopted,,62,2
SR 65,781,Senate,2003-07-15,Received by the Secretary of the Senate,,,1
SR 68,781,Senate,2003-07-16,Reported enrolled,,,3
SR 68,781,Senate,2003-07-16,Read & adopted,,68,2
SR 68,781,Senate,2003-07-16,Received by the Secretary of the Senate,,,1
SR 88,781,Senate,2003-07-21,Reported enrolled,,,3
SR 88,781,Senate,2003-07-21,Read & adopted,,108,2
SR 88,781,Senate,2003-07-21,Received by the Secretary of the Senate,,,1
SR 91,781,Senate,2003-07-21,Reported enrolled,,,3
SR 91,781,Senate,2003-07-21,Read & adopted,,108,2
SR 91,781,Senate,2003-07-21,Received by the Secretary of the Senate,,,1
SR 92,781,Senate,2003-07-24,Again read,,126,4
SR 92,781,Senate,2003-07-22,Reported enrolled,,,3
SR 92,781,Senate,2003-07-22,Read & adopted,,114,2
SR 92,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SR 93,781,Senate,2003-07-24,Again read,,127,4
SR 93,781,Senate,2003-07-22,Reported enrolled,,,3
SR 93,781,Senate,2003-07-22,Read & adopted,,114,2
SR 93,781,Senate,2003-07-22,Received by the Secretary of the Senate,,,1
SR 115,781,Senate,2003-07-23,Reported enrolled,,,3
SR 115,781,Senate,2003-07-23,Read & adopted,,119,2
SR 115,781,Senate,2003-07-23,Received by the Secretary of the Senate,,,1
HB 51,781,Senate,2003-07-14,Referred to Criminal Justice,,57,29
HB 51,781,Senate,2003-07-14,Read first time,,57,28
HB 51,781,Senate,2003-07-11,Received from the House,,51,27
HB 51,781,House,2003-07-11,Reported engrossed,,564,26
HB 51,781,House,2003-07-10,Passed,,547,25
HB 51,781,House,2003-07-10,Read 3rd time,,547,24
HB 51,781,House,2003-07-10,Constitutional three day rule suspended,,543,23
HB 51,781,House,2003-07-10,Nonrecord vote recorded in Journal,,535,22
HB 51,781,House,2003-07-10,Passed to engrossment as amended,,535,21
HB 51,781,House,2003-07-10,Amended,4-Ellis,535,20
HB 51,781,House,2003-07-10,Amended,"3-Hodge, Keel",535,19
HB 51,781,House,2003-07-10,Amended,2-Hodge,535,18
HB 51,781,House,2003-07-10,Amended,1-Allen,535,17
HB 51,781,House,2003-07-10,Laid out as postponed business,,534,16
HB 51,781,House,2003-07-10,Postponed,,524,15
HB 51,781,House,2003-07-10,Amendment(s) offered,1-Allen,523,14
HB 51,781,House,2003-07-10,Read 2nd time,,523,13
HB 51,781,House,2003-07-10,Placed on Major State Calendar,,,12
HB 51,781,House,2003-07-08,Considered in Calendars,,,11
HB 51,781,House,2003-07-08,Committee report sent to Calendars,,,10
HB 51,781,House,2003-07-08,Committee report printed and distributed,,,9
HB 51,781,House,2003-07-08,Comte report filed with Committee Coordinator,,555,8
HB 51,781,House,2003-07-08,Reported favorably w/o amendment(s),,,7
HB 51,781,House,2003-07-08,Testimony taken in committee,,,6
HB 51,781,House,2003-07-08,Considered in public hearing,,,5
HB 51,781,House,2003-07-08,Scheduled for public hearing on . . . .,,,4
HB 51,781,House,2003-07-03,Referred to Government Reform,,,3
HB 51,781,House,2003-07-03,Read first time,,,2
HB 51,781,House,2003-07-02,Filed,,,1
HB 60,781,Senate,2003-07-11,Received from the House,,51,20
HB 60,781,House,2003-07-11,Reported engrossed,,564,19
HB 60,781,House,2003-07-10,Record vote,RV#28,549,18
HB 60,781,House,2003-07-10,Passed,,549,17
HB 60,781,House,2003-07-10,Read 3rd time,,549,16
HB 60,781,House,2003-07-10,Constitutional three day rule suspended,,543,15
HB 60,781,House,2003-07-10,Nonrecord vote recorded in Journal,,531,14
HB 60,781,House,2003-07-10,Passed to engrossment,,531,13
HB 60,781,House,2003-07-10,Read 2nd time,,531,12
HB 60,781,House,2003-07-10,Placed on Major State Calendar,,,11
HB 60,781,House,2003-07-08,Considered in Calendars,,,10
HB 60,781,House,2003-07-08,Committee report sent to Calendars,,,9
HB 60,781,House,2003-07-08,Committee report printed and distributed,,,8
HB 60,781,House,2003-07-08,Comte report filed with Committee Coordinator,,555,7
HB 60,781,House,2003-07-08,Reported favorably w/o amendment(s),,,6
HB 60,781,House,2003-07-08,Considered in public hearing,,,5
HB 60,781,House,2003-07-08,Scheduled for public hearing on . . . .,,,4
HB 60,781,House,2003-07-03,Referred to Government Reform,,,3
HB 60,781,House,2003-07-03,Read first time,,,2
HB 60,781,House,2003-07-02,Filed,,,1
HB 61,781,Senate,2003-07-11,Received from the House,,52,24
HB 61,781,House,2003-07-11,Reported engrossed,,564,23
HB 61,781,House,2003-07-10,Nonrecord vote recorded in Journal,,550,22
HB 61,781,House,2003-07-10,Passed,,550,21
HB 61,781,House,2003-07-10,Read 3rd time,,550,20
HB 61,781,House,2003-07-10,Constitutional three day rule suspended,,543,19
HB 61,781,House,2003-07-10,Nonrecord vote recorded in Journal,,533,18
HB 61,781,House,2003-07-10,Passed to engrossment as amended,,533,17
HB 61,781,House,2003-07-10,Amended,2-Callegari,533,16
HB 61,781,House,2003-07-10,Amended,1-Wohlgemuth,532,15
HB 61,781,House,2003-07-10,Read 2nd time,,532,14
HB 61,781,House,2003-07-10,Placed on Major State Calendar,,,13
HB 61,781,House,2003-07-08,Considered in Calendars,,,12
HB 61,781,House,2003-07-08,Committee report sent to Calendars,,,11
HB 61,781,House,2003-07-08,Committee report printed and distributed,,,10
HB 61,781,House,2003-07-08,Comte report filed with Committee Coordinator,,555,9
HB 61,781,House,2003-07-08,Reported favorably as substituted,,,8
HB 61,781,House,2003-07-08,Committee substitute considered in committee,,,7
HB 61,781,House,2003-07-08,Testimony taken in committee,,,6
HB 61,781,House,2003-07-08,Considered in public hearing,,,5
HB 61,781,House,2003-07-08,Scheduled for public hearing on . . . .,,,4
HB 61,781,House,2003-07-03,Referred to Government Reform,,,3
HB 61,781,House,2003-07-03,Read first time,,,2
HB 61,781,House,2003-07-02,Filed,,,1
HB 72,781,House,2003-07-14,Committee report sent to Calendars,,,9
HB 72,781,House,2003-07-11,Committee report printed and distributed,,,8
HB 72,781,House,2003-07-11,Comte report filed with Committee Coordinator,,564,7
HB 72,781,House,2003-07-10,Reported favorably w/o amendment(s),,,6
HB 72,781,House,2003-07-10,Considered in public hearing,,,5
HB 72,781,House,2003-07-10,Scheduled for public hearing on . . . .,,,4
HB 72,781,House,2003-07-07,Referred to Government Reform,,511,3
HB 72,781,House,2003-07-07,Read first time,,511,2
HB 72,781,House,2003-07-03,Filed,,,1
HB 80,781,House,2003-07-14,Meeting cancelled,,,5
HB 80,781,House,2003-07-14,Scheduled for public hearing on . . . .,,,4
HB 80,781,House,2003-07-07,Referred to Elections,,512,3
HB 80,781,House,2003-07-07,Read first time,,512,2
HB 80,781,House,2003-07-03,Filed,,,1
HB 81,781,House,2003-07-07,Referred to Law Enforcement,,512,3
HB 81,781,House,2003-07-07,Read first time,,512,2
HB 81,781,House,2003-07-03,Filed,,,1
HB 31,781,House,2003-07-07,Referred to Law Enforcement,,509,3
HB 31,781,House,2003-07-07,Read first time,,509,2
HB 31,781,House,2003-06-30,Filed,,,1
HR 147,781,House,2003-07-29,Reported enrolled,,,4
HR 147,781,House,2003-07-28,Adopted,,638,3
HR 147,781,House,2003-07-28,Rules suspended,,638,2
HR 147,781,House,2003-07-22,Filed,,,1
HR 186,781,House,2003-07-29,Reported enrolled,,,4
HR 186,781,House,2003-07-28,Adopted,,655,3
HR 186,781,House,2003-07-28,Rules suspended,,655,2
HR 186,781,House,2003-07-28,Filed,,,1
HB 73,781,House,2003-07-08,Left pending in committee,,,7
HB 73,781,House,2003-07-08,Testimony taken in committee,,,6
HB 73,781,House,2003-07-08,Considered in public hearing,,,5
HB 73,781,House,2003-07-08,Scheduled for public hearing on . . . .,,,4
HB 73,781,House,2003-07-03,Referred to Environmental Regulation,,,3
HB 73,781,House,2003-07-03,Read first time,,,2
HB 73,781,House,2003-07-03,Filed,,,1
HB 110,781,House,2003-07-15,Reported favorably w/o amendment(s),,,6
HB 110,781,House,2003-07-15,Considered in formal meeting,,,5
HB 110,781,House,2003-07-15,Scheduled for formal meeting on . . . .,,,4
HB 110,781,House,2003-07-10,Referred to Environmental Regulation,,553,3
HB 110,781,House,2003-07-10,Read first time,,553,2
HB 110,781,House,2003-07-09,Filed,,,1
HR 2,781,House,2003-07-21,Reported enrolled,,,7
HR 2,781,House,2003-07-18,Adopted,,576,6
HR 2,781,House,2003-07-18,Laid before the House,,576,5
HR 2,781,House,2003-07-18,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 2,781,House,2003-07-15,Considered in Rules and Resolutions,,,3
HR 2,781,House,2003-06-30,Referred to Rules & Resolutions,,,2
HR 2,781,House,2003-06-30,Filed,,,1
HR 65,781,House,2003-07-21,Reported enrolled,,,7
HR 65,781,House,2003-07-18,Adopted,,577,6
HR 65,781,House,2003-07-18,Laid before the House,,577,5
HR 65,781,House,2003-07-18,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 65,781,House,2003-07-15,Considered in Rules and Resolutions,,,3
HR 65,781,House,2003-07-15,Referred to Rules & Resolutions,,563,2
HR 65,781,House,2003-07-14,Filed,,,1
HR 153,781,House,2003-07-28,Reported enrolled,,,4
HR 153,781,House,2003-07-25,Adopted,,609,3
HR 153,781,House,2003-07-25,Rules suspended,,609,2
HR 153,781,House,2003-07-24,Filed,,,1
HCR 8,781,Executive,2003-07-24,Signed by the Governor,,625,11
HCR 8,781,Executive,2003-07-22,Sent to the Governor,,625,10
HCR 8,781,Senate,2003-07-22,Signed in the Senate,,113,9
HCR 8,781,House,2003-07-18,Signed in the House,,581,8
HCR 8,781,House,2003-07-16,Reported enrolled,,584,7
HCR 8,781,House,2003-07-15,Senate passage reported,,564,6
HCR 8,781,Senate,2003-07-14,Read & adopted,,60,5
HCR 8,781,Senate,2003-07-11,Received from the House,,52,4
HCR 8,781,House,2003-07-10,Adopted,,543,3
HCR 8,781,House,2003-07-10,Rules suspended,,543,2
HCR 8,781,House,2003-07-10,Filed,,,1
HR 190,781,House,2003-07-28,Filed,,,1
HR 191,781,House,2003-07-28,Filed,,,1
HB 48,781,House,2003-07-07,Referred to Natural Resources,,511,3
HB 48,781,House,2003-07-07,Read first time,,511,2
HB 48,781,House,2003-07-02,Filed,,,1
HB 56,781,Senate,2003-07-11,Received from the House,,51,30
HB 56,781,House,2003-07-11,Reported engrossed,,564,29
HB 56,781,House,2003-07-10,Statement(s) of vote recorded in Journal,,548,28
HB 56,781,House,2003-07-10,Record vote,RV#27,548,27
HB 56,781,House,2003-07-10,Passed,,548,26
HB 56,781,House,2003-07-10,Record vote,RV#26,547,25
HB 56,781,House,2003-07-10,Vote reconsidered,,547,24
HB 56,781,House,2003-07-10,Motion fails,,547,23
HB 56,781,House,2003-07-10,Motion to reconsider and table,,547,22
