bill_number,session,chamber,action_date,action,comment,journal_page,order
SB 7,714,Senate,1990-04-02,Read first time,,5,2
SB 7,714,Senate,1990-03-28,Filed,,,1
SB 8,714,House,1990-04-26,Reported favorably w/o amendment(s),,198,21
SB 8,714,House,1990-04-26,Considered in formal meeting,,,20
SB 8,714,House,1990-04-26,Posting rule suspended,,178,19
SB 8,714,House,1990-04-26,Referred to Natural Resources,,171,18
SB 8,714,House,1990-04-26,Read first time,,171,17
SB 8,714,House,1990-04-25,Received from the Senate,,156,16
SB 8,714,Senate,1990-04-24,Record vote,,109,15
SB 8,714,Senate,1990-04-24,Passed,,109,14
SB 8,714,Senate,1990-04-24,Read 3rd time,,109,13
SB 8,714,Senate,1990-04-24,Record vote,,109,12
SB 8,714,Senate,1990-04-24,Rules suspended,,109,11
SB 8,714,Senate,1990-04-24,Read 2nd time & passed to engrossment,,106,10
SB 8,714,Senate,1990-04-24,Rules suspended,,106,9
SB 8,714,Senate,1990-04-19,Reported favorably w/o amendments,,94,8
SB 8,714,Senate,1990-04-19,Testimony taken in committee,,,7
SB 8,714,Senate,1990-04-19,Considered in public hearing,,,6
SB 8,714,Senate,1990-04-19,Scheduled for public hearing on  . . . . . .,,,5
SB 8,714,Senate,1990-04-18,Posting rule suspended,,91,4
SB 8,714,Senate,1990-04-02,Referred to Finance,,5,3
SB 8,714,Senate,1990-04-02,Read first time,,5,2
SB 8,714,Senate,1990-03-28,Filed,,,1
SB 9,714,Senate,1990-04-02,Referred to Health & Human Services,,5,3
SB 9,714,Senate,1990-04-02,Read first time,,5,2
SB 9,714,Senate,1990-03-28,Filed,,,1
SB 10,714,Senate,1990-04-02,Referred to Health & Human Services,,5,3
SB 10,714,Senate,1990-04-02,Read first time,,5,2
SB 10,714,Senate,1990-03-28,Filed,,,1
SB 11,714,Senate,1990-04-23,Left as pending business in comm.,,,9
SB 11,714,Senate,1990-04-23,Testimony taken in committee,,,8
SB 11,714,Senate,1990-04-23,Considered in public hearing,,,7
SB 11,714,Senate,1990-04-23,Scheduled for public hearing on  . . . . . .,,,6
SB 11,714,Senate,1990-04-18,Referred to Administration,,91,5
SB 11,714,Senate,1990-04-18,Rereferred to committee,,91,4
SB 11,714,Senate,1990-04-02,Referred to Natural Resources,,5,3
SB 11,714,Senate,1990-04-02,Read first time,,5,2
SB 11,714,Senate,1990-03-28,Filed,,,1
SB 12,714,House,1990-04-26,Referred to Labor & Employment Rel.,,171,20
SB 12,714,House,1990-04-26,Read first time,,171,19
SB 12,714,House,1990-04-26,Received from the Senate,,170,18
SB 12,714,Senate,1990-04-25,Record vote,,162,17
SB 12,714,Senate,1990-04-25,Passed,,162,16
SB 12,714,Senate,1990-04-25,Read 3rd time,,162,15
SB 12,714,Senate,1990-04-25,Record vote,,162,14
SB 12,714,Senate,1990-04-25,Rules suspended,,162,13
SB 12,714,Senate,1990-04-25,Read 2nd time & passed to engrossment,,162,12
SB 12,714,Senate,1990-04-25,Rules suspended,,162,11
SB 12,714,Senate,1990-04-25,Reported favorably with substitute,,159,10
SB 12,714,Senate,1990-04-25,Testimony taken in committee,,,9
SB 12,714,Senate,1990-04-25,Considered in public hearing,,,8
SB 12,714,Senate,1990-04-25,Scheduled for public hearing on  . . . . . .,,,7
SB 12,714,Senate,1990-04-24,Posting rule suspended,,111,6
SB 12,714,Senate,1990-04-24,Referred to Administration,,111,5
SB 12,714,Senate,1990-04-24,Rereferred to committee,,111,4
SB 12,714,Senate,1990-04-02,Referred to Economic Development,,5,3
SB 12,714,Senate,1990-04-02,Read first time,,5,2
SB 12,714,Senate,1990-03-28,Filed,,,1
SB 61,714,Senate,1990-04-17,No action taken in committee,,,5
SB 61,714,Senate,1990-04-17,Scheduled for public hearing on  . . . . . .,,,4
SB 61,714,Senate,1990-04-11,Referred to State Affairs,,40,3
SB 61,714,Senate,1990-04-11,Read first time,,40,2
SB 61,714,Senate,1990-04-10,Filed,,,1
SB 72,714,Senate,1990-04-16,Referred to State Affairs,,82,3
SB 72,714,Senate,1990-04-16,Read first time,,82,2
SB 72,714,Senate,1990-04-16,Filed,,,1
SCR 10,714,House,1990-04-16,Referred to Rules and Resolutions,,98,5
SCR 10,714,House,1990-04-11,Received from the Senate,,91,4
SCR 10,714,Senate,1990-04-11,Read & adopted,,41,3
SCR 10,714,Senate,1990-04-11,Rules suspended,,41,2
SCR 10,714,Senate,1990-04-09,Filed,,,1
SR 6,714,Senate,1990-04-03,Reported favorably w/o amendments,,20,6
SR 6,714,Senate,1990-04-02,Considered in public hearing,,,5
SR 6,714,Senate,1990-04-02,Posting rule suspended,,19,4
SR 6,714,Senate,1990-04-02,Referred to Administration,,3,3
SR 6,714,Senate,1990-04-02,Read first time,,3,2
SR 6,714,Senate,1990-04-02,Filed,,,1
SR 24,714,Senate,1990-04-11,Read & adopted,,80,1
SR 30,714,Senate,1990-04-11,Read & adopted,,80,1
SB 76,714,Senate,1990-04-18,Referred to Health & Human Services,,88,3
SB 76,714,Senate,1990-04-18,Read first time,,88,2
SB 76,714,Senate,1990-04-17,Filed,,,1
SR 35,714,Senate,1990-04-16,Read & adopted,,85,1
SR 39,714,Senate,1990-04-18,Read & adopted,,92,1
SR 105,714,Senate,1990-04-26,Read & adopted,,172,1
SR 106,714,Senate,1990-04-26,Read & adopted,,172,1
SB 28,714,Senate,1990-04-02,Referred to Select Comt. on Public Education,,6,3
SB 28,714,Senate,1990-04-02,Read first time,,6,2
SB 28,714,Senate,1990-04-02,Filed,,,1
SB 29,714,Senate,1990-04-02,Referred to Select Comt. on Public Education,,6,3
SB 29,714,Senate,1990-04-02,Read first time,,6,2
SB 29,714,Senate,1990-04-02,Filed,,,1
SB 54,714,Senate,1990-04-17,No action taken in committee,,,5
SB 54,714,Senate,1990-04-17,Scheduled for public hearing on  . . . . . .,,,4
SB 54,714,Senate,1990-04-09,Referred to State Affairs,,35,3
SB 54,714,Senate,1990-04-09,Read first time,,35,2
SB 54,714,Senate,1990-04-06,Filed,,,1
SB 70,714,Senate,1990-04-18,Referred to State Affairs,,88,3
SB 70,714,Senate,1990-04-18,Read first time,,88,2
SB 70,714,Senate,1990-04-16,Filed,,,1
SCR 9,714,House,1990-04-30,Received from the Senate,,183,4
SCR 9,714,Senate,1990-04-26,Read & adopted,,172,3
SCR 9,714,Senate,1990-04-26,Rules suspended,,172,2
SCR 9,714,Senate,1990-04-09,Filed,,,1
SJR 8,714,Senate,1990-04-17,No action taken in committee,,,5
SJR 8,714,Senate,1990-04-17,Scheduled for public hearing on  . . . . . .,,,4
SJR 8,714,Senate,1990-04-02,Referred to State Affairs,,4,3
SJR 8,714,Senate,1990-04-02,Read first time,,4,2
SJR 8,714,Senate,1990-04-02,Filed,,,1
SJR 9,714,Senate,1990-04-17,No action taken in committee,,,5
SJR 9,714,Senate,1990-04-17,Scheduled for public hearing on  . . . . . .,,,4
SJR 9,714,Senate,1990-04-02,Referred to State Affairs,,4,3
SJR 9,714,Senate,1990-04-02,Read first time,,4,2
SJR 9,714,Senate,1990-04-02,Filed,,,1
SJR 12,714,Senate,1990-04-18,Referred to State Affairs,,88,3
SJR 12,714,Senate,1990-04-18,Read first time,,88,2
SJR 12,714,Senate,1990-04-16,Filed,,,1
SR 5,714,Senate,1990-04-02,Read & adopted,,19,1
SR 23,714,Senate,1990-04-09,Read & adopted,,39,1
SR 43,714,Senate,1990-04-18,Read & adopted,,92,1
SR 9,714,Senate,1990-04-03,Read & adopted,,34,1
SR 40,714,Senate,1990-04-18,Read & adopted,,92,1
SR 92,714,Senate,1990-04-24,Read & adopted,,149,1
SR 109,714,Senate,1990-04-26,Read & adopted,,173,1
SR 31,714,Senate,1990-04-18,Read & adopted,,91,1
SR 120,714,Senate,1990-05-01,Read & adopted,,182,1
HB 103,714,House,1990-04-09,Referred to Higher Education,,72,3
HB 103,714,House,1990-04-09,Read first time,,72,2
HB 103,714,House,1990-04-05,Filed,,,1
HR 101,714,House,1990-04-24,Reported enrolled,,,7
HR 101,714,House,1990-04-24,Adopted,,150,6
HR 101,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 101,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 101,714,House,1990-04-18,Considered in formal meeting,,,3
HR 101,714,House,1990-04-16,Referred to Rules and Resolutions,,98,2
HR 101,714,House,1990-04-12,Filed,,,1
HB 67,714,House,1990-04-04,Referred to Human Services,,18,3
HB 67,714,House,1990-04-04,Read first time,,18,2
HB 67,714,House,1990-04-03,Filed,,,1
HR 134,714,House,1990-04-24,Reported enrolled,,,7
HR 134,714,House,1990-04-24,Adopted,,,6
HR 134,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 134,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 134,714,House,1990-04-18,Considered in formal meeting,,,3
HR 134,714,House,1990-04-18,Referred to Rules and Resolutions,,,2
HR 134,714,House,1990-04-18,Filed,,,1
HCR 38,714,House,1990-04-17,Referred to Judicial Affairs,,,2
HCR 38,714,House,1990-04-17,Filed,,,1
HR 132,714,House,1990-04-17,Reported enrolled,,,4
HR 132,714,House,1990-04-17,Adopted,,,3
HR 132,714,House,1990-04-17,Rules suspended,,,2
HR 132,714,House,1990-04-17,Filed,,,1
HR 144,714,House,1990-04-25,Reported enrolled,,,7
HR 144,714,House,1990-04-25,Adopted,,159,6
HR 144,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 144,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 144,714,House,1990-04-23,Considered in formal meeting,,,3
HR 144,714,House,1990-04-19,Referred to Rules and Resolutions,,,2
HR 144,714,House,1990-04-18,Filed,,,1
HR 145,714,House,1990-04-30,Reported enrolled,,,5
HR 145,714,House,1990-04-30,Adopted,,187,4
HR 145,714,House,1990-04-30,Rules suspended,,187,3
HR 145,714,House,1990-04-19,Referred to Rules and Resolutions,,,2
HR 145,714,House,1990-04-18,Filed,,,1
HCR 49,714,House,1990-05-22,Signed by the Governor,,,13
HCR 49,714,House,1990-05-01,Sent to the Governor,,199,12
HCR 49,714,Senate,1990-05-01,Signed in the Senate,,177,11
HCR 49,714,House,1990-05-01,Signed in the House,,197,10
HCR 49,714,House,1990-04-30,Reported enrolled,,198,9
HCR 49,714,House,1990-04-30,Returned from the Senate,,183,8
HCR 49,714,Senate,1990-04-26,Read & adopted,,172,7
HCR 49,714,Senate,1990-04-26,Rules suspended,,172,6
HCR 49,714,Senate,1990-04-26,Received from House,,165,5
HCR 49,714,House,1990-04-26,Sent to the Senate,,,4
HCR 49,714,House,1990-04-26,Adopted,,172,3
HCR 49,714,House,1990-04-26,Rules suspended,,172,2
HCR 49,714,House,1990-04-25,Filed,,,1
HR 142,714,House,1990-04-25,Reported enrolled,,,7
HR 142,714,House,1990-04-25,Adopted,,159,6
HR 142,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 142,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 142,714,House,1990-04-23,Considered in formal meeting,,,3
HR 142,714,House,1990-04-19,Referred to Rules and Resolutions,,,2
HR 142,714,House,1990-04-18,Filed,,,1
HR 85,714,House,1990-04-24,Reported enrolled,,,7
HR 85,714,House,1990-04-24,Adopted,,,6
HR 85,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 85,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 85,714,House,1990-04-18,Considered in formal meeting,,,3
HR 85,714,House,1990-04-11,Referred to Rules and Resolutions,,90,2
HR 85,714,House,1990-04-11,Filed,,,1
HR 72,714,House,1990-04-10,Reported enrolled,,,4
HR 72,714,House,1990-04-10,Adopted,,83,3
HR 72,714,House,1990-04-10,Rules suspended,,83,2
HR 72,714,House,1990-04-10,Filed,,,1
HR 73,714,House,1990-04-10,Reported enrolled,,,4
HR 73,714,House,1990-04-10,Adopted,,84,3
HR 73,714,House,1990-04-10,Rules suspended,,84,2
HR 73,714,House,1990-04-10,Filed,,,1
HR 162,714,House,1990-04-25,Reported enrolled,,,7
HR 162,714,House,1990-04-25,Adopted,,160,6
HR 162,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 162,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 162,714,House,1990-04-23,Considered in formal meeting,,,3
HR 162,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 162,714,House,1990-04-20,Filed,,,1
HR 163,714,House,1990-04-25,Reported enrolled,,,7
HR 163,714,House,1990-04-25,Adopted,,160,6
HR 163,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 163,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 163,714,House,1990-04-23,Considered in formal meeting,,,3
HR 163,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 163,714,House,1990-04-20,Filed,,,1
HR 164,714,House,1990-04-25,Reported enrolled,,,7
HR 164,714,House,1990-04-25,Adopted,,160,6
HR 164,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 164,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 164,714,House,1990-04-23,Considered in formal meeting,,,3
HR 164,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 164,714,House,1990-04-20,Filed,,,1
HR 165,714,House,1990-04-25,Reported enrolled,,,7
HR 165,714,House,1990-04-25,Adopted,,160,6
HR 165,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 165,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 165,714,House,1990-04-23,Considered in formal meeting,,,3
HR 165,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 165,714,House,1990-04-20,Filed,,,1
HB 95,714,House,1990-04-09,Referred to Public Education,,71,3
HB 95,714,House,1990-04-09,Read first time,,71,2
HB 95,714,House,1990-04-05,Filed,,,1
HB 96,714,House,1990-04-09,Referred to Insurance,,72,3
HB 96,714,House,1990-04-09,Read first time,,72,2
HB 96,714,House,1990-04-05,Filed,,,1
HB 109,714,House,1990-04-10,Referred to Insurance,,78,3
HB 109,714,House,1990-04-10,Read first time,,78,2
HB 109,714,House,1990-04-09,Filed,,,1
HB 110,714,House,1990-04-10,Referred to Ways & Means,,78,3
HB 110,714,House,1990-04-10,Read first time,,78,2
HB 110,714,House,1990-04-09,Filed,,,1
HB 129,714,House,1990-04-11,Referred to Elections,,89,3
HB 129,714,House,1990-04-11,Read first time,,89,2
HB 129,714,House,1990-04-11,Filed,,,1
HR 57,714,House,1990-04-17,Reported enrolled,,,7
HR 57,714,House,1990-04-17,Adopted,,,6
HR 57,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HR 57,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HR 57,714,House,1990-04-10,Considered in formal meeting,,,3
HR 57,714,House,1990-04-09,Referred to Rules and Resolutions,,75,2
HR 57,714,House,1990-04-09,Filed,,,1
HB 75,714,House,1990-04-04,Referred to Public Education,,19,3
HB 75,714,House,1990-04-04,Read first time,,19,2
HB 75,714,House,1990-04-03,Filed,,,1
HB 162,714,House,1990-04-23,Referred to Transportation,,,3
HB 162,714,House,1990-04-23,Read first time,,,2
HB 162,714,House,1990-04-23,Filed,,,1
HR 61,714,House,1990-04-17,Reported enrolled,,,7
HR 61,714,House,1990-04-17,Adopted,,,6
HR 61,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HR 61,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HR 61,714,House,1990-04-10,Considered in formal meeting,,,3
HR 61,714,House,1990-04-09,Referred to Rules and Resolutions,,75,2
HR 61,714,House,1990-04-09,Filed,,,1
HR 157,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 157,714,House,1990-04-23,Considered in formal meeting,,,3
HR 157,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 157,714,House,1990-04-19,Filed,,,1
HR 170,714,House,1990-04-25,Reported enrolled,,,7
HR 170,714,House,1990-04-25,Adopted,,159,6
HR 170,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HR 170,714,House,1990-04-23,Reported favorably w/o amendment(s),,152,4
HR 170,714,House,1990-04-23,Considered in formal meeting,,,3
HR 170,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HR 170,714,House,1990-04-23,Filed,,,1
HB 146,714,House,1990-04-17,Referred to Public Health,,,3
HB 146,714,House,1990-04-17,Read first time,,,2
HB 146,714,House,1990-04-16,Filed,,,1
HB 169,714,House,1990-04-26,Filed,,,1
HR 117,714,House,1990-04-24,Reported enrolled,,,7
HR 117,714,House,1990-04-24,Adopted,,150,6
HR 117,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 117,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 117,714,House,1990-04-18,Considered in formal meeting,,,3
HR 117,714,House,1990-04-17,Referred to Rules and Resolutions,,,2
HR 117,714,House,1990-04-16,Filed,,,1
HB 79,714,House,1990-04-04,Referred to Appropriations,,20,3
HB 79,714,House,1990-04-04,Read first time,,20,2
HB 79,714,House,1990-04-03,Filed,,,1
HB 136,714,House,1990-04-16,Referred to Judicial Affairs,,97,3
HB 136,714,House,1990-04-16,Read first time,,97,2
HB 136,714,House,1990-04-16,Filed,,,1
HB 143,714,House,1990-04-16,Referred to Ways & Means,,97,3
HB 143,714,House,1990-04-16,Read first time,,97,2
HB 143,714,House,1990-04-16,Filed,,,1
HCR 44,714,House,1990-05-15,Signed by the Governor,,,16
HCR 44,714,House,1990-05-01,Sent to the Governor,,199,15
HCR 44,714,Senate,1990-05-01,Signed in the Senate,,177,14
HCR 44,714,House,1990-05-01,Signed in the House,,197,13
HCR 44,714,House,1990-04-30,Reported enrolled,,198,12
HCR 44,714,House,1990-04-30,Returned from the Senate,,182,11
HCR 44,714,Senate,1990-04-26,Read & adopted,,172,10
HCR 44,714,Senate,1990-04-26,Rules suspended,,172,9
HCR 44,714,Senate,1990-04-25,Received from House,,163,8
HCR 44,714,House,1990-04-25,Sent to the Senate,,,7
HCR 44,714,House,1990-04-25,Adopted,,160,6
HCR 44,714,House,1990-04-25,Placed on Congratulatory & Mem. Cal.,,,5
HCR 44,714,House,1990-04-23,Reported favorably w/o amendment(s),,,4
HCR 44,714,House,1990-04-23,Considered in formal meeting,,,3
HCR 44,714,House,1990-04-23,Referred to Rules and Resolutions,,,2
HCR 44,714,House,1990-04-23,Filed,,,1
HB 66,714,House,1990-04-18,Reported favorably w/o amendment(s),,152,6
HB 66,714,House,1990-04-18,Considered in public hearing,,,5
HB 66,714,House,1990-04-18,Scheduled for public hearing on  . . . . . .,,,4
HB 66,714,House,1990-04-04,Referred to Judiciary,,18,3
HB 66,714,House,1990-04-04,Read first time,,18,2
HB 66,714,House,1990-04-03,Filed,,,1
HB 104,714,House,1990-04-09,Referred to Criminal Jurisprudence,,72,3
HB 104,714,House,1990-04-09,Read first time,,72,2
HB 104,714,House,1990-04-05,Filed,,,1
HCR 22,714,House,1990-05-15,Signed by the Governor,,,16
HCR 22,714,House,1990-04-23,Sent to the Governor,,153,15
HCR 22,714,Senate,1990-04-23,Signed in the Senate,,98,14
HCR 22,714,House,1990-04-23,Signed in the House,,,13
HCR 22,714,House,1990-04-19,Reported enrolled,,,12
HCR 22,714,House,1990-04-19,Returned from the Senate,,,11
HCR 22,714,Senate,1990-04-18,Read & adopted,,92,10
HCR 22,714,Senate,1990-04-18,Rules suspended,,92,9
HCR 22,714,Senate,1990-04-18,Received from House,,86,8
HCR 22,714,House,1990-04-18,Sent to the Senate,,,7
HCR 22,714,House,1990-04-17,Adopted,,,6
HCR 22,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HCR 22,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HCR 22,714,House,1990-04-10,Considered in formal meeting,,,3
HCR 22,714,House,1990-04-09,Referred to Rules and Resolutions,,73,2
HCR 22,714,House,1990-04-05,Filed,,,1
HCR 23,714,House,1990-05-15,Signed by the Governor,,,16
HCR 23,714,House,1990-04-23,Sent to the Governor,,153,15
HCR 23,714,Senate,1990-04-23,Signed in the Senate,,98,14
HCR 23,714,House,1990-04-23,Signed in the House,,,13
HCR 23,714,House,1990-04-19,Reported enrolled,,,12
HCR 23,714,House,1990-04-19,Returned from the Senate,,,11
HCR 23,714,Senate,1990-04-18,Read & adopted,,92,10
HCR 23,714,Senate,1990-04-18,Rules suspended,,92,9
HCR 23,714,Senate,1990-04-18,Received from House,,86,8
HCR 23,714,House,1990-04-18,Sent to the Senate,,,7
HCR 23,714,House,1990-04-17,Adopted,,,6
HCR 23,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HCR 23,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HCR 23,714,House,1990-04-10,Considered in formal meeting,,,3
HCR 23,714,House,1990-04-09,Referred to Rules and Resolutions,,73,2
HCR 23,714,House,1990-04-05,Filed,,,1
HCR 24,714,House,1990-05-15,Signed by the Governor,,,16
HCR 24,714,House,1990-04-23,Sent to the Governor,,153,15
HCR 24,714,Senate,1990-04-23,Signed in the Senate,,98,14
HCR 24,714,House,1990-04-23,Signed in the House,,,13
HCR 24,714,House,1990-04-19,Reported enrolled,,,12
HCR 24,714,House,1990-04-19,Returned from the Senate,,,11
HCR 24,714,Senate,1990-04-18,Read & adopted,,92,10
HCR 24,714,Senate,1990-04-18,Rules suspended,,92,9
HCR 24,714,Senate,1990-04-18,Received from House,,86,8
HCR 24,714,House,1990-04-18,Sent to the Senate,,,7
HCR 24,714,House,1990-04-17,Adopted,,,6
HCR 24,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HCR 24,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HCR 24,714,House,1990-04-10,Considered in formal meeting,,,3
HCR 24,714,House,1990-04-09,Referred to Rules and Resolutions,,73,2
HCR 24,714,House,1990-04-05,Filed,,,1
HR 4,714,House,1990-04-25,No action taken in committee,,,5
HR 4,714,House,1990-04-18,Coauthor authorized,,,4
HR 4,714,House,1990-04-03,Coauthor authorized,,,3
HR 4,714,House,1990-04-02,Referred to Environmental Affairs,,8,2
HR 4,714,House,1990-03-28,Filed,,,1
HR 10,714,House,1990-04-10,Reported enrolled,,,7
HR 10,714,House,1990-04-10,Adopted,,82,6
HR 10,714,House,1990-04-10,Placed on Congratulatory & Mem. Cal.,,,5
HR 10,714,House,1990-04-05,Reported favorably w/o amendment(s),,68,4
HR 10,714,House,1990-04-05,Considered in formal meeting,,,3
HR 10,714,House,1990-04-02,Referred to Rules and Resolutions,,8,2
HR 10,714,House,1990-04-02,Filed,,,1
HR 154,714,House,1990-05-01,Reported enrolled,,,5
HR 154,714,House,1990-05-01,Adopted,,196,4
HR 154,714,House,1990-05-01,Rules suspended,,196,3
HR 154,714,House,1990-04-24,Referred to Rules and Resolutions,,,2
HR 154,714,House,1990-04-19,Filed,,,1
HR 155,714,House,1990-05-01,Reported enrolled,,,5
HR 155,714,House,1990-05-01,Adopted,,196,4
HR 155,714,House,1990-05-01,Rules suspended,,196,3
HR 155,714,House,1990-04-24,Referred to Rules and Resolutions,,,2
HR 155,714,House,1990-04-19,Filed,,,1
HCR 6,714,Senate,1990-04-30,Referred to Economic Development,,175,13
HCR 6,714,Senate,1990-04-30,Read first time,,175,12
HCR 6,714,Senate,1990-04-26,Received from House,,165,11
HCR 6,714,House,1990-04-26,Sent to the Senate,,,10
HCR 6,714,House,1990-04-25,Adopted,,161,9
HCR 6,714,House,1990-04-25,Laid before the House,,161,8
HCR 6,714,House,1990-04-25,Placed on Resolutions Calendar,,,7
HCR 6,714,House,1990-04-19,1st Printing sent to Comm. on Cal.,,,6
HCR 6,714,House,1990-04-18,Reported favorably w/o amendment(s),,,5
HCR 6,714,House,1990-04-18,Considered in public hearing,,,4
HCR 6,714,House,1990-04-18,Scheduled for public hearing on  . . . . . .,,,3
HCR 6,714,House,1990-04-02,Referred to Labor & Employment Rel.,,7,2
HCR 6,714,House,1990-03-30,Filed,,,1
HCR 52,714,House,1990-04-26,Filed,,,1
HCR 53,714,House,1990-04-26,Filed,,,1
HR 65,714,House,1990-04-17,Reported enrolled,,,7
HR 65,714,House,1990-04-17,Adopted,,,6
HR 65,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HR 65,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HR 65,714,House,1990-04-10,Considered in formal meeting,,,3
HR 65,714,House,1990-04-10,Referred to Rules and Resolutions,,79,2
HR 65,714,House,1990-04-09,Filed,,,1
HR 66,714,House,1990-04-17,Reported enrolled,,,7
HR 66,714,House,1990-04-17,Adopted,,,6
HR 66,714,House,1990-04-17,Placed on Congratulatory & Mem. Cal.,,,5
HR 66,714,House,1990-04-10,Reported favorably w/o amendment(s),,92,4
HR 66,714,House,1990-04-10,Considered in formal meeting,,,3
HR 66,714,House,1990-04-10,Referred to Rules and Resolutions,,79,2
HR 66,714,House,1990-04-09,Filed,,,1
HR 102,714,House,1990-04-24,Reported enrolled,,,7
HR 102,714,House,1990-04-24,Adopted,,150,6
HR 102,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 102,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 102,714,House,1990-04-18,Considered in formal meeting,,,3
HR 102,714,House,1990-04-16,Referred to Rules and Resolutions,,98,2
HR 102,714,House,1990-04-12,Filed,,,1
HR 103,714,House,1990-04-24,Reported enrolled,,,7
HR 103,714,House,1990-04-24,Adopted,,150,6
HR 103,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 103,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 103,714,House,1990-04-18,Considered in formal meeting,,,3
HR 103,714,House,1990-04-16,Referred to Rules and Resolutions,,98,2
HR 103,714,House,1990-04-12,Filed,,,1
HR 104,714,House,1990-04-24,Reported enrolled,,,7
HR 104,714,House,1990-04-24,Adopted,,150,6
HR 104,714,House,1990-04-24,Placed on Congratulatory & Mem. Cal.,,,5
HR 104,714,House,1990-04-18,Reported favorably w/o amendment(s),,,4
HR 104,714,House,1990-04-18,Considered in formal meeting,,,3
HR 104,714,House,1990-04-16,Referred to Rules and Resolutions,,98,2
HR 104,714,House,1990-04-12,Filed,,,1
HR 190,714,House,1990-04-24,Filed,,,1
HR 209,714,House,1990-04-26,Filed,,,1
HB 99,714,House,1990-04-09,Referred to Environmental Affairs,,72,3
HB 99,714,House,1990-04-09,Read first time,,72,2
HB 99,714,House,1990-04-05,Filed,,,1
HB 89,714,House,1990-04-17,Reported favorably w/o amendment(s),,,6
HB 89,714,House,1990-04-17,Considered in public hearing,,,5
HB 89,714,House,1990-04-17,Posting rule suspended,,,4
HB 89,714,House,1990-04-09,Referred to Business & Commerce,,71,3
HB 89,714,House,1990-04-09,Read first time,,71,2
HB 89,714,House,1990-04-04,Filed,,,1
HB 24,714,House,1990-04-02,Referred to Insurance,,5,3
HB 24,714,House,1990-04-02,Read first time,,5,2
HB 24,714,House,1990-03-29,Filed,,,1
HB 54,714,House,1990-04-03,Referred to Public Education,,11,3
HB 54,714,House,1990-04-03,Read first time,,11,2
HB 54,714,House,1990-04-02,Filed,,,1
HB 55,714,House,1990-04-03,Referred to Insurance,,11,3
HB 55,714,House,1990-04-03,Read first time,,11,2
HB 55,714,House,1990-04-02,Filed,,,1
HB 130,714,House,1990-04-18,Reported favorably with substitute,,198,6
HB 130,714,House,1990-04-18,Considered in public hearing,,,5
HB 130,714,House,1990-04-18,Posting rule suspended,,,4
HB 130,714,House,1990-04-16,Referred to Judiciary,,96,3
