bill_number,session,chamber,action_date,action,comment,journal_page,order
HB 133,851,House,2017-07-12,Filed,,,1
HB 134,851,House,2017-07-20,Referred to State Affairs,,24,3
HB 134,851,House,2017-07-20,Read first time,,24,2
HB 134,851,House,2017-07-12,Filed,,,1
HB 210,851,House,2017-07-20,Referred to Public Education,,30,3
HB 210,851,House,2017-07-20,Read first time,,30,2
HB 210,851,House,2017-07-18,Filed,,,1
HB 211,851,House,2017-07-20,Referred to Homeland Security & Public Safety,,30,3
HB 211,851,House,2017-07-20,Read first time,,30,2
HB 211,851,House,2017-07-18,Filed,,,1
HB 212,851,House,2017-07-20,Referred to Elections,,30,3
HB 212,851,House,2017-07-20,Read first time,,30,2
HB 212,851,House,2017-07-18,Filed,,,1
HB 255,851,House,2017-08-08,Left pending in committee,,,7
HB 255,851,House,2017-08-08,Testimony taken/registration(s) recorded in committee,,,6
HB 255,851,House,2017-08-08,Considered in public hearing,,,5
HB 255,851,House,2017-08-08,Scheduled for public hearing on . . .,,,4
HB 255,851,House,2017-07-21,Referred to Public Education,,35,3
HB 255,851,House,2017-07-21,Read first time,,35,2
HB 255,851,House,2017-07-20,Filed,,,1
HB 278,851,House,2017-07-24,Referred to Economic & Small Business Development,,46,3
HB 278,851,House,2017-07-24,Read first time,,46,2
HB 278,851,House,2017-07-21,Filed,,,1
HB 279,851,House,2017-07-24,Referred to Elections,,46,3
HB 279,851,House,2017-07-24,Read first time,,46,2
HB 279,851,House,2017-07-21,Filed,,,1
HB 342,851,House,2017-07-31,Left pending in committee,,,7
HB 342,851,House,2017-07-31,Testimony taken/registration(s) recorded in committee,,,6
HB 342,851,House,2017-07-31,Considered in public hearing,,,5
HB 342,851,House,2017-07-31,Scheduled for public hearing on . . .,,,4
HB 342,851,House,2017-07-28,Referred to Elections,,101,3
HB 342,851,House,2017-07-28,Read first time,,101,2
HB 342,851,House,2017-07-27,Filed,,,1
HB 379,851,House,2017-08-07,Referred to Economic & Small Business Development,,249,3
HB 379,851,House,2017-08-07,Read first time,,249,2
HB 379,851,House,2017-08-03,Filed,,,1
HB 392,851,House,2017-08-09,Filed,,,1
HCR 17,851,House,2017-07-24,"Referred to State & Federal Power & Responsibility, Select",,46,2
HCR 17,851,House,2017-07-12,Filed,,,1
HCR 22,851,House,2017-07-28,"Referred to State & Federal Power & Responsibility, Select",,101,2
HCR 22,851,House,2017-07-26,Filed,,,1
HCR 23,851,House,2017-07-28,"Referred to State & Federal Power & Responsibility, Select",,101,2
HCR 23,851,House,2017-07-26,Filed,,,1
HR 133,851,House,2017-08-16,Reported enrolled,,,7
HR 133,851,House,2017-08-15,Adopted,,529,6
HR 133,851,House,2017-08-15,Laid before the House,,529,5
HR 133,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 133,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 133,851,House,2017-08-01,Referred to Rules & Resolutions,,151,2
HR 133,851,House,2017-07-26,Filed,,,1
HR 163,851,House,2017-08-17,Reported enrolled,,,7
HR 163,851,House,2017-08-15,Adopted,,530,6
HR 163,851,House,2017-08-15,Laid before the House,,530,5
HR 163,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 163,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 163,851,House,2017-08-02,Referred to Rules & Resolutions,,177,2
HR 163,851,House,2017-07-30,Filed,,,1
HR 164,851,House,2017-08-17,Reported enrolled,,,7
HR 164,851,House,2017-08-15,Adopted,,530,6
HR 164,851,House,2017-08-15,Laid before the House,,530,5
HR 164,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 164,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 164,851,House,2017-08-02,Referred to Rules & Resolutions,,177,2
HR 164,851,House,2017-07-30,Filed,,,1
HR 165,851,House,2017-08-17,Reported enrolled,,,7
HR 165,851,House,2017-08-15,Adopted,,530,6
HR 165,851,House,2017-08-15,Laid before the House,,530,5
HR 165,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 165,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 165,851,House,2017-08-02,Referred to Rules & Resolutions,,177,2
HR 165,851,House,2017-07-30,Filed,,,1
HR 187,851,House,2017-08-16,Reported enrolled,,,7
HR 187,851,House,2017-08-15,Adopted,,531,6
HR 187,851,House,2017-08-15,Laid before the House,,531,5
HR 187,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 187,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 187,851,House,2017-08-02,Referred to Rules & Resolutions,,179,2
HR 187,851,House,2017-08-02,Filed,,,1
HR 188,851,House,2017-08-16,Reported enrolled,,,7
HR 188,851,House,2017-08-15,Adopted,,531,6
HR 188,851,House,2017-08-15,Laid before the House,,531,5
HR 188,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 188,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 188,851,House,2017-08-02,Referred to Rules & Resolutions,,179,2
HR 188,851,House,2017-08-02,Filed,,,1
HB 104,851,House,2017-07-20,Referred to Business & Industry,,21,3
HB 104,851,House,2017-07-20,Read first time,,21,2
HB 104,851,House,2017-07-11,Filed,,,1
HB 266,851,House,2017-07-24,Referred to Ways & Means,,45,3
HB 266,851,House,2017-07-24,Read first time,,45,2
HB 266,851,House,2017-07-21,Filed,,,1
HB 388,851,House,2017-08-08,Filed,,,1
HB 389,851,House,2017-08-08,Filed,,,1
HR 72,851,House,2017-08-16,Reported enrolled,,,7
HR 72,851,House,2017-08-15,Adopted,,526,6
HR 72,851,House,2017-08-15,Laid before the House,,526,5
HR 72,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 72,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 72,851,House,2017-07-24,Referred to Rules & Resolutions,,47,2
HR 72,851,House,2017-07-24,Filed,,,1
HB 386,851,House,2017-08-08,Referred to Insurance,,269,3
HB 386,851,House,2017-08-08,Read first time,,269,2
HB 386,851,House,2017-08-07,Filed,,,1
HB 156,851,House,2017-07-20,Referred to State Affairs,,26,3
HB 156,851,House,2017-07-20,Read first time,,26,2
HB 156,851,House,2017-07-14,Filed,,,1
HB 375,851,House,2017-08-03,Referred to Transportation,,207,3
HB 375,851,House,2017-08-03,Read first time,,207,2
HB 375,851,House,2017-08-02,Filed,,,1
HB 376,851,House,2017-08-03,Referred to Criminal Jurisprudence,,207,3
HB 376,851,House,2017-08-03,Read first time,,207,2
HB 376,851,House,2017-08-02,Filed,,,1
HB 378,851,House,2017-08-07,Referred to Criminal Jurisprudence,,249,3
HB 378,851,House,2017-08-07,Read first time,,249,2
HB 378,851,House,2017-08-03,Filed,,,1
HR 221,851,House,2017-08-07,Filed,,,1
HB 70,851,House,2017-07-25,Left pending in committee,,,8
HB 70,851,House,2017-07-25,Testimony taken/registration(s) recorded in committee,,,7
HB 70,851,House,2017-07-25,Committee substitute considered in committee,,,6
HB 70,851,House,2017-07-25,Considered in public hearing,,,5
HB 70,851,House,2017-07-25,Scheduled for public hearing on . . .,,,4
HB 70,851,House,2017-07-20,Referred to Urban Affairs,,19,3
HB 70,851,House,2017-07-20,Read first time,,19,2
HB 70,851,House,2017-07-10,Filed,,,1
HB 85,851,House,2017-07-20,Referred to Public Health,,20,3
HB 85,851,House,2017-07-20,Read first time,,20,2
HB 85,851,House,2017-07-10,Filed,,,1
HB 164,851,House,2017-07-24,Referred to State Affairs,,44,3
HB 164,851,House,2017-07-24,Read first time,,44,2
HB 164,851,House,2017-07-14,Filed,,,1
HR 96,851,House,2017-08-16,Reported enrolled,,,7
HR 96,851,House,2017-08-15,Adopted,,527,6
HR 96,851,House,2017-08-15,Laid before the House,,527,5
HR 96,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 96,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 96,851,House,2017-07-24,Referred to Rules & Resolutions,,49,2
HR 96,851,House,2017-07-24,Filed,,,1
HB 6,851,House,2017-08-02,Left pending in committee,,,8
HB 6,851,House,2017-08-02,Testimony taken/registration(s) recorded in committee,,,7
HB 6,851,House,2017-08-02,Committee substitute considered in committee,,,6
HB 6,851,House,2017-08-02,Considered in public hearing,,,5
HB 6,851,House,2017-08-02,Scheduled for public hearing on . . .,,,4
HB 6,851,House,2017-07-20,Referred to Land & Resource Management,,16,3
HB 6,851,House,2017-07-20,Read first time,,16,2
HB 6,851,House,2017-07-18,Filed,,,1
HB 7,851,Executive,2017-08-16,Effective on . . . . . . . . . . . . . . .,"December 1, 2017",,100
HB 7,851,Executive,2017-08-16,Signed by the Governor,,577,99
HB 7,851,Executive,2017-08-15,Sent to the Governor,,577,98
HB 7,851,Senate,2017-08-15,Signed in the Senate,,501,97
HB 7,851,House,2017-08-15,Signed in the House,,576,96
HB 7,851,House,2017-08-15,Reported enrolled,,577,95
HB 7,851,Senate,2017-08-15,House concurs in Senate amendment(s)-reported,,501,94
HB 7,851,House,2017-08-15,Text of Senate Amendment(s),,543,93
HB 7,851,House,2017-08-15,Statement(s) of vote recorded in Journal,,543,92
HB 7,851,House,2017-08-15,Record vote,RV#171,543,91
HB 7,851,House,2017-08-15,House concurs in Senate amendment(s),,541,90
HB 7,851,House,2017-08-15,Statement of Leg. Intent Recorded in Journal,,541,89
HB 7,851,House,2017-08-15,Record vote,RV#170,540,88
HB 7,851,House,2017-08-15,Rules suspended,,540,87
HB 7,851,House,2017-08-15,1 hr. notice-to suspend rules,,524,86
HB 7,851,House,2017-08-15,Corrected Senate Amendments Analysis distributed,,,85
HB 7,851,House,2017-08-15,Senate Amendments distributed,,,84
HB 7,851,House,2017-08-15,Senate passage as amended reported,,520,83
HB 7,851,Senate,2017-08-15,Record vote,,491,82
HB 7,851,Senate,2017-08-15,Passed,,491,81
HB 7,851,Senate,2017-08-15,Read 3rd time,,491,80
HB 7,851,Senate,2017-08-15,Laid before the Senate,,491,79
HB 7,851,Senate,2017-08-15,Record vote,,431,78
HB 7,851,Senate,2017-08-15,Passed to 3rd reading as amended,,431,77
HB 7,851,Senate,2017-08-15,Record vote,,430,76
HB 7,851,Senate,2017-08-15,Amended,,430,75
HB 7,851,Senate,2017-08-15,Amendment(s) offered,FA8 Kolkhorst,430,74
HB 7,851,Senate,2017-08-15,Amendment withdrawn,FA1 Kolkhorst,430,73
HB 7,851,Senate,2017-08-15,Record vote,,429,72
HB 7,851,Senate,2017-08-15,Vote reconsidered,,429,71
HB 7,851,Senate,2017-08-15,Record vote,,429,70
HB 7,851,Senate,2017-08-15,Vote reconsidered,,429,69
HB 7,851,Senate,2017-08-15,Remarks ordered printed,,431,68
HB 7,851,Senate,2017-08-15,Point of order overruled,,428,67
HB 7,851,Senate,2017-08-15,Point of order,,428,66
HB 7,851,Senate,2017-08-14,Record vote,,428,65
HB 7,851,Senate,2017-08-14,Vote reconsidered,,428,64
HB 7,851,Senate,2017-08-12,Returned from the House for further action,,353,63
HB 7,851,House,2017-08-12,Returned to the Senate for further action,,435,62
HB 7,851,House,2017-08-11,Senate Amendments Analysis distributed,,,61
HB 7,851,House,2017-08-11,Senate Amendments distributed,,,60
HB 7,851,House,2017-08-11,Senate passage as amended reported,,367,59
HB 7,851,Senate,2017-08-11,Record vote,,349,58
HB 7,851,Senate,2017-08-11,Passed,,349,57
HB 7,851,Senate,2017-08-11,Read 3rd time,,349,56
HB 7,851,Senate,2017-08-11,Laid before the Senate,,349,55
HB 7,851,Senate,2017-08-11,Record vote,,346,54
HB 7,851,Senate,2017-08-11,Passed to 3rd reading as amended,,346,53
HB 7,851,Senate,2017-08-11,Record vote,,346,52
HB 7,851,Senate,2017-08-11,Amendment fails of adoption,,346,51
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA7 Uresti,345,50
HB 7,851,Senate,2017-08-11,Record vote,,345,49
HB 7,851,Senate,2017-08-11,Amendment fails of adoption,,345,48
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA6 Uresti,345,47
HB 7,851,Senate,2017-08-11,Amendment withdrawn,,345,46
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA5 Uresti,345,45
HB 7,851,Senate,2017-08-11,Record vote,,345,44
HB 7,851,Senate,2017-08-11,Amendment fails of adoption,,345,43
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA4 Zaffirini,344,42
HB 7,851,Senate,2017-08-11,Amendment withdrawn,,344,41
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA3 Hall,344,40
HB 7,851,Senate,2017-08-11,Record vote,,344,39
HB 7,851,Senate,2017-08-11,Amended,FA1 Kolkhorst,344,38
HB 7,851,Senate,2017-08-11,Amendment to amendment withdrawn,,344,37
HB 7,851,Senate,2017-08-11,Amendment to amendment offered,FA2 Men̩ndez,343,36
HB 7,851,Senate,2017-08-11,Amendment(s) offered,FA1 Kolkhorst,343,35
HB 7,851,Senate,2017-08-11,Read 2nd time,,343,34
HB 7,851,Senate,2017-08-11,Laid before the Senate,,343,33
HB 7,851,Senate,2017-08-11,Co-sponsor authorized,,350,32
HB 7,851,Senate,2017-08-08,Committee report printed and distributed,,,31
HB 7,851,Senate,2017-08-08,Reported favorably as substituted,,309,30
HB 7,851,Senate,2017-08-08,Testimony taken in committee,,,29
HB 7,851,Senate,2017-08-08,Considered in public hearing,,,28
HB 7,851,Senate,2017-08-08,Scheduled for public hearing on  . . .,,,27
HB 7,851,Senate,2017-08-04,No action taken in committee,,,26
HB 7,851,Senate,2017-08-04,Scheduled for public hearing on  . . .,,,25
HB 7,851,Senate,2017-08-01,Referred to Business & Commerce,,291,24
HB 7,851,Senate,2017-08-01,Read first time,,291,23
HB 7,851,Senate,2017-07-31,Received from the House,,289,22
HB 7,851,House,2017-07-28,Reported engrossed,,116,21
HB 7,851,House,2017-07-28,Record vote,RV#18,98,20
HB 7,851,House,2017-07-28,Passed,,98,19
HB 7,851,House,2017-07-28,Read 3rd time,,98,18
HB 7,851,House,2017-07-27,Reason for vote recorded in Journal,,66,17
HB 7,851,House,2017-07-27,Statement(s) of vote recorded in Journal,,66,16
HB 7,851,House,2017-07-27,Record vote,RV#10,65,15
HB 7,851,House,2017-07-27,Passed to engrossment,,65,14
HB 7,851,House,2017-07-27,Read 2nd time,,65,13
HB 7,851,House,2017-07-27,Placed on General State Calendar,,,12
HB 7,851,House,2017-07-26,Considered in Calendars,,,11
HB 7,851,House,2017-07-26,Committee report sent to Calendars,,,10
HB 7,851,House,2017-07-26,Committee report distributed,,,9
HB 7,851,House,2017-07-25,Comte report filed with Committee Coordinator,,61,8
HB 7,851,House,2017-07-25,Reported favorably w/o amendment(s),,,7
HB 7,851,House,2017-07-25,Testimony taken/registration(s) recorded in committee,,,6
HB 7,851,House,2017-07-25,Considered in public hearing,,,5
HB 7,851,House,2017-07-25,Scheduled for public hearing on . . .,,,4
HB 7,851,House,2017-07-21,Referred to Urban Affairs,,34,3
HB 7,851,House,2017-07-21,Read first time,,34,2
HB 7,851,House,2017-07-20,Filed,,,1
HB 77,851,House,2017-07-25,Left pending in committee,,,7
HB 77,851,House,2017-07-25,Testimony taken/registration(s) recorded in committee,,,6
HB 77,851,House,2017-07-25,Considered in public hearing,,,5
HB 77,851,House,2017-07-25,Scheduled for public hearing on . . .,,,4
HB 77,851,House,2017-07-20,Referred to Urban Affairs,,19,3
HB 77,851,House,2017-07-20,Read first time,,19,2
HB 77,851,House,2017-07-10,Filed,,,1
HB 188,851,House,2017-08-09,Left pending in committee,,,8
HB 188,851,House,2017-08-09,Testimony taken/registration(s) recorded in committee,,,7
HB 188,851,House,2017-08-09,Committee substitute considered in committee,,,6
HB 188,851,House,2017-08-09,Considered in public hearing,,,5
HB 188,851,House,2017-08-09,Scheduled for public hearing on . . .,,,4
HB 188,851,House,2017-07-24,Referred to Land & Resource Management,,44,3
HB 188,851,House,2017-07-24,Read first time,,44,2
HB 188,851,House,2017-07-17,Filed,,,1
HB 228,851,House,2017-07-31,Committee report sent to Calendars,,,10
HB 228,851,House,2017-07-31,Committee report distributed,,,9
HB 228,851,House,2017-07-28,Comte report filed with Committee Coordinator,,115,8
HB 228,851,House,2017-07-26,Reported favorably w/o amendment(s),,,7
HB 228,851,House,2017-07-26,Testimony taken/registration(s) recorded in committee,,,6
HB 228,851,House,2017-07-26,Considered in public hearing,,,5
HB 228,851,House,2017-07-26,Scheduled for public hearing on . . .,,,4
HB 228,851,House,2017-07-20,Referred to Natural Resources,,31,3
HB 228,851,House,2017-07-20,Read first time,,31,2
HB 228,851,House,2017-07-19,Filed,,,1
HB 229,851,House,2017-07-31,Committee report sent to Calendars,,,10
HB 229,851,House,2017-07-31,Committee report distributed,,,9
HB 229,851,House,2017-07-28,Comte report filed with Committee Coordinator,,115,8
HB 229,851,House,2017-07-26,Reported favorably w/o amendment(s),,,7
HB 229,851,House,2017-07-26,Testimony taken/registration(s) recorded in committee,,,6
HB 229,851,House,2017-07-26,Considered in public hearing,,,5
HB 229,851,House,2017-07-26,Scheduled for public hearing on . . .,,,4
HB 229,851,House,2017-07-20,Referred to Natural Resources,,31,3
HB 229,851,House,2017-07-20,Read first time,,31,2
HB 229,851,House,2017-07-19,Filed,,,1
HB 277,851,House,2017-07-31,Committee report sent to Calendars,,,10
HB 277,851,House,2017-07-31,Committee report distributed,,,9
HB 277,851,House,2017-07-28,Comte report filed with Committee Coordinator,,115,8
HB 277,851,House,2017-07-26,Reported favorably w/o amendment(s),,,7
HB 277,851,House,2017-07-26,Testimony taken/registration(s) recorded in committee,,,6
HB 277,851,House,2017-07-26,Considered in public hearing,,,5
HB 277,851,House,2017-07-26,Scheduled for public hearing on . . .,,,4
HB 277,851,House,2017-07-24,Referred to Natural Resources,,46,3
HB 277,851,House,2017-07-24,Read first time,,46,2
HB 277,851,House,2017-07-21,Filed,,,1
HR 276,851,House,2017-08-16,Reported enrolled,,,7
HR 276,851,House,2017-08-15,Adopted,,540,6
HR 276,851,House,2017-08-15,Laid before the House,,540,5
HR 276,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 276,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 276,851,House,2017-08-11,Referred to Rules & Resolutions,,360,2
HR 276,851,House,2017-08-08,Filed,,,1
HB 1,851,Senate,2017-08-07,Referred to Business & Commerce,,299,22
HB 1,851,Senate,2017-08-07,Read first time,,299,21
HB 1,851,Senate,2017-07-25,Received from the House,,180,20
HB 1,851,House,2017-07-25,Reported engrossed,,61,19
HB 1,851,House,2017-07-25,Statement(s) of vote recorded in Journal,,53,18
HB 1,851,House,2017-07-25,Record vote,RV#6,52,17
HB 1,851,House,2017-07-25,Passed,,52,16
HB 1,851,House,2017-07-25,Read 3rd time,,52,15
HB 1,851,House,2017-07-24,Passed to engrossment,,42,14
HB 1,851,House,2017-07-24,Read 2nd time,,42,13
HB 1,851,House,2017-07-24,Placed on General State Calendar,,,12
HB 1,851,House,2017-07-21,Considered in Calendars,,,11
HB 1,851,House,2017-07-21,Committee report sent to Calendars,,,10
HB 1,851,House,2017-07-21,Committee report distributed,,,9
HB 1,851,House,2017-07-20,Comte report filed with Committee Coordinator,,50,8
HB 1,851,House,2017-07-19,Reported favorably w/o amendment(s),,,7
HB 1,851,House,2017-07-19,Testimony taken/registration(s) recorded in committee,,,6
HB 1,851,House,2017-07-19,Considered in public hearing,,,5
HB 1,851,House,2017-07-19,Scheduled for public hearing on . . .,,,4
HB 1,851,House,2017-07-18,Referred to State Affairs,,5,3
HB 1,851,House,2017-07-18,Read first time,,5,2
HB 1,851,House,2017-07-18,Filed,,,1
HB 2,851,Senate,2017-08-03,Referred to Business & Commerce,,294,25
HB 2,851,Senate,2017-08-03,Read first time,,294,24
HB 2,851,Senate,2017-07-31,Received from the House,,289,23
HB 2,851,House,2017-07-28,Reported engrossed,,116,22
HB 2,851,House,2017-07-28,Statement(s) of vote recorded in Journal,,98,21
HB 2,851,House,2017-07-28,Record vote,RV#17,97,20
HB 2,851,House,2017-07-28,Passed,,97,19
HB 2,851,House,2017-07-28,Read 3rd time,,97,18
HB 2,851,House,2017-07-27,Statement(s) of vote recorded in Journal,,65,17
HB 2,851,House,2017-07-27,Record vote,RV#9,64,16
HB 2,851,House,2017-07-27,Passed to engrossment,,64,15
HB 2,851,House,2017-07-27,Read 2nd time,,64,14
HB 2,851,House,2017-07-27,Placed on General State Calendar,,,13
HB 2,851,House,2017-07-26,Considered in Calendars,,,12
HB 2,851,House,2017-07-26,Committee report sent to Calendars,,,11
HB 2,851,House,2017-07-26,Committee report distributed,,,10
HB 2,851,House,2017-07-25,Comte report filed with Committee Coordinator,,61,9
HB 2,851,House,2017-07-25,Reported favorably as substituted,,,8
HB 2,851,House,2017-07-25,Testimony taken/registration(s) recorded in committee,,,7
HB 2,851,House,2017-07-25,Committee substitute considered in committee,,,6
HB 2,851,House,2017-07-25,Considered in public hearing,,,5
HB 2,851,House,2017-07-25,Scheduled for public hearing on . . .,,,4
HB 2,851,House,2017-07-19,Referred to Appropriations,,9,3
HB 2,851,House,2017-07-19,Read first time,,9,2
HB 2,851,House,2017-07-19,Filed,,,1
HB 353,851,House,2017-07-31,Referred to Appropriations,,114,3
HB 353,851,House,2017-07-31,Read first time,,114,2
HB 353,851,House,2017-07-28,Filed,,,1
HR 181,851,House,2017-08-16,Reported enrolled,,,7
HR 181,851,House,2017-08-15,Adopted,,530,6
HR 181,851,House,2017-08-15,Laid before the House,,530,5
HR 181,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 181,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 181,851,House,2017-08-02,Referred to Rules & Resolutions,,178,2
HR 181,851,House,2017-08-01,Filed,,,1
HB 54,851,House,2017-08-01,Left pending in committee,,,8
HB 54,851,House,2017-08-01,Testimony taken/registration(s) recorded in committee,,,7
HB 54,851,House,2017-08-01,Committee substitute considered in committee,,,6
HB 54,851,House,2017-08-01,Considered in public hearing,,,5
HB 54,851,House,2017-08-01,Scheduled for public hearing on . . .,,,4
HB 54,851,House,2017-07-20,Referred to Public Education,,17,3
HB 54,851,House,2017-07-20,Read first time,,17,2
HB 54,851,House,2017-07-10,Filed,,,1
HB 377,851,House,2017-08-04,Referred to Elections,,235,3
HB 377,851,House,2017-08-04,Read first time,,235,2
HB 377,851,House,2017-08-03,Filed,,,1
HR 26,851,House,2017-07-19,Reported enrolled,,,4
HR 26,851,House,2017-07-18,Adopted,,4,3
HR 26,851,House,2017-07-18,Rules suspended,,4,2
HR 26,851,House,2017-07-17,Filed,,,1
HR 207,851,House,2017-08-17,Reported enrolled,,,7
HR 207,851,House,2017-08-15,Adopted,,532,6
HR 207,851,House,2017-08-15,Laid before the House,,532,5
HR 207,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 207,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 207,851,House,2017-08-11,Referred to Rules & Resolutions,,355,2
HR 207,851,House,2017-08-03,Filed,,,1
HR 208,851,House,2017-08-17,Reported enrolled,,,7
HR 208,851,House,2017-08-15,Adopted,,539,6
HR 208,851,House,2017-08-15,Laid before the House,,539,5
HR 208,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 208,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 208,851,House,2017-08-11,Referred to Rules & Resolutions,,355,2
HR 208,851,House,2017-08-03,Filed,,,1
HR 209,851,House,2017-08-17,Reported enrolled,,,7
HR 209,851,House,2017-08-15,Adopted,,532,6
HR 209,851,House,2017-08-15,Laid before the House,,532,5
HR 209,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 209,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 209,851,House,2017-08-11,Referred to Rules & Resolutions,,356,2
HR 209,851,House,2017-08-03,Filed,,,1
HR 210,851,House,2017-08-17,Reported enrolled,,,7
HR 210,851,House,2017-08-15,Adopted,,532,6
HR 210,851,House,2017-08-15,Laid before the House,,532,5
HR 210,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 210,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 210,851,House,2017-08-11,Referred to Rules & Resolutions,,356,2
HR 210,851,House,2017-08-03,Filed,,,1
HB 391,851,House,2017-08-09,Filed,,,1
HB 172,851,House,2017-07-20,Referred to Appropriations,,27,3
HB 172,851,House,2017-07-20,Read first time,,27,2
HB 172,851,House,2017-07-17,Filed,,,1
HB 173,851,House,2017-07-20,Referred to Public Education,,27,3
HB 173,851,House,2017-07-20,Read first time,,27,2
HB 173,851,House,2017-07-17,Filed,,,1
HB 175,851,House,2017-07-20,Referred to Homeland Security & Public Safety,,27,3
HB 175,851,House,2017-07-20,Read first time,,27,2
HB 175,851,House,2017-07-17,Filed,,,1
HB 176,851,House,2017-07-20,Referred to Judiciary & Civil Jurisprudence,,28,3
HB 176,851,House,2017-07-20,Read first time,,28,2
HB 176,851,House,2017-07-17,Filed,,,1
HB 177,851,House,2017-07-20,Referred to Judiciary & Civil Jurisprudence,,28,3
HB 177,851,House,2017-07-20,Read first time,,28,2
HB 177,851,House,2017-07-17,Filed,,,1
HB 183,851,House,2017-07-20,Referred to State Affairs,,28,3
HB 183,851,House,2017-07-20,Read first time,,28,2
HB 183,851,House,2017-07-17,Filed,,,1
HB 295,851,House,2017-07-25,Referred to State Affairs,,56,3
HB 295,851,House,2017-07-25,Read first time,,56,2
HB 295,851,House,2017-07-24,Filed,,,1
HB 365,851,House,2017-08-02,Referred to Investments & Financial Services,,176,3
HB 365,851,House,2017-08-02,Read first time,,176,2
HB 365,851,House,2017-08-01,Filed,,,1
HCR 19,851,House,2017-07-25,Committee report sent to Calendars,,,8
HCR 19,851,House,2017-07-25,Committee report distributed,,,7
HCR 19,851,House,2017-07-24,Comte report filed with Committee Coordinator,,58,6
HCR 19,851,House,2017-07-24,Reported favorably w/o amendment(s),,,5
HCR 19,851,House,2017-07-24,Considered in formal meeting,,,4
HCR 19,851,House,2017-07-24,Scheduled for formal meeting on . . .,,,3
HCR 19,851,House,2017-07-21,Referred to International Trade & Intergovernmental Affairs,,35,2
HCR 19,851,House,2017-07-17,Filed,,,1
HCR 24,851,House,2017-07-28,"Referred to State & Federal Power & Responsibility, Select",,101,2
HCR 24,851,House,2017-07-27,Filed,,,1
HCR 31,851,House,2017-08-02,"Referred to State & Federal Power & Responsibility, Select",,176,2
HCR 31,851,House,2017-08-01,Filed,,,1
HJR 29,851,House,2017-07-21,Referred to Public Education,,37,3
HJR 29,851,House,2017-07-21,Read first time,,37,2
HJR 29,851,House,2017-07-17,Filed,,,1
HR 38,851,House,2017-07-25,Reported enrolled,,,5
HR 38,851,House,2017-07-24,Adopted,,42,4
HR 38,851,House,2017-07-24,Rules suspended,,42,3
HR 38,851,House,2017-07-20,Referred to Rules & Resolutions,,33,2
HR 38,851,House,2017-07-18,Filed,,,1
HR 273,851,House,2017-08-10,Reported enrolled,,,4
HR 273,851,House,2017-08-10,Adopted,,311,3
HR 273,851,House,2017-08-10,Rules suspended,,311,2
HR 273,851,House,2017-08-08,Filed,,,1
HR 284,851,House,2017-08-16,Reported enrolled,,,7
HR 284,851,House,2017-08-15,Adopted,,534,6
HR 284,851,House,2017-08-15,Laid before the House,,534,5
HR 284,851,House,2017-08-15,Placed on Congrat. & Memorial Res. Calendar,,,4
HR 284,851,House,2017-08-14,Considered in Rules and Resolutions,,,3
HR 284,851,House,2017-08-11,Referred to Rules & Resolutions,,360,2
HR 284,851,House,2017-08-08,Filed,,,1
HR 58,851,House,2017-08-16,Reported enrolled,,,7
