bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SR 283,79R,"Recognizing March 2, 2005, as Rains County Day at the State Capitol.",RAINS COUNTY DAY (H0483); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR283
SR 293,79R,Commending Butch Miles for his accomplishments as a drummer.,"Resolutions--Congratulatory & Honorary (I0705); MILES, BUTCH (N0735)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR293
SR 303,79R,Recognizing Mildred H. Burnett of Bonham on the occasion of her 94th birthday.,"Resolutions--Congratulatory & Honorary (I0705); BURNETT, MILDRED H. (N0806)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR303
SR 321,79R,"Recognizing March 7, 2005, as Kaufman County Day at the State Capitol.",KAUFMAN COUNTY DAY (H9091); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR321
SR 322,79R,Commending the Seagoville Chamber of Commerce for its service to its community.,Resolutions--Congratulatory & Honorary (I0705); SEAGOVILLE CHAMBER OF COMMERCE (N0527),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR322
SR 344,79R,"Recognizing March 9, 2005, as Van Zandt County Day at the State Capitol.",VAN ZANDT COUNTY DAY (H0335); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR344
SR 358,79R,Commending Matt Wilson for his achievements in music.,"Resolutions--Congratulatory & Honorary (I0705); WILSON, MATT (N0854)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR358
SR 440,79R,Commending Mercy Ships for bringing hospital ships to developing nations.,Resolutions--Congratulatory & Honorary (I0705); MERCY SHIPS (N1012),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR440
SR 441,79R,"Recognizing March 22, 2005, as Sunnyvale Day at the Capitol.",SUNNYVALE DAY (H0647); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR441
SR 475,79R,"Recognizing March 30, 2005, as Hunt County Day at the State Capitol.",HUNT COUNTY DAY (H0076); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR475
SR 516,79R,Recognizing the members of Leadership Rowlett 2005.,Resolutions--Congratulatory & Honorary (I0705); LEADERSHIP ROWLETT 2005 (N1608),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR516
SR 568,79R,Recognizing Wood Farm for its selection as a 150-year honoree by the Family Land Heritage Program.,Resolutions--Congratulatory & Honorary (I0705); WOOD FARM (N1436),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR568
SR 623,79R,"Recognizing October 23, 2005, as Texas Paralegal Day.",TEXAS PARALEGAL DAY (H0645); Resolutions--Official Designations--Special Dates (I0721),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR623
SR 643,79R,"Welcoming Leadership Sachse to the State Capitol on April 19 and 20, 2005.",Resolutions--Welcoming (I0722); LEADERSHIP SACHSE (N1599),Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR643
SR 902,79R,"Recognizing Blake Ingram, Jr., of Mesquite for being selected as a student ambassador in the People to People Student Ambassador Program.","Resolutions--Congratulatory & Honorary (I0705); INGRAM, BLAKE, JR. (N2231)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR902
SR 903,79R,Commending Bobby Jenkins of the Rowlett Police Department for his heroism.,"Resolutions--Congratulatory & Honorary (I0705); JENKINS, BOBBY (N1766)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR903
SR 904,79R,In memory of William Freeman Simmons of Irving.,"Resolutions--Memorial (I0710); SIMMONS, WILLIAM FREEMAN (N2224)",Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR904
SB 275,79R,Relating to authorizing The University of Texas at Tyler to offer doctoral degree programs in nursing and human resource development.,Education--Higher--Health Institutions (I0237); Education--Higher--Institutions & Programs (I0223); UNIVERSITY OF TEXAS AT TYLER (U0026),Staples; Deuell; Eltife,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB275
SB 276,79R,Relating to authorizing The University of Texas Health Science Center at Tyler to offer courses and degree programs in allied health and related fields.,Education--Higher--Health Institutions (I0237); Education--Higher--Institutions & Programs (I0223); UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER (U0104),Staples; Deuell; Eltife,,Berman,,Higher Education,Out of committee,Education,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB276
SB 571,79R,Relating to the hours of sale and consumption of wine at a winery.,Alcoholic Beverage Regulation (I0025); WINE & WINERIES (S6719),Madla; Deuell; Estes,,Homer,,Licensing & Administrative Procedures,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB571
SB 1137,79R,Relating to the development of the wine industry and other businesses related to agriculture or tourism in this state.,Alcoholic Beverage Regulation (I0025); TEXAS WINE INDUSTRY DEVELOPMENT ACT (P0395); PERMITS (S0011); SIGNS (S0235); WINE & WINERIES (S6719),Madla; Deuell; Estes,,Swinford,,Agriculture & Livestock,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1137
SB 1756,79R,Relating to the managed care delivery system known as integrated care management.,Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); MANAGED CARE (S0454); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),"Zaffirini; Deuell; Lindsay; West, Royce",Janek,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1756
SR 214,79R,"Recognizing February 22, 2005, as Cedar Creek Lake Area Day at the State Captiol.",CEDAR CREEK LAKE AREA DAY (H0381); Resolutions--Official Designations--Special Dates (I0721),Staples; Deuell,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR214
SB 121,79R,Relating to a requestor's right of access to investment information of governmental bodies.,Open Records (I0548); State Finances--Management & Control (I0748),Duncan,,Gattis,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB121
SB 294,79R,Relating to procedures relating to the doctrine of forum non conveniens in a civil cause of action.,Civil Remedies & Liabilities (I0065); FORUM NON CONVENIENS (S0047),Duncan,,,,,,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB294
SB 306,79R,Relating to the disqualification of certain persons for unemployment benefits.,Courts--Personnel (I0155); Labor--Unemployment (I0475),Duncan,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB306
SB 307,79R,Relating to a mental health court program.,Courts--General (I0160); Mental Health & Mental Retardation (I0530),Duncan,,Coleman,,Judiciary,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB307
SB 308,79R,Relating to temporary successors to members of the legislature during a period of emergency caused by enemy attack.,Disaster Preparedness & Relief (I0211); Legislature (I0520); State Officers (I0761),Duncan,,Swinford,,State Affairs,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB308
SB 334,79R,Relating to the remedy provided for failure to disclose certain information in certain residential construction transactions.,Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065); Property Interests--General (I0620); Property Interests--Real Property (I0595); CONTRACTORS & SUBCONTRACTORS (S2563),Duncan,Estes,"Keffer, Bill",,Civil Practices,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB334
SB 344,79R,"Relating to the notice, hearing, rulemaking, and permitting procedures for groundwater conservation districts.",Special Districts & Authorities--Soil & Water Conservation (I0760); Special Districts & Authorities--Water & Utility (I0755); PERMITS (S0011),Duncan,,,,Natural Resources,In committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB344
SB 345,79R,"Relating to the exemption from ad valorem taxation of tangible personal property held temporarily at a location in this state for assembling, storing, manufacturing, processing, or fabricating purposes.",Business & Commerce--General (I0050); Economic & Industrial Development--General (I0214); Taxation--Property-Exemptions (I0793); GOODS-IN-TRANSIT (S0432),Duncan; Zaffirini,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB345
SB 368,79R,Relating to the compensation of state judges and to the computation of retirement benefits for state judges and for members of the elected class of the Employees Retirement System of Texas.,Courts--General (I0160); Courts--Judges (I0140); Fees & Other Nontax Revenue--State (I0362); Retirement Systems--Judicial (I0728); Retirement Systems--State Employees (I0727); Salaries & Expenses (I0745),Duncan,Ellis; Ogden,"Hartnett; Luna; Pitts; King, Phil; Dutton",,Judiciary,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB368
SB 434,79R,Relating to the powers and duties of the Lockney General Hospital District.,LOCKNEY GENERAL HOSPITAL DISTRICT (D0431); Special Districts & Authorities--Hospital (I0750),Duncan,,Laney,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB434
SB 550,79R,"Relating to the compensation of security personnel of certain courts, including the payment of compensation for the bailiff of the 106th District Court.",Courts--Personnel (I0155); Salaries & Expenses (I0745); BAILIFFS (S2541),Duncan,,Hartnett,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB550
SB 551,79R,Relating to certain exemptions from the requirement to be licensed to perform electrical work.,Occupational Regulation--Other Trades & Professions (I0541); ELECTRICIANS & ELECTRICAL CONTRACTORS (S0288),Duncan,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB551
SB 552,79R,Relating to the creation of magistrates in Nolan County.,NOLAN COUNTY (G1964); County Government--Employees/Officers (I0095); Courts--Personnel (I0155); MAGISTRATES (S1592),Duncan,,Hartnett,,Judiciary,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB552
SB 553,79R,Relating to the appointment of certain judicial offices and a nonpartisan election for the retention or rejection of a person appointed to those offices.,Courts--Judges (I0140); Elections--Candidates (I0280); Elections--Judicial (I0308),Duncan; Ellis,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB553
SB 554,79R,Relating to the liability of an ERISA-regulated employee benefit plan under certain state law.,Civil Remedies & Liabilities (I0065); Insurance--Health & Accident (I0422),Duncan,,Gattis,,Civil Practices,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB554
SB 679,79R,Relating to the procedure for determining the incompetency of a defendant to stand trial.,Criminal Procedure--General (I0208); Criminal Procedure--Pretrial Procedure (I0203); Electronic Information Systems (I0311); Mental Health & Mental Retardation (I0530); MENTAL INCOMPETENCY (S0019),Duncan,,Keel,,Criminal Jurisprudence,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB679
SB 680,79R,Relating to the requirements for post-conviction DNA testing.,Criminal Procedure--Posttrial Procedure (I0206); DNA (S0100),Duncan,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB680
SB 742,79R,Relating to disqualification for eligibility for workers' compensation benefits of certain professional athletes.,"Amusements, Games, Sports (I0034); Labor--Workers' Compensation (I0470)",Duncan,,Giddings,,Business & Industry,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB742
SB 832,79R,Relating to the compensation of state judges and to the computation of retirement benefits for members of the elected class of the Employees Retirement System of Texas.,Courts--Judges (I0140); Fees & Other Nontax Revenue--Local (I0361); Retirement Systems--Judicial (I0728); Salaries & Expenses (I0745),Duncan,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB832
SB 836,79R,Relating to the state's goal for electric generation capacity by renewable energy technologies and the rate treatment of utility expenditures for interconnecting generating capacity by certain renewable technologies.,Utilities--Electric (I0831); RENEWABLE ENERGY (S0611); PUBLIC UTILITY COMMISSION (V0023),Duncan,Shapleigh,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB836
SB 880,79R,Relating to granting to the Upton County Water District the powers and duties of a groundwater conservation district.,UPTON COUNTY WATER DISTRICT (D0074); Special Districts & Authorities--Soil & Water Conservation (I0760); Special Districts & Authorities--Water & Utility (I0755),Duncan,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB880
SB 919,79R,Relating to the grounds and procedures for removal of a member of the board of directors of the Lynn County Hospital District.,LYNN COUNTY HOSPITAL DISTRICT (D0451); Hospitals (I0400); Special Districts & Authorities--Hospital (I0750),Duncan,,Laney,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB919
SB 921,79R,Relating to the designation of a portion of Interstate Highway 27 between Lubbock and Amarillo as the Marshall Formby Memorial Highway.,Highways (I0390); MARSHALL FORMBY MEMORIAL HIGHWAY (S0655),Duncan,,"Isett, Carl",,Transportation,Out of committee,Transportation & Homeland Security,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB921
SB 925,79R,Relating to competency to be executed in a capital case.,Crimes--Capital Punishment (I0195); Criminal Procedure--Posttrial Procedure (I0206); MENTAL INCOMPETENCY (S0019),Duncan,,Keel,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB925
SB 958,79R,"Relating to the installation, copying, or use of computer software for unauthorized purposes; providing a penalty.",Consumer Protection (I0080); Criminal Procedure--General (I0208); Electronic Information Systems (I0311); CONSUMER PROTECTION AGAINST COMPUTER SPYWARE ACT (P0382); COMPUTERS & SOFTWARE (S2425); IDENTITY THEFT (S0558); INTERNET (S0130),Duncan,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB958
SB 986,79R,Relating to the election of directors of the Wes-Tex Groundwater Conservation District.,WES-TEX GROUNDWATER CONSERVATION DISTRICT (D0282); Special Districts & Authorities--Water & Utility (I0755),Duncan,,Hunter,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB986
SB 1070,79R,Relating to the care of elementary and secondary school students with diabetes.,Education--Primary & Secondary--General (I0230); Health--Other Diseases & Medical Conditions (I0383); Minors--Health & Safety (I0533); DIABETES (S0486),Duncan,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1070
SB 1224,79R,Relating to a landowner's liability for injuries incurred during certain recreational activities.,Civil Remedies & Liabilities (I0065); Political Subdivisions (I0588); RECREATIONAL & CULTURAL FACILITIES (S0286),Duncan,,Rose,,Civil Practices,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1224
SB 1390,79R,Relating to residential construction in the State of Texas; providing administrative penalties.,"Civil Remedies & Liabilities (I0065); Occupational Regulation--Other Trades & Professions (I0541); Property Interests--Real Property (I0595); BUILDING CONSTRUCTION (S0426); RESIDENTIAL CONSTRUCTION COMMISSION, TEXAS (V0349)",Duncan,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1390
SB 1428,79R,Relating to the establishment of a statewide maintenance program for boll weevil and pink bollworm eradication.,"Agriculture (I0020); COTTON (S0237); AGRICULTURE, COMMISSIONER OF (V4357)",Duncan,Seliger,Swinford,,Agriculture & Livestock,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1428
SB 1547,79R,Relating to the Department of Information Resources' management of state electronic services.,"Electronic Information Systems (I0311); State Agencies, Boards & Commissions (I0749); INFORMATION RESOURCES, DEPARTMENT OF (V9827)",Duncan,,,,Government Reform,In committee,Government Organization,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1547
SB 1566,79R,Relating to supervision of a primary election by the county executive committee.,Elections--Administration (I0277); Elections--Election Officers (I0305); Elections--Political Parties (I0275); Elections--Primaries (I0285),Duncan,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1566
SB 1578,79R,Relating to jurisdiction and venue in condemnation proceedings.,Courts--Civil Procedure (I0135); Courts--County & Statutory (I0115); Courts--General (I0160); Property Interests--Eminent Domain (I0615); Property Interests--General (I0620),Duncan,,,,Judiciary,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1578
SB 1635,79R,Relating to the Schleicher County Hospital District.,SCHLEICHER COUNTY HOSPITAL DISTRICT (D0472); Special Districts & Authorities--Hospital (I0750),Duncan,,Hilderbran,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1635
SB 1640,79R,Relating to size and weight limitations for certain vehicles transporting agricultural products and equipment.,Agriculture (I0020); Transportation--Miscellaneous (I0824); VEHICLE WEIGHT LIMITS & ENFORCEMENT (S0272),Duncan,,,,,,Transportation & Homeland Security,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1640
SB 1666,79R,Relating to the creation of a diabetes in youth registry.,"Health Care Providers (I0387); Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); Health--Privacy/Use of Information (I0389); Minors--Health & Safety (I0533); DIABETES (S0486); MEDICAL RECORDS (S0104); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Duncan,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1666
SB 1667,79R,Relating to responsibilities of certain state agencies concerning radioactive substances; imposing fees and surcharges; providing administrative and civil penalties.,"Environment--General (I0340); Environment--Hazardous, Toxic & Nuclear Waste (I0333); Environment--Solid Waste (I0330); Fees & Other Nontax Revenue--State (I0362); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",Duncan,,Bonnen,,Environmental Regulation,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1667
SB 1689,79R,Relating to third-party civil liability for certain persons entering into building or construction contracts.,Civil Remedies & Liabilities (I0065); Labor--Workers' Compensation (I0470); BUILDING CONSTRUCTION (S0426); CONTRACTORS & SUBCONTRACTORS (S2563),Duncan,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1689
SB 1690,79R,Relating to state fiscal matters.,"State Agencies, Boards & Commissions (I0749); State Finances--Appropriations (I0746); State Finances--Budget (I0747); State Finances--Management & Control (I0748); COMPTROLLER OF PUBLIC ACCOUNTS (V2608)",Duncan,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1690
SB 1691,79R,Relating to certain retired school employees and the powers and duties of the Teacher Retirement System of Texas; providing a penalty.,Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Teachers (I0242); Retirement Systems--Teachers (I0726),Duncan,,Eiland,,Pensions & Investments,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1691
SB 1692,79R,Relating to storage of wine by the holder of a winery permit.,Alcoholic Beverage Regulation (I0025); County Government--General (I0096); WINE & WINERIES (S6719),Duncan,,"Isett, Carl",,Licensing & Administrative Procedures,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1692
SB 1693,79R,Relating to collateral for deposits of public school funds.,Education--Primary & Secondary--Finance (I0250); Financial--General (I0365),Duncan,,Flynn,,Public Education,Out of committee,Finance,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1693
SB 1694,79R,"Relating to financing authority for Texas Tech University System for improvements, construction, and acquisitions for academic buildings.",Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); BONDS (S6060); TEXAS TECH UNIVERSITY SYSTEM (U0027),Duncan,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1694
SB 1695,79R,Relating to the amount of the annual constitutional appropriation to certain agencies and institutions of higher education and to the allocation of those funds to those agencies and institutions.,Education--Higher--Finance (I0232); Education--Higher--State Coordination (I0224); State Finances--Appropriations (I0746),Duncan,Armbrister; Lindsay,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1695
SB 1696,79R,Relating to a pilot project to provide additional capacity for higher education undergraduate education.,"Education--Higher--Institutions & Programs (I0223); Education--Higher--Student Financial Aid (I0235); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280)",Duncan,Madla,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1696
SB 1697,79R,Relating to the distinction between surplus lines insurance and unauthorized insurance.,"Insurance--Fire, Allied Lines & Home (I0430); Insurance--Insurers & Agents (I0425)",Duncan,,,,Insurance,In committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1697
SB 1738,79R,"Relating to consumer access to health care information and consumer protection for services provided by or through hospitals, ambulatory surgical centers, and birthing centers; providing penalties.",Consumer Protection (I0080); Health Care Providers (I0387); Hospitals (I0400); Insurance--Health & Accident (I0422); CONSUMER RIGHT TO KNOW ACT (P0393); MEDICAL CARE FACILITIES (S0455),Duncan,,"Isett, Carl",,Insurance,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1738
SB 1751,79R,Relating to the powers and board of directors of the Lubbock Reese Redevelopment Authority; authorizing a bond or similar obligation.,LUBBOCK REESE REDEVELOPMENT AUTHORITY (D0100); City Government--General (I0060); County Government--General (I0096); Special Districts & Authorities--Miscellaneous (I0770),Duncan,,"Jones, Delwin",,Urban Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1751
SB 1754,79R,Relating to the Childress County Hospital District.,CHILDRESS COUNTY HOSPITAL DISTRICT (D0046); Special Districts & Authorities--Hospital (I0750),Duncan,,Chisum,,County Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1754
SB 1787,79R,Relating to the designation and duties of the state historian.,Arts & Humanities (I0042); TEXAS STATE HISTORIAN (S0662),Duncan,,Hilderbran; Oliveira,,"Culture, Recreation, & Tourism",Out of committee,Government Organization,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1787
SB 1788,79R,Relating to facility based physicians or providers.,Health Care Providers (I0387); Hospitals (I0400); MEDICAL CARE FACILITIES (S0455); PHYSICIANS (S1282),Duncan,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1788
SB 1824,79R,Relating to the expansion of the Salt Fork Water Quality District and the appointment of directors by the commissioners court of each county included within the boundaries of the district.,SALT FORK WATER QUALITY DISTRICT (D0026); Special Districts & Authorities--Water & Utility (I0755),Duncan,,Laney,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SB1824
SCR 7,79R,Urging the Supreme Court of Texas and the Court of Criminal Appeals of Texas to adopt rules providing for the random assignment to courts of appeals of cases pending or on appeal from counties with overlapping appellate jurisdictions and adopt rules determining the court of appeals precedent applicable in such randomly assigned cases.,"Courts--General (I0160); Resolutions--Legislative Policy (I0685); CRIMINAL APPEALS, COURT OF (V1605); SUPREME COURT (V0311)",Duncan,,,,Judiciary,In committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SCR7
SCR 12,79R,Honoring The Crickets of Lubbock for their pioneering contributions to rock and roll.,Resolutions--Congratulatory & Honorary (I0705); THE CRICKETS (N0836),Duncan,,Hilderbran,,"Culture, Recreation, & Tourism",Out of committee,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SCR12
SJR 16,79R,Proposing a constitutional amendment providing for appointment to fill vacancies in certain judicial offices and for nonpartisan retention elections for those offices.,Courts--Judges (I0140); Elections--Candidates (I0280); Elections--Judicial (I0308); Resolutions--Constitutional Amendments (I0661),Duncan; Ellis,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SJR16
SR 22,79R,"Recognizing January 25, 2005, as Lubbock Day at the State Capitol.",LUBBOCK DAY (H9011); Resolutions--Official Designations--Special Dates (I0721),Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR22
SR 135,79R,Recognizing the annual Buffalo Springs Lake Buffalo Wing Cook-off.,Resolutions--Congratulatory & Honorary (I0705); BUFFALO SPRINGS LAKE BUFFALO WING COOK-OFF (N0347),Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR135
SR 136,79R,"Recognizing February 15, 2005, as Concho County Day at the State Capitol.",CONCHO COUNTY DAY (H0597); Resolutions--Official Designations--Special Dates (I0721),Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR136
SR 201,79R,Recognizing Jerry D. Casstevens of Lubbock on the occasion of his retirement from the South Plains Association of Governments.,"Resolutions--Congratulatory & Honorary (I0705); CASSTEVENS, JERRY D. (N0562)",Duncan,,,,,,,,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=79R&Bill=SR201
