bill_num,term,session,action_date,chamber,action,order,votes
HB0612,2023_2024,2023-RS,2023-05-02,House,Reptd Fav Com Substitute,6,
HB0612,2023_2024,2023-RS,2023-04-27,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0612,2023_2024,2023-RS,2023-04-27,House,Reptd Fav,4,
HB0612,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Education - Community Colleges, if favorable, Rules, Calendar, and Operations of the House",3,
HB0612,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0612,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0613,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Election Law and Campaign Finance Reform, if favorable, Judiciary 2, if favorable, Rules, Calendar, and Operations of the House",3,
HB0613,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0613,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0614,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0614,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0614,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0615,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Appropriations, if favorable, Finance, if favorable, Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0615,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0615,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0616,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0616,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0616,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0617,2023_2024,2023-RS,2023-04-24,House,"Re-ref to the Com on Marine Resources and Aquaculture, if favorable, Wildlife Resources, if favorable, Appropriations, if favorable, Finance, if favorable, Rules, Calendar, and Operations of the House",7,
HB0617,2023_2024,2023-RS,2023-04-24,House,Withdrawn From Com,6,
HB0617,2023_2024,2023-RS,2023-04-24,House,Serial Referral To Finance Stricken,5,
HB0617,2023_2024,2023-RS,2023-04-24,House,Serial Referral To Appropriations Stricken,4,
HB0617,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Wildlife Resources, if favorable, Appropriations, if favorable, Finance",3,
HB0617,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0617,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0618,2023_2024,2023-RS,2023-08-16,,Ch. SL 2023-110,49,
HB0618,2023_2024,2023-RS,2023-08-16,Senate,Veto Overridden,48,PASS: 27-18 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/433
HB0618,2023_2024,2023-RS,2023-08-16,Senate,Placed on Today's Calendar,47,
HB0618,2023_2024,2023-RS,2023-08-16,House,Veto Overridden,46,PASS: 74-45 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/508
HB0618,2023_2024,2023-RS,2023-08-07,House,Placed On Cal For 08/16/2023,45,
HB0618,2023_2024,2023-RS,2023-08-07,House,Withdrawn From Cal,44,
HB0618,2023_2024,2023-RS,2023-08-03,House,Placed On Cal For 08/15/2023,43,
HB0618,2023_2024,2023-RS,2023-08-03,House,Withdrawn From Cal,42,
HB0618,2023_2024,2023-RS,2023-07-20,House,Placed On Cal For 08/07/2023,41,
HB0618,2023_2024,2023-RS,2023-07-20,House,Withdrawn From Cal,40,
HB0618,2023_2024,2023-RS,2023-07-17,House,Placed On Cal For 07/20/2023,39,
HB0618,2023_2024,2023-RS,2023-07-17,House,Withdrawn From Cal,38,
HB0618,2023_2024,2023-RS,2023-07-12,House,Placed On Cal For 07/19/2023,37,
HB0618,2023_2024,2023-RS,2023-07-12,House,Withdrawn From Cal,36,
HB0618,2023_2024,2023-RS,2023-07-10,House,Placed On Cal For 07/12/2023,35,
HB0618,2023_2024,2023-RS,2023-07-07,House,Received from the Governor,34,
HB0618,2023_2024,2023-RS,2023-07-07,,Vetoed 07/07/2023,33,
HB0618,2023_2024,2023-RS,2023-06-28,,Pres. To Gov. 6/28/2023,32,
HB0618,2023_2024,2023-RS,2023-06-28,,Ratified,31,
HB0618,2023_2024,2023-RS,2023-06-27,House,Ordered Enrolled,30,
HB0618,2023_2024,2023-RS,2023-06-27,House,Concurred In S Com Sub,29,PASS: 77-42 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/460
HB0618,2023_2024,2023-RS,2023-06-22,House,Placed On Cal For 06/27/2023,28,
HB0618,2023_2024,2023-RS,2023-06-22,House,Withdrawn From Cal,27,
HB0618,2023_2024,2023-RS,2023-06-22,House,Placed On Cal For 06/28/2023,26,
HB0618,2023_2024,2023-RS,2023-06-22,House,Cal Pursuant 36(b),25,
HB0618,2023_2024,2023-RS,2023-06-21,House,Regular Message Received For Concurrence in S Com Sub,24,
HB0618,2023_2024,2023-RS,2023-06-21,Senate,Regular Message Sent To House,23,
HB0618,2023_2024,2023-RS,2023-06-20,Senate,Passed 3rd Reading,22,
HB0618,2023_2024,2023-RS,2023-06-20,Senate,Passed 2nd Reading,21,PASS: 30-18 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/280
HB0618,2023_2024,2023-RS,2023-06-19,Senate,Reptd Fav,20,
HB0618,2023_2024,2023-RS,2023-06-14,Senate,Re-ref Com On Rules and Operations of the Senate,19,
HB0618,2023_2024,2023-RS,2023-06-14,Senate,Com Substitute Adopted,18,
HB0618,2023_2024,2023-RS,2023-06-14,Senate,Reptd Fav Com Substitute,17,
HB0618,2023_2024,2023-RS,2023-05-25,Senate,"Re-ref to Education/Higher Education.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0618,2023_2024,2023-RS,2023-05-25,Senate,Withdrawn From Com,15,
HB0618,2023_2024,2023-RS,2023-05-04,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0618,2023_2024,2023-RS,2023-05-04,Senate,Passed 1st Reading,13,
HB0618,2023_2024,2023-RS,2023-05-04,Senate,Special Message Received From House,12,
HB0618,2023_2024,2023-RS,2023-05-03,House,Special Message Sent To Senate,11,
HB0618,2023_2024,2023-RS,2023-05-03,House,Passed 3rd Reading,10,
HB0618,2023_2024,2023-RS,2023-05-03,House,Passed 2nd Reading,9,PASS: 75-42 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/331
HB0618,2023_2024,2023-RS,2023-05-03,House,Added to Calendar,8,
HB0618,2023_2024,2023-RS,2023-05-03,House,Cal Pursuant Rule 36(b),7,
HB0618,2023_2024,2023-RS,2023-05-03,House,Reptd Fav,6,
HB0618,2023_2024,2023-RS,2023-05-02,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0618,2023_2024,2023-RS,2023-05-02,House,Reptd Fav Com Substitute,4,
HB0618,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Education - K-12, if favorable, Rules, Calendar, and Operations of the House",3,
HB0618,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0618,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0619,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Education - K-12, if favorable, Rules, Calendar, and Operations of the House",3,
HB0619,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0619,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0620,2023_2024,2023-RS,2023-04-17,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0620,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0620,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0621,2023_2024,2023-RS,2023-05-02,Senate,Ref To Com On Rules and Operations of the Senate,16,
HB0621,2023_2024,2023-RS,2023-05-02,Senate,Passed 1st Reading,15,
HB0621,2023_2024,2023-RS,2023-05-02,Senate,Special Message Received From House,14,
HB0621,2023_2024,2023-RS,2023-05-02,House,Special Message Sent To Senate,13,
HB0621,2023_2024,2023-RS,2023-05-02,House,Passed 3rd Reading,12,
HB0621,2023_2024,2023-RS,2023-05-02,House,Passed 2nd Reading,11,PASS: 76-40 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/296
HB0621,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,10,
HB0621,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),9,
HB0621,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,8,
HB0621,2023_2024,2023-RS,2023-04-25,House,"Re-ref Com On Rules, Calendar, and Operations of the House",7,
HB0621,2023_2024,2023-RS,2023-04-25,House,Withdrawn From Com,6,
HB0621,2023_2024,2023-RS,2023-04-25,House,"Re-ref Com On Families, Children, and Aging Policy",5,
HB0621,2023_2024,2023-RS,2023-04-25,House,Reptd Fav Com Substitute,4,
HB0621,2023_2024,2023-RS,2023-04-17,House,"Ref to the Com on Health, if favorable, Families, Children, and Aging Policy, if favorable, Rules, Calendar, and Operations of the House",3,
HB0621,2023_2024,2023-RS,2023-04-17,House,Passed 1st Reading,2,
HB0621,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0622,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0622,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0622,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0623,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Health, if favorable, Rules, Calendar, and Operations of the House",3,
HB0623,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0623,2023_2024,2023-RS,2023-04-13,House,Filed,1,
HB0624,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0624,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0624,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0625,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Agriculture, if favorable, Regulatory Reform, if favorable, Rules, Calendar, and Operations of the House",3,
HB0625,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0625,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0626,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0626,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0626,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0627,2023_2024,2023-RS,2023-07-07,,Ch. SL 2023-77,34,
HB0627,2023_2024,2023-RS,2023-07-07,,Signed by Gov. 7/7/2023,33,
HB0627,2023_2024,2023-RS,2023-06-28,,Pres. To Gov. 6/28/2023,32,
HB0627,2023_2024,2023-RS,2023-06-28,,Ratified,31,
HB0627,2023_2024,2023-RS,2023-06-27,House,Ordered Enrolled,30,
HB0627,2023_2024,2023-RS,2023-06-27,House,Concurred In S Amend SA1,29,PASS: 109-10 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/461
HB0627,2023_2024,2023-RS,2023-06-22,House,Placed On Cal For 06/27/2023,28,
HB0627,2023_2024,2023-RS,2023-06-22,House,Withdrawn From Cal,27,
HB0627,2023_2024,2023-RS,2023-06-22,House,Placed On Cal For 06/28/2023,26,
HB0627,2023_2024,2023-RS,2023-06-22,House,Cal Pursuant 36(b),25,
HB0627,2023_2024,2023-RS,2023-06-21,House,Regular Message Received For Concurrence in S Amend,24,
HB0627,2023_2024,2023-RS,2023-06-21,Senate,Regular Message Sent To House,23,
HB0627,2023_2024,2023-RS,2023-06-20,Senate,Passed 3rd Reading,22,
HB0627,2023_2024,2023-RS,2023-06-20,Senate,Passed 2nd Reading,21,PASS: 47-1 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/282
HB0627,2023_2024,2023-RS,2023-06-20,Senate,Amend Adopted A1,20,PASS: 48-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/281
HB0627,2023_2024,2023-RS,2023-06-19,Senate,Reptd Fav,19,
HB0627,2023_2024,2023-RS,2023-06-14,Senate,Re-ref Com On Rules and Operations of the Senate,18,
HB0627,2023_2024,2023-RS,2023-06-14,Senate,Reptd Fav,17,
HB0627,2023_2024,2023-RS,2023-06-05,Senate,"Re-ref to Agriculture, Energy, and Environment.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0627,2023_2024,2023-RS,2023-06-05,Senate,Withdrawn From Com,15,
HB0627,2023_2024,2023-RS,2023-05-02,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0627,2023_2024,2023-RS,2023-05-02,Senate,Passed 1st Reading,13,
HB0627,2023_2024,2023-RS,2023-05-02,Senate,Special Message Received From House,12,
HB0627,2023_2024,2023-RS,2023-05-02,House,Special Message Sent To Senate,11,
HB0627,2023_2024,2023-RS,2023-05-02,House,Passed 3rd Reading,10,
HB0627,2023_2024,2023-RS,2023-05-02,House,Passed 2nd Reading,9,PASS: 105-11 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/297
HB0627,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,8,
HB0627,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),7,
HB0627,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,6,
HB0627,2023_2024,2023-RS,2023-04-27,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0627,2023_2024,2023-RS,2023-04-27,House,Reptd Fav Com Substitute,4,
HB0627,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Local Government - Land Use, Planning and Development, if favorable, Rules, Calendar, and Operations of the House",3,
HB0627,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0627,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0628,2023_2024,2023-RS,2023-07-10,,Ch. SL 2023-90,38,
HB0628,2023_2024,2023-RS,2023-07-10,,Signed by Gov. 7/10/2023,37,
HB0628,2023_2024,2023-RS,2023-06-30,,Pres. To Gov. 6/30/2023,36,
HB0628,2023_2024,2023-RS,2023-06-29,,Ratified,35,
HB0628,2023_2024,2023-RS,2023-06-28,House,Ordered Enrolled,34,
HB0628,2023_2024,2023-RS,2023-06-28,House,Concurred In S Com Sub,33,PASS: 96-16 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/477
HB0628,2023_2024,2023-RS,2023-06-28,House,Added to Calendar,32,
HB0628,2023_2024,2023-RS,2023-06-28,House,Cal Pursuant 36(b),31,
HB0628,2023_2024,2023-RS,2023-06-28,House,Special Message Received For Concurrence in S Com Sub,30,
HB0628,2023_2024,2023-RS,2023-06-28,Senate,Special Message Sent To House,29,
HB0628,2023_2024,2023-RS,2023-06-27,Senate,Engrossed,28,
HB0628,2023_2024,2023-RS,2023-06-27,Senate,Passed 3rd Reading,27,
HB0628,2023_2024,2023-RS,2023-06-27,Senate,Passed 2nd Reading,26,PASS: 44-1 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/352
HB0628,2023_2024,2023-RS,2023-06-27,Senate,Amend Adopted A1,25,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/351
HB0628,2023_2024,2023-RS,2023-06-26,Senate,Reptd Fav,24,
HB0628,2023_2024,2023-RS,2023-06-21,Senate,Re-ref Com On Rules and Operations of the Senate,23,
HB0628,2023_2024,2023-RS,2023-06-21,Senate,Reptd Fav,22,
HB0628,2023_2024,2023-RS,2023-06-19,Senate,"Re-ref to Finance.  If fav, re-ref to Rules and Operations of the Senate",21,
HB0628,2023_2024,2023-RS,2023-06-19,Senate,Withdrawn From Com,20,
HB0628,2023_2024,2023-RS,2023-06-14,Senate,Re-ref Com On Rules and Operations of the Senate,19,
HB0628,2023_2024,2023-RS,2023-06-14,Senate,Com Substitute Adopted,18,
HB0628,2023_2024,2023-RS,2023-06-14,Senate,Reptd Fav Com Substitute,17,
HB0628,2023_2024,2023-RS,2023-06-05,Senate,"Re-ref to Agriculture, Energy, and Environment.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0628,2023_2024,2023-RS,2023-06-05,Senate,Withdrawn From Com,15,
HB0628,2023_2024,2023-RS,2023-05-02,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0628,2023_2024,2023-RS,2023-05-02,Senate,Passed 1st Reading,13,
HB0628,2023_2024,2023-RS,2023-05-02,Senate,Special Message Received From House,12,
HB0628,2023_2024,2023-RS,2023-05-02,House,Special Message Sent To Senate,11,
HB0628,2023_2024,2023-RS,2023-05-02,House,Passed 3rd Reading,10,
HB0628,2023_2024,2023-RS,2023-05-02,House,Passed 2nd Reading,9,PASS: 103-12 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/298
HB0628,2023_2024,2023-RS,2023-05-02,House,Added to Calendar,8,
HB0628,2023_2024,2023-RS,2023-05-02,House,Cal Pursuant Rule 36(b),7,
HB0628,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,6,
HB0628,2023_2024,2023-RS,2023-04-27,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0628,2023_2024,2023-RS,2023-04-27,House,Reptd Fav Com Substitute,4,
HB0628,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Local Government - Land Use, Planning and Development, if favorable, Rules, Calendar, and Operations of the House",3,
HB0628,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0628,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0629,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Health, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0629,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0629,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0630,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0630,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0630,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0631,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0631,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0631,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0632,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0632,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0632,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0633,2023_2024,2023-RS,2023-04-27,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0633,2023_2024,2023-RS,2023-04-27,Senate,Passed 1st Reading,13,
HB0633,2023_2024,2023-RS,2023-04-27,Senate,Regular Message Received From House,12,
HB0633,2023_2024,2023-RS,2023-04-27,House,Regular Message Sent To Senate,11,
HB0633,2023_2024,2023-RS,2023-04-26,House,Passed 3rd Reading,10,
HB0633,2023_2024,2023-RS,2023-04-26,House,Passed 2nd Reading,9,PASS: 112-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/245
HB0633,2023_2024,2023-RS,2023-04-26,House,Added to Calendar,8,
HB0633,2023_2024,2023-RS,2023-04-26,House,Cal Pursuant Rule 36(b),7,
HB0633,2023_2024,2023-RS,2023-04-26,House,Reptd Fav,6,
HB0633,2023_2024,2023-RS,2023-04-26,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0633,2023_2024,2023-RS,2023-04-26,House,Reptd Fav,4,
HB0633,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0633,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0633,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0634,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0634,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0634,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0635,2023_2024,2023-RS,2023-04-19,House,"Re-referred To Rules, Calendar, and Operations of the House",6,
HB0635,2023_2024,2023-RS,2023-04-19,House,Withdrawn From Com,5,
HB0635,2023_2024,2023-RS,2023-04-19,House,Serial Referral To Judiciary 1 Stricken,4,
HB0635,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Federal Relations and American Indian Affairs, if favorable, Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0635,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0635,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0636,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0636,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0636,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0637,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0637,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0637,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0638,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0638,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0638,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0639,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Transportation, if favorable, Rules, Calendar, and Operations of the House",3,
HB0639,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0639,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0640,2023_2024,2023-RS,2023-06-07,House,Re-ref Com On Appropriations,5,
HB0640,2023_2024,2023-RS,2023-06-07,House,Reptd Fav Com Substitute,4,
HB0640,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Education - Universities, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0640,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0640,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0641,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Election Law and Campaign Finance Reform, if favorable, Rules, Calendar, and Operations of the House",3,
HB0641,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0641,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0642,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Judiciary 2, if favorable, Rules, Calendar, and Operations of the House",3,
HB0642,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0642,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0643,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Transportation, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0643,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0643,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0644,2023_2024,2023-RS,2023-04-25,House,Re-ref Com On Appropriations,7,
HB0644,2023_2024,2023-RS,2023-04-25,House,Reptd Fav Com Substitute,6,
HB0644,2023_2024,2023-RS,2023-04-24,House,"Re-ref to the Com on Judiciary 3, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",5,
HB0644,2023_2024,2023-RS,2023-04-24,House,Withdrawn From Com,4,
HB0644,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Judiciary 1, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0644,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0644,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0645,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0645,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0645,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0646,2023_2024,2023-RS,2023-04-18,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0646,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0646,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0647,2023_2024,2023-RS,2023-05-04,Senate,Ref To Com On Rules and Operations of the Senate,16,
HB0647,2023_2024,2023-RS,2023-05-04,Senate,Passed 1st Reading,15,
HB0647,2023_2024,2023-RS,2023-05-04,Senate,Special Message Received From House,14,
HB0647,2023_2024,2023-RS,2023-05-03,House,Special Message Sent To Senate,13,
HB0647,2023_2024,2023-RS,2023-05-03,House,Passed 3rd Reading,12,
HB0647,2023_2024,2023-RS,2023-05-03,House,Passed 2nd Reading,11,PASS: 72-46 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/323
HB0647,2023_2024,2023-RS,2023-05-03,House,Added to Calendar,10,
HB0647,2023_2024,2023-RS,2023-05-03,House,Cal Pursuant Rule 36(b),9,
HB0647,2023_2024,2023-RS,2023-05-03,House,Reptd Fav,8,
HB0647,2023_2024,2023-RS,2023-05-02,House,"Re-ref Com On Rules, Calendar, and Operations of the House",7,
HB0647,2023_2024,2023-RS,2023-05-02,House,Reptd Fav,6,
HB0647,2023_2024,2023-RS,2023-04-26,House,"Re-ref Com On Families, Children, and Aging Policy",5,
HB0647,2023_2024,2023-RS,2023-04-26,House,Reptd Fav Com Substitute,4,
HB0647,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Judiciary 2, if favorable, Families, Children, and Aging Policy, if favorable, Rules, Calendar, and Operations of the House",3,
HB0647,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0647,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0648,2023_2024,2023-RS,2023-05-01,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0648,2023_2024,2023-RS,2023-05-01,Senate,Passed 1st Reading,13,
HB0648,2023_2024,2023-RS,2023-05-01,Senate,Regular Message Received From House,12,
HB0648,2023_2024,2023-RS,2023-04-28,House,Regular Message Sent To Senate,11,
HB0648,2023_2024,2023-RS,2023-04-27,House,Passed 3rd Reading,10,
HB0648,2023_2024,2023-RS,2023-04-27,House,Passed 2nd Reading,9,PASS: 64-50 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/278
HB0648,2023_2024,2023-RS,2023-04-27,House,Added to Calendar,8,
HB0648,2023_2024,2023-RS,2023-04-27,House,Cal Pursuant Rule 36(b),7,
HB0648,2023_2024,2023-RS,2023-04-27,House,Reptd Fav,6,
HB0648,2023_2024,2023-RS,2023-04-26,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0648,2023_2024,2023-RS,2023-04-26,House,Reptd Fav,4,
HB0648,2023_2024,2023-RS,2023-04-18,House,"Ref to the Com on Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0648,2023_2024,2023-RS,2023-04-18,House,Passed 1st Reading,2,
HB0648,2023_2024,2023-RS,2023-04-17,House,Filed,1,
HB0649,2023_2024,2023-RS,2023-04-27,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0649,2023_2024,2023-RS,2023-04-27,Senate,Passed 1st Reading,13,
HB0649,2023_2024,2023-RS,2023-04-27,Senate,Regular Message Received From House,12,
HB0649,2023_2024,2023-RS,2023-04-27,House,Regular Message Sent To Senate,11,
