bill_id,term,session,title,commem
SB0071,2023_2024,2023-RS,relative to workers' compensation for firefighter cancer disease.,0
SB0072,2023_2024,2023-RS,relative to provider credentialing procedures.,0
SB0073,2023_2024,2023-RS,relative to Help America Vote Act (HAVA) grants.,0
SB0074,2023_2024,2023-RS,relative to the department of administrative services.,0
SB0076,2023_2024,2023-RS,relative to reporting of medico-legal deaths.,0
SB0077,2023_2024,2023-RS,relative to changes in school placement for students.,0
SB0078,2023_2024,2023-RS,relative to subdivision regulations on the completion of improvements.,0
SB0079,2023_2024,2023-RS,relative to the participation of customer generators in net energy metering.,0
SB0081,2023_2024,2023-RS,relative to ignition interlock device preset levels.,0
SB0083,2023_2024,2023-RS,relative to the signature authority of an advanced practice registered nurse or a certified midwife.,0
SB0085,2023_2024,2023-RS,relative to emergency behavioral health services and behavioral health crisis programs.,0
SB0086,2023_2024,2023-RS,relative to health care workforce development and making appropriations therefor.,0
SB0087,2023_2024,2023-RS,"relative to nurses for youth camps, organized recreation, and community-sponsored recreation.",0
SB0088,2023_2024,2023-RS,relative to the annual dues paid by towns and cities to town officers' associations.,0
SB0089,2023_2024,2023-RS,relative to accommodation for medical reasons in issuing marriage licenses.,0
SB0090,2023_2024,2023-RS,establishing a commission to study charitable gambling.,0
SB0092,2023_2024,2023-RS,relative to the authority of registers of probate.,0
SB0094,2023_2024,2023-RS,relative to residential child care licensing of child care institutions and agencies.,0
SB0096,2023_2024,2023-RS,relative to state energy performance contracting.,0
SB0098,2023_2024,2023-RS,relative to delinquent payment of accounts by on premises and off premises licensees.,0
SB0099,2023_2024,2023-RS,relative to the responsibilities of insurers in conducting reviews of the operations of administrators.,0
SB0100,2023_2024,2023-RS,relative to the payment of salaried employees.,0
SB0102,2023_2024,2023-RS,relative to the Jones Act's effect on New Hampshire's heating and energy fuel market.,0
SB0103,2023_2024,2023-RS,including the raid on Fort William and Mary in Portsmouth in the planning of the American revolution sestercentennial commission.,0
SB0104,2023_2024,2023-RS,to regulate online gambling and direct net proceeds to a community college education scholarship fund.,0
SB0105,2023_2024,2023-RS,relative to information collected by the division of vital records administration as part of the live birth worksheet.,0
SB0107,2023_2024,2023-RS,relative to the general administration of regulatory boards and commissions.,0
SB0108,2023_2024,2023-RS,relative to participation of the New Hampshire public defender program in the state employee health insurance plan.,0
SB0109,2023_2024,2023-RS,relative to school safety and coordination with law enforcement.,0
SB0110,2023_2024,2023-RS,relative to residency status.,0
SB0111,2023_2024,2023-RS,relative to the town council-town manager form of local government.,0
SB0113,2023_2024,2023-RS,relative to the electric utility system benefits charge.,0
SB0114,2023_2024,2023-RS,relative to payment by the state of a portion of retirement system contributions of political subdivision employers.,0
SB0115,2023_2024,2023-RS,relative to making an appropriation to the department of health and human services for the purpose of funding vaccine administration through public health departments.,0
SB0117,2023_2024,2023-RS,"relative to the definition of a ""child"" for the purpose of negligent storage of firearms.",0
SB0118,2023_2024,2023-RS,requiring children under the age of 2 years to be restrained in a motor vehicle.,0
SB0119,2023_2024,2023-RS,relative to criminal background checks for charitable games of chance license applicants.,0
SB0120,2023_2024,2023-RS,"relative to charitable gaming license applications, wages, stakes, and bonds.",0
SB0121,2023_2024,2023-RS,relative to the position of ballot clerk.,0
SB0122,2023_2024,2023-RS,relative to construction of a public pier on Hampton Beach and making an appropriation therefor.,0
SB0123,2023_2024,2023-RS,relative to the adoption of ambient groundwater quality standards by the department of environmental services.,0
SB0124,2023_2024,2023-RS,making an appropriation for the Eastern Slopes Regional Airport.,0
SB0125,2023_2024,2023-RS,relative to annual grants to regional development corporations.,0
SB0126,2023_2024,2023-RS,relative to licensure requirements for telehealth services and relative to licensure of physicians and physicians assistants treating patients incarcerated with the department of corrections.,0
SB0127,2023_2024,2023-RS,relative to certain programs administered by the department of health and human services.,0
SB0129,2023_2024,2023-RS,relative to the payment of costs for indigent persons involved in mediation services.,0
SB0130,2023_2024,2023-RS,relative to a court security officer training program.,0
SB0132,2023_2024,2023-RS,prohibiting cities and towns from adopting sanctuary policies.,0
SB0135,2023_2024,2023-RS,relative to alternative dispute resolution in special education.,0
SB0136,2023_2024,2023-RS,prohibiting the employment or volunteering of a revoked or suspended educator.,0
SB0138,2023_2024,2023-RS,making an appropriation to PFAS remediation fund grants.,0
SB0139,2023_2024,2023-RS,relative to the price of Lucky 7 tickets.,0
SB0140,2023_2024,2023-RS,relative to establishing a program for the recruitment of educators.,0
SB0141,2023_2024,2023-RS,relative to administration of the education freedom accounts program.,0
SB0142,2023_2024,2023-RS,relative to the regulation of forms and rates for property and casualty insurance.,0
SB0143,2023_2024,2023-RS,establishing a scholarship fund for certain small businesses applying for loans from the capital access program administered by the New Hampshire business finance authority.,0
SB0144,2023_2024,2023-RS,relative to the state minimum hourly rate.,0
SB0145,2023_2024,2023-RS,relative to New Hampshire housing champion designation for municipalities and making appropriations therefor.,0
SB0146,2023_2024,2023-RS,relative to the agricultural advisory board.,0
SB0147,2023_2024,2023-RS,relative to the board of dental examiners.,0
SB0149,2023_2024,2023-RS,relative to nurse agencies.,0
SB0150,2023_2024,2023-RS,relative to the family mediator certification board.,0
SB0152,2023_2024,2023-RS,relative to New Hampshire workforce training programs.,0
SB0153,2023_2024,2023-RS,"establishing a law enforcement officers, professional firefighters, and emergency medical technicians career development, recruitment, and retention program and making an appropriation therefor.",0
SB0154,2023_2024,2023-RS,relative to tuition waivers for children in guardianships after being in state foster care.,0
SB0155,2023_2024,2023-RS,relative to the adoption of school administrative unit budgets.,0
SB0157,2023_2024,2023-RS,relative to election audits.,0
SB0159,2023_2024,2023-RS,establishing a committee to study unlimited service area permits for landfills and out of state waste coming into New Hampshire.,0
SB0160,2023_2024,2023-RS,relative to the use of OHRVs on designated trails.,0
SB0161,2023_2024,2023-RS,relative to low-moderate income community solar projects.,0
SB0162,2023_2024,2023-RS,"relative to exemptions from rabies vaccinations for dogs, cats, and ferrets.",0
SB0164,2023_2024,2023-RS,relative to consideration of biodiversity in the land and community heritage investment program.,0
SB0166,2023_2024,2023-RS,relative to electric grid modernization.,0
SB0167,2023_2024,2023-RS,relative to green hydrogen energy and infrastructure.,0
SB0169,2023_2024,2023-RS,making an appropriation to the department of environmental services to fund a water main interconnection project between Nashua and Litchfield.,0
SB0170,2023_2024,2023-RS,relative to small group child day care centers.,0
SB0171,2023_2024,2023-RS,relative to the definition of youth recreational programs.,0
SB0172,2023_2024,2023-RS,allowing court-appointed guardians to receive Temporary Assistance to Needy Families benefits.,0
SB0174,2023_2024,2023-RS,relative to veterans access to health care.,0
SB0175,2023_2024,2023-RS,relative to Medicaid coverage for mothers.,0
SB0179,2023_2024,2023-RS,relative to eliminating the use of seclusion as a form of punishment or discipline on children in schools and treatment facilities.,0
SB0181,2023_2024,2023-RS,relative to access to abortion care.,0
SB0182,2023_2024,2023-RS,"relative to the definition of ""way"" in driving or operating under the influence of drugs or liquor.",0
SB0183,2023_2024,2023-RS,exempting certain phone calls from the right to know law.,0
SB0184,2023_2024,2023-RS,relative to the age at which a minor may receive mental health treatment without parental consent.,0
SB0186,2023_2024,2023-RS,relative to an electric bicycle low-income transportation incentive program and making an appropriation therefor.,0
SB0187,2023_2024,2023-RS,relative to driver's licenses for certain visa holders.,0
SB0188,2023_2024,2023-RS,relative to catalytic converters.,0
SB0189,2023_2024,2023-RS,relative to the definition of gross business profits in determining taxable business profits.,0
SB0192,2023_2024,2023-RS,relative to the hours that Lucky 7 tickets may be sold.,0
SB0193,2023_2024,2023-RS,relative to the obligation of collective bargaining units to negotiate in good faith.,0
SB0195,2023_2024,2023-RS,relative to the purchase of steel products with the Buy America certification.,0
SB0197,2023_2024,2023-RS,relative to the operation and regulation of certain business entities within the state.,0
SB0200,2023_2024,2023-RS,relative to optometrists.,0
SB0202,2023_2024,2023-RS,relative to establishing a homeownership innovations fund in the New Hampshire housing finance authority.,0
SB0203,2023_2024,2023-RS,relative to the board of manufactured housing.,0
SB0204,2023_2024,2023-RS,requiring trauma kits to be available in state-owned buildings.,0
SB0205,2023_2024,2023-RS,relative to a cost of living adjustment in the state retirement system.,0
SB0206,2023_2024,2023-RS,prohibiting corporal punishment in child day care agencies.,0
SB0207,2023_2024,2023-RS,"relative to mental health critical incident intervention and management, and relative to mental health practice.",0
SB0208,2023_2024,2023-RS,relative to online access to state information on economic relief disbursements.,0
SB0209,2023_2024,2023-RS,relative to providing menstrual hygiene products at no cost to individuals who biologically menstruate in state and county correctional facilities.,0
SB0211,2023_2024,2023-RS,relative to background investigations of solid waste and hazardous waste facility permit applicants.,0
SB0212,2023_2024,2023-RS,"relative to the regulation of massage, reflexology, structural integrator, and Asian bodywork therapy establishments.",0
SB0213,2023_2024,2023-RS,relative to educational institution policies on social media.,0
SB0215,2023_2024,2023-RS,relative to nursing certification requirements.,0
SB0216,2023_2024,2023-RS,making changes to the requirements for civics education in schools.,0
SB0220,2023_2024,2023-RS,"modifying the absentee voter registration process, absentee ballot application, and absentee ballot voting process.",0
SB0222,2023_2024,2023-RS,relative to the definition of broadband infrastructure as a revenue-producing facility eligible for municipal revenue bonds.,0
SB0225,2023_2024,2023-RS,establishing the commission to study the assessing of power generation.,0
SB0226,2023_2024,2023-RS,relative to the use of bait for hunting bear.,0
SB0228,2023_2024,2023-RS,relative to the Hilton Park boat ramp.,0
SB0229,2023_2024,2023-RS,relative to administration of certain wetlands permits by the department of environmental services.,0
SB0230,2023_2024,2023-RS,making an appropriation to the department of environmental services for wastewater infrastructure projects.,0
SB0231,2023_2024,2023-RS,establishing a historic housing tax credit and making appropriations for workforce housing and affordable housing.,0
SB0232,2023_2024,2023-RS,making an appropriation to support the work of the New Hampshire Internet Crimes Against Children Task Force.,0
SB0233,2023_2024,2023-RS,"re-establishing the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) Farmers Market Nutrition Program.",0
SB0234,2023_2024,2023-RS,"directing the department of health and human services to develop a public awareness campaign on brain health, Alzheimer's disease, and related dementias and making an appropriation therefor.",0
SB0237,2023_2024,2023-RS,relative to the child care scholarship program and making an appropriation therefor.,0
SB0238,2023_2024,2023-RS,relative to prescribing opioids via telehealth medicine.,0
SB0240,2023_2024,2023-RS,relative to conditions for genetic testing.,0
SB0241,2023_2024,2023-RS,relative to graduated public assistance programs.,0
SB0242,2023_2024,2023-RS,relative to Medicaid direct certification.,0
SB0243,2023_2024,2023-RS,establishing a committee to study implementing a state-based health insurance exchange.,0
SB0244,2023_2024,2023-RS,relative to false public alarms.,0
SB0245,2023_2024,2023-RS,relative to the inspection of hotel guest records.,0
SB0247,2023_2024,2023-RS,"repealing limited liability for manufacturers, distributors, dealers, or importers of firearms or ammunition.",0
SB0250,2023_2024,2023-RS,relative to remote participation in government meetings.,0
SB0251,2023_2024,2023-RS,establishing a committee to study the long-term impact of the New Hampshire adult parole system.,0
SB0254,2023_2024,2023-RS,relative to community-based sentencing alternatives for primary caregivers.,0
SB0256,2023_2024,2023-RS,establishing a safety program for off-highway recreational vehicles.,0
SB0257,2023_2024,2023-RS,relative to access to drivers' license information for legitimate business purposes.,0
SB0258,2023_2024,2023-RS,relative to the disposal of highway or turnpike funded real estate.,0
SB0260,2023_2024,2023-RS,relative to deductions under the business profits tax for compensation of members and owners.,0
SB0261,2023_2024,2023-RS,relative to the interest and dividends tax rate and threshold.,0
SB0262,2023_2024,2023-RS,allowing municipalities to collect an occupancy fee from operators of local room rentals.,0
SB0264,2023_2024,2023-RS,relative to parentage.,0
SB0265,2023_2024,2023-RS,making an appropriation for the multi-tiered system of support for children's mental health.,0
SB0268,2023_2024,2023-RS,allowing for pre-hospital treatment and transportation for operational canines.,0
SB0269,2023_2024,2023-RS,relative to tip pooling and sharing.,0
SB0270,2023_2024,2023-RS,relative to appropriations to the department of transportation.,0
SB0271,2023_2024,2023-RS,relative to the seating of delegates to national party conventions.,0
SB0272,2023_2024,2023-RS,establishing a parents' bill of rights in education.,0
HB0015,2023_2024,2024-RS,relative to the rate of the business enterprise tax.,0
HB0037,2023_2024,2024-RS,establishing a committee to study best practices for companion animal groomers.,0
HB0038,2023_2024,2024-RS,relative to the penalty for and sentencing of habitual offenders.,0
HB0055,2023_2024,2024-RS,relative to driver education.,0
HB0060,2023_2024,2024-RS,camping fees for non-residents.,0
HB0068,2023_2024,2024-RS,adopting the uniform real property transfer on death act.,0
HB0070,2023_2024,2024-RS,relative to residency requirements for deputy town clerks.,0
HB0073,2023_2024,2024-RS,relative to the repair of home appliances.,0
HB0082,2023_2024,2024-RS,relative to employment protection for participants in the therapeutic cannabis program.,0
HB0086,2023_2024,2024-RS,relative to prohibiting the state from contracting with Chinese government owned or affiliated technology manufacturers.,0
HB0091,2023_2024,2024-RS,relative to privacy obligations of the department of health and human services.,0
HB0100,2023_2024,2024-RS,to repeal the interest and dividends tax.,0
HB0105,2023_2024,2024-RS,relative to the registration of medical spas.,0
HB0107,2023_2024,2024-RS,relative to employment restrictions for registered sex offenders.,0
HB0108,2023_2024,2024-RS,"relative to the confidentiality of reports made to the division of children, youth, and families and requiring guardians ad litem be appointed in certain instances.",0
HB0110,2023_2024,2024-RS,prohibiting the use of state funds for new passenger rail projects.,0
HB0113,2023_2024,2024-RS,relative to the physical fitness performance requirements for law enforcement officers.,0
HB0115,2023_2024,2024-RS,relative to changing the date of the state primary election.,0
HB0116,2023_2024,2024-RS,eliminating the fee to file as a candidate for the office of state representative.,0
HB0120,2023_2024,2024-RS,relative to the closure of the Sununu Youth Services Center and operation of a replacement secure facility.,0
HB0121,2023_2024,2024-RS,relative to worldwide combined reporting for unitary businesses under the business profits tax.,0
HB0122,2023_2024,2024-RS,relative to microenterprise home kitchen operations.,0
HB0130,2023_2024,2024-RS,repealing the drug affordability board.,0
HB0133,2023_2024,2024-RS,relative to repealing the communications services tax.,0
HB0135,2023_2024,2024-RS,relative to requisites for a criminal search warrant.,0
HB0144,2023_2024,2024-RS,restoring firearm ownership rights to ex-felons.,0
HB0145,2023_2024,2024-RS,relative to the collection of sales taxes of foreign jurisdictions by New Hampshire businesses.,0
HB0147,2023_2024,2024-RS,relative to membership of the advisory committee on the education of students with disabilities.,0
HB0149,2023_2024,2024-RS,relative to the handling of requests made under the right-to-know law.,0
HB0154,2023_2024,2024-RS,relative to electronic ballot counting devices.,0
HB0155,2023_2024,2024-RS,relative to the higher education commission.,0
HB0157,2023_2024,2024-RS,relative to the joint committee on legislative facilities and sexual harassment policies.,0
HB0159,2023_2024,2024-RS,relative to the default service rate for electricity.,0
HB0166,2023_2024,2024-RS,relative to the elimination of useful thermal energy from renewable energy classes.,0
HB0172,2023_2024,2024-RS,relative to investigating potential redundancies between the prescription drug affordability board and existing state agency programs regarding prescription drug cost data.,0
HB0173,2023_2024,2024-RS,relative to toilet facilities provided by restaurants.,0
HB0175,2023_2024,2024-RS,relative to the state's energy consumption reduction goal.,0
HB0176,2023_2024,2024-RS,relative to rules of the site evaluation committee.,0
HB0178,2023_2024,2024-RS,relative to the enforcement of condominium liens for assessments.,0
HB0182,2023_2024,2024-RS,prohibiting discharge of volunteer firefighters or volunteer emergency medical technicians from other employment.,0
HB0183,2023_2024,2024-RS,relative to employment of retired firefighters at the fire academy.,0
HB0185,2023_2024,2024-RS,relative to the determination of parental rights and responsibilities based on shared parenting and requiring all municipalities and school governing bodies to post on their official website the amount of funds received by the state either by allocation or grant.,0
HB0186,2023_2024,2024-RS,relative to waivers for alternative sewage disposal systems.,0
HB0190,2023_2024,2024-RS,relative to the duration of unemployment benefits.,0
HB0192,2023_2024,2024-RS,relative to the rate and exemptions of the interest and dividends tax.,0
HB0194,2023_2024,2024-RS,requiring the director of the division of historical resources to compile and maintain a list of public monuments and requiring legislative approval of the amendment or permanent removal of historical markers.,0
HB0198,2023_2024,2024-RS,modifying the new resident drivers' license transfer requirement.,0
HB0199,2023_2024,2024-RS,"relative to making an appropriation to the Carroll, Strafford, and Coos county freight rail improvement projects.",0
HB0200,2023_2024,2024-RS,relative to choice of counselor to evaluate a child in family court proceedings.,0
HB0202,2023_2024,2024-RS,relative to property tax abatements.,0
HB0212,2023_2024,2024-RS,"appropriating funding for investigations, testing, and monitoring relative to per- and polyfluoroalkyl substances.",0
HB0220,2023_2024,2024-RS,establishing a committee to study the regulatory structure of charitable gaming.,0
HB0225,2023_2024,2024-RS,relative to prohibiting the use of currency that could be detrimental to privacy rights.,0
HB0227,2023_2024,2024-RS,relative to fair access to financial services.,0
HB0229,2023_2024,2024-RS,relative to requiring an official declaration of war for the activation of the New Hampshire national guard.,0
HB0230,2023_2024,2024-RS,"directing the department of agriculture, markets, and food to employ an electronic data processing system for all registrations under its purview.",0
HB0232,2023_2024,2024-RS,adopting section 1910 OSHA standards for public sector employees in New Hampshire.,0
HB0239,2023_2024,2024-RS,relative to condominium disclosure of financial information.,0
HB0242,2023_2024,2024-RS,relative to banning PFAS in food packaging.,0
HB0243,2023_2024,2024-RS,requiring the tabulation of votes in elections to be done in public.,0
HB0250,2023_2024,2024-RS,relative to the accidental death benefit payable for a retirement system member.,0
HB0257,2023_2024,2024-RS,relative to telephone carrier of last resort obligations.,0
HB0261,2023_2024,2024-RS,relative to rights of tenants in cases of domestic violence.,0
HB0264,2023_2024,2024-RS,relative to amendments and corrections to birth records.,0
HB0267,2023_2024,2024-RS,relative to criminal records checks in school employment.,0
HB0270,2023_2024,2024-RS,relative to the election of Strafford county commissioners.,0
HB0272,2023_2024,2024-RS,increasing chartered public school per pupil funding.,0
HB0274,2023_2024,2024-RS,relative to the administrative rulemaking process.,0
HB0276,2023_2024,2024-RS,establishing the cyanobacteria mitigation loan and grant fund.,0
HB0279,2023_2024,2024-RS,increasing the penalty for on-premises licensees overserving alcohol.,0
HB0282,2023_2024,2024-RS,relative to including certain children and pregnant women in Medicaid and the children's health insurance program.,0
HB0283,2023_2024,2024-RS,relative to rental application fees charged to prospective tenants.,0
HB0300,2023_2024,2024-RS,prohibiting the disposal of certain food waste.,0
HB0301,2023_2024,2024-RS,relative to recusal by members of the general court for conflicts of interest.,0
HB0303,2023_2024,2024-RS,relative to insurance coverage for pain management services.,0
HB0306,2023_2024,2024-RS,relative to prohibiting reunification therapy.,0
HB0307,2023_2024,2024-RS,relative to attorney's fees in actions under the right to know law.,0
HB0311,2023_2024,2024-RS,making an appropriation to the department of environmental services for eligible wastewater projects.,0
HB0313,2023_2024,2024-RS,relative to the reductions from the default budget for official ballot town meetings.,0
HB0314,2023_2024,2024-RS,relative to the expectation of privacy in the collection and use of personal information.,0
HB0317,2023_2024,2024-RS,establishing a commission to study transitioning to a 2-tier waiver system for individuals eligible for disability services.,0
HB0318,2023_2024,2024-RS,"relative to magistrates, bail commissioners, the standards applicable to and the administration of bail, and making appropriations.",0
HB0319,2023_2024,2024-RS,establishing a committee to study an all-payer system of insurance for hospital services.,0
HB0322,2023_2024,2024-RS,relative to establishing a committee to study the New Hampshire board of medicine and making an appropriation to the department of health and human services.,0
HB0326,2023_2024,2024-RS,prohibiting the use of second generation anticoagulant rodenticides.,0
HB0329,2023_2024,2024-RS,establishing an ALS (Amyotrophic Lateral Sclerosis) registry in New Hampshire.,0
HB0332,2023_2024,2024-RS,relative to school building aid for eligible projects.,0
HB0333,2023_2024,2024-RS,relative to changing the date of the state primary election and adding a run-off election if necessary.,0
HB0344,2023_2024,2024-RS,relative to the home cultivation of cannabis plants and the possession of certain cannabis-infused products.,0
HB0345,2023_2024,2024-RS,enabling ranked-choice voting for state party primary elections and municipal elections.,0
HB0347,2023_2024,2024-RS,establishing a superior court land use review docket.,0
HB0350,2023_2024,2024-RS,relative to ranked-choice voting.,0
HB0352,2023_2024,2024-RS,relative to excused absences due to a student's mental or behavioral health.,0
HB0353,2023_2024,2024-RS,establishing an interstate compact for universal healthcare.,0
HB0354,2023_2024,2024-RS,relative to chartered public school eligibility for state school building aid.,0
HB0361,2023_2024,2024-RS,relative to Pease development authority board of directors.,0
HB0362,2023_2024,2024-RS,relative to complaint procedures in cases before the commission for human rights.,0
HB0368,2023_2024,2024-RS,relative to protections related to receiving gender-affirming health care or gender-affirming mental health care.,0
HB0369,2023_2024,2024-RS,establishing a task force to provide energy relief on farms.,0
HB0370,2023_2024,2024-RS,relative to after market window tinting on motor vehicles for drivers with medical conditions.,0
HB0373,2023_2024,2024-RS,relative to billing for ambulance services.,0
HB0375,2023_2024,2024-RS,relative to the licensure of nonresident aliens temporarily residing in New Hampshire.,0
HB0378,2023_2024,2024-RS,expanding the information provided to survivors of sexual assault regarding their existing rights.,0
HB0379,2023_2024,2024-RS,requiring notice be provided to tenants during residential eviction proceedings regarding legal counsel.,0
HB0381,2023_2024,2024-RS,relative to the system benefits charge.,0
HB0383,2023_2024,2024-RS,relative to provider contract standards for pharmacy benefit managers.,0
HB0387,2023_2024,2024-RS,permitting election ballots to be viewed pursuant to a right to know request.,0
HB0395,2023_2024,2024-RS,relative to the voters' guide for constitutional amendments.,0
HB0396,2023_2024,2024-RS,permitting classification of individuals based on biological sex under certain limited circumstances.,0
HB0397,2023_2024,2024-RS,relative to the prohibition of the possession of hypodermic needles by minors.,0
HB0398,2023_2024,2024-RS,relative to notice of PFAS contamination prior to the sale of real property.,0
HB0400,2023_2024,2024-RS,"relative to certain assault offenses, bail eligibility for commission of certain assault offenses, and making a false report to a law enforcement officer.",0
HB0406,2023_2024,2024-RS,relative to parental access to children's medical records.,0
HB0414,2023_2024,2024-RS,relative to health insurance coverage for preventative PFAS care.,0
HB0419,2023_2024,2024-RS,relative to the math learning communities program of the community college system and making an appropriation therefor.,0
HB0420,2023_2024,2024-RS,relative to the availability and funding for the dual and concurrent enrollment program by the community college system and making an appropriation therefor.,0
HB0428,2023_2024,2024-RS,relative to mental health practice.,0
HB0433,2023_2024,2024-RS,providing that property tax exemptions granted prior to a home sale shall not be applied to the new homeowner.,0
HB0434,2023_2024,2024-RS,relative to flying drones in state parks.,0
HB0436,2023_2024,2024-RS,making an appropriation to the New Hampshire retirement system to pay down the unfunded accrued liability.,0
HB0437,2023_2024,2024-RS,relative to a reading assessment and intervention program.,0
HB0439,2023_2024,2024-RS,relative to the duty to provide an education and contracts with private schools.,0
HB0447,2023_2024,2024-RS,relative to the purchase of election equipment.,0
HB0449,2023_2024,2024-RS,relative to the calculation of group II retirement benefits in the retirement system.,0
HB0450,2023_2024,2024-RS,relative to removing the net operating loss deduction limit on taxable income under the business profits tax.,0
HB0455,2023_2024,2024-RS,"relative to creating a new state cause of action and special findings for abused, neglected, and abandoned children seeking special immigrant juvenile status under federal law.",0
HB0456,2023_2024,2024-RS,relative to collecting road tolls on the output of separately metered electric vehicle chargers.,0
HB0458,2023_2024,2024-RS,reestablishing the commission to study the assessing of power generation.,0
HB0462,2023_2024,2024-RS,making an appropriation to the solid waste management fund and targeting food waste reduction and diversion.,0
HB0463,2023_2024,2024-RS,relative to the establishment of an election information portal and makes an appropriation therefor.,0
HB0465,2023_2024,2024-RS,restricting use of perfluoroalkyl and polyfluoroalkyl substances in certain consumer products.,0
HB0468,2023_2024,2024-RS,establishing a commission to recodify the education laws and making an appropriation therefor.,0
HB0470,2023_2024,2024-RS,relative to fentanyl test strips and other drug checking equipment.,0
HB0471,2023_2024,2024-RS,relative to final disposition hearings in divorce proceedings.,0
HB0472,2023_2024,2024-RS,relative to the placement of temporary seasonal docks.,0
HB0475,2023_2024,2024-RS,establishing a right to submit evidence and testimony in family court proceedings.,0
HB0476,2023_2024,2024-RS,relative to recount and audit procedures and the declaration of results of a recount.,0
HB0493,2023_2024,2024-RS,eliminating the state meat inspection program.,0
HB0494,2023_2024,2024-RS,renaming the agricultural product and scale testing fund the agricultural products regulatory fund.,1,"stays at C
HB0499,2023_2024,2024-RS,requiring the rules of evidence to apply in family court cases and relative to the admission of certain evidence in family court proceedings.,0
HB0505,2023_2024,2024-RS,relative to comprehensive mental health education in schools.,0
HB0509,2023_2024,2024-RS,relative to the phasing out of the minimum electric renewable portfolio standard.,0
HB0512,2023_2024,2024-RS,exempting firearms manufactured in New Hampshire from federal laws and regulations.,0
HB0513,2023_2024,2024-RS,relative to affordability and safety of clinician administered drugs.,0
HB0518,2023_2024,2024-RS,relative to the administration of occupations by the office of professional licensure and certification.,0
HB0521,2023_2024,2024-RS,relative to the department of education payment for placement for an episode of treatment.,0
HB0526,2023_2024,2024-RS,regulating the use of temporary traffic control personnel.,0
HB0527,2023_2024,2024-RS,relative to Medicaid reimbursement rates for certain assisted living facilities.,0
HB0529,2023_2024,2024-RS,relative to additional aid grants for schools based on free and reduced price meals and fiscal capacity disparity.,0
HB0533,2023_2024,2024-RS,relative to public school human rights complaints.,0
HB0535,2023_2024,2024-RS,relative to appointment of counsel for a child who is the subject of a proceeding in a child protection case.,0
HB0537,2023_2024,2024-RS,permitting vehicles to have front windshield tinting.,0
HB0540,2023_2024,2024-RS,relative to adequate education grant amounts for pupils receiving special education services.,0
HB0541,2023_2024,2024-RS,relative to school building aid grants and making an appropriation therefor.,0
HB0542,2023_2024,2024-RS,establishing an academic research and improvement performance data analyst in the department of education.,0
HB0544,2023_2024,2024-RS,legalizing cannabis for retail sale.,0
HB0546,2023_2024,2024-RS,relative to the school building aid program.,0
HB0553,2023_2024,2024-RS,relative to school district information on personnel salaries.,0
HB0554,2023_2024,2024-RS,relative to treatment alternatives to opioids.,0
HB0558,2023_2024,2024-RS,requiring the department of energy to initiate a microgrid study.,0
HB0559,2023_2024,2024-RS,establishing a state retirement plan group for new state employee members of the retirement system.,0
HB0560,2023_2024,2024-RS,establishing a contact person notification program to assist law enforcement personnel who have contact with a person with mental or physical disabilities and making an appropriation therefor.,0
HB0565,2023_2024,2024-RS,relative to expanding Medicaid to include certain postpartum health care services.,0
HB0566,2023_2024,2024-RS,relative to establishing a fund for child care workers and early childhood educators at state licensed child care centers.,0
HB0569,2023_2024,2024-RS,relative to the state education property tax and the low and moderate income homeowners property tax relief program.,0
HB0570,2023_2024,2024-RS,relative to Real ID compliant New Hampshire driver's licenses.,0
HB0571,2023_2024,2024-RS,relative to the cost of living adjustments for certain group II retirees in the New Hampshire retirement system.,0
HB0572,2023_2024,2024-RS,relative to eligibility for free school meals.,0
HB0577,2023_2024,2024-RS,relative to state aid for special education pupils.,0
HB0580,2023_2024,2024-RS,establishing a children's vision screening initiative within the state Medicaid program.,0
HB0587,2023_2024,2024-RS,relative to a New Hampshire first designation on the donor registry for anatomical gifts.,0
HB0593,2023_2024,2024-RS,establishing a committee to study the process for forfeiture of items used in connection with drug offenses.,0
HB0596,2023_2024,2024-RS,prohibiting the use of racial profiling in law enforcement activities and in sentencing.,0
HB0601,2023_2024,2024-RS,relative to state participation in the Medicaid direct certification program for free and reduced price school meals.,0
HB0602,2023_2024,2024-RS,relative to landfill siting.,0
HB0606,2023_2024,2024-RS,requiring construction of state buildings or state-funded projects to contain electric vehicle (EV) charging infrastructure.,0
HB0608,2023_2024,2024-RS,establishing a pilot program to support the bureau of developmental services redesign.,0
HB0609,2023_2024,2024-RS,relative to the site evaluation committee for energy facility siting.,0
HB0614,2023_2024,2024-RS,"making an appropriation to the department of health and human services to fund the Merrimack, New Hampshire Kidney Cancer Incidence Phase 3 Feasibility study.",0
HB0616,2023_2024,2024-RS,relative to administration of the New Hampshire's renewable portfolio standard.,0
HB0618,2023_2024,2024-RS,relative to wage garnishment with child support payments.,0
HB0619,2023_2024,2024-RS,to require a person to attain the age of majority for genital gender reassignment surgery.,0
HB0620,2023_2024,2024-RS,establishing a division of early learning in the department of education and relative to a pre-kindergarten pilot program.,0
HB0622,2023_2024,2024-RS,relative to the grid modernization advisory group.,0
HB0623,2023_2024,2024-RS,establishing a teacher candidate loan forgiveness program.,0
HB0625,2023_2024,2024-RS,relative to the calculation of average daily membership in attendance and average daily membership in residence for school districts.,0
HB0627,2023_2024,2024-RS,relative to local education improvement plans and disparities in education.,0
