bill_id,term,session,summary,keywords,commem
SB0153,2023_2024,2023-RS,permit the use of tribal identification cards when registering to vote.,Elections; Indian Tribes; Voting,0
SB0154,2023_2024,2023-RS,"incentivize a paid family leave incentive program, to make an appropriation therefor, and to declare an emergency.",Appropriation; Emergency Clause; Labor and Employment,0
SB0155,2023_2024,2023-RS,"create the jail improvement and construction fund for the improvement and construction of jails, to make an appropriation therefor, and to declare an emergency.","Appropriation; Emergency Clause; Grants; Penal Institutions, Probation and Parole; Procurement of Public Improvements; Reports; Transfer of Funds",0
SB0156,2023_2024,2023-RS,make an appropriation of American Rescue Plan Act monies for eligible water projects and to declare an emergency.,Appropriation; Emergency Clause; Grants; Water Management,0
SB0157,2023_2024,2023-RS,exempt municipalities in certain counties from requirements related to municipal campgrounds.,Municipal Government; Recreation and Sports,0
SB0158,2023_2024,2023-RS,make an appropriation to provide funding for major infrastructure projects to support South Dakota airports.,Appropriation; Grants; Procurement of Public Improvements,0
SB0159,2023_2024,2023-RS,revise provisions regarding vehicle warranty claims.,Motor Vehicles; Warranty,0
SB0160,2023_2024,2023-RS,establish post-election audits.,Counties; Election Verification; Elections; Promulgation of Rules; Voting,0
SB0161,2023_2024,2023-RS,"make an appropriation to the Office of the Secretary of State for voter roll maintenance, ballot machines, and election security.",Appropriation; Elections,0
SB0162,2023_2024,2023-RS,revise public meeting requirements.,Open Meetings; State Affairs and Government,0
SB0163,2023_2024,2023-RS,permit the playing of an Honor Song at graduation ceremonies.,Education; Higher Education; Indian Tribes; School Districts; Students,1
SB0164,2023_2024,2023-RS,create the Commission on Indian Affairs.,Boards and Commissions; Indian Tribes; State Affairs and Government,0
SB0165,2023_2024,2023-RS,"expand initial training given to law enforcement officers to include Indian law, racial bias, and implicit bias.",Indian Tribes; Law Enforcement,0
SB0166,2023_2024,2023-RS,provide for an annual presentation regarding Indian Law.,Indian Tribes; Legislature and Statutes,0
SB0167,2023_2024,2023-RS,revise provisions regarding vehicle dealer warranty compensation.,Motor Vehicles; Warranty,0
SB0168,2023_2024,2023-RS,"authorize a board of a school district to adopt policies regarding students who are registered sex offenders, and to declare an emergency.",Hoghouse-Vehicle Bill; Sex Offenses; Students,0
SB0169,2023_2024,2023-RS,establish the Commission on Truth and Reconciliation.,Boards and Commissions; Indian Tribes; State Affairs and Government,0
SB0170,2023_2024,2023-RS,prohibit the state from using federal funds for state highway maps.,"Highways, Roads, and Bridges",0
SB0171,2023_2024,2023-RS,create term limits for future public utilities commissioners.,Public Utilities and Carriers; State Affairs and Government,0
SB0172,2023_2024,2023-RS,"make an appropriation for design costs related to the health services center at Black Hills State University–Rapid City, and to declare an emergency.",Appropriation; Emergency Clause; Higher Education; Procurement of Public Improvements,0
SB0173,2023_2024,2023-RS,"make an appropriation for design costs related to the new Lincoln Hall at Northern State University, and to declare an emergency.",Appropriation; Emergency Clause; Higher Education; Procurement of Public Improvements,0
SB0174,2023_2024,2023-RS,"prohibit the enactment or implementation of an ordinance, resolution, or policy that prohibits the use of an energy utility service.",Counties; Municipal Government; Public Utilities and Carriers,0
SB0175,2023_2024,2023-RS,modify practice criteria for physician assistants.,Boards and Commissions; Fees; Health Care; Licensure; Professions and Occupations; Promulgation of Rules,0
SB0176,2023_2024,2023-RS,modify certain requirements for removal from the sex offender registry.,Crimes; Sex Offenses,0
SB0177,2023_2024,2023-RS,provide for the study of developmental disability services and to provide an appropriation therefor.,Appropriation; Developmentally Disabled Persons,0
SB0178,2023_2024,2023-RS,create provisions for the protection of warehouse distribution center employees.,Labor and Employment; Promulgation of Rules,0
SB0179,2023_2024,2023-RS,revise provisions related to the South Dakota Science and Technology Authority.,Boards and Commissions; Higher Education; State Affairs and Government; Technology,0
SB0180,2023_2024,2023-RS,address requirements for the execution of a living will.,Health Care; Public Health and Safety,0
SB0181,2023_2024,2023-RS,authorize the provision of medical records and the imposition of related fees.,Fees; Health Care; Medical Records; Professions and Occupations,0
SB0182,2023_2024,2023-RS,establish a uniform method for calculating high school credit received from completing postsecondary courses.,Education; Higher Education; Promulgation of Rules; School Curriculum,0
SB0183,2023_2024,2023-RS,remove a one-year requirement for legal newspapers.,Notice and Publication,0
SB0184,2023_2024,2023-RS,make an appropriation of American Rescue Plan Act monies for preconstruction activities of regional water system projects and to declare an emergency.,Appropriation; Emergency Clause; Grants; Water Management,0
SB0185,2023_2024,2023-RS,establish the Committee on Foreign Investment in the United States – South Dakota and revise provisions related to the foreign ownership or control of agricultural land.,Agricultural Land; Boards and Commissions; Property,0
SB0186,2023_2024,2023-RS,provide free tuition for a resident whose parent died while on active duty in the United States armed forces.,Higher Education; Tuition; Veterans Affairs,0
SB0187,2023_2024,2023-RS,"require schools to provide instruction on South Dakota's tribal history, culture, and government.",Education; Indian Tribes; School Curriculum,0
SB0188,2023_2024,2023-RS,add a provision regarding the use of a designated refrigerant.,"Planning, Zoning and Housing Programs",0
SB0189,2023_2024,2023-RS,prohibit purchasing agencies from contracting with companies owned or controlled by certain foreign entities or governments.,"Penalty; Public Property, Purchases and Contracts",0
SB0190,2023_2024,2023-RS,designate a portion of U.S. Highway 83 as Sicangu Lakota Code Talker Highway.,"Highways, Roads, and Bridges",1
SB0191,2023_2024,2023-RS,establish the task force to address the welfare of Indian children in South Dakota.,Adoption; Child Custody; Indian Tribes; Legislative Study; Minors; Reports,0
SB0192,2023_2024,2023-RS,provide liability for the publishing or distributing of material harmful to minors on the internet and the wrongful retention of individually identifiable information.,Crimes; Minors; Obscenity and Public Indecency; Telecommunications,0
SB0193,2023_2024,2023-RS,establish provisions related to the review and selection of instructional materials in school districts.,Education; Obscenity and Public Indecency; School Districts,0
SB0194,2023_2024,2023-RS,to establish certain provisions regarding fairness in repairs of equipment sold or used in this state.,Trade Regulation,0
SB0195,2023_2024,2023-RS,authorize the redistricting of water development district director areas by the district's board of directors.,Boards and Commissions; Water Management,0
SB0196,2023_2024,2023-RS,provide for the study of long-term care services and to provide an appropriation therefor.,Appropriation; Hoghouse-Vehicle Bill; Nursing Homes,0
SB0197,2023_2024,2023-RS,prohibit the spouse of a member of the Legislature from being employed as a private lobbyist.,Legislature and Statutes,0
SB0198,2023_2024,2023-RS,allow medical cannabis establishments to maintain certain cardholder data and to declare an emergency.,Emergency Clause; Medical Cannabis,0
SB0199,2023_2024,2023-RS,clarify the requirements for using state aircraft and vehicles.,"Public Property, Purchases and Contracts; State Employees",0
SB0200,2023_2024,2023-RS,authorize participation in contracts by certain board members and employees of water districts.,Boards and Commissions; Water Management,0
SB0201,2023_2024,2023-RS,provide treatment for the ingestion of controlled substances.,Controlled Substances; Crimes,0
SB0202,2023_2024,2023-RS,clarify the application of the state sales tax on certain goods purchased by a retailer and given to a customer without charge as part of a taxable retail sale.,Tax Exemptions; Taxation,0
SB0203,2023_2024,2023-RS,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",Appropriation; Transfer of Funds,0
SB0204,2023_2024,2023-RS,expand critical incident stress management to health care facility personnel providing emergency services.,Health Care; Public Health and Safety,0
SB0205,2023_2024,2023-RS,reduce the penalty for unlawful possession of a cannabis product and provide exceptions.,Controlled Substances; Hoghouse-Vehicle Bill,0
SB0206,2023_2024,2023-RS,clarify good cause for the purpose of continuing an involuntary commitment hearing.,Mentally Ill Persons,0
SB0207,2023_2024,2023-RS,provide a penalty for the expenditure of public funds to influence the outcome of an election.,Campaign Finance; Crimes; Elections,0
SB0208,2023_2024,2023-RS,require financial institutions to report exploitation of an elder or an adult with a disability.,Banks and Banking; Reports; Trade Regulation,0
SB0209,2023_2024,2023-RS,authorize sports wagering in certain licensed alcoholic beverage retailer establishments.,Alcoholic Beverages; Gambling; Recreation and Sports,0
SB0210,2023_2024,2023-RS,"appropriate money for the ordinary expenses of the legislative, judicial, and executive departments of the state, the current expenses of state institutions, interest on the public debt, and for common schools.",NA,0
HB1001,2023_2024,2024-RS,repeal the expiration of a reduction in certain gross receipts and use tax rates.,Retail Sales and Service Tax; Sunset Clause; Taxation,0
HB1002,2023_2024,2024-RS,require administration of the ACT to public school students in grade eleven.,Education; School Curriculum; School Districts; Schools; Students,0
HB1003,2023_2024,2024-RS,update a reference to the Internal Revenue Code for purposes of higher education savings plans.,Education; Executive/Judiciary Request; Higher Education,0
HB1004,2023_2024,2024-RS,update the official code of laws.,Code Commission; Legislature and Statutes,0
HB1005,2023_2024,2024-RS,revise the manner of citing the Administrative Rules of South Dakota.,Administrative Procedure; Legislative Documents; State Affairs and Government,0
HB1006,2023_2024,2024-RS,increase the amount of time permitted the Interim Rules Review Committee to review final permanent rulemaking materials.,Administrative Procedure; Promulgation of Rules; State Affairs and Government,0
HB1007,2023_2024,2024-RS,amend the requirement to employ a county veterans' service officer.,Counties; Executive/Judiciary Request; Indian Tribes; Veterans Affairs,0
HB1008,2023_2024,2024-RS,modify the eligibility for admission to the state veterans' home and repeal the residency requirement.,Executive/Judiciary Request; Nursing Homes; Residency; Veterans Affairs,0
HB1009,2023_2024,2024-RS,modify the observation of time in South Dakota.,Daylight Savings Time; State Affairs and Government,0
HB1010,2023_2024,2024-RS,require customer consent for installation of a smart meter for a utility service.,Public Utilities and Carriers; Utilities,0
HB1011,2023_2024,2024-RS,revise the membership of the South Dakota Capitol Complex Restoration and Beautification Commission.,"Appointments; Boards and Commissions; Public Property, Purchases and Contracts",0
HB1012,2023_2024,2024-RS,adopt the interstate counseling licensure compact and revise educational requirements to comply with the compact.,Compacts; Health Care; Licensure; Professions and Occupations; Therapists and Counselors,0
HB1013,2023_2024,2024-RS,adopt the advanced practice registered nurse compact.,Compacts; Health Care; Licensure; Professions and Occupations,0
HB1014,2023_2024,2024-RS,amend the criteria for designation as a regional nursing facility and applicable reimbursement.,Health Care; Nursing Homes; Promulgation of Rules; Public Health and Safety,0
HB1015,2023_2024,2024-RS,adopt the social work licensure compact.,Compacts; Licensure; Professions and Occupations,0
HB1016,2023_2024,2024-RS,conduct a feasibility study on the medicaid program of all-inclusive care for the elderly and make an appropriation therefor.,Appropriation; Health Care; Nursing Homes; Reports,0
HB1017,2023_2024,2024-RS,adopt the psychology interjurisdictional licensure compact.,Compacts; Health Care; Licensure; Professions and Occupations,0
HB1018,2023_2024,2024-RS,revise certain references to the Internal Revenue Code.,Executive/Judiciary Request; Taxation,0
HB1019,2023_2024,2024-RS,clarify language regarding sales and use tax in certain statutes.,Executive/Judiciary Request; Retail Sales and Service Tax; Taxation,0
HB1020,2023_2024,2024-RS,revise the method by which completion of a required suicide awareness and prevention training is verified.,Education; Executive/Judiciary Request; Licensure; Teachers,0
HB1021,2023_2024,2024-RS,merge the Professional Teachers Practices and Standards Commission and the Professional Administrators Practices and Standards Commission.,Boards and Commissions; Education; Executive/Judiciary Request; Licensure; Teachers,0
HB1022,2023_2024,2024-RS,"make an appropriation to the Department of Education to provide professional development in literacy to teachers, and to declare an emergency.",Appropriation; Education; Emergency Clause; Executive/Judiciary Request; Teachers,0
HB1023,2023_2024,2024-RS,provide immunity from liability for certain actions of the State Bar and its agents.,Courts and Judiciary; Liability,0
HB1024,2023_2024,2024-RS,require that an application for a medical marijuana registry identification card include a notice of federal law regarding firearms and the unlawful use of a controlled substance.,Firearms; Medical Cannabis; Public Health and Safety,0
HB1025,2023_2024,2024-RS,establish the crime of exposure of a law enforcement officer to a controlled drug or substance and to provide a penalty therefor.,Assault; Controlled Substances; Crimes; Law Enforcement,0
HB1026,2023_2024,2024-RS,clarify the requirement for the construction or expansion of a municipal campground or tourist accommodation facility.,Municipal Government; Recreation and Sports; Tourism,0
HB1027,2023_2024,2024-RS,modify substances listed on the controlled substances schedule and to declare an emergency.,Controlled Substances; Emergency Clause; Executive/Judiciary Request; Public Health and Safety,0
HB1028,2023_2024,2024-RS,"classify xylazine as a Schedule III controlled substance, establish permissible uses, and to declare an emergency.",Controlled Substances; Emergency Clause; Executive/Judiciary Request; Public Health and Safety,0
HB1029,2023_2024,2024-RS,modify and repeal provisions related to the licensure of hearing aid dispensers and audiologists.,Boards and Commissions; Executive/Judiciary Request; Health Care; Licensure; Promulgation of Rules; Public Health and Safety,0
HB1030,2023_2024,2024-RS,update statutory and regulatory references pertaining to water pollution.,Environmental Protection; Executive/Judiciary Request; Promulgation of Rules; Water Quality,0
HB1031,2023_2024,2024-RS,update the development and implementation of conservation district standards.,Agriculture and Horticulture; Boards and Commissions; Executive/Judiciary Request; Promulgation of Rules,0
HB1032,2023_2024,2024-RS,"extend to veterinarians provisions governing drugs, medicines, and various biological products that are prepared for animal use.",Animals and Livestock; Executive/Judiciary Request; Food and Drugs,0
HB1033,2023_2024,2024-RS,address the administration of State Conservation Commission functions by the Department of Agriculture and Natural Resources.,Agriculture and Horticulture; Boards and Commissions; Executive/Judiciary Request; Promulgation of Rules; State Affairs and Government,0
HB1034,2023_2024,2024-RS,require hydrogen pipelines to be permitted by the Public Utilities Commission.,Executive/Judiciary Request; Pipelines; Public Utilities and Carriers,0
HB1035,2023_2024,2024-RS,extend the period of renewal for an enhanced permit to carry a concealed pistol.,Firearms; Law Enforcement,0
HB1036,2023_2024,2024-RS,require that a dispensary post notice of the federal law regarding possession of a firearm and the use of marijuana and to provide a civil penalty.,Firearms; Health Care; Medical Cannabis; Penalty,0
HB1037,2023_2024,2024-RS,require the producers of wind and solar energy infrastructure to implement or participate in a wind and solar energy infrastructure stewardship program.,Fund; Public Utilities and Carriers; Reports; Solar; Wind Energy,0
HB1038,2023_2024,2024-RS,exclude certain habitual DUI offenders from eligibility for presumptive probation.,Crimes; Probation,0
HB1039,2023_2024,2024-RS,provide for the payment of legal expenses originating from crime committed at a facility maintained by the Department of Corrections.,Correctional Facilities and Parole; Corrections; Criminal Procedure; State Affairs and Government,0
HB1040,2023_2024,2024-RS,limit annual valuation increases on owner-occupied single-family dwellings.,Property Tax; Taxation,0
HB1041,2023_2024,2024-RS,modify the definition of public infrastructure to allow a federally recognized Indian tribe to be eligible for housing infrastructure grants and loans and to declare an emergency.,"Emergency Clause; Grants; Indian Tribes; Planning, Zoning and Housing Programs",0
HB1042,2023_2024,2024-RS,establish parameters for the reimbursement of school districts that provide free or reduced price meals to students.,Education; School Districts; Students,0
HB1043,2023_2024,2024-RS,"include lithium in the definition of precious metal for purposes of the minerals severance tax, and to set the tax rate for lithium severed in this state.",Minerals; Taxation,0
HB1044,2023_2024,2024-RS,update the United States census survey used to ascertain and adjust the salary of members of the Legislature.,Legislature and Statutes; Organization of the Legislature,0
HB1045,2023_2024,2024-RS,"revise provisions relating to the possession, manufacture, and distribution of child pornography.",Crimes; Minors; Obscenity and Public Indecency; Penalty; Sex Offenses,0
HB1046,2023_2024,2024-RS,prohibit the intentional disarming of a law enforcement officer and to provide a penalty therefor.,Crimes; Law Enforcement; Penalty,0
HB1047,2023_2024,2024-RS,enhance the penalties for eluding law enforcement.,Crimes; Law Enforcement; Motor Vehicles; Penalty,0
HB1048,2023_2024,2024-RS,revise the requirements pertaining to average teacher compensation and to establish a minimum teacher salary.,Education; Executive/Judiciary Request; Hoghouse-Vehicle Bill; State Aid to Education; Teachers,0
HB1049,2023_2024,2024-RS,"authorize the Board of Regents to accept and use easement proceeds for the purposes authorized by the 2022 Session Laws, chapter 198.",Executive/Judiciary Request; Fund; Higher Education,0
HB1050,2023_2024,2024-RS,update references to certain federal motor carrier regulations.,Commercial Trucking; Executive/Judiciary Request; Public Utilities and Carriers,0
HB1051,2023_2024,2024-RS,make technical changes to provisions regarding the compensation of agents.,Executive/Judiciary Request; Law Enforcement; Motor Vehicles; Public Officers and Employees,0
HB1052,2023_2024,2024-RS,increase the minimum fee required with an application for construction of an energy conversion and transmission facility.,Executive/Judiciary Request; Fund; Public Utilities and Carriers,0
HB1053,2023_2024,2024-RS,create term limits for public utilities commissioners.,Boards and Commissions; Public Utilities and Carriers,0
HB1054,2023_2024,2024-RS,amend requirements for cosmetology apprenticeships.,Boards and Commissions; Licensure; Professions and Occupations; Promulgation of Rules,0
HB1055,2023_2024,2024-RS,raise the appraisal value of surplus property that may be sold by a political subdivision without notice.,"Local Government Generally; Notice and Publication; Public Property, Purchases and Contracts",0
HB1056,2023_2024,2024-RS,increase the property tax exemption allowed for certain veterans with a disability.,NA,0
HB1057,2023_2024,2024-RS,"create the Commission on Indigent Legal Services and Office of Indigent Legal Services, to make an appropriation for reimbursing county indigent legal services, and to declare an emergency.",Appropriation; Boards and Commissions; Criminal Defense; Criminal Procedure; Emergency Clause; Executive/Judiciary Request; Promulgation of Rules,0
HB1058,2023_2024,2024-RS,"modify agency reporting requirements on licensure, certification, job placements, and the labor market.",Boards and Commissions; Education; Executive/Judiciary Request; Higher Education; Labor and Employment; Professions and Occupations; Reports,0
HB1059,2023_2024,2024-RS,revise certain provisions regarding insurance holding companies.,Executive/Judiciary Request; Insurance,0
HB1060,2023_2024,2024-RS,revise certain provisions related to travel reimbursement.,Executive/Judiciary Request; Local Government Generally; Public Officers and Employees; State Employees,0
HB1061,2023_2024,2024-RS,make an appropriation for costs related to emergencies and disasters impacting the state and to declare an emergency.,Appropriation; Emergency Clause; Emergency Management; Executive/Judiciary Request,0
HB1062,2023_2024,2024-RS,make an appropriation for costs related to the suppression of wildfires impacting the state and to declare an emergency.,Appropriation; Emergency Clause; Emergency Management; Executive/Judiciary Request; Firefighters,0
HB1063,2023_2024,2024-RS,amend the valuation service used to value vehicles.,Executive/Judiciary Request; Motor Vehicles; Taxation,0
HB1064,2023_2024,2024-RS,"make an appropriation for increases in the construction costs of infrastructure at Lake Alvin and Newell Lake, and to declare an emergency.","Appropriation; Emergency Clause; Executive/Judiciary Request; Game, Fish, Parks and Forestry; Procurement of Public Improvements; Public Property, Purchases and Contracts; Water Management",0
HB1065,2023_2024,2024-RS,make an appropriation for the design and construction of a multi-use building on the grounds of the State Fair and to declare an emergency.,"Appropriation; Emergency Clause; Procurement of Public Improvements; Public Property, Purchases and Contracts; State Affairs and Government",0
HB1066,2023_2024,2024-RS,provide a grant to qualifying teachers to incentivize recruitment and retention and to make an appropriation therefor.,Appointments; Appropriation; Education; Grants; Legislative Oversight; Promulgation of Rules; Teachers,0
HB1067,2023_2024,2024-RS,designate Medal of Honor Recognition Day.,State Affairs and Government,1
HB1068,2023_2024,2024-RS,allow disabled veterans to obtain a standard issue county motor vehicle or motorcycle license plate.,License Plates; Motor Vehicles; Veterans Affairs,0
HB1069,2023_2024,2024-RS,permit the display of campaign signs in municipalities in conjunction with the beginning of absentee voting.,Elections; Municipal Government; Speech and Expression,0
HB1070,2023_2024,2024-RS,provide for the use of the obligation recovery center by counties.,Counties; State Affairs and Government,0
HB1071,2023_2024,2024-RS,revise a provision providing authority to the Governor to enter into agreements with the Nuclear Regulatory Commission.,Public Health and Safety; State Affairs and Government,0
HB1072,2023_2024,2024-RS,establish qualifications for members of the Board of Education Standards.,Boards and Commissions; Education; State Affairs and Government,0
HB1073,2023_2024,2024-RS,keep interest earned on incarceration construction fund moneys in the same fund.,Corrections; Fund; State Affairs and Government,0
HB1074,2023_2024,2024-RS,expand eligibility to practice as a dental hygienist under the collaborative supervision of a dentist.,Health Care; Professions and Occupations; Promulgation of Rules,0
HB1075,2023_2024,2024-RS,modify provisions pertaining to the deadlines for the filing of certain election related documents.,Absentee Voting; Elections,0
HB1076,2023_2024,2024-RS,require the consideration of the definition of antisemitism when investigating unfair or discriminatory practices.,Personal Rights and Obligations; Religion,0
HB1077,2023_2024,2024-RS,provide for the disbursement of the catastrophic county poor relief fund to the participating counties in the event of the discontinuance of the fund.,Counties; Fund; Public Welfare and Assistance,0
HB1078,2023_2024,2024-RS,allow compliance with seat belt laws to be considered in determining damages for injuries.,Evidence; Liability; Motor Vehicles,0
HB1079,2023_2024,2024-RS,require property owner permission or a siting permit prior to entry for an examination and survey.,Eminent Domain; Judicial Remedies; Pipelines; Public Utilities and Carriers,0
HB1080,2023_2024,2024-RS,make an appropriation to improve visitation to and awareness of the South Dakota Hall of Fame.,Appropriation; Education; Grants; Tourism,0
HB1081,2023_2024,2024-RS,establish provisions related to the reimbursement of doula services through the state Medicaid program.,Health Care; Medicaid; Promulgation of Rules; Public Welfare and Assistance,0
HB1082,2023_2024,2024-RS,"change the eligibility requirements, and the exempt value, of a property tax relief program for disabled veterans and surviving spouses.",Property Tax; Tax Exemptions and Refunds; Taxation; Veterans Affairs,0
HB1083,2023_2024,2024-RS,permit a person convicted of certain driving under the influence offenses to drive for certain purposes.,Crimes; Executive/Judiciary Request; Motor Vehicles,0
HB1084,2023_2024,2024-RS,repeal a provision related to habeas corpus proceedings.,Executive/Judiciary Request; Judicial Remedies,0
HB1085,2023_2024,2024-RS,specify the venue of appeal to circuit court for persons committed to a mental health facility.,Administrative Procedure; Executive/Judiciary Request; Mentally Ill Persons; State Affairs and Government,0
HB1086,2023_2024,2024-RS,establish an enhanced penalty for probationers intentionally causing contact with bodily fluids or human waste with a Unified Judicial System employee.,Assault; Crimes; Executive/Judiciary Request; Penalty; Public Officers and Employees,0
HB1087,2023_2024,2024-RS,modify the definitions of a child in need of supervision and a delinquent child.,Executive/Judiciary Request; Juvenile Justice; Minors,0
HB1088,2023_2024,2024-RS,remove the option for a court services officer to prepare documentation in an adoption proceeding.,Adoption; Domestic Relations; Executive/Judiciary Request,0
HB1089,2023_2024,2024-RS,exclude certain crimes from presumptive probation.,Crimes; Firearms; Probation,0
HB1090,2023_2024,2024-RS,revise provisions related to tax deeds and to declare an emergency.,Counties; Emergency Clause; Non-Ad Valorem Taxes; Property Tax; Taxation,0
HB1091,2023_2024,2024-RS,enact the Interstate Insurance Product Regulation Compact.,Compacts; Insurance,0
HB1092,2023_2024,2024-RS,revise provisions regarding the 911 emergency surcharge.,Counties; Emergency Management; Fees; Public Health and Safety; Sunset Clause; Telecommunications,0
HB1093,2023_2024,2024-RS,make an appropriation to provide a grant for the construction of a facility to provide certain health facilities and services.,Appropriation; Grants; Health Care; Minors,0
HB1094,2023_2024,2024-RS,prohibit a ban of combustion engines.,Counties; Motor Vehicles; Municipal Government,0
HB1095,2023_2024,2024-RS,establish provisions for the operation of automated motor vehicles.,Boards and Commissions; Commercial Trucking; Motor Vehicles; Promulgation of Rules,0
HB1096,2023_2024,2024-RS,provide that a temporary restraining order may extend beyond thirty days in certain circumstances involving stalking.,Crimes; Protection Order,0
HB1097,2023_2024,2024-RS,authorize transportation activities by air ambulance operators.,Emergency Medical Services; Health Care; Public Health and Safety,0
HB1098,2023_2024,2024-RS,provide free birth certificates to persons experiencing homelessness.,Public Health and Safety; Vital Records,0
HB1099,2023_2024,2024-RS,establish educational standards for the expanded practice of optometry.,Health Care; Professions and Occupations; Promulgation of Rules,0
HB1100,2023_2024,2024-RS,modify certain requirements for eligibility to receive a gift of a museum collection from a county or municipality.,"Counties; Local Government Generally; Municipal Government; Public Property, Purchases and Contracts",0
HB1101,2023_2024,2024-RS,provide a special motor vehicle license plate for recipients of the Legion of Merit award.,Delayed Effective Date; License Plates; Motor Vehicles; Veterans Affairs,0
HB1102,2023_2024,2024-RS,provide an appropriation to construct a community center in the community of Whitewood.,Appropriation; Grants; Municipal Government; Procurement of Public Improvements,0
HB1103,2023_2024,2024-RS,provide an appropriation to construct a community center in the community of Lead.,Appropriation; Grants; Municipal Government; Procurement of Public Improvements,0
HB1104,2023_2024,2024-RS,enhance the penalty for accessory to first- or second-degree murder.,Crimes; Penalty,0
HB1105,2023_2024,2024-RS,revise the compensation for an improvement district board member.,Boards and Commissions; Community Improvement Districts; Counties; Municipal Government,0
HB1106,2023_2024,2024-RS,"exempt baby food, infant formula, and children's diapers from the state sales tax and state use tax.",Food Tax; Retail Sales and Service Tax; Tax Exemptions and Refunds; Taxation,0
HB1107,2023_2024,2024-RS,"prohibit the use of certain mobile electronic devices while driving, and to provide a penalty therefor.",Crimes; Motor Vehicles; Penalty; Telecommunications,0
HB1108,2023_2024,2024-RS,permit an individual to change enrollment in a medicare supplement policy.,Insurance,0
HB1109,2023_2024,2024-RS,eliminate the cap on assessment amounts for road improvements and to allow townships to plan and pay for the paving and maintenance of non-section line roads.,"Counties; Highways, Roads, and Bridges; Non-Ad Valorem Taxes; Townships",0
HB1110,2023_2024,2024-RS,eliminate the right to a preliminary hearing when an offender is charged with a nonviolent felony and when the offender is out of custody.,Criminal Procedure,0
HB1111,2023_2024,2024-RS,require members of the Legislature to attend a course on the federal and state constitutions.,Legislature and Statutes; Organization of the Legislature,0
HB1112,2023_2024,2024-RS,permit a hunter with a disabled hunter permit to use a motorized wheelchair for hunting on school or public lands.,"Fishing; Game, Fish, Parks and Forestry; Hunting",0
HB1113,2023_2024,2024-RS,prohibit the use of state resources for the provision of lewd or lascivious content.,Appointments; Boards and Commissions; Colleges and Universities; Education; Higher Education; Minors; Obscenity and Public Indecency; Speech and Expression,0
HB1114,2023_2024,2024-RS,prohibit the use of paid petition circulators to collect signatures for a statewide ballot measure.,Ballot Measures; Elections; Legislature and Statutes; Petitions,0
HB1115,2023_2024,2024-RS,provide an appropriation for the replacement of pipes for the McCook Lake pumping system.,Appropriation; Grants; Municipal Government; Water Management,0
HB1116,2023_2024,2024-RS,make fraudulent solicitation of charitable contributions a deceptive act or practice.,Crimes; Penalty; Trade Regulation,0
HB1117,2023_2024,2024-RS,repeal a requirement for the filing of an annual report regarding prearranged funeral trust contracts.,Cemeteries; Fiduciaries and Trusts; Funeral Services; Reports,0
HB1118,2023_2024,2024-RS,revise unclaimed property provisions.,Fund; Unclaimed Property,0
HB1119,2023_2024,2024-RS,create a habitat conservation specialty plate and emblem.,"Delayed Effective Date; Game, Fish, Parks and Forestry; License Plates; Motor Vehicles; Promulgation of Rules",0
HB1120,2023_2024,2024-RS,provide special motor vehicle license plates for advanced life support personnel and emergency medical technicians.,Delayed Effective Date; Emergency Medical Services; License Plates; Motor Vehicles,0
HB1121,2023_2024,2024-RS,make an appropriation to provide a grant for the construction of a veteran's skilled trade center.,Appropriation; Grants; Procurement of Public Improvements; Veterans Affairs,0
HB1122,2023_2024,2024-RS,prohibit cost sharing in certain health insurance policies for diagnostic and supplemental breast imaging examinations.,Health Care; Health Maintenance Organizations; Insurance,0
HB1123,2023_2024,2024-RS,allow for an action to establish paternity after age eighteen based on genetic test results.,Domestic Relations; Paternity; Vital Records,0
HB1124,2023_2024,2024-RS,provide for the temporary filling of water development district board positions created as a result of population increases.,Boards and Commissions; Water Management,0
HB1125,2023_2024,2024-RS,prohibit the chemical modification or conversion of industrial hemp and the sale or distribution of chemically modified or converted industrial hemp and to provide a penalty therefor.,Agriculture and Horticulture; Controlled Substances; Industrial Hemp; Public Health and Safety,0
HB1126,2023_2024,2024-RS,permit an alternative delivery method for issuance of a policy by an insurer.,Insurance,0
HB1127,2023_2024,2024-RS,modify requirements for incorporating municipalities that are within three miles of another incorporated municipality.,Annexation; Municipal Government,0
HB1128,2023_2024,2024-RS,require a zoning authority to determine that a well is an established well that has not been abandoned in making a permitting decision.,"Counties; Municipal Government; Planning, Zoning and Housing Programs",0
HB1129,2023_2024,2024-RS,"repeal the session law authorizing the Board of Regents to contract for the design and construction of a new dairy research and extension farm on the campus of South Dakota State University, and to declare an emergency.",Emergency Clause; Higher Education; Procurement of Public Improvements; Uncodified Acts,0
HB1130,2023_2024,2024-RS,revise water development district boundaries.,Property Tax; Taxation; Water Management,0
HB1131,2023_2024,2024-RS,waive certain fees for nondriver identification cards for individuals who are homeless.,Driver License; Fees; Motor Vehicles,0
HB1132,2023_2024,2024-RS,revise certain provisions pertaining to municipal government.,Local Government Generally; Municipal Government,0
HB1133,2023_2024,2024-RS,revise a provision related to aggravated assault.,Assault; Crimes,0
HB1134,2023_2024,2024-RS,amend the school funding formula to provide for the use of an averaged fall enrollment when determining local need.,Education; Enrollment; State Aid to Education,0
