bill_id,session,chamber,action_date,journal_page,action,order
SB433,2024-RS,S,2023-02-16,395,Title stricken,5
SB433,2024-RS,S,2023-02-23,471,Coauthored by Representative Bennett (principal House author),6
SB433,2024-RS,S,2023-03-22,779,"General Order, Amended by Floor Substitute",7
SB433,2024-RS,S,2023-03-22,779,Title restored,8
SB433,2024-RS,S,2023-03-22,779,Measure passed:  Ayes: 43  Nays: 2,9
SB433,2024-RS,S,2023-03-22,779,Referred for engrossment,10
SB433,2024-RS,S,2023-03-23,807,Engrossed to House,11
SB433,2024-RS,H,2023-03-23,900,First Reading,12
SB433,2024-RS,H,2023-03-29,928,Second Reading referred to Business and Commerce,13
SB434,2024-RS,S,2023-02-06,153,First Reading,1
SB434,2024-RS,S,2023-02-06,153,Authored by Senator Montgomery,2
SB434,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB434,2024-RS,S,2023-02-07,332,Reported Do Pass Retirement and Insurance committee; CR filed,4
SB434,2024-RS,S,2023-02-16,397,Coauthored by Representative Lepak (principal House author),5
SB434,2024-RS,S,2023-03-14,677,"General Order, Considered",6
SB434,2024-RS,S,2023-03-14,678,Measure passed:  Ayes: 42  Nays: 4,7
SB434,2024-RS,S,2023-03-14,678,Referred for engrossment,8
SB434,2024-RS,S,2023-03-20,695,Engrossed to House,9
SB434,2024-RS,H,2023-03-20,730,First Reading,10
SB434,2024-RS,H,2023-03-29,928,"Second Reading referred to Banking, Financial Services and Pensions",11
SB435,2024-RS,S,2023-02-06,153,First Reading,1
SB435,2024-RS,S,2023-02-06,153,Authored by Senator Montgomery,2
SB435,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance Committee then to Finance Committee,3
SB435,2024-RS,S,2023-02-07,335,Reported Do Pass as amended Retirement and Insurance committee; CR filed,4
SB435,2024-RS,S,2023-02-07,335,Title stricken,5
SB435,2024-RS,S,2023-02-07,335,Referred to Finance,6
SB435,2024-RS,S,2023-02-27,476,"Reported Do Pass, amended by committee substitute Finance committee; CR filed",7
SB435,2024-RS,S,2023-02-27,,Title restored,8
SB435,2024-RS,S,2023-03-07,591,Coauthored by Representative Martinez (principal House author),9
SB435,2024-RS,S,2023-03-23,823,"General Order, Considered",10
SB435,2024-RS,S,2023-03-23,823,Measure passed:  Ayes: 47  Nays: 1,11
SB435,2024-RS,S,2023-03-23,823,Referred for engrossment,12
SB435,2024-RS,S,2023-03-27,845,Engrossed to House,13
SB435,2024-RS,H,2023-03-27,914,First Reading,14
SB435,2024-RS,H,2023-03-29,928,Second Reading referred to Insurance,15
SB435,2024-RS,H,2023-04-04,946,CR; Do Pass Insurance Committee,16
SB435,2024-RS,H,2024-04-11,763,Remove Representative Martinez as principal House author and substitute with Representative ODonnell,17
SB435,2024-RS,H,2024-04-17,845,Remove Senator Montgomery as principal Senate author and substitute with Senator Seifried,18
SB435,2024-RS,H,2024-04-23,893,House Rule suspended,19
SB435,2024-RS,H,2024-04-23,896,General Order,20
SB435,2024-RS,H,2024-04-23,896,Amended by floor substitute,21
SB435,2024-RS,H,2024-04-23,896,Emergency added,22
SB435,2024-RS,H,2024-04-23,896,"Third Reading, Measure and Emergency passed:  Ayes: 89 Nays: 0",23
SB435,2024-RS,H,2024-04-23,897,Referred for engrossment,24
SB435,2024-RS,H,2024-04-24,913,"Engrossed, signed, to Senate",25
SB435,2024-RS,S,2024-04-24,952,HAs read,26
SB436,2024-RS,S,2023-02-06,153,First Reading,1
SB436,2024-RS,S,2023-02-06,153,Authored by Senator Montgomery,2
SB436,2024-RS,S,2023-02-07,314,Second Reading referred to General Government,3
SB437,2024-RS,S,2023-02-06,153,First Reading,1
SB437,2024-RS,S,2023-02-06,153,Authored by Senator Garvin,2
SB437,2024-RS,S,2023-02-07,314,Second Reading referred to Business and Commerce,3
SB437,2024-RS,S,2023-02-08,338,Reported Do Pass Business and Commerce committee; CR filed,4
SB437,2024-RS,S,2023-03-20,724,Coauthored by Representative Marti (principal House author),5
SB437,2024-RS,S,2023-03-23,809,"General Order, Amended by Floor Substitute",6
SB437,2024-RS,S,2023-03-23,809,Measure passed:  Ayes: 42  Nays: 5,7
SB437,2024-RS,S,2023-03-23,809,Referred for engrossment,8
SB437,2024-RS,S,2023-03-27,845,Engrossed to House,9
SB437,2024-RS,H,2023-03-27,914,First Reading,10
SB437,2024-RS,H,2023-03-29,928,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",11
SB437,2024-RS,H,2023-04-13,977,"CR; Do Pass, amended by committee substitute Alcohol, Tobacco and Controlled Substances Committee",12
SB437,2024-RS,H,2023-04-13,977,Emergency added,13
SB437,2024-RS,H,2023-04-27,1224,General Order,14
SB437,2024-RS,H,2023-04-27,1224,"Third Reading, Measure passed and Emergency failed:  Ayes: 65 Nays: 21; Ayes: 65 Nays: 21",15
SB437,2024-RS,H,2023-04-27,1225,Referred for engrossment,16
SB437,2024-RS,H,2023-05-01,1235,"Engrossed, signed, to Senate",17
SB437,2024-RS,S,2023-05-01,1168,HAs read,18
SB437,2024-RS,S,2023-05-04,1184,"HAs rejected, conference requested",19
SB437,2024-RS,S,2023-05-11,1203,"SCs named Garvin, Coleman, Thompson (Kristen), Paxton, Daniels, Boren, Stephens",20
SB437,2024-RS,H,2023-05-19,1349,"Conference granted, naming Conference Committee on Alcohol, Tobacco and Controlled Substances",21
SB437,2024-RS,S,2023-05-24,1304,remove as principal author Representative Marti and substitute with Representative Martinez,22
SB437,2024-RS,S,2023-05-24,1304,CCR read,23
SB437,2024-RS,S,2023-05-25,1352,remove as principal author Representative Martinez and substitute with Representative Echols,24
SB437,2024-RS,S,2023-05-24,1304,Emergency added,25
SB437,2024-RS,S,2023-05-25,1317,CCR adopted,26
SB437,2024-RS,S,2023-05-25,1318,"Measure and Emergency passed, to House:  Ayes: 36  Nays: 8",27
SB437,2024-RS,H,2023-05-25,1389,CCR submitted,28
SB437,2024-RS,H,2023-05-26,1421,CCR adopted,29
SB437,2024-RS,H,2023-05-26,1421,Remove Representative Echols as principal House author and substitute with Representative Pfeiffer,30
SB437,2024-RS,H,2023-05-26,1421,"Fourth Reading, Measure and Emergency Passed:  Ayes: 77  Nays: 18",31
SB437,2024-RS,H,2023-05-26,1423,Fourth Reading rescinded,32
SB437,2024-RS,H,2023-05-26,1423,"Fourth Reading, Measure and Emergency Passed:  Ayes: 72  Nays: 20",33
SB437,2024-RS,H,2023-05-26,1424,To Senate,34
SB437,2024-RS,S,2023-05-26,1362,Referred for enrollment,35
SB437,2024-RS,S,2023-05-26,1363,"Enrolled, to House",36
SB437,2024-RS,H,2023-05-26,1425,"Signed, returned to Senate",37
SB437,2024-RS,S,2023-05-26,1363,Sent to Governor,38
SB437,2024-RS,S,2023-06-09,1366,Vetoed 06/09/2023,39
SB438,2024-RS,S,2023-02-06,154,First Reading,1
SB438,2024-RS,S,2023-02-06,154,Authored by Senator Montgomery,2
SB438,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB438,2024-RS,S,2023-02-14,375,Reported Do Pass as amended Retirement and Insurance committee; CR filed,4
SB438,2024-RS,S,2023-02-14,375,Title stricken,5
SB438,2024-RS,S,2023-03-20,724,Coauthored by Representative Sneed (principal House author),6
SB439,2024-RS,S,2023-02-06,154,First Reading,1
SB439,2024-RS,S,2023-02-06,154,Authored by Senator Garvin,2
SB439,2024-RS,S,2023-02-07,314,Second Reading referred to Business and Commerce,3
SB439,2024-RS,S,2023-02-08,339,"Reported Do Pass, amended by committee substitute Business and Commerce committee; CR filed",4
SB439,2024-RS,S,2023-03-20,724,Coauthored by Representative Marti (principal House author),5
SB439,2024-RS,S,2023-03-23,812,"General Order, Considered",6
SB439,2024-RS,S,2023-03-23,812,Measure passed:  Ayes: 41  Nays: 4,7
SB439,2024-RS,S,2023-03-23,812,Referred for engrossment,8
SB439,2024-RS,S,2023-03-27,845,Engrossed to House,9
SB439,2024-RS,H,2023-03-27,914,First Reading,10
SB439,2024-RS,H,2023-03-29,928,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",11
SB440,2024-RS,S,2023-02-06,154,First Reading,1
SB440,2024-RS,S,2023-02-06,154,Authored by Senator Garvin,2
SB440,2024-RS,S,2023-02-07,314,Second Reading referred to Business and Commerce,3
SB440,2024-RS,S,2023-02-13,360,Reported Do Pass as amended Business and Commerce committee; CR filed,4
SB440,2024-RS,S,2023-02-13,360,Title stricken,5
SB440,2024-RS,S,2023-03-20,724,Coauthored by Representative Marti (principal House author),6
SB440,2024-RS,S,2023-03-23,810,"General Order, Amended by Floor Substitute",7
SB440,2024-RS,S,2023-03-23,810,Measure passed:  Ayes: 43  Nays: 4,8
SB440,2024-RS,S,2023-03-23,810,Referred for engrossment,9
SB440,2024-RS,S,2023-03-27,845,Engrossed to House,10
SB440,2024-RS,H,2023-03-27,914,First Reading,11
SB440,2024-RS,H,2023-03-29,928,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",12
SB440,2024-RS,H,2023-04-13,977,"CR; Do Pass, amended by committee substitute Alcohol, Tobacco and Controlled Substances Committee",13
SB441,2024-RS,S,2023-02-06,154,First Reading,1
SB441,2024-RS,S,2023-02-06,154,Authored by Senator Montgomery,2
SB441,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB441,2024-RS,S,2024-02-05,172,Remove as author Senator Montgomery; authored by Senator Garvin,4
SB441,2024-RS,S,2024-02-08,229,Coauthored by Representative Newton (principal House author),5
SB441,2024-RS,S,2024-02-20,285,"Reported Do Pass, amended by committee substitute Retirement and Insurance committee; CR filed",6
SB441,2024-RS,S,2024-02-20,285,Title stricken,7
SB442,2024-RS,S,2023-02-06,154,First Reading,1
SB442,2024-RS,S,2023-02-06,154,Authored by Senator Montgomery,2
SB442,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB442,2024-RS,S,2023-02-08,342,Coauthored by Representative Sneed (principal House author),4
SB442,2024-RS,S,2023-02-21,432,"Reported Do Pass, amended by committee substitute Retirement and Insurance committee; CR filed",5
SB442,2024-RS,S,2023-03-06,548,"General Order, Considered",6
SB442,2024-RS,S,2023-03-06,549,Measure passed:  Ayes: 43  Nays: 1,7
SB442,2024-RS,S,2023-03-06,549,Referred for engrossment,8
SB442,2024-RS,S,2023-03-07,557,Engrossed to House,9
SB442,2024-RS,H,2023-03-07,503,First Reading,10
SB442,2024-RS,H,2023-03-29,928,Second Reading referred to Insurance,11
SB442,2024-RS,H,2023-04-04,946,CR; Do Pass Insurance Committee,12
SB442,2024-RS,H,2023-04-25,1118,General Order,13
SB442,2024-RS,H,2023-04-25,1118,"Third Reading, Measure passed:  Ayes: 84 Nays: 0",14
SB442,2024-RS,H,2023-04-25,1119,"Signed, returned to Senate",15
SB442,2024-RS,S,2023-04-25,1083,Referred for enrollment,16
SB442,2024-RS,S,2023-04-25,1085,Coauthored by Representative Munson,17
SB442,2024-RS,S,2023-04-26,1089,"Enrolled, to House",18
SB442,2024-RS,H,2023-04-26,1139,"Signed, returned to Senate",19
SB442,2024-RS,S,2023-04-26,1122,Sent to Governor,20
SB442,2024-RS,S,2023-05-02,1175,Approved by Governor 05/02/2023,21
SB443,2024-RS,S,2023-02-06,155,First Reading,1
SB443,2024-RS,S,2023-02-06,155,Authored by Senator Montgomery,2
SB443,2024-RS,S,2023-02-06,290,Coauthored by Representative Boles (principal House author),3
SB443,2024-RS,S,2023-02-07,314,Second Reading referred to Energy and Telecommunications,4
SB444,2024-RS,S,2023-02-06,155,First Reading,1
SB444,2024-RS,S,2023-02-06,155,Authored by Senator Montgomery,2
SB444,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance Committee then to Appropriations Committee,3
SB444,2024-RS,S,2023-02-08,342,Coauthored by Representative Sneed (principal House author),4
SB444,2024-RS,S,2023-02-09,352,Remove as principal author Representative Sneed and substitute with Representative Miller,5
SB444,2024-RS,S,2023-02-21,433,"Reported Do Pass, amended by committee substitute Retirement and Insurance committee; CR filed",6
SB444,2024-RS,S,2023-02-21,433,Referred to Appropriations,7
SB444,2024-RS,S,2023-03-01,508,"Reported Do Pass, amended by committee substitute Appropriations committee; CR filed",8
SB444,2024-RS,S,2023-03-01,508,Title stricken,9
SB444,2024-RS,S,2023-03-08,600,"General Order, Considered",10
SB444,2024-RS,S,2023-03-08,601,Measure passed:  Ayes: 45  Nays: 2,11
SB444,2024-RS,S,2023-03-08,601,Referred for engrossment,12
SB444,2024-RS,S,2023-03-09,623,Engrossed to House,13
SB444,2024-RS,H,2023-03-09,602,First Reading,14
SB444,2024-RS,H,2023-03-29,928,Second Reading referred to Public Health,15
SB444,2024-RS,H,2023-04-11,968,"CR; Do Pass, amended by committee substitute Public Health Committee",16
SB444,2024-RS,H,2023-04-11,968,Title restored,17
SB444,2024-RS,H,2023-04-26,1143,General Order,18
SB444,2024-RS,H,2023-04-26,1143,Coauthored by Representative(s) Provenzano,19
SB444,2024-RS,H,2023-04-26,1143,"Third Reading, Measure passed:  Ayes: 93 Nays: 2",20
SB444,2024-RS,H,2023-04-26,1144,Referred for engrossment,21
SB444,2024-RS,H,2023-04-27,1187,"Engrossed, signed, to Senate",22
SB444,2024-RS,S,2023-04-27,1162,HAs read,23
SB444,2024-RS,S,2023-05-24,1299,HAs adopted,24
SB444,2024-RS,S,2023-05-24,1300,Measure passed:  Ayes: 39  Nays: 6,25
SB444,2024-RS,S,2023-05-24,1300,Referred for enrollment,26
SB444,2024-RS,S,2023-05-24,1303,"Enrolled, to House",27
SB444,2024-RS,H,2023-05-24,1370,"Signed, returned to Senate",28
SB444,2024-RS,S,2023-05-24,1303,Sent to Governor,29
SB444,2024-RS,S,2023-06-09,1366,Approved by Governor 06/09/2023,30
SB445,2024-RS,S,2023-02-06,155,First Reading,1
SB445,2024-RS,S,2023-02-06,155,Authored by Senator Hicks,2
SB445,2024-RS,S,2023-02-07,314,Second Reading referred to Aeronautics and Transportation,3
SB446,2024-RS,S,2023-02-06,155,First Reading,1
SB446,2024-RS,S,2023-02-06,155,Authored by Senator Montgomery,2
SB446,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB446,2024-RS,S,2023-02-07,332,Reported Do Pass Retirement and Insurance committee; CR filed,4
SB446,2024-RS,S,2023-02-16,397,Coauthored by Representative Lepak (principal House author),5
SB446,2024-RS,S,2023-03-09,634,"General Order, Considered",6
SB446,2024-RS,S,2023-03-09,635,Measure passed:  Ayes: 43  Nays: 0,7
SB446,2024-RS,S,2023-03-09,635,Referred for engrossment,8
SB446,2024-RS,S,2023-03-13,649,Engrossed to House,9
SB446,2024-RS,H,2023-03-13,620,First Reading,10
SB446,2024-RS,H,2023-03-29,928,"Second Reading referred to Banking, Financial Services and Pensions",11
SB446,2024-RS,H,2023-04-03,942,"CR; Do Pass Banking, Financial Services and Pensions Committee",12
SB446,2024-RS,H,2023-04-24,1098,General Order,13
SB446,2024-RS,H,2023-04-24,1098,"Third Reading, Measure passed:  Ayes: 89 Nays: 0",14
SB446,2024-RS,H,2023-04-24,1099,"Signed, returned to Senate",15
SB446,2024-RS,S,2023-04-24,1057,Referred for enrollment,16
SB446,2024-RS,S,2023-04-25,1059,"Enrolled, to House",17
SB446,2024-RS,H,2023-04-25,1114,"Signed, returned to Senate",18
SB446,2024-RS,S,2023-04-25,1084,Sent to Governor,19
SB446,2024-RS,S,2023-05-01,1171,Approved by Governor 05/01/2023,20
SB447,2024-RS,S,2023-02-06,156,First Reading,1
SB447,2024-RS,S,2023-02-06,156,Authored by Senator Montgomery,2
SB447,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB447,2024-RS,S,2023-02-07,332,Reported Do Pass Retirement and Insurance committee; CR filed,4
SB447,2024-RS,S,2023-02-16,397,Coauthored by Representative Lepak (principal House author),5
SB447,2024-RS,S,2023-03-09,635,"General Order, Considered",6
SB447,2024-RS,S,2023-03-09,635,Measure passed:  Ayes: 44  Nays: 0,7
SB447,2024-RS,S,2023-03-09,635,Referred for engrossment,8
SB447,2024-RS,S,2023-03-13,649,Engrossed to House,9
SB447,2024-RS,H,2023-03-13,621,First Reading,10
SB447,2024-RS,H,2023-03-29,928,"Second Reading referred to Banking, Financial Services and Pensions",11
SB447,2024-RS,H,2023-04-03,943,"CR; Do Pass Banking, Financial Services and Pensions Committee",12
SB447,2024-RS,H,2023-04-25,1132,General Order,13
SB447,2024-RS,H,2023-04-25,1132,"Third Reading, Measure passed:  Ayes: 85 Nays: 0",14
SB447,2024-RS,H,2023-04-25,1132,"Signed, returned to Senate",15
SB447,2024-RS,S,2023-04-25,1083,Referred for enrollment,16
SB447,2024-RS,S,2023-04-26,1089,"Enrolled, to House",17
SB447,2024-RS,H,2023-04-26,1139,"Signed, returned to Senate",18
SB447,2024-RS,S,2023-04-26,1122,Sent to Governor,19
SB447,2024-RS,S,2023-05-02,1175,Approved by Governor 05/02/2023,20
SB448,2024-RS,S,2023-02-06,156,First Reading,1
SB448,2024-RS,S,2023-02-06,156,Authored by Senator Montgomery,2
SB448,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB448,2024-RS,S,2023-02-07,332,Reported Do Pass Retirement and Insurance committee; CR filed,4
SB448,2024-RS,S,2023-02-16,397,Coauthored by Representative Lepak (principal House author),5
SB448,2024-RS,S,2023-03-14,678,"General Order, Considered",6
SB448,2024-RS,S,2023-03-14,679,Measure passed:  Ayes: 46  Nays: 0,7
SB448,2024-RS,S,2023-03-14,679,Referred for engrossment,8
SB448,2024-RS,S,2023-03-20,695,Engrossed to House,9
SB448,2024-RS,H,2023-03-20,730,First Reading,10
SB448,2024-RS,H,2023-03-29,928,"Second Reading referred to Banking, Financial Services and Pensions",11
SB448,2024-RS,H,2023-04-11,968,"CR; Do Pass, amended by committee substitute Banking, Financial Services and Pensions Committee",12
SB448,2024-RS,H,2023-04-25,1133,General Order,13
SB448,2024-RS,H,2023-04-25,1133,"Third Reading, Measure passed:  Ayes: 86 Nays: 0",14
SB448,2024-RS,H,2023-04-25,1133,Referred for engrossment,15
SB448,2024-RS,H,2023-04-26,1137,"Engrossed, signed, to Senate",16
SB448,2024-RS,S,2023-04-26,1121,HAs read,17
SB448,2024-RS,S,2024-05-21,,"HAs rejected, conference requested",18
SB448,2024-RS,S,2024-05-21,1098,"SCs named Daniels, Howard, Gollihare, Treat, Floyd",19
SB448,2024-RS,S,2024-05-21,1099,Remove as author Senator Montgomery; authored by Senator Daniels,20
SB448,2024-RS,H,2024-05-22,1110,"Conference granted, naming Conference Committee on Banking, Financial Services and Pensions",21
SB449,2024-RS,S,2023-02-06,156,First Reading,1
SB449,2024-RS,S,2023-02-06,156,Authored by Senator Hicks,2
SB449,2024-RS,S,2023-02-07,314,Second Reading referred to Public Safety,3
SB450,2024-RS,S,2023-02-06,156,First Reading,1
SB450,2024-RS,S,2023-02-06,156,Authored by Senator Hicks,2
SB450,2024-RS,S,2023-02-07,314,Second Reading referred to Health and Human Services,3
SB451,2024-RS,S,2023-02-06,156,First Reading,1
SB451,2024-RS,S,2023-02-06,156,Authored by Senator Standridge,2
SB451,2024-RS,S,2023-02-07,314,Second Reading referred to Public Safety Committee then to Appropriations Committee,3
SB452,2024-RS,S,2023-02-06,156,First Reading,1
SB452,2024-RS,S,2023-02-06,156,Authored by Senator Standridge,2
SB452,2024-RS,S,2023-02-07,314,Second Reading referred to Public Safety,3
SB452,2024-RS,S,2023-02-16,395,"Reported Do Pass, amended by committee substitute Public Safety committee; CR filed",4
SB452,2024-RS,S,2023-02-22,451,Coauthored by Representative Marti (principal House author),5
SB452,2024-RS,S,2023-03-02,523,"General Order, Considered",6
SB452,2024-RS,S,2023-03-02,523,Measure passed:  Ayes: 40  Nays: 1,7
SB452,2024-RS,S,2023-03-02,523,Referred for engrossment,8
SB452,2024-RS,S,2023-03-06,539,Engrossed to House,9
SB452,2024-RS,H,2023-03-06,458,First Reading,10
SB452,2024-RS,H,2023-03-29,929,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",11
SB452,2024-RS,H,2023-04-12,972,"CR; Do Pass Alcohol, Tobacco and Controlled Substances Committee",12
SB452,2024-RS,H,2023-04-20,1070,General Order,13
SB452,2024-RS,H,2023-04-20,1070,"Third Reading, Measure passed:  Ayes: 88 Nays: 0",14
SB452,2024-RS,H,2023-04-20,1070,"Signed, returned to Senate",15
SB452,2024-RS,S,2023-04-20,1039,Referred for enrollment,16
SB452,2024-RS,S,2023-04-24,1043,"Enrolled, to House",17
SB452,2024-RS,H,2023-04-24,1098,"Signed, returned to Senate",18
SB452,2024-RS,S,2023-04-24,1057,Sent to Governor,19
SB452,2024-RS,S,2023-04-28,1170,Approved by Governor 04/28/2023,20
SB453,2024-RS,S,2023-02-06,156,First Reading,1
SB453,2024-RS,S,2023-02-06,156,Authored by Senator Montgomery,2
SB453,2024-RS,S,2023-02-07,314,Second Reading referred to Retirement and Insurance,3
SB453,2024-RS,S,2023-02-14,,Amended by Committee Substitute,4
SB453,2024-RS,S,2023-02-14,,"Referred to Legislative Actuary under 62 O.S., Section 3108",5
SB453,2024-RS,S,2024-02-05,172,Remove as author Senator Montgomery; authored by Senator Garvin,6
SB453,2024-RS,S,2024-02-20,285,"Reported Do Pass, amended by committee substitute Retirement and Insurance committee; CR filed",7
SB453,2024-RS,S,2024-02-20,285,Emergency added,8
SB453,2024-RS,S,2024-03-04,371,Coauthored by Representative Moore (principal House author),9
SB453,2024-RS,S,2024-03-14,597,"General Order, Considered",10
SB453,2024-RS,S,2024-03-14,597,Measure passed:  Ayes: 42  Nays: 0,11
SB453,2024-RS,S,2024-03-14,598,Emergency passed:  Ayes: 42 Nays: 0,12
SB453,2024-RS,S,2024-03-14,598,Referred for engrossment,13
SB453,2024-RS,S,2024-03-14,615,Coauthored by Senator Stephens,14
SB453,2024-RS,S,2024-03-18,618,Engrossed to House,15
SB453,2024-RS,H,2024-03-18,697,First Reading,16
SB453,2024-RS,H,2024-03-25,714,"Second Reading referred to Banking, Financial Services and Pensions",17
SB453,2024-RS,H,2024-04-01,735,"CR; Do Pass, as amended, Banking, Financial Services and Pensions Committee",18
SB453,2024-RS,H,2024-04-01,735,Title stricken,19
SB453,2024-RS,H,2024-04-15,777,General Order,20
SB453,2024-RS,H,2024-04-15,777,Coauthored by Representative(s) Hays,21
SB453,2024-RS,H,2024-04-15,777,"Third Reading, Measure and Emergency passed:  Ayes: 89 Nays: 0",22
SB453,2024-RS,H,2024-04-15,778,Referred for engrossment,23
SB453,2024-RS,H,2024-04-16,787,"Engrossed, signed, to Senate",24
SB453,2024-RS,S,2024-04-16,786,HAs read,25
SB453,2024-RS,S,2024-05-13,1056,"HAs rejected, conference requested",26
SB453,2024-RS,S,2024-05-14,1065,"SCs named Garvin, Pemberton, Jett, Daniels, Paxton, Matthews",27
SB453,2024-RS,H,2024-05-20,1102,"Conference granted, naming Conference Committee on Banking, Financial Services and Pensions",28
SB453,2024-RS,S,2024-05-21,1098,CCR read,29
SB453,2024-RS,S,2024-05-21,1098,Title restored,30
SB453,2024-RS,S,2024-05-23,1111,CCR adopted,31
SB453,2024-RS,S,2024-05-23,1112,"Measure and Emergency passed, to House:  Ayes: 39  Nays: 0",32
SB453,2024-RS,H,2024-05-23,1125,CCR submitted,33
SB453,2024-RS,H,2024-05-29,1180,CCR adopted,34
SB453,2024-RS,H,2024-05-29,1180,"Fourth Reading, Measure and Emergency Passed:  Ayes: 97  Nays: 0",35
SB453,2024-RS,H,2024-05-29,1180,To Senate,36
SB453,2024-RS,S,2024-05-29,1202,Referred for enrollment,37
SB453,2024-RS,S,2024-05-29,1203,"Enrolled, to House",38
SB453,2024-RS,H,2024-05-29,,"Signed, returned to Senate",39
SB453,2024-RS,S,2024-05-29,1203,Sent to Governor,40
SB453,2024-RS,S,2024-06-14,1246,Vetoed 06/14/2024,41
SB454,2024-RS,S,2023-02-06,157,First Reading,1
SB454,2024-RS,S,2023-02-06,157,Authored by Senator Murdock,2
SB454,2024-RS,S,2023-02-07,314,Second Reading referred to Agriculture and Rural Affairs,3
SB454,2024-RS,S,2023-02-13,360,Reported Do Pass as amended Agriculture and Rural Affairs committee; CR filed,4
SB454,2024-RS,S,2023-02-14,378,Coauthored by Representative Newton (principal House author),5
SB455,2024-RS,S,2023-02-06,157,First Reading,1
SB455,2024-RS,S,2023-02-06,157,Authored by Senator Bullard,2
SB455,2024-RS,S,2023-02-07,314,Second Reading referred to Judiciary,3
SB456,2024-RS,S,2023-02-06,157,First Reading,1
SB456,2024-RS,S,2023-02-06,157,Authored by Senator Burns,2
SB456,2024-RS,S,2023-02-06,290,Coauthored by Senator Bergstrom,3
SB456,2024-RS,S,2023-02-06,290,Coauthored by Senator Jett,4
SB456,2024-RS,S,2023-02-07,314,Second Reading referred to Judiciary,5
SB456,2024-RS,S,2023-02-14,378,Coauthored by Senator Rogers,6
SB457,2024-RS,S,2023-02-06,157,First Reading,1
SB457,2024-RS,S,2023-02-06,157,Authored by Senator Howard,2
SB457,2024-RS,S,2023-02-07,314,Second Reading referred to Energy and Telecommunications,3
SB457,2024-RS,S,2023-02-14,378,Coauthored by Representative Newton (principal House author),4
SB458,2024-RS,S,2023-02-06,157,First Reading,1
SB458,2024-RS,S,2023-02-06,157,Authored by Senator Stanley,2
SB458,2024-RS,S,2023-02-06,290,Coauthored by Senator Green,3
SB458,2024-RS,S,2023-02-06,290,Coauthored by Senator Hamilton,4
SB458,2024-RS,S,2023-02-07,314,Second Reading referred to Health and Human Services,5
SB458,2024-RS,S,2023-02-07,336,Coauthored by Senator Young,6
SB458,2024-RS,S,2023-02-09,349,"Reported Do Pass, amended by committee substitute Health and Human Services committee; CR filed",7
SB458,2024-RS,S,2023-02-09,349,Title stricken,8
SB458,2024-RS,S,2023-02-13,365,Coauthored by Representative McEntire (principal House author),9
SB458,2024-RS,S,2023-02-20,422,Coauthored by Senator Murdock,10
SB458,2024-RS,S,2023-02-20,422,Coauthored by Senator Coleman,11
SB458,2024-RS,S,2023-02-21,434,Coauthored by Senator Rogers,12
SB458,2024-RS,S,2023-02-22,452,Coauthored by Senator Daniels,13
SB458,2024-RS,S,2023-02-23,471,Coauthored by Senator Paxton,14
SB458,2024-RS,S,2023-02-27,479,Coauthored by Senator Dahm,15
SB458,2024-RS,S,2023-02-28,498,Coauthored by Senator Stephens,16
SB458,2024-RS,S,2023-03-06,550,"General Order, Amended",17
SB458,2024-RS,S,2023-03-06,550,Measure passed:  Ayes: 40  Nays: 5,18
SB458,2024-RS,S,2023-03-06,550,Referred for engrossment,19
SB458,2024-RS,S,2023-03-06,554,Remove as coauthor Senator Stephens,20
SB458,2024-RS,S,2023-03-07,557,Engrossed to House,21
SB458,2024-RS,H,2023-03-07,503,First Reading,22
SB458,2024-RS,H,2023-03-29,929,Second Reading referred to Public Health,23
SB458,2024-RS,H,2023-04-05,949,Withdrawn from Public Health Committee,24
SB458,2024-RS,H,2023-04-05,949,Referred to Appropriations and Budget,25
SB458,2024-RS,H,2023-04-13,977,"CR; Do Pass, as amended, Appropriations and Budget Committee",26
SB458,2024-RS,H,2023-04-13,977,Title stricken,27
SB458,2024-RS,H,2023-04-13,977,Enacting clause stricken,28
SB458,2024-RS,H,2023-04-13,977,"Coauthored by Representative(s) Wallace, Townley, Pfeiffer, Stark, Lowe (Dick), Archer, Bennett, Moore, Fetgatter, McDugle, McBride, Martinez, Kerbs",29
SB458,2024-RS,H,2023-04-13,977,Coauthored by Senator(s) Woods,30
SB458,2024-RS,H,2024-02-13,219,General Order,31
SB458,2024-RS,H,2024-02-13,219,Remove as coauthor Representative(s) Stark,32
SB458,2024-RS,H,2024-02-13,219,"Coauthored by Representative(s) Grego, Cantrell, Nichols, Echols, Talley, Strom",33
