bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB1581,2023-RS,2023-02-06,Moore (H),,,Public health and safety; Public Health and Safety Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1581&Session=2300
HB1582,2023-RS,2023-02-06,Moore (H),,,Chief Medical Examiner and Deputy Chief Medical Examiner compensation; Medical Examiner Compensation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1582&Session=2300
HB1583,2023-RS,2023-02-06,Moore (H),,,Wills and succession; Oklahoma Wills and Succession Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1583&Session=2300
HB1584,2023-RS,2023-02-06,Moore (H),,,Corporation Commission; creating the Corporation Commission Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1584&Session=2300
HB1585,2023-RS,2023-02-06,Moore (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1585&Session=2300
HB1586,2023-RS,2023-02-06,Grego (H),Bullard (S),Sneed (H),State government; penalties for occupying a reserved space or failing to pay entrance fees; establishing annual state park passes; effective dates; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1586&Session=2300
HB1587,2023-RS,2023-02-06,Grego (H),Burns (S),Hardin (H),Motor vehicles; disallowing the use of certain traffic-control devices; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1587&Session=2300
HB1588,2023-RS,2023-02-06,Grego (H),,,Civil procedure; modifying statute of limitations for adverse possession actions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1588&Session=2300
HB1589,2023-RS,2023-02-06,Grego (H),Murdock (S),,Agriculture; defining Oklahoma Certified Meat; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1589&Session=2300
HB1590,2023-RS,2023-02-06,Grego (H),Murdock (S),Sims (H); Ford (H); Cantrell (H); Pederson (S); Rogers (S); Stephens (S),"Public safety; Haiden Fleming Memorial Act; requiring Oklahoma 9-1-1 Management Authority to maintain certain training platform; requiring creation, maintenance and certification of certain list; repealer; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1590&Session=2300
HB1591,2023-RS,2023-02-06,Grego (H),,,Agriculture; Oklahoma Agriculture Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1591&Session=2300
HB1592,2023-RS,2023-02-06,Grego (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1592&Session=2300
HB1593,2023-RS,2023-02-06,Grego (H),,,Public health and safety; Public Health and Safety Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1593&Session=2300
HB1594,2023-RS,2023-02-06,Grego (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1594&Session=2300
HB1595,2023-RS,2023-02-06,Grego (H),,,Transportation; creating the Transportation Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1595&Session=2300
HB1596,2023-RS,2023-02-06,Worthen (H),Coleman (S),,Alcoholic beverages; Alcoholic Beverage Laws Enforcement Commission; official advanced funds; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1596&Session=2300
HB1597,2023-RS,2023-02-06,Martinez (H),Newhouse (S),Dollens (H),Contracts; Notice of Opportunity to Repair Act; subjecting requirements to certain contractual agreements; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1597&Session=2300
HB1598,2023-RS,2023-02-06,Martinez (H),,,Insurance; retail pharmacy network access standards; State standards for network access; Federal standards for network access; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1598&Session=2300
HB1599,2023-RS,2023-02-06,Echols (H),Paxton (S),,Cities and towns; legislative municipal procedures; property owner rights; zoning and regulation; public improvements; plats of land; hearing; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1599&Session=2300
HB1600,2023-RS,2023-02-06,Martinez (H),Montgomery (S),,Digital asset mining; sales tax exemption; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1600&Session=2300
HB1601,2023-RS,2023-02-06,Martinez (H),,,Alcoholic beverages; alcoholic beverage gift basket license; license fee; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1601&Session=2300
HB1602,2023-RS,2023-02-06,Martinez (H),,Dollens (H),Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1602&Session=2300
HB1603,2023-RS,2023-02-06,Martinez (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1603&Session=2300
HB1604,2023-RS,2023-02-06,Martinez (H),,,"Roads, bridges and ferries; creating the Transportation Modernization Act; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1604&Session=2300
HB1605,2023-RS,2023-02-06,Martinez (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1605&Session=2300
HB1606,2023-RS,2023-02-06,Martinez (H),,,Public buildings and public works; creating the Public Buildings and Public Works Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1606&Session=2300
HB1607,2023-RS,2023-02-06,Martinez (H),,,Public buildings and public works; creating the Public Buildings and Public Works Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1607&Session=2300
HB1608,2023-RS,2023-02-06,Martinez (H),,,State government; creating the State Purchasing Procedures Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1608&Session=2300
HB1609,2023-RS,2023-02-06,Martinez (H),,,Public buildings and public works; creating the Public Buildings and Public Works Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1609&Session=2300
HB1610,2023-RS,2023-02-06,Martinez (H),,,Public buildings and public works; creating the Public Buildings and Public Works Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1610&Session=2300
HB1611,2023-RS,2023-02-06,Martinez (H),,,Civil procedure; creating the Certificate of Merit Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1611&Session=2300
HB1612,2023-RS,2023-02-06,Worthen (H),Paxton (S),,Crimes and punishments; adding criminal offense to list of crimes; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1612&Session=2300
HB1613,2023-RS,2023-02-06,Worthen (H),Weaver (S),,Larceny; changing and deleting certain penalty provisions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1613&Session=2300
HB1614,2023-RS,2023-02-06,Worthen (H),Rogers (S),,Property; owners association; inspecting books and records; defining business day; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1614&Session=2300
HB1615,2023-RS,2023-02-06,Worthen (H),Howard (S),,Public health and safety; providing separate penalties for unlawfully possessing controlled dangerous substances; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1615&Session=2300
HB1616,2023-RS,2023-02-06,Worthen (H),Garvin (S),,Medical marijuana; Oklahoma Medical Marijuana and Patient Protection Act; requiring disclosure of conflicts of interests from certain elected officials; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1616&Session=2300
HB1617,2023-RS,2023-02-06,Lepak (H),,ODonnell (H),Public finance; Oklahoma Public Finance Protection Act; terms; standard of care; non-pecuniary; factors; authority; shares; Attorney General; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1617&Session=2300
HB1618,2023-RS,2023-02-06,Worthen (H),Gollihare (S),,Civil procedure; deleting mailing requirement; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1618&Session=2300
HB1619,2023-RS,2023-02-06,Worthen (H),,,Asset forfeiture proceedings; seizure of property; publication of notices on certain website; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1619&Session=2300
HB1620,2023-RS,2023-02-06,Worthen (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1620&Session=2300
HB1621,2023-RS,2023-02-06,Kane (H),,,Criminal procedure; insanity of accused; modifying membership of the Forensic Review Board; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1621&Session=2300
HB1622,2023-RS,2023-02-06,Worthen (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1622&Session=2300
HB1623,2023-RS,2023-02-06,Worthen (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1623&Session=2300
HB1624,2023-RS,2023-02-06,Worthen (H),,,Motor vehicles; creating the Motor Vehicle Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1624&Session=2300
HB1625,2023-RS,2023-02-06,Worthen (H),,,Motor vehicles; creating the Motor Vehicle Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1625&Session=2300
HB1626,2023-RS,2023-02-06,Goodwin (H),,,Tulsa Reconciliation Education and Scholarship Trust; administration of trust; organizations; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1626&Session=2300
HB1627,2023-RS,2023-02-06,Goodwin (H),,,Appropriations; Oklahoma Department of Commerce; Tulsa Race Massacre; revolving fund; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1627&Session=2300
HB1628,2023-RS,2023-02-06,Goodwin (H),,,Landlord and tenant; prohibiting landlord retaliation; remedies and damages; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1628&Session=2300
HB1629,2023-RS,2023-02-06,Goodwin (H),Young (S),Pittman (H); Deck (H),Elections; voter registration; modifying conditions for voter eligibility; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1629&Session=2300
HB1630,2023-RS,2023-02-06,Goodwin (H),,,Children; Department of Human Services; guardianship; information; signature; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1630&Session=2300
HB1631,2023-RS,2023-02-06,Goodwin (H),,,Torts; stating liability of peace officers for injuries related to the deprivation of certain rights; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1631&Session=2300
HB1632,2023-RS,2023-02-06,Goodwin (H),,,Cities and towns; fire and police arbitration; prohibiting certain acts; collective bargaining agreements; police departments; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1632&Session=2300
HB1633,2023-RS,2023-02-06,Staires (H),Bergstrom (S),Boles (H); Maynard (H); Jett (S),Legal tender; requiring acceptance of cash as legal tender; penalties and enforcement; exempting certain transactions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1633&Session=2300
HB1634,2023-RS,2023-02-06,Staires (H),Bergstrom (S),Davis (H),Schools; student searches; allowing for search of shoes and hand and head coverings of students; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1634&Session=2300
HB1635,2023-RS,2023-02-06,Staires (H),Rader (S),,Public health and safety; food establishment licenses; modifying certain exemption; modifying rulemaking authority of the State Commissioner of Health; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1635&Session=2300
HB1636,2023-RS,2023-02-06,Staires (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1636&Session=2300
HB1637,2023-RS,2023-02-06,Staires (H),,,Health care; Oklahoma Patient Bill of Rights Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1637&Session=2300
HB1638,2023-RS,2023-02-06,Staires (H),,,Elections; creating the Elections Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1638&Session=2300
HB1639,2023-RS,2023-02-06,Hasenbeck (H),Daniels (S),Munson (H); Humphrey (H); Lawson (H); McDugle (H); Boatman (H); Conley (H); Pae (H); Roe (H); Stark (H); Townley (H); Bashore (H); Roberts (H); Schreiber (H),Sentencing; creating the Domestic Abuse Survivorship Act; sentencing; presentence investigations; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1639&Session=2300
HB1640,2023-RS,2023-02-06,Kane (H),,,State technology protection; State Technology Protection Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1640&Session=2300
HB1641,2023-RS,2023-02-06,Talley (H),,,Children; Oklahoma Child Care Facilities Licensing Act; term; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1641&Session=2300
HB1642,2023-RS,2023-02-06,Maynard (H),,Roberts (H),Revenue and taxation; Oklahoma Youth Entrepreneurs Promotion and Development Act of 2023; income tax; exemption; sole proprietor; minors; sales tax exemption; business license exemption; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1642&Session=2300
HB1643,2023-RS,2023-02-06,Maynard (H),,,Elections; voter registration of deceased persons; requiring death records from Social Security Administration; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1643&Session=2300
HB1644,2023-RS,2023-02-06,Maynard (H),,,Firearms; authorizing the storage of firearms and weapons in unattended vehicles on school property; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1644&Session=2300
HB1645,2023-RS,2023-02-06,Maynard (H),Howard (S),Kendrix (H),Revenue and taxation; income tax; taxable income; business entities; sales factor; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1645&Session=2300
HB1646,2023-RS,2023-02-06,Maynard (H),,,Children; Child Nutrition Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1646&Session=2300
HB1647,2023-RS,2023-02-06,Maynard (H),,,Revenue and taxation; Oklahoma Property Tax Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1647&Session=2300
HB1648,2023-RS,2023-02-06,McEntire (H),,,Uniform Consumer Credit Code; Uniform Consumer Credit Code Technical Amendments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1648&Session=2300
HB1649,2023-RS,2023-02-06,McEntire (H),,,Uniform Consumer Credit Code; Uniform Consumer Credit Code Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1649&Session=2300
HB1650,2023-RS,2023-02-06,McEntire (H),Haste (S),,Managed care; extending the date the Oklahoma Health Care Authority shall establish minimum rates of reimbursement; adding reimbursement fee schedule relating to anesthesia; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1650&Session=2300
HB1651,2023-RS,2023-02-06,McEntire (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1651&Session=2300
HB1652,2023-RS,2023-02-06,McEntire (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1652&Session=2300
HB1653,2023-RS,2023-02-06,McEntire (H),,Boles (H),Revenue and taxation; sales tax exemption; nonprofit; children; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1653&Session=2300
HB1654,2023-RS,2023-02-06,McEntire (H),,,Public safety; creating the Oklahoma First Responders Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1654&Session=2300
HB1655,2023-RS,2023-02-06,McEntire (H),,,"Professions and occupations; Oklahoma Pharmacy Act, modifying definition; authorizing pharmacists to screen and test for certain conditions; codification; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1655&Session=2300
HB1656,2023-RS,2023-02-06,McEntire (H),,,Abortion exceptions; exceptions to criminalization of abortion in certain situations; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1656&Session=2300
HB1657,2023-RS,2023-02-06,McEntire (H),Rosino (S),,Health care; directing Oklahoma Health Care Authority to establish certain provider enrollment and credentialing processes; creating certain exception; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1657&Session=2300
HB1658,2023-RS,2023-02-06,McEntire (H),Rosino (S),,Poor persons; Medicaid Act; certificate of authority; health maintenance organization; accident and health insurer; prepaid dental plan organization; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1658&Session=2300
HB1659,2023-RS,2023-02-06,McEntire (H),Rosino (S),,Public health and safety; recalculation and reimbursement from the Nursing Facility Quality Care Fund; removing advisory committee; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1659&Session=2300
HB1660,2023-RS,2023-02-06,McEntire (H),,,Public health and safety; rights afforded under the Health Insurance Portability and Accountability Act (HIPAA) and not supersede HIPAA; Oklahoma Health Information Exchange Act; definitions; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1660&Session=2300
HB1661,2023-RS,2023-02-06,McEntire (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1661&Session=2300
HB1662,2023-RS,2023-02-06,McEntire (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1662&Session=2300
HB1663,2023-RS,2023-02-06,McEntire (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1663&Session=2300
HB1664,2023-RS,2023-02-06,McEntire (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1664&Session=2300
HB1665,2023-RS,2023-02-06,McEntire (H),,,Medical marijuana; creating the Medical Marijuana Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1665&Session=2300
HB1666,2023-RS,2023-02-06,McEntire (H),,,Abstracts; Oklahoma Abstracts Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1666&Session=2300
HB1667,2023-RS,2023-02-06,McEntire (H),,,Banks and trust companies; Oklahoma Banks and Trust Companies Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1667&Session=2300
HB1668,2023-RS,2023-02-06,McEntire (H),,,Civil procedure; Oklahoma Civil Procedure Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1668&Session=2300
HB1669,2023-RS,2023-02-06,McEntire (H),,,Consumer Credit Code; Oklahoma Consumer Credit Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1669&Session=2300
HB1670,2023-RS,2023-02-06,McEntire (H),,,Consumer Credit Code; Oklahoma Consumer Credit Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1670&Session=2300
HB1671,2023-RS,2023-02-06,McEntire (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1671&Session=2300
HB1672,2023-RS,2023-02-06,McEntire (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1672&Session=2300
HB1673,2023-RS,2023-02-06,McEntire (H),,,Homestead and exemptions; Oklahoma Homestead and Exemptions Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1673&Session=2300
HB1674,2023-RS,2023-02-06,McEntire (H),,,Inebriates; Inebriates Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1674&Session=2300
HB1675,2023-RS,2023-02-06,Roe (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1675&Session=2300
HB1676,2023-RS,2023-02-06,McEntire (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1676&Session=2300
HB1677,2023-RS,2023-02-06,McEntire (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1677&Session=2300
HB1678,2023-RS,2023-02-06,McEntire (H),,,Insurance; Oklahoma Insurance Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1678&Session=2300
HB1679,2023-RS,2023-02-06,McEntire (H),,,Alcoholic beverages; Oklahoma Liquor Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1679&Session=2300
HB1680,2023-RS,2023-02-06,McEntire (H),,,Alcoholic beverages; Oklahoma Liquor Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1680&Session=2300
HB1681,2023-RS,2023-02-06,McEntire (H),,,Alcoholic beverages; Oklahoma Liquor Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1681&Session=2300
HB1682,2023-RS,2023-02-06,Dempsey (H),Coleman (S),Bergstrom (S); Kidd (S); Murdock (S); Rogers (S),Alcoholic beverages; distiller license; mixed beverages; cocktails; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1682&Session=2300
HB1683,2023-RS,2023-02-06,McEntire (H),,,Alcoholic beverages; Oklahoma Alcohol Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1683&Session=2300
HB1684,2023-RS,2023-02-06,McEntire (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1684&Session=2300
HB1685,2023-RS,2023-02-06,McEntire (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1685&Session=2300
HB1686,2023-RS,2023-02-06,McEntire (H),,,Mental health; Mental Health Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1686&Session=2300
HB1687,2023-RS,2023-02-06,McEntire (H),,,Oil and gas; Oklahoma Oil and Gas Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1687&Session=2300
HB1688,2023-RS,2023-02-06,McEntire (H),Haste (S),,Health information; creating the Health Care Transparency Initiative Act of 2023; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1688&Session=2300
HB1689,2023-RS,2023-02-06,McEntire (H),,,Poor persons; Poor Persons Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1689&Session=2300
HB1690,2023-RS,2023-02-06,McEntire (H),,,Poor persons; Poor Persons Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1690&Session=2300
HB1691,2023-RS,2023-02-06,McEntire (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1691&Session=2300
HB1692,2023-RS,2023-02-06,McEntire (H),,,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1692&Session=2300
HB1693,2023-RS,2023-02-06,McEntire (H),,,Property; Oklahoma Property Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1693&Session=2300
HB1694,2023-RS,2023-02-06,McEntire (H),Montgomery (S),Wolfley (H),Dental insurance; medical loss ratio calculation; report; rebates; requiring Insurance Department to regulate rates; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1694&Session=2300
HB1695,2023-RS,2023-02-06,McEntire (H),,,Poor persons; Poor Persons Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1695&Session=2300
HB1696,2023-RS,2023-02-06,McEntire (H),,,Public health and safety; Public Health and Safety Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1696&Session=2300
HB1697,2023-RS,2023-02-06,McEntire (H),,,Records; Oklahoma Records Law Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1697&Session=2300
HB1698,2023-RS,2023-02-06,McEntire (H),,,Records; Oklahoma Records Law Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1698&Session=2300
HB1699,2023-RS,2023-02-06,McEntire (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1699&Session=2300
HB1700,2023-RS,2023-02-06,McEntire (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1700&Session=2300
HB1701,2023-RS,2023-02-06,McEntire (H),,,Schools; Oklahoma Schools Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1701&Session=2300
HB1702,2023-RS,2023-02-06,McEntire (H),,,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1702&Session=2300
HB1703,2023-RS,2023-02-06,McEntire (H),,,Workers' compensation; Oklahoma Workers' Compensation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1703&Session=2300
HB1704,2023-RS,2023-02-06,McEntire (H),,,Workers' compensation; Oklahoma Workers' Compensation Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1704&Session=2300
HB1705,2023-RS,2023-02-06,McEntire (H),,,Workers' compensation; Workers' Compensation Mental Health Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1705&Session=2300
HB1706,2023-RS,2023-02-06,McEntire (H),,,Workers' compensation; Workers' Compensation Mental Health Policy Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1706&Session=2300
HB1707,2023-RS,2023-02-06,McEntire (H),,,Alcoholic beverages; delivery service license; fee; requirements; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1707&Session=2300
HB1708,2023-RS,2023-02-06,Marti (H),,,Nonprofit hospital status; Nonprofit Hospital Status Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1708&Session=2300
HB1709,2023-RS,2023-02-06,Marti (H),Garvin (S),Fetgatter (H),Advanced practice registered nurses; definitions; increasing the number of SoonerCare patients advanced practice registered nurses can provide care for; codification; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1709&Session=2300
HB1710,2023-RS,2023-02-06,Marti (H),,,Medicaid payment to providers; definition; Oklahoma Health Care Authority to review payment data for Medicaid providers; the Authority to provide payment to Medicaid providers during gap period; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1710&Session=2300
HB1711,2023-RS,2023-02-06,Marti (H),Garvin (S),Davis (H),Medical marijuana; requiring transmission of monthly usage reports in certain format to the Oklahoma Medical Marijuana Authority; codification; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1711&Session=2300
HB1712,2023-RS,2023-02-06,Marti (H),Garvin (S),McDugle (H),Health insurance; prohibiting refusal of coverage under certain circumstances; out-of-network provider; reimbursement; codification; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1712&Session=2300
HB1713,2023-RS,2023-02-06,Marti (H),Garvin (S),,Pharmacies; definitions; requirements; penalties; codification; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1713&Session=2300
