bill_id,session,chamber,action_date,journal_page,action,order
HB1040,2023-SS1,S,2023-05-26,1444,"Enrolled measure signed, returned to House",20
HB1040,2023-SS1,H,2023-05-26,1510,Sent to Governor,21
HB1040,2023-SS1,H,2023-06-12,1517,Becomes law without Governor's signature 06/02/2023,22
HB1041,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1041,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1041,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1041,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1042,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1042,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1042,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1042,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1043,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1043,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1043,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1043,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1044,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1044,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1044,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1044,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1045,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1045,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1045,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1045,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1046,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1046,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1046,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1046,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1047,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1047,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1047,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1047,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1048,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1048,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1048,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1048,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1049,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1049,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1049,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1049,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HB1050,2023-SS1,H,2023-05-17,1441,First Reading,1
HB1050,2023-SS1,H,2023-05-17,1441,Authored by Representative McCall,2
HB1050,2023-SS1,H,2023-05-17,1441,Authored by Senator Treat (principal Senate author),3
HB1050,2023-SS1,H,2023-05-18,1444,"Second Reading, direct to Calendar",4
HCR1001,2023-SS1,H,2023-06-12,1514,Introduced,1
HCR1001,2023-SS1,H,2023-06-12,1514,Authored by Representative McCall,2
HCR1002,2023-SS1,H,2023-06-12,1514,Introduced,1
HCR1002,2023-SS1,H,2023-06-12,1514,Authored by Representative McCall,2
HCR1002,2023-SS1,H,2023-06-12,1518,Considered,3
HCR1002,2023-SS1,H,2023-06-12,1518,Ayes:  79  Nays:  5,4
HCR1002,2023-SS1,H,2023-06-12,1518,"Adopted, referred for engrossment",5
HCR1002,2023-SS1,H,2023-06-12,1518,"Engrossed, signed, to Senate",6
HCR1002,2023-SS1,S,2023-06-26,1447,First Reading,7
HCR1002,2023-SS1,S,2023-06-26,1448,Direct to Calendar,8
HCR1002,2023-SS1,S,2023-06-26,1448,"Adopted, returned to House",9
HCR1002,2023-SS1,S,2023-06-26,1449,Authored by Senator Treat,10
HCR1002,2023-SS1,H,2023-07-31,1519,Referred for enrollment,11
HCR1002,2023-SS1,H,2023-07-31,1520,"Enrolled, signed, to Senate",12
HCR1002,2023-SS1,S,2023-07-31,1453,"Enrolled measure signed, returned to House",13
HCR1002,2023-SS1,H,2023-07-31,1521,Filed with Secretary of State,14
HJR1001,2023-SS1,H,2023-06-12,1513,First Reading,1
HJR1001,2023-SS1,H,2023-06-12,1513,Authored by Representative Gann,2
HR1001,2023-SS1,H,2023-06-12,1514,Introduced,1
HR1001,2023-SS1,H,2023-06-12,1514,Authored by Representative McCall,2
SB1,2023-SS1,S,2023-05-17,1378,First Reading,1
SB1,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB1,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB1,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB1,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB2,2023-SS1,S,2023-05-17,1378,First Reading,1
SB2,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB2,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB2,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB2,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB3,2023-SS1,S,2023-05-17,1378,First Reading,1
SB3,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB3,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB3,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB3,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB4,2023-SS1,S,2023-05-17,1378,First Reading,1
SB4,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB4,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB4,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB4,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB5,2023-SS1,S,2023-05-17,1378,First Reading,1
SB5,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB5,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB5,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB5,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB6,2023-SS1,S,2023-05-17,1378,First Reading,1
SB6,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB6,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB6,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB6,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB7,2023-SS1,S,2023-05-17,1378,First Reading,1
SB7,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB7,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB7,2023-SS1,S,2023-05-18,1385,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB7,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB8,2023-SS1,S,2023-05-17,1378,First Reading,1
SB8,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB8,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB8,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB8,2023-SS1,S,2023-05-22,1387,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB9,2023-SS1,S,2023-05-17,1378,First Reading,1
SB9,2023-SS1,S,2023-05-17,1378,Authored by Senator Treat,2
SB9,2023-SS1,S,2023-05-17,1378,Coauthored by Representative McCall (principal House author),3
SB9,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB9,2023-SS1,S,2023-05-22,1388,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB10,2023-SS1,S,2023-05-17,1379,First Reading,1
SB10,2023-SS1,S,2023-05-17,1379,Authored by Senator Treat,2
SB10,2023-SS1,S,2023-05-17,1379,Coauthored by Representative McCall (principal House author),3
SB10,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,4
SB10,2023-SS1,S,2023-05-22,1388,Remove as author Senator Treat; authored by Senator Thompson (Roger),5
SB11,2023-SS1,S,2023-05-17,1379,First Reading,1
SB11,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB11,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB11,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB11,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB11,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB11,2023-SS1,S,2023-05-23,1390,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB11,2023-SS1,S,2023-05-23,1390,Emergency removed,8
SB11,2023-SS1,S,2023-05-24,1399,JCR adopted,9
SB11,2023-SS1,S,2023-05-24,1400,Measure passed:  Ayes: 35  Nays: 9,10
SB11,2023-SS1,S,2023-05-24,1400,Referred for engrossment,11
SB11,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB11,2023-SS1,H,2023-05-24,1461,First Reading,13
SB11,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",14
SB12,2023-SS1,S,2023-05-17,1379,First Reading,1
SB12,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB12,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB12,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB12,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB12,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB12,2023-SS1,S,2023-05-23,1390,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB12,2023-SS1,S,2023-05-23,1390,Emergency removed,8
SB12,2023-SS1,S,2023-05-24,1400,JCR adopted,9
SB12,2023-SS1,S,2023-05-24,1400,Measure passed:  Ayes: 44  Nays: 0,10
SB12,2023-SS1,S,2023-05-24,1400,Referred for engrossment,11
SB12,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB12,2023-SS1,H,2023-05-24,1461,First Reading,13
SB12,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",14
SB12,2023-SS1,H,2023-05-26,1487,General Order,15
SB12,2023-SS1,H,2023-05-26,1487,JCR adopted,16
SB12,2023-SS1,H,2023-05-26,1488,"Third Reading, Measure passed:  Ayes: 92 Nays: 0",17
SB12,2023-SS1,H,2023-05-26,1488,"Signed, returned to Senate",18
SB12,2023-SS1,S,2023-05-26,1443,Referred for enrollment,19
SB12,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",20
SB12,2023-SS1,S,2023-05-26,1444,Coauthored by Representative Fugate,21
SB12,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",22
SB12,2023-SS1,S,2023-05-26,1444,Sent to Governor,23
SB12,2023-SS1,S,2023-06-02,1450,Becomes law without Governor's signature 06/02/2023,24
SB13,2023-SS1,S,2023-05-17,1379,First Reading,1
SB13,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB13,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB13,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB13,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB13,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB13,2023-SS1,S,2023-05-23,1390,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB13,2023-SS1,S,2023-05-23,1390,Emergency removed,8
SB13,2023-SS1,S,2023-05-24,1400,JCR adopted,9
SB13,2023-SS1,S,2023-05-24,1401,Measure passed:  Ayes: 31  Nays: 13,10
SB13,2023-SS1,S,2023-05-24,1401,Referred for engrossment,11
SB13,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB13,2023-SS1,H,2023-05-24,1461,First Reading,13
SB13,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",14
SB13,2023-SS1,H,2023-05-26,1488,General Order,15
SB13,2023-SS1,H,2023-05-26,1488,JCR adopted,16
SB13,2023-SS1,H,2023-05-26,1488,"Third Reading, Measure passed:  Ayes: 70 Nays: 27",17
SB13,2023-SS1,H,2023-05-26,1489,"Signed, returned to Senate",18
SB13,2023-SS1,S,2023-05-26,1443,Referred for enrollment,19
SB13,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",20
SB13,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",21
SB13,2023-SS1,S,2023-05-26,1444,Sent to Governor,22
SB13,2023-SS1,S,2023-06-02,1451,Becomes law without Governor's signature 06/02/2023,23
SB14,2023-SS1,S,2023-05-17,1379,First Reading,1
SB14,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB14,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB14,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB14,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB14,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB14,2023-SS1,S,2023-05-23,1390,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB14,2023-SS1,S,2023-05-23,1390,Emergency removed,8
SB14,2023-SS1,S,2023-05-24,1411,JCR adopted,9
SB14,2023-SS1,S,2023-05-24,1412,Measure passed:  Ayes: 39  Nays: 5,10
SB14,2023-SS1,S,2023-05-24,1412,Referred for engrossment,11
SB14,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB14,2023-SS1,H,2023-05-24,1478,First Reading,13
SB14,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",14
SB14,2023-SS1,H,2023-05-26,1489,General Order,15
SB14,2023-SS1,H,2023-05-26,1489,JCR adopted,16
SB14,2023-SS1,H,2023-05-26,1489,"Third Reading, Measure passed:  Ayes: 84 Nays: 10",17
SB14,2023-SS1,H,2023-05-26,1489,"Signed, returned to Senate",18
SB14,2023-SS1,S,2023-05-26,1443,Referred for enrollment,19
SB14,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",20
SB14,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",21
SB14,2023-SS1,S,2023-05-26,1444,Sent to Governor,22
SB14,2023-SS1,S,2023-06-02,1451,Becomes law without Governor's signature 06/02/2023,23
SB15,2023-SS1,S,2023-05-17,1379,First Reading,1
SB15,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB15,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB15,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB15,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB15,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB15,2023-SS1,S,2023-05-23,1391,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB15,2023-SS1,S,2023-05-24,1401,JCR adopted,8
SB15,2023-SS1,S,2023-05-24,1401,Measure and Emergency passed:  Ayes:  41 Nays:  4,9
SB15,2023-SS1,S,2023-05-24,1401,Referred for engrossment,10
SB15,2023-SS1,S,2023-05-24,1413,Engrossed to House,11
SB15,2023-SS1,H,2023-05-24,1461,First Reading,12
SB15,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",13
SB15,2023-SS1,H,2023-05-26,1490,General Order,14
SB15,2023-SS1,H,2023-05-26,1490,JCR adopted,15
SB15,2023-SS1,H,2023-05-26,1490,"Third Reading, Measure passed and Emergency failed:  Ayes: 60 Nays: 36; Ayes: 64 Nays: 33",16
SB15,2023-SS1,H,2023-05-26,1491,Notice served to reconsider vote by Representative Echols,17
SB15,2023-SS1,H,2023-05-26,1506,Motion to reconsider adopted:  Ayes: 55 Nays: 17,18
SB15,2023-SS1,H,2023-05-26,1506,Emergency passed:  Ayes: 68 Nays: 25,19
SB15,2023-SS1,H,2023-05-26,1506,"Signed, returned to Senate",20
SB15,2023-SS1,S,2023-05-26,1443,Referred for enrollment,21
SB15,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",22
SB15,2023-SS1,H,2023-05-26,1511,"Signed, returned to Senate",23
SB15,2023-SS1,S,2023-05-26,1444,Sent to Governor,24
SB15,2023-SS1,S,2023-06-02,1452,Becomes law without Governor's signature 06/02/2023,25
SB16,2023-SS1,S,2023-05-17,1379,First Reading,1
SB16,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB16,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB16,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB16,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB16,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB16,2023-SS1,S,2023-05-23,1391,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB16,2023-SS1,S,2023-05-24,1401,JCR adopted,8
SB16,2023-SS1,S,2023-05-24,1402,Measure passed:  Ayes: 34  Nays: 11,9
SB16,2023-SS1,S,2023-05-24,1402,Referred for engrossment,10
SB16,2023-SS1,S,2023-05-24,1413,Engrossed to House,11
SB16,2023-SS1,H,2023-05-24,1462,First Reading,12
SB16,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",13
SB16,2023-SS1,H,2023-05-26,1491,General Order,14
SB16,2023-SS1,H,2023-05-26,1491,"Coauthored by Representative(s) Swope, Archer",15
SB16,2023-SS1,H,2023-05-26,1491,Coauthored by Senator(s) Boren,16
SB16,2023-SS1,H,2023-05-26,1491,JCR adopted,17
SB16,2023-SS1,H,2023-05-26,1491,"Third Reading, Measure passed:  Ayes: 85 Nays: 12",18
SB16,2023-SS1,H,2023-05-26,1492,"Signed, returned to Senate",19
SB16,2023-SS1,S,2023-05-26,1443,Referred for enrollment,20
SB16,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",21
SB16,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",22
SB16,2023-SS1,S,2023-05-26,1444,Sent to Governor,23
SB16,2023-SS1,S,2023-06-02,1452,Becomes law without Governor's signature 06/02/2023,24
SB17,2023-SS1,S,2023-05-17,1379,First Reading,1
SB17,2023-SS1,S,2023-05-17,1379,Authored by Senator Thompson (Roger),2
SB17,2023-SS1,S,2023-05-17,1379,Coauthored by Senator Hall,3
SB17,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Wallace (principal House author),4
SB17,2023-SS1,S,2023-05-17,1379,Coauthored by Representative Martinez,5
SB17,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB17,2023-SS1,S,2023-05-23,1391,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB17,2023-SS1,S,2023-05-23,1391,Emergency removed,8
SB17,2023-SS1,S,2023-05-24,1402,JCR adopted,9
SB17,2023-SS1,S,2023-05-24,1402,Measure passed:  Ayes: 45  Nays: 0,10
SB17,2023-SS1,S,2023-05-24,1402,Referred for engrossment,11
SB17,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB17,2023-SS1,H,2023-05-24,1462,First Reading,13
SB17,2023-SS1,H,2023-05-25,1485,"Second Reading, direct to Joint Calendar",14
SB17,2023-SS1,H,2023-05-26,1493,General Order,15
SB17,2023-SS1,H,2023-05-26,1493,JCR adopted,16
SB17,2023-SS1,H,2023-05-26,1493,"Third Reading, Measure passed:  Ayes: 88 Nays: 5",17
SB17,2023-SS1,H,2023-05-26,1493,"Signed, returned to Senate",18
SB17,2023-SS1,S,2023-05-26,1443,Referred for enrollment,19
SB17,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",20
SB17,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",21
SB17,2023-SS1,S,2023-05-26,1444,Sent to Governor,22
SB17,2023-SS1,S,2023-06-02,1452,Becomes law without Governor's signature 06/02/2023,23
SB18,2023-SS1,S,2023-05-17,1380,First Reading,1
SB18,2023-SS1,S,2023-05-17,1380,Authored by Senator Thompson (Roger),2
SB18,2023-SS1,S,2023-05-17,1380,Coauthored by Senator Hall,3
SB18,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Wallace (principal House author),4
SB18,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Martinez,5
SB18,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB18,2023-SS1,S,2023-05-23,1392,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB18,2023-SS1,S,2023-05-24,1412,JCR adopted,8
SB18,2023-SS1,S,2023-05-24,1412,Measure and Emergency passed:  Ayes:  42 Nays:  2,9
SB18,2023-SS1,S,2023-05-24,1412,Referred for engrossment,10
SB18,2023-SS1,S,2023-05-24,1413,Engrossed to House,11
SB18,2023-SS1,H,2023-05-24,1478,First Reading,12
SB18,2023-SS1,H,2023-05-25,1486,"Second Reading, direct to Joint Calendar",13
SB18,2023-SS1,H,2023-05-26,1492,General Order,14
SB18,2023-SS1,H,2023-05-26,1492,JCR adopted,15
SB18,2023-SS1,H,2023-05-26,1492,"Third Reading, Measure and Emergency passed:  Ayes: 89 Nays: 4",16
SB18,2023-SS1,H,2023-05-26,1492,"Signed, returned to Senate",17
SB18,2023-SS1,S,2023-05-26,1443,Referred for enrollment,18
SB18,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",19
SB18,2023-SS1,H,2023-05-26,1504,"Signed, returned to Senate",20
SB18,2023-SS1,S,2023-05-26,1444,Sent to Governor,21
SB18,2023-SS1,S,2023-06-02,1453,Becomes law without Governor's signature 06/02/2023,22
SB19,2023-SS1,S,2023-05-17,1380,First Reading,1
SB19,2023-SS1,S,2023-05-17,1380,Authored by Senator Thompson (Roger),2
SB19,2023-SS1,S,2023-05-17,1380,Coauthored by Senator Hall,3
SB19,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Wallace (principal House author),4
SB19,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Martinez,5
SB19,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB19,2023-SS1,S,2023-05-23,1392,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB19,2023-SS1,S,2023-05-23,1392,Emergency removed,8
SB19,2023-SS1,S,2023-05-24,1412,JCR adopted,9
SB19,2023-SS1,S,2023-05-24,1413,Measure passed:  Ayes: 40  Nays: 4,10
SB19,2023-SS1,S,2023-05-24,1413,Referred for engrossment,11
SB19,2023-SS1,S,2023-05-24,1413,Engrossed to House,12
SB19,2023-SS1,H,2023-05-24,1479,First Reading,13
SB19,2023-SS1,H,2023-05-25,1486,"Second Reading, direct to Joint Calendar",14
SB19,2023-SS1,H,2023-05-26,1493,General Order,15
SB19,2023-SS1,H,2023-05-26,1493,Coauthored by Representative(s) Munson,16
SB19,2023-SS1,H,2023-05-26,1493,JCR adopted,17
SB19,2023-SS1,H,2023-05-26,1494,"Third Reading, Measure passed:  Ayes: 94 Nays: 0",18
SB19,2023-SS1,H,2023-05-26,1494,"Signed, returned to Senate",19
SB19,2023-SS1,S,2023-05-26,1443,Referred for enrollment,20
SB19,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",21
SB19,2023-SS1,H,2023-05-26,1510,"Signed, returned to Senate",22
SB19,2023-SS1,S,2023-05-26,1444,Sent to Governor,23
SB19,2023-SS1,S,2023-06-02,1453,Becomes law without Governor's signature 06/02/2023,24
SB20,2023-SS1,S,2023-05-17,1380,First Reading,1
SB20,2023-SS1,S,2023-05-17,1380,Authored by Senator Thompson (Roger),2
SB20,2023-SS1,S,2023-05-17,1380,Coauthored by Senator Hall,3
SB20,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Wallace (principal House author),4
SB20,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Martinez,5
SB20,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB21,2023-SS1,S,2023-05-17,1380,First Reading,1
SB21,2023-SS1,S,2023-05-17,1380,Authored by Senator Thompson (Roger),2
SB21,2023-SS1,S,2023-05-17,1380,Coauthored by Senator Hall,3
SB21,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Wallace (principal House author),4
SB21,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Martinez,5
SB21,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB21,2023-SS1,S,2023-05-23,1392,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
SB21,2023-SS1,S,2023-05-24,1402,JCR adopted,8
SB21,2023-SS1,S,2023-05-24,1403,Measure and Emergency passed:  Ayes:  45 Nays:  0,9
SB21,2023-SS1,S,2023-05-24,1403,Referred for engrossment,10
SB21,2023-SS1,S,2023-05-24,1413,Engrossed to House,11
SB21,2023-SS1,H,2023-05-24,1462,First Reading,12
SB21,2023-SS1,H,2023-05-25,1486,"Second Reading, direct to Joint Calendar",13
SB21,2023-SS1,H,2023-05-26,1494,General Order,14
SB21,2023-SS1,H,2023-05-26,1494,Coauthored by Representative(s) Hill,15
SB21,2023-SS1,H,2023-05-26,1494,JCR adopted,16
SB21,2023-SS1,H,2023-05-26,1494,"Third Reading, Measure and Emergency passed:  Ayes: 94 Nays: 1",17
SB21,2023-SS1,H,2023-05-26,1495,"Signed, returned to Senate",18
SB21,2023-SS1,S,2023-05-26,1443,Referred for enrollment,19
SB21,2023-SS1,S,2023-05-26,1444,"Enrolled, to House",20
SB21,2023-SS1,H,2023-05-26,1510,"Signed, returned to Senate",21
SB21,2023-SS1,S,2023-05-26,1444,Sent to Governor,22
SB21,2023-SS1,S,2023-06-02,1454,Becomes law without Governor's signature 06/02/2023,23
SB22,2023-SS1,S,2023-05-17,1380,First Reading,1
SB22,2023-SS1,S,2023-05-17,1380,Authored by Senator Thompson (Roger),2
SB22,2023-SS1,S,2023-05-17,1380,Coauthored by Senator Hall,3
SB22,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Wallace (principal House author),4
SB22,2023-SS1,S,2023-05-17,1380,Coauthored by Representative Martinez,5
SB22,2023-SS1,S,2023-05-18,1386,Second Reading referred to Joint Committee on Appropriations and Budget,6
SB22,2023-SS1,S,2023-05-23,1392,"Reported Do Pass, amended by committee substitute Joint Committee on Appropriations and Budget committee; JCR filed",7
