bill_id,session,chamber,action_date,journal_page,action,order
SB117,2023-RS,S,2023-02-06,101,Authored by Senator Bergstrom,2
SB117,2023-RS,S,2023-02-07,306,Second Reading referred to Business and Commerce,3
SB118,2023-RS,S,2023-02-06,101,First Reading,1
SB118,2023-RS,S,2023-02-06,101,Authored by Senator Bergstrom,2
SB118,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce Committee then to Appropriations Committee,3
SB118,2023-RS,S,2023-02-13,362,Reported Do Pass as amended Business and Commerce committee; CR filed,4
SB118,2023-RS,S,2023-02-13,362,Title stricken,5
SB118,2023-RS,S,2023-02-13,362,Referred to Appropriations,6
SB118,2023-RS,S,2023-03-01,505,Reported Do Pass Appropriations committee; CR filed,7
SB118,2023-RS,S,2023-03-20,724,Coauthored by Representative Lepak (principal House author),8
SB119,2023-RS,S,2023-02-06,102,First Reading,1
SB119,2023-RS,S,2023-02-06,102,Authored by Senator Bergstrom,2
SB119,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce Committee then to Appropriations Committee,3
SB119,2023-RS,S,2023-02-13,362,Reported Do Pass as amended Business and Commerce committee; CR filed,4
SB119,2023-RS,S,2023-02-13,362,Title stricken,5
SB119,2023-RS,S,2023-02-13,362,Referred to Appropriations,6
SB119,2023-RS,S,2023-03-01,505,Reported Do Pass Appropriations committee; CR filed,7
SB119,2023-RS,S,2023-03-20,724,Coauthored by Representative Lepak (principal House author),8
SB119,2023-RS,S,2023-03-20,724,Coauthored by Representative Pae,9
SB119,2023-RS,S,2023-03-22,783,"General Order, Amended by Floor Substitute",10
SB119,2023-RS,S,2023-03-22,783,Title restored,11
SB119,2023-RS,S,2023-03-22,784,Measure passed:  Ayes: 29  Nays: 18,12
SB119,2023-RS,S,2023-03-22,784,Referred for engrossment,13
SB119,2023-RS,S,2023-03-23,807,Engrossed to House,14
SB119,2023-RS,H,2023-03-23,899,First Reading,15
SB119,2023-RS,H,2023-03-29,926,Second Reading referred to Appropriations and Budget,16
SB119,2023-RS,H,2023-03-29,,Referred to Appropriations and Budget Natural Resources Subcommittee,17
SB119,2023-RS,H,2023-04-03,,Recommendation to the full committee; Do Pass Appropriations and Budget Natural Resources Subcommittee,18
SB119,2023-RS,H,2023-04-19,1049,"CR; Do Pass, as amended, Appropriations and Budget Committee",19
SB119,2023-RS,H,2023-04-19,1049,Title stricken,20
SB119,2023-RS,H,2023-04-19,1049,Enacting clause stricken,21
SB119,2023-RS,H,2023-04-24,1097,General Order,22
SB119,2023-RS,H,2023-04-24,1097,"Third Reading, Measure passed:  Ayes: 65 Nays: 23",23
SB119,2023-RS,H,2023-04-24,1097,Referred for engrossment,24
SB119,2023-RS,H,2023-04-25,1107,"Engrossed, signed, to Senate",25
SB119,2023-RS,S,2023-04-25,1084,HAs read,26
SB119,2023-RS,S,2023-05-03,1181,"HAs rejected, conference requested",27
SB119,2023-RS,S,2023-05-11,1203,"SCs named Bergstrom, Coleman, Thompson (Kristen), Daniels, Seifried, Jett, Young",28
SB120,2023-RS,S,2023-02-06,102,First Reading,1
SB120,2023-RS,S,2023-02-06,102,Authored by Senator Burns,2
SB120,2023-RS,S,2023-02-06,289,Coauthored by Senator Bergstrom,3
SB120,2023-RS,S,2023-02-06,289,Coauthored by Senator Bullard,4
SB120,2023-RS,S,2023-02-06,289,Coauthored by Senator Jett,5
SB120,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,6
SB120,2023-RS,S,2023-02-14,378,Coauthored by Senator Rogers,7
SB121,2023-RS,S,2023-02-06,102,First Reading,1
SB121,2023-RS,S,2023-02-06,102,Authored by Senator Gollihare,2
SB121,2023-RS,S,2023-02-07,307,Second Reading referred to Public Safety,3
SB121,2023-RS,S,2023-02-09,346,Reported Do Pass Public Safety committee; CR filed,4
SB121,2023-RS,S,2023-02-16,396,Coauthored by Representative Humphrey (principal House author),5
SB121,2023-RS,S,2023-03-02,519,"General Order, Considered",6
SB121,2023-RS,S,2023-03-02,520,Measure passed:  Ayes: 47  Nays: 0,7
SB121,2023-RS,S,2023-03-02,520,Referred for engrossment,8
SB121,2023-RS,S,2023-03-06,539,Engrossed to House,9
SB121,2023-RS,H,2023-03-06,458,First Reading,10
SB121,2023-RS,H,2023-03-29,926,Second Reading referred to Criminal Justice and Corrections,11
SB121,2023-RS,H,2023-04-05,951,CR; Do Pass Criminal Justice and Corrections Committee,12
SB121,2023-RS,H,2023-04-17,985,General Order,13
SB121,2023-RS,H,2023-04-17,986,"Third Reading, Measure passed:  Ayes: 94 Nays: 1",14
SB121,2023-RS,H,2023-04-17,986,"Signed, returned to Senate",15
SB121,2023-RS,S,2023-04-17,963,Referred for enrollment,16
SB121,2023-RS,S,2023-04-18,965,"Enrolled, to House",17
SB121,2023-RS,H,2023-04-18,1003,"Signed, returned to Senate",18
SB121,2023-RS,S,2023-04-18,991,Sent to Governor,19
SB121,2023-RS,S,2023-04-19,1023,Approved by Governor 04/19/2023,20
SB122,2023-RS,S,2023-02-06,102,First Reading,1
SB122,2023-RS,S,2023-02-06,102,Authored by Senator Weaver,2
SB122,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,3
SB123,2023-RS,S,2023-02-06,102,First Reading,1
SB123,2023-RS,S,2023-02-06,102,Authored by Senator Gollihare,2
SB123,2023-RS,S,2023-02-07,307,Second Reading referred to Public Safety,3
SB123,2023-RS,S,2023-02-09,346,Reported Do Pass Public Safety committee; CR filed,4
SB123,2023-RS,S,2023-02-16,396,Coauthored by Representative Humphrey (principal House author),5
SB123,2023-RS,S,2023-03-06,546,"General Order, Considered",6
SB123,2023-RS,S,2023-03-06,546,Measure passed:  Ayes: 44  Nays: 0,7
SB123,2023-RS,S,2023-03-06,546,Referred for engrossment,8
SB123,2023-RS,S,2023-03-07,557,Engrossed to House,9
SB123,2023-RS,H,2023-03-07,502,First Reading,10
SB123,2023-RS,H,2023-03-29,926,Second Reading referred to Criminal Justice and Corrections,11
SB123,2023-RS,H,2023-04-05,951,CR; Do Pass Criminal Justice and Corrections Committee,12
SB123,2023-RS,H,2023-04-19,1027,General Order,13
SB123,2023-RS,H,2023-04-19,1027,"Third Reading, Measure passed:  Ayes: 76 Nays: 18",14
SB123,2023-RS,H,2023-04-19,1028,"Signed, returned to Senate",15
SB123,2023-RS,S,2023-04-19,1019,Referred for enrollment,16
SB123,2023-RS,S,2023-04-20,1025,"Enrolled, to House",17
SB123,2023-RS,H,2023-04-20,1067,"Signed, returned to Senate",18
SB123,2023-RS,S,2023-04-20,1040,Sent to Governor,19
SB123,2023-RS,S,2023-04-26,1125,Vetoed 04/26/2023,20
SB123,2023-RS,S,2023-05-25,1307,Veto overridden:  Ayes: 45  Nays: 0,21
SB123,2023-RS,S,2023-05-25,1307,Measure sent to House,22
SB123,2023-RS,H,2023-05-25,1379,Veto override message received,23
SB124,2023-RS,S,2023-02-06,102,First Reading,1
SB124,2023-RS,S,2023-02-06,102,Authored by Senator Kirt,2
SB124,2023-RS,S,2023-02-06,289,Coauthored by Representative Pae (principal House author),3
SB124,2023-RS,S,2023-02-07,307,Second Reading referred to Rules,4
SB124,2023-RS,S,2023-02-07,330,Withdrawn from Rules committee,5
SB124,2023-RS,S,2023-02-07,330,Referred to Judiciary,6
SB124,2023-RS,S,2023-02-21,430,Reported Do Pass Judiciary committee; CR filed,7
SB125,2023-RS,S,2023-02-06,102,First Reading,1
SB125,2023-RS,S,2023-02-06,102,Authored by Senator Daniels,2
SB125,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,3
SB125,2023-RS,S,2023-02-07,331,Reported Do Pass Judiciary committee; CR filed,4
SB125,2023-RS,S,2023-02-09,352,Coauthored by Representative Worthen (principal House author),5
SB125,2023-RS,S,2023-02-14,371,"General Order, Considered",6
SB125,2023-RS,S,2023-02-14,372,Measure and Emergency passed:  Ayes:  47 Nays:  0,7
SB125,2023-RS,S,2023-02-14,372,Referred for engrossment,8
SB125,2023-RS,S,2023-02-15,381,Engrossed to House,9
SB125,2023-RS,H,2023-02-15,360,First Reading,10
SB125,2023-RS,H,2023-03-29,926,Second Reading referred to General Government,11
SB125,2023-RS,H,2023-04-04,946,CR; Do Pass General Government Committee,12
SB125,2023-RS,H,2023-04-19,1030,General Order,13
SB125,2023-RS,H,2023-04-19,1030,"Third Reading, Measure and Emergency passed:  Ayes: 91 Nays: 0",14
SB125,2023-RS,H,2023-04-19,1031,"Signed, returned to Senate",15
SB125,2023-RS,S,2023-04-19,1019,Referred for enrollment,16
SB125,2023-RS,S,2023-04-20,1025,"Enrolled, to House",17
SB125,2023-RS,H,2023-04-20,1067,"Signed, returned to Senate",18
SB125,2023-RS,S,2023-04-20,1040,Sent to Governor,19
SB125,2023-RS,S,2023-04-26,1125,Vetoed 04/26/2023,20
SB125,2023-RS,S,2023-05-25,1307,Veto overridden:  Ayes: 45  Nays: 0,21
SB125,2023-RS,S,2023-05-25,1307,Measure sent to House,22
SB125,2023-RS,H,2023-05-25,1382,Veto override message received,23
SB126,2023-RS,S,2023-02-06,103,First Reading,1
SB126,2023-RS,S,2023-02-06,103,Authored by Senator Bullard,2
SB126,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB126,2023-RS,S,2023-02-14,375,Reported Do Pass as amended Education committee; CR filed,4
SB126,2023-RS,S,2023-02-14,375,Title stricken,5
SB126,2023-RS,S,2023-02-21,434,Coauthored by Representative Conley (principal House author),6
SB126,2023-RS,S,2023-03-22,784,"General Order, Amended by Floor Substitute",7
SB126,2023-RS,S,2023-03-22,785,Measure and Emergency passed:  Ayes:  39 Nays:  7,8
SB126,2023-RS,S,2023-03-22,785,Referred for engrossment,9
SB126,2023-RS,S,2023-03-23,807,Engrossed to House,10
SB126,2023-RS,H,2023-03-23,899,First Reading,11
SB126,2023-RS,H,2023-03-29,926,Second Reading referred to Common Education,12
SB126,2023-RS,H,2023-04-11,968,"CR; Do Pass, as amended, Common Education Committee",13
SB126,2023-RS,H,2023-04-11,968,Enacting clause stricken,14
SB126,2023-RS,H,2023-04-27,1223,General Order,15
SB126,2023-RS,H,2023-04-27,1223,"Third Reading, Measure passed and Emergency failed:  Ayes: 63 Nays: 21; Ayes: 63 Nays: 21",16
SB126,2023-RS,H,2023-04-27,1224,Referred for engrossment,17
SB126,2023-RS,H,2023-05-01,1235,"Engrossed, signed, to Senate",18
SB126,2023-RS,S,2023-05-01,1168,HAs read,19
SB126,2023-RS,S,2023-05-02,1175,"HAs rejected, conference requested",20
SB126,2023-RS,S,2023-05-11,1203,"SCs named Bullard, Pugh, Seifried, Bergstrom, Daniels, Dossett",21
SB126,2023-RS,H,2023-05-18,1337,"Conference granted, naming Conference Committee on Common Education",22
SB126,2023-RS,S,2023-05-23,1292,CCR read,23
SB126,2023-RS,S,2023-05-23,,Title restored,24
SB126,2023-RS,S,2023-05-23,,Enacting clause restored,25
SB127,2023-RS,S,2023-02-06,103,First Reading,1
SB127,2023-RS,S,2023-02-06,103,Authored by Senator Bergstrom,2
SB127,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,3
SB127,2023-RS,S,2023-02-20,421,Coauthored by Senator Hamilton,4
SB128,2023-RS,S,2023-02-06,103,First Reading,1
SB128,2023-RS,S,2023-02-06,103,Authored by Senator Rogers,2
SB128,2023-RS,S,2023-02-06,289,Coauthored by Representative Sims (principal House author),3
SB128,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce,4
SB128,2023-RS,S,2023-02-13,358,Reported Do Pass Business and Commerce committee; CR filed,5
SB129,2023-RS,S,2023-02-06,103,First Reading,1
SB129,2023-RS,S,2023-02-06,103,Authored by Senator Bullard,2
SB129,2023-RS,S,2023-02-07,307,Second Reading referred to Rules Committee then to Appropriations Committee,3
SB129,2023-RS,S,2023-02-08,340,"Reported Do Pass, amended by committee substitute Rules committee; CR filed",4
SB129,2023-RS,S,2023-02-08,340,Referred to Appropriations,5
SB129,2023-RS,S,2023-02-08,342,Coauthored by Senator Hamilton,6
SB129,2023-RS,S,2023-02-09,352,Coauthored by Senator Woods,7
SB129,2023-RS,S,2023-02-13,364,Coauthored by Senator Burns,8
SB129,2023-RS,S,2023-03-01,507,"Reported Do Pass, amended by committee substitute Appropriations committee; CR filed",9
SB129,2023-RS,S,2023-03-01,507,Title stricken,10
SB129,2023-RS,S,2023-03-01,511,Coauthored by Senator Jett,11
SB129,2023-RS,S,2023-03-01,511,Coauthored by Senator Stephens,12
SB129,2023-RS,S,2023-03-01,511,Coauthored by Representative West (Kevin) (principal House author),13
SB130,2023-RS,S,2023-02-06,103,First Reading,1
SB130,2023-RS,S,2023-02-06,103,Authored by Senator Bergstrom,2
SB130,2023-RS,S,2023-02-07,307,Second Reading referred to Public Safety,3
SB131,2023-RS,S,2023-02-06,103,First Reading,1
SB131,2023-RS,S,2023-02-06,103,Authored by Senator Rogers,2
SB131,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB131,2023-RS,S,2023-02-07,336,Coauthored by Senator Hamilton,4
SB131,2023-RS,S,2023-02-08,342,Coauthored by Senator Murdock,5
SB131,2023-RS,S,2023-02-13,364,Coauthored by Senator Burns,6
SB132,2023-RS,S,2023-02-06,104,First Reading,1
SB132,2023-RS,S,2023-02-06,104,Authored by Senator Bergstrom,2
SB132,2023-RS,S,2023-02-07,307,Second Reading referred to Finance,3
SB132,2023-RS,S,2023-02-27,476,"Reported Do Pass, amended by committee substitute Finance committee; CR filed",4
SB132,2023-RS,S,2023-02-27,476,Title stricken,5
SB132,2023-RS,S,2023-02-28,481,Referred to Appropriations,6
SB132,2023-RS,S,2023-03-01,507,"Reported Do Pass, amended by committee substitute Appropriations committee; CR filed",7
SB132,2023-RS,S,2023-03-20,724,Coauthored by Representative Lepak (principal House author),8
SB132,2023-RS,S,2023-03-22,785,"General Order, Amended",9
SB132,2023-RS,S,2023-03-22,785,Title restored,10
SB132,2023-RS,S,2023-03-22,786,Measure passed:  Ayes: 47  Nays: 0,11
SB132,2023-RS,S,2023-03-22,786,Referred for engrossment,12
SB132,2023-RS,S,2023-03-23,807,Engrossed to House,13
SB132,2023-RS,H,2023-03-23,899,First Reading,14
SB132,2023-RS,H,2023-03-29,926,Second Reading referred to Appropriations and Budget,15
SB132,2023-RS,H,2023-03-29,,Referred to Appropriations and Budget General Government Subcommittee,16
SB132,2023-RS,H,2023-04-06,,Recommendation to the full committee; Do Pass Appropriations and Budget General Government Subcommittee,17
SB132,2023-RS,H,2023-04-13,977,"CR; Do Pass, as amended, Appropriations and Budget Committee",18
SB132,2023-RS,H,2023-04-13,977,Title stricken,19
SB132,2023-RS,H,2023-04-13,977,Enacting clause stricken,20
SB133,2023-RS,S,2023-02-06,104,First Reading,1
SB133,2023-RS,S,2023-02-06,104,Authored by Senator Bullard,2
SB133,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce Committee then to Finance Committee,3
SB133,2023-RS,S,2023-02-20,409,Reported Do Pass Business and Commerce committee; CR filed,4
SB133,2023-RS,S,2023-02-20,409,Referred to Finance,5
SB133,2023-RS,S,2023-02-20,421,Coauthored by Senator Burns,6
SB133,2023-RS,S,2023-02-27,474,Reported Do Pass Finance committee; CR filed,7
SB133,2023-RS,S,2023-02-27,479,Coauthored by Representative Pfeiffer (principal House author),8
SB133,2023-RS,S,2023-03-21,731,"General Order, Considered",9
SB133,2023-RS,S,2023-03-21,732,Measure passed:  Ayes: 35  Nays: 10,10
SB133,2023-RS,S,2023-03-21,732,Referred for engrossment,11
SB133,2023-RS,S,2023-03-22,761,Engrossed to House,12
SB133,2023-RS,H,2023-03-22,831,First Reading,13
SB133,2023-RS,H,2023-03-29,926,Second Reading referred to Appropriations and Budget,14
SB133,2023-RS,H,2023-03-29,,Referred to Appropriations and Budget Finance - Revenue and Taxation Subcommittee,15
SB133,2023-RS,H,2023-04-10,,Recommendation to the full committee; Do Pass Appropriations and Budget Finance - Revenue and Taxation Subcommittee,16
SB133,2023-RS,H,2023-04-17,994,"CR; Do Pass, amended by committee substitute Appropriations and Budget Committee",17
SB133,2023-RS,H,2023-04-17,994,Coauthored by Senator(s) Woods,18
SB133,2023-RS,H,2023-04-17,994,Title stricken,19
SB133,2023-RS,H,2023-04-17,994,Enacting clause stricken,20
SB134,2023-RS,S,2023-02-06,104,First Reading,1
SB134,2023-RS,S,2023-02-06,104,Authored by Senator Rogers,2
SB134,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce,3
SB135,2023-RS,S,2023-02-06,104,First Reading,1
SB135,2023-RS,S,2023-02-06,104,Authored by Senator Bullard,2
SB135,2023-RS,S,2023-02-07,307,Second Reading referred to Finance Committee then to Appropriations Committee,3
SB136,2023-RS,S,2023-02-06,105,First Reading,1
SB136,2023-RS,S,2023-02-06,105,Authored by Senator Thompson (Roger),2
SB136,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,3
SB136,2023-RS,S,2023-02-07,331,Reported Do Pass Judiciary committee; CR filed,4
SB136,2023-RS,S,2023-02-13,364,Coauthored by Senator Boren,5
SB136,2023-RS,S,2023-02-13,364,Coauthored by Representative Ford (principal House author),6
SB136,2023-RS,S,2023-03-13,650,"General Order, Considered",7
SB136,2023-RS,S,2023-03-13,651,Measure passed:  Ayes: 40  Nays: 5,8
SB136,2023-RS,S,2023-03-13,651,Emergency passed:  Ayes: 40 Nays: 5,9
SB136,2023-RS,S,2023-03-13,651,Referred for engrossment,10
SB136,2023-RS,S,2023-03-14,669,Engrossed to House,11
SB136,2023-RS,H,2023-03-14,666,First Reading,12
SB136,2023-RS,H,2023-03-29,926,Second Reading referred to Appropriations and Budget,13
SB136,2023-RS,H,2023-03-29,,Referred to Appropriations and Budget Public Safety Subcommittee,14
SB136,2023-RS,H,2023-04-10,,Recommendation to the full committee; Do Pass Appropriations and Budget Public Safety Subcommittee,15
SB136,2023-RS,H,2023-04-19,1049,CR; Do Pass Appropriations and Budget Committee,16
SB137,2023-RS,S,2023-02-06,105,First Reading,1
SB137,2023-RS,S,2023-02-06,105,Authored by Senator Dahm,2
SB137,2023-RS,S,2023-02-07,307,Second Reading referred to Education Committee then to Appropriations Committee,3
SB138,2023-RS,S,2023-02-06,105,First Reading,1
SB138,2023-RS,S,2023-02-06,105,Authored by Senator Dahm,2
SB138,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB139,2023-RS,S,2023-02-06,105,First Reading,1
SB139,2023-RS,S,2023-02-06,105,Authored by Senator Dahm,2
SB139,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB140,2023-RS,S,2023-02-06,105,First Reading,1
SB140,2023-RS,S,2023-02-06,105,Authored by Senator Dahm,2
SB140,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB141,2023-RS,S,2023-02-06,105,First Reading,1
SB141,2023-RS,S,2023-02-06,105,Authored by Senator Kirt,2
SB141,2023-RS,S,2023-02-07,307,Second Reading referred to General Government Committee then to Appropriations Committee,3
SB141,2023-RS,S,2023-02-06,289,Coauthored by Representative McBride (principal House author),4
SB141,2023-RS,S,2023-02-08,342,Coauthored by Senator Garvin,5
SB141,2023-RS,S,2023-02-09,350,Reported Do Pass General Government committee; CR filed,6
SB141,2023-RS,S,2023-02-09,350,Referred to Appropriations,7
SB141,2023-RS,S,2023-02-15,385,"Reported Do Pass, amended by committee substitute Appropriations committee; CR filed",8
SB141,2023-RS,S,2023-02-15,385,Title stricken,9
SB141,2023-RS,S,2023-03-23,831,"General Order, Amended by Floor Substitute",10
SB141,2023-RS,S,2023-03-23,831,Title restored,11
SB141,2023-RS,S,2023-03-23,831,Measure and Emergency passed:  Ayes:  39 Nays:  2,12
SB141,2023-RS,S,2023-03-23,831,Referred for engrossment,13
SB141,2023-RS,S,2023-03-23,843,Coauthored by Senator Stephens,14
SB141,2023-RS,S,2023-03-27,845,Engrossed to House,15
SB141,2023-RS,H,2023-03-27,911,First Reading,16
SB141,2023-RS,H,2023-03-29,926,Second Reading referred to Public Safety,17
SB141,2023-RS,H,2023-04-04,946,CR; Do Pass Public Safety Committee,18
SB141,2023-RS,H,2023-04-04,946,Coauthored by Representative(s) Munson,19
SB141,2023-RS,H,2023-04-27,1195,General Order,20
SB141,2023-RS,H,2023-04-27,1195,Coauthored by Representative(s) Dobrinski,21
SB141,2023-RS,H,2023-04-27,1195,Amended,22
SB141,2023-RS,H,2023-04-27,1195,Title stricken,23
SB141,2023-RS,H,2023-04-27,1195,"Third Reading, Measure and Emergency passed:  Ayes: 88 Nays: 2",24
SB141,2023-RS,H,2023-04-27,1195,Referred for engrossment,25
SB141,2023-RS,H,2023-05-01,1235,"Engrossed, signed, to Senate",26
SB141,2023-RS,S,2023-05-01,1168,HAs read,27
SB141,2023-RS,S,2023-05-03,1181,"HAs rejected, conference requested",28
SB141,2023-RS,S,2023-05-11,1203,"SCs named Kirt, Garvin, Stewart, Dugger, Hamilton, Rogers, Hicks",29
SB141,2023-RS,H,2023-05-18,1337,"Conference granted, naming Conference Committee on Public Safety",30
SB141,2023-RS,S,2023-05-19,1268,CCR read,31
SB141,2023-RS,S,2023-05-19,1268,Title restored,32
SB141,2023-RS,S,2023-05-25,1325,CCR adopted,33
SB141,2023-RS,S,2023-05-25,1326,"Measure and Emergency passed, to House:  Ayes: 42  Nays: 2",34
SB141,2023-RS,H,2023-05-25,1389,CCR submitted,35
SB142,2023-RS,S,2023-02-06,106,First Reading,1
SB142,2023-RS,S,2023-02-06,106,Authored by Senator Hicks,2
SB142,2023-RS,S,2023-02-07,307,Second Reading referred to Retirement and Insurance Committee then to Appropriations Committee,3
SB143,2023-RS,S,2023-02-06,106,First Reading,1
SB143,2023-RS,S,2023-02-06,106,Authored by Senator Hicks,2
SB143,2023-RS,S,2023-02-07,307,Second Reading referred to Retirement and Insurance Committee then to Finance Committee,3
SB143,2023-RS,S,2023-02-14,376,Reported Do Pass as amended Retirement and Insurance committee; CR filed,4
SB143,2023-RS,S,2023-02-14,376,Title stricken,5
SB143,2023-RS,S,2023-02-14,376,Referred to Finance,6
SB143,2023-RS,S,2023-02-27,474,Reported Do Pass Finance committee; CR filed,7
SB144,2023-RS,S,2023-02-06,107,First Reading,1
SB144,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB144,2023-RS,S,2023-02-07,307,Second Reading referred to Retirement and Insurance,3
SB144,2023-RS,S,2023-02-14,375,Reported Do Pass as amended Retirement and Insurance committee; CR filed,4
SB144,2023-RS,S,2023-02-14,375,Title stricken,5
SB144,2023-RS,S,2023-03-20,724,Coauthored by Representative McEntire (principal House author),6
SB145,2023-RS,S,2023-02-06,107,First Reading,1
SB145,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB145,2023-RS,S,2023-02-07,307,Second Reading referred to Retirement and Insurance,3
SB146,2023-RS,S,2023-02-06,107,First Reading,1
SB146,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB146,2023-RS,S,2023-02-07,307,Second Reading referred to Retirement and Insurance,3
SB147,2023-RS,S,2023-02-06,107,First Reading,1
SB147,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB147,2023-RS,S,2023-02-07,307,Second Reading referred to Health and Human Services,3
SB147,2023-RS,S,2023-02-09,349,Reported Do Pass as amended Health and Human Services committee; CR filed,4
SB147,2023-RS,S,2023-02-14,378,Coauthored by Representative Dempsey (principal House author),5
SB147,2023-RS,S,2023-03-23,831,"General Order, Considered",6
SB147,2023-RS,S,2023-03-23,832,Measure and Emergency passed:  Ayes:  42 Nays:  0,7
SB147,2023-RS,S,2023-03-23,832,Referred for engrossment,8
SB147,2023-RS,S,2023-03-27,845,Engrossed to House,9
SB147,2023-RS,H,2023-03-27,912,First Reading,10
SB147,2023-RS,H,2023-03-29,926,Second Reading referred to Common Education,11
SB147,2023-RS,H,2023-04-11,967,CR; Do Pass Common Education Committee,12
SB147,2023-RS,H,2023-04-25,1125,General Order,13
SB147,2023-RS,H,2023-04-25,1125,Coauthored by Representative(s) Fugate,14
SB147,2023-RS,H,2023-04-25,1125,"Third Reading, Measure and Emergency passed:  Ayes: 90 Nays: 0",15
SB147,2023-RS,H,2023-04-25,1125,"Signed, returned to Senate",16
SB147,2023-RS,S,2023-04-25,1083,Referred for enrollment,17
SB147,2023-RS,S,2023-04-26,1089,"Enrolled, to House",18
SB147,2023-RS,H,2023-04-26,1139,"Signed, returned to Senate",19
SB147,2023-RS,S,2023-04-26,1122,Sent to Governor,20
SB147,2023-RS,S,2023-05-02,1175,Approved by Governor 05/02/2023,21
SB148,2023-RS,S,2023-02-06,107,First Reading,1
SB148,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB148,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB149,2023-RS,S,2023-02-06,107,First Reading,1
SB149,2023-RS,S,2023-02-06,107,Authored by Senator Hicks,2
SB149,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB150,2023-RS,S,2023-02-06,108,First Reading,1
SB150,2023-RS,S,2023-02-06,108,Authored by Senator Hicks,2
SB150,2023-RS,S,2023-02-07,307,Second Reading referred to Education,3
SB150,2023-RS,S,2023-02-28,493,Reported Do Pass Education committee; CR filed,4
SB150,2023-RS,S,2023-03-01,511,Coauthored by Representative Moore (principal House author),5
SB151,2023-RS,S,2023-02-06,108,First Reading,1
SB151,2023-RS,S,2023-02-06,108,Authored by Senator Hicks,2
SB151,2023-RS,S,2023-02-07,307,Second Reading referred to Public Safety,3
SB152,2023-RS,S,2023-02-06,108,First Reading,1
SB152,2023-RS,S,2023-02-06,108,Authored by Senator Hicks,2
SB152,2023-RS,S,2023-02-07,307,Second Reading referred to Public Safety Committee then to Appropriations Committee,3
SB153,2023-RS,S,2023-02-06,108,First Reading,1
SB153,2023-RS,S,2023-02-06,108,Authored by Senator Young,2
SB153,2023-RS,S,2023-02-07,307,Second Reading referred to Judiciary,3
SB154,2023-RS,S,2023-02-06,109,First Reading,1
SB154,2023-RS,S,2023-02-06,109,Authored by Senator Stanley,2
SB154,2023-RS,S,2023-02-06,289,Coauthored by Representative Lawson (principal House author),3
SB154,2023-RS,S,2023-02-07,307,Second Reading referred to Education,4
SB154,2023-RS,S,2023-02-15,387,Coauthored by Representative Waldron,5
SB154,2023-RS,S,2023-02-28,495,Reported Do Pass as amended Education committee; CR filed,6
SB154,2023-RS,S,2023-02-28,,Title stricken,7
SB155,2023-RS,S,2023-02-06,109,First Reading,1
SB155,2023-RS,S,2023-02-06,109,Authored by Senator Coleman,2
SB155,2023-RS,S,2023-02-07,307,Second Reading referred to Business and Commerce,3
SB155,2023-RS,S,2023-02-20,405,Reported Do Pass Business and Commerce committee; CR filed,4
SB155,2023-RS,S,2023-02-23,470,Coauthored by Representative Luttrell (principal House author),5
SB155,2023-RS,S,2023-03-02,521,"General Order, Considered",6
SB155,2023-RS,S,2023-03-02,521,Measure passed:  Ayes: 37  Nays: 6,7
SB155,2023-RS,S,2023-03-02,521,Referred for engrossment,8
SB155,2023-RS,S,2023-03-06,539,Engrossed to House,9
SB155,2023-RS,H,2023-03-06,458,First Reading,10
SB155,2023-RS,H,2023-03-29,926,"Second Reading referred to Alcohol, Tobacco and Controlled Substances",11
SB155,2023-RS,H,2023-04-05,951,"CR; Do Pass Alcohol, Tobacco and Controlled Substances Committee",12
SB155,2023-RS,H,2023-04-27,1190,General Order,13
SB155,2023-RS,H,2023-04-27,1190,"Third Reading, Measure failed:  Ayes: 42 Nays: 37",14
SB155,2023-RS,H,2023-04-27,1191,Notice served to reconsider vote by Representative Luttrell,15
SB155,2023-RS,H,2023-04-27,1194,Motion to reconsider adopted:  Ayes: 62 Nays: 24,16
SB155,2023-RS,H,2023-04-27,1194,"Third Reading, advancement rescinded, returned to General Order",17
SB156,2023-RS,S,2023-02-06,109,First Reading,1
