bill_id,date,chamber,sequence,action
1882843,2024-06-14,Senate,1,Filed
1882843,2024-06-17,Senate,2,"Read the first time, rules suspended, read the second time and placed on the calendar."
1882843,2024-06-19,Senate,3,"Read the third time and adopted."
1882846,2024-06-14,Senate,1,Filed
1882846,2024-06-17,Senate,2,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE"
1882846,2024-06-17,Senate,3,"Returned by the Committee, with the recommendation that it Do Pass"
1882846,2024-06-18,Senate,4,"Read the third time and passed."
1882846,2024-06-18,Senate,5,"EMERGENCY CLAUSE ADOPTED"
1882846,2024-06-18,Senate,6,"Ordered immediately transmitted to the House."
1882846,2024-06-18,House,7,"RECEIVED FROM THE SENATE"
1882846,2024-06-18,House,8,"Read the first time, rules suspended, read the second time and placed on the CALENDAR."
1882846,2024-06-19,House,9,"Read the third time and passed and ordered transmitted to the Senate."
1882846,2024-06-19,House,10,"EMERGENCY CLAUSE ADOPTED"
1882846,2024-06-19,House,11,"Returned To the Senate as passed."
1882846,2024-06-19,Senate,12,"Returned from the House as passed."
1882846,2024-06-19,Senate,13,"ORDERED ENROLLED"
1882846,2024-06-19,Senate,14,"Reported correctly enrolled and ordered delivered to the Governor."
1882846,2024-06-19,Senate,15,"DELIVERED TO GOVERNOR."
1882846,2024-06-19,Senate,16,"Notification that SB2 is now Act 2"
1882850,2024-06-18,House,1,Filed
1882850,2024-06-18,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1882850,2024-06-18,House,3,"Returned by the Committee Do Pass"
1882850,2024-06-19,House,4,"READ AND ADOPTED."
1882857,2024-06-17,House,1,Filed
1882857,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1882857,2024-06-18,House,3,"Returned by the Committee Do Pass"
1882857,2024-06-19,House,4,"READ AND ADOPTED."
1882861,2024-06-17,House,1,Filed
1882861,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1882861,2024-06-18,House,3,"Returned by the Committee Do Pass"
1882861,2024-06-19,House,4,"READ AND ADOPTED."
1882864,2024-06-14,Senate,1,Filed
1882864,2024-06-17,Senate,2,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE"
1882864,2024-06-17,Senate,3,"Returned by the Committee, with the recommendation that it Do Pass"
1882864,2024-06-18,Senate,4,"Read the third time and passed."
1882864,2024-06-18,Senate,5,"Ordered immediately transmitted to the House."
1882864,2024-06-18,House,6,"RECEIVED FROM THE SENATE"
1882864,2024-06-18,House,7,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE"
1882864,2024-06-18,House,8,"Returned by the Committee Do Pass"
1882864,2024-06-19,House,9,"Read the third time and passed and ordered transmitted to the Senate."
1882864,2024-06-19,House,10,"Returned To the Senate as passed."
1882864,2024-06-19,Senate,11,"Returned from the House as passed."
1882864,2024-06-19,Senate,12,"ORDERED ENROLLED"
1882864,2024-06-19,Senate,13,"Reported correctly enrolled and ordered delivered to the Governor."
1882864,2024-06-19,Senate,14,"DELIVERED TO GOVERNOR."
1882864,2024-06-19,Senate,15,"Notification that SB3 is now Act 5"
1882867,2024-06-17,Senate,1,Filed
1882867,2024-06-17,Senate,2,"Read the first time, rules suspended, read the second time and placed on the calendar."
1882867,2024-06-19,Senate,3,"Read the third time and adopted."
1882870,2024-06-17,House,1,Filed
1882870,2024-06-17,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE MANAGEMENT"
1882870,2024-06-18,House,3,"Returned by the Committee Do Pass"
1882870,2024-06-19,House,4,"READ AND ADOPTED."
