bill_number,session_year,session_type,primary_sponsor,cosponsors,summary,subjects,companion,bill_url
HB4792,2024,RS,"Pritt, E.",Willis,To require principals to have additional training in certain subjects.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4792&year=2024&sessiontype=RS&btype=bill
HB4793,2024,RS,Smith,Hornby; Zatezalo; Riley; Hardy; Phillips; McGeehan; Chiarelli; Fehrenbacher; Bridges; Westfall,Relating to distilled liquor,Alcoholic Liquors and Beers,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4793&year=2024&sessiontype=RS&btype=bill
HB4794,2024,RS,Smith,Rohrbach; Hornbuckle; Winzenreid; Young; Hornby; McGeehan; Phillips; Dittman; Moore; Chiarelli,Sales Tax Exemption for Certain Hygiene and Infant Products,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4794&year=2024&sessiontype=RS&btype=bill
HB4795,2024,RS,Summers,Tully; Pushkin; Rohrbach; Sheedy; Griffith; Brooks; Chiarelli,Relating to permitting an academic medical center to operate an opioid treatment facility.,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4795&year=2024&sessiontype=RS&btype=bill
HB4796,2024,RS,Summers,Petitto; Rohrbach; Pushkin; Miller; Griffith; Brooks; Espinosa,Relating to parental rights for those receiving healthcare treatment,,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4796&year=2024&sessiontype=RS&btype=bill
HB4797,2024,RS,Summers,Petitto; Hamilton; Winzenreid; Pushkin; Sheedy; Miller; Rohrbach; Griffith; Brooks; Young,Relating to reimbursement for child-care based upon enrollment,Health,SB576,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4797&year=2024&sessiontype=RS&btype=bill
HB4798,2024,RS,Summers,Steele; Miller; Griffith; Young; Kimble; Petitto,Informing caretaker of his or her rights at the initial point of contact during a child protective investigation,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4798&year=2024&sessiontype=RS&btype=bill
HB4799,2024,RS,Burkhammer,,Relating to certified industrial business expansion development programs,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4799&year=2024&sessiontype=RS&btype=bill
HB4800,2024,RS,Worrell,,To require the Department of Environmental Protection to assume responsibility of cost and permitting of dams that are deemed to be under state control,Environment,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4800&year=2024&sessiontype=RS&btype=bill
HB4801,2024,RS,Criss,Barnhart; Espinosa; Hott; Westfall,Relating generally to the banking authority of the State Treasurer’s Office,Banking and Finance; Consumer Protection,SB455,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4801&year=2024&sessiontype=RS&btype=bill
HB4802,2024,RS,Kump,Horst; Linville; Phillips; Ridenour; Mallow; Maynor; Foster; Marple; Heckert,To amend the law regarding sewer systems.,Utilities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4802&year=2024&sessiontype=RS&btype=bill
HB4803,2024,RS,Kump,Ridenour; Householder; Mallow; Hite; Kimble; Maynor; Foster; Marple; Heckert; Foggin,Relating to the hiring requirements of West Virginia law enforcement employees,Labor,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4803&year=2024&sessiontype=RS&btype=bill
HB4804,2024,RS,Kump,Ridenour; Petitto; Kimble; Marple; Thorne; Chiarelli,Including all state correctional classifications in the Deputy Sheriff’s Retirement System (DSRS),Retirement,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4804&year=2024&sessiontype=RS&btype=bill
HB4805,2024,RS,Kump,"Horst; Pritt, C.; Ward; Ridenour; Hite; Petitto; Kimble; Marple; Thorne; Chiarelli",To create a division of election crimes and security within the office of the Secretary of State and give the Secretary of State the authority to recommend prosecution to the appropriate judicial jurisdiction.,Crime; Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4805&year=2024&sessiontype=RS&btype=bill
HB4806,2024,RS,Foggin,Rohrbach; Heckert; Kump; Chiarelli; Hornby; Coop-Gonzalez; Sheedy; Ward; Kimble; Longanacre,Require bathroom use in schools based upon biological sex,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4806&year=2024&sessiontype=RS&btype=bill
HB4807,2024,RS,Hillenbrand,"Crouse; Butler; Shamblin; Kirby; Hall, W.; Sheedy; Cooper; Linville; Brooks; Foster",Establishing limitations on billing practices of Internet or telecommunications providers that fail to provide subscribed customers service for five or more days,Consumer Protection,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4807&year=2024&sessiontype=RS&btype=bill
HB4808,2024,RS,Hornby,"Thorne; Willis; Ferrell; Dittman; Maynor; Clark, W.; Hite; Heckert; Hillenbrand; Rohrbach",To allow retired school employees to work after 140 days in certain circumstances.,Education (K12); Retirement,HB5219,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4808&year=2024&sessiontype=RS&btype=bill
HB4809,2024,RS,Hornby,Chiarelli; Willis; Pinson; Heckert,Health Care Sharing Ministries Freedom to Share Act,,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4809&year=2024&sessiontype=RS&btype=bill
HB4810,2024,RS,Foster,,Create the Education Tax Credit,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4810&year=2024&sessiontype=RS&btype=bill
HB4811,2024,RS,Young,,Small Business Investment Grant Fund,Finance and Administration,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4811&year=2024&sessiontype=RS&btype=bill
HB4812,2024,RS,Foster,,Capping amount of moneys to third party vendors who collect business and occupation taxes on behalf of cities,Municipalities; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4812&year=2024&sessiontype=RS&btype=bill
HB4813,2024,RS,Foster,,Relating to issuance of restricted license,Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4813&year=2024&sessiontype=RS&btype=bill
HB4814,2024,RS,Ellington,Toney; Statler,Relating to extending the reporting and sunset dates of the State Advisory Council on Postsecondary Attainment Goals,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4814&year=2024&sessiontype=RS&btype=bill
HB4815,2024,RS,Holstein,,To unseal adoption records after 21 years of age for adoptees for a one time fee of $30 and issuance of an original birth certificate for the common birth certificate fee.,Records and Papers,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4815&year=2024&sessiontype=RS&btype=bill
HB4816,2024,RS,Worrell,,"Amending requirements for licensure relating to elevator mechanics, crane operators, HVAC, electricians, and plumbers",Labor; Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4816&year=2024&sessiontype=RS&btype=bill
HB4817,2024,RS,Summers,Tully; Worrell; Petitto; Sheedy; Griffith,Relating to updating the practice of nursing,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4817&year=2024&sessiontype=RS&btype=bill
HB4818,2024,RS,Chiarelli,,"Cap the number of MAT facilities to 20 overall, with a limit of one per county",Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4818&year=2024&sessiontype=RS&btype=bill
HB4819,2024,RS,Dillon,,To require higher education institutions in West Virginia to accept the CLT as an ACT or SAT equivalent.,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4819&year=2024&sessiontype=RS&btype=bill
HB4820,2024,RS,Dillon,,To ensure free parking and school supplies for children in public schools.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4820&year=2024&sessiontype=RS&btype=bill
HB4821,2024,RS,Dillon,,Requiring certain standards for virtual students in West Virginia.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4821&year=2024&sessiontype=RS&btype=bill
HB4822,2024,RS,Maynor,"Clark, W.; Willis; Hite; Riley; Ward; Hornby; Hardy; Criss; Householder; Rohrbach",Creating the Certified Sites and Development Readiness Program,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4822&year=2024&sessiontype=RS&btype=bill
HB4823,2024,RS,Westfall,,Public Adjuster Professional Standards Reform Act,Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4823&year=2024&sessiontype=RS&btype=bill
HB4824,2024,RS,Riley,,Relating to the Certified Industrial Business Expansion Development Program,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4824&year=2024&sessiontype=RS&btype=bill
HB4825,2024,RS,Horst,"Summers; Crouse; McGeehan; Kimble; Householder; Phillips; Hite; Hardy; Clark, W.; Willis",Relating to the prohibition of warrantless searches and seizures.,Crime; Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4825&year=2024&sessiontype=RS&btype=bill
HB4826,2024,RS,Foster,,Repeal municipal amusement tax,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4826&year=2024&sessiontype=RS&btype=bill
HB4827,2024,RS,Ellington,Toney; Statler,Remove variable rate on gas tax,Finance and Administration; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4827&year=2024&sessiontype=RS&btype=bill
HB4828,2024,RS,Ellington,Toney; Statler,Relating to limiting the personal income tax,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4828&year=2024&sessiontype=RS&btype=bill
HB4829,2024,RS,Toney,"Statler; Ferrell; Campbell; Ellington; Adkins; Holstein; Clark, W.",Relating to employment of service personnel and removing the requirement for a high school diploma or general education development certificate.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4829&year=2024&sessiontype=RS&btype=bill
HB4830,2024,RS,Toney,Statler; Ellington; Ferrell; Campbell; Hornby; Longanacre,To address the professional development of teachers.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4830&year=2024&sessiontype=RS&btype=bill
HB4831,2024,RS,Westfall,,Relating to Catalytic Converters,Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4831&year=2024&sessiontype=RS&btype=bill
HB4832,2024,RS,Ellington,Toney; Statler; Kimble,Relating to state superintendent’s reports regarding the finances of school districts,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4832&year=2024&sessiontype=RS&btype=bill
HB4833,2024,RS,Holstein,"Householder; Statler; Mazzocchi; Dittman; Barnhart; Forsht; Cannon; Pritt, E.","Require that any student in the 11th or 12th grade, who has been placed in a “free/elective/assistant” period, be informed of online college course opportunities available for them",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4833&year=2024&sessiontype=RS&btype=bill
HB4834,2024,RS,Hansen,Young; Garcia; Hornbuckle; Griffith; Pushkin; Rowe; Hamilton; Lewis,Establishing a community solar program for subscribers to gain credits against their utility bills,Public Service Commission; Utilities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4834&year=2024&sessiontype=RS&btype=bill
HB4835,2024,RS,Hansen,,Increasing transparency in the apportionment process for congressional and legislative districts,Appropriations; Legislature,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4835&year=2024&sessiontype=RS&btype=bill
HB4836,2024,RS,Hansen,,Relating to modernization of procedures for voting in public elections,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4836&year=2024&sessiontype=RS&btype=bill
HB4837,2024,RS,Criss,Barnhart; Espinosa; Hott; Westfall; Riley,Clarifying the duty of banks to retain and procure records,Banking and Finance,SB454,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4837&year=2024&sessiontype=RS&btype=bill
HB4838,2024,RS,Holstein,"Statler; Dittman; Shamblin; Barnhart; Pritt, E.; Householder; Hornby; Mazzocchi; Forsht; Cannon","Require county boards of education to provide long-term substitute teachers, upon hiring, with certain information",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4838&year=2024&sessiontype=RS&btype=bill
HB4839,2024,RS,Dillon,,Relating to online instructors contracted by the WVDE or counties.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4839&year=2024&sessiontype=RS&btype=bill
HB4840,2024,RS,Dillon,,To include legal services under the state purchasing requirements to require the solicitation of bids.,Boards and Commissions; Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4840&year=2024&sessiontype=RS&btype=bill
HB4841,2024,RS,Young,,Relating to vintage distilled spirits,Alcoholic Liquors and Beers,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4841&year=2024&sessiontype=RS&btype=bill
HB4842,2024,RS,Young,,Basic Affordable Supplies for Incarcerated Act,Corrections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4842&year=2024&sessiontype=RS&btype=bill
HB4843,2024,RS,Kump,"Horst; Ridenour; Pritt, C.; Ward; Phillips; Hite; DeVault; Petitto; Butler",Prohibit the use of school resources in election advocacy efforts and prohibit school employees from political activity during their work hours or on behalf of the school administration,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4843&year=2024&sessiontype=RS&btype=bill
HB4844,2024,RS,Kump,"Linville; Pritt, C.; Phillips; Horst; Riley; Ridenour; Hite; Chiarelli; Petitto; Butler",Relating generally to drug testing of state legislators.,Legislature,HB4470,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4844&year=2024&sessiontype=RS&btype=bill
HB4845,2024,RS,Hillenbrand,"Chiarelli; McGeehan; Pritt, C.; Phillips; Brooks; Shamblin; Thorne; Maynor; Ridenour; Hanshaw (Mr. Speaker)",To prohibit swatting,Crime,HB4920,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4845&year=2024&sessiontype=RS&btype=bill
HB4846,2024,RS,Hillenbrand,"Thorne; Ridenour; Adkins; Phillips; Kimble; Kump; Burkhammer; Clark, W.; Chiarelli; Hanshaw (Mr. Speaker)",Relating to “In God We Trust” signs donated in schools,Education (Higher); Education (K12),SB152,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4846&year=2024&sessiontype=RS&btype=bill
HB4847,2024,RS,Hillenbrand,"Burkhammer; McGeehan; Pritt, C.; Phillips; Brooks; Shamblin; Thorne; Hanshaw (Mr. Speaker); Rohrbach",To provide school access for Patriotic Youth Groups,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4847&year=2024&sessiontype=RS&btype=bill
HB4848,2024,RS,Espinosa,"Householder; Clark, W.; Hardy",To establish the aggravated criminal offense of reckless driving resulting in death.,Crime; Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4848&year=2024&sessiontype=RS&btype=bill
HB4849,2024,RS,Adkins,,Allow the mayors to also serve as the chief of police,Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4849&year=2024&sessiontype=RS&btype=bill
HB4850,2024,RS,Criss,Anderson; Zatezalo; Hardy; Householder; Fehrenbacher,Removing the sunset clause from Oil and Gas Personal Property Tax,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4850&year=2024&sessiontype=RS&btype=bill
HB4851,2024,RS,Statler,Ellington; Toney; Espinosa; Hornby; Smith; Thorne; Ridenour; Foggin,To allow for public and private schools in West Virginia to employ security personnel.,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4851&year=2024&sessiontype=RS&btype=bill
HB4852,2024,RS,Riley,,Eliminate double taxation on foreign income at the state level,Public Safety; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4852&year=2024&sessiontype=RS&btype=bill
HB4853,2024,RS,"Pritt, C.",,To supersede all ordinances that restrict atv’s on paved roads,Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4853&year=2024&sessiontype=RS&btype=bill
HB4854,2024,RS,"Pritt, C.",,Prohibit county clerk from charging or prohibiting person from taking pictures of public documents,County Officials,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4854&year=2024&sessiontype=RS&btype=bill
HB4855,2024,RS,Burkhammer,,Require Division of Purchasing to write contracts in an unbiased manner,Finance and Administration,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4855&year=2024&sessiontype=RS&btype=bill
HB4856,2024,RS,Chiarelli,,"To limit the number of vape stores and head shops to one for every 15,000 residents per county",Counties; Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4856&year=2024&sessiontype=RS&btype=bill
HB4857,2024,RS,Foster,,Banning Medicaid and CHIP from paying for child and adult transgender surgeries,Health; Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4857&year=2024&sessiontype=RS&btype=bill
HB4858,2024,RS,Foster,,Requiring annual report to the Joint Standing Committee on the Judiciary regarding statements of charges brought against a judge of this state,County Officials; Courts; Magistrates,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4858&year=2024&sessiontype=RS&btype=bill
HB4859,2024,RS,"Pritt, E.",,Creating a new property tax category for short-term rentals.,Real and Personal Property; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4859&year=2024&sessiontype=RS&btype=bill
HB4860,2024,RS,"Pritt, E.",Ellington; Toney; Campbell; Willis; Dittman; Stephens; Foggin; DeVault; Ross,Providing that a general education teacher may not be responsible for accommodation logs,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4860&year=2024&sessiontype=RS&btype=bill
HB4861,2024,RS,"Pritt, E.",Sheedy,Authorizing municipalities to place signage on state roads within their municipal jurisdiction and boundaries.,Municipalities; Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4861&year=2024&sessiontype=RS&btype=bill
HB4862,2024,RS,Hillenbrand,Adkins; Ward; Petitto; Brooks; Butler; Crouse; Kirby; Sheedy; Horst; Warner,Introduction of a “School Safety Program”,Education (K12); Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4862&year=2024&sessiontype=RS&btype=bill
HB4863,2024,RS,Espinosa,"Householder; Hornby; Hite; Hardy; Clark, W.; Hillenbrand; Chiarelli",Patriotic Access to Students in Schools Act,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4863&year=2024&sessiontype=RS&btype=bill
HB4864,2024,RS,Hardy,Householder; Mallow; Hite; Heckert; Jennings; Horst; Espinosa; Hornby; Summers,To prohibit municipalities from shutting off water service for the nonpayment of stormwater management fees.,Municipalities; Public Service Commission,SB631,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4864&year=2024&sessiontype=RS&btype=bill
HB4865,2024,RS,Hardy,Criss; Smith; Hite; Mallow; Heckert; Jennings; Shamblin; Riley; Householder; Espinosa,To amend the senior citizen tax credit threshold.,Senior Citizens; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4865&year=2024&sessiontype=RS&btype=bill
HB4866,2024,RS,Chiarelli,"Martin; Ward; Mallow; Street; Coop-Gonzalez; Hite; Petitto; Brooks; Fast; Pritt, E.",Prohibit needle exchanges from providing services in West Virginia,Health; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4866&year=2024&sessiontype=RS&btype=bill
HB4867,2024,RS,Chiarelli,Pinson; Coop-Gonzalez; Mallow; Martin; Brooks; Kimble; Kelly; McGeehan; Young,Require pornography websites to utilize age verification methods to prevent minors from accessing content,Juveniles; Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4867&year=2024&sessiontype=RS&btype=bill
HB4868,2024,RS,Statler,Mallow; Burkhammer; Summers; Jennings; Toney; Ellington; Riley; Barnhart; Butler; Petitto,To reduce the certification period for certain emergency medical personnel from 4 years to 2 years,Professions and Occupations; Public Safety,SB445,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4868&year=2024&sessiontype=RS&btype=bill
HB4869,2024,RS,Statler,Summers; Mallow; Burkhammer; Jennings; Toney; Ellington; Riley; Barnhart; Butler; Petitto,To provide expansion of the Prudent Layperson Statute to include payment when no transportation is provided.,Public Safety,SB444,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4869&year=2024&sessiontype=RS&btype=bill
HB4870,2024,RS,Hardy,Criss; Heckert; Mallow; Hite; Jennings; Shamblin; Espinosa; Hornby; Kelly; Toney,To create an influx into the courthouse improvement fund to allow counties to apply for grants to improve their courthouse facilities.,Counties; Courts; Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4870&year=2024&sessiontype=RS&btype=bill
HB4871,2024,RS,Horst,"Bridges; Phillips; Crouse; Hite; Maynor; Hardy; Mazzocchi; Howell; Clark, W.; Kump",To allow youth and handicapped hunters to harvest a buck deer or doe during youth/handicapped special hunts,Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4871&year=2024&sessiontype=RS&btype=bill
HB4872,2024,RS,Howell,"Miller; Horst; Crouse; Brooks; Thorne; Hillenbrand; Ward; Pritt, C.; Campbell; Hott",Require counties and municipalities to provide public notice for land or building purchases,Counties; Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4872&year=2024&sessiontype=RS&btype=bill
HB4873,2024,RS,Hansen,Lewis; Garcia; Pushkin; Rowe; Williams; Young; Hamilton; Hornbuckle,"Relating to legalizing cannabis production, sales and adult consumption",Health; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4873&year=2024&sessiontype=RS&btype=bill
HB4874,2024,RS,Summers,Tully,Relating to fatality and mortality review team,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4874&year=2024&sessiontype=RS&btype=bill
HB4875,2024,RS,Kirby,Foster; Kimble; Brooks; Foggin; Ridenour; Street; Adkins,Eliminate use of good time credit for certain sexual offenses,,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4875&year=2024&sessiontype=RS&btype=bill
HB4876,2024,RS,Kirby,Brooks; Foggin; Toney,Modify definition of final average salary within Deputy Sheriff’s Retirement System,Retirement,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4876&year=2024&sessiontype=RS&btype=bill
HB4877,2024,RS,Crouse,,Authorizing expenditure of revenue from the Municipal Pension and Protection Fund and Fire Protection Fund,Retirement,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4877&year=2024&sessiontype=RS&btype=bill
HB4878,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle,Updating the meaning of federal adjusted gross income and certain other terms used in West Virginia Personal Income Tax Act,Governor -- Bills Requested By,SB462,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4878&year=2024&sessiontype=RS&btype=bill
HB4879,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle,Providing for a child and dependent care credit against the personal income tax,Governor -- Bills Requested By,SB460,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4879&year=2024&sessiontype=RS&btype=bill
HB4880,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle; Fehrenbacher; Holstein; Howell; Burkhammer; Hillenbrand; Dean; Nestor,Relating to personal income tax social security exemption,Governor -- Bills Requested By,SB458,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4880&year=2024&sessiontype=RS&btype=bill
HB4881,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle,Relating to bringing terms not defined in that act into conformity with the meaning of those terms for federal income tax purposes,Governor -- Bills Requested By,SB483,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4881&year=2024&sessiontype=RS&btype=bill
HB4882,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle; Tully; Hornby; Kimble; Warner; Cooper; Heckert; Fehrenbacher,"Extending in-state tuition rates to all members and veterans of the National Guard, reserves, and armed forces as well as their spouses and dependents",Governor -- Bills Requested By,SB484,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4882&year=2024&sessiontype=RS&btype=bill
HB4883,2024,RS,Hanshaw (Mr. Speaker),Hornbuckle; Howell; Nestor; Pushkin; Vance; Young,Relating to increasing annual salaries of certain employees of the state,Governor -- Bills Requested By,SB485,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4883&year=2024&sessiontype=RS&btype=bill
HB4884,2024,RS,Pinson,,Allowing healthcare workers to refuse to perform procedures related to sex reassignment or gender identity transitioning for religious or conscientious objection,Health; Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4884&year=2024&sessiontype=RS&btype=bill
HB4885,2024,RS,Summers,Mallow; Phillips; Tully; Horst; Cooper,Relating to blocking roadways,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4885&year=2024&sessiontype=RS&btype=bill
HB4886,2024,RS,Howell,"Willis; Mallow; Jeffries; Kelly; Clark, W.; Ferrell; Pritt, E.; Householder; Toney; Phillips",Relating to spam phone calls.,Consumer Protection,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4886&year=2024&sessiontype=RS&btype=bill
HB4887,2024,RS,Kump,,Reducing the term of office for Berkeley County Commisioners from six years to four years.,Boards and Commissions; County Officials,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4887&year=2024&sessiontype=RS&btype=bill
HB4888,2024,RS,Sheedy,Willis; Winzenreid; Stephens; Barnhart; Zatezalo; Kelly; Heckert,"Requiring ten percent of all state revenues derived from sales tax, excise tax, severance tax, or generated by any other means be placed in General Revenue and returned to the County Division of Highways",Counties; Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4888&year=2024&sessiontype=RS&btype=bill
HB4889,2024,RS,Sheedy,Hillenbrand; Griffith; Toney; Mallow; Kelly; Heckert; Street,Increasing penalty for undocumented parking in “Purple Heart Wounded” or “Veterans” paking spaces.,Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4889&year=2024&sessiontype=RS&btype=bill
HB4890,2024,RS,Sheedy,Cooper; Hillenbrand; Winzenreid; Toney; Mallow; Kelly; Heckert; Street,To eliminate additional fee from the WVDMV for honorably discharged veterans for “Veteran” vehicle registration plate,Military and Veterans; Motor Vehicles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4890&year=2024&sessiontype=RS&btype=bill
HB4891,2024,RS,Smith,Kelly; Hornby; Fehrenbacher; Jeffries; Foster; Rowe,Removing authority of Agriculture Commissioner to increase certain fees by rules or regulations,Agriculture,SB427,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4891&year=2024&sessiontype=RS&btype=bill
HB4892,2024,RS,Rohrbach,Hillenbrand; Worrell; Hornbuckle,Relating to the distribution of drugs to safety net providers and contract pharmacies,Health,SB325,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4892&year=2024&sessiontype=RS&btype=bill
HB4893,2024,RS,Hornbuckle,,"To increase the minimum starting salary for a teacher to $50,000",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4893&year=2024&sessiontype=RS&btype=bill
HB4894,2024,RS,Steele,,Expand exception to Spousal Privilege,Crime,HB4999,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4894&year=2024&sessiontype=RS&btype=bill
HB4895,2024,RS,Steele,Worrell,Establishing speed limits in child care zones,Public Safety; Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4895&year=2024&sessiontype=RS&btype=bill
