bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1715844,1265695,2023-03-01,Senate,"Senate Committee Without recommendation as to passage and request referral to Judiciary",5,0,0,0,5
1715844,1288429,2023-03-29,Senate,"Senate Committee Do pass",3,2,0,0,5
1715844,1299288,2023-04-12,Senate,"Senate Third Reading",16,13,0,1,30
1715844,1327488,2023-05-18,House,"House Committee Do Pass",10,0,0,0,10
1715844,1340848,2023-06-07,House,"House Third Reading",52,6,0,2,60
1715845,1293458,2023-04-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",6,0,0,3,9
1715845,1304100,2023-04-18,House,"House Third Reading",58,0,0,2,60
1715845,1322771,2023-05-10,Senate,"Senate Committee Do pass the A-Eng bill",3,1,0,1,5
1715845,1346863,2023-06-22,Senate,"Senate Third Reading",24,0,0,6,30
1715850,1291118,2023-04-03,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",5,0,0,0,5
1715850,1337601,2023-06-02,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",22,0,0,1,23
1715850,1345438,2023-06-20,Senate,"Senate Third Reading",25,0,0,5,30
1715850,1347128,2023-06-23,House,"House Third Reading",52,1,0,7,60
1715853,1282757,2023-03-23,House,"House Committee Do pass and be referred to Ways and Means by prior reference",9,0,0,0,9
1715854,1293948,2023-04-04,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",6,5,0,0,11
1715858,1272403,2023-03-08,House,"House Committee Do pass with amendments. (Printed A-Eng.)",10,0,0,0,10
1715858,1275213,2023-03-14,House,"House Third Reading",53,4,0,3,60
1715858,1312742,2023-04-27,Senate,"Senate Committee Do pass the A-Eng bill",5,0,0,0,5
1715858,1346046,2023-06-21,Senate,"Senate Third Reading",25,0,0,5,30
1715859,1287411,2023-03-29,House,"House Withdraw from Committee",30,27,0,3,60
1715878,1280347,2023-03-21,Senate,"Senate Committee Do pass",5,1,0,1,7
1715878,1286576,2023-03-28,Senate,"Senate Third Reading",21,8,0,1,30
1715878,1317984,2023-05-03,House,"House Committee Do Pass",7,0,0,0,7
1715878,1330972,2023-05-23,House,"House Third Reading",51,1,0,8,60
1715880,1294107,2023-04-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",10,0,0,1,11
1715880,1301425,2023-04-14,House,"House Third Reading",42,0,0,18,60
1715880,1326500,2023-05-17,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",3,0,0,3,6
1715880,1346535,2023-06-22,Senate,"Senate Third Reading",23,1,0,6,30
1715880,1347107,2023-06-23,House,"House Third Reading in Concurrence",46,8,0,6,60
1715888,1289739,2023-03-30,House,"House Committee Do pass with amendments and be referred to Tax Expenditures by prior reference. (Printed A-Eng.)",10,0,0,1,11
1715893,1294186,2023-04-04,House,"House Committee Do pass with amendments. (Printed A-Eng.)",6,1,0,0,7
1715893,1301752,2023-04-14,House,"House Third Reading",36,6,0,18,60
1715893,1318776,2023-05-04,Senate,"Senate Committee Do pass the A-Eng bill",3,0,0,3,6
1715893,1346865,2023-06-22,Senate,"Senate Third Reading",24,0,0,6,30
1715900,1293301,2023-04-04,House,"House Committee Without recommendation as to passage and be referred to Rules",10,0,0,1,11
1715901,1293934,2023-04-04,House,"House Committee Without recommendation as to passage and be referred to Rules",11,0,0,0,11
1715901,1323944,2023-05-11,House,"House Committee Do pass with amendments and be referred to Ways and Means. (Printed A-Eng.)",7,0,0,0,7
1715904,1285294,2023-03-27,House,"House Committee Do Pass",7,2,0,1,10
1715904,1296698,2023-04-10,House,"House Third Reading",52,0,0,8,60
1715904,1318270,2023-05-01,Senate,"Senate Committee Do pass",3,2,0,0,5
1715904,1346845,2023-06-22,Senate,"Senate Third Reading",24,0,0,6,30
1715906,1292254,2023-04-03,House,"House Committee Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.)",8,2,0,1,11
1715910,1289057,2023-03-29,House,"House Committee Do pass and be referred to Ways and Means by prior reference",10,0,0,1,11
