bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.B. 472,2023-RS,"Rep. Musselman, Calvin R.", ,Ericka A. Evans,,"3 Mar 2023, House/ filed",Groundbearing Equipment Requirements,This bill addresses construction groundbearing equipment requirements.,,https://le.utah.gov/~2023/bills/static/HB0472.html
H.B. 473,2023-RS,"Rep. Abbott, Nelson T.","Sen. Kennedy, Michael S.",Alan Houston,,"3 Mar 2023, House/ filed",Civil Commitment Examiner Requirements,This bill amends provisions related to designated examiners.,,https://le.utah.gov/~2023/bills/static/HB0473.html
H.B. 474,2023-RS,"Rep. Wilcox, Ryan D.", ,Braden Hess,,"3 Mar 2023, House/ filed",Paratransit Services Amendments,This bill requires a public transit district to provide alternative services if the public transit district discontinues paratransit services.,,https://le.utah.gov/~2023/bills/static/HB0474.html
H.B. 475,2023-RS,"Rep. Welton, Douglas R.","Sen. McKell, Michael K.",Jeff Van Hulten,346,"17 Mar 2023, Governor Signed",Communication Credits Requirements,This bill amends certain graduation requirements.,,https://le.utah.gov/~2023/bills/static/HB0475.html
H.B. 476,2023-RS,"Rep. Birkeland, Kera", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Food Truck Regulations,This bill modifies provisions regarding food truck permitting.,,https://le.utah.gov/~2023/bills/static/HB0476.html
H.B. 477,2023-RS,"Rep. Spendlove, Robert M.","Sen. Cullimore, Kirk A.",Mike Curtis,347,"17 Mar 2023, Governor Signed",Full-day Kindergarten Amendments,This bill makes full-day kindergarten available for all local education agencies with an option for half-day kindergarten.,,https://le.utah.gov/~2023/bills/static/HB0477.html
H.B. 478,2023-RS,"Rep. Peterson, Karen M.", ,Mike Curtis,,"3 Mar 2023, House/ filed",Educator Evaluation Pilot Program,This bill allows the State Board of Education to create a pilot program as an alternative to annual educator evaluations.,,https://le.utah.gov/~2023/bills/static/HB0478.html
H.B. 479,2023-RS,"Rep. Burton, Jefferson S.", ,Shad Larson,,"3 Mar 2023, House/ filed",Corrections Task Force,This bill creates the Corrections Task Force.,,https://le.utah.gov/~2023/bills/static/HB0479.html
H.B. 480,2023-RS,"Rep. Briscoe, Joel K.", ,Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Child Tax Credit Amendments,This bill creates a child tax credit.,,https://le.utah.gov/~2023/bills/static/HB0480.html
H.B. 481,2023-RS,"Rep. Hayes, Sahara","Sen. Pitcher, Stephanie",Shad Larson,423,"20 Mar 2023, Governor Signed",Firearm Safety and Suicide Prevention Education Requirements,This bill modifies requirements for a youth suicide prevention program implemented by a school district or charter school.,,https://le.utah.gov/~2023/bills/static/HB0481.html
H.B. 482,2023-RS,"Rep. Owens, Doug","Sen. Sandall, Scott D.",Anikka Hoidal,202,"14 Mar 2023, Governor Signed",Archaeological Resources Amendments,This bill creates a Utah Archaeological and Historic Sites Assistance Fund.,,https://le.utah.gov/~2023/bills/static/HB0482.html
H.B. 483,2023-RS,"Rep. Ward, Raymond P.", ,Kurt P. Gasser,,"3 Mar 2023, House/ filed",Health Evaluations for Driving Amendments,This bill requires the Driver License Division to disclose the purpose and ramifications of health-related questions on a driver license application.,,https://le.utah.gov/~2023/bills/static/HB0483.html
H.B. 484,2023-RS,"Rep. Teuscher, Jordan D.", ,Gus Harb,,"3 Mar 2023, House/ filed",Public Education Employee Amendments,This bill provides for the appointment of a public education employee ombudsman.,,https://le.utah.gov/~2023/bills/static/HB0484.html
H.B. 485,2023-RS,"Rep. Stoddard, Andrew","Sen. Pitcher, Stephanie",Jackie Rogers,203,"14 Mar 2023, Governor Signed",Restricted Persons Amendments,This bill concerns notification procedures for an individual who becomes a restricted person.,,https://le.utah.gov/~2023/bills/static/HB0485.html
H.B. 486,2023-RS,"Rep. Wilcox, Ryan D.", ,Jackie Rogers,,"3 Mar 2023, House/ filed",Joinder of Criminal Offenses,This bill concerns the joinder of criminal offenses.,,https://le.utah.gov/~2023/bills/static/HB0486.html
H.B. 487,2023-RS,"Rep. Hollins, Sandra","Sen. Plumb, Jen",Christopher Williams,465,"22 Mar 2023, Governor Signed",Sickle Cell Disease,This bill addresses sickle cell disease among residents of the state.,,https://le.utah.gov/~2023/bills/static/HB0487.html
H.B. 488,2023-RS,"Rep. Brammer, Brady","Sen. McKell, Michael K.",Eric N. Weeks,204,"14 Mar 2023, Governor Signed",Utah Lake Authority Amendments,This bill modifies provisions governing the Utah Lake Authority Board.,,https://le.utah.gov/~2023/bills/static/HB0488.html
H.B. 489,2023-RS,"Rep. Moss, Jefferson","Sen. Millner, Ann",Mike Curtis,348,"17 Mar 2023, Governor Signed",Educator Paid Professional Hours,This bill amends provisions regarding additional paid professional hours that may be available to educators.,,https://le.utah.gov/~2023/bills/static/HB0489.html
H.B. 490,2023-RS,"Rep. Judkins, Marsha","Sen. Pitcher, Stephanie",Jacqueline Carlton,,"3 Mar 2023, House/ filed",Expungement Changes,This bill amends provisions related to expungement.,,https://le.utah.gov/~2023/bills/static/HB0490.html
H.B. 491,2023-RS,"Rep. Schultz, Mike","Sen. Sandall, Scott D.",Patricia Owen,205,"14 Mar 2023, Governor Signed",Amendments Related to the Great Salt Lake,This bill addresses issues related to the Great Salt Lake.,,https://le.utah.gov/~2023/bills/static/HB0491.html
H.B. 492,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Cullimore, Kirk A.",Scott Elder,424,"20 Mar 2023, Governor Signed",Abuse of Personal Identity Act Amendments,This bill amends provisions of the Abuse of Personal Identity Act.,,https://le.utah.gov/~2023/bills/static/HB0492.html
H.B. 493,2023-RS,"Rep. Jimenez, Tim","Sen. Grover, Keith",Anikka Hoidal,206,"14 Mar 2023, Governor Signed",Solid Waste Management Amendments,This bill modifies definitions relating to solid waste.,,https://le.utah.gov/~2023/bills/static/HB0493.html
H.B. 494,2023-RS,"Rep. Pulsipher, Susan","Sen. Fillmore, Lincoln",Mike Curtis,349,"17 Mar 2023, Governor Signed",Education Reporting Amendments,This bill repeals requirements regarding the disposal of textbooks.,,https://le.utah.gov/~2023/bills/static/HB0494.html
H.B. 495,2023-RS,"Rep. Moss, Carol Spackman", ,Alan Houston,,"3 Mar 2023, House/ filed",Public Education Trust Fund Modifications,This bill creates the Public Education Trust Fund.,,https://le.utah.gov/~2023/bills/static/HB0495.html
H.B. 496,2023-RS,"Rep. Bennion, Gay Lynn", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Short-term Rental Enforcement Revisions,This bill enacts provisions regarding short-term rentals.,,https://le.utah.gov/~2023/bills/static/HB0496.html
H.B. 497,2023-RS,"Rep. Brooks, Walt", ,Jacqueline Carlton,,"3 Mar 2023, House/ filed",Expungement Records Amendments,This bill amends provisions related to expunged records.,,https://le.utah.gov/~2023/bills/static/HB0497.html
H.B. 498,2023-RS,"Rep. Ballard, Melissa G.", ,Jacqueline Carlton,,"3 Mar 2023, House/ filed",Criminal Data and Information Amendments,This bill addresses the collection of data and information in the criminal justice system.,,https://le.utah.gov/~2023/bills/static/HB0498.html
H.B. 499,2023-RS,"Rep. Eliason, Steve","Sen. Anderegg, Jacob L.",Gus Harb,302,"15 Mar 2023, Governor Signed",Homeless Services Amendments,This bill modifies provisions related to the oversight and provision of services for individuals experiencing homelessness.,,https://le.utah.gov/~2023/bills/static/HB0499.html
H.B. 500,2023-RS,"Rep. Christofferson, Kay J.", ,Braden Hess,,"3 Mar 2023, House/ filed",County Sales Tax Amendments,This bill amends the provision regarding local option sales and use tax distribution.,,https://le.utah.gov/~2023/bills/static/HB0500.html
H.B. 501,2023-RS,"Rep. Abbott, Nelson T.", ,Amy Shewan,,"3 Mar 2023, House/ filed",Legal Services Amendments,This bill enacts and amends provisions related to the legal regulatory sandbox program established by the Utah Supreme Court.,,https://le.utah.gov/~2023/bills/static/HB0501.html
H.B. 502,2023-RS,"Rep. Hollins, Sandra", ,Alan Houston,,"3 Mar 2023, House/ filed",Social Work Licensure Compact Amendments,This bill enacts the Social Work Licensure Compact.,,https://le.utah.gov/~2023/bills/static/HB0502.html
H.B. 503,2023-RS,"Rep. Owens, Doug","Sen. Wilson, Chris H.",Jackie Rogers,,"3 Mar 2023, House/ filed",Shooting Range Requirements,This bill modifies provisions relating to fees for publicly owned shooting ranges.,,https://le.utah.gov/~2023/bills/static/HB0503.html
H.B. 504,2023-RS,"Rep. Watkins, Christine F.", ,Christopher Williams,,"3 Mar 2023, House/ filed",Child Welfare Investigations Amendments,This bill modifies provisions regarding child welfare procedures.,,https://le.utah.gov/~2023/bills/static/HB0504.html
H.B. 505,2023-RS,"Rep. Ivory, Ken", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Feral Cat Amendments,This bill modifies provisions regarding stray animals and community cats.,,https://le.utah.gov/~2023/bills/static/HB0505.html
H.B. 506,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Escamilla, Luz",Thomas R. Vaughn,480,"23 Mar 2023, Governor Signed",Government Entity Compliance Amendments,This bill addresses public reporting relating to certain obligations of a government actor.,,https://le.utah.gov/~2023/bills/static/HB0506.html
H.B. 507,2023-RS,"Rep. Lyman, Phil","Sen. Cullimore, Kirk A.",Shad Larson,425,"20 Mar 2023, Governor Signed",Firearm Possession Revisions,This bill amends the definition of a restricted person.,,https://le.utah.gov/~2023/bills/static/HB0507.html
H.B. 508,2023-RS,"Rep. Birkeland, Kera", ,Mike Curtis,,"3 Mar 2023, House/ filed",Education Funding Amendments,This bill requires the State Board of Education to report recommendations to the Public Education Appropriations Subcommittee regarding the conversion of all public education funding to the weighted pupil unit.,,https://le.utah.gov/~2023/bills/static/HB0508.html
H.B. 509,2023-RS,"Rep. Stoddard, Andrew","Sen. Pitcher, Stephanie",Christopher Williams,426,"20 Mar 2023, Governor Signed",Criminal Protective Order Amendments,This bill modifies provisions related to criminal protective orders.,,https://le.utah.gov/~2023/bills/static/HB0509.html
H.B. 510,2023-RS,"Rep. Judkins, Marsha", ,Alan Houston,,"3 Mar 2023, House/ filed",Requirements for Supported Decision-making Agreements,This bill addresses supported decision-making agreements.,,https://le.utah.gov/~2023/bills/static/HB0510.html
H.B. 511,2023-RS,"Rep. Pierucci, Candice B.","Sen. Escamilla, Luz",Robert H. Rees,427,"20 Mar 2023, Governor Signed",Crime Victim Identification Amendments,This bill enacts a provision relating to the identification of a minor victim of homicide.,,https://le.utah.gov/~2023/bills/static/HB0511.html
H.B. 512,2023-RS,"Rep. Wilson, Brad R.","Sen. Adams, J. Stuart",Thomas R. Vaughn,207,"14 Mar 2023, Governor Signed",Elected Official Education,This bill provides for an annual statewide elected official summit.,,https://le.utah.gov/~2023/bills/static/HB0512.html
H.B. 513,2023-RS,"Rep. Snider, Casey","Sen. McKell, Michael K.",Patricia Owen,208,"14 Mar 2023, Governor Signed",Great Salt Lake Amendments,This bill addresses management of the Great Salt Lake and related activities.,,https://le.utah.gov/~2023/bills/static/HB0513.html
H.B. 514,2023-RS,"Rep. Briscoe, Joel K.", ,Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Fossil Fuels Tax Modifications,This bill creates a tax on carbon dioxide emissions.,,https://le.utah.gov/~2023/bills/static/HB0514.html
H.B. 515,2023-RS,"Rep. Lyman, Phil","Sen. McCay, Daniel",Alan Houston,,"3 Mar 2023, House/ filed",Child Abuse Reporting Amendments,This bill amends provisions related to the reporting of child abuse or neglect.,,https://le.utah.gov/~2023/bills/static/HB0515.html
H.B. 516,2023-RS,"Rep. Judkins, Marsha","Sen. Johnson, John D.",Alan Houston,,"3 Mar 2023, House/ filed",Mental Health Treatment Study,This bill requires a study of mental health treatment and supports.,,https://le.utah.gov/~2023/bills/static/HB0516.html
H.B. 517,2023-RS,"Rep. Ballard, Melissa G.","Sen. Escamilla, Luz",Jackie Rogers,,"3 Mar 2023, House/ filed",Inmate Program Amendments,This bill concerns programs for inmates.,,https://le.utah.gov/~2023/bills/static/HB0517.html
H.B. 518,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Wilson, Chris H.",Jeff Van Hulten,,"3 Mar 2023, House/ filed",Human Trafficking Prevention Program,This bill creates a human trafficking educational program in an institution of higher education.,,https://le.utah.gov/~2023/bills/static/HB0518.html
H.B. 519,2023-RS,"Rep. Birkeland, Kera","Sen. Bramble, Curtis S.",Amy Shewan,,"3 Mar 2023, House/ filed",Consumer Credit Protection Amendments,This bill amends the Credit Services Organizations Act.,,https://le.utah.gov/~2023/bills/static/HB0519.html
H.B. 520,2023-RS,"Rep. Watkins, Christine F.", ,Alan Houston,,"3 Mar 2023, House/ filed",Child Welfare Changes,This bill amends definitions in the Utah Juvenile Code.,,https://le.utah.gov/~2023/bills/static/HB0520.html
H.B. 521,2023-RS,"Rep. Burton, Jefferson S.", ,Shad Larson,,"3 Mar 2023, House/ filed",Correction Officer Amendments,This bill modifies provisions relating to the designation and duties of officers within the Department of Corrections.,,https://le.utah.gov/~2023/bills/static/HB0521.html
H.B. 522,2023-RS,"Rep. Ward, Raymond P.", ,Braden Hess,,"3 Mar 2023, House/ filed",State Vehicle Purchasing Amendments,"This bill amends provisions related to the purchasing, leasing, or replacement of a state vehicle.",,https://le.utah.gov/~2023/bills/static/HB0522.html
H.B. 523,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Sandall, Scott D.",Anikka Hoidal,481,"23 Mar 2023, Governor Signed",Egg Retailer Amendments,This bill addresses exemptions from regulations for the sale of shell eggs.,,https://le.utah.gov/~2023/bills/static/HB0523.html
H.B. 524,2023-RS,"Rep. Ivory, Ken", ,Eric N. Weeks,,"3 Mar 2023, House/ filed",Social Media Usage Modifications,This bill establishes the Utah Digital Expression Act.,,https://le.utah.gov/~2023/bills/static/HB0524.html
H.B. 525,2023-RS,"Rep. Maloy, A. Cory","Sen. Anderegg, Jacob L.",Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Eyewear Sales Tax Amendments,This bill amends provisions related to the sales and use tax on corrective eyeglasses and contact lenses.,,https://le.utah.gov/~2023/bills/static/HB0525.html
H.B. 526,2023-RS,"Rep. Stoddard, Andrew", ,Jackie Rogers,,"3 Mar 2023, House/ filed",Unlawful Kissing of a Minor,This bill makes changes to what qualifies as sexual abuse of a child.,,https://le.utah.gov/~2023/bills/static/HB0526.html
H.B. 527,2023-RS,"Rep. Stratton, Keven J.", ,Patricia Owen,,"3 Mar 2023, House/ filed",Mining Operations Amendments,This bill modifies provisions related to mining operations.,,https://le.utah.gov/~2023/bills/static/HB0527.html
H.B. 528,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Owens, Derrin R.",Scott Elder,482,"23 Mar 2023, Governor Signed",Utah Energy Act Amendments,This bill makes changes to the qualifications for certain energy related tax credits.,,https://le.utah.gov/~2023/bills/static/HB0528.html
H.B. 529,2023-RS,"Rep. Chew, Scott H.", ,Christopher Williams,,"3 Mar 2023, House/ filed",Food Shopping History Requirements,This bill allows certain government agencies to obtain records related to a customer's shopping history from food establishments.,,https://le.utah.gov/~2023/bills/static/HB0529.html
H.B. 530,2023-RS,"Rep. Lesser, Rosemary T.", ,Christopher Williams,,"3 Mar 2023, House/ filed",Nursing Education Program Amendments,This bill makes amendments related to the practice of nursing.,,https://le.utah.gov/~2023/bills/static/HB0530.html
H.B. 531,2023-RS,"Rep. Christofferson, Kay J.","Sen. Bramble, Curtis S.",Jacqueline Carlton,428,"20 Mar 2023, Governor Signed",Court Fee Modifications,This bill addresses court fees.,,https://le.utah.gov/~2023/bills/static/HB0531.html
H.B. 532,2023-RS,"Rep. Musselman, Calvin R.","Sen. Bramble, Curtis S.",Amy Shewan,209,"14 Mar 2023, Governor Signed",Building Code Revisions,"This bill modifies construction and fire codes under Title 15A, State Construction and Fire Codes Act.",,https://le.utah.gov/~2023/bills/static/HB0532.html
H.B. 533,2023-RS,"Rep. Matthews, Ashlee", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",State Pay Plan Amendments,This bill amends provisions related to state pay plans.,,https://le.utah.gov/~2023/bills/static/HB0533.html
H.B. 534,2023-RS,"Rep. Ballard, Melissa G.","Sen. Kennedy, Michael S.",Daniel M. Cheung,,"3 Mar 2023, House/ filed",Telemedicine Amendments,This bill amends provisions relating to reimbursement for telemedicine services.,,https://le.utah.gov/~2023/bills/static/HB0534.html
H.B. 535,2023-RS,"Rep. Burton, Jefferson S.","Sen. Millner, Ann",Scott Elder,,"3 Mar 2023, House/ filed",Wind Energy Facility Siting Modifications,This bill enacts a provision related to wind energy facilities.,,https://le.utah.gov/~2023/bills/static/HB0535.html
H.B. 536,2023-RS,"Rep. Welton, Douglas R.", ,Jeff Van Hulten,,"3 Mar 2023, House/ filed",Student Drug Possession Amendments,"This bill addresses public education discipline policies related to the possession or use of tobacco, electronic cigarette, or nicotine products.",,https://le.utah.gov/~2023/bills/static/HB0536.html
H.B. 537,2023-RS,"Rep. Birkeland, Kera", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Voting Amendments,This bill modifies provisions relating to mailed ballots.,,https://le.utah.gov/~2023/bills/static/HB0537.html
H.B. 538,2023-RS,"Rep. Owens, Doug","Sen. McKell, Michael K.",Anikka Hoidal,,"3 Mar 2023, House/ filed",Water Usage Amendments,This bill addresses the conveyance of water and establishes penalties for watering lawn or turf during a restricted period.,,https://le.utah.gov/~2023/bills/static/HB0538.html
H.B. 539,2023-RS,"Rep. Hawkins, Jon","Sen. McKell, Michael K.",Andrea Valenti Arthur,483,"23 Mar 2023, Governor Signed",Veteran Property Tax Exemption,This bill amends the veteran armed forces property tax exemption.,,https://le.utah.gov/~2023/bills/static/HB0539.html
H.B. 540,2023-RS,"Rep. Petersen, Michael J.", ,Amy Shewan,,"3 Mar 2023, House/ filed",Employment of Minors Requirements,This bill amends provisions related to the employment of minors.,,https://le.utah.gov/~2023/bills/static/HB0540.html
H.B. 541,2023-RS,"Rep. Ivory, Ken", ,Rhonda Bailey,,"3 Mar 2023, House/ filed",Teacher Education Qualification Amendments,This bill requires the Utah Board of Higher Education to establish admission pathways for accepting students who earn a degree from a non-accredited college or university into a graduate program.,,https://le.utah.gov/~2023/bills/static/HB0541.html
H.B. 542,2023-RS,"Rep. Welton, Douglas R.", ,Anikka Hoidal,,"3 Mar 2023, House/ filed",Recycling Facility Transparency Amendments,This bill requires certain recycling facilities to publish information about the end location of recyclable materials.,,https://le.utah.gov/~2023/bills/static/HB0542.html
H.B. 543,2023-RS,"Rep. Loubet, Anthony E.", ,Jacqueline Carlton,,"3 Mar 2023, House/ filed",Marriage Modifications,This bill addresses interracial marriages.,,https://le.utah.gov/~2023/bills/static/HB0543.html
H.B. 544,2023-RS,"Rep. Peterson, Thomas W.", ,Daniel M. Cheung,,"3 Mar 2023, House/ filed",Tobacco Cessation Amendments,This bill permits a minor to consent to and participate in tobacco and nicotine cessation services.,,https://le.utah.gov/~2023/bills/static/HB0544.html
H.B. 545,2023-RS,"Rep. Hawkins, Jon","Sen. McCay, Daniel",Daniel M. Cheung,484,"23 Mar 2023, Governor Signed",Cybersecurity Infrastructure Modifications,This bill enacts certain cybersecurity requirements for state information architecture.,,https://le.utah.gov/~2023/bills/static/HB0545.html
H.B. 546,2023-RS,"Rep. Welton, Douglas R.","Sen. Fillmore, Lincoln",Shad Larson,,"3 Mar 2023, House/ filed",Education Innovation Program Amendments,This bill amends provisions related to the Education Innovation Program.,,https://le.utah.gov/~2023/bills/static/HB0546.html
H.B. 547,2023-RS,"Rep. Hayes, Sahara", ,Amy Shewan,,"3 Mar 2023, House/ filed",Department of Commerce Fees Amendments,This bill addresses Department of Commerce (department) reporting requirements.,,https://le.utah.gov/~2023/bills/static/HB0547.html
H.B. 548,2023-RS,"Rep. Garner, Brett", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Accessibility of Campaign Finance Disclosures,This bill amends provisions relating to campaign finance disclosures.,,https://le.utah.gov/~2023/bills/static/HB0548.html
H.B. 549,2023-RS,"Rep. Garner, Brett", ,Ericka A. Evans,,"3 Mar 2023, House/ filed",Minimum Wage Modifications,This bill addresses the minimum wage.,,https://le.utah.gov/~2023/bills/static/HB0549.html
H.B. 550,2023-RS,"Rep. Stenquist, Jeffrey D.", ,Mike Curtis,,"3 Mar 2023, House/ filed",School Curriculum Requirements,This bill restricts classroom instruction on sexuality except when age and developmentally appropriate.,,https://le.utah.gov/~2023/bills/static/HB0550.html
H.B. 551,2023-RS,"Rep. Owens, Doug", ,Shad Larson,,"3 Mar 2023, House/ filed",Bias Incident Reporting,This bill creates the bias incident hotline program.,,https://le.utah.gov/~2023/bills/static/HB0551.html
H.B. 552,2023-RS,"Rep. Teuscher, Jordan D.", ,Shad Larson,,"3 Mar 2023, House/ filed",Student Right to Counsel,This bill enacts language related to disciplinary proceedings in an institution of higher education.,,https://le.utah.gov/~2023/bills/static/HB0552.html
H.B. 553,2023-RS,"Rep. Moss, Jefferson", ,Anikka Hoidal,,"3 Mar 2023, House/ filed",Teacher Licensure Amendments,This bill addresses changes in teacher licensure requirements.,,https://le.utah.gov/~2023/bills/static/HB0553.html
H.B. 554,2023-RS,"Rep. Ivory, Ken", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Election Administration Amendments,This bill addresses voting and the election process.,,https://le.utah.gov/~2023/bills/static/HB0554.html
H.B. 555,2023-RS,"Rep. Moss, Jefferson","Sen. Millner, Ann",Amy Shewan,350,"17 Mar 2023, Governor Signed",Talent Ready Utah Program Modifications,This bill makes changes to provisions related to internships and apprenticeships.,,https://le.utah.gov/~2023/bills/static/HB0555.html
H.B. 556,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Cullimore, Kirk A.",Michael Cipriano,429,"20 Mar 2023, Governor Signed",Legislative Committee Staff Requirements,This bill addresses staff support of legislative committees.,,https://le.utah.gov/~2023/bills/static/HB0556.html
H.B. 557,2023-RS,"Rep. Dunnigan, James A.", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Tax Increment Financing Revisions,This bill modifies provisions regarding redevelopment agencies and economic development tax increment financing.,,https://le.utah.gov/~2023/bills/static/HB0557.html
H.B. 558,2023-RS,"Rep. Ballard, Melissa G.", ,Alan Houston,,"3 Mar 2023, House/ filed",Medicaid Disability Coverage Amendments,This bill addresses Medicaid coverage for children under age 19 with a disability.,,https://le.utah.gov/~2023/bills/static/HB0558.html
H.B. 559,2023-RS,"Rep. Dailey-Provost, Jennifer", ,Gus Harb,,"3 Mar 2023, House/ filed",Workforce Development Funding Amendments,This bill establishes the Workforce Initiatives Fund within the Department of Workforce Services.,,https://le.utah.gov/~2023/bills/static/HB0559.html
H.B. 560,2023-RS,"Rep. Garner, Brett", ,Ericka A. Evans,,"3 Mar 2023, House/ filed",Olympic Public Funding Requirements,This bill addresses the use of public money by certain entities involved with the Olympic and Paralympic Winter Games.,,https://le.utah.gov/~2023/bills/static/HB0560.html
H.B. 561,2023-RS,"Rep. Stoddard, Andrew","Sen. Buxton, David G.",Ericka A. Evans,,"3 Mar 2023, House/ filed",Department of Health and Human Services Procurement Amendments,This bill addresses procurements by the Department of Health and Human Services (department).,,https://le.utah.gov/~2023/bills/static/HB0561.html
H.B. 562,2023-RS,"Rep. Lyman, Phil", ,Patricia Owen,,"3 Mar 2023, House/ filed",Water Rights Inventory Requirements,This bill addresses an entity submitting an inventory of water rights related information.,,https://le.utah.gov/~2023/bills/static/HB0562.html
H.B. 563,2023-RS,"Rep. Welton, Douglas R.", ,Amy Shewan,,"3 Mar 2023, House/ filed",Insurance Damages Amendments,This bill amends provisions related to actions to recover insurance claims.,,https://le.utah.gov/~2023/bills/static/HB0563.html
H.B. 564,2023-RS,"Rep. Dunnigan, James A.", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Limited-use Infrastructure District Amendments,This bill authorizes the creation of limited-use infrastructure districts.,,https://le.utah.gov/~2023/bills/static/HB0564.html
H.B. 565,2023-RS,"Rep. Birkeland, Kera", ,Braden Hess,,"3 Mar 2023, House/ filed",Municipal Land Use Amendments,This bill provides that an individual may bring a claim against a municipality regardless of certain other appeal processes.,,https://le.utah.gov/~2023/bills/static/HB0565.html
H.B. 566,2023-RS,"Rep. Moss, Carol Spackman", ,Gus Harb,,"3 Mar 2023, House/ filed",Olene Walker Housing Loan Fund Amendments,This bill modifies provisions relating to the Olene Walker Housing Loan Fund within the Department of Workforce Services.,,https://le.utah.gov/~2023/bills/static/HB0566.html
H.B. 567,2023-RS,"Rep. Birkeland, Kera", ,Patricia Owen,,"3 Mar 2023, House/ filed",County Amendments,This bill addresses county powers.,,https://le.utah.gov/~2023/bills/static/HB0567.html
H.C.R. 1,2023-RS,"Rep. Stoddard, Andrew", ,Alan Houston,,"3 Mar 2023, House/ filed",Concurrent Resolution Encouraging Discussion about Prevention of Child Sexual Abuse,This concurrent resolution encourages discussion about the effects and prevention of child sexual abuse.,,https://le.utah.gov/~2023/bills/static/HCR001.html
H.C.R. 2,2023-RS,"Rep. Pierucci, Candice B.", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Concurrent Resolution Condemning the Treatment of the Uighur Ethnic Community and Hong Kong by the Chinese Government,"This concurrent resolution condemns the People's Republic of China's treatment of the Uighur community and Hong Kong; encourages Utah schools and higher learning institutions to teach students about these current events, particularly those engaged in learning the Chinese language and culture, to understand the atrocities and challenges faced by the people of China as a result of the socialist economy controlled by the communist People's Republic of China government; and warns Utah businesses to be aware of supply chain materials that may have been made by forced labor.",,https://le.utah.gov/~2023/bills/static/HCR002.html
H.C.R. 3,2023-RS,"Rep. Dailey-Provost, Jennifer", ,Daniel M. Cheung,,"3 Mar 2023, House/ filed",Concurrent Resolution Recognizing Hepatitis Awareness Month and National Hepatitis Day,"This resolution recognizes July 28, 2023, as National Hepatitis Day, and May 2023 as Hepatitis Awareness Month.",,https://le.utah.gov/~2023/bills/static/HCR003.html
H.C.R. 4,2023-RS,"Rep. Clancy, Tyler","Sen. McKell, Michael K.",Kurt P. Gasser,,"14 Mar 2023, Governor Signed",Concurrent Resolution Addressing Service Members in Japan,This resolution encourages the United States Congress and National Security Council to review the Status of Forces Agreement between the United States and Japan and to review the investigation and trial of Navy Lieutenant Ridge Alkonis.,,https://le.utah.gov/~2023/bills/static/HCR004.html
H.C.R. 5,2023-RS,"Rep. Strong, Mark A.","Sen. Hinkins, David P.",Michael Cipriano,,"3 Mar 2023, House/ filed",Concurrent Resolution Opposing Federal Legislative Efforts to Strip States of Authority to Regulate Congressional Elections,This concurrent resolution calls upon the members of the United States Congress to oppose legislative efforts to transfer control of elections from the states to the federal government.,,https://le.utah.gov/~2023/bills/static/HCR005.html
H.C.R. 6,2023-RS,"Rep. Eliason, Steve","Sen. Millner, Ann",Mike Curtis,,"14 Mar 2023, Governor Signed",Concurrent Resolution Regarding Mental Health Support in Schools,"This resolution recognizes the crucial contributions of school nurses, psychologists, social workers, and counselors in Utah schools.",,https://le.utah.gov/~2023/bills/static/HCR006.html
H.C.R. 7,2023-RS,"Rep. Lee, Trevor ","Sen. Hinkins, David P.",Patricia Owen,,"14 Mar 2023, Governor Signed",Concurrent Resolution Supporting the Creation of the Great Salt Lake Sentinel Landscape,This resolution encourages the Utah Department of Veterans and Military Affairs and its partners to submit an application to establish the Great Salt Lake Sentinel Landscape.,,https://le.utah.gov/~2023/bills/static/HCR007.html
H.C.R. 8,2023-RS,"Rep. Hawkins, Jon","Sen. McKell, Michael K.",Ericka A. Evans,,"21 Feb 2023, Governor Signed",Concurrent Resolution Addressing the Olympic and Paralympic Winter Games,This resolution addresses Utah's hosting of a future Olympic and Paralympic Winter Games.,,https://le.utah.gov/~2023/bills/static/HCR008.html
