bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.J.R. 18,2024-RS,Senate,Senate Consent Calendar,2024-02-15,Senate/ 2nd reading,,,22
H.J.R. 18,2024-RS,Senate,Senate Consent Calendar,2024-02-21,Senate/ 3rd reading,,,23
H.J.R. 18,2024-RS,Senate,Senate President,2024-02-21,Senate/ passed 3rd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1180&house=S,24
H.J.R. 18,2024-RS,Senate,House Speaker,2024-02-21,Senate/ signed by President/ returned to House,,,25
H.J.R. 18,2024-RS,Senate,House Speaker,2024-02-21,Senate/ to House,,,26
H.J.R. 18,2024-RS,House,House Speaker,2024-02-21,House/ received from Senate,,,27
H.J.R. 18,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-21,House/ signed by Speaker/ sent for enrolling,,,28
H.J.R. 18,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-22,Bill Received from House for Enrolling,,,29
H.J.R. 18,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-22,Draft of Enrolled Bill Prepared,,,30
H.J.R. 18,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,31
H.J.R. 18,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,32
H.J.R. 18,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,33
H.J.R. 18,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,34
H.J.R. 19,2024-RS,,Legislative Research and General Counsel,2024-01-24,Bill Numbered but not Distributed,,,1
H.J.R. 19,2024-RS,,Legislative Research and General Counsel,2024-01-24,Numbered Bill Publicly Distributed,,,2
H.J.R. 19,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-24,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 19,2024-RS,House,Clerk of the House,2024-01-25,House/ received bill from Legislative Research,,,4
H.J.R. 19,2024-RS,House,House Rules Committee,2024-01-25,House/ 1st reading (Introduced),,,5
H.J.R. 19,2024-RS,Fiscal,House Rules Committee,2024-01-26,LFA/ fiscal note publicly available,,,6
H.J.R. 19,2024-RS,House,House Rules Committee,2024-01-29,House/ received fiscal note from Fiscal Analyst,,,7
H.J.R. 19,2024-RS,House,"House Public Utilities, Energy, and Technology Committee",2024-01-30,House/ to standing committee,,,8
H.J.R. 19,2024-RS,,"House Public Utilities, Energy, and Technology Committee",2024-02-01,House Comm - Favorable Recommendation,8 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=30677,9
H.J.R. 19,2024-RS,House,"House Public Utilities, Energy, and Technology Committee",2024-02-02,House/ committee report favorable,,,10
H.J.R. 19,2024-RS,House,House Consent Calendar,2024-02-02,House/ 2nd reading,,,11
H.J.R. 19,2024-RS,House,House Consent Calendar,2024-02-05,House/ 3rd reading,,,12
H.J.R. 19,2024-RS,House,Senate Secretary,2024-02-05,House/ passed 3rd reading,60 12 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=290&house=H,13
H.J.R. 19,2024-RS,House,Senate Secretary,2024-02-05,House/ to Senate,,,14
H.J.R. 19,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-05,Senate/ received from House,,,15
H.J.R. 19,2024-RS,Senate,Senate Rules Committee,2024-02-05,Senate/ 1st reading (Introduced),,,16
H.J.R. 19,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-06,Senate/ to standing committee,,,17
H.J.R. 19,2024-RS,,Senate Economic Development and Workforce Services Committee,2024-02-09,Senate Comm - Favorable Recommendation,5 1 0,https://le.utah.gov/mtgvotes.jsp?voteid=31344,18
H.J.R. 19,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-12,Senate/ committee report favorable,,,19
H.J.R. 19,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-12,Senate/ placed on 2nd Reading Calendar,,,20
H.J.R. 19,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-15,Senate/ 2nd reading,,,21
H.J.R. 19,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-15,Senate/ passed 2nd reading,17 6 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=989&house=S,22
H.J.R. 19,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-16,Senate/ 3rd reading,,,23
H.J.R. 19,2024-RS,Senate,Senate President,2024-02-16,Senate/ passed 3rd reading,16 5 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1031&house=S,24
H.J.R. 19,2024-RS,Senate,House Speaker,2024-02-16,Senate/ signed by President/ returned to House,,,25
H.J.R. 19,2024-RS,Senate,House Speaker,2024-02-16,Senate/ to House,,,26
H.J.R. 19,2024-RS,House,House Speaker,2024-02-16,House/ received from Senate,,,27
H.J.R. 19,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-16,House/ signed by Speaker/ sent for enrolling,,,28
H.J.R. 19,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-19,Bill Received from House for Enrolling,,,29
H.J.R. 19,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-19,Draft of Enrolled Bill Prepared,,,30
H.J.R. 19,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,31
H.J.R. 19,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,32
H.J.R. 19,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,33
H.J.R. 19,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,34
H.J.R. 20,2024-RS,,Legislative Research and General Counsel,2024-01-25,Bill Numbered but not Distributed,,,1
H.J.R. 20,2024-RS,,Legislative Research and General Counsel,2024-01-25,Numbered Bill Publicly Distributed,,,2
H.J.R. 20,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-25,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 20,2024-RS,House,Clerk of the House,2024-01-25,House/ received bill from Legislative Research,,,4
H.J.R. 20,2024-RS,Fiscal,Clerk of the House,2024-01-26,LFA/ fiscal note publicly available,,,5
H.J.R. 20,2024-RS,House,House Rules Committee,2024-01-26,House/ 1st reading (Introduced),,,6
H.J.R. 20,2024-RS,House,"House Public Utilities, Energy, and Technology Committee",2024-01-31,House/ to standing committee,,,7
H.J.R. 20,2024-RS,,"House Public Utilities, Energy, and Technology Committee",2024-02-07,House Comm - Favorable Recommendation,10 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31046,8
H.J.R. 20,2024-RS,House,"House Public Utilities, Energy, and Technology Committee",2024-02-08,House/ committee report favorable,,,9
H.J.R. 20,2024-RS,House,House Consent Calendar,2024-02-08,House/ 2nd reading,,,10
H.J.R. 20,2024-RS,House,House Special Orders Calendar,2024-02-12,House/ placed on Time Certain Calendar,,,11
H.J.R. 20,2024-RS,House,House Special Orders Calendar,2024-02-16,House/ 3rd reading,,,12
H.J.R. 20,2024-RS,House,Senate Secretary,2024-02-16,House/ passed 3rd reading,71 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=647&house=H,13
H.J.R. 20,2024-RS,House,Senate Secretary,2024-02-16,House/ to Senate,,,14
H.J.R. 20,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-16,Senate/ received from House,,,15
H.J.R. 20,2024-RS,Senate,Senate Rules Committee,2024-02-16,Senate/ 1st reading (Introduced),,,16
H.J.R. 20,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-20,Senate/ to standing committee,,,17
H.J.R. 20,2024-RS,,Senate Economic Development and Workforce Services Committee,2024-02-22,Senate Comm - Amendment Recommendation # 1,3 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32354,18
H.J.R. 20,2024-RS,,Senate Economic Development and Workforce Services Committee,2024-02-22,Senate Comm - Favorable Recommendation,3 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32352,19
H.J.R. 20,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-23,Senate/ comm rpt/ amended,,,20
H.J.R. 20,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ placed on 2nd Reading Calendar,,,21
H.J.R. 20,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,22
H.J.R. 20,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ strike enacting clause,,,23
H.J.R. 20,2024-RS,Senate,Clerk of the House,2024-03-01,Senate/ to House,,,24
H.J.R. 20,2024-RS,House,Clerk of the House,2024-03-01,House/ received from Senate,,,25
H.J.R. 20,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,26
H.J.R. 21,2024-RS,,Legislative Research and General Counsel,2024-01-31,Bill Numbered but not Distributed,,,1
H.J.R. 21,2024-RS,,Legislative Research and General Counsel,2024-01-31,Numbered Bill Publicly Distributed,,,2
H.J.R. 21,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-31,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 21,2024-RS,House,Clerk of the House,2024-01-31,House/ received bill from Legislative Research,,,4
H.J.R. 21,2024-RS,House,House Rules Committee,2024-02-01,House/ 1st reading (Introduced),,,5
H.J.R. 21,2024-RS,Fiscal,House Rules Committee,2024-02-05,LFA/ fiscal note sent to sponsor,,,6
H.J.R. 21,2024-RS,Fiscal,House Rules Committee,2024-02-05,LFA/ fiscal note publicly available,,,7
H.J.R. 21,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,8
H.J.R. 21,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,9
H.J.R. 22,2024-RS,,Legislative Research and General Counsel,2024-01-31,Bill Numbered but not Distributed,,,1
H.J.R. 22,2024-RS,,Legislative Research and General Counsel,2024-01-31,Numbered Bill Publicly Distributed,,,2
H.J.R. 22,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-31,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 22,2024-RS,House,Clerk of the House,2024-01-31,House/ received bill from Legislative Research,,,4
H.J.R. 22,2024-RS,House,House Rules Committee,2024-02-01,House/ 1st reading (Introduced),,,5
H.J.R. 22,2024-RS,Fiscal,House Rules Committee,2024-02-06,LFA/ fiscal note sent to sponsor,,,6
H.J.R. 22,2024-RS,Fiscal,House Rules Committee,2024-02-06,LFA/ fiscal note publicly available,,,7
H.J.R. 22,2024-RS,House,House Rules Committee,2024-02-06,House/ received fiscal note from Fiscal Analyst,,,8
H.J.R. 22,2024-RS,House,House Government Operations Committee,2024-02-06,House/ to standing committee,,,9
H.J.R. 22,2024-RS,,House Government Operations Committee,2024-02-08,House Comm - Favorable Recommendation,9 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31150,10
H.J.R. 22,2024-RS,,House Government Operations Committee,2024-02-08,House Comm - Consent Calendar Recommendation,9 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31151,11
H.J.R. 22,2024-RS,House,House Government Operations Committee,2024-02-08,House/ comm rpt/ placed on Consent Calendar,,,12
H.J.R. 22,2024-RS,House,House Consent Calendar,2024-02-08,House/ 2nd reading,,,13
H.J.R. 22,2024-RS,House,House Consent Calendar,2024-02-12,House/ 3rd reading,,,14
H.J.R. 22,2024-RS,House,Senate Secretary,2024-02-12,House/ passed 3rd reading,71 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=435&house=H,15
H.J.R. 22,2024-RS,House,Senate Secretary,2024-02-12,House/ to Senate,,,16
H.J.R. 22,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-12,Senate/ received from House,,,17
H.J.R. 22,2024-RS,Senate,Senate Rules Committee,2024-02-12,Senate/ 1st reading (Introduced),,,18
H.J.R. 22,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-13,Senate/ to standing committee,,,19
H.J.R. 22,2024-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-15,Senate Comm - Favorable Recommendation,2 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31813,20
H.J.R. 22,2024-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2024-02-15,Senate/ committee report favorable,,,21
H.J.R. 22,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-15,Senate/ placed on 2nd Reading Calendar,,,22
H.J.R. 22,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,23
H.J.R. 22,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-28,Senate/ Rules to 2nd Reading Calendar,,,24
H.J.R. 22,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-28,Senate/ 2nd & 3rd readings/ suspension,,,25
H.J.R. 22,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-28,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1814&house=S,26
H.J.R. 22,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-28,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1865&house=S,27
H.J.R. 22,2024-RS,Senate,Senate President,2024-02-28,Senate/ passed 2nd & 3rd readings/ suspension,28 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1866&house=S,28
H.J.R. 22,2024-RS,Senate,House Speaker,2024-02-28,Senate/ signed by President/ returned to House,,,29
H.J.R. 22,2024-RS,Senate,House Speaker,2024-02-28,Senate/ to House,,,30
H.J.R. 22,2024-RS,House,House Speaker,2024-02-29,House/ received from Senate,,,31
H.J.R. 22,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-29,House/ signed by Speaker/ sent for enrolling,,,32
H.J.R. 22,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Bill Received from House for Enrolling,,,33
H.J.R. 22,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Draft of Enrolled Bill Prepared,,,34
H.J.R. 22,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,35
H.J.R. 22,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,36
H.J.R. 22,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,37
H.J.R. 22,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,38
H.J.R. 23,2024-RS,,Legislative Research and General Counsel,2024-02-01,Bill Numbered but not Distributed,,,1
H.J.R. 23,2024-RS,,Legislative Research and General Counsel,2024-02-01,Numbered Bill Publicly Distributed,,,2
H.J.R. 23,2024-RS,House,Clerk of the House,2024-02-01,House/ received bill from Legislative Research,,,3
H.J.R. 23,2024-RS,House,House Rules Committee,2024-02-02,House/ 1st reading (Introduced),,,4
H.J.R. 23,2024-RS,House,House Rules Committee,2024-02-02,House/ received fiscal note from Fiscal Analyst,,,5
H.J.R. 23,2024-RS,,House Rules Committee,2024-02-12,House Comm - Substitute Recommendation from # 0 to # 1,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31501,6
H.J.R. 23,2024-RS,,House Rules Committee,2024-02-12,House Comm - Amendment Recommendation # 1,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31503,7
H.J.R. 23,2024-RS,,House Rules Committee,2024-02-12,House Comm - Favorable Recommendation,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31504,8
H.J.R. 23,2024-RS,House,House Rules Committee,2024-02-13,House/ comm rpt/ substituted/ amended,,,9
H.J.R. 23,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-13,House/ 2nd reading,,,10
H.J.R. 23,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ 3rd reading,,,11
H.J.R. 23,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=815&house=H,12
H.J.R. 23,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=905&house=H,13
H.J.R. 23,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ substituted from # 1 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=906&house=H,14
H.J.R. 23,2024-RS,House,Senate Secretary,2024-02-22,House/ passed 3rd reading,74 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=907&house=H,15
H.J.R. 23,2024-RS,House,Senate Secretary,2024-02-22,House/ to Senate,,,16
H.J.R. 23,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-23,Senate/ received from House,,,17
H.J.R. 23,2024-RS,Senate,Senate Rules Committee,2024-02-23,Senate/ 1st reading (Introduced),,,18
H.J.R. 23,2024-RS,,Senate Rules Committee,2024-02-26,Senate Comm - Substitute Recommendation from # 2 to # 3,7 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=32584,19
H.J.R. 23,2024-RS,,Senate Rules Committee,2024-02-26,Senate Comm - Favorable Recommendation,7 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=32585,20
H.J.R. 23,2024-RS,Senate,Senate Rules Committee,2024-02-26,Senate/ comm rpt/ substituted,,,21
H.J.R. 23,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-26,Senate/ placed on 2nd Reading Calendar,,,22
H.J.R. 23,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,23
H.J.R. 23,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ Rules to 2nd Reading Calendar,,,24
H.J.R. 23,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ 2nd & 3rd readings/ suspension,,,25
H.J.R. 23,2024-RS,Senate,Clerk of the House,2024-02-29,Senate/ passed 2nd & 3rd readings/ suspension,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2006&house=S,26
H.J.R. 23,2024-RS,Senate,Clerk of the House,2024-02-29,Senate/ to House with amendments,,,27
H.J.R. 23,2024-RS,House,Clerk of the House,2024-02-29,House/ received from Senate,,,28
H.J.R. 23,2024-RS,House,House Concurrence Calendar,2024-02-29,House/ placed on Concurrence Calendar,,,29
H.J.R. 23,2024-RS,House,House Concurrence Calendar,2024-03-01,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1399&house=H,30
H.J.R. 23,2024-RS,House,House Concurrence Calendar,2024-03-01,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1507&house=H,31
H.J.R. 23,2024-RS,House,Senate Secretary,2024-03-01,House/ refuse to concur with Senate amendment,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1508&house=H,32
H.J.R. 23,2024-RS,House,Senate Secretary,2024-03-01,House/ to Senate,,,33
H.J.R. 23,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ refused to recede from Senate amendments,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2166&house=S,34
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,Senate Conference Committee Appointed Meeting Information,,,35
H.J.R. 23,2024-RS,Senate,Conference Committee,2024-03-01,Senate/ to House,,,36
H.J.R. 23,2024-RS,House,Conference Committee,2024-03-01,House/ received from Senate,,,37
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,House Conference Committee Appointed Meeting Information,,,38
H.J.R. 23,2024-RS,House,Conference Committee,2024-03-01,House/ to Senate,,,39
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,Bill Substituted by Conference Committee from # 3 to # 4,,,40
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,Conference Committee Report,6 0 0,,41
H.J.R. 23,2024-RS,Senate,Conference Committee,2024-03-01,Senate/ received from House,,,42
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,Senate Motion to Adopt Joint Conference Comm Rpt,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2208&house=S,43
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,Senate Conference Committee - Final Passage,24 3 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2209&house=S,44
H.J.R. 23,2024-RS,Senate,Conference Committee,2024-03-01,Senate/ to House,,,45
H.J.R. 23,2024-RS,Fiscal,Conference Committee,2024-03-01,LFA/ fiscal note publicly available,,,46
H.J.R. 23,2024-RS,House,Conference Committee,2024-03-01,House/ received from Senate,,,47
H.J.R. 23,2024-RS,,Conference Committee,2024-03-01,House Motion to Adopt Joint Conference Comm Rpt,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1533&house=H,48
H.J.R. 23,2024-RS,,Senate President,2024-03-01,House Conference Committee - Final Passage,69 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1534&house=H,49
H.J.R. 23,2024-RS,House,Senate President,2024-03-01,House/ to Senate,,,50
H.J.R. 23,2024-RS,Senate,Senate President,2024-03-01,Senate/ received from House,,,51
H.J.R. 23,2024-RS,Senate,House Speaker,2024-03-01,Senate/ signed by President/ returned to House,,,52
H.J.R. 23,2024-RS,Senate,House Speaker,2024-03-01,Senate/ to House,,,53
H.J.R. 23,2024-RS,House,House Speaker,2024-03-01,House/ received from Senate,,,54
H.J.R. 23,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-03-01,House/ signed by Speaker/ sent for enrolling,,,55
H.J.R. 23,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Bill Received from House for Enrolling,,,56
H.J.R. 23,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-03-02,Draft of Enrolled Bill Prepared,,,57
H.J.R. 23,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,58
H.J.R. 23,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,59
H.J.R. 23,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,60
H.J.R. 23,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,61
H.J.R. 23,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,62
H.J.R. 24,2024-RS,,Legislative Research and General Counsel,2024-02-02,Bill Numbered but not Distributed,,,1
H.J.R. 24,2024-RS,,Legislative Research and General Counsel,2024-02-02,Numbered Bill Publicly Distributed,,,2
H.J.R. 24,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-02,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 24,2024-RS,House,Clerk of the House,2024-02-02,House/ received bill from Legislative Research,,,4
H.J.R. 24,2024-RS,House,House Rules Committee,2024-02-02,House/ 1st reading (Introduced),,,5
H.J.R. 24,2024-RS,Fiscal,House Rules Committee,2024-02-05,LFA/ fiscal note sent to sponsor,,,6
H.J.R. 24,2024-RS,Fiscal,House Rules Committee,2024-02-05,LFA/ fiscal note publicly available,,,7
H.J.R. 24,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,8
H.J.R. 24,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,9
H.J.R. 25,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
H.J.R. 25,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
H.J.R. 25,2024-RS,House,Clerk of the House,2024-02-05,House/ received bill from Legislative Research,,,3
H.J.R. 25,2024-RS,House,House Rules Committee,2024-02-06,House/ 1st reading (Introduced),,,4
H.J.R. 25,2024-RS,House,House Rules Committee,2024-02-07,House/ received fiscal note from Fiscal Analyst,,,5
H.J.R. 25,2024-RS,House,House Education Committee,2024-02-07,House/ to standing committee,,,6
H.J.R. 25,2024-RS,House,House Education Committee,2024-02-13,House/ to Printing with fiscal note,,,7
H.J.R. 25,2024-RS,,House Education Committee,2024-02-13,House Comm - Substitute Recommendation from # 0 to # 1,10 0 5,https://le.utah.gov/mtgvotes.jsp?voteid=31694,8
H.J.R. 25,2024-RS,,House Education Committee,2024-02-13,House Comm - Amendment Recommendation # 1,10 0 5,https://le.utah.gov/mtgvotes.jsp?voteid=31695,9
H.J.R. 25,2024-RS,,House Education Committee,2024-02-13,House Comm - Favorable Recommendation,11 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=31696,10
H.J.R. 25,2024-RS,House,House Education Committee,2024-02-14,House/ comm rpt/ substituted/ amended,,,11
H.J.R. 25,2024-RS,House,House Consent Calendar,2024-02-14,House/ 2nd reading,,,12
H.J.R. 25,2024-RS,House,House Consent Calendar,2024-02-16,House/ 3rd reading,,,13
H.J.R. 25,2024-RS,House,Senate Secretary,2024-02-16,House/ passed 3rd reading,68 0 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=627&house=H,14
H.J.R. 25,2024-RS,House,Senate Secretary,2024-02-16,House/ to Senate,,,15
H.J.R. 25,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-16,Senate/ received from House,,,16
H.J.R. 25,2024-RS,Senate,Senate Rules Committee,2024-02-16,Senate/ 1st reading (Introduced),,,17
H.J.R. 25,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-20,Senate/ to standing committee,,,18
H.J.R. 25,2024-RS,,Senate Government Operations and Political Subdivisions Committee,2024-02-22,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32311,19
H.J.R. 25,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-23,Senate/ committee report favorable,,,20
H.J.R. 25,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ placed on 2nd Reading Calendar,,,21
H.J.R. 25,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,22
H.J.R. 25,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ strike enacting clause,,,23
H.J.R. 25,2024-RS,Senate,Clerk of the House,2024-03-01,Senate/ to House,,,24
H.J.R. 25,2024-RS,House,Clerk of the House,2024-03-01,House/ received from Senate,,,25
H.J.R. 25,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,26
H.J.R. 26,2024-RS,,Legislative Research and General Counsel,2024-02-05,Bill Numbered but not Distributed,,,1
H.J.R. 26,2024-RS,,Legislative Research and General Counsel,2024-02-05,Numbered Bill Publicly Distributed,,,2
H.J.R. 26,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-05,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 26,2024-RS,House,Clerk of the House,2024-02-05,House/ received bill from Legislative Research,,,4
H.J.R. 26,2024-RS,House,House Rules Committee,2024-02-06,House/ 1st reading (Introduced),,,5
H.J.R. 26,2024-RS,Fiscal,House Rules Committee,2024-02-06,LFA/ fiscal note publicly available,,,6
H.J.R. 26,2024-RS,House,House Rules Committee,2024-02-07,House/ received fiscal note from Fiscal Analyst,,,7
H.J.R. 26,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-07,House/ to standing committee,,,8
H.J.R. 26,2024-RS,,"House Natural Resources, Agriculture, and Environment Committee",2024-02-09,House Comm - Favorable Recommendation,11 2 1,https://le.utah.gov/mtgvotes.jsp?voteid=31343,9
