bill_number,session,session_year,session_type,chamber,action_date,action,journal_page,order
SB0056,102nd,2023,RS,,2023-02-20,"SCS Voted Do Pass (w/SCSs SB 56 & 61) Transportation, Infrastructure and Public Safety Committee (1205S.02C)",,5
SB0056,102nd,2023,RS,,2023-02-23,"Reported from S Transportation, Infrastructure and Public Safety Committee w/SCS",S430,6
SB0056,102nd,2023,RS,,2023-03-28,SS for SCS S offered (Bean)--(1205S.04F),S757,7
SB0056,102nd,2023,RS,,2023-03-28,SA 1 to SS for SCS S offered & withdrawn (Mosley)--(1205S04.04S),S757-762,8
SB0056,102nd,2023,RS,,2023-03-28,SA 2 to SS for SCS S offered & adopted (Hoskins)--(1205S04.05S),S762-763,9
SB0056,102nd,2023,RS,,2023-03-28,SA 3 to SS for SCS S offered & adopted (Brattin)--(1205S04.06S),S763,10
SB0056,102nd,2023,RS,,2023-03-28,Bill Placed on Informal Calendar,S763,11
SB0056,102nd,2023,RS,,2023-03-28,"SS for SCS, as amended, S adopted",S799,12
SB0056,102nd,2023,RS,,2023-03-28,Perfected,S800,13
SB0056,102nd,2023,RS,,2023-03-29,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S807,14
SB0056,102nd,2023,RS,,2023-03-30,S Third Read and Passed,S829-830,15
SB0056,102nd,2023,RS,,2023-03-30,H First Read,H1290,16
SB0056,102nd,2023,RS,,2023-04-03,H Second Read,H1301,17
SB0056,102nd,2023,RS,,2023-04-13,Referred H Special Committee on Public Policy,H1662,18
SB0056,102nd,2023,RS,,2023-04-18,Hearing Conducted H Special Committee on Public Policy,,19
SB0056,102nd,2023,RS,,2023-04-25,HCS Voted Do Pass H Special Committee on Public Policy,,20
SB0056,102nd,2023,RS,,2023-04-25,HCS Reported Do Pass H Special Committee on Public Policy,H1940,21
SB0056,102nd,2023,RS,,2023-04-25,Referred H Rules - Administrative Oversight,H1942,22
SB0056,102nd,2023,RS,,2023-05-01,HCS Voted Do Pass H Rules - Administrative Oversight,,23
SB0056,102nd,2023,RS,,2023-05-02,HCS Reported Do Pass H Rules - Administrative Oversight,H2587,24
SB0056,102nd,2023,RS,,2023-05-02,Referred H Fiscal Review Committee,H2588,25
SB0056,102nd,2023,RS,,2023-05-03,Voted Do Pass H Fiscal Review,,26
SB0056,102nd,2023,RS,,2023-05-03,Reported Do Pass H Fiscal Review,H2598,27
SB0056,102nd,2023,RS,,2023-05-04,HA 1 to HCS H offered & adopted (Reedy)--(1205H05.05H),H2826-2828,28
SB0056,102nd,2023,RS,,2023-05-04,HA 2 to HCS H offered (Mayhew)--(1205H05.06H),H2828-2832,29
SB0056,102nd,2023,RS,,2023-05-04,HA 1 to HA 2 to HCS H offered & adopted (Myers)--(1205H05.09H),H2832-2834,30
SB0056,102nd,2023,RS,,2023-05-04,HA 2 to HA 2 to HCS H offered & adopted (Thomas)--(1205H05.10H),H2834-2836,31
SB0056,102nd,2023,RS,,2023-05-04,"HA 2 to HCS, as amended H adopted --(1205H05.06H)",H2836,32
SB0056,102nd,2023,RS,,2023-05-04,Bill will hold its place on Calendar,H2836,33
SB0056,102nd,2023,RS,,2023-05-05,Bill Placed on Informal Calendar,H2950,34
SB0056,102nd,2023,RS,,2023-05-12,H Informal Calendar Senate Bills for Third Reading w/HCS,,35
SB0057,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0057,102nd,2023,RS,,2023-01-04,S First Read,S31,2
SB0057,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S142,3
SB0057,102nd,2023,RS,,2023-01-30,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0057,102nd,2023,RS,,2023-02-06,"Bill Combined (w/SCS SBs 94, 52, 57, 58 & 67) (0360S.02C)",,5
SB0058,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0058,102nd,2023,RS,,2023-01-04,S First Read,S31,2
SB0058,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S142,3
SB0058,102nd,2023,RS,,2023-01-30,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0058,102nd,2023,RS,,2023-02-06,"Bill Combined (w/SCS SBs 94, 52, 57, 58 & 67) (0360S.02C)",,5
SB0059,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0059,102nd,2023,RS,,2023-01-04,S First Read,S31,2
SB0059,102nd,2023,RS,,2023-01-12,Second Read and Referred S General Laws Committee,S142,3
SB0060,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0060,102nd,2023,RS,,2023-01-04,S First Read,S31,2
SB0060,102nd,2023,RS,,2023-01-12,Second Read and Referred S General Laws Committee,S142,3
SB0060,102nd,2023,RS,,2023-03-29,Hearing Conducted S General Laws Committee,,4
SB0061,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0061,102nd,2023,RS,,2023-01-04,S First Read,S31,2
SB0061,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S142,3
SB0061,102nd,2023,RS,,2023-02-08,"Hearing Conducted S Transportation, Infrastructure and Public Safety Committee",,4
SB0061,102nd,2023,RS,,2023-02-20,Bill Combined w/(SCSs SB 56 & 61),,5
SB0062,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0062,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0062,102nd,2023,RS,,2023-01-12,Second Read and Referred S Health and Welfare Committee,S142,3
SB0062,102nd,2023,RS,,2023-05-03,Hearing Conducted S Health and Welfare Committee,,4
SB0063,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0063,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0063,102nd,2023,RS,,2023-01-12,Second Read and Referred S Insurance and Banking Committee,S142,3
SB0063,102nd,2023,RS,,2023-02-14,Hearing Conducted S Insurance and Banking Committee,,4
SB0063,102nd,2023,RS,,2023-02-21,Voted Do Pass S Insurance and Banking Committee,,5
SB0063,102nd,2023,RS,,2023-02-23,Reported from S Insurance and Banking Committee,S429,6
SB0063,102nd,2023,RS,,2023-03-22,SA 1 S offered & adopted (Rizzo)--(0564S01.02S),S675-676,7
SB0063,102nd,2023,RS,,2023-03-22,"Perfected, as amended",S676,8
SB0063,102nd,2023,RS,,2023-03-22,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S689,9
SB0063,102nd,2023,RS,,2023-03-23,Bill Placed on Informal Calendar,S701,10
SB0063,102nd,2023,RS,,2023-03-30,S Third Read and Passed,S833,11
SB0063,102nd,2023,RS,,2023-03-30,H First Read,H1290,12
SB0063,102nd,2023,RS,,2023-04-03,H Second Read,H1302,13
SB0063,102nd,2023,RS,,2023-04-03,Referred H Financial Institutions,H1317,14
SB0063,102nd,2023,RS,,2023-04-11,Hearing Conducted H Financial Institutions,,15
SB0063,102nd,2023,RS,,2023-04-18,Voted Do Pass H Financial Institutions,,16
SB0063,102nd,2023,RS,,2023-04-19,Reported Do Pass H Financial Institutions,H1857,17
SB0063,102nd,2023,RS,,2023-04-19,Referred H Rules - Administrative Oversight,H1861,18
SB0063,102nd,2023,RS,,2023-04-24,Voted Do Pass H Rules - Administrative Oversight,,19
SB0063,102nd,2023,RS,,2023-05-02,Reported Do Pass H Rules - Administrative Oversight,H2587,20
SB0063,102nd,2023,RS,,2023-05-11,Bill Placed on Informal Calendar,H3312,21
SB0063,102nd,2023,RS,,2023-05-12,HA 1 H offered & adopted (O'Donnell)--(0564S01.06H),H3335-3336,22
SB0063,102nd,2023,RS,,2023-05-12,HA 2 H offered & adopted (O'Donnell)--(0564S01.07H),H3336-3395,23
SB0063,102nd,2023,RS,,2023-05-12,"H Third Read and Passed, as amended",H3395-3396,24
SB0063,102nd,2023,RS,,2023-05-12,Motion to reconsider H Third Reading Vote H adopted,H3436-3437,25
SB0063,102nd,2023,RS,,2023-05-12,Motion to reconsider the adoption vote on HA 2 H adopted,H3437-3438,26
SB0063,102nd,2023,RS,,2023-05-12,HA 2 H withdrawn,H3438,27
SB0063,102nd,2023,RS,,2023-05-12,Motion to reconsider the adoption vote on HA 1 H adopted,H3438-3439,28
SB0063,102nd,2023,RS,,2023-05-12,HA 1 H withdrawn,H3439,29
SB0063,102nd,2023,RS,,2023-05-12,H Third Read and Passed,H3439-3440 / S2749,30
SB0063,102nd,2023,RS,,2023-05-12,Truly Agreed To and Finally Passed,S2749,31
SB0063,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,32
SB0063,102nd,2023,RS,,2023-05-30,Signed by Senate President Pro Tem,S2798,33
SB0063,102nd,2023,RS,,2023-05-30,Signed by House Speaker,H3509,34
SB0063,102nd,2023,RS,,2023-05-30,Delivered to Governor,S2808-2809,35
SB0063,102nd,2023,RS,,2023-07-06,Signed by Governor,S2816,36
SB0064,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0064,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0064,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S142,3
SB0064,102nd,2023,RS,,2023-02-06,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0065,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0065,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0065,102nd,2023,RS,,2023-01-12,Second Read and Referred S General Laws Committee,S142,3
SB0066,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0066,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0066,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S142,3
SB0066,102nd,2023,RS,,2023-02-01,"Hearing Conducted S Transportation, Infrastructure and Public Safety Committee",,4
SB0067,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0067,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0067,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S142,3
SB0067,102nd,2023,RS,,2023-01-30,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0067,102nd,2023,RS,,2023-02-06,"Bill Combined (w/SCS SBs 94, 52, 57, 58 & 67) (0360S.02C)",,5
SB0068,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0068,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0068,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S143,3
SB0068,102nd,2023,RS,,2023-03-29,"Hearing Conducted S Transportation, Infrastructure and Public Safety Committee",,4
SB0069,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0069,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0069,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S143,3
SB0069,102nd,2023,RS,,2023-01-23,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0069,102nd,2023,RS,,2023-01-23,Bill Combined w/(SCS SBs 3 & 69),,5
SB0070,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0070,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0070,102nd,2023,RS,,2023-01-12,Second Read and Referred S Governmental Accountability Committee,S143,3
SB0070,102nd,2023,RS,,2023-01-19,Hearing Conducted S Governmental Accountability Committee,,4
SB0070,102nd,2023,RS,,2023-02-02,SCS Voted Do Pass S Governmental Accountability Committee (0690S.02C),,5
SB0070,102nd,2023,RS,,2023-02-09,Reported from S Governmental Accountability Committee w/SCS,S327,6
SB0070,102nd,2023,RS,,2023-02-14,SS for SCS S offered & adopted (Fitzwater)--(0690S.03F),S363,7
SB0070,102nd,2023,RS,,2023-02-14,Perfected,S363,8
SB0070,102nd,2023,RS,,2023-02-15,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S371,9
SB0070,102nd,2023,RS,,2023-02-23,S Third Read and Passed,S434,10
SB0070,102nd,2023,RS,,2023-02-23,H First Read,H665,11
SB0070,102nd,2023,RS,,2023-02-27,H Second Read,H676,12
SB0070,102nd,2023,RS,,2023-03-28,Referred H Professional Registration and Licensing,H1193,13
SB0070,102nd,2023,RS,,2023-04-04,Hearing Conducted H Professional Registration and Licensing,,14
SB0070,102nd,2023,RS,,2023-04-18,HCS Voted Do Pass H Professional Registration and Licensing,,15
SB0070,102nd,2023,RS,,2023-04-19,HCS Reported Do Pass H Professional Registration and Licensing,H1859,16
SB0070,102nd,2023,RS,,2023-04-20,Referred H Rules - Legislative Oversight,H1887,17
SB0070,102nd,2023,RS,,2023-04-24,HCS Voted Do Pass H Rules - Legislative Oversight,,18
SB0070,102nd,2023,RS,,2023-04-24,HCS Reported Do Pass H Rules - Legislative Oversight,H1914,19
SB0070,102nd,2023,RS,,2023-04-27,Referred H Fiscal Review Committee,H2299,20
SB0070,102nd,2023,RS,,2023-05-01,HCS Voted Do Pass H Fiscal Review,,21
SB0070,102nd,2023,RS,,2023-05-01,HCS Reported Do Pass H Fiscal Review,H2308-2309,22
SB0070,102nd,2023,RS,,2023-05-02,Bill Placed on Informal Calendar,H2428,23
SB0070,102nd,2023,RS,,2023-05-03,HA 1 to HCS H offered & adopted (Coleman)--(0690H05.22H),H2700-2701,24
SB0070,102nd,2023,RS,,2023-05-03,HA 2 to HCS H offered & adopted (Riley)--(0690H05.10H),H2701-2712,25
SB0070,102nd,2023,RS,,2023-05-03,HA 3 to HCS H offered & adopted (Shields)--(0690H05.24H),H2712-2714,26
SB0070,102nd,2023,RS,,2023-05-03,HA 4 to HCS H offered & adopted (Stinnett)--(0690H05.25H),H2714-2715,27
SB0070,102nd,2023,RS,,2023-05-03,"HCS, as amended, H adopted",H2715,28
SB0070,102nd,2023,RS,,2023-05-03,H Third Read and Passed,H2715-2716 / S2179-2200,29
SB0070,102nd,2023,RS,,2023-05-09,"S concurs in HCS, as amended (Fitzwater)",S2521,30
SB0070,102nd,2023,RS,,2023-05-09,S Third Read and Passed,S2521-2522,31
SB0070,102nd,2023,RS,,2023-05-09,Truly Agreed To and Finally Passed,S2521-2522,32
SB0070,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,33
SB0070,102nd,2023,RS,,2023-05-30,Signed by Senate President Pro Tem,S2808,34
SB0070,102nd,2023,RS,,2023-05-30,Signed by House Speaker,H3509,35
SB0070,102nd,2023,RS,,2023-05-30,Delivered to Governor,S2808-2809,36
SB0070,102nd,2023,RS,,2023-07-06,Signed by Governor,S2816-2817,37
SB0071,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0071,102nd,2023,RS,,2023-01-04,S First Read,S32,2
SB0071,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Commerce, Consumer Protection, Energy and the Environment Committee",S143,3
SB0072,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0072,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0072,102nd,2023,RS,,2023-01-12,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S143,3
SB0072,102nd,2023,RS,,2023-01-23,Hearing Conducted S Judiciary and Civil and Criminal Jurisprudence Committee,,4
SB0072,102nd,2023,RS,,2023-02-06,SCS Voted Do Pass S Judiciary and Civil and Criminal Jurisprudence Committee (0524S.03C),,5
SB0072,102nd,2023,RS,,2023-02-21,Reported from S Judiciary and Civil and Criminal Jurisprudence Committee w/SCS,S390,6
SB0072,102nd,2023,RS,,2023-02-28,SS for SCS S offered & adopted (Trent)--(0524S.07F),S467,7
SB0072,102nd,2023,RS,,2023-02-28,Perfected,S467,8
SB0072,102nd,2023,RS,,2023-02-28,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S478,9
SB0072,102nd,2023,RS,,2023-03-02,S Third Read and Passed,S536,10
SB0072,102nd,2023,RS,,2023-03-02,H First Read,H757,11
SB0072,102nd,2023,RS,,2023-03-06,H Second Read,H765,12
SB0072,102nd,2023,RS,,2023-03-28,Referred H Judiciary,H1193,13
SB0072,102nd,2023,RS,,2023-04-03,Hearing Conducted H Judiciary,,14
SB0072,102nd,2023,RS,,2023-04-19,HCS Voted Do Pass H Judiciary,,15
SB0072,102nd,2023,RS,,2023-04-24,HCS Reported Do Pass H Judiciary,H1907-1908,16
SB0072,102nd,2023,RS,,2023-04-24,Referred H Rules - Regulatory Oversight,H1918,17
SB0072,102nd,2023,RS,,2023-04-26,HCS Voted Do Pass H Rules - Regulatory Oversight,,18
SB0072,102nd,2023,RS,,2023-04-26,HCS Reported Do Pass H Rules - Regulatory Oversight,H2195,19
SB0072,102nd,2023,RS,,2023-04-26,Referred H Fiscal Review Committee,H2196,20
SB0072,102nd,2023,RS,,2023-05-01,HCS Voted Do Pass H Fiscal Review,,21
SB0072,102nd,2023,RS,,2023-05-01,HCS Reported Do Pass H Fiscal Review,H2309,22
SB0072,102nd,2023,RS,,2023-05-01,Bill Placed on Informal Calendar,H2352,23
SB0072,102nd,2023,RS,,2023-05-02,HA 1 to HCS H offered & adopted (Christofanelli)--(0524H11.32H),H2531-2538,24
SB0072,102nd,2023,RS,,2023-05-02,HA 2 to HCS H offered & adopted (Henderson)--(0524H11.09H),H2538-2541,25
SB0072,102nd,2023,RS,,2023-05-02,HA 3 to HCS H offered & adopted (Cook)--(0524H11.08H),H2541-2542,26
SB0072,102nd,2023,RS,,2023-05-02,HA 4 to HCS H offered & adopted (Hicks)--(0524H11.06H),H2542-2543,27
SB0072,102nd,2023,RS,,2023-05-02,HA 5 to HCS H offered & adopted (Mayhew)--(0524H11.03H),H2543-2546,28
SB0072,102nd,2023,RS,,2023-05-02,HA 6 to HCS H offered & adopted (Shields)--(0524H11.31H),H2546-2547,29
SB0072,102nd,2023,RS,,2023-05-02,HA 7 to HCS H offered & adopted (West)--(0524H11.23H),H2547,30
SB0072,102nd,2023,RS,,2023-05-02,HA 8 to HCS H offered & adopted (Thompson)--(0524H11.01H),H2547-2553,31
SB0072,102nd,2023,RS,,2023-05-02,HA 9 to HCS H offered & adopted (Reedy)--(0524H11.27H),H2553-2555,32
SB0072,102nd,2023,RS,,2023-05-02,HA 10 to HCS H offered & adopted (Dinkins)--(0524H11.10H),H2555,33
SB0072,102nd,2023,RS,,2023-05-02,HA 11 to HCS H offered (Christ)--(0524H11.34H),H2555,34
SB0072,102nd,2023,RS,,2023-05-02,HA 1 to HA 11 to HCS H offered & adopted (Christofanelli)--(0524H11.42H),H2555-2556,35
SB0072,102nd,2023,RS,,2023-05-02,"HA 11 to HCS, as amended, H adopted --(0524H11.34H)",H2556,36
SB0072,102nd,2023,RS,,2023-05-02,HA 12 to HCS H offered (Perkins)--(0524H11.17H),H2556-2559,37
SB0072,102nd,2023,RS,,2023-05-02,HA 1 to HA 12 to HCS H offered & defeated (Bosley)--(0524H11.39H),H2559-2561,38
SB0072,102nd,2023,RS,,2023-05-02,HA 2 to HA 12 to HCS H offered & adopted (Falkner)--(0524H11.41H),H2561-2563,39
SB0072,102nd,2023,RS,,2023-05-02,HA 3 to HA 12 to HCS H offered & adopted (Coleman)--(0524H11.40H),H2563-2564,40
SB0072,102nd,2023,RS,,2023-05-02,"HA 12 to HCS, as amended, H adopted --(0524H11.17H)",H2565,41
SB0072,102nd,2023,RS,,2023-05-02,HA 13 to HCS H offered & adopted (West)--(0524H11.33H),H2565-2566,42
SB0072,102nd,2023,RS,,2023-05-02,"HCS, as amended, H adopted",H2567,43
SB0072,102nd,2023,RS,,2023-05-02,H Third Read and Passed - EC defeated,H2567-2569 / S2014-2058,44
SB0072,102nd,2023,RS,,2023-05-03,"S refuses to concur in HCS, as amended and requests H recede or grant conference",S2200 / H2717,45
SB0072,102nd,2023,RS,,2023-05-03,H refuses to recede and grants conference,H2763 / S2313,46
SB0072,102nd,2023,RS,,2023-05-03,"House conferees appointed: Christofanelli, Evans, Banderman, Anderson, Sauls",H2767 / S2313,47
SB0072,102nd,2023,RS,,2023-05-03,"Senate conferees appointed: Trent, Luetkemeyer, Coleman, May, Roberts",S2335 / H2826,48
SB0072,102nd,2023,RS,,2023-05-10,H distributes CCR/CCS--(0524S.16S),H3302,49
SB0072,102nd,2023,RS,,2023-05-12,In Conference,,50
SB0073,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0073,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0073,102nd,2023,RS,,2023-01-12,Second Read and Referred S Economic Development and Tax Policy Committee,S143,3
SB0073,102nd,2023,RS,,2023-02-13,Hearing Conducted S Economic Development and Tax Policy Committee,,4
SB0073,102nd,2023,RS,,2023-02-20,SCS Voted Do Pass S (w/SCSs SB 73 & 162) Economic Development and Tax Policy Committee (0438S.02C),,5
SB0073,102nd,2023,RS,,2023-02-23,Reported from S Economic Development and Tax Policy Committee w/SCS,S429,6
SB0073,102nd,2023,RS,,2023-03-21,SS for SCS S offered (Trent)--(0438S.03F),S627,7
SB0073,102nd,2023,RS,,2023-03-21,SA 1 to SS for SCS S offered & adopted (Luetkemeyer)--(0438S03.02S),S627-633,8
SB0073,102nd,2023,RS,,2023-03-21,SA 2 to SS for SCS S offered (Eigel)--(0438S03.07S),S633-635,9
SB0073,102nd,2023,RS,,2023-03-21,Bill Placed on Informal Calendar,S635,10
SB0073,102nd,2023,RS,,2023-05-12,Informal Calendar S Bills for Perfection,,11
SB0074,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0074,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0074,102nd,2023,RS,,2023-01-12,Second Read and Referred S Judiciary and Civil and Criminal Jurisprudence Committee,S143,3
SB0074,102nd,2023,RS,,2023-02-20,Hearing Conducted S Judiciary and Civil and Criminal Jurisprudence Committee,,4
SB0074,102nd,2023,RS,,2023-03-06,SCS Voted Do Pass S Judiciary and Civil and Criminal Jurisprudence Committee (0645S.04C),,5
SB0074,102nd,2023,RS,,2023-03-30,Reported from S Judiciary and Civil and Criminal Jurisprudence Committee w/SCS,S821,6
SB0074,102nd,2023,RS,,2023-04-18,SS for SCS S offered (Trent)--(0645S.06F),S1108-1109,7
SB0074,102nd,2023,RS,,2023-04-18,SA 1 to SS for SCS S offered (May)--(0645S06.05S),S1109-1112,8
SB0074,102nd,2023,RS,,2023-04-18,Bill Placed on Informal Calendar,S1112,9
SB0074,102nd,2023,RS,,2023-05-12,Informal Calendar S Bills for Perfection,,10
SB0075,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0075,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0075,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Veterans, Military Affairs and Pensions Committee",S143,3
SB0075,102nd,2023,RS,,2023-02-01,"Hearing Conducted S Veterans, Military Affairs and Pensions Committee",,4
SB0075,102nd,2023,RS,,2023-02-08,"Voted Do Pass S Veterans, Military Affairs and Pensions Committee",,5
SB0075,102nd,2023,RS,,2023-02-09,"Reported from S Veterans, Military Affairs and Pensions Committee",S326,6
SB0075,102nd,2023,RS,,2023-02-14,SS S offered (Black)-(0673S.05F),S354-355,7
SB0075,102nd,2023,RS,,2023-02-14,SA 1 to SS S offered & adopted (Razer)--(0673S05.05S),S355-360,8
SB0075,102nd,2023,RS,,2023-02-14,SA 2 to SS S offered & adopted (Arthur)--(0673S05.02S),S360,9
SB0075,102nd,2023,RS,,2023-02-14,"SS, as amended, S adopted",S360,10
SB0075,102nd,2023,RS,,2023-02-14,Perfected,S360,11
SB0075,102nd,2023,RS,,2023-02-15,"Reported Truly Perfected S Rules, Joint Rules, Resolutions and Ethics Committee",S371,12
SB0075,102nd,2023,RS,,2023-02-23,S Third Read and Passed,S437-438,13
SB0075,102nd,2023,RS,,2023-02-23,H First Read,H665,14
SB0075,102nd,2023,RS,,2023-02-27,H Second Read,H676,15
SB0075,102nd,2023,RS,,2023-03-28,Referred H Pensions,H1193,16
SB0075,102nd,2023,RS,,2023-04-04,Hearing Conducted H Pensions,,17
SB0075,102nd,2023,RS,,2023-04-11,HCS Voted Do Pass H Pensions,,18
SB0075,102nd,2023,RS,,2023-04-11,HCS Reported Do Pass H Pensions,H1491,19
SB0075,102nd,2023,RS,,2023-04-12,Referred H Rules - Legislative Oversight,H1619,20
SB0075,102nd,2023,RS,,2023-04-17,HCS Voted Do Pass H Rules - Legislative Oversight,,21
SB0075,102nd,2023,RS,,2023-04-17,HCS Reported Do Pass H Rules - Legislative Oversight,H1784,22
SB0075,102nd,2023,RS,,2023-05-02,Bill Placed on Informal Calendar,H2428,23
SB0075,102nd,2023,RS,,2023-05-03,HA 1 to HCS H offered & adopted (Hovis)--(0673H07.05H),H2601,24
SB0075,102nd,2023,RS,,2023-05-03,HA 2 to HCS H offered & adopted (Hovis)--(0673H07.10H),H2601-2603,25
SB0075,102nd,2023,RS,,2023-05-03,HA 3 to HCS H offered & adopted (Roberts)--(0673H07.04H),H2603-2608,26
SB0075,102nd,2023,RS,,2023-05-03,HA 4 to HCS H offered & adopted (R. Brown)--(0673H07.14H),H2608-2632,27
SB0075,102nd,2023,RS,,2023-05-03,HA 5 to HCS H offered & adopted (O'Donnell)--(0673H07.15H),H2632-2641,28
SB0075,102nd,2023,RS,,2023-05-03,HA 6 to HCS H offered & adopted (Steinhoff)--(0673H07.11H),H2641,29
SB0075,102nd,2023,RS,,2023-05-03,HA 7 to HCS H offered & adopted (Pollitt)--(0673H07.12H),H2641-2642,30
SB0075,102nd,2023,RS,,2023-05-03,HA 8 to HCS H offered & adopted (Gregory)--(0673H07.16H),H2642,31
SB0075,102nd,2023,RS,,2023-05-03,"HCS, as amended, H adopted",H2642,32
SB0075,102nd,2023,RS,,2023-05-03,H Third Read and Passed,H2642-2643 / S2079-2139,33
SB0075,102nd,2023,RS,,2023-05-09,"S concurs in HCS, as amended (Black)",S2513-2514,34
SB0075,102nd,2023,RS,,2023-05-09,S Third Read and Passed,S2514 / H3165,35
SB0075,102nd,2023,RS,,2023-05-09,Truly Agreed To and Finally Passed,S2514,36
SB0075,102nd,2023,RS,,2023-05-30,"Reported Duly Enrolled Rules, Joint Rules, Resolutions & Ethics Committee",S2797,37
SB0075,102nd,2023,RS,,2023-05-30,Signed by Senate President Pro Tem,S2808,38
SB0075,102nd,2023,RS,,2023-05-30,Signed by House Speaker,H3509,39
SB0075,102nd,2023,RS,,2023-05-30,Delivered to Governor,S2808-2809,40
SB0075,102nd,2023,RS,,2023-07-06,Signed by Governor,S2817,41
SB0076,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0076,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0076,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Agriculture, Food Production and Outdoor Resources Committee",S143,3
SB0076,102nd,2023,RS,,2023-01-24,"Hearing Conducted S Agriculture, Food Production and Outdoor Resources Committee",,4
SB0077,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0077,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0077,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Veterans, Military Affairs and Pensions Committee",S143,3
SB0077,102nd,2023,RS,,2023-03-29,"Hearing Conducted S Veterans, Military Affairs and Pensions Committee",,4
SB0077,102nd,2023,RS,,2023-03-29,"Voted Do Pass S Veterans, Military Affairs and Pensions Committee",,5
SB0077,102nd,2023,RS,,2023-04-06,"Reported from S Veterans, Military Affairs and Pensions Committee",S952,6
SB0077,102nd,2023,RS,,2023-05-12,Formal Calendar S Bills for Perfection,,7
SB0078,102nd,2023,RS,,2022-12-01,Prefiled,,1
SB0078,102nd,2023,RS,,2023-01-04,S First Read,S33,2
SB0078,102nd,2023,RS,,2023-01-12,"Second Read and Referred S Transportation, Infrastructure and Public Safety Committee",S143,3
SB0078,102nd,2023,RS,,2023-01-25,"Hearing Conducted S Transportation, Infrastructure and Public Safety Committee",,4
