bill_number,session_year,session_type,action_date,legislative_day,action,order
HM0006,2023,RS,2023-01-26,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0006,2023,RS,2023-02-02,LD: 3,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0007,2023,RS,2023-01-25,LD: 2,Sent to HHHC - Referrals: HHHC,1
HM0007,2023,RS,2023-03-15,LD: 18,HHHC: Reported by committee with Do Pass recommendation,2
HM0007,2023,RS,,,Action Postponed Indefinitely,3
HM0008,2023,RS,2023-01-25,LD: 2,"Not Printed, Not referred to committee, tabled",1
HM0008,2023,RS,2023-02-13,LD: 6,Withdrawn from committee or daily calendar for subsequent action,2
HM0008,2023,RS,2023-02-13,LD: 6,Passed in the House of Representatives - Y:70 N:0,3
HM0008,2023,RS,2023-02-22,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0009,2023,RS,2023-01-26,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0009,2023,RS,2023-02-01,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0009,2023,RS,2023-02-01,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0009,2023,RS,2023-02-08,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0010,2023,RS,2023-01-26,LD: 3,Sent to HJC - Referrals: HJC,1
HM0010,2023,RS,2023-02-25,LD: 11,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HM0010,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0010,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0011,2023,RS,2023-01-26,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0011,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0011,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0011,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0012,2023,RS,2023-01-27,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0012,2023,RS,2023-03-10,LD: 15,Withdrawn from committee or daily calendar for subsequent action,2
HM0012,2023,RS,2023-03-10,LD: 15,Passed in the House of Representatives - Y:70 N:0,3
HM0012,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0013,2023,RS,2023-01-30,LD: 3,Sent to HTPWC - Referrals: HTPWC,1
HM0013,2023,RS,,,Action Postponed Indefinitely,2
HM0014,2023,RS,2023-01-30,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0014,2023,RS,2023-01-30,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0014,2023,RS,2023-01-30,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0014,2023,RS,2023-02-02,LD: 3,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0015,2023,RS,2023-01-30,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0015,2023,RS,2023-01-31,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0015,2023,RS,2023-01-31,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0015,2023,RS,2023-02-02,LD: 3,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0016,2023,RS,2023-01-30,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0016,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0016,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0016,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0017,2023,RS,2023-01-31,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0017,2023,RS,2023-02-07,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0017,2023,RS,2023-02-07,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0017,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0018,2023,RS,2023-01-31,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0018,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0018,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0018,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0019,2023,RS,2023-01-31,LD: 3,Sent to HRDLC - Referrals: HRDLC,1
HM0019,2023,RS,2023-02-08,LD: 4,HRDLC: Reported by committee with Do Pass recommendation,2
HM0019,2023,RS,2023-02-25,LD: 11,Passed in the House of Representatives - Y:57 N:0,3
HM0019,2023,RS,2023-02-28,LD: 12,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0020,2023,RS,2023-01-31,LD: 3,Sent to HGEIC - Referrals: HGEIC,1
HM0020,2023,RS,,,Action Postponed Indefinitely,2
HM0021,2023,RS,2023-02-01,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0021,2023,RS,2023-02-03,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0021,2023,RS,2023-02-03,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0021,2023,RS,2023-02-08,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0022,2023,RS,2023-02-01,LD: 3,Sent to HEC - Referrals: HEC,1
HM0022,2023,RS,2023-02-15,LD: 7,HEC: Reported by committee with Do Pass recommendation,2
HM0022,2023,RS,2023-02-25,LD: 11,Passed in the House of Representatives - Y:57 N:0,3
HM0022,2023,RS,2023-02-28,LD: 12,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0023,2023,RS,2023-02-01,LD: 3,Sent to HHHC - Referrals: HHHC,1
HM0023,2023,RS,2023-03-15,LD: 18,HHHC: Reported by committee with Do Pass recommendation,2
HM0023,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:60 N:0,3
HM0023,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0024,2023,RS,2023-02-01,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0024,2023,RS,2023-02-24,LD: 11,Withdrawn from committee or daily calendar for subsequent action,2
HM0024,2023,RS,2023-02-24,LD: 11,Passed in the House of Representatives - Y:70 N:0,3
HM0024,2023,RS,2023-02-25,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0025,2023,RS,2023-02-01,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0025,2023,RS,2023-03-01,LD: 13,Withdrawn from committee or daily calendar for subsequent action,2
HM0025,2023,RS,2023-03-01,LD: 13,Passed in the House of Representatives - Y:70 N:0,3
HM0025,2023,RS,2023-03-04,LD: 14,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0026,2023,RS,2023-02-01,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0026,2023,RS,2023-02-06,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0026,2023,RS,2023-02-06,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0026,2023,RS,2023-02-08,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0027,2023,RS,2023-02-02,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0027,2023,RS,2023-02-09,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0027,2023,RS,2023-02-09,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0027,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0028,2023,RS,2023-02-02,LD: 3,Sent to HGEIC - Referrals: HGEIC,1
HM0028,2023,RS,2023-03-15,LD: 18,HGEIC: Reported by committee with Do Pass recommendation,2
HM0028,2023,RS,,,Action Postponed Indefinitely,3
HM0029,2023,RS,2023-02-02,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0029,2023,RS,2023-02-02,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0029,2023,RS,2023-02-02,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0029,2023,RS,2023-02-08,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0030,2023,RS,2023-02-06,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0030,2023,RS,2023-02-07,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0030,2023,RS,2023-02-07,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0030,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0031,2023,RS,2023-02-06,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0031,2023,RS,2023-02-06,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0031,2023,RS,2023-02-06,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0031,2023,RS,2023-02-08,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0032,2023,RS,2023-02-06,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0032,2023,RS,2023-02-08,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0032,2023,RS,2023-02-08,LD: 4,Passed in the House of Representatives - Y:44 N:10,3
HM0032,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0033,2023,RS,2023-02-08,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0033,2023,RS,2023-02-14,LD: 6,Withdrawn from committee or daily calendar for subsequent action,2
HM0033,2023,RS,2023-02-14,LD: 6,Passed in the House of Representatives - Y:70 N:0,3
HM0033,2023,RS,2023-02-22,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0034,2023,RS,2023-02-08,LD: 4,Sent to HCEDC - Referrals: HCEDC,1
HM0034,2023,RS,2023-02-27,LD: 12,HCEDC: Reported by committee with Do Pass recommendation,2
HM0034,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0034,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0035,2023,RS,2023-02-08,LD: 4,Sent to HENRC - Referrals: HENRC,1
HM0035,2023,RS,2023-02-14,LD: 6,HENRC: Reported by committee with Do Pass recommendation,2
HM0035,2023,RS,2023-03-09,LD: 15,Passed in the House of Representatives - Y:70 N:0,3
HM0035,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0036,2023,RS,2023-02-08,LD: 4,Sent to HTRC - Referrals: HTRC,1
HM0036,2023,RS,,,Action Postponed Indefinitely,2
HM0037,2023,RS,2023-02-08,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0037,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0037,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0037,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0038,2023,RS,2023-02-08,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0038,2023,RS,2023-02-08,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0038,2023,RS,2023-02-08,LD: 4,Passed in the House of Representatives - Y:47 N:14,3
HM0038,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0039,2023,RS,2023-02-09,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0039,2023,RS,2023-02-13,LD: 6,Withdrawn from committee or daily calendar for subsequent action,2
HM0039,2023,RS,2023-02-13,LD: 6,Passed in the House of Representatives - Y:70 N:0,3
HM0039,2023,RS,2023-02-22,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0040,2023,RS,2023-02-09,LD: 4,Sent to HJC - Referrals: HJC,1
HM0040,2023,RS,2023-03-08,LD: 15,HJC: Reported by committee with Do Pass recommendation,2
HM0040,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0040,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0041,2023,RS,2023-02-10,LD: 6,Sent to HRDLC - Referrals: HRDLC,1
HM0041,2023,RS,2023-02-16,LD: 8,HRDLC: Reported by committee with Do Pass recommendation,2
HM0041,2023,RS,2023-02-21,LD: 10,Passed in the House of Representatives - Y:61 N:0,3
HM0041,2023,RS,2023-02-23,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0042,2023,RS,2023-02-10,LD: 6,"Not Printed, Not referred to committee, tabled",1
HM0042,2023,RS,2023-02-10,LD: 6,Withdrawn from committee or daily calendar for subsequent action,2
HM0042,2023,RS,2023-02-10,LD: 6,Passed in the House of Representatives - Y:70 N:0,3
HM0042,2023,RS,2023-02-17,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0043,2023,RS,2023-02-15,LD: 7,"Not Printed, Not referred to committee, tabled",1
HM0043,2023,RS,2023-02-28,LD: 12,Withdrawn from committee or daily calendar for subsequent action,2
HM0043,2023,RS,2023-02-28,LD: 12,Passed in the House of Representatives - Y:70 N:0,3
HM0043,2023,RS,2023-02-28,LD: 12,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0044,2023,RS,2023-02-15,LD: 7,Sent to HEC - Referrals: HEC,1
HM0044,2023,RS,2023-03-08,LD: 15,HEC: Reported by committee with Do Pass recommendation,2
HM0044,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0044,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0045,2023,RS,2023-02-15,LD: 7,Sent to HTPWC - Referrals: HTPWC,1
HM0045,2023,RS,2023-03-07,LD: 14,HTPWC: Reported by committee with Do Pass recommendation,2
HM0045,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0045,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0046,2023,RS,2023-02-15,LD: 7,"Not Printed, Not referred to committee, tabled",1
HM0046,2023,RS,2023-02-17,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
HM0046,2023,RS,2023-02-17,LD: 10,Passed in the House of Representatives - Y:70 N:0,3
HM0046,2023,RS,2023-02-22,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0047,2023,RS,2023-02-15,LD: 7,Sent to HGEIC - Referrals: HGEIC,1
HM0047,2023,RS,2023-02-24,LD: 11,HGEIC: Reported by committee with Do Pass recommendation,2
HM0047,2023,RS,2023-03-03,LD: 13,House of Representatives Floor Amendment,3
HM0047,2023,RS,2023-03-03,LD: 13,Passed in the House of Representatives - Y:70 N:0,4
HM0047,2023,RS,2023-03-04,LD: 14,Signed by one or both houses (for legislation not requiring Governor's signature),5
HM0048,2023,RS,2023-02-15,LD: 7,"Not Printed, Not referred to committee, tabled",1
HM0048,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0048,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0048,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0049,2023,RS,2023-02-15,LD: 7,"Not Printed, Not referred to committee, tabled",1
HM0049,2023,RS,2023-02-15,LD: 7,Withdrawn from committee or daily calendar for subsequent action,2
HM0049,2023,RS,2023-02-15,LD: 7,Passed in the House of Representatives - Y:70 N:0,3
HM0049,2023,RS,2023-02-22,LD: 10,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0050,2023,RS,2023-02-17,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0050,2023,RS,2023-02-21,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
HM0050,2023,RS,2023-02-21,LD: 10,Passed in the House of Representatives - Y:70 N:0,3
HM0050,2023,RS,2023-02-23,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0051,2023,RS,2023-02-17,LD: 10,Sent to HEC - Referrals: HEC,1
HM0051,2023,RS,2023-02-24,LD: 11,HEC: Reported by committee with Do Pass recommendation,2
HM0051,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0051,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0052,2023,RS,2023-02-17,LD: 10,Sent to HHHC - Referrals: HHHC,1
HM0052,2023,RS,,,Action Postponed Indefinitely,2
HM0053,2023,RS,2023-02-17,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0053,2023,RS,2023-02-20,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
HM0053,2023,RS,2023-02-20,LD: 10,Passed in the House of Representatives - Y:70 N:0,3
HM0053,2023,RS,2023-02-23,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0054,2023,RS,2023-02-17,LD: 10,Sent to HEC - Referrals: HEC,1
HM0054,2023,RS,,,Action Postponed Indefinitely,2
HM0055,2023,RS,2023-02-17,LD: 10,Sent to HGEIC - Referrals: HGEIC,1
HM0055,2023,RS,2023-02-24,LD: 11,HGEIC: Reported by committee with Do Pass recommendation,2
HM0055,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0055,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0056,2023,RS,2023-02-17,LD: 10,Sent to HEC - Referrals: HEC,1
HM0056,2023,RS,2023-02-27,LD: 12,HEC: Reported by committee with Do Pass recommendation,2
HM0056,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:60 N:0,3
HM0056,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0057,2023,RS,2023-02-17,LD: 10,Sent to HHHC - Referrals: HHHC,1
HM0057,2023,RS,,,Action Postponed Indefinitely,2
HM0058,2023,RS,2023-02-20,LD: 10,Sent to HEC - Referrals: HEC,1
HM0058,2023,RS,2023-02-25,LD: 11,Withdrawn from committee or daily calendar for subsequent action,2
HM0058,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0058,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0059,2023,RS,2023-02-20,LD: 10,Sent to HAAWC - Referrals: HAAWC,1
HM0059,2023,RS,2023-02-28,LD: 12,HAAWC: Reported by committee with Do Pass recommendation,2
HM0059,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0059,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0060,2023,RS,2023-02-20,LD: 10,Sent to HAAWC - Referrals: HAAWC,1
HM0060,2023,RS,2023-03-02,LD: 13,HAAWC: Reported by committee with Do Pass recommendation,2
HM0060,2023,RS,,,Action Postponed Indefinitely,3
HM0061,2023,RS,2023-02-20,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0061,2023,RS,2023-02-28,LD: 12,Withdrawn from committee or daily calendar for subsequent action,2
HM0061,2023,RS,2023-02-28,LD: 12,Passed in the House of Representatives - Y:70 N:0,3
HM0061,2023,RS,2023-02-28,LD: 12,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0062,2023,RS,2023-02-20,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0062,2023,RS,2023-02-21,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
HM0062,2023,RS,2023-02-21,LD: 10,Passed in the House of Representatives - Y:70 N:0,3
HM0062,2023,RS,2023-02-23,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0063,2023,RS,2023-02-21,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0063,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0063,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0063,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0064,2023,RS,2023-02-22,LD: 11,Sent to HAFC - Referrals: HAFC,1
HM0064,2023,RS,,,Action Postponed Indefinitely,2
HM0065,2023,RS,2023-02-22,LD: 11,"Not Printed, Not referred to committee, tabled",1
HM0065,2023,RS,2023-03-06,LD: 14,Withdrawn from committee or daily calendar for subsequent action,2
HM0065,2023,RS,2023-03-06,LD: 14,Passed in the House of Representatives - Y:70 N:0,3
HM0065,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0066,2023,RS,2023-02-22,LD: 10,"Not Printed, Not referred to committee, tabled",1
HM0066,2023,RS,2023-02-22,LD: 10,Withdrawn from committee or daily calendar for subsequent action,2
HM0066,2023,RS,2023-02-22,LD: 10,Passed in the House of Representatives - Y:70 N:0,3
HM0066,2023,RS,2023-02-25,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0067,2023,RS,2023-02-22,LD: 11,"Not Printed, Not referred to committee, tabled",1
HM0067,2023,RS,2023-02-24,LD: 11,Withdrawn from committee or daily calendar for subsequent action,2
HM0067,2023,RS,2023-02-24,LD: 11,Passed in the House of Representatives - Y:70 N:0,3
HM0067,2023,RS,2023-02-25,LD: 11,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0068,2023,RS,2023-02-22,LD: 11,Sent to HEC - Referrals: HEC,1
HM0068,2023,RS,,,Action Postponed Indefinitely,2
HM0069,2023,RS,2023-02-23,LD: 11,Sent to HEC - Referrals: HEC,1
HM0069,2023,RS,,,Action Postponed Indefinitely,2
HM0070,2023,RS,2023-02-25,LD: 11,"Not Printed, Not referred to committee, tabled",1
HM0070,2023,RS,2023-03-02,LD: 13,Withdrawn from committee or daily calendar for subsequent action,2
HM0070,2023,RS,2023-03-02,LD: 13,Passed in the House of Representatives - Y:70 N:0,3
HM0070,2023,RS,2023-03-04,LD: 14,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0071,2023,RS,2023-02-25,LD: 11,Sent to HENRC - Referrals: HENRC,1
HM0071,2023,RS,,,Action Postponed Indefinitely,2
HM0072,2023,RS,2023-02-25,LD: 11,Sent to HAFC - Referrals: HAFC,1
HM0072,2023,RS,,,Action Postponed Indefinitely,2
HM0073,2023,RS,2023-02-25,LD: 11,Sent to HENRC - Referrals: HENRC,1
HM0073,2023,RS,,,Action Postponed Indefinitely,2
HM0074,2023,RS,2023-02-25,LD: 11,Sent to HJC - Referrals: HJC,1
HM0074,2023,RS,2023-03-08,LD: 15,HJC: Reported by committee with Do Pass recommendation,2
HM0074,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:63 N:1,3
HM0074,2023,RS,2023-03-14,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0075,2023,RS,2023-02-27,LD: 12,Sent to HJC - Referrals: HJC,1
HM0075,2023,RS,,,Action Postponed Indefinitely,2
HM0076,2023,RS,2023-02-28,LD: 12,"Not Printed, Not referred to committee, tabled",1
HM0076,2023,RS,2023-03-01,LD: 13,Withdrawn from committee or daily calendar for subsequent action,2
HM0076,2023,RS,2023-03-01,LD: 13,Passed in the House of Representatives - Y:70 N:0,3
HM0076,2023,RS,2023-03-04,LD: 14,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0077,2023,RS,2023-03-01,LD: 13,"Not Printed, Not referred to committee, tabled",1
HM0077,2023,RS,2023-03-03,LD: 13,Withdrawn from committee or daily calendar for subsequent action,2
HM0077,2023,RS,2023-03-03,LD: 13,Passed in the House of Representatives - Y:70 N:0,3
HM0077,2023,RS,2023-03-04,LD: 14,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0078,2023,RS,2023-03-01,LD: 13,"Not Printed, Not referred to committee, tabled",1
HM0078,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0078,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0078,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0079,2023,RS,2023-03-02,LD: 13,"Not Printed, Not referred to committee, tabled",1
HM0079,2023,RS,2023-03-09,LD: 15,Withdrawn from committee or daily calendar for subsequent action,2
HM0079,2023,RS,2023-03-09,LD: 15,Passed in the House of Representatives - Y:70 N:0,3
HM0079,2023,RS,2023-03-13,LD: 17,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0080,2023,RS,2023-03-08,LD: 15,"Not Printed, Not referred to committee, tabled",1
HM0080,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0080,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0080,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0081,2023,RS,2023-03-10,LD: 15,Sent to HTPWC - Referrals: HTPWC,1
HM0081,2023,RS,2023-03-14,LD: 17,HTPWC: Reported by committee with Do Pass recommendation,2
HM0081,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:60 N:0,3
HM0081,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0082,2023,RS,2023-03-13,LD: 17,"Not Printed, Not referred to committee, tabled",1
HM0082,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0082,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0082,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0083,2023,RS,2023-03-13,LD: 17,Sent to HGEIC - Referrals: HGEIC,1
HM0083,2023,RS,2023-03-15,LD: 18,HGEIC: Reported by committee with Do Pass recommendation,2
HM0083,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:60 N:0,3
HM0083,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0084,2023,RS,2023-03-14,LD: 17,"Not Printed, Not referred to committee, tabled",1
HM0084,2023,RS,2023-03-16,LD: 18,Withdrawn from committee or daily calendar for subsequent action,2
HM0084,2023,RS,2023-03-16,LD: 18,Passed in the House of Representatives - Y:70 N:0,3
HM0084,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0085,2023,RS,2023-03-16,LD: 18,"Not Printed, Not referred to committee, tabled",1
HM0085,2023,RS,2023-03-18,LD: 19,Withdrawn from committee or daily calendar for subsequent action,2
HM0085,2023,RS,2023-03-18,LD: 19,Passed in the House of Representatives - Y:70 N:0,3
HM0085,2023,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
SB0001,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0001,2023,RS,2023-01-17,LD: 1,Sent to SCONC - Referrals: SCONC/SJC,2
SB0001,2023,RS,2023-01-25,LD: 4,SCONC: Reported by committee with Do Pass recommendation,3
SB0001,2023,RS,2023-02-06,LD: 7,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0001,2023,RS,2023-02-09,LD: 8,Passed in the Senate - Y:33 N:0,5
SB0001,2023,RS,2023-02-10,LD: 6,Sent to HAAWC - Referrals: HAAWC,6
SB0001,2023,RS,2023-02-17,LD: 10,HAAWC: Reported by committee with Do Pass recommendation with amendment(s),7
SB0001,2023,RS,2023-03-06,LD: 14,House of Representatives Floor Amendment,8
SB0001,2023,RS,2023-03-06,LD: 14,Passed in the House of Representatives - Y:46 N:22,9
SB0001,2023,RS,2023-03-08,LD: 12,Senate has concurred with House Amendments,10
SB0001,2023,RS,,,Signed by Governor - Chapter 4 - Mar. 13,11
SB0002,2023,RS,,,Sent to SPREF - Referrals: SPREF,1
SB0002,2023,RS,2023-01-17,LD: 1,Sent to SJC - Referrals: SJC/SFC,2
