bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SB0086,2024,RS,Harold Pope,GRADUATE SCHOLARSHIP ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=86&year=24
SB0087,2024,RS,Craig W. Brandt; Daniel A. Ivey-Soto,LAW ENFORCEMENT RETIREMENT CHANGES,Died (API.),SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=87&year=24
SB0088,2024,RS,"Roberto ""Bobby"" J. Gonzales; Harry Garcia",ELECTRONIC DRIVER'S LICENSE CREDENTIALS,Chaptered,SCC Committee Report; STBTC Committee Report; SJC Committee Report; HTPWC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=88&year=24
SB0089,2024,RS,Gerald Ortiz y Pino,EXPAND HEALTH CARE WORKFORCE,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=89&year=24
SB0090,2024,RS,Linda M. Lopez,FIREARM & AMMO TAX ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=90&year=24
SB0091,2024,RS,David M. Gallegos,INFANTS IN FIRST RESPONDER SAFETY DEVICES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=91&year=24
SB0092,2024,RS,Crystal R. Brantley; Pat Woods,NMSU WINDMILL CERTIFICATION,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=92&year=24
SB0093,2024,RS,Crystal R. Brantley,CHILE HARVESTING FUNDS,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=93&year=24
SB0094,2024,RS,Crystal R. Brantley,NMSU ENOLOGIST,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=94&year=24
SB0095,2024,RS,Crystal R. Brantley; Gail Armstrong; Tara Jaramillo,T OR C WATER LINES,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=95&year=24
SB0096,2024,RS,Antonio Maestas; Cynthia Borrego,INCREASE ATTEMPTED MURDER PENALTY,Chaptered,SCC Committee Report; SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=96&year=24
SB0097,2024,RS,Antonio Maestas,CRIMES OF SHOOTING AT AND FROM MOTOR VEHICLES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=97&year=24
SB0098,2024,RS,Antonio Maestas,COUNSELING COMPACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=98&year=24
SB0099,2024,RS,Katy M. Duhigg,REMOVE INCREMENTAL CANNABIS TAX,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=99&year=24
SB0100,2024,RS,Steven McCutcheon  II,GRT DISTRIBUTION TO HOBBS,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=100&year=24
SB0101,2024,RS,Antoinette Sedillo Lopez,WATER LAW VIOLATION PENALTIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=101&year=24
SB0102,2024,RS,Craig W. Brandt,RACKETEERING ACT CHANGES,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=102&year=24
SB0103,2024,RS,Linda M. Lopez,UNM SPANISH EDUCATION PROGRAM,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=103&year=24
SB0104,2024,RS,Cliff R. Pirtle,HIGHWAY 380 INFRASTRUCTURE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=104&year=24
SB0105,2024,RS,William E. Sharer,REPEAL TAXES,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=105&year=24
SB0106,2024,RS,William E. Sharer,DECLARATION OF INDEPENDENCE ANNIVERSARY,Chaptered,SCC Committee Report; SIRC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=106&year=24
SB0107,2024,RS,William E. Sharer,INCREASE RURAL JOB TAX CREDIT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=107&year=24
SB0108,2024,RS,George K. Muñoz; Nancy Rodriguez,DISTRIBUTION TO ELECTION FUND,Chaptered,SCC Committee Report; SRC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=108&year=24
SB0109,2024,RS,Carrie Hamblen,CATASTROPHIC BUSINESS RELIEF ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=109&year=24
SB0110,2024,RS,Jeff Steinborn,PUBLIC BANKING ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=110&year=24
SB0111,2024,RS,"Siah Correa Hemphill; Debra M. Sariñana; Elizabeth ""Liz"" Stefanics; Peter Wirth",PROTECT STATE WATERS,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=111&year=24
SB0112,2024,RS,David M. Gallegos,MOBILITY PLACARDS FOR PREGNANT WOMEN,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=112&year=24
SB0113,2024,RS,"Roberto ""Bobby"" J. Gonzales",TAOS MEDICAL FACILITY,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=113&year=24
SB0114,2024,RS,Bill Tallman,PUBLIC EMPLOYEE RETIREMENT INCOME TAX,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=114&year=24
SB0115,2024,RS,Bill Tallman,RISK MANAGEMENT INSURANCE COVERAGE LIMITS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=115&year=24
SB0116,2024,RS,Martin Hickey; Debra M. Sariñana,TOBACCO FUND IS NOT A RESERVE FUND,Chaptered,SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=116&year=24
SB0117,2024,RS,David M. Gallegos; Joshua Hernandez,SPECIAL NEEDS ADOPTED CHILD TAX CREDIT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=117&year=24
SB0118,2024,RS,Gregory A. Baca; Joshua A. Sanchez,DYED AGRICULTURAL DIESEL FUEL TAX CREDIT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=118&year=24
SB0119,2024,RS,Peter Wirth,FLAT CORPORATE INCOME TAX RATE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=119&year=24
SB0120,2024,RS,William P. Soules,UNLEADED AVIATION FUEL GRANT PROGRAM,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=120&year=24
SB0121,2024,RS,Mimi Stewart; Harold Pope; Carrie Hamblen; Leo Jaramillo; Siah Correa Hemphill,SOLAR MARKET DEVELOPMENT TAX CREDIT CHANGES,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=121&year=24
SB0122,2024,RS,Craig W. Brandt; Mark Moores,REBUTTABLE PRESUMPTION AGAINST RELEASE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=122&year=24
SB0123,2024,RS,Craig W. Brandt,PUBLIC EMPLOYEES RETURNING TO WORK,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=123&year=24
SB0124,2024,RS,Craig W. Brandt; Mark Moores,LAW ENFORCEMENT RETIREMENT SVC. CREDIT,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=124&year=24
SB0125,2024,RS,William F. Burt,ARMED FORCES RETIREMENT PAY TAX SUNSET,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=125&year=24
SB0126,2024,RS,William P. Soules,PUBLIC OFFICER REIMBURSEMENT RATES,Died (API.),SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HGEIC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=126&year=24
SB0127,2024,RS,William P. Soules,PROFESSIONAL PSYCHOLOGIST ACT CHANGES,Chaptered,SCC Committee Report; SHPAC Committee Report; SJC Committee Report; HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=127&year=24
SB0128,2024,RS,Michael Padilla; ,STATE FIRE RETIREMENT,Chaptered,SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=128&year=24
SB0129,2024,RS,Michael Padilla; Debra M. Sariñana,CYBERSECURITY ACT CHANGES,Pocket Veto,SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=129&year=24
SB0130,2024,RS,Michael Padilla; Debra M. Sariñana,ARTIFICIAL INTELLIGENCE WORK GROUP,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=130&year=24
SB0131,2024,RS,Mark Moores; Antonio Maestas,NEW MEXICO BOWL ADVERTISING,Died (API.),SCC Committee Report; SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=131&year=24
SB0132,2024,RS,Antonio Maestas,SPECIAL EDUCATION SUPPORT SERVICES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=132&year=24
SB0133,2024,RS,Carrie Hamblen,DOT DISADVANTAGED BUSINESS PROGRAM,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=133&year=24
SB0134,2024,RS,Pete Campos,STUDY ELECTRIC VEHICLE DEVELOPMENT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=134&year=24
SB0135,2024,RS,"Elizabeth ""Liz"" Stefanics; Craig W. Brandt; Siah Correa Hemphill; Antonio Maestas; Daniel A. Ivey-Soto",STEP THERAPY GUIDELINES,Chaptered,SCC Committee Report; SHPAC Committee Report; STBTC Committee Report; HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=135&year=24
SB0136,2024,RS,George K. Muñoz,GOVERNOR USE OF ELECTRIC VEHICLES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=136&year=24
SB0137,2024,RS,Mimi Stewart; William P. Soules,SCHOOL BOARD TRAINING,Chaptered,SCC Committee Report; SRC Committee Report; SEC Committee Report; HEC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=137&year=24
SB0138,2024,RS,Antonio Maestas,CREATE DEMOLITION FUND,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=138&year=24
SB0139,2024,RS,George K. Muñoz; Nancy Rodriguez,MEDICAID TRUST FUND,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=139&year=24
SB0140,2024,RS,George K. Muñoz,OVERSIGHT OF JUDICIAL DISTRICT DECISIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=140&year=24
SB0141,2024,RS,George K. Muñoz,RECYCLED METAL REPORTING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=141&year=24
SB0142,2024,RS,George K. Muñoz,BEHAVIORAL HEALTH FACILITY NOTIFICATION,Chaptered,SCC Committee Report; SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=142&year=24
SB0143,2024,RS,Antonio Maestas,SCHOOL PROGRAMS FOR DEAF STUDENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=143&year=24
SB0144,2024,RS,"Roberto ""Bobby"" J. Gonzales; Leo Jaramillo",LOCAL DWI GRANT PROGRAM ADMINISTRATION,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=144&year=24
SB0145,2024,RS,Antoinette Sedillo Lopez; Gerald Ortiz y Pino; Bill B. O'Neill; Gail Chasey; Eleanor Chávez,PUBLIC BODIES & FEDERAL IMMIGRATION VIOLATION,Died,SCC Committee Report; SHPAC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=145&year=24
SB0146,2024,RS,Jeff Steinborn; Nathan P. Small,HOSPITAL ACCEPTANCE OF HEALTH PLANS,Died (API.),SCC Committee Report; SHPAC Committee Report; STBTC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=146&year=24
SB0147,2024,RS,Antoinette Sedillo Lopez; Bill Tallman; Shannon D. Pinto,LIQUOR TAX INCREASE & USE,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=147&year=24
SB0148,2024,RS,Daniel A. Ivey-Soto; T. Ryan Lane,TAX & FEE ADMIN FEES,Chaptered,SCC Committee Report; STBTC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=148&year=24
SB0149,2024,RS,Bill Tallman; Pamelya Herndon; Jenifer Jones,BEHAVIORAL HEALTH FACILITIES FUND ACT,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=149&year=24
SB0150,2024,RS,Pete Campos; Pat Woods,NEW TUCUMCARI HOSPITAL,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=150&year=24
SB0151,2024,RS,Pete Campos; Pat Woods; Crystal R. Brantley,PREMIUM TAX TO EMERGENCY SERVICES FUND,Chaptered,SCC Committee Report; STBTC Committee Report; SFC Committee Report; HTRC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=151&year=24
SB0152,2024,RS,Siah Correa Hemphill,CYFD INVESTIGATIONS & BACKGROUND CHECKS,Chaptered,SCC Committee Report; SEC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=152&year=24
SB0153,2024,RS,Siah Correa Hemphill; Doreen Y. Gallegos,EARLY CHILDHOOD FUND TRANSFERS,Chaptered,SCC Committee Report; SEC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=153&year=24
SB0154,2024,RS,David M. Gallegos,SEXUAL ASSAULT INVESTIGATIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=154&year=24
SB0155,2024,RS,Steven McCutcheon  II,CARLSBAD GROSS RECEIPTS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=155&year=24
SB0156,2024,RS,Antoinette Sedillo Lopez; Andrea Romero,BRAIN INJURY REGISTRY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=156&year=24
SB0157,2024,RS,Gregg Schmedes,SHARING OF CERTAIN VOTER DATA,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=157&year=24
SB0158,2024,RS,Joseph Cervantes; Peter Wirth,CONSTITUTIONAL REVISION COMMISSION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=158&year=24
SB0159,2024,RS,Pete Campos,HIGHER EDUCATION TRUST FUND,Chaptered,SCC Committee Report; SEC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=159&year=24
SB0160,2024,RS,Antonio Maestas,RIO GRANDE STATE PARK RESTORATION,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=160&year=24
SB0161,2024,RS,George K. Muñoz; Pat Woods,ACUTE CARE FACILITIES SUBSIDIES,Chaptered,SCC Committee Report; SHPAC Committee Report; SFC Committee Report; HHHC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=161&year=24
SB0162,2024,RS,George K. Muñoz,STATE AGENCY INSUFFICIENT BALANCES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=162&year=24
SB0163,2024,RS,William F. Burt,DIRECT LIQUOR SHIPMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=163&year=24
SB0164,2024,RS,William P. Soules,UNIVERSAL BASIC INCOME & PREGNANCY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=164&year=24
SB0165,2024,RS,"Roberto ""Bobby"" J. Gonzales; Craig W. Brandt",LEGISLATIVE RETIREMENT CHANGES,Chaptered,SCC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=165&year=24
SB0166,2024,RS,Harold Pope; Eleanor Chávez,HOMELESSNESS REDUCTION DIVISION,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=166&year=24
SB0167,2024,RS,Pat Woods; Jack Chatfield,PURCHASE NE CORRECTIONAL FACILITY,Died (API.),SCC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=167&year=24
SB0168,2024,RS,Steven P. Neville; Daniel A. Ivey-Soto,DISTRICT ATTORNEY SALARIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=168&year=24
SB0169,2024,RS,Mimi Stewart; Steven P. Neville,LAND & WATER CONSERVATION FUND CHANGES,Chaptered,SCC Committee Report; SCONC Committee Report; SFC Committee Report; HRDLC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=169&year=24
SB0170,2024,RS,Gerald Ortiz y Pino,RURAL LIBRARIES ENDOWMENT FUND,Died (API.),SCC Committee Report; SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=170&year=24
SB0171,2024,RS,Craig W. Brandt,TEACHER-PURCHASED SUPPLIES TAX CREDIT,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=171&year=24
SB0172,2024,RS,Steven McCutcheon  II; Pat Woods; Jack Chatfield,FOREST CONSERVATION ACT & TIMBER,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=172&year=24
SB0173,2024,RS,Steven McCutcheon  II; Pat Woods; Jack Chatfield,NATURAL HERITAGE CONSERVATION ACT CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=173&year=24
SB0174,2024,RS,Leo Jaramillo; Kristina Ortez,CALF CANYON FIRE LEGAL SVCS. GROSS RECEIPTS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=174&year=24
SB0175,2024,RS,Leo Jaramillo; Joseph Cervantes; Siah Correa Hemphill,LAW ENFORCEMENT FUND DISTRIBUTIONS,Pocket Veto,SCC Committee Report; SJC Committee Report; SFC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=175&year=24
SB0176,2024,RS,Antonio Maestas; Art De La Cruz,ATHLETIC COMPETITION ACT CHANGES,Chaptered,SCC Committee Report; SHPAC Committee Report; STBTC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=176&year=24
SB0177,2024,RS,Pete Campos,COUNTY ELECTED OFFICIAL SALARY CAPS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=177&year=24
SB0178,2024,RS,Daniel A. Ivey-Soto; Kathleen Cates; Debra M. Sariñana,SEALING RECORDS & BACKGROUND CHECKS,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=178&year=24
SB0179,2024,RS,Martin Hickey,LIFE & HEALTH INSURANCE GUARANTY ACT CHANGES,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=179&year=24
SB0180,2024,RS,Michael Padilla,STUDENT MENTORING PROGRAM,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=180&year=24
SB0181,2024,RS,Peter Wirth; Micaela Lara Cadena,CORPORATE INCOME TAX LIABILITY,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=181&year=24
SB0182,2024,RS,"Roberto ""Bobby"" J. Gonzales",REGIONAL PLANNING DISTRICT SERVICES,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=182&year=24
SB0183,2024,RS,"Roberto ""Bobby"" J. Gonzales; Bill Tallman",ELECTRIC & HYBRID VEHICLE REGISTRATION FEES,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=183&year=24
SB0184,2024,RS,"Roberto ""Bobby"" J. Gonzales",MOTOR VEHICLE TAX DISTRIBUTIONS,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=184&year=24
SB0185,2024,RS,"Roberto ""Bobby"" J. Gonzales; Joseph Cervantes; Siah Correa Hemphill",WATER PROJECT FUND,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=185&year=24
SB0186,2024,RS,Linda M. Lopez; Brenda G. McKenna,RENT CONTROL PROHIBITIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=186&year=24
SB0187,2024,RS,Linda M. Lopez,LOCAL AIR QUALITY CONTROL AUTHORITY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=187&year=24
SB0188,2024,RS,"Roberto ""Bobby"" J. Gonzales",REGIONAL COUNCIL GRANT MATCH,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=188&year=24
SB0189,2024,RS,William E. Sharer,CONNIE MACK WORLD SERIES ADVERTISING,Died (API.),SCC Committee Report; SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=189&year=24
SB0190,2024,RS,"Daniel A. Ivey-Soto; Craig W. Brandt; Dayan Hochman-Vigil; Andrea Reeb; William ""Bill"" R. Rehm",DWI ACT,Died (API.),SCC Committee Report; SHPAC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=190&year=24
SB0191,2024,RS,George K. Muñoz,OFF-HIGHWAY VEHICLE DEFINITIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=191&year=24
SB0192,2024,RS,George K. Muñoz,GENERAL APPROPRIATION ACT OF 2024,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=192&year=24
SB0193,2024,RS,Mimi Stewart,READING MATERIALS FUND,Died (API.),SCC Committee Report; SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=193&year=24
SB0194,2024,RS,Gregory A. Baca; Greg Nibert,TERMINATION OF PUBLIC HEALTH ORDERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=194&year=24
SB0195,2024,RS,George K. Muñoz; Michael Padilla,FELONY ENTERING RETAIL ESTABLISHMENTS,Died (API.),SCC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=195&year=24
SB0196,2024,RS,William P. Soules,ELECTRIC SCHOOL BUSES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=196&year=24
SB0197,2024,RS,"Roberto ""Bobby"" J. Gonzales; Kristina Ortez; Pete Campos",TAOS COUNTY WATER PROJECTS,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=197&year=24
SB0198,2024,RS,Steven McCutcheon  II; Pat Woods; Jack Chatfield,GAME COMMISSION LAND & WATER ACQUISITIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=198&year=24
SB0199,2024,RS,Greg Nibert,ROSWELL AIR CENTER AIR RACING EVENTS,Died (API.),SCC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=199&year=24
SB0200,2024,RS,Ron Griggs; Harlan Vincent,TIMBERON WATER SYSTEM IMPROVEMENTS,Died (API.),SCC Committee Report; SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=200&year=24
SB0201,2024,RS,Steven P. Neville; Peter Wirth,TRANSPORTATION REGULATION,Died (API.),SCC Committee Report; STBTC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=201&year=24
SB0202,2024,RS,George K. Muñoz,GENERAL APPROPRIATION ACT OF 2024,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=202&year=24
SB0203,2024,RS,Bill Tallman; Antoinette Sedillo Lopez,BRAIN INJURY PROGRAM FUNDING LIMITS,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=203&year=24
SB0204,2024,RS,Daniel A. Ivey-Soto,FIREARMS ON PLAYGROUNDS,Died (API.),SCC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=204&year=24
