bill_number,session_year,session_type,action_date,legislative_day,action,order
SB0159,2024,RS,2024-02-06,LD: 9,Sent to HEC - Referrals: HEC/HAFC,6
SB0159,2024,RS,2024-02-08,LD: 11,Withdrawn from committee or daily calendar for subsequent action,7
SB0159,2024,RS,2024-02-10,LD: 12,HAFC: Reported by committee with Do Pass recommendation,8
SB0159,2024,RS,2024-02-12,LD: 14,Passed in the House of Representatives - Y:43 N:18,9
SB0159,2024,RS,,,Signed by Governor - Chapter 61 - Mar. 5,10
SB0160,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0160,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0160,2024,RS,2024-01-30,LD: 4,SCONC: Reported by committee with Do Pass recommendation,3
SB0160,2024,RS,,,Action Postponed Indefinitely,4
SB0161,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0161,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0161,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0161,2024,RS,2024-02-05,LD: 6,SFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0161,2024,RS,2024-02-07,LD: 7,Passed in the Senate - Y:37 N:0,5
SB0161,2024,RS,2024-02-07,LD: 10,Sent to HHHC - Referrals: HHHC/HAFC,6
SB0161,2024,RS,2024-02-12,LD: 14,HHHC: Reported by committee with Do Pass recommendation with amendment(s),7
SB0161,2024,RS,2024-02-13,LD: 14,HAFC: Reported by committee with Do Pass recommendation with amendment(s),8
SB0161,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:66 N:0,9
SB0161,2024,RS,2024-02-14,LD: 14,Senate has concurred with House Amendments,10
SB0161,2024,RS,,,Signed by Governor - Chapter 44 - Mar. 1,11
SB0162,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0162,2024,RS,,,Action Postponed Indefinitely,2
SB0163,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0163,2024,RS,,,Action Postponed Indefinitely,2
SB0164,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0164,2024,RS,,,Action Postponed Indefinitely,2
SB0165,2024,RS,2024-01-22,LD: 2,Sent to SCC - Referrals: SCC/SFC,1
SB0165,2024,RS,2024-01-23,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0165,2024,RS,2024-02-10,LD: 8,SFC: Reported by committee with Do Pass recommendation,3
SB0165,2024,RS,2024-02-10,LD: 9,Passed in the Senate - Y:36 N:3,4
SB0165,2024,RS,2024-02-12,LD: 14,Sent to HAFC - Referrals: HAFC,5
SB0165,2024,RS,2024-02-13,LD: 14,HAFC: Reported by committee with Do Pass recommendation with amendment(s),6
SB0165,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:46 N:18,7
SB0165,2024,RS,2024-02-14,LD: 14,Senate has concurred with House Amendments,8
SB0165,2024,RS,,,Signed by Governor - Chapter 29 - Feb. 29,9
SB0166,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0166,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0166,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0166,2024,RS,,,Action Postponed Indefinitely,4
SB0167,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0167,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0167,2024,RS,2024-02-01,LD: 6,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0167,2024,RS,,,Action Postponed Indefinitely,4
SB0168,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0168,2024,RS,,,Action Postponed Indefinitely,2
SB0169,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0169,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0169,2024,RS,2024-02-02,LD: 6,SCONC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0169,2024,RS,2024-02-09,LD: 7,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0169,2024,RS,2024-02-10,LD: 8,Passed in the Senate - Y:38 N:0,5
SB0169,2024,RS,2024-02-10,LD: 13,Sent to HRDLC - Referrals: HRDLC,6
SB0169,2024,RS,2024-02-13,LD: 14,HRDLC: Reported by committee with Do Pass recommendation,7
SB0169,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:64 N:0,8
SB0169,2024,RS,,,Signed by Governor - Chapter 14 - Feb. 28,9
SB0170,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SIRC/SFC,1
SB0170,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0170,2024,RS,2024-01-30,LD: 4,SIRC: Reported by committee with Do Pass recommendation,3
SB0170,2024,RS,,,Action Postponed Indefinitely,4
SB0171,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0171,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0171,2024,RS,,,Action Postponed Indefinitely,3
SB0172,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0172,2024,RS,,,Action Postponed Indefinitely,2
SB0173,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0173,2024,RS,,,Action Postponed Indefinitely,2
SB0174,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0174,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0174,2024,RS,,,Action Postponed Indefinitely,3
SB0175,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0175,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0175,2024,RS,2024-01-29,LD: 4,SJC: Reported by committee with Do Pass recommendation,3
SB0175,2024,RS,2024-02-08,LD: 7,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0175,2024,RS,2024-02-09,LD: 7,Passed in the Senate - Y:39 N:0,5
SB0175,2024,RS,2024-02-10,LD: 13,Sent to HJC - Referrals: HJC,6
SB0175,2024,RS,2024-02-12,LD: 14,HJC: Reported by committee with Do Pass recommendation,7
SB0175,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:64 N:1,8
SB0175,2024,RS,,,Pocket Veto,9
SB0176,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/STBTC,1
SB0176,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0176,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0176,2024,RS,2024-02-07,LD: 7,STBTC: Reported by committee with Do Pass recommendation,4
SB0176,2024,RS,2024-02-09,LD: 7,Passed in the Senate - Y:20 N:16,5
SB0176,2024,RS,2024-02-10,LD: 13,Sent to HCEDC - Referrals: HCEDC,6
SB0176,2024,RS,2024-02-12,LD: 14,HCEDC: Reported by committee with Do Pass recommendation,7
SB0176,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:63 N:3,8
SB0176,2024,RS,,,Signed by Governor - Chapter 30 - Feb. 29,9
SB0177,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0177,2024,RS,,,Action Postponed Indefinitely,2
SB0178,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0178,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0178,2024,RS,2024-02-06,LD: 7,SHPAC: Reported by committee with Do Pass recommendation,3
SB0178,2024,RS,,,Action Postponed Indefinitely,4
SB0179,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SJC,1
SB0179,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0179,2024,RS,2024-02-09,LD: 7,STBTC: Reported by committee with Do Pass recommendation,3
SB0179,2024,RS,,,Action Postponed Indefinitely,4
SB0180,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0180,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0180,2024,RS,2024-01-26,LD: 4,SEC: Reported by committee with Do Pass recommendation,3
SB0180,2024,RS,,,Action Postponed Indefinitely,4
SB0181,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0181,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0181,2024,RS,,,Action Postponed Indefinitely,3
SB0182,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0182,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0182,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation,3
SB0182,2024,RS,,,Action Postponed Indefinitely,4
SB0183,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0183,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0183,2024,RS,,,Action Postponed Indefinitely,3
SB0184,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0184,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0184,2024,RS,2024-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0184,2024,RS,,,Action Postponed Indefinitely,4
SB0185,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0185,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0185,2024,RS,2024-01-30,LD: 4,SCONC: Reported by committee with Do Pass recommendation,3
SB0185,2024,RS,,,Action Postponed Indefinitely,4
SB0186,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SJC,1
SB0186,2024,RS,,,Action Postponed Indefinitely,2
SB0187,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0187,2024,RS,,,Action Postponed Indefinitely,2
SB0188,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0188,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0188,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0188,2024,RS,,,Action Postponed Indefinitely,4
SB0189,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SIRC/SFC,1
SB0189,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0189,2024,RS,2024-01-30,LD: 4,SIRC: Reported by committee with Do Pass recommendation,3
SB0189,2024,RS,,,Action Postponed Indefinitely,4
SB0190,2024,RS,2024-01-23,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0190,2024,RS,2024-01-24,LD: 3,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0190,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0190,2024,RS,2024-02-09,LD: 7,SJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
SB0190,2024,RS,2024-02-10,LD: 8,Passed in the Senate - Y:26 N:8,5
SB0190,2024,RS,2024-02-10,LD: 13,Sent to HJC - Referrals: HJC,6
SB0190,2024,RS,,,Action Postponed Indefinitely,7
SB0191,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/STBTC,1
SB0191,2024,RS,,,Action Postponed Indefinitely,2
SB0192,2024,RS,2024-01-24,LD: 2,Sent to SFC - Referrals: SFC,1
SB0192,2024,RS,,,Action Postponed Indefinitely,2
SB0193,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0193,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0193,2024,RS,2024-01-29,LD: 4,SEC: Reported by committee with Do Pass recommendation,3
SB0193,2024,RS,,,Action Postponed Indefinitely,4
SB0194,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0194,2024,RS,,,Action Postponed Indefinitely,2
SB0195,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0195,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0195,2024,RS,,,Action Postponed Indefinitely,3
SB0196,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0196,2024,RS,,,Action Postponed Indefinitely,2
SB0197,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0197,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0197,2024,RS,2024-01-30,LD: 4,SCONC: Reported by committee with Do Pass recommendation,3
SB0197,2024,RS,,,Action Postponed Indefinitely,4
SB0198,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0198,2024,RS,,,Action Postponed Indefinitely,2
SB0199,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0199,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0199,2024,RS,2024-02-07,LD: 7,STBTC: Reported by committee with Do Pass recommendation,3
SB0199,2024,RS,,,Action Postponed Indefinitely,4
SB0200,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0200,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0200,2024,RS,2024-01-30,LD: 4,SCONC: Reported by committee with Do Pass recommendation,3
SB0200,2024,RS,,,Action Postponed Indefinitely,4
SB0201,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SJC,1
SB0201,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0201,2024,RS,2024-01-31,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0201,2024,RS,2024-02-08,LD: 7,SJC: Reported by committee with Do Pass recommendation,4
SB0201,2024,RS,2024-02-09,LD: 7,Passed in the Senate - Y:35 N:0,5
SB0201,2024,RS,2024-02-10,LD: 13,Sent to HTPWC - Referrals: HTPWC/HJC,6
SB0201,2024,RS,,,Action Postponed Indefinitely,7
SB0202,2024,RS,2024-01-24,LD: 2,Sent to SFC - Referrals: SFC,1
SB0202,2024,RS,,,Action Postponed Indefinitely,2
SB0203,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0203,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0203,2024,RS,2024-02-01,LD: 6,SHPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
SB0203,2024,RS,,,Action Postponed Indefinitely,4
SB0204,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC/SFC,1
SB0204,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0204,2024,RS,2024-02-12,LD: 9,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0204,2024,RS,,,Action Postponed Indefinitely,4
SB0205,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0205,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0205,2024,RS,2024-01-30,LD: 4,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0205,2024,RS,,,Action Postponed Indefinitely,4
SB0206,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/SJC/SFC,1
SB0206,2024,RS,2024-01-25,LD: 2,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0206,2024,RS,,,Action Postponed Indefinitely,3
SB0207,2024,RS,2024-01-24,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0207,2024,RS,,,Action Postponed Indefinitely,2
SB0208,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0208,2024,RS,2024-01-31,LD: 6,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0208,2024,RS,2024-02-06,LD: 7,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0208,2024,RS,,,Action Postponed Indefinitely,4
SB0209,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0209,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0209,2024,RS,2024-01-31,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0209,2024,RS,,,Action Postponed Indefinitely,4
SB0210,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0210,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0210,2024,RS,2024-02-03,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0210,2024,RS,,,Action Postponed Indefinitely,4
SB0211,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0211,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0211,2024,RS,2024-02-02,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0211,2024,RS,,,Action Postponed Indefinitely,4
SB0212,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0212,2024,RS,,,Action Postponed Indefinitely,2
SB0213,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0213,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0213,2024,RS,2024-02-02,LD: 6,SCONC: Reported by committee with Do Pass recommendation,3
SB0213,2024,RS,,,Action Postponed Indefinitely,4
SB0214,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0214,2024,RS,,,Action Postponed Indefinitely,2
SB0215,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SCONC/SJC,1
SB0215,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0215,2024,RS,,,Action Postponed Indefinitely,3
SB0216,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0216,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0216,2024,RS,2024-02-06,LD: 7,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0216,2024,RS,2024-02-10,LD: 8,SFC: Reported by committee with Do Pass recommendation,4
SB0216,2024,RS,2024-02-11,LD: 9,Passed in the Senate - Y:34 N:0,5
SB0216,2024,RS,2024-02-12,LD: 14,Sent to HAFC - Referrals: HAFC,6
SB0216,2024,RS,2024-02-13,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0216,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:54 N:7,8
SB0216,2024,RS,,,Signed by Governor - Chapter 15 - Feb. 28,9
SB0217,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0217,2024,RS,2024-01-26,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0217,2024,RS,2024-02-02,LD: 6,STBTC: Reported by committee with Do Pass recommendation,3
SB0217,2024,RS,2024-02-10,LD: 8,SFC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0217,2024,RS,2024-02-11,LD: 9,Passed in the Senate - Y:34 N:0,5
SB0217,2024,RS,2024-02-12,LD: 14,Sent to HAFC - Referrals: HAFC,6
SB0217,2024,RS,2024-02-13,LD: 14,HAFC: Reported by committee with Do Pass recommendation,7
SB0217,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:62 N:0,8
SB0217,2024,RS,,,Vetoed by Governor,9
SB0218,2024,RS,2024-01-25,LD: 2,Sent to SCC - Referrals: SCC/SFC,1
SB0218,2024,RS,,,Action Postponed Indefinitely,2
SB0219,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0219,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0219,2024,RS,2024-02-02,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0219,2024,RS,,,Action Postponed Indefinitely,4
SB0220,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0220,2024,RS,,,Action Postponed Indefinitely,2
SB0221,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0221,2024,RS,,,Action Postponed Indefinitely,2
SB0222,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0222,2024,RS,,,Action Postponed Indefinitely,2
SB0223,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0223,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0223,2024,RS,2024-02-05,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0223,2024,RS,,,Action Postponed Indefinitely,4
SB0224,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0224,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0224,2024,RS,,,Action Postponed Indefinitely,3
SB0225,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0225,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0225,2024,RS,,,Action Postponed Indefinitely,3
SB0226,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0226,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0226,2024,RS,,,Action Postponed Indefinitely,3
SB0227,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0227,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0227,2024,RS,2024-01-31,LD: 6,SEC: Reported by committee with Do Pass recommendation with amendment(s),3
SB0227,2024,RS,,,Action Postponed Indefinitely,4
SB0228,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SCONC/SFC,1
SB0228,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0228,2024,RS,2024-02-02,LD: 6,SCONC: Reported by committee with Do Pass recommendation,3
SB0228,2024,RS,,,Action Postponed Indefinitely,4
SB0229,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SRC/SFC,1
SB0229,2024,RS,,,Action Postponed Indefinitely,2
SB0230,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SJC,1
SB0230,2024,RS,2024-02-08,LD: 7,SCC referral removed,2
SB0230,2024,RS,2024-02-08,LD: 7,Referred to: SHPAC/SJC,3
SB0230,2024,RS,2024-02-10,LD: 9,SHPAC: Reported by committee with Do Pass recommendation with amendment(s),4
SB0230,2024,RS,2024-02-13,LD: 10,SJC: Reported by committee with Do Pass recommendation,5
SB0230,2024,RS,2024-02-13,LD: 12,Senate Floor Amendment,6
SB0230,2024,RS,2024-02-13,LD: 12,Passed in the Senate - Y:38 N:0,7
SB0230,2024,RS,2024-02-13,LD: 14,Sent to HJC - Referrals: HJC,8
SB0230,2024,RS,2024-02-14,LD: 15,HJC: Reported by committee with Do Pass recommendation,9
SB0230,2024,RS,2024-02-14,LD: 15,Passed in the House of Representatives - Y:62 N:3,10
SB0230,2024,RS,,,Signed by Governor - Chapter 31 - Feb. 29,11
SB0231,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SEC/SHPAC,1
SB0231,2024,RS,,,Action Postponed Indefinitely,2
SB0232,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0232,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0232,2024,RS,,,Action Postponed Indefinitely,3
SB0233,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0233,2024,RS,,,Action Postponed Indefinitely,2
SB0234,2024,RS,2024-01-26,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/SFC,1
SB0234,2024,RS,2024-01-29,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0234,2024,RS,2024-02-03,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0234,2024,RS,,,Action Postponed Indefinitely,4
SB0235,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SEC/SFC,1
SB0235,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0235,2024,RS,2024-02-02,LD: 6,SEC: Reported by committee with Do Pass recommendation,3
SB0235,2024,RS,,,Action Postponed Indefinitely,4
SB0236,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SHPAC/STBTC,1
SB0236,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0236,2024,RS,2024-02-03,LD: 6,SHPAC: Reported by committee with Do Pass recommendation,3
SB0236,2024,RS,2024-02-09,LD: 7,STBTC: Reported by committee with Do Pass recommendation,4
SB0236,2024,RS,2024-02-10,LD: 8,Passed in the Senate - Y:28 N:9,5
SB0236,2024,RS,2024-02-10,LD: 13,Sent to HTRC - Referrals: HTRC,6
SB0236,2024,RS,2024-02-12,LD: 13,HTRC: Reported by committee with Do Pass recommendation,7
SB0236,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:66 N:1,8
SB0236,2024,RS,,,Signed by Governor - Chapter 62 - Mar. 5,9
SB0237,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/SJC,1
SB0237,2024,RS,2024-01-30,LD: 4,SCC: Reported by committee to fall within the purview of a 30 day session,2
SB0237,2024,RS,,,Action Postponed Indefinitely,3
SB0238,2024,RS,2024-01-29,LD: 4,Sent to SCC - Referrals: SCC/STBTC/SFC,1
SB0238,2024,RS,,,Action Postponed Indefinitely,2
