bill_id,term,session,title,description,commem
SB0300,2023_2024,2023-RS,State Food Supply Amendments,This bill addresses regulation of local food.,0
HB1001,2023_2024,2023-S1,Emergency Response Funding,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2022 and ending June 30, 2023 and for the fiscal year beginning July 1, 2023 and ending June 30, 2024.",0
HB1002,2023_2024,2023-S1,Restricted Persons Amendments,This bill amends provisions concerning dangerous weapons restrictions for certain persons.,0
HB1003,2023_2024,2023-S1,Firefighter Death Benefit Amendments,This bill modifies the death benefit for certain firefighters under the Firefighters' Retirement Act.,0
HB0001,2023_2024,2024-RS,Public Education Base Budget Amendments,"This bill supplements or reduces appropriations otherwise provided for the support and operation of public education for the fiscal year beginning July 1, 2023, and ending June 30, 2024, and appropriates funds for the support and operation of public education for the fiscal year beginning July 1, 2024, and ending June 30, 2025.",0
HB0002,2023_2024,2024-RS,New Fiscal Year Supplemental Appropriations Act,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0003,2023_2024,2024-RS,Appropriations Adjustments,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0005,2023_2024,2024-RS,"Natural Resources, Agriculture, and Environmental Quality Base Budget","This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0006,2023_2024,2024-RS,Executive Offices and Criminal Justice Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0007,2023_2024,2024-RS,Social Services Base Budget,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and appropriates funds for the support and operation of state government for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0008,2023_2024,2024-RS,State Agency Fees and Internal Service Fund Rate Authorization and Appropriations,"This bill supplements or reduces appropriations otherwise provided for the support and operation of state government for the fiscal year beginning July 1, 2023 and ending June 30, 2024 and for the fiscal year beginning July 1, 2024 and ending June 30, 2025.",0
HB0010,2023_2024,2024-RS,Public Fund Amendments,This bill addresses reporting requirements for the Public Treasurers' Investment Fund.,0
HB0011,2023_2024,2024-RS,Water Efficient Landscaping Requirements,This bill addresses use of lawn or turf.,0
HB0012,2023_2024,2024-RS,Tax Incentive Revisions,This bill modifies provisions relating to tax incentives for new development projects.,0
HB0013,2023_2024,2024-RS,Infrastructure Financing Districts,This bill enacts and modifies provisions related to infrastructure financing districts.,0
HB0014,2023_2024,2024-RS,School Threat Penalty Amendments,This bill addresses threatening or falsely reporting an emergency at a school.,0
HB0015,2023_2024,2024-RS,Criminal Code Recodification and Cross References,"This bill modifies criminal provisions in Title 76, Utah Criminal Code, by redrafting offense statutes into a new structure and clarifying existing law.",0
HB0016,2023_2024,2024-RS,Sexual Offenses Amendments,This bill addresses certain sexual crimes committed against children.,0
HB0017,2023_2024,2024-RS,Sales and Use Tax Revisions,This bill amends the requirements governing when a seller has to pay or collect and remit sales and use tax.,0
HB0018,2023_2024,2024-RS,Tax Withholding Amendments,This bill modifies requirements for mineral production tax withholding.,0
HB0019,2023_2024,2024-RS,Higher Education Financial Aid Amendments,"This bill amends the definition of ""fees"" to include additional expenses.",0
HB0020,2023_2024,2024-RS,Parental Rights Amendments,This bill addresses the voluntary relinquishment of parental rights.,0
HB0021,2023_2024,2024-RS,Criminal Accounts Receivable Amendments,This bill amends provisions related to a criminal accounts receivable.,0
HB0022,2023_2024,2024-RS,Concurrent Enrollment Revisions,This bill expands the eligibility of a PRIME program certificate.,0
HB0023,2023_2024,2024-RS,Division of Outdoor Recreation Advisory Council Sunset Extension,This bill addresses the sunset date of the advisory council that advises the Division of Outdoor Recreation on boating policies.,0
HB0024,2023_2024,2024-RS,Uniform Real Property Transfer on Death Act Amendments,This bill amends provisions of the Uniform Real Property Transfer on Death Act.,0
HB0025,2023_2024,2024-RS,Electronic Notarization Amendments,This bill modifies provisions related to electronic notarizations.,0
HB0026,2023_2024,2024-RS,Correctional Facility Amendments,This bill enacts provisions related to communication devices in correctional facilities.,0
HB0027,2023_2024,2024-RS,Criminal Code Amendments,"This bill makes changes to criminal offenses in Title 76, Utah Criminal Code.",0
HB0028,2023_2024,2024-RS,Emergency Responder Voting Amendments,This bill addresses voting procedures for emergency responders.,0
HB0029,2023_2024,2024-RS,Sensitive Material Review Amendments,This bill amends provisions regarding the evaluation of instructional material to identify and remove pornographic or indecent material.,0
HB0030,2023_2024,2024-RS,Road Rage Amendments,This bill addresses road rage events.,0
HB0031,2023_2024,2024-RS,Agritourism Amendments,This bill addresses agritourism activities.,0
HB0032,2023_2024,2024-RS,Short-term Rental Modifications,This bill addresses the taxation of short-term rentals of accommodations and motor vehicles.,0
HB0033,2023_2024,2024-RS,Cigarette and Tobacco Amendments,This bill modifies the Cigarette and Tobacco Tax and Licensing Act.,0
HB0034,2023_2024,2024-RS,Tax Refund Claim Amendments,This bill modifies the procedures for challenging a penalty or interest.,0
HB0035,2023_2024,2024-RS,Metro Township Modifications,This bill modifies and enacts provisions relating to metro townships.,0
HB0036,2023_2024,2024-RS,Open and Public Meetings Act Amendments,This bill modifies provisions of the Open and Public Meetings Act.,0
HB0037,2023_2024,2024-RS,Joint Tenancy Presumption Amendments,This bill amends the presumption of joint tenancy for certain grants of ownership interest in real estate.,0
HB0038,2023_2024,2024-RS,Psychotropic Medication Oversight Pilot Program Amendments,This bill amends provisions related to the psychotropic medication oversight pilot program.,0
HB0039,2023_2024,2024-RS,Massage Therapy Practice Act Amendments,This bill extends the sunset date for the Massage Therapy Practice Act.,0
HB0040,2023_2024,2024-RS,Division of Consumer Protection Amendments,This bill enacts and repeals provisions related to consumer complaints to the Division of Consumer Protection (division).,0
HB0041,2023_2024,2024-RS,Health Data Authority Amendments,This bill modifies provisions related to the Department of Health and Human Services' health data authority.,0
HB0042,2023_2024,2024-RS,Water Rights Publication Amendments,This bill addresses publication of notices by the state engineer.,0
HB0043,2023_2024,2024-RS,Charitable Solicitations Act Amendments,This bill amends provisions related to charitable solicitations.,0
HB0044,2023_2024,2024-RS,Social Work Licensure Compact,This bill enacts the Social Work Licensure Compact.,0
HB0045,2023_2024,2024-RS,Safeut and School Safety Commission Amendments,This bill extends the repeal date for the SafeUT and School Safety Commission.,0
HB0046,2023_2024,2024-RS,Veterans and Military Affairs Commission Amendments,This bill amends provisions relating to the Veterans and Military Affairs Commission.,0
HB0047,2023_2024,2024-RS,Utah Seismic Safety Commission Amendments,This bill amends provisions related to the Utah Seismic Safety Commission.,0
HB0048,2023_2024,2024-RS,Utah Energy Act Amendments,This bill modifies the Utah Energy Act.,0
HB0049,2023_2024,2024-RS,Justice Court Reform Task Force Sunset Extension,This bill addresses the sunset date for the Justice Court Reform Task Force.,0
HB0050,2023_2024,2024-RS,State Highway Designation Amendments,This bill amends the Transportation Code to designate the West Davis Corridor as a state highway.,0
HB0051,2023_2024,2024-RS,Health and Human Services Funding Amendments,This bill addresses risk analysis and budgetary buffers related to the Medicaid program.,0
HB0052,2023_2024,2024-RS,Industrial Hemp Amendments,This bill modifies and enacts provisions related to industrial hemp.,0
HB0053,2023_2024,2024-RS,Property Valuation Amendments,This bill modifies provisions related to the Multicounty Appraisal Trust (trust).,0
HB0054,2023_2024,2024-RS,Coal Miner Certification Panel Amendments,This bill extends the sunset date for the Coal Miner Certification Panel.,0
HB0055,2023_2024,2024-RS,Employment Confidentiality Amendments,This bill enacts provisions related to sexual assault and sexual harassment in the workplace.,0
HB0056,2023_2024,2024-RS,Airport Law Enforcement Amendments,This bill concerns the provision of law enforcement services by the Department of Public Safety and the Utah Highway Patrol at certain airports.,0
HB0057,2023_2024,2024-RS,Snake Valley Aquifer Advisory Council Amendments,This bill removes provisions related to the Snake Valley Aquifer.,0
HB0058,2023_2024,2024-RS,Licensing Amendments,This bill addresses licensure by endorsement.,0
HB0059,2023_2024,2024-RS,Federal Funds Contingency Planning,This bill addresses contingency planning related to federal funds.,0
HB0060,2023_2024,2024-RS,Phased Retirement Extension,This bill modifies provisions related to phased retirement.,0
HB0061,2023_2024,2024-RS,Water Measuring and Accounting Amendments,This bill addresses water measurement and accounting.,0
HB0062,2023_2024,2024-RS,Utah Water Ways Amendments,This bill addresses the partnership of Utah Water Ways.,0
HB0063,2023_2024,2024-RS,Consumer Review Fairness Amendments,This bill prohibits certain restrictions in consumer contracts.,0
HB0064,2023_2024,2024-RS,State Construction and Fire Codes Amendments,This bill modifies the State Construction Code and the State Fire Code.,0
HB0065,2023_2024,2024-RS,Active Transportation and Canal Trail Amendments,"This bill clarifies how the Department of Transportation addresses canal corridors in transportation corridor preservation and project prioritization, and canal trails in active transportation planning.",0
HB0066,2023_2024,2024-RS,Property Tax Relief Amendments,"This bill modifies provisions relating to the property tax relief commonly known as ""circuit breaker.""",0
HB0067,2023_2024,2024-RS,First Responder Mental Health Services Grant Program Amendments,This bill amends the First Responder Mental Health Services Grant Program (program).,0
HB0068,2023_2024,2024-RS,Drug Sentencing Modifications,This bill addresses the punishment for individuals who use or possess a firearm while distributing illegal drugs.,0
HB0069,2023_2024,2024-RS,DUI Testing Amendments,This bill amends provisions related to testing of bodily fluids for purposes of an investigation of driving under the influence.,0
HB0070,2023_2024,2024-RS,Fatality Review Amendments,This bill amends provisions relating to fatality reviews.,0
HB0071,2023_2024,2024-RS,Behavioral Health Crisis Response Modifications,This bill addresses receiving centers and mobile crisis outreach teams.,0
HB0072,2023_2024,2024-RS,State Boards and Commissions Amendments,This bill establishes sunset provisions for certain boards and commissions.,0
HB0073,2023_2024,2024-RS,Rehabilitation Services Amendments,This bill modifies provisions regarding neurological and brain injury rehabilitation services funds and committees,0
HB0074,2023_2024,2024-RS,Utility Relocation Cost Sharing Amendments,This bill amends provisions related to allocation of costs to relocate utility infrastructure within state highway and certain public transit rights of way.,0
HB0075,2023_2024,2024-RS,Paid Leave Modifications,This bill addresses paid leave for certain state employees.,0
HB0076,2023_2024,2024-RS,State Resource Management Plan Amendments,This bill updates the statewide resource management plan.,0
HB0077,2023_2024,2024-RS,Division of Human Resource Management Amendments,This bill modifies provisions of the Utah State Personnel Management Act.,0
HB0078,2023_2024,2024-RS,Motion Picture Incentives Amendments,This bill addresses the Governor's Office of Economic Opportunity's issuance of motion picture incentives.,0
HB0079,2023_2024,2024-RS,Initiatives and Referenda Amendments,"This bill amends provisions relating to collecting signatures for, or removing signatures from, an initiative petition or a referendum petition.",0
HB0080,2023_2024,2024-RS,Candidate and Officeholder Disclosure Modifications,This bill modifies provisions related to conflicts of interest.,0
HB0081,2023_2024,2024-RS,Domestic Violence Modifications,"This bill amends the definition of domestic violence in Title 77, Chapter 36, Cohabitant Abuse Procedures Act.",0
HB0082,2023_2024,2024-RS,Public Education Program Modifications,This bill amends and makes technical and conforming changes to certain provisions of the Utah Code regarding public education.,0
HB0083,2023_2024,2024-RS,Criminal Threat or Interference Amendments,"This bill concerns criminal offenses conducted against a public servant, party official, or voter.",0
HB0084,2023_2024,2024-RS,School Safety Amendments,This bill establishes a system for school safety incidents.,0
HB0085,2023_2024,2024-RS,Electric Bike Amendments,This bill amends the definition of an electric assisted bicycle.,0
HB0086,2023_2024,2024-RS,Public Safety Data Amendments,This bill amends and enacts provisions related to the collection and reporting of public safety data.,0
HB0087,2023_2024,2024-RS,Department of Government Operations Revisions,This bill amends provisions related to the Division of Finance and the Division of Purchasing and General Services.,0
HB0088,2023_2024,2024-RS,Landowner Liability Amendments,"This bill amends the definition of ""recreational purpose"" in Title 57, Chapter 14, Limitations on Landowner Liability.",0
HB0089,2023_2024,2024-RS,Tax Refund Amendments,This bill modifies provisions relating to tax refunds.,0
HB0090,2023_2024,2024-RS,Outdoor Recreation Infrastructure Amendments,This bill makes changes related to outdoor recreation infrastructure.,0
HB0091,2023_2024,2024-RS,Utah Office of Regulatory Relief Revisions,This bill modifies the Utah Office of Regulatory Relief and the General Regulatory Sandbox Program (regulatory sandbox).,0
HB0092,2023_2024,2024-RS,Voting Amendments,This bill modifies provisions relating to mailed ballots.,0
HB0093,2023_2024,2024-RS,Child Welfare Investigations Amendments,This bill modifies provisions regarding child welfare procedures.,0
HB0094,2023_2024,2024-RS,Civil Commitment Examiner Requirements,This bill amends provisions related to designated examiners.,0
HB0095,2023_2024,2024-RS,Liability of Relative Amendments,This bill repeals a statutory provision regarding the liability of a relative.,0
HB0096,2023_2024,2024-RS,Child Care Program Sales Tax Exemption,This bill enacts a sales and use tax exemption for construction of a child care program.,0
HB0097,2023_2024,2024-RS,Gun Safety Amendments,This bill concerns a waiting period for the sale of a firearm.,0
HB0098,2023_2024,2024-RS,Firearm Access Amendments,This bill requires that a firearm is secured and provides penalties.,0
HB0099,2023_2024,2024-RS,Consumer Credit Protection Amendments,This bill amends the Credit Services Organizations Act.,0
HB0100,2023_2024,2024-RS,Workforce Development Funding Amendments,This bill establishes the Workforce Initiatives Fund within the Department of Workforce Services (department).,0
HB0101,2023_2024,2024-RS,Law Enforcement Reporting Requirements,This bill requires the Bureau of Criminal Identification to collect statistics on the source of firearms recovered from restricted persons.,0
HB0102,2023_2024,2024-RS,Peace Officer Standards and Training Amendments,This bill modifies the representatives on the Peace Officer Standards and Training (POST) Council.,0
HB0103,2023_2024,2024-RS,Salary Supplement for School Speech-language Pathologists and Audiologists,This bill makes certain speech-language pathologists and audiologists eligible for the Teacher Salary Supplement Program.,0
HB0104,2023_2024,2024-RS,Property Owner Association Amendments,This bill amends provisions of the Condominium Ownership Act and the Community Association Act in relation to radon mitigation.,0
HB0105,2023_2024,2024-RS,Educator Expense Modifications,This bill enacts an income tax credit for out-of-pocket expenses incurred by an educator.,0
HB0106,2023_2024,2024-RS,Electronic Cigarette Requirements,This bill codifies the nicotine content limit for electronic cigarettes.,0
HB0107,2023_2024,2024-RS,Recycling Facility Transparency Amendments,This bill requires certain recycling facilities to publish information about the end location of recyclable materials.,0
HB0108,2023_2024,2024-RS,Alcohol Licensee Video Recording Requirements,This bill requires certain licensees under the Alcoholic Beverage Control Act to make and retain video surveillance.,0
HB0109,2023_2024,2024-RS,Safe School Route Evaluations,This bill requires a school traffic safety committee to include recommendations for infrastructure improvements in a child access routing plan.,0
HB0110,2023_2024,2024-RS,Sex and Kidnap Offender Registry Amendments,This bill amends provisions related to the Sex and Kidnap Offender Registry.,0
HB0111,2023_2024,2024-RS,Employment Training Requirement Limitations,"This bill prohibits, for purposes of employment discrimination, certain training or other requirements that compel or require adherence to or belief in certain concepts.",0
HB0112,2023_2024,2024-RS,Sex Education Instruction Amendments,This bill removes human sexuality from the definition of sex education instruction.,0
HB0113,2023_2024,2024-RS,Rural County Jail Facilities Tax,This bill establishes a local option sales and use tax for rural county jail facilities.,0
HB0114,2023_2024,2024-RS,Rape Crisis and Services Center Amendments,This bill concerns standards of care and eligibility standards for a rape crisis and services center.,0
HB0115,2023_2024,2024-RS,Cultural and Community Engagement Amendments,This bill modifies provisions related to cultural and community engagement.,0
HB0116,2023_2024,2024-RS,Commercial Property Assessed Clean Energy Act Amendments,This bill modifies provisions of the Commercial Property Assessed Clean Energy Act.,0
HB0117,2023_2024,2024-RS,Wind Energy Facility Siting Modifications,This bill enacts a provision related to wind energy facilities.,0
HB0118,2023_2024,2024-RS,Prohibition of Production of Private Keys,This bill provides protection for private personal digital data.,0
HB0119,2023_2024,2024-RS,School Employee Firearm Possession Amendments,This bill creates a program regarding the possession of a firearm by a school employee.,0
HB0120,2023_2024,2024-RS,State Park Funding Amendments,This bill modifies funding provisions related to the Division of State Parks.,0
HB0121,2023_2024,2024-RS,Educator Background Check Amendments,This bill prohibits a Local Education Agency from collecting background check fees from licensed employees and non-licensed substitute teachers.,0
HB0122,2023_2024,2024-RS,Motor Vehicle Equipment Amendments,This bill allows a motorcycle and certain other vehicles to have more than four lamps on the front of the vehicle.,0
HB0123,2023_2024,2024-RS,Vaccine Disclosure Amendments,This bill enacts a conditional disclosure requirement on health care providers who administer certain vaccinations.,0
HB0124,2023_2024,2024-RS,Energy Infrastructure Amendments,This bill modifies the high cost infrastructure development income tax credit.,0
HB0125,2023_2024,2024-RS,Procurement Code Amendments,This bill modifies provisions of the Utah Procurement Code.,0
HB0126,2023_2024,2024-RS,Emissions Regulation Amendments,This bill prohibits the Division of Motor Vehicles from registering a motor vehicle in certain counties if the motor vehicles meets certain criteria.,0
HB0127,2023_2024,2024-RS,Victim Targeting Reporting,This bill creates the bias incident hotline program.,0
HB0128,2023_2024,2024-RS,Tobacco Cessation Amendments,This bill permits a minor to consent to and participate in tobacco and nicotine cessation services.,0
HB0129,2023_2024,2024-RS,Child Support Requirements,This bill amends provisions related to child support obligations for a child in the custody of the Division of Child and Family Services.,0
HB0130,2023_2024,2024-RS,Animal Fighting Penalties,This bill amends provisions related to animal fighting.,0
HB0131,2023_2024,2024-RS,Clergy Child Abuse Reporting Requirements,This bill modifies provisions relating to reporting requirements for child abuse and neglect.,0
HB0132,2023_2024,2024-RS,Pharmacy Amendments,This bill allows pharmacists and pharmacy interns to substitute prescribed drugs under certain circumstances.,0
HB0133,2023_2024,2024-RS,Human Trafficking Expungement Amendments,This bill addresses the expungement of offenses for human trafficking victims.,0
HB0134,2023_2024,2024-RS,Marriage Modifications,This bill addresses marriage.,0
HB0135,2023_2024,2024-RS,County Land Use Amendments,This bill addresses county land use and development.,0
HB0136,2023_2024,2024-RS,Social Security Tax Amendments,This bill modifies the individual income tax credit for social security benefits.,0
HB0137,2023_2024,2024-RS,Disability Coverage Amendments,This bill addresses wraparound services for certain individuals with a disability.,0
HB0138,2023_2024,2024-RS,Lobbyist Disclosure and Regulation Act Amendments,This bill addresses communications with an elected official's employer.,0
HB0139,2023_2024,2024-RS,Mental Health Treatment Study,This bill requires a study of mental health treatment and supports.,0
HB0140,2023_2024,2024-RS,Amendments to Custody and Parent-time,This bill addresses parental notification in regard to a custody and parent-time arrangement.,0
HB0141,2023_2024,2024-RS,Olene Walker Housing Loan Fund Amendments,This bill modifies provisions related to the Olene Walker Housing Loan Fund within the Department of Workforce Services.,0
HB0142,2023_2024,2024-RS,Railroad Drone Amendments,This bill allows a large public transit district to use an unmanned aircraft to examine public transit facilities for safety purposes.,0
HB0143,2023_2024,2024-RS,Shooting Range Requirements,This bill modifies provisions relating to shooting ranges.,0
HB0144,2023_2024,2024-RS,Vehicle Accident Liability Amendments,This bill clarifies that a vehicle operator intending to turn left is not required to yield the right-of-way to a vehicle operator approaching from the opposite direction that fails to obey a certain traffic-control device at the intersection and is not liable for a resulting accident.,0
HB0145,2023_2024,2024-RS,Veterinary Amendments,This bill authorizes veterinary telehealth services.,0
HB0146,2023_2024,2024-RS,Human Trafficking Amendments,This bill addresses human trafficking education and prevention.,0
HB0147,2023_2024,2024-RS,Threat of Violence Amendments,This bill amends the threat of violence offense.,0
HB0148,2023_2024,2024-RS,Artificial Pornographic Images Amendments,"This bill amends provisions in Title 76, Chapter 5b, Sexual Exploitation Act.",0
HB0149,2023_2024,2024-RS,Earned Income Tax Credit Amendments,This bill makes the earned income tax credit refundable.,0
HB0150,2023_2024,2024-RS,Aggravated Assault Amendments,This bill amends the crime of aggravated assault.,0
HB0151,2023_2024,2024-RS,Public Lands Amendments,This bill requires an inventory of public lands.,0
HB0152,2023_2024,2024-RS,Residential Construction Amendments,This bill requires of the Division of Professional Licensing to provide certain model contracts.,0
HB0153,2023_2024,2024-RS,Child Care Revisions,This bill modifies the child tax credit.,0
HB0154,2023_2024,2024-RS,Bicycle Amendments,This bill amends bicycle and moped handlebar requirements.,0
HB0155,2023_2024,2024-RS,Changes to Fireworks Provisions,This bill modifies a provision relating to the discharge of fireworks.,0
HB0156,2023_2024,2024-RS,Burglary Amendments,This bill amends the offense of aggravated burglary.,0
HB0157,2023_2024,2024-RS,Child Custody Factor Amendments,This bill modifies factors used in determining custody for minor children in relation to a minor child's gender identity.,0
HB0158,2023_2024,2024-RS,Criminal Defamation Amendments,This bill repeals the offense of criminal defamation.,0
HB0159,2023_2024,2024-RS,Bears Ears Visitor Center Advisory Committee Repeal Amendments,This bill addresses the Bears Ears Visitor Center Advisory Committee.,0
HB0160,2023_2024,2024-RS,Campaign Funding Amendments,This bill amends provisions relating to clothing expenses for which campaign funds may be used.,0
HB0161,2023_2024,2024-RS,School Board Amendments,This bill addresses actions of a school district that may be subject to a referendum.,0
HB0162,2023_2024,2024-RS,Sexual Offense Amendments,This bill creates the offense of sexual conduct without affirmative consent.,0
HB0163,2023_2024,2024-RS,Blockchain and Digital Innovation Task Force Sunset Extension,This bill extends the repeal date for the Blockchain and Digital Innovation Task Force.,0
HB0164,2023_2024,2024-RS,Digital Currency Modifications,This bill makes modifications to the Uniform Commercial Code.,0
HB0165,2023_2024,2024-RS,Federal Law Enforcement Amendments,"This bill requires a federal officer to obtain a county sheriff's permission to conduct an arrest, search, or seizure under certain conditions.",0
HB0166,2023_2024,2024-RS,Restricted Persons Amendments,This bill amends the definition of restricted person.,0
HB0167,2023_2024,2024-RS,Education Innovation Program Amendments,This bill amends certain provisions of the Education Innovation Program and requires the director of ULEAD to market the program to educators.,0
HB0168,2023_2024,2024-RS,Accessibility of Campaign Finance Disclosures,This bill amends provisions relating to campaign finance disclosures.,0
HB0169,2023_2024,2024-RS,Rental Property Disclosure Requirements,This bill modifies the duties of a residential property owner.,0
HB0170,2023_2024,2024-RS,Unemployment Insurance Amendments,This bill modifies the Employment Security Act.,0
HB0171,2023_2024,2024-RS,Death Certificate Amendments,This bill modifies provisions related to death certificates.,0
HB0172,2023_2024,2024-RS,Student Athlete Participation Amendments,This bill provides that an athletic association may collect other certain documentation for a student that is homeless or not a United States citizen that confirms the student's date of birth and sex.,0
HB0173,2023_2024,2024-RS,Local School Board Amendments,This bill addresses actions of a school district that may be subject to a referendum.,0
HB0174,2023_2024,2024-RS,Automatic Renewal Contract Requirements,This bill addresses automatic renewal contract requirements.,0
HB0175,2023_2024,2024-RS,Impact Fees Amendments,This bill modifies provisions relating to impact fees.,0
HB0176,2023_2024,2024-RS,Elected Official Vacancy Amendments,This bill addresses elected officials of political subdivisions who are reservists of the armed forces.,0
HB0177,2023_2024,2024-RS,Forcible Entry Warrant Amendments,This bill amends the requirements for law enforcement officers to forcibly enter a premises.,0
HB0178,2023_2024,2024-RS,Correction Officer Amendments,This bill modifies provisions relating to the designation and duties of officers within the Department of Corrections.,0
HB0179,2023_2024,2024-RS,Insurance Damages Amendments,This bill amends provisions related to insurance claims.,0
HB0180,2023_2024,2024-RS,Short-term Rental Amendments,This bill enacts provisions regarding short-term residential rentals.,0
HB0181,2023_2024,2024-RS,Criminal Offenses Amendments,This bill addresses the imposition of an indeterminate prison term for certain criminal offenses.,0
HB0182,2023_2024,2024-RS,Student Survey Amendments,This bill requires parental consent for any non-academic survey given to a student.,0
HB0183,2023_2024,2024-RS,Income Tax Reduction,This bill modifies income tax provisions.,0
HB0184,2023_2024,2024-RS,Vehicle Owner Registration and Insurance Requirements,This bill allows an individual to show proof of registration of an off-highway vehicle through digital means.,0
HB0185,2023_2024,2024-RS,Primary Ballot Requirements,This bill addresses the nomination for an elective office of a member of a qualified political party.,0
HB0186,2023_2024,2024-RS,License Plate Requirements,This bill amends provisions related to the issuance of personalized license plates.,0
HB0187,2023_2024,2024-RS,Limitation on Special Mitigation Based on Victim Identity,This bill limits the use of a criminal defense based on a victim's sexual orientation or gender identity.,0
HB0188,2023_2024,2024-RS,Modifications Relating to the Use of Land,This bill modifies provisions related to building permits issued by a county or municipality.,0
HB0189,2023_2024,2024-RS,Contact Lens Purchase Amendments,This bill requires certain information to be communicated to a patient receiving a contact lens prescription.,0
HB0190,2023_2024,2024-RS,Forensic Funding Amendments,This bill addresses grant funding for forensic equipment.,0
HB0191,2023_2024,2024-RS,Electrical Energy Amendments,This bill modifies provisions related to the regulation of energy.,0
HB0192,2023_2024,2024-RS,Local Education Agency Employee Paid Leave,This bill creates a grant program for a local education agency (LEA) that has a parental leave policy which meets certain criteria.,0
HB0193,2023_2024,2024-RS,Hospital Assessment Revisions,This bill amends provisions related to the Medicaid program.,0
HB0194,2023_2024,2024-RS,Child Placement Amendments,This bill amends provisions relating to adoption and child placement.,0
HB0195,2023_2024,2024-RS,Land Use Planning Amendments,This bill modifies provisions relating to local government land use plans and regulations.,0
HB0196,2023_2024,2024-RS,Sexual Abuse Amendments,This bill addresses civil statutes of limitation for certain sex crimes.,0
HB0197,2023_2024,2024-RS,Requirements for Supported Decision-making Agreements,This bill addresses supported decision-making agreements.,0
HB0198,2023_2024,2024-RS,Child Welfare Placement Review Amendments,This bill amends provisions of the Utah Juvenile Code related to the termination of parental rights.,0
HB0199,2023_2024,2024-RS,Child Welfare Revisions,This bill amends definitions in the Utah Juvenile Code.,0
HB0200,2023_2024,2024-RS,Order for Life Sustaining Treatment Amendments,This bill modifies provisions related to orders for life sustaining treatment.,0
HB0201,2023_2024,2024-RS,Traffic Enforcement Amendments,"This bill creates the Speed Safety Camera Pilot Program, amends restrictions on the use of a speed safety camera for traffic enforcement, and allocates fees collected from speed safety camera citations.",0
HB0202,2023_2024,2024-RS,Student Athlete Amendments,"This bill enacts provisions relating to the use of the name, image, or likeness of a student athlete who participates in an institution's collegiate athletic program.",0
HB0203,2023_2024,2024-RS,Involuntary Commitment Amendments,This bill amends the criteria for involuntary civil commitment.,0
HB0204,2023_2024,2024-RS,Towing Requirements,This bill amends provisions related to notice required for impound tows and tows that are not impound tows.,0
HB0205,2023_2024,2024-RS,Minimum Wage Amendments,This bill addresses the minimum wage.,0
HB0206,2023_2024,2024-RS,Columbia Interstate Compact Amendments,This bill repeals the state's ratification of the Columbia Interstate Compact.,0
HB0207,2023_2024,2024-RS,Utah Homelessness Council Amendments,This bill modifies the makeup of the Utah Homelessness Council.,0
HB0208,2023_2024,2024-RS,Teacher Licensure Amendments,This bill addresses changes in teacher licensure requirements.,0
HB0209,2023_2024,2024-RS,Amendments to Civil and Criminal Actions,This bill addresses a civil action for human trafficking.,0
HB0210,2023_2024,2024-RS,Disabled Parking Amendments,This bill modifies parking requirements for accessible parking spaces for certain individuals.,0
HB0211,2023_2024,2024-RS,Penalty for False Statement During Drug Arrest,This bill modifies offenses related to giving false information to a law enforcement officer.,0
HB0212,2023_2024,2024-RS,Vital Records Amendments,This bill enacts provisions related to the Office of Vital Records and Statistics.,0
HB0213,2023_2024,2024-RS,Crime Victim Records Amendments,This bill places restrictions on certain records relating to crime victims.,0
HB0214,2023_2024,2024-RS,Election Modifications,This bill addresses mailed ballots.,0
HB0215,2023_2024,2024-RS,Home Solar Energy Amendments,This bill modifies provisions related to the Residential Solar Energy Disclosure Act.,0
HB0216,2023_2024,2024-RS,Eliminating Minimum Time Requirements for Professional Training,This bill addresses the educational and experience requirements for certain professions.,0
HB0217,2023_2024,2024-RS,Volunteer Emergency Medical Service Personnel Insurance Program Amendments,This bill modifies provisions related to the Volunteer Emergency Medical Service Personnel Insurance Program.,0
HB0218,2023_2024,2024-RS,Restitution Revisions,This bill amends provisions related to restitution.,0
HB0219,2023_2024,2024-RS,Divorce Imputed Income Requirements,This bill modifies provisions relating to imputation of income for alimony purposes.,0
HB0220,2023_2024,2024-RS,Divorce Amendments,This bill modifies provisions related to alimony determinations.,0
HB0221,2023_2024,2024-RS,Stipends for Future Educators,This bill creates the Stipends for Future Educators Grant Program.,0
