bill_id,term,session,title,summary,approp_bill,commem
HB2159,2023_2024,2023_2024,AN ACT Relating to establishing a pathway for qualifying to become a journey level electrician based on experience working with a small electrical contractor;,Establishing a pathway for qualifying to become a journey level electrician based on experience working with a small electrical contractor.,0,0
HB2160,2023_2024,2023_2024,AN ACT Relating to promoting community and transit-oriented housing development;,Promoting community and transit-oriented housing development.,0,0
HB2161,2023_2024,2023_2024,AN ACT Relating to streamlining enforcement of tenant protections;,Addressing enforcement of tenant protections.,0,0
HB2162,2023_2024,2023_2024,AN ACT Relating to establishing a voluntary exemption from the payment of premiums to the long-term services and supports trust program for employees who are active duty service members engaged in off-duty civilian employment;,Establishing a long-term services and supports trust exemption for the off-duty employment of active duty service members.,0,0
HB2163,2023_2024,2023_2024,"AN ACT Relating to advertising by liquor licensees who currently have privileges to conduct tastings or provide free or complimentary amounts of beer, wine, spirits, or other liquor;",Concerning liquor licensee advertising.,0,0
EHB2164,2023_2024,2023_2024,AN ACT Relating to postsecondary education consumer protections;,Providing postsecondary education consumer protections.,0,0
HB2165,2023_2024,2023_2024,AN ACT Relating to the authority of the department of natural resources to determine recreational use fees for activities on agency-managed public lands;,Concerning the authority of the department of natural resources to determine recreational use fees for activities on agency-managed public lands.,0,0
HB2166,2023_2024,2023_2024,AN ACT Relating to increasing access to portable orders for life-sustaining treatment;,Increasing access to portable orders for life-sustaining treatment.,0,0
HB2167,2023_2024,2023_2024,AN ACT Relating to retirement benefit eligibility for law enforcement officers' and firefighters' retirement system plan 2 retirees that separate from service and choose to work in eligible positions on a part-time basis;,Concerning retirement benefit eligibility for law enforcement officers' and firefighters' retirement system plan 2 retirees that separate from service and choose to work in eligible positions on a part-time basis.,0,0
HB2168,2023_2024,2023_2024,AN ACT Relating to the duties of industrial insurance self-insured employers and third-party administrators;,Concerning the duties of industrial insurance self-insured employers and third-party administrators.,0,0
HB2169,2023_2024,2023_2024,"AN ACT Relating to a pilot program creating a healthier environment for correctional officers, department of corrections staff, and individuals within a correctional facility;","Concerning a pilot program creating a healthier environment for correctional officers, department of corrections staff, and individuals within a correctional facility.",0,0
HB2170,2023_2024,2023_2024,AN ACT Relating to making expenditures from the budget stabilization account for declared catastrophic events;,Making expenditures from the budget stabilization account for declared catastrophic events.,0,0
HB2171,2023_2024,2023_2024,AN ACT Relating to financial aid grants for incarcerated students;,Addressing financial aid grants for incarcerated students.,0,0
HB2172,2023_2024,2023_2024,AN ACT Relating to providing for the use of vacant state agency property by a local government during an emergency;,Providing for the use of vacant state agency property by a local government during an emergency.,0,0
HB2173,2023_2024,2023_2024,AN ACT Relating to executive sessions by publicly owned natural gas utilities under the open public meetings act in order to comply with the climate commitment act;,Concerning executive sessions by publicly owned natural gas utilities under the open public meetings act in order to comply with the climate commitment act.,0,0
HB2174,2023_2024,2023_2024,AN ACT Relating to funded special education enrollment;,Concerning funded special education enrollment.,0,0
HB2175,2023_2024,2023_2024,AN ACT Relating to removing the enrollment limit for special education funding;,Removing the enrollment limit for special education funding.,0,0
HB2176,2023_2024,2023_2024,AN ACT Relating to improving access to patient care by increasing preventive dental care;,Improving access to patient care by increasing preventive dental care.,0,0
HB2177,2023_2024,2023_2024,AN ACT Relating to the membership and operation of the sex offender policy board;,Concerning the membership and operation of the sex offender policy board.,0,0
HB2178,2023_2024,2023_2024,AN ACT Relating to establishing a pathway off lifetime community custody for individuals with sex offense convictions;,Establishing a pathway off lifetime community custody for individuals with sex offense convictions.,0,0
HB2179,2023_2024,2023_2024,AN ACT Relating to local licensing and regulation of child care providers;,Providing local licensing and regulation of child care providers.,0,0
HB2180,2023_2024,2023_2024,AN ACT Relating to increasing the special education enrollment funding cap;,Increasing the special education enrollment funding cap.,0,0
HB2181,2023_2024,2023_2024,AN ACT Relating to the pipe tobacco excise tax rate;,Concerning the pipe tobacco excise tax rate.,0,0
HB2182,2023_2024,2023_2024,"AN ACT Relating to the creation of a data dashboard to track policies, funding, and program and health outcomes related to the sale, consumption, and use of regulated substances;",Creating a data dashboard to track use of regulated substances.,0,0
HB2183,2023_2024,2023_2024,AN ACT Relating to prohibiting elected officials from including their name on remittances resulting from a lawsuit;,Prohibiting elected officials from including their name on remittances resulting from a lawsuit.,0,0
HB2184,2023_2024,2023_2024,AN ACT Relating to authorizing payment for parental caregivers of minor children with developmental disabilities;,Authorizing payment for parental caregivers of minor children with developmental disabilities.,0,0
HB2185,2023_2024,2023_2024,"AN ACT Relating to the oversight board for children, youth, and families;","Concerning the oversight board for children, youth, and families.",0,0
HB2186,2023_2024,2023_2024,AN ACT Relating to deferred adjudications for juveniles;,Concerning deferred adjudications for juveniles.,0,0
HB2187,2023_2024,2023_2024,AN ACT Relating to promoting access to water for family farms;,Promoting access to water for family farms.,0,0
HB2188,2023_2024,2023_2024,AN ACT Relating to changing the health insurance subsidy rate for retired state employees and retired or disabled school employees;,Changing the health insurance subsidy rate for retired state employees and retired or disabled school employees.,0,0
HB2189,2023_2024,2023_2024,AN ACT Relating to eliminating the transportation electrification fee for certain hybrid vehicles;,Eliminating the transportation electrification fee for certain hybrid vehicles.,0,0
HB2190,2023_2024,2023_2024,AN ACT Relating to commissioning a study relating to improving the public records act;,Commissioning a study relating to improving the public records act.,0,0
HB2191,2023_2024,2023_2024,AN ACT Relating to adding two voting members that are transit users to the governing body of public transportation benefit areas;,Adding two voting members that are transit users to the governing body of public transportation benefit areas.,0,0
HB2192,2023_2024,2023_2024,AN ACT Relating to celebrating national voter registration day;,Celebrating national voter registration day.,0,1
HB2193,2023_2024,2023_2024,AN ACT Relating to the new environmental restoration accelerator for salmon recovery;,Concerning the new environmental restoration accelerator for salmon recovery.,0,0
HB2194,2023_2024,2023_2024,AN ACT Relating to legalizing the home cultivation of cannabis by persons who are 21 years of age and older;,Legalizing the home cultivation of cannabis.,0,0
HB2195,2023_2024,2023_2024,AN ACT Relating to strengthening the early learning facilities grant and loan program by revising criteria and providing resources to the Ruth LeCocq Kagi early learning facilities development account;,Strengthening the early learning facilities grant and loan program by revising criteria and providing resources to the Ruth LeCocq Kagi early learning facilities development account.,0,0
HB2196,2023_2024,2023_2024,AN ACT Relating to alcohol concentration;,Concerning alcohol concentration.,0,0
HB2197,2023_2024,2023_2024,AN ACT Relating to the availability of prevention services under medical assistance programs;,Concerning the availability of prevention services under medical assistance programs.,0,0
HB2198,2023_2024,2023_2024,AN ACT Relating to mitigating the impact of rising school facility temperatures resulting from climate change;,Mitigating the impact of rising school facility temperatures resulting from climate change.,0,0
EHB2199,2023_2024,2023_2024,"AN ACT Relating to creating business and occupation and public utility tax exemptions for certain amounts received as the result of receipt, generation, purchase, sale, transfer, or retirement of allowances, offset credits, or price ceiling units under the climate commitment act;","Creating business and occupation and public utility tax exemptions for certain amounts received as the result of receipt, generation, purchase, sale, transfer, or retirement of allowances, offset credits, or price ceiling units under the climate commitment act.",0,0
HB2200,2023_2024,2023_2024,AN ACT Relating to accounts;,Concerning accounts.,0,0
HB2201,2023_2024,2023_2024,AN ACT Relating to facilitating linkage of Washington's carbon market with the California-Quebec carbon market;,Facilitating linkage of Washington's carbon market with the California-Quebec carbon market.,0,0
HB2202,2023_2024,2023_2024,AN ACT Relating to providing a state program of assistance for local government indigent public defense and law enforcement costs;,Providing a state program of assistance for local government indigent public defense and law enforcement costs.,0,0
HB2203,2023_2024,2023_2024,AN ACT Relating to creating a pilot project to assist incarcerated veterans;,Creating a pilot project to assist incarcerated veterans.,0,0
HB2204,2023_2024,2023_2024,AN ACT Relating to the creation of a special liquor permit to authorize the sale of liquor by a manufacturer of liquor at another licensed premises during an emergency;,Creating a special liquor permit.,0,0
HB2205,2023_2024,2023_2024,AN ACT Relating to establishing protections for citizens participating in the initiative and referendum process;,Establishing protections for citizens participating in the initiative and referendum process.,0,0
HB2206,2023_2024,2023_2024,AN ACT Relating to establishing secure online access to the voter registration database;,Establishing secure online access to the voter registration database.,0,0
HB2207,2023_2024,2023_2024,AN ACT Relating to providing tools designed to reduce the impacts of unlawful solid waste dumping;,Providing tools designed to reduce the impacts of unlawful solid waste dumping.,0,0
HB2208,2023_2024,2023_2024,AN ACT Relating to providing flexibility in calculation of nursing rates for the purposes of implementing new centers for medicare and medicaid services data;,Providing flexibility in calculation of nursing rates.,0,0
HB2209,2023_2024,2023_2024,AN ACT Relating to celebrating lunar new year;,Celebrating lunar new year.,0,1
HB2210,2023_2024,2023_2024,AN ACT Relating to establishing a wild horse holding and training program at a state corrections center;,Establishing a wild horse holding and training program at a state corrections center.,0,0
HB2211,2023_2024,2023_2024,AN ACT Relating to granting local taxing authority to fund criminal justice;,Granting local taxing authority to fund criminal justice.,0,0
HB2212,2023_2024,2023_2024,"AN ACT Relating to increasing allocations for principals, assistant principals, and other certificated building-level administrators;","Increasing allocations for principals, assistant principals, and other certificated building-level administrators.",0,0
HB2213,2023_2024,2023_2024,"AN ACT Relating to defects and omissions in the laws that have been identified by the justices of the supreme court or judges of the superior courts pursuant to Article IV, section 25 of the state Constitution;","Concerning defects and omissions in the laws that have been identified by the justices of the supreme court or judges of the superior courts pursuant to Article IV, section 25 of the state Constitution.",0,0
HB2214,2023_2024,2023_2024,AN ACT Relating to permitting beneficiaries of public assistance programs to automatically qualify as income-eligible for the purpose of receiving the Washington college grant;,Permitting beneficiaries of public assistance programs to automatically qualify as income-eligible for the purpose of receiving the Washington college grant.,0,0
HB2215,2023_2024,2023_2024,AN ACT Relating to enrichment levies;,Concerning the maximum per-pupil limit for enrichment levies.,0,0
HB2216,2023_2024,2023_2024,AN ACT Relating to reducing barriers to state employment by eliminating two-year and four-year degree requirements that are unnecessary;,Reducing barriers to state employment by eliminating two-year and four-year degree requirements that are unnecessary.,0,0
HB2217,2023_2024,2023_2024,AN ACT Relating to authority over individuals found guilty of or accused of criminal offenses that occurred when the individual was under age 18;,Concerning authority over individuals found guilty of or accused of criminal offenses that occurred when the individual was under age 18.,0,0
HB2218,2023_2024,2023_2024,AN ACT Relating to the provision of extended foster care services to youth ages 18 to 21;,Providing extended foster care services to youth ages 18 to 21.,0,0
HB2219,2023_2024,2023_2024,AN ACT Relating to providing tax relief for nonprofit development of affordable housing;,Providing tax relief for nonprofit development of affordable housing.,0,0
HB2220,2023_2024,2023_2024,AN ACT Relating to violent offenses;,Concerning violent offenses.,0,0
HB2221,2023_2024,2023_2024,AN ACT Relating to establishing a work group to address the shortage of qualified and certified American sign language interpreters and protactile sign language interpreters in the state of Washington;,Establishing an American sign language and protactile sign language interpreter work group.,0,0
HB2222,2023_2024,2023_2024,AN ACT Relating to updating the endangerment with a controlled substance statute;,Updating the endangerment with a controlled substance statute.,0,0
HB2223,2023_2024,2023_2024,AN ACT Relating to protecting school libraries by increasing librarians in public schools;,Increasing librarians in public schools.,0,0
HB2224,2023_2024,2023_2024,"AN ACT Relating to the risks, strengths, and needs assessment tool used in the risk assessment process when investigating alleged child abuse and neglect referrals;","Incorporating a risks, strengths, and needs assessment tool in the risk assessment process when investigating alleged child abuse and neglect referrals.",0,0
HB2225,2023_2024,2023_2024,AN ACT Relating to giving people with criminal records who are rehabilitated a fresh start in occupational licensing in Washington;,Giving people with criminal records who are rehabilitated a fresh start in occupational licensing in Washington.,0,0
HB2226,2023_2024,2023_2024,AN ACT Relating to collecting data on the H-2A worker program and from certain hand harvesters;,Concerning collecting data on the H-2A worker program and from certain hand harvesters.,0,0
HB2227,2023_2024,2023_2024,"AN ACT Relating to vacating convictions for driving under the influence, actual physical control of a motor vehicle while under the influence, or an offense considered a prior offense to such convictions;","Vacating a conviction for driving under the influence, actual physical control of a motor vehicle while under the influence, or an offense considered a prior offense to such convictions.",0,0
HB2228,2023_2024,2023_2024,AN ACT Relating to decreasing the minimum density requirements for middle housing;,Decreasing the minimum density requirements for middle housing.,0,0
HB2229,2023_2024,2023_2024,AN ACT Relating to coordination and collaboration of homeless services;,Providing for the coordination and collaboration of homeless services.,0,0
HB2230,2023_2024,2023_2024,AN ACT Relating to promoting economic inclusion by creating the economic security for all grant program;,Promoting economic inclusion by creating the economic security for all grant program.,0,0
HB2231,2023_2024,2023_2024,AN ACT Relating to incentivizing cities and counties to attract and retain commissioned law enforcement officers;,Incentivizing cities and counties to attract and retain commissioned law enforcement officers.,0,0
HB2232,2023_2024,2023_2024,AN ACT Relating to petroleum products supply and pricing;,Concerning petroleum products supply and pricing.,0,0
HB2233,2023_2024,2023_2024,AN ACT Relating to providing an appropriate response to the use and presence of controlled substances by parents to protect children;,Providing an appropriate response to the use and presence of controlled substances by parents to protect children.,0,0
HB2234,2023_2024,2023_2024,AN ACT Relating to energy assistance for low-income households;,Concerning energy assistance for low-income households.,0,0
HB2235,2023_2024,2023_2024,AN ACT Relating to improving publicly available data on Washington state's water quality to improve salmon recovery and the prioritization of salmon recovery projects;,Improving publicly available data on Washington state's water quality to improve salmon recovery and the prioritization of salmon recovery projects.,0,0
HB2236,2023_2024,2023_2024,AN ACT Relating to expanding and strengthening career and technical education core plus programs;,Expanding and strengthening career and technical education core plus programs.,0,0
HB2237,2023_2024,2023_2024,AN ACT Relating to limitations in parenting plans;,Concerning limitations in parenting plans.,0,0
HB2238,2023_2024,2023_2024,AN ACT Relating to imposing a new tax on ammunition;,Imposing a new tax on the sale or transfer of ammunition.,0,0
HB2239,2023_2024,2023_2024,AN ACT Relating to supporting student well-being through instruction in social-emotional skills;,Supporting student well-being through instruction in social-emotional skills.,0,0
HB2240,2023_2024,2023_2024,AN ACT Relating to clarifying the process for redacting void covenants from recorded property documents;,Clarifying the process for redacting void covenants in recorded property documents.,0,0
HB2241,2023_2024,2023_2024,"AN ACT Relating to prohibiting puberty blocking medications, cross-sex hormones, and gender transition surgeries for minors;","Prohibiting puberty blocking medications, cross-sex hormones, and gender transition surgeries for minors.",0,0
HB2242,2023_2024,2023_2024,AN ACT Relating to supporting sexual assault survivors at institutions of higher education;,Supporting sexual assault survivors at institutions of higher education.,0,0
HB2243,2023_2024,2023_2024,AN ACT Relating to creating the children's social equity land trust;,Creating the children's social equity land trust.,0,0
HB2244,2023_2024,2023_2024,"AN ACT Relating to improving retirement security for Washingtonians by establishing Washington saves, an automatic enrollment individual retirement savings account program, and updating the Washington retirement marketplace statute;","Improving retirement security for Washingtonians by establishing Washington saves, an automatic enrollment individual retirement savings account program, and updating the Washington retirement marketplace statute.",0,0
HB2245,2023_2024,2023_2024,AN ACT Relating to establishing co-response services and training as an essential component of the crisis care continuum;,Establishing co-response services and training as an essential component of the crisis care continuum.,0,0
HB2246,2023_2024,2023_2024,AN ACT Relating to vacation leave accrual for state employees;,Concerning vacation leave accrual for state employees.,0,0
HB2247,2023_2024,2023_2024,AN ACT Relating to addressing behavioral health provider shortages;,Addressing behavioral health provider shortages.,0,0
HB2248,2023_2024,2023_2024,AN ACT Relating to providing support to individuals with traumatic brain injuries;,Providing support to individuals with traumatic brain injuries.,0,0
HB2249,2023_2024,2023_2024,"AN ACT Relating to ensuring transparency regarding the impacts of allowing general market participants, including financial speculators, to participate in climate commitment act markets;","Ensuring transparency regarding the impacts of allowing general market participants, including financial speculators, to participate in climate commitment act markets.",0,0
HB2250,2023_2024,2023_2024,AN ACT Relating to increasing representation and voter participation in local elections;,Increasing representation and voter participation in local elections.,0,0
HB2251,2023_2024,2023_2024,"AN ACT Relating to the disposition of unenforceable legal financial obligations other than restitution imposed by a court or an agent of the court against a juvenile prior to July 1, 2023;","Concerning the disposition of unenforceable legal financial obligations other than restitution imposed by a court or an agent of the court against a juvenile prior to July 1, 2023.",0,0
HB2252,2023_2024,2023_2024,AN ACT Relating to allowing small business establishments in residential zones;,Allowing small business establishments in residential zones.,0,0
HB2253,2023_2024,2023_2024,AN ACT Relating to fair access to community solar;,Concerning fair access to community solar.,0,0
HB2254,2023_2024,2023_2024,AN ACT Relating to implementing recommendations of the 2023 child support schedule work group;,Implementing recommendations of the 2023 child support schedule work group.,0,0
EHB2255,2023_2024,2023_2024,AN ACT Relating to detecting and preventing the illegal inversion and diversion of cannabis and cannabis products into and out of Washington's regulated cannabis system;,Concerning inversion and diversion of cannabis.,0,0
HB2256,2023_2024,2023_2024,AN ACT Relating to the children and youth behavioral health work group;,Addressing the children and youth behavioral health work group.,0,0
HB2257,2023_2024,2023_2024,AN ACT Relating to supporting back country search and rescue organizations and volunteers through the creation of the back country search and rescue grant program;,Supporting back country search and rescue organizations and volunteers through the creation of the back country search and rescue grant program.,0,0
HB2258,2023_2024,2023_2024,AN ACT Relating to providing funding for municipalities participating in the regional 911 emergency communications system;,Providing funding for municipalities participating in the regional 911 emergency communications system.,0,0
HB2259,2023_2024,2023_2024,"AN ACT Relating to addressing threats of harm to children by modifying the child removal standard related to another person's use or possession of a high potency synthetic opioid, modifying home visiting programs, and modifying the risk assessment process for at-risk families;",Addressing threats of harm to children.,0,0
HB2260,2023_2024,2023_2024,AN ACT Relating to establishing civil penalties for the unlawful sale or supply of alcohol to minors;,Establishing civil penalties for the unlawful sale or supply of alcohol to minors.,0,0
HB2261,2023_2024,2023_2024,AN ACT Relating to a tax preference requirement for employee student loans;,Creating a tax preference requirement for employee student loans.,0,0
HB2262,2023_2024,2023_2024,AN ACT Relating to reducing rolling resistance of motor vehicle replacement tires;,Reducing the rolling resistance of motor vehicle replacement tires.,0,0
HB2263,2023_2024,2023_2024,AN ACT Relating to assisted living facilities delivering permanent supportive housing services;,Concerning assisted living facilities delivering permanent supportive housing services.,0,0
HB2264,2023_2024,2023_2024,"AN ACT Relating to excluding certain family home-based child care providers from the list of agencies subject to licensure and regulation by the department of children, youth, and families;",Excluding certain family home-based child care providers from the list of agencies subject to licensure and regulation.,0,0
HB2265,2023_2024,2023_2024,AN ACT Relating to encouraging and protecting the sport of rock climbing by establishing climbing facility regulations and requirements;,Establishing climbing facility regulations and requirements.,0,0
EHB2266,2023_2024,2023_2024,AN ACT Relating to addressing sanitary conditions for construction workers who menstruate or express milk;,Concerning sanitary conditions for construction workers who menstruate or express milk.,0,0
HB2267,2023_2024,2023_2024,AN ACT Relating to providing public school students with opportunities for cultural expression at commencement ceremonies;,Providing public school students with opportunities for cultural expression at commencement ceremonies.,0,0
HB2268,2023_2024,2023_2024,AN ACT Relating to restricting toll collection on the Interstate 5 bridge over the Columbia river until a new bridge is open for travel;,Restricting toll collection on the Interstate 5 bridge over the Columbia river until a new bridge is open for travel.,0,0
HB2269,2023_2024,2023_2024,AN ACT Relating to a sales and use tax exemption for clay targets used by nonprofit gun clubs;,Reinstating a sales and use tax exemption for clay targets used by nonprofit gun clubs.,0,0
HB2270,2023_2024,2023_2024,AN ACT Relating to creating a Washington state department of housing;,Creating a Washington state department of housing.,0,0
HB2271,2023_2024,2023_2024,AN ACT Relating to promoting access to information regarding the long-term services and supports trust program;,Promoting access to information regarding the long-term services and supports trust program.,0,0
HB2272,2023_2024,2023_2024,"AN ACT Relating to addressing recommendations of the long-term services and supports trust commission by increasing access to benefits, establishing a voluntary private market supplemental long-term care insurance option, creating a pilot project to assess the long-term services and supports trust program, and making operational changes to streamline and enhance fairness in the administration of the long-term services and supports trust program;","Addressing recommendations of the long-term services and supports trust commission by increasing access to benefits, establishing a voluntary private market supplemental long-term care insurance option, creating a pilot project to assess the long-term services and supports trust program, and making operational changes to streamline and enhance fairness in the administration of the long-term services and supports trust program.",0,0
HB2273,2023_2024,2023_2024,AN ACT Relating to conducting a study of functional recovery building code standards;,Conducting a study of functional recovery building code standards.,0,0
HB2274,2023_2024,2023_2024,AN ACT Relating to establishing consumer protections for owners of solicited real estate;,Establishing consumer protections for owners of solicited real estate.,0,0
HB2275,2023_2024,2023_2024,AN ACT Relating to senior independent living facilities;,Concerning senior independent living facilities.,0,0
HB2276,2023_2024,2023_2024,"AN ACT Relating to increasing the supply of affordable and workforce housing by reducing taxes on real property sales under $3,025,000, modifying the state and local real estate excise tax, and imposing a surcharge on the transfer of multimillion dollar properties;",Increasing the supply of affordable and workforce housing.,0,0
HB2277,2023_2024,2023_2024,AN ACT Relating to licensing of business entities engaged in the act of brokering data;,Licensing of business entities engaged in the act of brokering data.,0,0
HB2278,2023_2024,2023_2024,"AN ACT Relating to modifying the capital gains tax under chapter 82.87 RCW and related statutes by closing loopholes, repealing and replacing the business and occupation tax credit with a capital gains tax credit, clarifying ambiguities and making technical corrections in a manner that is not estimated to affect state or local tax collections, treating spouses and domestic partners more consistently, modifying and adding definitions, creating a good faith penalty waiver, and modifying the publication schedule for inflation adjustments;","Modifying the capital gains tax under chapter 82.87 RCW and related statutes by closing loopholes, repealing and replacing the business and occupation tax credit with a capital gains tax credit, clarifying ambiguities and making technical corrections in a manner that is not estimated to affect state or local tax collections, treating spouses and domestic partners more consistently, modifying and adding definitions, creating a good faith penalty waiver, and modifying the publication schedule for inflation adjustments.",0,0
HB2279,2023_2024,2023_2024,AN ACT Relating to utilization of developmental disabilities waivers;,Concerning utilization of developmental disabilities waivers.,0,0
HB2280,2023_2024,2023_2024,"AN ACT Relating to establishing a statewide network for student mental and behavioral health to maintain, expand, and provide oversight to Washington's school-based mental and behavioral health system for children and adolescents across the state;",Establishing a statewide network for student mental and behavioral health.,0,0
HB2281,2023_2024,2023_2024,AN ACT Relating to the limited legalization of psilocybin services;,Concerning psilocybin services.,0,0
HB2282,2023_2024,2023_2024,AN ACT Relating to identifying African American studies curricula for students in grades seven through 12;,Identifying African American studies curricula for students in grades seven through 12.,0,0
HB2283,2023_2024,2023_2024,AN ACT Relating to allowing state employees living in an emergency or disaster area to receive shared leave;,Allowing state employees living in an emergency or disaster area to receive shared leave.,0,0
HB2284,2023_2024,2023_2024,AN ACT Relating to using evidence-based instructional practices in reading and writing literacy for public elementary students;,Using evidence-based instructional practices in reading and writing literacy for public elementary students.,0,0
HB2285,2023_2024,2023_2024,AN ACT Relating to protecting consumers from charges for out-of-network health care services by prohibiting balance billing for ground ambulance services and addressing coverage of transports to treatment for emergency medical conditions;,Protecting consumers from out-of-network health care services charges.,0,0
HB2286,2023_2024,2023_2024,AN ACT Relating to creating a capital grant program to support recovery of salmon and steelhead stocks;,Creating a capital grant program to support recovery of salmon and steelhead stocks.,0,0
HB2287,2023_2024,2023_2024,AN ACT Relating to creating an advisory board to the office of the corrections ombuds;,Creating an advisory board to the office of the corrections ombuds.,0,0
HB2288,2023_2024,2023_2024,AN ACT Relating to promoting Washington agriculture through regulatory reforms;,Promoting Washington agriculture through regulatory reforms.,0,0
HB2289,2023_2024,2023_2024,AN ACT Relating to providing a sales and use tax exemption for inputs required for salmon recovery projects;,Providing a sales and use tax exemption for inputs required for salmon recovery projects.,0,0
HB2290,2023_2024,2023_2024,AN ACT Relating to providing funding for salmon recovery through a fee assessed on municipal discharges of untreated sewage into Puget Sound;,Providing funding for salmon recovery through a fee assessed on municipal discharges of untreated sewage into Puget Sound.,0,0
HB2291,2023_2024,2023_2024,AN ACT Relating to conducting a review of Washington's riparian programs;,Conducting a review of Washington's riparian programs.,0,0
HB2292,2023_2024,2023_2024,AN ACT Relating to hatchery improvement;,Concerning hatchery improvement.,0,0
HB2293,2023_2024,2023_2024,AN ACT Relating to studying the effects of avian predation of salmon;,Studying the effects of avian predation of salmon.,0,0
HB2294,2023_2024,2023_2024,AN ACT Relating to the salmon recovery account;,Concerning the salmon recovery account.,0,0
HB2295,2023_2024,2023_2024,AN ACT Relating to establishing a regulatory structure for licensed acute care hospitals to provide hospital at-home services;,Concerning hospital at-home services.,0,0
HB2296,2023_2024,2023_2024,AN ACT Relating to extending the comprehensive plan revision schedule for select local governments;,Extending the comprehensive plan revision schedule for select local governments.,0,0
HB2297,2023_2024,2023_2024,AN ACT Relating to requiring the installation of solar energy systems on new school buildings;,Requiring the installation of solar energy systems on new school buildings.,0,0
HB2298,2023_2024,2023_2024,AN ACT Relating to establishing a climate resilience and environmental equity campus;,Establishing a climate resilience and environmental equity campus.,0,0
HB2299,2023_2024,2023_2024,AN ACT Relating to the authority of the department of natural resources to lease trust assets for the benefit of trust beneficiaries and the state;,Concerning the authority of the department of natural resources to lease trust assets for the benefit of trust beneficiaries and the state.,0,0
HB2300,2023_2024,2023_2024,AN ACT Relating to child care provider qualifications;,Concerning child care provider qualifications.,0,0
HB2301,2023_2024,2023_2024,"AN ACT Relating to improving the outcomes associated with waste material management systems, including products affecting organic material management systems;","Improving the outcomes associated with waste material management systems, including products affecting organic material management systems.",0,0
HB2302,2023_2024,2023_2024,AN ACT Relating to extending the pesticide application safety committee;,Extending the pesticide application safety committee.,0,0
HB2303,2023_2024,2023_2024,AN ACT Relating to modification of conditions of community custody;,Modifying conditions of community custody.,0,0
HB2304,2023_2024,2023_2024,AN ACT Relating to the Washington national primate research center at the University of Washington;,Concerning the Washington national primate research center at the University of Washington.,0,0
HB2305,2023_2024,2023_2024,AN ACT Relating to tribal warrants;,Concerning tribal warrants.,0,0
HB2306,2023_2024,2023_2024,AN ACT Relating to allowing main street programs to use remaining main street tax credits after a certain date;,Allowing main street programs to use remaining main street tax credits after a certain date.,0,0
HB2307,2023_2024,2023_2024,AN ACT Relating to limiting vexatious claims by modifying administrative and judicial review processes for public records requests and responses;,Limiting vexatious claims by modifying administrative and judicial review processes for public records requests and responses.,0,0
HB2308,2023_2024,2023_2024,AN ACT Relating to housing affordability tax incentives for existing structures;,Concerning housing affordability tax incentives for existing structures.,0,0
HB2309,2023_2024,2023_2024,"AN ACT Relating to establishing the Washington 13 free guarantee, which provides free access to community and technical colleges;",Establishing the Washington 13 free guarantee.,0,0
HB2310,2023_2024,2023_2024,AN ACT Relating to creating the Julia Butler Hansen state park heritage center;,Creating the Julia Butler Hansen state park heritage center.,0,0
HB2311,2023_2024,2023_2024,AN ACT Relating to supporting first responder wellness and peer support;,Supporting first responder wellness and peer support.,0,0
HB2312,2023_2024,2023_2024,AN ACT Relating to the authority of the commissioner of public lands to enter into tribal interlocal agreements;,Concerning the authority of the commissioner of public lands to enter into tribal interlocal agreements.,0,0
HB2313,2023_2024,2023_2024,AN ACT Relating to furthering digital equity and opportunity in Washington;,Furthering digital equity and opportunity in Washington.,0,0
HB2314,2023_2024,2023_2024,AN ACT Relating to statewide health care coordination and communication regarding individuals housed in confinement settings;,Concerning statewide health care coordination and communication regarding individuals housed in confinement settings.,0,0
HB2315,2023_2024,2023_2024,AN ACT Relating to required instruction for high school students in cardiopulmonary resuscitation and the use of automated external defibrillators;,Updating required instruction for high school students in cardiopulmonary resuscitation and the use of automated external defibrillators.,0,0
HB2316,2023_2024,2023_2024,AN ACT Relating to membership in the public employees' retirement system for certain part-time bus drivers employed full-time by the federal government;,Concerning membership in the public employees' retirement system for certain part-time bus drivers employed full-time by the federal government.,0,0
HB2317,2023_2024,2023_2024,"AN ACT Relating to increasing the gross revenue threshold for unlicensed bingo, raffles, and amusement games conducted by charitable or nonprofit organizations;","Increasing the gross revenue threshold for unlicensed bingo, raffles, and amusement games conducted by charitable or nonprofit organizations.",0,0
HB2318,2023_2024,2023_2024,AN ACT Relating to state route number 501;,Concerning state route number 501.,0,0
HB2319,2023_2024,2023_2024,AN ACT Relating to substance use disorder treatment;,Concerning substance use disorder treatment.,0,0
HB2320,2023_2024,2023_2024,"AN ACT Relating to reducing the public health harms associated with high THC cannabis products by raising awareness, implementing and studying health interventions, and increasing the minimum legal age of sale of high THC cannabis products to prevent psychosis;",Concerning high THC cannabis products.,0,0
HB2321,2023_2024,2023_2024,AN ACT Relating to modifying middle housing requirements and the definitions of transit stop;,Modifying middle housing requirements and the definitions of transit stop.,0,0
HB2322,2023_2024,2023_2024,AN ACT Relating to creating a tax preference child care requirement;,Creating a tax preference child care requirement.,0,0
HB2323,2023_2024,2023_2024,AN ACT Relating to requiring landlords to report on-time rent payments to consumer reporting agencies;,Requiring landlords to report on-time rent payments to consumer reporting agencies.,0,0
