people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
23381,"Douglas Steinhardt",Douglas,J.,Steinhardt,,,2,R,2,Sen,SD-023,58368700,0,,Doug_Steinhardt,0,0
25118,"Carmen Amato",Carmen,F.,Amato,Jr.,,2,R,2,Sen,SD-009,58887220,81264,,Carmen_Amato_Jr.,0,0
25119,"Owen Henry",Owen,,Henry,,,2,R,2,Sen,SD-012,6584028,162039,,Owen_Henry,0,0
25120,"Latham Tiver",Latham,,Tiver,,,2,R,2,Sen,SD-008,58887219,175222,,Latham_Tiver,0,0
25125,"John Allen",John,,Allen,,,1,D,1,Rep,HD-032,58887356,211686,,John_Allen_(New_Jersey),0,0
25128,"Tennille McCoy",Tennille,R.,McCoy,,,1,D,1,Rep,HD-014,48860297,211640,,Tennille_McCoy,0,0
25129,"Mitchelle Drulis",Mitchelle,,Drulis,,,1,D,1,Rep,HD-016,58887305,211642,,Mitchelle_Drulis,0,0
25130,"Alexander Schnall",Alexander,,Schnall,,Avi,1,D,1,Rep,HD-030,59433894,212883,,Avi_Schnall,0,0
25134,"Al Barlas",Al,,Barlas,,,2,R,1,Rep,HD-040,58887371,211694,,Al_Barlas,0,0
25135,"Garnet Hall",Garnet,R.,Hall,,,1,D,1,Rep,HD-028,58887343,211677,,Garnet_Hall,0,0
25137,"Gregory Myhre",Gregory,E.,Myhre,,,2,R,1,Rep,HD-009,58887290,211633,,Gregory_Myhre,0,0
25140,"John Azzariti",John,V.,Azzariti,Jr.,,2,R,1,Rep,HD-039,58887368,196168,,John_Azzariti,0,0
25141,"Rosy Bagolie",Rosaura,,Bagolie,,Rosy,1,D,1,Rep,HD-027,59433891,212857,,Rosy_Bagolie,0,0
25142,"David Bailey",David,,Bailey,Jr.,,1,D,1,Rep,HD-003,58887272,212234,,Dave_Bailey_Jr.,0,0
25143,"Alixon Collazos-Gill",Alixon,,Collazos-Gill,,,1,D,1,Rep,HD-027,58887339,212204,,Alixon_Collazos-Gill,0,0
25144,"Margie Donlon",Margie,M.,Donlon,,,1,D,1,Rep,HD-011,58887295,211635,,Margie_Donlon,0,0
25145,"Kevin Egan",Kevin,P.,Egan,,,1,D,1,Rep,HD-017,59433908,133034,,Kevin_Egan,857740,0
25146,"Dawn Fantasia",Dawn,,Fantasia,,,2,R,1,Rep,HD-024,58887329,211661,,Dawn_Fantasia,0,0
25147,"Dan Hutchison",Dan,,Hutchison,,,1,D,1,Rep,HD-004,58887278,43317,,Dan_Hutchison,0,0
25148,"Michael Inganamort",Michael,,Inganamort,,,2,R,1,Rep,HD-024,42418436,211662,,Michael_Inganamort,0,0
25149,"Paul Kanitra",Paul,,Kanitra,,,2,R,1,Rep,HD-010,47723274,211634,,Paul_Kanitra,0,0
25150,"Andrea Katz",Andrea,,Katz,,,1,D,1,Rep,HD-008,58887288,211630,,Andrea_Katz,0,0
25151,"Julio Marenco",Julio,,Marenco,,,1,D,1,Rep,HD-033,52999563,162021,,Julio_Marenco,0,0
25152,"Barbara McCann Stamato",Barbara,,"McCann Stamato",,,1,D,1,Rep,HD-031,58887352,211682,,Barbara_McCann_Stamato,0,0
25153,"Cody Miller",Cody,D.,Miller,,,1,D,1,Rep,HD-004,58887279,211624,,Cody_Miller,0,0
25154,"Carmen Morales",Carmen,Theresa,Morales,,,1,D,1,Rep,HD-034,58887361,211688,,Carmen_Morales,0,0
25155,"Luanne Peterpaul",Luanne,M.,Peterpaul,,,1,D,1,Rep,HD-011,58887296,211636,,Luanne_Peterpaul,0,0
25156,"Jessica Ramirez",Jessica,,Ramirez,,,1,D,1,Rep,HD-032,49881099,211687,,Jessica_Ramirez,0,0
25157,"Gabriel Rodriguez",Gabriel,,Rodriguez,,,1,D,1,Rep,HD-033,58887359,161653,,Gabriel_Rodriguez,266580,0
25158,"Heather Simmons",Heather,,Simmons,,,1,D,1,Rep,HD-003,58887271,133202,,Heather_Simmons,0,0
25159,"Michael Venezia",Michael,,Venezia,,,1,D,1,Rep,HD-034,58887362,133320,,Michael_Venezia,0,0
26393,"Al Abdelaziz",Alaa,,Abdelaziz,,Al,1,D,1,Rep,HD-035,0,187190,,Alaa_Abdelaziz,0,0
26394,"Melinda Kane",Melinda,,Kane,,,1,D,1,Rep,HD-006,0,161726,,Melinda_Kane,0,0
26398,"Balvir Singh",Balvir,,Singh,,,1,D,1,Rep,HD-007,0,200615,,Balvir_Singh,0,0
