bill_id,term,session,summary,keywords,commem
HB 3922,88,88-RS,Relating to Fentanyl Poisoning Awareness Week in public schools.,FENTANYL POISONING AWARENESS WEEK (HD0YR); Crimes--Drugs (I0185); Education--Primary & Secondary--General (I0230); Governor (I0375); Minors--Health & Safety (I0533),0
HB 4421,88,88-RS,Relating to qualifications for and limitations on awarding the Texas Legislative Medal of Honor.,"Legislature (I0520); Military & Veterans (I0535); AWARDS, MEDALS, PRIZES (S0129); LEGISLATIVE MEDAL OF HONOR, TEXAS (S0552)",1
HB 4427,88,88-RS,Relating to access to certain records of a property owners' association.,Property Interests--Property Owners Association (I0618),0
HB 4431,88,88-RS,Relating to the creation of a voluntary accreditation for recovery housing and the post-release housing of certain inmates on parole or to mandatory supervision in an accredited recovery house; authorizing fees.,Alcoholism & Drug Abuse (I0030); City Government--General (I0060); Mental Health & Substance Abuse (I0019); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 4528,88,88-RS,Relating to the requirement that a peace officer take possession of a person's driver's license following the person's failure to pass or refusal to consent to a test for intoxication.,Law Enforcement (I0510); Vehicles & Traffic--Driver's Licenses (I0840); Vehicles & Traffic--DWI & DUID (I0863); DRUG & ALCOHOL TESTING (S0010); PEACE OFFICERS (S0007),0
HB 4857,88,88-RS,Relating to the cosmetology licensure compact.,Intergovernmental Relations (I0447); Military & Veterans (I0535); Occupational Regulation--Other Trades & Professions (I0541); COSMETOLOGISTS (S9799); BARBERING & COSMETOLOGY ADVISORY BOARD (VW2ZV); COSMETOLOGY COMPACT COMMISSION (VC5Q4),0
HB 4861,88,88-RS,Relating to the design and issuance of specialty license plates to honor members of the military and for recipients of certain military awards.,"Vehicles & Traffic--Vehicle Registration (I0845); LICENSE PLATES (S9823); MOTOR VEHICLES, TEXAS DEPARTMENT OF (V0812)",1
HB 4959,88,88-RS,Relating to air quality permits for aggregate production operations and concrete batch plants.,"Environment--Air (I0325); CEMENT & CONCRETE (S0315); PERMITS (S0011); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334); TRANSPORTATION, TEXAS DEPARTMENT OF (V8796)",0
HB 5009,88,88-RS,Relating to the establishment of a certification program for public work contracting purposes for operators of certain facilities that emit air contaminants.,"Environment--Air (I0325); Purchasing--General (I0642); CEMENT & CONCRETE (S0315); CONTRACTORS & SUBCONTRACTORS (S2563); PERMITS (S0011); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",0
HB 5047,88,88-RS,Relating to the imposition of sales and use tax after a municipality annexes an area in an emergency services district.,City Government--Annexation (I0063); Health--Emergency Services & Personnel (I0384); Special Districts & Authorities--Miscellaneous (I0770); Taxation--Sales (I0800),0
HB 5081,88,88-RS,Relating to certain motor vehicle safety inspection fees.,"Fees & Other Nontax Revenue--State (I0362); Vehicles & Traffic--Vehicle Registration (I0845); VEHICLE INSPECTIONS (S0352); PUBLIC SAFETY, DEPARTMENT OF (V0251)",0
HB 5167,88,88-RS,Relating to protections for certain military dependents enrolled in a public school.,"Education--Primary & Secondary--General (I0230); Military & Veterans (I0535); EDUCATION AGENCY, TEXAS (V9941)",0
HB 5171,88,88-RS,Relating to the authority of a special district to exercise a right or power outside the district's boundaries.,Special Districts & Authorities--Miscellaneous (I0770),0
HB 5180,88,88-RS,Relating to the public inspection of election records.,Elections--Administration (I0277); RECORDS MANAGEMENT (S0205),0
HB 5196,88,88-RS,Relating to a study on mental health services provided to veterans through the Texas Veterans Commission.,"Mental Health & Substance Abuse (I0019); Military & Veterans (I0535); VETERANS COMMISSION, TEXAS (V0016)",0
HB 5198,88,88-RS,Relating to the entitlement of spouses of certain veterans with disabilities to a veteran's employment preference.,"Disabilities, Persons with (I0380); Labor--General (I0500); Labor--Workforce Development (I0495); Military & Veterans (I0535); State Employees (I0626)",0
HB 5229,88,88-RS,Relating to an employment preference for members of the military and their spouses for positions at state agencies.,"Labor--Workforce Development (I0495); Military & Veterans (I0535); State Agencies, Boards & Commissions (I0749); State Employees (I0626)",0
HB 5279,88,88-RS,Relating to a prohibition on interbasin transfers of state water.,Special Districts & Authorities--River Authorities (I0011); Water--Development (I0875); Water--General (I0885); Water--Rights (I0870); WATER--CONSERVATION (S0496),0
HB 5304,88,88-RS,"Relating to the creation of the Williamson County Municipal Utility District No. 46; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",WILLIAMSON COUNTY MUNICIPAL UTILITY DISTRICT NO. 46 (DF0ZO); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5357,88,88-RS,"Relating to the creation of the Liberty Hill Municipal Utility District; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",LIBERTY HILL MUNICIPAL UTILITY DISTRICT (DR0OY); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5379,88,88-RS,"Relating to the creation of the Williamson and Bell Counties Municipal Utility District No. 1; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",WILLIAMSON AND BELL COUNTIES MUNICIPAL UTILITY DISTRICT NO. 1 (DH7TF); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5380,88,88-RS,"Relating to the creation of the Theon Ranches Municipal Utility District No. 3; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",THEON RANCHES MUNICIPAL UTILITY DISTRICT NO. 3 (DK76Q); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5381,88,88-RS,"Relating to the creation of the Theon Ranches Municipal Utility District No. 4; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",THEON RANCHES MUNICIPAL UTILITY DISTRICT NO. 4 (DI0TN); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5382,88,88-RS,"Relating to the creation of the Jarrell Estates Municipal Utility District No. 1; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",JARRELL ESTATES MUNICIPAL UTILITY DISTRICT NO. 1 (DP07Z); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5383,88,88-RS,"Relating to the creation of the River Ranch Municipal Utility District No. 1; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",RIVER RANCH MUNICIPAL UTILITY DISTRICT NO. 1 (D36NI); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5397,88,88-RS,"Relating to the name, powers, and duties of the 3 B&J Municipal Utility District.",3 B&J MUNICIPAL UTILITY DISTRICT (DD96E); WILLIAMSON COUNTY MUNICIPAL UTILITY DISTRICT NO. 51 (DB4NO); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5404,88,88-RS,"Relating to the creation of the Williamson County Municipal Utility District No. 49; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",WILLIAMSON COUNTY MUNICIPAL UTILITY DISTRICT NO. 49 (DK0V6); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 3031,88,88-RS,Relating to a grant program for members of the Texas military forces experiencing financial hardship caused by a tax withholding error.,"Military & Veterans (I0535); Taxation--Income (I0805); MILITARY DEPARTMENT, TEXAS (V0971)",0
HB 3202,88,88-RS,Relating to access by the Texas Education Agency and private schools to certain criminal history records.,"Education--Primary & Secondary--Private (I0239); CRIMINAL RECORDS (S0008); EDUCATION AGENCY, TEXAS (V9941); PUBLIC SAFETY, DEPARTMENT OF (V0251)",0
HB 4423,88,88-RS,Relating to the establishment of the Psilocybin Research Advisory Council.,"Mental Health & Substance Abuse (I0019); State Agencies, Boards & Commissions--Newly Proposed (I0773); MEDICINE & PRESCRIPTION DRUGS (S7338); RESEARCH & DEVELOPMENT (S0135); HEALTH & HUMAN SERVICES COMMISSION (V0177); PSILOCYBIN RESEARCH ADVISORY COUNCIL (VH24C)",0
HB 5359,88,88-RS,"Relating to the creation of the Williamson County Development District No. 1; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",WILLIAMSON COUNTY DEVELOPMENT DISTRICT NO. 1 (DT6PV); Special Districts & Authorities--Miscellaneous (I0770),0
HB 174,88,88-RS,Relating to the allocation and deposit of certain surplus state revenue to the property tax relief fund for use in reducing school district maintenance and operations ad valorem taxes.,"Education--Primary & Secondary--Finance (I0250); State Finances--Management & Control (I0748); Taxation--Property-Assessment & Collection (I0798); Taxation--School District (I0785); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); EDUCATION AGENCY, TEXAS (V9941)",0
HB 290,88,88-RS,Relating to multiple employer welfare arrangements.,"Insurance--Health & Accident (I0422); EMPLOYEE BENEFITS & LEAVE (S0452); INSURANCE, COMMISSIONER OF (V0396)",0
HB 319,88,88-RS,Relating to protection of persons from participation in a health care service for reasons of conscience; providing a civil remedy; authorizing disciplinary action.,Abortion (I0005); Civil Remedies & Liabilities (I0065); Health Care Providers (I0387); Occupational Regulation--Health Occupations (I0540); Religion (I0646); TEXAS HEALTH CARE CONSCIENCE PROTECTION ACT (PW11N); FAMILY PLANNING & BIRTH CONTROL (S0466),0
HB 700,88,88-RS,Relating to creation of the Texas Health Insurance Exchange; authorizing an assessment.,"Governor (I0375); Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); LIEUTENANT GOVERNOR (S0096); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); HEALTH & HUMAN SERVICES COMMISSION (V0177); HEALTH INSURANCE EXCHANGE AUTHORITY, TEXAS (V64SI); HOUSE OF REPRESENTATIVES (V0096); SENATE, TEXAS (V0227)",0
HB 1236,88,88-RS,Relating to the definition of and certain determinations regarding emergency care for purposes of certain health benefit plan coverage.,Insurance--Health & Accident (I0422),0
HB 1240,88,88-RS,Relating to the authority of a physician to provide and dispense and to delegate authority to provide and dispense certain drugs.,"Labor--Workers' Compensation (I0470); Occupational Regulation--Health Occupations (I0540); MEDICINE & PRESCRIPTION DRUGS (S7338); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644); PHARMACY, TEXAS STATE BOARD OF (V0022)",0
HB 1280,88,88-RS,Relating to the determination of compensation and reporting requirements for the franchise tax.,Abortion (I0005); Taxation--Franchise (I0807); SICK LEAVE (S0461),0
HB 1283,88,88-RS,Relating to prescription drug formularies applicable to the Medicaid managed care program.,Health Care Providers (I0387); Human Services--Medical Assistance (I0905); MEDICAID (S4885); MEDICINE & PRESCRIPTION DRUGS (S7338),0
HB 1527,88,88-RS,Relating to the relationship between dentists and certain employee benefit plans and health insurers.,Health Care Providers (I0387); Insurance--Health & Accident (I0422); DENTISTS & DENTISTRY (S0158),0
HB 1587,88,88-RS,Relating to the use by insurance companies of separate accounts in connection with life insurance and annuities and certain other benefits.,Insurance--General (I0445); Insurance--Life & Annuities (I0423),0
HB 2017,88,88-RS,"Relating to innovation waivers for certain insurance laws, regulations, and requirements; authorizing a fee.","Insurance--General (I0445); PUBLIC NOTICE (S0264); INSURANCE, COMMISSIONER OF (V0396)",0
HB 2117,88,88-RS,Relating to liability of judges and magistrates for the improper release on personal bond of defendants accused of committing certain felony offenses.,Civil Remedies & Liabilities (I0065); Courts--Judges (I0140); Criminal Procedure--Bail & Pretrial Release (I0202); MAGISTRATES (S1592),0
HB 2273,88,88-RS,Relating to including an understanding of certain political ideologies in the foundation curriculum in public schools.,"Education--Primary & Secondary--Curriculum (I0228); EDUCATION, STATE BOARD OF (V0086)",0
HB 2337,88,88-RS,Relating to the provision of certain intensive outpatient services and partial hospitalization services under Medicaid.,Human Services--Medical Assistance (I0905); Mental Health & Substance Abuse (I0019); MEDICAID (S4885),0
HB 2554,88,88-RS,Relating to creation of the Texas Health Insurance Exchange; authorizing an assessment.,"Governor (I0375); Human Services--Medical Assistance (I0905); Insurance--Health & Accident (I0422); LIEUTENANT GOVERNOR (S0096); COMPTROLLER OF PUBLIC ACCOUNTS (V2608); HEALTH & HUMAN SERVICES COMMISSION (V0177); HEALTH INSURANCE EXCHANGE AUTHORITY, TEXAS (V64SI); HOUSE OF REPRESENTATIVES (V0096); SENATE, TEXAS (V0227)",0
HB 2556,88,88-RS,Relating to the licensing and regulation of physician graduates and the authority of an insured to select a physician graduate under the insured's health insurance policy; requiring an occupational license; authorizing fees.,"Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644)",0
HB 2660,88,88-RS,Relating to duties and procedures and to training programs for law enforcement agencies regarding missing children and missing persons.,"Electronic Information Systems (I0311); Law Enforcement (I0510); TIM'S LAW (PR0YE); MISSING CHILDREN (S2362); MISSING PERSONS (S0242); LAW ENFORCEMENT, TEXAS COMMISSION ON (V0986)",0
HB 2826,88,88-RS,Relating to the establishment of a living organ donor education program.,"Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); Vehicles & Traffic--Driver's Licenses (I0840); ORGAN & TISSUE DONATIONS (S0305); PUBLIC SAFETY, DEPARTMENT OF (V0251); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",0
HB 2879,88,88-RS,Relating to venue in certain actions involving a contract for an improvement to real property.,Business & Commerce--General (I0050); Civil Remedies & Liabilities (I0065); Courts--Civil Procedure (I0135); Property Interests--Real Property (I0595); CONTRACTORS & SUBCONTRACTORS (S2563),0
HB 2982,88,88-RS,Relating to the authorization of certain agreements between management services organizations and physicians.,"Business & Commerce--General (I0050); Health Care Providers (I0387); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644)",0
HB 3026,88,88-RS,Relating to the administration of a prescription drug manufacturer or third-party prescription assistance program.,Health--General (I0385); Human Services--Medical Assistance (I0905); MEDICINE & PRESCRIPTION DRUGS (S7338); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 3251,88,88-RS,Relating to an alternate board certification to signify accreditation within a given specialty in this state and medical care provided at certain health care facilities by physicians with an alternate board certification.,"Health Care Providers (I0387); Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282); HEALTH & HUMAN SERVICES COMMISSION (V0177); MEDICAL BOARD, TEXAS (V0644)",0
HB 3301,88,88-RS,Relating to the dissolution of the Green Tree Park Municipal Utility District.,GREEN TREE PARK MUNICIPAL UTILITY DISTRICT (D1630); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 3820,88,88-RS,Relating to the authority of the Harris-Galveston Subsidence District over the North Harris County Regional Water Authority.,HARRIS-GALVESTON SUBSIDENCE DISTRICT (D0566); NORTH HARRIS COUNTY REGIONAL WATER AUTHORITY (DI8J8); Special Districts & Authorities--Water & Utility (I0755),0
HB 3848,88,88-RS,Relating to health maintenance organization and preferred provider benefit plan minimum access standards for nonemergency ambulance transport services delivered by emergency medical services providers; providing administrative penalties.,"Health--Emergency Services & Personnel (I0384); Insurance--Health & Accident (I0422); AMBULANCES (S0527); HEALTH MAINTENANCE ORGANIZATIONS (S0853); INSURANCE, COMMISSIONER OF (V0396)",0
HB 3895,88,88-RS,Relating to the establishment of the office of the medical examiner in certain counties.,County Government--General (I0096); Health--General (I0385),0
HB 3914,88,88-RS,Relating to prohibitions on the use of grant money awarded by the Cancer Prevention and Research Institute of Texas to procure or obtain organs from a hospital located in China.,Education--Higher--Finance (I0232); Health--Other Diseases & Medical Conditions (I0383); INTERNATIONAL RELATIONS (S0038); CANCER PREVENTION & RESEARCH INSTITUTE OF TEXAS (V0778),0
HB 3923,88,88-RS,Relating to a review of physician licensing standards of other countries.,"Interim Studies (I0448); Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644)",0
HB 3924,88,88-RS,Relating to state agency employment openings and aptitude assessments.,"Economic & Industrial Development--General (I0214); Electronic Information Systems (I0311); Labor--General (I0500); State Agencies, Boards & Commissions (I0749); State Employees (I0626); AUDITOR, STATE (V4364); WORKFORCE COMMISSION, TEXAS (V0470)",0
HB 3925,88,88-RS,"Relating to the determination of fees, charges, and rates for professional services under Medicaid.",Human Services--Medical Assistance (I0905); MEDICAID (S4885),0
HB 3926,88,88-RS,Relating to the liability of entities contracted with the Department of Family and Protective Services to provide community-based care.,"Civil Remedies & Liabilities (I0065); Family--Child Protection (I0351); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461)",0
HB 3933,88,88-RS,Relating to the liability of entities contracted with the Department of Family and Protective Services to provide community-based care or child welfare services.,"Charitable & Nonprofit Organizations (I0055); Civil Remedies & Liabilities (I0065); Human Services--Child Services (I0895); FAMILY & PROTECTIVE SERVICES, DEPARTMENT OF (V0461)",0
HB 4089,88,88-RS,Relating to the Texas Alternatives to Abortion Program.,Abortion (I0005); Family--Parent & Child (I0355); ADOPTION (S0101); CONTRACTORS & SUBCONTRACTORS (S2563); PREGNANCY & CHILDBIRTH (S0294); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 4094,88,88-RS,Relating to a refund of sales and use taxes paid on the purchase of certain aircraft leased for flight instruction.,Taxation--Sales (I0800); Transportation--Aviation (I0822),0
HB 4182,88,88-RS,Relating to the authorization of disbursements by the board of directors of the North Harris County Regional Water Authority.,NORTH HARRIS COUNTY REGIONAL WATER AUTHORITY (DI8J8); Special Districts & Authorities--Water & Utility (I0755),0
HB 4273,88,88-RS,Relating to transportation procedures for certain end stage renal disease facility patients during a declared disaster.,Disaster Preparedness & Relief (I0211); Health--Emergency Services & Personnel (I0384); Health--Other Diseases & Medical Conditions (I0383); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 4372,88,88-RS,Relating to the commissioning of peace officers by certain private schools.,Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Private (I0239); Law Enforcement (I0510); Minors--Health & Safety (I0533); PEACE OFFICERS (S0007),0
HB 4541,88,88-RS,Relating to the establishment of a pilot program to provide comprehensive whole child care for children with complex medical needs.,Health--Other Diseases & Medical Conditions (I0383); Human Services--Child Services (I0895); Human Services--Medical Assistance (I0905); HOME HEALTH CARE (S0071); MANAGED CARE (S0454); MEDICAID (S4885); DELL MEDICAL SCHOOL AT THE UNIVERSITY OF TEXAS AT AUSTIN (U0239); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 4572,88,88-RS,Relating to the creation of the Religious Freedom Commission.,"Governor (I0375); Religion (I0646); State Agencies, Boards & Commissions--Newly Proposed (I0773); RELIGIOUS FREEDOM COMMISSION (V51XA)",0
HB 4657,88,88-RS,Relating to the authority of the attorney general to represent county officials in certain cases.,County Government--Employees/Officers (I0095); ATTORNEY GENERAL (V2811),0
HB 4662,88,88-RS,Relating to educational requirements for nurses.,"Occupational Regulation--Health Occupations (I0540); LONG-TERM CARE (S0417); NURSES & NURSE AIDES (S2704); NURSING, TEXAS BOARD OF (V0776)",0
HB 4664,88,88-RS,Relating to the approval and operation of vocational nursing educational programs.,"Occupational Regulation--Health Occupations (I0540); NURSES & NURSE AIDES (S2704); NURSING, TEXAS BOARD OF (V0776)",0
HB 4823,88,88-RS,Relating to the provision and delivery of benefits to certain recipients under Medicaid.,Health--Other Diseases & Medical Conditions (I0383); Human Services--Medical Assistance (I0905); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 4991,88,88-RS,Relating to the regulation of platting and subdivisions of land by a municipality or county.,City Government--Land Use & Zoning (I0064); County Government--Land Use & Zoning (I0098); PLATTING (S0285),0
HB 5078,88,88-RS,"Relating to the eligibility for and access to certain Medicaid waiver programs, including the medically dependent children (MDCP) and the Texas home living (TxHmL) waiver programs.",Health--Children's Insurance (I0388); Human Services--Child Services (I0895); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 5347,88,88-RS,"Relating to the creation of the Harris County Municipal Utility District No. 597; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",HARRIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 597 (D42SS); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5353,88,88-RS,"Relating to the creation of the Harris County Municipal Utility District No. 594; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",HARRIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 594 (DB4EB); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5384,88,88-RS,"Relating to the creation of the Harris-Waller Counties Municipal Utility District No. 9; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",HARRIS-WALLER COUNTIES MUNICIPAL UTILITY DISTRICT NO. 9 (DP9AP); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 5385,88,88-RS,"Relating to the creation of the Harris County Municipal Utility District No. 582; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",HARRIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 582 (DM9X6); Special Districts & Authorities--Municipal Utility Districts (I0009); Special Districts & Authorities--Water & Utility (I0755),0
HB 194,88,88-RS,Relating to safety requirements for amusement ride operators.,"Amusements, Games, Sports (I0034); Occupational Regulation--Other Trades & Professions (I0541); Safety (I0740); AMUSEMENT PARKS & CARNIVAL RIDES (S0182)",0
HB 1350,88,88-RS,"Relating to the enforcement of criminal offenses by district attorneys, criminal district attorneys, and county attorneys; providing a civil penalty.",Civil Remedies & Liabilities (I0065); Courts--Prosecuting Attorneys (I0165); Criminal Procedure--General (I0208); ATTORNEY GENERAL (V2811),0
HB 1655,88,88-RS,Relating to the regulation of books sold to or included in public school libraries.,"Education--Primary & Secondary--General (I0230); Libraries & Librarians (I0523); RESTRICTING EXPLICIT AND ADULT-DESIGNATED EDUCATIONAL RESOURCES (READER) ACT (PW6EO); PARENTAL CONSENT (S0318); EDUCATION AGENCY, TEXAS (V9941); EDUCATION, COMMISSIONER OF (V9954); EDUCATION, STATE BOARD OF (V0086); STATE LIBRARY & ARCHIVES COMMISSION, TEXAS (V0027)",0
HB 1696,88,88-RS,Relating to the relationship between managed care plans and optometrists and therapeutic optometrists.,"Health Care Providers (I0387); Insurance--Health & Accident (I0422); MANAGED CARE (S0454); OPTOMETRY & OPTOMETRISTS (S9811); PHYSICIANS (S1282); THERAPEUTIC OPTOMETRISTS (S0051); INSURANCE, COMMISSIONER OF (V0396)",0
HB 1882,88,88-RS,Relating to the designation of certain religious holy days as optional holidays.,DIWALI (HL90Y); EID AL-ADHA (HJ1PH); EID AL-FITR (HW0O6); PASSOVER (HP1LT); VAISAKHI (SIKH FESTIVAL) (H1421); VESAK (HW7PV); Holidays (I0395),0
HB 2163,88,88-RS,Relating to requiring a man determined by adjudication or acknowledgment to be a child's father to pay retroactive child support beginning on the date of the child's conception.,Family--Child Support (I0352); Family--Parent & Child (I0355); PATERNITY (S0022),0
HB 2541,88,88-RS,Relating to policies and procedures regarding children placed by the Department of Family and Protective Services in a residential treatment center or program.,Family--Child Protection (I0351); Family--Parent & Child (I0355); GUARDIANS & WARDS (S0301),0
HB 2705,88,88-RS,Relating to the prohibition of short-barrel firearms.,Weapons (I0887),0
HB 2891,88,88-RS,Relating to the use of glucagon medication on certain public and private school campuses.,"Education--Primary & Secondary--Charter Schools (I0245); Education--Primary & Secondary--Other School Personnel (I0246); Education--Primary & Secondary--Private (I0239); Education--School Districts (I0220); Minors--Health & Safety (I0533); DIABETES (S0486); MEDICINE & PRESCRIPTION DRUGS (S7338); PHYSICIANS (S1282); EDUCATION, COMMISSIONER OF (V9954); HEALTH & HUMAN SERVICES COMMISSION (V0177)",0
HB 3417,88,88-RS,"Relating to the process for initiating, transferring, or terminating water or sewer service.",Electronic Information Systems (I0311); Utilities--Water & Sewer (I0002),0
HB 4387,88,88-RS,Relating to content ratings for books and other written materials used in public schools.,"Education--Primary & Secondary--General (I0230); EDUCATION, STATE BOARD OF (V0086)",0
HB 4498,88,88-RS,Relating to the transfer and statutory novation of insurance policies from a transferring insurer to an assuming insurer through an insurance business transfer plan; authorizing fees.,"Courts--Civil Procedure (I0135); Insurance--General (I0445); INSURANCE BUSINESS TRANSFER ACT (PF4VJ); INSURANCE, COMMISSIONER OF (V0396); INSURANCE, TEXAS DEPARTMENT OF (V0006)",0
HB 46,88,88-RS,Relating to the denial of the registration of a motor vehicle  based on certain information provided by a county to the Texas Department of Motor Vehicles.,"Electronic Information Systems (I0311); Vehicles & Traffic--Vehicle Registration (I0845); COUNTY TAX ASSESSOR-COLLECTORS (S0310); MOTOR VEHICLES, TEXAS DEPARTMENT OF (V0812)",0
HB 56,88,88-RS,Relating to the Medicaid eligibility of certain women following a pregnancy.,Human Services--Medical Assistance (I0905); Women (I0925); MEDICAID (S4885); PREGNANCY & CHILDBIRTH (S0294),0
HB 67,88,88-RS,Relating to early voting by mail by any qualified voter and to the repeal of certain criminal offenses concerning the solicitation and distribution of an application to vote by mail.,Aging (I0015); Corrections--Jails & Prisons (I0092); Elections--Early Voting (I0260); Elections--Registration & Suffrage (I0265); SECRETARY OF STATE (V0042),0
HB 115,88,88-RS,Relating to the offense of public consumption of alcoholic beverages during certain hours.,Alcoholic Beverage Regulation (I0025),0
HB 129,88,88-RS,Relating to prohibiting the transfer of certain semiautomatic rifles to certain recipients; creating a criminal offense; increasing a criminal penalty.,Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 155,88,88-RS,Relating to requiring a national instant criminal background check in connection with certain firearm transfers; creating a criminal offense.,Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 157,88,88-RS,Relating to the establishment of a public law school in El Paso County.,"EL PASO COUNTY (G0873); Education--Higher--Institutions & Programs (I0223); Lawyers (I0515); EL PASO SCHOOL OF LAW (U0262); HIGHER EDUCATION COORDINATING BOARD, TEXAS (V4280)",0
HB 193,88,88-RS,Relating to authorization for a county or municipality to establish a local minimum wage.,City Government--General (I0060); County Government--General (I0096); Labor--Wages (I0485); Political Subdivisions (I0588); MINIMUM WAGE (S0029),0
HB 197,88,88-RS,Relating to creating a criminal offense for the unlawful possession or transfer of a large-capacity magazine.,Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 216,88,88-RS,Relating to the unlawful carrying of certain firearms; creating a criminal offense.,Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 1378,88,88-RS,"Relating to a report regarding Medicaid reimbursement rates, supplemental payment amounts, and access to care.",Human Services--Medical Assistance (I0905); Insurance--General (I0445); Insurance--Health & Accident (I0422); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),0
HB 1623,88,88-RS,Relating to creating a criminal offense for the unlawful possession or transfer of certain semiautomatic rifles.,Crimes--Miscellaneous (I0200); Weapons (I0887),0
HB 1997,88,88-RS,Relating to a study regarding establishing a public law school as a professional school of The University of Texas at El Paso.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); UNIVERSITY OF TEXAS AT EL PASO (U0019),0
