bill_number,session,chamber,action_date,action,order
A-1203,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AFI",1
A-1203,2024_2025,A,2024-02-22,"Reported out of Assembly Committee with Amendments, 2nd Reading",2
A-1203,2024_2025,A,2024-05-13,Passed Assembly,3
A-1203,2024_2025,S,2024-05-16,"Received in the Senate, Referred to SCM",4
A-1203,2024_2025,S,2025-03-24,"Reported out of Senate Committee, 2nd Reading",5
A-1203,2024_2025,S,2025-12-18,Senate Amendment,6
A-1203,2024_2025,S,2025-12-22,Substituted for,7
A-1203,2024_2025,S,2025-12-22,Passed Senate,8
A-1203,2024_2025,A,2025-12-22,"Received in the Assembly, 2nd Reading on Concurrence",9
A-1203,2024_2025,A,2025-12-22,Passed Assembly (Passed Both Houses),10
A-1203,2024_2025,G,2026-01-12,Approved,11
A-1204,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AST",1
A-1205,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1206,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1207,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1208,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1209,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1210,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1211,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACO",1
A-1211,2024_2025,A,2025-03-06,"Reported out of Assembly Committee with Amendments, 2nd Reading",2
A-1211,2024_2025,A,2025-03-24,Passed Assembly,3
A-1211,2024_2025,S,2025-05-12,"Received in the Senate, Referred to SLP",4
A-1212,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ARP",1
A-1213,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1214,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1215,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ARP",1
A-1216,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1217,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1218,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1219,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1220,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1221,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1221,2024_2025,A,2024-01-09,WITHDRAWN APP,2
A-1222,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1223,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1224,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1225,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1226,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1227,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1228,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1229,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1229,2024_2025,A,2024-01-09,WITHDRAWN APP,2
A-1230,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1231,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1232,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATG",1
A-1233,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1233,2024_2025,A,2026-01-05,"Reported out of Assembly Committee with Amendments, 2nd Reading",2
A-1234,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1235,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1236,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1237,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1238,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1239,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1240,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1241,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1242,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1243,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1244,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1245,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1246,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1247,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1248,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1249,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1250,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1251,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1252,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1253,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1254,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1255,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1256,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1257,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1258,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1259,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1260,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1261,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1262,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1263,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1264,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1265,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1266,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1267,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1268,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1269,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1270,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1271,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1272,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1273,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1274,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1275,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1276,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1277,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1278,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1279,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1280,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1281,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1282,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1283,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1284,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1285,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1286,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1287,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1288,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1289,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1290,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1291,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1292,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1293,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1294,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1295,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1296,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1297,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1298,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATG",1
A-1299,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1300,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1301,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1302,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1303,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1304,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1305,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1306,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1307,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1308,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHU",1
A-1309,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1310,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1311,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1312,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1313,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1314,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1315,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AST",1
A-1316,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1317,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1318,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1319,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1320,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1321,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1322,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1323,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1324,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1325,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHU",1
A-1326,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AFI",1
A-1327,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1328,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1329,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1330,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1331,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1332,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1333,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1334,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1335,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1336,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1337,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1338,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1339,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1340,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1341,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHU",1
A-1341,2024_2025,A,2024-09-12,Withdrawn from Consideration,2
A-1342,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1343,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1344,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AOF",1
A-1345,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AST",1
A-1346,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1347,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1348,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1349,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1350,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1351,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1352,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AOF",1
A-1353,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1354,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1355,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AOF",1
A-1356,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1357,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1358,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1359,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1360,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1361,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AED",1
A-1362,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1363,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1364,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1364,2024_2025,A,2024-10-17,Withdrawn from Consideration,2
A-1365,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1366,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATU",1
A-1367,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1368,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AST",1
A-1369,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1370,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1371,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATG",1
A-1372,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1373,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1374,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1375,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AMV",1
A-1375,2024_2025,A,2025-12-04,"Reported from Assembly Committee as a Substitute, 2nd Reading",2
A-1375,2024_2025,A,2025-12-22,Assembly Substitution,3
A-1375,2024_2025,A,2026-01-12,Passed Assembly,4
A-1376,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AFI",1
A-1377,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHO",1
A-1378,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1379,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1380,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1381,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACO",1
A-1382,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1383,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1384,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1385,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1386,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1387,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ATR",1
A-1388,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACW",1
A-1389,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1389,2024_2025,A,2025-02-20,Transferred to AJU,2
A-1389,2024_2025,A,2025-02-20,"Reported out of Assembly Committee with Amendments, 2nd Reading",3
A-1389,2024_2025,A,2025-03-24,Passed Assembly,4
A-1389,2024_2025,S,2025-05-12,"Received in the Senate, Referred to SLP",5
A-1390,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1391,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1392,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACO",1
A-1392,2024_2025,A,2024-01-09,WITHDRAWN APP,2
A-1393,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ASL",1
A-1394,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHU",1
A-1395,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to APS",1
A-1396,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AJU",1
A-1397,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHI",1
A-1398,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACE",1
A-1399,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACO",1
A-1400,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1400,2024_2025,A,2024-05-16,Reported and Referred to AAP,2
A-1400,2024_2025,A,2024-06-24,"Reported out of Assembly Committee, 2nd Reading",3
A-1400,2024_2025,A,2024-09-26,Passed Assembly,4
A-1400,2024_2025,S,2024-09-30,"Received in the Senate, Referred to SEN",5
A-1400,2024_2025,S,2024-10-10,"Reported out of Senate Committee, 2nd Reading",6
A-1400,2024_2025,S,2024-10-10,Referred to Senate Budget and Appropriations Committee,7
A-1400,2024_2025,S,2025-11-13,"Reported out of Senate Committee with Amendments, 2nd Reading",8
A-1400,2024_2025,S,2025-12-18,Substituted for,9
A-1400,2024_2025,S,2025-12-18,Passed Senate,10
A-1400,2024_2025,A,2025-12-18,"Received in the Assembly, 2nd Reading on Concurrence",11
A-1400,2024_2025,A,2025-12-22,Passed Assembly (Passed Both Houses),12
A-1400,2024_2025,A,2026-01-12,"Conditional Veto, Received in the Assembly, 2nd Reading/Governor Recommendation",13
A-1400,2024_2025,A,2026-01-12,Passed Assembly,14
A-1400,2024_2025,S,2026-01-12,"Received in the Senate, 2nd Reading - Concur. w/Gov's Recommendations",15
A-1400,2024_2025,S,2026-01-12,Passed Senate (Passed Both Houses),16
A-1400,2024_2025,G,2026-01-20,Approved,17
A-1401,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ALA",1
A-1402,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1403,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1403,2024_2025,A,2024-11-14,Reported and Referred to AAP,2
A-1404,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AEN",1
A-1405,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to AHE",1
A-1406,2024_2025,A,2024-01-09,"Introduced in the Assembly, Referred to ACF",1
A-1406,2024_2025,A,2025-05-08,Reported out of Assembly Committee with Amendments and Referred to AAP,2
A-1406,2024_2025,A,2025-06-26,Transferred to ABU,3
A-1406,2024_2025,A,2025-06-26,"Reported out of Assembly Committee with Amendments, 2nd Reading",4
