bill_number,session_year,session_num,action_date,chamber,action,committee,order
HR0395,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0395,2015,131,2015-11-16,House,Refer to Committee,Finance,2
HB0395,2015,131,2015-11-09,House,Introduced,,1
HR0396,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0396,2015,131,2016-01-20,House,Refer to Committee,Agriculture and Rural Development,2
HB0396,2015,131,2015-11-16,House,Introduced,,1
HR0397,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0397,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,2
HB0397,2015,131,2015-11-16,House,Introduced,,1
HR0398,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0398,2015,131,2016-01-20,House,Refer to Committee,Government Accountability and Oversight,2
HB0398,2015,131,2015-11-17,House,Introduced,,1
HR0399,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0399,2015,131,2016-01-20,House,Refer to Committee,Education,2
HB0399,2015,131,2015-11-19,House,Introduced,,1
HR0400,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0400,2015,131,2016-01-20,House,Refer to Committee,Commerce and Labor,2
HB0400,2015,131,2015-11-24,House,Introduced,,1
HR0401,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0401,2015,131,2016-01-20,House,Refer to Committee,Education,2
HB0401,2015,131,2015-11-30,House,Introduced,,1
HR0402,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0402,2015,131,2016-01-20,House,Refer to Committee,Government Accountability and Oversight,2
HB0402,2015,131,2015-12-01,House,Introduced,,1
HR0403,2015,131,2016-04-26,House,Adopted,Rules and Reference,1
HB0403,2015,131,2016-01-20,House,Refer to Committee,Finance,2
HB0403,2015,131,2015-12-03,House,Introduced,,1
HB0404,2015,131,2016-01-20,House,Refer to Committee,Ways and Means,2
HB0404,2015,131,2015-12-03,House,Introduced,,1
HB0405,2015,131,2016-02-23,Senate,Refer to Committee,Criminal Justice,6
HB0405,2015,131,2016-02-11,Senate,Introduced,,5
HB0405,2015,131,2016-02-10,House,Passed,,4
HB0405,2015,131,2016-01-27,House,Reported,Judiciary,3
HB0405,2015,131,2016-01-20,House,Refer to Committee,Judiciary,2
HB0405,2015,131,2015-12-03,House,Introduced,,1
HR0405,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HR0406,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0406,2015,131,2016-02-17,House,Reported,Transportation and Infrastructure,3
HB0406,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,2
HB0406,2015,131,2015-12-03,House,Introduced,,1
HB0407,2015,131,2016-05-24,House,Reported,Local Government,3
HB0407,2015,131,2016-01-20,House,Refer to Committee,Local Government,2
HB0407,2015,131,2015-12-07,House,Introduced,,1
HR0407,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HR0408,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0408,2015,131,2016-01-20,House,Refer to Committee,Judiciary,2
HB0408,2015,131,2015-12-07,House,Introduced,,1
HR0409,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0409,2015,131,2016-04-20,House,Reported - Amended,Ways and Means,3
HB0409,2015,131,2016-01-20,House,Refer to Committee,Ways and Means,2
HB0409,2015,131,2015-12-07,House,Introduced,,1
HB0410,2015,131,2017-04-06,,Effective 4/6/17,,10
HB0410,2015,131,2016-12-08,House,Concurred in Senate amendments,,9
HB0410,2015,131,2016-12-08,Senate,Passed - Amended,,8
HB0410,2015,131,2016-12-07,Senate,Reported - Substitute,Education,7
HB0410,2015,131,2016-05-11,Senate,Refer to Committee,Education,6
HB0410,2015,131,2016-05-10,Senate,Introduced,,5
HB0410,2015,131,2016-05-04,House,Passed,,4
HB0410,2015,131,2016-04-20,House,Reported - Substitute,Education,3
HB0410,2015,131,2016-01-20,House,Refer to Committee,Education,2
HB0410,2015,131,2015-12-09,House,Introduced,,1
HR0410,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0411,2015,131,2016-05-11,Senate,Refer to Committee,Health and Human Services,6
HB0411,2015,131,2016-05-10,Senate,Introduced,,5
HB0411,2015,131,2016-05-10,House,Passed,,4
HB0411,2015,131,2016-04-13,House,Reported,Health and Aging,3
HB0411,2015,131,2016-01-20,House,Refer to Committee,Health and Aging,2
HB0411,2015,131,2015-12-09,House,Introduced,,1
HR0411,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HR0412,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0412,2015,131,2016-01-20,House,Refer to Committee,Finance,2
HB0412,2015,131,2015-12-14,House,Introduced,,1
HB0413,2015,131,2016-09-28,,Effective 9/28/16,,10
HB0413,2015,131,2016-05-25,House,Concurred in Senate amendments,,9
HB0413,2015,131,2016-05-25,Senate,Passed,,8
HB0413,2015,131,2016-05-25,Senate,Reported - Substitute,State and Local Government,7
HB0413,2015,131,2016-04-27,Senate,Refer to Committee,State and Local Government,6
HB0413,2015,131,2016-04-26,Senate,Introduced,,5
HB0413,2015,131,2016-04-20,House,Passed,,4
HB0413,2015,131,2016-04-13,House,Reported - Substitute,Local Government,3
HB0413,2015,131,2016-01-20,House,Refer to Committee,Local Government,2
HB0413,2015,131,2015-12-14,House,Introduced,,1
HR0413,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HR0414,2015,131,2016-05-03,House,Adopted,Rules and Reference,1
HB0414,2015,131,2016-02-24,House,Reported,Health and Aging,3
HB0414,2015,131,2016-01-20,House,Refer to Committee,Health and Aging,2
HB0414,2015,131,2015-12-14,House,Introduced,,1
HB0415,2015,131,2016-04-12,Senate,Refer to Committee,Ways and Means,6
HB0415,2015,131,2016-02-29,Senate,Introduced,,5
HB0415,2015,131,2016-02-24,House,Passed,,4
HB0415,2015,131,2016-02-16,House,Reported,"Financial Institutions, Housing, and Urban Development",3
HB0415,2015,131,2016-01-20,House,Refer to Committee,"Financial Institutions, Housing, and Urban Development",2
HB0415,2015,131,2015-12-14,House,Introduced,,1
HR0415,2015,131,2016-05-09,House,Adopted,Rules and Reference,1
HR0416,2015,131,2016-05-09,House,Adopted,Rules and Reference,1
HB0416,2015,131,2016-11-30,House,Reported,Insurance,3
HB0416,2015,131,2016-01-20,House,Refer to Committee,Insurance,2
HB0416,2015,131,2015-12-14,House,Introduced,,1
HR0417,2015,131,2016-05-09,House,Adopted,Rules and Reference,1
HB0417,2015,131,2016-04-13,House,Reported - Substitute,Health and Aging,3
HB0417,2015,131,2016-01-20,House,Refer to Committee,Health and Aging,2
HB0417,2015,131,2015-12-17,House,Introduced,,1
HR0418,2015,131,2016-05-09,House,Adopted,Rules and Reference,1
HB0418,2015,131,2016-01-20,House,Refer to Committee,"Financial Institutions, Housing, and Urban Development",2
HB0418,2015,131,2015-12-17,House,Introduced,,1
HR0419,2015,131,2016-05-09,House,Adopted,Rules and Reference,1
HB0419,2015,131,2016-04-13,House,Reported - Substitute,Health and Aging,3
HB0419,2015,131,2016-01-20,House,Refer to Committee,Health and Aging,2
HB0419,2015,131,2015-12-23,House,Introduced,,1
HR0420,2015,131,2016-05-10,House,Adopted,Rules and Reference,1
HB0420,2015,131,2016-01-20,House,Refer to Committee,Education,2
HB0420,2015,131,2015-12-23,House,Introduced,,1
HB0421,2015,131,2016-09-28,Senate,Refer to Committee,Health and Human Services,6
HB0421,2015,131,2016-05-19,Senate,Introduced,,5
HB0421,2015,131,2016-05-18,House,Passed,,4
HB0421,2015,131,2016-05-12,House,Reported - Substitute,Health and Aging,3
HB0421,2015,131,2016-01-20,House,Refer to Committee,Health and Aging,2
HB0421,2015,131,2015-12-23,House,Introduced,,1
HR0421,2015,131,2016-05-10,House,Adopted,Rules and Reference,1
HR0422,2015,131,2016-05-10,House,Adopted,Rules and Reference,1
HB0422,2015,131,2016-01-20,House,Refer to Committee,Energy and Natural Resources,2
HB0422,2015,131,2016-01-07,House,Introduced,,1
HB0423,2015,131,2016-12-06,Senate,Reported - Substitute,State and Local Government,7
HB0423,2015,131,2016-09-28,Senate,Refer to Committee,State and Local Government,6
HB0423,2015,131,2016-05-19,Senate,Introduced,,5
HB0423,2015,131,2016-05-18,House,Passed,,4
HB0423,2015,131,2016-05-12,House,Reported - Amended,State Government,3
HB0423,2015,131,2016-01-20,House,Refer to Committee,State Government,2
HB0423,2015,131,2016-01-07,House,Introduced,,1
HR0423,2015,131,2016-05-12,House,Adopted,,1
HR0424,2015,131,2016-05-12,House,Adopted,,1
HB0424,2015,131,2016-01-20,House,Refer to Committee,State Government,2
HB0424,2015,131,2016-01-13,House,Introduced,,1
HB0425,2015,131,2016-04-20,Senate,Refer to Committee,Education,6
HB0425,2015,131,2016-04-14,Senate,Introduced,,5
HB0425,2015,131,2016-04-13,House,Passed,,4
HB0425,2015,131,2016-02-22,House,Reported - Substitute,Community and Family Advancement,3
HB0425,2015,131,2016-01-20,House,Refer to Committee,Community and Family Advancement,2
HB0425,2015,131,2016-01-13,House,Introduced,,1
HR0425,2015,131,2016-05-17,House,Adopted,Rules and Reference,1
HR0426,2015,131,2016-05-24,House,Adopted,,1
HB0426,2015,131,2016-01-20,House,Refer to Committee,Education,2
HB0426,2015,131,2016-01-13,House,Introduced,,1
HR0427,2015,131,2016-05-17,House,Introduced and Referred to Committee,Government Accountability and Oversight,1
HB0427,2015,131,2016-01-20,House,Refer to Committee,Judiciary,2
HB0427,2015,131,2016-01-13,House,Introduced,,1
HR0428,2015,131,2016-05-24,House,Introduced and Referred to Committee,Health and Aging,1
HB0428,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,2
HB0428,2015,131,2016-01-13,House,Introduced,,1
HB0429,2015,131,2016-09-14,,Effective 9/14/16,,13
HB0429,2015,131,2016-05-25,House,Concurred in Senate amendments,,12
HB0429,2015,131,2016-05-25,Senate,Passed,,11
HB0429,2015,131,2016-05-25,Senate,Reported - Substitute,"Transportation, Commerce and Labor",10
HB0429,2015,131,2016-05-11,Senate,Refer to Committee,"Transportation, Commerce and Labor",9
HB0429,2015,131,2016-05-10,Senate,Introduced,,8
HB0429,2015,131,2016-05-04,House,Passed,,7
HB0429,2015,131,2016-04-26,House,Reported - Amended,Rules and Reference,6
HB0429,2015,131,2016-04-25,House,Re-referred,Rules and Reference,5
HB0429,2015,131,2016-04-20,House,Informally passed,,4
HB0429,2015,131,2016-02-24,House,Reported - Amended,Economic and Workforce Development,3
HB0429,2015,131,2016-01-20,House,Refer to Committee,Economic and Workforce Development,2
HB0429,2015,131,2016-01-13,House,Introduced,,1
HR0429,2015,131,2016-05-17,House,Adopted,Rules and Reference,1
HR0430,2015,131,2016-05-17,House,Adopted,Rules and Reference,1
HB0430,2015,131,2016-01-20,House,Refer to Committee,Transportation and Infrastructure,2
HB0430,2015,131,2016-01-13,House,Introduced,,1
HB0431,2015,131,2016-08-31,,Effective 8/31/16,,9
HB0431,2015,131,2016-05-17,Senate,Passed,,8
HB0431,2015,131,2016-04-27,Senate,Reported,Health and Human Services,7
HB0431,2015,131,2016-02-23,Senate,Refer to Committee,Health and Human Services,6
HB0431,2015,131,2016-02-18,Senate,Introduced,,5
HB0431,2015,131,2016-02-17,House,Passed,,4
HB0431,2015,131,2016-02-17,House,Reported,Health and Aging,3
HB0431,2015,131,2016-02-02,House,Refer to Committee,Health and Aging,2
HB0431,2015,131,2016-01-26,House,Introduced,,1
HR0431,2015,131,2016-05-17,House,Adopted,Rules and Reference,1
HB0432,2015,131,2017-04-06,,Effective 4/6/17,,12
HB0432,2015,131,2016-12-08,House,Concurred in Senate amendments,,11
HB0432,2015,131,2016-12-08,Senate,Passed - Amended,,10
HB0432,2015,131,2016-12-01,Senate,Reported - Substitute,Civil Justice,9
HB0432,2015,131,2016-09-28,Senate,Refer to Committee,Civil Justice,8
HB0432,2015,131,2016-05-19,Senate,Introduced,,7
HB0432,2015,131,2016-05-18,House,Passed,,6
HB0432,2015,131,2016-05-17,House,Reported - Substitute,Rules and Reference,5
HB0432,2015,131,2016-05-17,House,Re-referred,Rules and Reference,4
HB0432,2015,131,2016-04-13,House,Reported - Substitute,Judiciary,3
HB0432,2015,131,2016-02-02,House,Refer to Committee,Judiciary,2
HB0432,2015,131,2016-01-26,House,Introduced,,1
HR0432,2015,131,2016-05-23,House,Adopted,Rules and Reference,1
HR0433,2015,131,2016-05-24,House,Adopted,,1
HB0433,2015,131,2016-02-17,House,Reported,Transportation and Infrastructure,3
HB0433,2015,131,2016-02-02,House,Refer to Committee,Transportation and Infrastructure,2
HB0433,2015,131,2016-01-26,House,Introduced,,1
HB0434,2015,131,2016-09-28,,Effective 9/28/16,,9
HB0434,2015,131,2016-05-24,Senate,Passed,,8
HB0434,2015,131,2016-05-18,Senate,Reported,Health and Human Services,7
HB0434,2015,131,2016-04-20,Senate,Refer to Committee,Health and Human Services,6
HB0434,2015,131,2016-04-14,Senate,Introduced,,5
HB0434,2015,131,2016-04-13,House,Passed,,4
HB0434,2015,131,2016-02-24,House,Reported - Amended,Health and Aging,3
HB0434,2015,131,2016-02-02,House,Refer to Committee,Health and Aging,2
HB0434,2015,131,2016-01-26,House,Introduced,,1
HR0434,2015,131,2016-05-23,House,Adopted,Rules and Reference,1
HB0435,2015,131,2016-09-28,Senate,Refer to Committee,Finance,6
HB0435,2015,131,2016-05-19,Senate,Introduced,,5
HB0435,2015,131,2016-05-18,House,Passed,,4
HB0435,2015,131,2016-04-27,House,Reported - Substitute,"Financial Institutions, Housing, and Urban Development",3
HB0435,2015,131,2016-02-02,House,Refer to Committee,"Financial Institutions, Housing, and Urban Development",2
HB0435,2015,131,2016-01-26,House,Introduced,,1
HR0435,2015,131,2016-05-23,House,Adopted,Rules and Reference,1
HB0436,2015,131,2017-04-06,,Effective 4/6/17,,9
HB0436,2015,131,2016-12-07,Senate,Passed,,8
HB0436,2015,131,2016-12-05,Senate,Reported,"Transportation, Commerce and Labor",7
HB0436,2015,131,2016-09-28,Senate,Refer to Committee,"Transportation, Commerce and Labor",6
HB0436,2015,131,2016-05-25,Senate,Introduced,,5
HB0436,2015,131,2016-05-24,House,Passed,,4
HB0436,2015,131,2016-05-04,House,Reported,Judiciary,3
HB0436,2015,131,2016-02-02,House,Refer to Committee,Judiciary,2
HB0436,2015,131,2016-01-26,House,Introduced,,1
HR0436,2015,131,2016-05-23,House,Adopted,Rules and Reference,1
HR0437,2015,131,2016-05-24,House,Adopted,Rules and Reference,1
HB0437,2015,131,2016-02-02,House,Refer to Committee,Judiciary,2
HB0437,2015,131,2016-01-27,House,Introduced,,1
HB0438,2015,131,2017-04-06,,Effective 4/6/17,,10
HB0438,2015,131,2016-12-08,House,Concurred in Senate amendments,,9
HB0438,2015,131,2016-12-08,Senate,Passed,,8
HB0438,2015,131,2016-12-07,Senate,Reported - Substitute,Education,7
HB0438,2015,131,2016-09-28,Senate,Refer to Committee,Education,6
HB0438,2015,131,2016-05-19,Senate,Introduced,,5
HB0438,2015,131,2016-05-18,House,Passed,,4
HB0438,2015,131,2016-05-04,House,Reported,Education,3
HB0438,2015,131,2016-02-02,House,Refer to Committee,Education,2
HB0438,2015,131,2016-01-27,House,Introduced,,1
HR0438,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0439,2015,131,2016-09-28,Senate,Refer to Committee,Criminal Justice,6
HB0439,2015,131,2016-05-25,Senate,Introduced,,5
HB0439,2015,131,2016-05-24,House,Passed,,4
HB0439,2015,131,2016-05-04,House,Reported,Judiciary,3
HB0439,2015,131,2016-02-02,House,Refer to Committee,Judiciary,2
HB0439,2015,131,2016-01-28,House,Introduced,,1
HR0439,2015,131,2016-06-09,House,Adopted,,1
HB0440,2015,131,2017-03-16,,Effective 3/16/17,,9
HB0440,2015,131,2016-11-30,Senate,Passed,,8
HB0440,2015,131,2016-11-29,Senate,Reported,State and Local Government,7
HB0440,2015,131,2016-05-11,Senate,Refer to Committee,State and Local Government,6
HB0440,2015,131,2016-05-10,Senate,Introduced,,5
HB0440,2015,131,2016-05-10,House,Passed,,4
HB0440,2015,131,2016-04-28,House,Reported,State Government,3
HB0440,2015,131,2016-02-02,House,Refer to Committee,State Government,2
HB0440,2015,131,2016-01-28,House,Introduced,,1
HR0440,2015,131,2016-06-09,House,Adopted,,1
HB0441,2015,131,2016-09-28,Senate,Refer to Committee,Education,6
HB0441,2015,131,2016-06-01,Senate,Introduced,,5
HB0441,2015,131,2016-05-25,House,Passed,,4
HB0441,2015,131,2016-05-25,House,Reported - Substitute,Education,3
HB0441,2015,131,2016-02-02,House,Refer to Committee,Education,2
HB0441,2015,131,2016-01-28,House,Introduced,,1
HR0441,2015,131,2016-06-09,House,Adopted,,1
HR0442,2015,131,2016-06-09,House,Adopted,,1
HB0442,2015,131,2016-02-02,House,Refer to Committee,Transportation and Infrastructure,2
HB0442,2015,131,2016-01-28,House,Introduced,,1
HR0443,2015,131,2016-06-09,House,Adopted,,1
HB0443,2015,131,2016-02-10,House,Refer to Committee,Insurance,2
HB0443,2015,131,2016-02-02,House,Introduced,,1
HB0444,2015,131,2017-04-06,,Effective 4/6/17,,12
HB0444,2015,131,2016-12-08,House,Concurred in Senate amendments,,11
HB0444,2015,131,2016-12-08,Senate,Passed,,10
HB0444,2015,131,2016-12-07,Senate,Reported - Amended,Agriculture,9
HB0444,2015,131,2016-09-28,Senate,Refer to Committee,Agriculture,8
HB0444,2015,131,2016-05-25,Senate,Introduced,,7
HB0444,2015,131,2016-05-24,House,Passed,,6
HB0444,2015,131,2016-05-18,House,Reported - Substitute,Government Accountability and Oversight,5
HB0444,2015,131,2016-05-17,House,Re-referred,Government Accountability and Oversight,4
HB0444,2015,131,2016-04-20,House,Reported - Substitute,Government Accountability and Oversight,3
HB0444,2015,131,2016-02-10,House,Refer to Committee,Government Accountability and Oversight,2
HB0444,2015,131,2016-02-02,House,Introduced,,1
HR0444,2015,131,2016-06-30,House,Adopted,,1
HR0445,2015,131,2016-06-30,House,Adopted,,1
HB0445,2015,131,2016-02-10,House,Refer to Committee,Education,2
HB0445,2015,131,2016-02-03,House,Introduced,,1
HB0446,2015,131,2016-05-17,Senate,Refer to Committee,"Transportation, Commerce and Labor",6
HB0446,2015,131,2016-05-12,Senate,Introduced,,5
HB0446,2015,131,2016-05-11,House,Passed,,4
HB0446,2015,131,2016-05-04,House,Reported - Amended,Judiciary,3
HB0446,2015,131,2016-02-10,House,Refer to Committee,Judiciary,2
HB0446,2015,131,2016-02-03,House,Introduced,,1
HR0446,2015,131,2016-06-30,House,Adopted,,1
HB0447,2015,131,2016-09-28,Senate,Refer to Committee,Criminal Justice,6
HB0447,2015,131,2016-05-19,Senate,Introduced,,5
HB0447,2015,131,2016-05-18,House,Passed,,4
HB0447,2015,131,2016-05-12,House,Reported,State Government,3
HB0447,2015,131,2016-02-10,House,Refer to Committee,State Government,2
HB0447,2015,131,2016-02-09,House,Introduced,,1
HR0447,2015,131,2016-06-30,House,Adopted,,1
HR0448,2015,131,2016-06-30,House,Adopted,,1
HB0448,2015,131,2016-02-10,House,Refer to Committee,Judiciary,2
HB0448,2015,131,2016-02-09,House,Introduced,,1
HB0449,2015,131,2016-09-28,Senate,Refer to Committee,State and Local Government,6
HB0449,2015,131,2016-05-19,Senate,Introduced,,5
HB0449,2015,131,2016-05-18,House,Passed,,4
HB0449,2015,131,2016-04-25,House,Reported,State Government,3
HB0449,2015,131,2016-02-10,House,Refer to Committee,State Government,2
HB0449,2015,131,2016-02-09,House,Introduced,,1
HR0449,2015,131,2016-07-11,House,Adopted,,1
HR0450,2015,131,2016-07-11,House,Adopted,,1
HB0450,2015,131,2016-02-10,House,Refer to Committee,State Government,2
HB0450,2015,131,2016-02-09,House,Introduced,,1
HB0451,2015,131,2017-04-06,,Effective 4/6/17,,10
HB0451,2015,131,2016-12-08,House,Concurred in Senate amendments,,9
HB0451,2015,131,2016-12-08,Senate,Passed,,8
HB0451,2015,131,2016-12-08,Senate,Reported - Substitute,Civil Justice,7
HB0451,2015,131,2016-09-28,Senate,Refer to Committee,Civil Justice,6
HB0451,2015,131,2016-06-01,Senate,Introduced,,5
HB0451,2015,131,2016-05-25,House,Passed,,4
HB0451,2015,131,2016-05-11,House,Reported - Amended,Judiciary,3
HB0451,2015,131,2016-02-10,House,Refer to Committee,Judiciary,2
HB0451,2015,131,2016-02-09,House,Introduced,,1
HR0451,2015,131,2016-07-11,House,Adopted,,1
HR0452,2015,131,2016-07-11,House,Adopted,,1
HB0452,2015,131,2016-02-10,House,Refer to Committee,State Government,2
HB0452,2015,131,2016-02-09,House,Introduced,,1
HR0453,2015,131,2016-07-11,House,Adopted,,1
HB0453,2015,131,2016-02-10,House,Refer to Committee,Transportation and Infrastructure,2
HB0453,2015,131,2016-02-09,House,Introduced,,1
HR0454,2015,131,2016-07-11,House,Adopted,,1
HB0454,2015,131,2016-02-24,House,Refer to Committee,Ways and Means,2
HB0454,2015,131,2016-02-09,House,Introduced,,1
HB0455,2015,131,2016-12-08,House,Concurred in Senate amendments,,9
HB0455,2015,131,2016-12-07,Senate,Passed,,8
HB0455,2015,131,2016-12-07,Senate,Reported - Substitute,"Transportation, Commerce and Labor",7
HB0455,2015,131,2016-09-28,Senate,Refer to Committee,"Transportation, Commerce and Labor",6
HB0455,2015,131,2016-05-19,Senate,Introduced,,5
HB0455,2015,131,2016-05-18,House,Passed,,4
HB0455,2015,131,2016-05-04,House,Reported,Local Government,3
HB0455,2015,131,2016-02-16,House,Refer to Committee,Local Government,2
HB0455,2015,131,2016-02-09,House,Introduced,,1
HR0455,2015,131,2016-07-11,House,Adopted,,1
HR0456,2015,131,2016-07-11,House,Adopted,,1
HB0456,2015,131,2016-02-16,House,Refer to Committee,Government Accountability and Oversight,2
HB0456,2015,131,2016-02-09,House,Introduced,,1
HR0457,2015,131,2016-07-11,House,Adopted,,1
HB0457,2015,131,2016-02-16,House,Refer to Committee,Transportation and Infrastructure,2
HB0457,2015,131,2016-02-10,House,Introduced,,1
HR0458,2015,131,2016-07-11,House,Adopted,,1
HB0458,2015,131,2016-02-16,House,Refer to Committee,Community and Family Advancement,2
HB0458,2015,131,2016-02-10,House,Introduced,,1
HR0459,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0459,2015,131,2016-05-25,House,Reported,Education,3
HB0459,2015,131,2016-02-16,House,Refer to Committee,Education,2
HB0459,2015,131,2016-02-10,House,Introduced,,1
HR0460,2015,131,2016-07-11,House,Adopted,,1
HB0460,2015,131,2016-02-16,House,Refer to Committee,State Government,2
HB0460,2015,131,2016-02-11,House,Introduced,,1
HR0461,2015,131,2016-07-11,House,Adopted,,1
HB0461,2015,131,2016-02-16,House,Refer to Committee,Transportation and Infrastructure,2
HB0461,2015,131,2016-02-11,House,Introduced,,1
HR0462,2015,131,2016-07-11,House,Adopted,,1
HB0462,2015,131,2016-02-16,House,Refer to Committee,Local Government,2
HB0462,2015,131,2016-02-11,House,Introduced,,1
HB0463,2015,131,2017-04-06,,Effective 4/6/17,,11
HB0463,2015,131,2016-12-08,House,Concurred in Senate amendments,,10
HB0463,2015,131,2016-12-08,Senate,Passed,,9
HB0463,2015,131,2016-12-08,Senate,Informally passed,,8
HB0463,2015,131,2016-12-08,Senate,Reported - Substitute,Civil Justice,7
HB0463,2015,131,2016-05-17,Senate,Refer to Committee,Civil Justice,6
HB0463,2015,131,2016-05-12,Senate,Introduced,,5
HB0463,2015,131,2016-05-11,House,Passed,,4
HB0463,2015,131,2016-04-27,House,Reported - Substitute,"Financial Institutions, Housing, and Urban Development",3
HB0463,2015,131,2016-02-24,House,Refer to Committee,"Financial Institutions, Housing, and Urban Development",2
HB0463,2015,131,2016-02-16,House,Introduced,,1
HR0463,2015,131,2016-07-11,House,Adopted,,1
HB0464,2015,131,2016-12-07,Senate,Introduced,,5
HB0464,2015,131,2016-12-06,House,Passed,,4
HB0464,2015,131,2016-11-30,House,Reported - Substitute,"Armed Services, Veterans Affairs, and Public Safety",3
HB0464,2015,131,2016-02-24,House,Refer to Committee,"Armed Services, Veterans Affairs, and Public Safety",2
HB0464,2015,131,2016-02-16,House,Introduced,,1
HR0464,2015,131,2016-07-11,House,Adopted,,1
HR0465,2015,131,2016-07-11,House,Adopted,,1
HB0465,2015,131,2016-11-10,House,Refer to Committee,State Government,2
HB0465,2015,131,2016-02-16,House,Introduced,,1
HB0466,2015,131,2016-10-12,,Effective 10/12/16,,9
HB0466,2015,131,2016-05-25,Senate,Passed,,8
HB0466,2015,131,2016-05-25,Senate,Reported,Ways and Means,7
HB0466,2015,131,2016-05-11,Senate,Refer to Committee,Ways and Means,6
HB0466,2015,131,2016-05-10,Senate,Introduced,,5
HB0466,2015,131,2016-05-04,House,Passed,,4
HB0466,2015,131,2016-05-03,House,Reported,Ways and Means,3
HB0466,2015,131,2016-02-24,House,Refer to Committee,Ways and Means,2
HB0466,2015,131,2016-02-16,House,Introduced,,1
HR0466,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HR0467,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0467,2015,131,2016-04-13,House,Refer to Committee,Insurance,2
HB0467,2015,131,2016-02-16,House,Introduced,,1
HR0468,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0468,2015,131,2016-02-24,House,Refer to Committee,State Government,2
HB0468,2015,131,2016-02-17,House,Introduced,,1
HR0469,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0469,2015,131,2016-02-24,House,Refer to Committee,Transportation and Infrastructure,2
HB0469,2015,131,2016-02-17,House,Introduced,,1
HB0470,2015,131,2017-03-21,,Effective 3/21/17,,16
HB0470,2015,131,2016-12-08,House,Concurred in Senate amendments,,15
HB0470,2015,131,2016-12-08,Senate,Passed,,14
HB0470,2015,131,2016-12-08,Senate,Reported - Substitute,Rules and Reference,13
HB0470,2015,131,2016-12-06,Senate,Recommitted,Rules and Reference,12
HB0470,2015,131,2016-12-06,Senate,Informally passed,,11
HB0470,2015,131,2016-12-05,Senate,Informally passed,,10
HB0470,2015,131,2016-12-01,Senate,Informally passed,,9
HB0470,2015,131,2016-11-30,Senate,Informally passed,,8
HB0470,2015,131,2016-11-30,Senate,Reported - Substitute,Health and Human Services,7
HB0470,2015,131,2016-09-28,Senate,Refer to Committee,Health and Human Services,6
HB0470,2015,131,2016-06-01,Senate,Introduced,,5
HB0470,2015,131,2016-05-25,House,Passed,,4
HB0470,2015,131,2016-05-18,House,Reported - Substitute,Health and Aging,3
HB0470,2015,131,2016-02-24,House,Refer to Committee,Health and Aging,2
HB0470,2015,131,2016-02-17,House,Introduced,,1
HR0470,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HB0471,2015,131,2016-12-19,,"Effective 12/19/16Emergency: effective December 19, 2016",,10
HB0471,2015,131,2016-12-08,House,Concurred in Senate amendments,,9
HB0471,2015,131,2016-12-08,Senate,Passed,,8
HB0471,2015,131,2016-12-08,Senate,Reported - Substitute,Government Oversight and Reform,7
HB0471,2015,131,2016-05-17,Senate,Refer to Committee,Government Oversight and Reform,6
HB0471,2015,131,2016-05-12,Senate,Introduced,,5
HB0471,2015,131,2016-05-11,House,Passed,,4
HB0471,2015,131,2016-05-04,House,Reported - Substitute,Government Accountability and Oversight,3
HB0471,2015,131,2016-02-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0471,2015,131,2016-02-22,House,Introduced,,1
HR0471,2015,131,2016-08-02,House,Adopted,Rules and Reference,1
HR0472,2015,131,2016-08-02,House,Adopted,,1
HB0472,2015,131,2016-02-24,House,Refer to Committee,Public Utilities,2
HB0472,2015,131,2016-02-22,House,Introduced,,1
HR0473,2015,131,2016-08-02,House,Adopted,,1
HB0473,2015,131,2016-04-13,House,Refer to Committee,Ways and Means,2
HB0473,2015,131,2016-02-23,House,Introduced,,1
