bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0432,2017,132,2017-12-04,House,Introduced,,1
HB0433,2017,132,2018-06-19,Senate,Refer to Committee,Agriculture,6
HB0433,2017,132,2018-06-11,Senate,Introduced,,5
HB0433,2017,132,2018-06-07,House,Passed,,4
HB0433,2017,132,2018-04-11,House,Reported,"Economic Development, Commerce, and Labor",3
HB0433,2017,132,2018-01-16,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0433,2017,132,2017-12-04,House,Introduced,,1
HR0433,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0434,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0434,2017,132,2018-01-16,House,Refer to Committee,"Armed Services, Veterans Affairs, and Homeland Security",2
HB0434,2017,132,2017-12-04,House,Introduced,,1
HR0435,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0435,2017,132,2018-11-13,House,Refer to Committee,Transportation and Public Safety,2
HB0435,2017,132,2017-12-04,House,Introduced,,1
HR0436,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0436,2017,132,2018-01-16,House,Refer to Committee,Transportation and Public Safety,2
HB0436,2017,132,2017-12-04,House,Introduced,,1
HR0437,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0437,2017,132,2018-02-21,House,Reported - Amended,Transportation and Public Safety,3
HB0437,2017,132,2018-01-16,House,Refer to Committee,Transportation and Public Safety,2
HB0437,2017,132,2017-12-05,House,Introduced,,1
HB0438,2017,132,2018-09-28,,Effective 9/28/18,,10
HB0438,2017,132,2018-06-07,House,Concurred in Senate amendments,,9
HB0438,2017,132,2018-05-23,Senate,Passed,,8
HB0438,2017,132,2018-05-21,Senate,Reported - Substitute,Education,7
HB0438,2017,132,2018-03-21,Senate,Refer to Committee,Education,6
HB0438,2017,132,2018-03-12,Senate,Introduced,,5
HB0438,2017,132,2018-03-07,House,Passed,,4
HB0438,2017,132,2018-02-21,House,Reported - Substitute,Education and Career Readiness,3
HB0438,2017,132,2018-01-16,House,Refer to Committee,Education and Career Readiness,2
HB0438,2017,132,2017-12-07,House,Introduced,,1
HR0438,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0439,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0439,2017,132,2018-01-16,House,Refer to Committee,Criminal Justice,2
HB0439,2017,132,2017-12-07,House,Introduced,,1
HR0440,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0440,2017,132,2018-01-16,House,Refer to Committee,Insurance,2
HB0440,2017,132,2017-12-07,House,Introduced,,1
HR0441,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0441,2017,132,2018-01-16,House,Refer to Committee,Government Accountability and Oversight,2
HB0441,2017,132,2017-12-07,House,Introduced,,1
HR0442,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0442,2017,132,2018-01-16,House,Refer to Committee,Education and Career Readiness,2
HB0442,2017,132,2017-12-07,House,Introduced,,1
HR0443,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0443,2017,132,2018-01-16,House,Refer to Committee,Education and Career Readiness,2
HB0443,2017,132,2017-12-12,House,Introduced,,1
HR0444,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0444,2017,132,2018-01-16,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0444,2017,132,2017-12-12,House,Introduced,,1
HR0445,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0445,2017,132,2018-02-20,House,Reported,Transportation and Public Safety,3
HB0445,2017,132,2018-01-16,House,Refer to Committee,Transportation and Public Safety,2
HB0445,2017,132,2017-12-12,House,Introduced,,1
HR0446,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0446,2017,132,2018-01-16,House,Refer to Committee,Civil Justice,2
HB0446,2017,132,2017-12-12,House,Introduced,,1
HR0447,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0447,2017,132,2018-02-28,House,Reported,Transportation and Public Safety,3
HB0447,2017,132,2018-01-16,House,Refer to Committee,Transportation and Public Safety,2
HB0447,2017,132,2017-12-12,House,Introduced,,1
HR0448,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0448,2017,132,2018-01-16,House,Refer to Committee,Community and Family Advancement,2
HB0448,2017,132,2017-12-12,House,Introduced,,1
HR0449,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0449,2017,132,2018-01-16,House,Refer to Committee,Higher Education and Workforce Development,2
HB0449,2017,132,2017-12-12,House,Introduced,,1
HR0450,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0450,2017,132,2018-01-16,House,Refer to Committee,Government Accountability and Oversight,2
HB0450,2017,132,2017-12-12,House,Introduced,,1
HB0451,2017,132,2018-12-04,Senate,Reported - Substitute,Judiciary,7
HB0451,2017,132,2018-04-11,Senate,Refer to Committee,Judiciary,6
HB0451,2017,132,2018-03-26,Senate,Introduced,,5
HB0451,2017,132,2018-03-21,House,Passed,,4
HB0451,2017,132,2018-02-28,House,Reported - Substitute,Government Accountability and Oversight,3
HB0451,2017,132,2018-01-16,House,Refer to Committee,Government Accountability and Oversight,2
HB0451,2017,132,2017-12-13,House,Introduced,,1
HR0451,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0452,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0452,2017,132,2018-05-22,House,Reported,Transportation and Public Safety,3
HB0452,2017,132,2018-01-16,House,Refer to Committee,Transportation and Public Safety,2
HB0452,2017,132,2017-12-19,House,Introduced,,1
HB0453,2017,132,2018-12-06,Senate,Reported,Government Oversight and Reform,7
HB0453,2017,132,2018-03-21,Senate,Refer to Committee,Government Oversight and Reform,6
HB0453,2017,132,2018-03-12,Senate,Introduced,,5
HB0453,2017,132,2018-03-07,House,Passed,,4
HB0453,2017,132,2018-02-20,House,Reported - Substitute,State and Local Government,3
HB0453,2017,132,2018-01-16,House,Refer to Committee,State and Local Government,2
HB0453,2017,132,2017-12-19,House,Introduced,,1
HR0453,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0454,2017,132,2019-03-20,,Effective 3/20/19,,9
HB0454,2017,132,2018-12-13,Senate,Passed,,8
HB0454,2017,132,2018-12-04,Senate,Reported,"Local Government, Public Safety and Veterans Affairs",7
HB0454,2017,132,2018-09-25,Senate,Refer to Committee,"Local Government, Public Safety and Veterans Affairs",6
HB0454,2017,132,2018-06-26,Senate,Introduced,,5
HB0454,2017,132,2018-06-20,House,Passed,,4
HB0454,2017,132,2018-02-28,House,Reported - Substitute,State and Local Government,3
HB0454,2017,132,2018-01-16,House,Refer to Committee,State and Local Government,2
HB0454,2017,132,2017-12-21,House,Introduced,,1
HR0454,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0455,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0455,2017,132,2018-01-16,House,Refer to Committee,Criminal Justice,2
HB0455,2017,132,2017-12-27,House,Introduced,,1
HB0456,2017,132,2018-11-14,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0456,2017,132,2018-06-11,Senate,Introduced,,5
HB0456,2017,132,2018-06-07,House,Passed,,4
HB0456,2017,132,2018-04-11,House,Reported - Substitute,Health,3
HB0456,2017,132,2018-01-16,House,Refer to Committee,Health,2
HB0456,2017,132,2017-12-28,House,Introduced,,1
HR0456,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0457,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0457,2017,132,2018-01-16,House,Refer to Committee,Criminal Justice,2
HB0457,2017,132,2017-12-28,House,Introduced,,1
HR0458,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0458,2017,132,2018-01-16,House,Refer to Committee,Ways and Means,2
HB0458,2017,132,2018-01-03,House,Introduced,,1
HR0459,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0459,2017,132,2018-01-16,House,Refer to Committee,Insurance,2
HB0459,2017,132,2018-01-09,House,Introduced,,1
HR0460,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0460,2017,132,2018-01-16,House,Refer to Committee,Energy and Natural Resources,2
HB0460,2017,132,2018-01-09,House,Introduced,,1
HB0461,2017,132,2018-12-17,Senate,Introduced,,5
HB0461,2017,132,2018-12-13,House,Passed,,4
HB0461,2017,132,2018-12-12,House,Reported - Amended,Criminal Justice,3
HB0461,2017,132,2018-01-16,House,Refer to Committee,Criminal Justice,2
HB0461,2017,132,2018-01-09,House,Introduced,,1
HR0461,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0462,2017,132,2018-02-20,Senate,Refer to Committee,Government Oversight and Reform,6
HB0462,2017,132,2018-02-01,Senate,Introduced,,5
HB0462,2017,132,2018-01-31,House,Passed,,4
HB0462,2017,132,2018-01-25,House,Reported - Amended,Government Accountability and Oversight,3
HB0462,2017,132,2018-01-16,House,Refer to Committee,Government Accountability and Oversight,2
HB0462,2017,132,2018-01-11,House,Introduced,,1
HR0462,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0463,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0463,2017,132,2018-01-24,House,Refer to Committee,Energy and Natural Resources,2
HB0463,2017,132,2018-01-16,House,Introduced,,1
HB0464,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0464,2017,132,2018-12-13,House,Concurred in Senate amendments,,9
HB0464,2017,132,2018-12-12,Senate,Passed,,8
HB0464,2017,132,2018-11-28,Senate,Reported - Amended,"Health, Human Services and Medicaid",7
HB0464,2017,132,2018-07-10,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0464,2017,132,2018-06-11,Senate,Introduced,,5
HB0464,2017,132,2018-06-07,House,Passed,,4
HB0464,2017,132,2018-04-11,House,Reported - Substitute,Health,3
HB0464,2017,132,2018-01-24,House,Refer to Committee,Health,2
HB0464,2017,132,2018-01-16,House,Introduced,,1
HR0464,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0465,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0465,2017,132,2018-01-24,House,Refer to Committee,Health,2
HB0465,2017,132,2018-01-17,House,Introduced,,1
HR0466,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0466,2017,132,2018-01-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0466,2017,132,2018-01-17,House,Introduced,,1
HR0467,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0467,2017,132,2018-01-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0467,2017,132,2018-01-17,House,Introduced,,1
HR0468,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0468,2017,132,2018-01-24,House,Refer to Committee,"Armed Services, Veterans Affairs, and Homeland Security",2
HB0468,2017,132,2018-01-17,House,Introduced,,1
HB0469,2017,132,2018-09-25,Senate,Refer to Committee,Ways and Means,6
HB0469,2017,132,2018-07-05,Senate,Introduced,,5
HB0469,2017,132,2018-06-27,House,Passed,,4
HB0469,2017,132,2018-05-22,House,Reported - Substitute,Government Accountability and Oversight,3
HB0469,2017,132,2018-01-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0469,2017,132,2018-01-17,House,Introduced,,1
HR0469,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HR0470,2017,132,2018-05-15,House,Adopted,Rules and Reference,1
HB0470,2017,132,2018-02-21,House,Reported,State and Local Government,3
HB0470,2017,132,2018-01-24,House,Refer to Committee,State and Local Government,2
HB0470,2017,132,2018-01-17,House,Introduced,,1
HR0471,2017,132,2018-05-22,House,Adopted,,1
HB0471,2017,132,2018-01-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0471,2017,132,2018-01-18,House,Introduced,,1
HR0472,2017,132,2018-05-29,House,Adopted,,1
HB0472,2017,132,2018-02-21,House,Reported,Transportation and Public Safety,3
HB0472,2017,132,2018-01-24,House,Refer to Committee,Transportation and Public Safety,2
HB0472,2017,132,2018-01-18,House,Introduced,,1
HR0473,2017,132,2018-05-29,House,Adopted,,1
HB0473,2017,132,2018-01-30,House,Refer to Committee,Ways and Means,2
HB0473,2017,132,2018-01-23,House,Introduced,,1
HR0474,2017,132,2018-05-29,House,Adopted,,1
HB0474,2017,132,2018-02-21,House,Reported,Transportation and Public Safety,3
HB0474,2017,132,2018-01-30,House,Refer to Committee,Transportation and Public Safety,2
HB0474,2017,132,2018-01-23,House,Introduced,,1
HR0475,2017,132,2018-05-29,House,Adopted,,1
HB0475,2017,132,2018-01-30,House,Refer to Committee,Transportation and Public Safety,2
HB0475,2017,132,2018-01-23,House,Introduced,,1
HR0476,2017,132,2018-05-29,House,Adopted,,1
HB0476,2017,132,2018-01-30,House,Refer to Committee,Transportation and Public Safety,2
HB0476,2017,132,2018-01-23,House,Introduced,,1
HB0477,2017,132,2019-04-08,,Effective 4/8/19,,14
HB0477,2017,132,2018-12-27,House,Excuse from Voting on Senate Amendments Letter,,13
HB0477,2017,132,2018-12-27,House,Concurred in Senate amendments,,12
HB0477,2017,132,2018-12-27,House,"The question being, Shall the amendments be concurred in?",,11
HB0477,2017,132,2018-12-27,Senate,Passed,,10
HB0477,2017,132,2018-12-21,Senate,Informally passed,,9
HB0477,2017,132,2018-12-19,Senate,Informally passed,,8
HB0477,2017,132,2018-12-06,Senate,Reported - Substitute,Education,7
HB0477,2017,132,2018-09-25,Senate,Refer to Committee,Education,6
HB0477,2017,132,2018-06-26,Senate,Introduced,,5
HB0477,2017,132,2018-06-20,House,Passed,,4
HB0477,2017,132,2018-03-21,House,Reported,Education and Career Readiness,3
HB0477,2017,132,2018-01-30,House,Refer to Committee,Education and Career Readiness,2
HB0477,2017,132,2018-01-23,House,Introduced,,1
HR0477,2017,132,2018-05-29,House,Adopted,,1
HB0478,2017,132,2018-08-01,,Effective 8/1/18,,10
HB0478,2017,132,2018-04-11,House,Concurred in Senate amendments,,9
HB0478,2017,132,2018-04-11,Senate,Passed,,8
HB0478,2017,132,2018-04-11,Senate,Reported - Substitute,Public Utilities,7
HB0478,2017,132,2018-02-28,Senate,Refer to Committee,Public Utilities,6
HB0478,2017,132,2018-02-20,Senate,Introduced,,5
HB0478,2017,132,2018-02-14,House,Passed,,4
HB0478,2017,132,2018-02-13,House,Reported - Substitute,Government Accountability and Oversight,3
HB0478,2017,132,2018-01-24,House,Refer to Committee,Government Accountability and Oversight,2
HB0478,2017,132,2018-01-23,House,Introduced,,1
HR0478,2017,132,2018-05-29,House,Adopted,,1
HB0479,2017,132,2018-11-14,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0479,2017,132,2018-07-05,Senate,Introduced,,5
HB0479,2017,132,2018-06-27,House,Passed,,4
HB0479,2017,132,2018-05-22,House,Reported,Government Accountability and Oversight,3
HB0479,2017,132,2018-01-30,House,Refer to Committee,Government Accountability and Oversight,2
HB0479,2017,132,2018-01-24,House,Introduced,,1
HR0479,2017,132,2018-05-29,House,Adopted,,1
HB0480,2017,132,2019-03-20,,Effective 3/20/19,,11
HB0480,2017,132,2018-12-13,House,Concurred in Senate amendments,,10
HB0480,2017,132,2018-12-13,Senate,Passed - Amended,,9
HB0480,2017,132,2018-12-13,Senate,Informally passed,,8
HB0480,2017,132,2018-12-05,Senate,Reported - Substitute,Agriculture,7
HB0480,2017,132,2018-09-25,Senate,Refer to Committee,Agriculture,6
HB0480,2017,132,2018-07-05,Senate,Introduced,,5
HB0480,2017,132,2018-06-27,House,Passed,,4
HB0480,2017,132,2018-05-22,House,Reported,Civil Justice,3
HB0480,2017,132,2018-01-30,House,Refer to Committee,Civil Justice,2
HB0480,2017,132,2018-01-24,House,Introduced,,1
HR0480,2017,132,2018-06-05,House,Adopted,Rules and Reference,1
HR0481,2017,132,2018-06-05,House,Adopted,Rules and Reference,1
HB0481,2017,132,2018-03-01,House,Reported - Amended,Transportation and Public Safety,3
HB0481,2017,132,2018-02-14,House,Refer to Committee,Transportation and Public Safety,2
HB0481,2017,132,2018-01-30,House,Introduced,,1
HR0482,2017,132,2018-06-05,House,Adopted,Rules and Reference,1
HB0482,2017,132,2018-02-14,House,Refer to Committee,Civil Justice,2
HB0482,2017,132,2018-01-30,House,Introduced,,1
HR0483,2017,132,2018-06-05,House,Adopted,Rules and Reference,1
HB0483,2017,132,2018-03-15,House,Reported,State and Local Government,3
HB0483,2017,132,2018-02-14,House,Refer to Committee,State and Local Government,2
HB0483,2017,132,2018-01-30,House,Introduced,,1
HR0484,2017,132,2018-06-13,House,Adopted,,1
HB0484,2017,132,2018-12-13,House,Reported,State and Local Government,3
HB0484,2017,132,2018-02-14,House,Refer to Committee,State and Local Government,2
HB0484,2017,132,2018-01-30,House,Introduced,,1
HR0485,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0485,2017,132,2018-03-21,House,Reported,Health,3
HB0485,2017,132,2018-02-14,House,Refer to Committee,Health,2
HB0485,2017,132,2018-01-30,House,Introduced,,1
HR0486,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0486,2017,132,2018-02-14,House,Refer to Committee,Aging and Long Term Care,2
HB0486,2017,132,2018-01-30,House,Introduced,,1
HR0487,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0487,2017,132,2018-02-14,House,Refer to Committee,Education and Career Readiness,2
HB0487,2017,132,2018-01-30,House,Introduced,,1
HR0488,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0488,2017,132,2018-02-14,House,Refer to Committee,Ways and Means,2
HB0488,2017,132,2018-01-30,House,Introduced,,1
HB0489,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0489,2017,132,2018-12-05,House,Concurred in Senate amendments,,9
HB0489,2017,132,2018-11-28,Senate,Passed,,8
HB0489,2017,132,2018-11-28,Senate,Reported - Substitute,Insurance and Financial Institutions,7
HB0489,2017,132,2018-05-10,Senate,Refer to Committee,Insurance and Financial Institutions,6
HB0489,2017,132,2018-04-12,Senate,Introduced,,5
HB0489,2017,132,2018-04-11,House,Passed,,4
HB0489,2017,132,2018-03-15,House,Reported - Substitute,Government Accountability and Oversight,3
HB0489,2017,132,2018-02-14,House,Refer to Committee,Government Accountability and Oversight,2
HB0489,2017,132,2018-01-30,House,Introduced,,1
HR0489,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HR0490,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0490,2017,132,2018-02-14,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0490,2017,132,2018-01-30,House,Introduced,,1
HB0491,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0491,2017,132,2018-12-06,House,Concurred in Senate amendments,,9
HB0491,2017,132,2018-12-06,Senate,Passed,,8
HB0491,2017,132,2018-12-06,Senate,Reported - Substitute,Education,7
HB0491,2017,132,2018-11-14,Senate,Refer to Committee,Education,6
HB0491,2017,132,2018-06-11,Senate,Introduced,,5
HB0491,2017,132,2018-06-07,House,Passed,,4
HB0491,2017,132,2018-03-21,House,Reported - Amended,Education and Career Readiness,3
HB0491,2017,132,2018-02-14,House,Refer to Committee,Education and Career Readiness,2
HB0491,2017,132,2018-01-31,House,Introduced,,1
HR0491,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HR0492,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0492,2017,132,2018-02-14,House,Refer to Committee,State and Local Government,2
HB0492,2017,132,2018-02-05,House,Introduced,,1
HR0493,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0493,2017,132,2018-02-14,House,Refer to Committee,State and Local Government,2
HB0493,2017,132,2018-02-05,House,Introduced,,1
HB0494,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0494,2017,132,2018-12-13,House,Concurred in Senate amendments,,9
HB0494,2017,132,2018-12-12,Senate,Passed,,8
HB0494,2017,132,2018-12-05,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",7
HB0494,2017,132,2018-09-25,Senate,Refer to Committee,"Transportation, Commerce and Workforce",6
HB0494,2017,132,2018-06-26,Senate,Introduced,,5
HB0494,2017,132,2018-06-20,House,Passed,,4
HB0494,2017,132,2018-03-21,House,Reported - Amended,Government Accountability and Oversight,3
HB0494,2017,132,2018-02-14,House,Refer to Committee,Government Accountability and Oversight,2
HB0494,2017,132,2018-02-05,House,Introduced,,1
HR0494,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HR0495,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0495,2017,132,2018-02-14,House,Refer to Committee,Government Accountability and Oversight,2
HB0495,2017,132,2018-02-05,House,Introduced,,1
HR0496,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HB0496,2017,132,2018-02-14,House,Refer to Committee,Criminal Justice,2
HB0496,2017,132,2018-02-06,House,Introduced,,1
HB0497,2017,132,2019-03-22,,Effective 3/22/19,,10
HB0497,2017,132,2018-12-13,House,Concurred in Senate amendments,,9
HB0497,2017,132,2018-12-13,Senate,Passed - Amended,,8
HB0497,2017,132,2018-12-06,Senate,Reported - Amended,Judiciary,7
HB0497,2017,132,2018-11-14,Senate,Refer to Committee,Judiciary,6
HB0497,2017,132,2018-07-05,Senate,Introduced,,5
HB0497,2017,132,2018-06-27,House,Passed,,4
HB0497,2017,132,2018-06-07,House,Reported - Substitute,Community and Family Advancement,3
HB0497,2017,132,2018-02-20,House,Refer to Committee,Community and Family Advancement,2
HB0497,2017,132,2018-02-13,House,Introduced,,1
HR0497,2017,132,2018-06-19,House,Adopted,Rules and Reference,1
HR0498,2017,132,2018-06-20,House,Adopted,,1
HB0498,2017,132,2018-02-20,House,Refer to Committee,Criminal Justice,2
HB0498,2017,132,2018-02-13,House,Introduced,,1
HR0499,2017,132,2018-06-21,House,Adopted,,1
HB0499,2017,132,2018-02-20,House,Refer to Committee,Finance,2
HB0499,2017,132,2018-02-13,House,Introduced,,1
HB0500,2017,132,2019-03-22,,Effective 3/22/19Appropriations effective 12/21/18; certain other provisions effective 01/01/21,,12
HB0500,2017,132,2018-12-13,House,Concurred in Senate amendments,,11
HB0500,2017,132,2018-12-13,Senate,Passed,,10
HB0500,2017,132,2018-12-13,Senate,Reported - Substitute,Finance,9
HB0500,2017,132,2018-12-12,Senate,Re-referred,Finance,8
HB0500,2017,132,2018-12-04,Senate,Reported - Amended,"Local Government, Public Safety and Veterans Affairs",7
HB0500,2017,132,2018-09-25,Senate,Refer to Committee,"Local Government, Public Safety and Veterans Affairs",6
HB0500,2017,132,2018-07-05,Senate,Introduced,,5
HB0500,2017,132,2018-06-27,House,Passed,,4
HB0500,2017,132,2018-05-29,House,Reported - Substitute,State and Local Government,3
HB0500,2017,132,2018-02-20,House,Refer to Committee,State and Local Government,2
HB0500,2017,132,2018-02-13,House,Introduced,,1
HR0500,2017,132,2018-06-26,House,Adopted,Rules and Reference,1
HB0501,2017,132,2018-12-10,Senate,Introduced,,5
HB0501,2017,132,2018-12-06,House,Passed,,4
HB0501,2017,132,2018-04-11,House,Reported,Agriculture and Rural Development,3
HB0501,2017,132,2018-02-20,House,Refer to Committee,Agriculture and Rural Development,2
HB0501,2017,132,2018-02-13,House,Introduced,,1
HR0501,2017,132,2018-06-26,House,Adopted,Rules and Reference,1
HB0502,2017,132,2019-03-22,,Effective 3/22/19,,9
HB0502,2017,132,2018-12-13,Senate,Passed,,8
HB0502,2017,132,2018-12-06,Senate,Reported,Education,7
HB0502,2017,132,2018-09-25,Senate,Refer to Committee,Education,6
HB0502,2017,132,2018-07-05,Senate,Introduced,,5
HB0502,2017,132,2018-06-27,House,Passed,,4
HB0502,2017,132,2018-05-23,House,Reported - Substitute,Education and Career Readiness,3
HB0502,2017,132,2018-02-20,House,Refer to Committee,Education and Career Readiness,2
HB0502,2017,132,2018-02-13,House,Introduced,,1
HR0502,2017,132,2018-06-26,House,Adopted,Rules and Reference,1
HR0503,2017,132,2018-06-26,House,Adopted,Rules and Reference,1
HB0503,2017,132,2018-02-20,House,Refer to Committee,Education and Career Readiness,2
HB0503,2017,132,2018-02-13,House,Introduced,,1
HB0504,2017,132,2018-11-28,Senate,Refer to Committee,"Transportation, Commerce and Workforce",6
HB0504,2017,132,2018-11-19,Senate,Introduced,,5
HB0504,2017,132,2018-11-15,House,Passed,,4
HB0504,2017,132,2018-05-23,House,Reported - Substitute,"Economic Development, Commerce, and Labor",3
HB0504,2017,132,2018-02-20,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0504,2017,132,2018-02-13,House,Introduced,,1
HR0504,2017,132,2018-06-27,House,Adopted,,1
HR0505,2017,132,2018-07-02,House,Adopted,,1
HB0505,2017,132,2018-02-20,House,Refer to Committee,Health,2
HB0505,2017,132,2018-02-13,House,Introduced,,1
HB0506,2017,132,2018-09-28,,Effective 9/28/18,,10
HB0506,2017,132,2018-06-20,House,Concurred in Senate amendments,,9
HB0506,2017,132,2018-06-06,Senate,Passed,,8
HB0506,2017,132,2018-05-23,Senate,Reported - Substitute,Agriculture,7
HB0506,2017,132,2018-04-11,Senate,Refer to Committee,Agriculture,6
HB0506,2017,132,2018-03-26,Senate,Introduced,,5
HB0506,2017,132,2018-03-21,House,Passed,,4
HB0506,2017,132,2018-03-15,House,Reported - Substitute,Government Accountability and Oversight,3
HB0506,2017,132,2018-02-20,House,Refer to Committee,Government Accountability and Oversight,2
HB0506,2017,132,2018-02-13,House,Introduced,,1
HR0506,2017,132,2018-07-11,House,Adopted,,1
HR0507,2017,132,2018-07-11,House,Adopted,,1
HB0507,2017,132,2018-02-20,House,Refer to Committee,Ways and Means,2
HB0507,2017,132,2018-02-13,House,Introduced,,1
HB0508,2017,132,2018-05-10,Senate,Refer to Committee,Finance,6
HB0508,2017,132,2018-04-12,Senate,Introduced,,5
HB0508,2017,132,2018-04-11,House,Passed,,4
HB0508,2017,132,2018-04-10,House,Reported - Substitute,Finance,3
HB0508,2017,132,2018-02-14,House,Refer to Committee,Finance,2
HB0508,2017,132,2018-02-13,House,Introduced,,1
HR0508,2017,132,2018-07-17,House,Adopted,,1
HR0509,2017,132,2018-07-17,House,Adopted,,1
HB0509,2017,132,2018-02-20,House,Refer to Committee,Government Accountability and Oversight,2
HB0509,2017,132,2018-02-13,House,Introduced,,1
HR0510,2017,132,2018-07-23,House,Adopted,,1
HB0510,2017,132,2018-02-20,House,Refer to Committee,Community and Family Advancement,2
HB0510,2017,132,2018-02-14,House,Introduced,,1
HB0511,2017,132,2019-04-08,,Effective 4/8/19,,9
HB0511,2017,132,2018-12-27,Senate,Passed,,8
HB0511,2017,132,2018-12-04,Senate,Reported,Judiciary,7
HB0511,2017,132,2018-11-14,Senate,Refer to Committee,Judiciary,6
HB0511,2017,132,2018-07-05,Senate,Introduced,,5
HB0511,2017,132,2018-06-27,House,Passed,,4
HB0511,2017,132,2018-05-22,House,Reported - Substitute,Community and Family Advancement,3
HB0511,2017,132,2018-02-20,House,Refer to Committee,Community and Family Advancement,2
HB0511,2017,132,2018-02-14,House,Introduced,,1
HR0511,2017,132,2018-07-23,House,Adopted,,1
HR0512,2017,132,2018-07-23,House,Adopted,,1
HB0512,2017,132,2018-02-20,House,Refer to Committee,Government Accountability and Oversight,2
HB0512,2017,132,2018-02-14,House,Introduced,,1
HB0513,2017,132,2018-11-14,Senate,Refer to Committee,Ways and Means,6
HB0513,2017,132,2018-06-26,Senate,Introduced,,5
HB0513,2017,132,2018-06-20,House,Passed,,4
HB0513,2017,132,2018-05-22,House,Reported,Ways and Means,3
HB0513,2017,132,2018-02-27,House,Refer to Committee,Ways and Means,2
HB0513,2017,132,2018-02-20,House,Introduced,,1
HB0514,2017,132,2018-02-27,House,Refer to Committee,State and Local Government,2
HB0514,2017,132,2018-02-20,House,Introduced,,1
HR0515,2017,132,2018-08-02,House,Adopted,,1
HB0515,2017,132,2018-02-27,House,Refer to Committee,Community and Family Advancement,2
