bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SB0255,2021,134,Nickie J. Antonio; Sandra R. Williams,"Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Terry Johnson; Stephanie Kunze; Sandra O'Brien; Bob Peterson; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Cecil Thomas; Steve Wilson; Kenny Yuko",As Passed by the Senate,"Special Designations; Special Designations : Memorial Highways and Bridges; Transportation; Transportation : Highways, Roads, and Bridges",Designate Officer Wayne A. Leon Memorial Highway,House Transportation and Public Safety Committee; Senate Transportation Committee,"To enact section 5534.917 of the Revised Code to designate a portion of Lorain Avenue in Cleveland as the ""Officer Wayne A. Leon Memorial Highway.""",https://www.legislature.ohio.gov/legislation/134/sb255
SR0255,2021,134,Tim Schaffer,,As Adopted by the Senate,,Honoring the Circleville Noon Rotary Club on its Centennial.,,,https://www.legislature.ohio.gov/legislation/134/sr255
SR0256,2021,134,Cecil Thomas,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Hearcel F. Craig; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Jay Hottinger; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Sandra O'Brien; Bob Peterson; Kristina D. Roegner; Tim Schaffer; Kirk Schuring; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Adopted by the Senate,,Honoring the Cincinnati Bengals on winning the 2022 American Football Conference Championship title.,,,https://www.legislature.ohio.gov/legislation/134/sr256
SB0256,2021,134,Steve Wilson,"Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Bob D. Hackett; George F. Lang; Mark Romanchuk; Tim Schaffer; Cecil Thomas; Kenny Yuko",As Enrolled,Commerce : Insurance,Revise travel insurance law,House Insurance Committee; Senate Insurance Committee,"To amend sections 3901.21, 3901.32, 3901.33, 3901.34, 3901.341, 3901.36, 3905.051, 3905.06, 3905.064, 3915.073, 3953.01, 3953.331, and 3953.36 and to enact sections 3901.046, 3901.212, 3901.213, 3901.214, 3901.215, 3905.065, 3905.066, 3905.067, 3905.068, 3905.069, 3905.0610, and 3905.0611 of the Revised Code to amend the law related to travel insurance.",https://www.legislature.ohio.gov/legislation/134/sb256
SR0257,2021,134,Cecil Thomas; Hearcel F. Craig,,As Adopted by the Senate,,Honoring Tony DiMenna for outstanding service to the State of Ohio.,,,https://www.legislature.ohio.gov/legislation/134/sr257
SB0257,2021,134,Frank Hoagland,,As Introduced,Taxation,Authorize income tax credit for donations to townships,Senate Ways and Means Committee,"To amend sections 2744.01 and 5747.98 and to enact section 5747.77 of the Revised Code to authorize a refundable income tax credit for donations of cash, property, or services to townships.",https://www.legislature.ohio.gov/legislation/134/sb257
SB0258,2021,134,Rob McColley,"Niraj Antani; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Stephen A. Huffman; Terry Johnson; George F. Lang; Bill Reineke; Kristina D. Roegner; Steve Wilson",As Enrolled,Elections : Redistricting,Declare intent to establish Congressional districts,House Government Oversight Committee; Senate Local Government and Elections Committee,"To enact new section 3521.01 and sections 3521.011, 3521.012, 3521.013, 3521.014, 3521.015, 3521.016, 3521.017, 3521.018, 3521.019, 3521.0110, 3521.0111, 3521.0112, 3521.0113, 3521.0114, and 3521.0115 and to repeal section 3521.01 of the Revised Code to establish congressional district boundaries for the state based on the 2020 decennial census and to delay certain deadlines related to the 2022 congressional primary election.",https://www.legislature.ohio.gov/legislation/134/sb258
SR0258,2021,134,Theresa Gavarone; Kenny Yuko,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Teresa Fedor; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bob Peterson; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson",As Enrolled,,"Condemn President Putin, Russian Federation war against Ukraine",,"To condemn President Vladimir V. Putin and the Russian Federation for waging war against Ukraine beginning on Thursday, February 24, 2022, and to affirm Ukraine's sovereignty, independence, and territorial integrity.",https://www.legislature.ohio.gov/legislation/134/sr258
SB0259,2021,134,Frank Hoagland,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Jay Hottinger; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Rob McColley; Sandra O'Brien; Bob Peterson; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Vernon Sykes; Cecil Thomas; Kenny Yuko",As Enrolled,Military and Veterans,Add Paralyzed Veterans of America rep to Veterans Advisory Comm,House Armed Services and Veterans Affairs Committee; Senate Veterans and Public Safety Committee,To amend section 5902.02 of the Revised Code to add a member of the Paralyzed Veterans of America organization to the Veterans Advisory Committee.,https://www.legislature.ohio.gov/legislation/134/sb259
SR0259,2021,134,Tim Schaffer,Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Stephen A. Huffman; Terry Johnson; George F. Lang; Rob McColley; Sandra O'Brien; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Steve Wilson,As Enrolled,,,Senate Energy and Public Utilities Committee,,https://www.legislature.ohio.gov/legislation/134/sr259
SB0260,2021,134,George F. Lang,,As Introduced,State and Local Government : Local Government,Expand political subdivision joint purchasing authority,Senate Local Government and Elections Committee,To amend section 9.48 of the Revised Code to expand political subdivision joint purchasing authority to expressly include purchases for construction services.,https://www.legislature.ohio.gov/legislation/134/sb260
SR0260,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring the Hilliard Darby High School competition cheer team on winning a 2022 OASSA Division I State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr260
SB0261,2021,134,Stephen A. Huffman,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Kirk Schuring; Cecil Thomas; Kenny Yuko",As Passed by the Senate,Commerce; Health and Human Services : Public Health,Revise the medical marijuana law,House Government Oversight Committee; Senate Small Business and Economic Opportunity Committee,"To amend sections 109.572, 3796.01, 3796.02, 3796.03, 3796.032, 3796.05, 3796.06, 3796.061, 3796.08, 3796.10, 3796.11, 3796.12, 3796.13, 3796.14, 3796.15, 3796.16, 3796.17, 3796.18, 3796.19, 3796.20, 3796.21, 3796.22, 3796.23, 3796.27, 3796.30, 4731.30, and 4776.01; to enact sections 3796.35, 4731.303, and 4731.304; and to repeal sections 3796.031 and 3796.04 of the Revised Code to amend the law related to medical marijuana.",https://www.legislature.ohio.gov/legislation/134/sb261
SR0261,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Grant Gooding as a 2022 Division I State Champion in swimming.,,,https://www.legislature.ohio.gov/legislation/134/sr261
SB0262,2021,134,Tina Maharath,Nickie J. Antonio,As Introduced,Courts and Civil Law; Courts and Civil Law : Civil Law,Authorize civil action for causing unintended pregnancy,Senate Judiciary Committee,"To enact section 2307.68 of the Revised Code to permit a person to file a civil action for damages and injunctive relief against another person who causes the person to have an unintended pregnancy, regardless of the circumstances.",https://www.legislature.ohio.gov/legislation/134/sb262
SR0262,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring the Upper Arlington High School girls 200-yard freestyle relay team as the 2022 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr262
SB0263,2021,134,Tina Maharath,,As Introduced,State and Local Government; State and Local Government : State Government,Remove gender-specific references to statewide officeholders,Senate Government Oversight and Reform Committee,"To amend sections 3.04, 3.05, 101.01, 101.11, 101.26, 101.43, 101.79, 102.04, 107.01, 107.05, 107.15, 108.01, 109.01, 109.03, 109.121, 109.13, 109.16, 109.24, 109.29, 109.361, 109.365, 109.40, 109.84, 111.01, 111.03, 111.04, 111.05, 111.06, 111.10, 111.19, 113.01, 113.04, 113.08, 113.14, 113.15, 113.16, 113.17, 113.18, 113.19, 117.02, 117.08, 117.15, 117.17, 117.24, 117.28, 117.33, 119.10, 120.41, 121.23, 121.69, 126.13, 131.03, 135.46, 141.11, 144.06, 149.03, 161.03, 161.09, 161.10, 309.15, 501.11, 703.06, 901.25, 1331.03, 1331.11, 1334.07, 1334.08, 1345.06, 1503.32, 1703.191, 1703.25, 1715.34, 1716.04, 1716.11, 1719.12, 1726.03, 1733.324, 1735.03, 2307.40, 2503.19, 2503.25, 2503.26, 2503.282, 2701.04, 2701.05, 2727.03, 2733.05, 2743.14, 2963.07, 2963.14, 2963.19, 3307.12, 3309.12, 3333.41, 3377.03, 3379.02, 3505.021, 3505.33, 3505.34, 3505.35, 3505.38, 3505.39, 3513.06, 3519.15, 3599.10, 3704.032, 3727.22, 3734.101, 3734.43, 3752.12, 3752.13, 3907.03, 3925.01, 3939.02, 3939.03, 4123.42, 4123.752, 4503.032, 4503.033, 4509.62, 4549.47, 4549.48, 4715.04, 4901.07, 4901.17, 4953.03, 4961.05, 5301.16, 5301.254, 5505.11, 5521.05, 5711.26, 5725.08, 5727.54, 5733.20, 5743.09, 5743.58, 5923.231, and 6161.02 of the Revised Code to remove gender-specific references to statewide officeholders.",https://www.legislature.ohio.gov/legislation/134/sb263
SR0263,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Emily Brown as the 2022 Division I 200- and 500-yard freestyle State Swimming and Diving Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr263
SB0264,2021,134,Andrew O. Brenner,"Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Bob D. Hackett; Terry Johnson; Tina Maharath; Bill Reineke; Cecil Thomas; Sandra R. Williams; Kenny Yuko",As Enrolled,Commerce; Commerce : Financial Institutions; Housing and Real Property : Real Estate Transactions,"Regulate remote work by mortgage loan originators, others",House Financial Institutions Committee; Senate Financial Institutions and Technology Committee,To amend section 1322.43 and to enact section 1321.691 of the Revised Code to regulate remote work under the Residential Mortgage Lending Act and the Consumer Installment Loan Act.,https://www.legislature.ohio.gov/legislation/134/sb264
SR0264,2021,134,Stephen A. Huffman,,As Adopted by the Senate,,Honoring Dawn Abbott as the 2022 OASN School Nurse of the Year.,,,https://www.legislature.ohio.gov/legislation/134/sr264
SB0265,2021,134,Tim Schaffer,Niraj Antani; Terry Johnson; Kristina D. Roegner,As Introduced,Taxation,"Exempt sale of certain firearms, ammunition from sales, use tax",Senate Ways and Means Committee,To amend section 5739.02 of the Revised Code to exempt from sales and use taxes the sale of certain firearms and ammunition.,https://www.legislature.ohio.gov/legislation/134/sb265
SR0265,2021,134,Bob D. Hackett,,As Adopted by the Senate,,Honoring the Beavercreek High School boys swimming and diving team as the 2022 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr265
SB0266,2021,134,Tim Schaffer,,As Introduced,"Courts and Civil Law : Civil Law; Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement : Firearms",Regards civil immunity and nonprofit corporations,Senate Judiciary Committee,"To amend section 2923.126 of the Revised Code to generally grant civil immunity for certain injuries to a person who acts in self-defense or defense of another during the commission, or imminent commission, of an offense of violence to protect the members or guests of a nonprofit corporation under certain circumstances.",https://www.legislature.ohio.gov/legislation/134/sb266
SR0266,2021,134,Stephanie Kunze,"Louis W. Blessing, III; Andrew O. Brenner; Frank Hoagland; Kenny Yuko",As Adopted by the Senate,,Observing April 2022 as the Month of the Military Child in Ohio.,,,https://www.legislature.ohio.gov/legislation/134/sr266
SB0267,2021,134,Sandra R. Williams,,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Education; Education : Primary and Secondary Education; Juvenile and Family Law : Juvenile Justice","Regards harassment, intimidation, and bullying in schools",Senate Primary and Secondary Education Committee,"To amend section 3313.666 and to enact section 2903.23 of the Revised Code to require a tiered disciplinary procedure for and student instruction on preventing harassment, intimidation, or bullying in school and to create the offense of aggravated bullying as a third-degree misdemeanor.",https://www.legislature.ohio.gov/legislation/134/sb267
SR0267,2021,134,Rob McColley,,As Adopted by the Senate,,Honoring the City of Findlay on being named the 2021 Top Micropolitan Community in the U.S.,,,https://www.legislature.ohio.gov/legislation/134/sr267
SB0268,2021,134,Frank Hoagland,,As Introduced,Housing and Real Property; Military and Veterans; Taxation,Homestead tax exemption for honorably discharged veterans,Senate Ways and Means Committee,"To amend sections 323.151, 323.152, 323.153, 4503.064, 4503.065, and 4503.066 of the Revised Code to exempt from property tax the homestead of a veteran discharged under honorable conditions.",https://www.legislature.ohio.gov/legislation/134/sb268
SR0268,2021,134,Tina Maharath,,As Adopted by the Senate,,Honoring the New Albany High School girls swimming and diving team on its 2022 Division I State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr268
SB0269,2021,134,Nathan H. Manning,Jerry C. Cirino; Cecil Thomas; Kenny Yuko,As Passed by the Senate,Gambling; State and Local Government : State Government,Regards conduct of internet lottery games,House Finance Committee; Senate Government Oversight and Reform Committee,To amend section 3770.03 and to enact section 3770.26 of the Revised Code to clarify that the Ohio Lottery Commission has the authority to conduct internet lottery gaming and to make other changes to the lottery law.,https://www.legislature.ohio.gov/legislation/134/sb269
SR0269,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring Monica Asher as the 2022-2023 Ohio Secondary School Administrators' Principal of the Year.,,,https://www.legislature.ohio.gov/legislation/134/sr269
SB0270,2021,134,Teresa Fedor; Theresa Gavarone,Kenny Yuko,As Introduced,"Public Safety; Transportation; Transportation : Highways, Roads, and Bridges",Establish requirements - transportation projects re: school zones,Senate Transportation Committee,"To amend section 5511.01 of the Revised Code to establish requirements regarding Department of Transportation projects, specifically as they relate to schools and school zones.",https://www.legislature.ohio.gov/legislation/134/sb270
SR0270,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Designating Ohio Child Abuse and Neglect Prevention Month April 2022.,,,https://www.legislature.ohio.gov/legislation/134/sr270
SB0271,2021,134,Teresa Fedor; Kenny Yuko,Nickie J. Antonio; Hearcel F. Craig; Jay Hottinger; Kirk Schuring; Vernon Sykes; Cecil Thomas,As Introduced,Environment and Natural Resources; Special Designations,Designate walleye as official state fish,Senate General Government Budget Committee,To enact section 5.037 of the Revised Code to designate the walleye as the official fish of the state.,https://www.legislature.ohio.gov/legislation/134/sb271
SR0271,2021,134,Stephanie Kunze,,As Adopted by the Senate,,In memory of Daryl Weir.,,,https://www.legislature.ohio.gov/legislation/134/sr271
SB0272,2021,134,Andrew O. Brenner,,As Introduced,Housing and Real Property,Revise terminology used in residential landlord-tenant law,Senate Small Business and Economic Opportunity Committee,"To amend sections 163.15, 163.51, 163.59, 163.60, 173.08, 174.03, 307.79, 504.21, 505.391, 505.511, 505.94, 723.16, 731.51, 731.53, 735.29, 743.04, 940.01, 971.34, 1349.52, 1531.01, 1531.13, 1531.14, 1533.01, 1533.02, 1533.03, 1533.10, 1533.11, 1533.111, 1533.32, 1728.01, 1923.01, 1923.02, 1923.04, 1923.051, 1923.061, 1923.062, 1923.12, 1923.15, 2111.25, 2111.31, 2305.131, 2308.02, 2329.66, 2746.01, 2923.126, 2923.16, 2933.56, 2933.581, 2933.76, 2933.77, 3707.01, 3729.14, 3735.40, 3735.41, 3735.42, 3735.59, 3735.67, 3746.23, 3767.05, 3767.10, 3767.41, 3781.104, 3796.24, 3905.55, 4112.01, 4112.02, 4112.055, 4399.03, 4513.601, 4722.01, 4735.01, 4735.021, 4735.18, 4735.51, 4735.75, 4749.01, 4781.01, 4781.40, 4905.90, 4905.94, 4933.12, 4933.121, 5117.08, 5301.61, 5303.01, 5311.01, 5311.16, 5311.19, 5311.25, 5312.11, 5315.05, 5321.01, 5321.02, 5321.03, 5321.031, 5321.04, 5321.05, 5321.051, 5321.06, 5321.07, 5321.08, 5321.09, 5321.10, 5321.11, 5321.13, 5321.131, 5321.15, 5321.16, 5321.17, 5321.18, 5323.01, 5579.05, 5579.06, 5709.081, 5709.101, 5709.45, 5727.02, 5812.45, 6103.02, 6115.17, 6115.24, 6117.02, 6117.51, and 6119.06 of the Revised Code to revise terminology used in the residential landlord-tenant law.",https://www.legislature.ohio.gov/legislation/134/sb272
SR0272,2021,134,Matt Huffman,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Stephanie Kunze; Tina Maharath; Rob McColley; Sandra O'Brien; Bob Peterson; Bill Reineke; Michael A. Rulli; Tim Schaffer; Vernon Sykes; Cecil Thomas; Steve Wilson; Kenny Yuko",As Adopted by the Senate,,"Authorizing the Ohio YMCA Youth and Government Program to use the Ohio Senate Chambers on March 31, April 28, and November 21, 2022.",,,https://www.legislature.ohio.gov/legislation/134/sr272
SB0273,2021,134,Jay Hottinger; Bob D. Hackett,"Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Frank Hoagland; Terry Johnson; George F. Lang; Bill Reineke; Tim Schaffer; Cecil Thomas; Steve Wilson; Kenny Yuko",As Enrolled,Commerce : Insurance; Retirement,Regards Ohio Life and Health Insurance Guaranty Association,House Insurance Committee; Senate Insurance Committee,"To amend sections 3305.07, 3305.10, 3956.01, 3956.03, 3956.04, 3956.06, 3956.07, 3956.08, 3956.09, 3956.10, 3956.11, 3956.12, 3956.13, 3956.16, 3956.18, and 3956.20; to enact new section 3956.19; and to repeal section 3956.19 of the Revised Code to amend the law governing the Ohio Life and Health Insurance Guaranty Association and to make changes regarding required distributions under an alternative retirement plan.",https://www.legislature.ohio.gov/legislation/134/sb273
SR0273,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Ty Wilson as a 2022 Division I State Wrestling Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr273
SB0274,2021,134,Niraj Antani,,As Introduced,Special Designations; Special Designations : Observances,Designate Tardive Dyskinesia Awareness Week,Senate Health Committee,"To enact section 5.2316 of the Revised Code to designate the first week of May as ""Tardive Dyskinesia Awareness Week.""",https://www.legislature.ohio.gov/legislation/134/sb274
SR0274,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Seth Shumate on winning a 2022 Division I State Wrestling Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr274
SB0275,2021,134,Niraj Antani,Nickie J. Antonio,As Introduced,Health and Human Services : Health Care,Regards HIV testing,Senate Health Committee,To amend section 3701.242 of the Revised Code regarding HIV testing.,https://www.legislature.ohio.gov/legislation/134/sb275
SR0275,2021,134,Tina Maharath; Jay Hottinger,,As Adopted by the Senate,,Honoring the Reynoldsburg High School girls basketball team as the 2022 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr275
SB0276,2021,134,"Louis W. Blessing, III",,As Introduced,Education; Education : Primary and Secondary Education; Employment : Collective Bargaining; State and Local Government,Regards board of education employee use of leave,Senate Primary and Secondary Education Committee,To amend sections 124.38 and 3319.141 of the Revised Code to allow board of education employees to use accrued sick leave for a parental leave of absence.,https://www.legislature.ohio.gov/legislation/134/sb276
SR0276,2021,134,Matt Dolan,,As Adopted by the Senate,,Honoring the Gilmour Academy boys hockey team as the 2022 Division I State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr276
SR0277,2021,134,Tim Schaffer,,As Adopted by the Senate,,Honoring the Pickerington Jaguars basketball team as the 2022 Special Olympics State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr277
SB0277,2021,134,Stephen A. Huffman,"Niraj Antani; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Terry Johnson; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bob Peterson; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer",As Introduced,Taxation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Temporarily reduce motor fuel excise tax; registration taxes,Senate Transportation Committee,"To amend sections 4503.10 and 5735.05 of the Revised Code to temporarily reduce motor fuel excise tax rates and suspend collection of the additional motor vehicle registration taxes on electric and hybrid vehicles, both for five years, and to amend the version of section 4503.10 of the Revised Code that is scheduled to take effect on October 1, 2022, to continue the changes to that section on and after that date.",https://www.legislature.ohio.gov/legislation/134/sb277
SB0278,2021,134,Bob Peterson,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Theresa Gavarone; Bob D. Hackett; Terry Johnson; Stephanie Kunze; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Cecil Thomas; Kenny Yuko",As Passed by the House,Health and Human Services : Public Health; Liquor Control; Liquor Control : Liquor Permits and Quotas; Occupational Licensing and Regulation; Public Safety; Special Designations,Designates Ohio Burn Awareness Week,House State and Local Government Committee; Senate Health Committee,"To amend sections 3717.33, 3717.52, 4301.62, 4501.21, 6109.01, 6109.072, and 6109.24 and to enact sections 5.083, 5.2532, 5.2533, 5.2534, 5.294, 4303.186, and 4503.964 of the Revised Code to make various designations, to revise the law governing environmental health specialists and environmental health specialists in training, to create the D-9 liquor permit, to eliminate public water system asset management program requirements for transient noncommmunity water systems, and to create the ""Chardon High School State Football Champs"" license plate.",https://www.legislature.ohio.gov/legislation/134/sb278
SR0278,2021,134,Tim Schaffer; Bob Peterson,,As Adopted by the Senate,,Honoring the Teays Valley High School cheerleading building team as a 2022 OASSA State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr278
SR0279,2021,134,Tim Schaffer; Bob Peterson,,As Adopted by the Senate,,Honoring the Teays Valley High School cheerleading game-day building team on winning a 2022 OASSA State Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr279
SB0279,2021,134,Steve Wilson,George F. Lang; Mark Romanchuk,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Mining; Environment and Natural Resources : Oil and Gas; Liquor Control,Modifies notice requirements for certain government functions,Senate Government Oversight and Reform Committee,"To amend sections 127.15, 173.03, 1513.08, 4303.24, 4509.101, 4510.03, 5165.86, 5168.08, 5168.22, 5168.23, 5525.01, and 5703.37 and to enact sections 1509.031 and 3745.019 of the Revised Code to modify the law governing notifications issued by state agencies.",https://www.legislature.ohio.gov/legislation/134/sb279
SR0280,2021,134,Kristina D. Roegner,,As Adopted by the Senate,,Honoring Kristine Roegner for setting a United States Powerlifting Association national record for the raw bench press.,,,https://www.legislature.ohio.gov/legislation/134/sr280
SB0280,2021,134,Teresa Fedor,Nickie J. Antonio; Hearcel F. Craig; Tina Maharath; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Kenny Yuko,As Introduced,Retirement; State and Local Government; State and Local Government : Public Officials and Employees,Regards cost of living adjustments by State Teachers Retirement Board,Senate Insurance Committee,To amend section 3307.67 of the Revised Code regarding adjustments by the State Teachers Retirement Board to the cost-of-living adjustment.,https://www.legislature.ohio.gov/legislation/134/sb280
SR0281,2021,134,Andrew O. Brenner,,As Adopted by the Senate,,Honoring Brady McInerney on winning the 2022 Division II State 50- and 100-yard freestyle championships.,,,https://www.legislature.ohio.gov/legislation/134/sr281
SB0281,2021,134,Tim Schaffer,Nickie J. Antonio; Jerry C. Cirino; Mark Romanchuk,As Introduced,Housing and Real Property,Authorize landlord reimbursements for federal eviction moratorium,Senate Finance Committee,To amend section 122.99 and to enact section 122.631 of the Revised Code to authorize reimbursements for landlords for lost revenue due to a COVID-19-related federal eviction moratorium.,https://www.legislature.ohio.gov/legislation/134/sb281
SB0282,2021,134,Sandra O'Brien,"Louis W. Blessing, III; Jerry C. Cirino; Matt Dolan; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Stephen A. Huffman; Stephanie Kunze; George F. Lang; Nathan H. Manning; Bob Peterson; Bill Reineke; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Cecil Thomas; Sandra R. Williams; Steve Wilson; Kenny Yuko",As Reported by the House Transportation and Public Safety Committee,Military and Veterans; Special Designations; Special Designations : Memorial Highways and Bridges,Designate Purple Heart Veterans Memorial Bridge,House Transportation and Public Safety Committee; Senate Transportation Committee,"To enact section 5534.821 of the Revised Code to designate a bridge that is part of State Route 304 in the city of Hubbard in Trumbull County as the ""Purple Heart Veterans Memorial Bridge.""",https://www.legislature.ohio.gov/legislation/134/sb282
SR0282,2021,134,Andrew O. Brenner,,As Adopted by the Senate,,Honoring Carter Street as the 2022 Division I State Champion in boys bowling. ,,,https://www.legislature.ohio.gov/legislation/134/sr282
SR0283,2021,134,Stephanie Kunze,,As Adopted by the Senate,,Honoring Omar Ayoub on winning a 2022 Division I State Wrestling Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr283
SB0283,2021,134,Sandra O'Brien,"Louis W. Blessing, III; Jerry C. Cirino; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Terry Johnson; Stephanie Kunze; Tina Maharath; Bob Peterson; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Cecil Thomas; Sandra R. Williams; Kenny Yuko",As Reported by the House Transportation and Public Safety Committee,Special Designations : Memorial Highways and Bridges,Designate World War II Veterans Memorial Highway,House Transportation and Public Safety Committee; Senate Transportation Committee,"To enact section 5534.513 of the Revised Code to designate a portion of State Route 84 in Ashtabula county as the ""World War II Veterans Memorial Highway.""",https://www.legislature.ohio.gov/legislation/134/sb283
SR0284,2021,134,Jay Hottinger,,As Adopted by the Senate,,Honoring David McClelland on winning a 2022 Division II State Wrestling Championship.,,,https://www.legislature.ohio.gov/legislation/134/sr284
SB0284,2021,134,Tina Maharath,Teresa Fedor; Vernon Sykes; Cecil Thomas; Kenny Yuko,As Introduced,Health and Human Services : Child Care; Taxation,Authorize tax credit for certain child care contributions,Senate Ways and Means Committee,"To amend sections 5725.98, 5726.98, 5729.98, 5747.98, and 5751.98 and to enact sections 5725.36, 5726.58, 5727.242, 5727.301, 5729.19, 5736.51, 5747.83, and 5751.55 of the Revised Code to authorize a tax credit for contributions to certain child care programs.",https://www.legislature.ohio.gov/legislation/134/sb284
SB0285,2021,134,Kenny Yuko; Matt Dolan,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Jay Hottinger; Terry Johnson; Stephanie Kunze; Tina Maharath; Nathan H. Manning; Dale B. Martin; Sandra O'Brien; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas",As Passed by the Senate,Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Equipment,Create Playhouse Square license plate,House Transportation and Public Safety Committee; Senate Transportation Committee,To amend section 4501.21 and to enact section 4503.559 of the Revised Code to create the Playhouse Square license plate.,https://www.legislature.ohio.gov/legislation/134/sb285
SR0285,2021,134,Bob Peterson,,As Adopted by the Senate,,Honoring the Fayette Christian School boys basketball team as the 2022 BCSO State Champion.,,,https://www.legislature.ohio.gov/legislation/134/sr285
SB0286,2021,134,Rob McColley,,As Introduced,Elections : Redistricting,Declare intent to revise congressional district boundaries,,To declare the General Assembly's intent to enact legislation establishing revised congressional district boundaries for the state based on the 2020 decennial census.,https://www.legislature.ohio.gov/legislation/134/sb286
