bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0187,2021,134,2021-06-16,House,Passed,,4
HB0187,2021,134,2021-06-10,House,Reported,Commerce and Labor,3
HB0187,2021,134,2021-03-10,House,Referred to committee,Commerce and Labor,2
HB0187,2021,134,2021-03-09,House,Introduced,,1
HR0187,2021,134,2022-02-16,House,Adopted,,1
HB0188,2021,134,2022-07-06,,Effective,,13
HB0188,2021,134,2022-04-06,,Signed By The Governor,,12
HB0188,2021,134,2022-03-28,,Sent To The Governor,,11
HB0188,2021,134,2022-03-16,Senate,Recede from amendments,,10
HB0188,2021,134,2022-03-09,House,Refused to concur in Senate amendments,,9
HB0188,2021,134,2022-03-08,Senate,Passed - Amended,,8
HB0188,2021,134,2021-11-16,Senate,Reported,Insurance,7
HB0188,2021,134,2021-09-08,Senate,Referred to committee,Insurance,6
HB0188,2021,134,2021-06-28,Senate,Introduced,,5
HB0188,2021,134,2021-06-25,House,Passed,,4
HB0188,2021,134,2021-06-23,House,Reported,Insurance,3
HB0188,2021,134,2021-03-10,House,Referred to committee,Insurance,2
HB0188,2021,134,2021-03-09,House,Introduced,,1
HR0188,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HR0189,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HB0189,2021,134,2021-03-10,House,Referred to committee,Health,2
HB0189,2021,134,2021-03-09,House,Introduced,,1
HB0190,2021,134,2021-06-16,Senate,Referred to committee,Veterans and Public Safety,6
HB0190,2021,134,2021-06-15,Senate,Introduced,,5
HB0190,2021,134,2021-06-10,House,Passed,,4
HB0190,2021,134,2021-05-06,House,Reported,Armed Services and Veterans Affairs,3
HB0190,2021,134,2021-03-10,House,Referred to committee,Armed Services and Veterans Affairs,2
HB0190,2021,134,2021-03-09,House,Introduced,,1
HR0190,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HB0191,2021,134,2021-10-11,,Effective,,11
HB0191,2021,134,2021-07-09,,Signed By The Governor,,10
HB0191,2021,134,2021-06-28,,Sent To The Governor,,9
HB0191,2021,134,2021-06-24,Senate,Passed,,8
HB0191,2021,134,2021-06-23,Senate,Reported,Transportation,7
HB0191,2021,134,2021-04-21,Senate,Referred to committee,Transportation,6
HB0191,2021,134,2021-03-25,Senate,Introduced,,5
HB0191,2021,134,2021-03-24,House,Passed,,4
HB0191,2021,134,2021-03-17,House,Reported,Transportation and Public Safety,3
HB0191,2021,134,2021-03-10,House,Referred to committee,Transportation and Public Safety,2
HB0191,2021,134,2021-03-09,House,Introduced,,1
HR0191,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HR0192,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HB0192,2021,134,2021-03-10,House,Referred to committee,Energy and Natural Resources,2
HB0192,2021,134,2021-03-09,House,Introduced,,1
HB0193,2021,134,2022-09-23,,Effective,,12
HB0193,2021,134,2022-06-24,,Signed By The Governor,,11
HB0193,2021,134,2022-06-16,,Sent To The Governor,,10
HB0193,2021,134,2022-06-01,House,Concurred in Senate amendments,,9
HB0193,2021,134,2022-06-01,Senate,Passed,,8
HB0193,2021,134,2022-06-01,Senate,Reported - Substitute,Health,7
HB0193,2021,134,2021-06-28,Senate,Referred to committee,Health,6
HB0193,2021,134,2021-06-24,Senate,Introduced,,5
HB0193,2021,134,2021-06-23,House,Passed,,4
HB0193,2021,134,2021-06-15,House,Reported - Substitute,Health,3
HB0193,2021,134,2021-03-10,House,Referred to committee,Health,2
HB0193,2021,134,2021-03-09,House,Introduced,,1
HR0193,2021,134,2022-03-01,House,Adopted,Rules and Reference,1
HR0194,2021,134,2022-06-01,House,Adopted,,3
HR0194,2021,134,2022-05-23,House,Reported,State and Local Government,2
HR0194,2021,134,2022-03-01,House,Introduced and Referred to Committee,State and Local Government,1
HB0194,2021,134,2021-03-10,House,Referred to committee,Transportation and Public Safety,2
HB0194,2021,134,2021-03-09,House,Introduced,,1
HR0195,2021,134,2022-03-02,House,Adopted,,2
HR0195,2021,134,2022-03-02,House,Adopted,,1
HB0195,2021,134,2021-03-10,House,Referred to committee,Transportation and Public Safety,2
HB0195,2021,134,2021-03-09,House,Introduced,,1
HB0196,2021,134,2022-12-13,Senate,Referred to committee,Health,6
HB0196,2021,134,2022-12-06,Senate,Introduced,,5
HB0196,2021,134,2022-12-01,House,Passed,,4
HB0196,2021,134,2022-05-25,House,Reported - Substitute,Health,3
HB0196,2021,134,2021-03-10,House,Referred to committee,Health,2
HB0196,2021,134,2021-03-09,House,Introduced,,1
HR0196,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0197,2021,134,2022-02-16,Senate,Referred to committee,Ways and Means,6
HB0197,2021,134,2022-02-15,Senate,Introduced,,5
HB0197,2021,134,2022-02-09,House,Passed,,4
HB0197,2021,134,2021-06-09,House,Reported - Substitute,Ways and Means,3
HB0197,2021,134,2021-03-16,House,Referred to committee,Ways and Means,2
HB0197,2021,134,2021-03-10,House,Introduced,,1
HR0197,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0198,2021,134,2022-12-14,House,Reported,Health,3
HB0198,2021,134,2021-03-16,House,Referred to committee,Health,2
HB0198,2021,134,2021-03-10,House,Introduced,,1
HR0198,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0199,2021,134,2021-03-16,House,Referred to committee,Civil Justice,2
HB0199,2021,134,2021-03-10,House,Introduced,,1
HR0199,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0200,2021,134,2021-03-16,House,Referred to committee,Primary and Secondary Education,2
HB0200,2021,134,2021-03-10,House,Introduced,,1
HR0200,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0201,2021,134,2021-09-30,,Effective,,11
HB0201,2021,134,2021-07-01,,Signed By The Governor,,10
HB0201,2021,134,2021-06-29,,Sent To The Governor,,9
HB0201,2021,134,2021-06-24,Senate,Passed,,8
HB0201,2021,134,2021-06-16,Senate,Reported,Energy and Public Utilities,7
HB0201,2021,134,2021-05-12,Senate,Referred to committee,Energy and Public Utilities,6
HB0201,2021,134,2021-05-11,Senate,Introduced,,5
HB0201,2021,134,2021-05-06,House,Passed,,4
HB0201,2021,134,2021-05-03,House,Reported - Substitute,Energy and Natural Resources,3
HB0201,2021,134,2021-03-16,House,Referred to committee,Energy and Natural Resources,2
HB0201,2021,134,2021-03-10,House,Introduced,,1
HR0201,2021,134,2022-03-08,House,Adopted,Rules and Reference,1
HB0202,2021,134,2021-03-16,House,Referred to committee,Government Oversight,2
HB0202,2021,134,2021-03-10,House,Introduced,,1
HR0202,2021,134,2022-03-09,House,Adopted,,1
HB0203,2021,134,2022-11-15,Senate,Referred to committee,Workforce and Higher Education,6
HB0203,2021,134,2022-06-08,Senate,Introduced,,5
HB0203,2021,134,2022-06-01,House,Passed,,4
HB0203,2021,134,2022-04-12,House,Reported - Substitute,State and Local Government,3
HB0203,2021,134,2021-03-16,House,Referred to committee,State and Local Government,2
HB0203,2021,134,2021-03-10,House,Introduced,,1
HR0203,2021,134,2022-03-09,House,Adopted,,1
HB0204,2021,134,2021-06-09,House,Reported,Transportation and Public Safety,3
HB0204,2021,134,2021-03-16,House,Referred to committee,Transportation and Public Safety,2
HB0204,2021,134,2021-03-11,House,Introduced,,1
HR0204,2021,134,2022-03-15,House,Adopted,,1
HB0205,2021,134,2021-03-16,House,Referred to committee,Primary and Secondary Education,2
HB0205,2021,134,2021-03-11,House,Introduced,,1
HR0205,2021,134,2022-03-21,House,Adopted,,1
HB0206,2021,134,2022-09-23,,Effective,,11
HB0206,2021,134,2022-06-24,,Signed By The Governor,,10
HB0206,2021,134,2022-06-16,,Sent To The Governor,,9
HB0206,2021,134,2022-06-01,Senate,Passed,,8
HB0206,2021,134,2022-06-01,Senate,Reported,Government Oversight and Reform,7
HB0206,2021,134,2021-05-19,Senate,Referred to committee,Government Oversight and Reform,6
HB0206,2021,134,2021-05-18,Senate,Introduced,,5
HB0206,2021,134,2021-05-12,House,Passed,,4
HB0206,2021,134,2021-04-21,House,Reported,Transportation and Public Safety,3
HB0206,2021,134,2021-03-16,House,Referred to committee,Transportation and Public Safety,2
HB0206,2021,134,2021-03-11,House,Introduced,,1
HR0206,2021,134,2022-03-21,House,Adopted,,1
HB0207,2021,134,2021-03-17,House,Referred to committee,Ways and Means,2
HB0207,2021,134,2021-03-16,House,Introduced,,1
HR0207,2021,134,2022-03-21,House,Adopted,,1
HB0208,2021,134,2021-03-17,House,Referred to committee,Commerce and Labor,2
HB0208,2021,134,2021-03-16,House,Introduced,,1
HR0208,2021,134,2022-03-21,House,Adopted,,1
HR0209,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0209,2021,134,2021-03-17,House,Referred to committee,Government Oversight,2
HB0209,2021,134,2021-03-16,House,Introduced,,1
HR0210,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0210,2021,134,2021-03-17,House,Referred to committee,Criminal Justice,2
HB0210,2021,134,2021-03-16,House,Introduced,,1
HR0211,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0211,2021,134,2021-03-17,House,Referred to committee,Criminal Justice,2
HB0211,2021,134,2021-03-16,House,Introduced,,1
HB0212,2021,134,2021-06-10,House,Reported - Re-referred to Finance,Rules and Reference,4
HB0212,2021,134,2021-06-01,House,Reported - Substitute,"Families, Aging, and Human Services",3
HB0212,2021,134,2021-03-17,House,Referred to committee,"Families, Aging, and Human Services",2
HB0212,2021,134,2021-03-16,House,Introduced,,1
HR0212,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0213,2021,134,2021-05-26,Senate,Referred to committee,Veterans and Public Safety,6
HB0213,2021,134,2021-05-25,Senate,Introduced,,5
HB0213,2021,134,2021-05-19,House,Passed,,4
HB0213,2021,134,2021-05-05,House,Reported,Government Oversight,3
HB0213,2021,134,2021-03-17,House,Referred to committee,Government Oversight,2
HB0213,2021,134,2021-03-16,House,Introduced,,1
HR0213,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HR0214,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0214,2021,134,2021-03-17,House,Referred to committee,Government Oversight,2
HB0214,2021,134,2021-03-16,House,Introduced,,1
HB0215,2021,134,2022-03-02,,Effective,,13
HB0215,2021,134,2021-11-30,,Signed By The Governor,,12
HB0215,2021,134,2021-11-19,,Sent To The Governor,,11
HB0215,2021,134,2021-11-16,Senate,Passed,,10
HB0215,2021,134,2021-11-10,Senate,Reported,Small Business and Economic Opportunity,9
HB0215,2021,134,2021-05-12,Senate,Referred to committee,Small Business and Economic Opportunity,8
HB0215,2021,134,2021-05-11,Senate,Introduced,,7
HB0215,2021,134,2021-05-06,House,Passed - Amended,,6
HB0215,2021,134,2021-05-06,House,Informally passed,,5
HB0215,2021,134,2021-05-05,House,Informally passed,,4
HB0215,2021,134,2021-04-21,House,Reported - Amended,Economic and Workforce Development,3
HB0215,2021,134,2021-03-17,House,Referred to committee,Economic and Workforce Development,2
HB0215,2021,134,2021-03-16,House,Introduced,,1
HR0215,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0216,2021,134,2021-10-27,House,Reported,Transportation and Public Safety,3
HB0216,2021,134,2021-03-17,House,Referred to committee,Transportation and Public Safety,2
HB0216,2021,134,2021-03-16,House,Introduced,,1
HR0216,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0217,2021,134,2021-03-24,House,Reported,Transportation and Public Safety,3
HB0217,2021,134,2021-03-17,House,Referred to committee,Transportation and Public Safety,2
HB0217,2021,134,2021-03-16,House,Introduced,,1
HR0217,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0218,2021,134,2021-11-30,Senate,Referred to committee,General Government Budget Committee,6
HB0218,2021,134,2021-11-23,Senate,Introduced,,5
HB0218,2021,134,2021-11-18,House,Passed,,4
HB0218,2021,134,2021-11-18,House,Reported - Substitute,Commerce and Labor,3
HB0218,2021,134,2021-03-17,House,Referred to committee,Commerce and Labor,2
HB0218,2021,134,2021-03-16,House,Introduced,,1
HR0218,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0219,2021,134,2021-05-18,House,Reported,Transportation and Public Safety,3
HB0219,2021,134,2021-03-17,House,Referred to committee,Transportation and Public Safety,2
HB0219,2021,134,2021-03-16,House,Introduced,,1
HR0219,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0220,2021,134,2021-05-18,House,Reported,Transportation and Public Safety,3
HB0220,2021,134,2021-03-23,House,Referred to committee,Transportation and Public Safety,2
HB0220,2021,134,2021-03-17,House,Introduced,,1
HR0220,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HR0221,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0221,2021,134,2021-03-23,House,Referred to committee,Health,2
HB0221,2021,134,2021-03-17,House,Introduced,,1
HB0222,2021,134,2021-09-30,,Effective,,11
HB0222,2021,134,2021-07-01,,Signed By The Governor,,10
HB0222,2021,134,2021-06-29,,Sent To The Governor,,9
HB0222,2021,134,2021-06-24,Senate,Passed,,8
HB0222,2021,134,2021-06-16,Senate,Reported,Local Government and Elections,7
HB0222,2021,134,2021-05-12,Senate,Referred to committee,Local Government and Elections,6
HB0222,2021,134,2021-05-11,Senate,Introduced,,5
HB0222,2021,134,2021-05-06,House,Passed,,4
HB0222,2021,134,2021-04-21,House,Reported,Civil Justice,3
HB0222,2021,134,2021-03-23,House,Referred to committee,Civil Justice,2
HB0222,2021,134,2021-03-17,House,Introduced,,1
HR0222,2021,134,2022-03-22,House,Adopted,Rules and Reference,1
HB0223,2021,134,2023-03-23,,Effective,,11
HB0223,2021,134,2022-12-22,,Signed By The Governor,,10
HB0223,2021,134,2022-12-16,,Sent To The Governor,,9
HB0223,2021,134,2022-12-07,Senate,Passed,,8
HB0223,2021,134,2022-12-06,Senate,Reported,Ways and Means,7
HB0223,2021,134,2021-12-15,Senate,Referred to committee,Ways and Means,6
HB0223,2021,134,2021-12-14,Senate,Introduced,,5
HB0223,2021,134,2021-12-09,House,Passed,,4
HB0223,2021,134,2021-12-08,House,Reported - Substitute,Ways and Means,3
HB0223,2021,134,2021-03-23,House,Referred to committee,Ways and Means,2
HB0223,2021,134,2021-03-17,House,Introduced,,1
HR0223,2021,134,2022-03-22,House,Introduced and Referred to Committee,Primary and Secondary Education,1
HR0224,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0224,2021,134,2021-03-24,House,Referred to committee,State and Local Government,2
HB0224,2021,134,2021-03-23,House,Introduced,,1
HR0225,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0225,2021,134,2021-03-24,House,Referred to committee,Ways and Means,2
HB0225,2021,134,2021-03-23,House,Introduced,,1
HB0226,2021,134,2021-11-10,Senate,Referred to committee,Judiciary,6
HB0226,2021,134,2021-11-02,Senate,Introduced,,5
HB0226,2021,134,2021-10-27,House,Passed,,4
HB0226,2021,134,2021-10-25,House,Reported - Substitute,Criminal Justice,3
HB0226,2021,134,2021-03-24,House,Referred to committee,Criminal Justice,2
HB0226,2021,134,2021-03-23,House,Introduced,,1
HR0226,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0227,2021,134,2021-11-30,Senate,Referred to committee,Veterans and Public Safety,6
HB0227,2021,134,2021-11-23,Senate,Introduced,,5
HB0227,2021,134,2021-11-17,House,Passed,,4
HB0227,2021,134,2021-11-01,House,Reported - Substitute,Government Oversight,3
HB0227,2021,134,2021-03-24,House,Referred to committee,Government Oversight,2
HB0227,2021,134,2021-03-23,House,Introduced,,1
HR0227,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0228,2021,134,2022-02-07,,Effective,,12
HB0228,2021,134,2021-11-08,,Signed By The Governor,,11
HB0228,2021,134,2021-10-29,,Sent To The Governor,,10
HB0228,2021,134,2021-10-27,House,Concurred in Senate amendments,,9
HB0228,2021,134,2021-10-27,Senate,Passed,,8
HB0228,2021,134,2021-10-27,Senate,Reported - Substitute,Ways and Means,7
HB0228,2021,134,2021-06-02,Senate,Referred to committee,Ways and Means,6
HB0228,2021,134,2021-06-01,Senate,Introduced,,5
HB0228,2021,134,2021-05-26,House,Passed,,4
HB0228,2021,134,2021-05-19,House,Reported - Substitute,Ways and Means,3
HB0228,2021,134,2021-03-24,House,Referred to committee,Ways and Means,2
HB0228,2021,134,2021-03-23,House,Introduced,,1
HR0228,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0229,2021,134,2022-05-30,,Effective,,12
HB0229,2021,134,2022-02-26,,Signed By The Governor,,11
HB0229,2021,134,2022-02-17,,Sent To The Governor,,10
HB0229,2021,134,2022-02-09,House,Concurred in Senate amendments,,9
HB0229,2021,134,2022-01-26,Senate,Passed,,8
HB0229,2021,134,2021-12-08,Senate,Reported - Amended,Agriculture and Natural Resources,7
HB0229,2021,134,2021-05-19,Senate,Referred to committee,Agriculture and Natural Resources,6
HB0229,2021,134,2021-05-18,Senate,Introduced,,5
HB0229,2021,134,2021-05-12,House,Passed,,4
HB0229,2021,134,2021-05-03,House,Reported - Substitute,Civil Justice,3
HB0229,2021,134,2021-03-24,House,Referred to committee,Civil Justice,2
HB0229,2021,134,2021-03-23,House,Introduced,,1
HR0229,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0230,2021,134,2021-11-30,Senate,Referred to committee,Financial Institutions and Technology,6
HB0230,2021,134,2021-11-23,Senate,Introduced,,5
HB0230,2021,134,2021-11-17,House,Passed,,4
HB0230,2021,134,2021-11-01,House,Reported - Substitute,Technology and Innovation,3
HB0230,2021,134,2021-03-24,House,Referred to committee,Technology and Innovation,2
HB0230,2021,134,2021-03-23,House,Introduced,,1
HR0230,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HR0231,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0231,2021,134,2021-04-14,House,Referred to committee,Transportation and Public Safety,2
HB0231,2021,134,2021-03-24,House,Introduced,,1
HR0232,2021,134,2022-03-29,House,Adopted,Rules and Reference,1
HB0232,2021,134,2021-04-14,House,Referred to committee,Commerce and Labor,2
HB0232,2021,134,2021-03-24,House,Introduced,,1
HR0233,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0233,2021,134,2021-04-14,House,Referred to committee,Commerce and Labor,2
HB0233,2021,134,2021-03-25,House,Introduced,,1
HR0234,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0234,2021,134,2021-04-14,House,Referred to committee,Ways and Means,2
HB0234,2021,134,2021-03-25,House,Introduced,,1
HB0235,2021,134,2022-06-01,House,Reported - Substitute,Commerce and Labor,3
HB0235,2021,134,2021-04-14,House,Referred to committee,Commerce and Labor,2
HB0235,2021,134,2021-03-25,House,Introduced,,1
HR0235,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0236,2021,134,2022-02-16,Senate,Referred to committee,Health,6
HB0236,2021,134,2022-02-15,Senate,Introduced,,5
HB0236,2021,134,2022-02-09,House,Passed,,4
HB0236,2021,134,2022-02-09,House,Reported,Health,3
HB0236,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0236,2021,134,2021-03-25,House,Introduced,,1
HR0236,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0237,2021,134,2022-12-13,House,Reported - Substitute,Finance,5
HB0237,2021,134,2021-06-16,House,Reported - Re-referred to Finance,Rules and Reference,4
HB0237,2021,134,2021-06-15,House,Reported - Re-referred to Rules and Reference,Rules and Reference,3
HB0237,2021,134,2021-04-14,House,Referred to committee,State and Local Government,2
HB0237,2021,134,2021-03-31,House,Introduced,,1
HR0237,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0238,2021,134,2022-06-01,,Effective,,11
HB0238,2021,134,2022-03-02,,Signed By The Governor,,10
HB0238,2021,134,2022-02-23,,Sent To The Governor,,9
HB0238,2021,134,2022-02-16,Senate,Passed,,8
HB0238,2021,134,2021-12-08,Senate,Reported,Veterans and Public Safety,7
HB0238,2021,134,2021-06-23,Senate,Referred to committee,Veterans and Public Safety,6
HB0238,2021,134,2021-06-17,Senate,Introduced,,5
HB0238,2021,134,2021-06-16,House,Passed,,4
HB0238,2021,134,2021-06-09,House,Reported,Armed Services and Veterans Affairs,3
HB0238,2021,134,2021-04-14,House,Referred to committee,Armed Services and Veterans Affairs,2
HB0238,2021,134,2021-03-31,House,Introduced,,1
HR0238,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0239,2021,134,2021-06-10,House,Reported - Re-referred to Finance,Rules and Reference,4
HB0239,2021,134,2021-06-08,House,Reported - Re-referred to Rules and Reference,Agriculture and Conservation,3
HB0239,2021,134,2021-04-14,House,Referred to committee,Agriculture and Conservation,2
HB0239,2021,134,2021-03-31,House,Introduced,,1
HR0239,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HR0240,2021,134,2022-04-05,House,Adopted,,1
HB0240,2021,134,2021-04-14,House,Referred to committee,Primary and Secondary Education,2
HB0240,2021,134,2021-03-31,House,Introduced,,1
HB0241,2021,134,2021-04-14,House,Referred to committee,State and Local Government,2
HB0241,2021,134,2021-03-31,House,Introduced,,1
HR0241,2021,134,2022-04-05,House,Introduced and Referred to Committee,Government Oversight,1
HB0242,2021,134,2022-05-25,Senate,Referred to committee,Health,6
HB0242,2021,134,2022-05-24,Senate,Introduced,,5
HB0242,2021,134,2022-05-18,House,Passed,,4
HB0242,2021,134,2022-03-09,House,Reported,Health,3
HB0242,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0242,2021,134,2021-03-31,House,Introduced,,1
HR0242,2021,134,2022-04-05,House,Adopted,Rules and Reference,1
HB0243,2021,134,2021-12-15,Senate,Referred to committee,Veterans and Public Safety,6
HB0243,2021,134,2021-12-14,Senate,Introduced,,5
HB0243,2021,134,2021-12-09,House,Passed,,4
HB0243,2021,134,2021-12-09,House,Reported - Substitute,Government Oversight,3
HB0243,2021,134,2021-04-14,House,Referred to committee,Government Oversight,2
HB0243,2021,134,2021-03-31,House,Introduced,,1
HR0243,2021,134,2022-04-26,House,Adopted,,1
HB0244,2021,134,2021-10-13,,Effective,,12
HB0244,2021,134,2021-07-14,,Signed By The Governor,,11
HB0244,2021,134,2021-07-02,,Sent To The Governor,,10
HB0244,2021,134,2021-06-28,Senate,Passed - Amended,,9
HB0244,2021,134,2021-06-28,House,Concurred in Senate amendments,,8
HB0244,2021,134,2021-06-16,Senate,Reported,Primary and Secondary Education,7
HB0244,2021,134,2021-05-26,Senate,Referred to committee,Primary and Secondary Education,6
HB0244,2021,134,2021-05-25,Senate,Introduced,,5
HB0244,2021,134,2021-05-19,House,Passed,,4
HB0244,2021,134,2021-05-12,House,Reported - Amended,Primary and Secondary Education,3
HB0244,2021,134,2021-04-14,House,Referred to committee,Primary and Secondary Education,2
HB0244,2021,134,2021-03-31,House,Introduced,,1
HR0244,2021,134,2022-05-17,House,Introduced and Referred to Committee,Insurance,1
HR0245,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0245,2021,134,2021-04-14,House,Referred to committee,State and Local Government,2
HB0245,2021,134,2021-03-31,House,Introduced,,1
HB0246,2021,134,2021-04-21,House,Reported,Transportation and Public Safety,3
HB0246,2021,134,2021-04-14,House,Referred to committee,Transportation and Public Safety,2
HB0246,2021,134,2021-03-31,House,Introduced,,1
HR0246,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0247,2021,134,2021-05-26,Senate,Referred to committee,Health,6
HB0247,2021,134,2021-05-25,Senate,Introduced,,5
HB0247,2021,134,2021-05-19,House,Passed,,4
HB0247,2021,134,2021-05-12,House,Reported,Health,3
HB0247,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0247,2021,134,2021-04-06,House,Introduced,,1
HR0247,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0248,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0248,2021,134,2021-04-06,House,Introduced,,1
HR0248,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HR0249,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0249,2021,134,2021-04-14,House,Referred to committee,Ways and Means,2
HB0249,2021,134,2021-04-12,House,Introduced,,1
HB0250,2021,134,2021-04-21,House,Reported,Transportation and Public Safety,3
HB0250,2021,134,2021-04-14,House,Referred to committee,Transportation and Public Safety,2
HB0250,2021,134,2021-04-12,House,Introduced,,1
HR0250,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HR0251,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0251,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0251,2021,134,2021-04-12,House,Introduced,,1
HB0252,2021,134,2021-09-30,,Effective,,11
HB0252,2021,134,2021-07-01,,Signed By The Governor,,10
HB0252,2021,134,2021-06-28,,Sent To The Governor,,9
HB0252,2021,134,2021-06-23,Senate,Passed,,8
HB0252,2021,134,2021-06-02,Senate,Reported,Health,7
HB0252,2021,134,2021-05-12,Senate,Referred to committee,Health,6
HB0252,2021,134,2021-05-11,Senate,Introduced,,5
HB0252,2021,134,2021-05-06,House,Passed,,4
HB0252,2021,134,2021-05-04,House,Reported - Substitute,Health,3
HB0252,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0252,2021,134,2021-04-12,House,Introduced,,1
HR0252,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HR0253,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0253,2021,134,2021-04-14,House,Referred to committee,Health,2
HB0253,2021,134,2021-04-12,House,Introduced,,1
HB0254,2021,134,2023-04-03,,Effective,,12
HB0254,2021,134,2023-01-02,,Signed By The Governor,,11
HB0254,2021,134,2022-12-22,,Sent To The Governor,,10
HB0254,2021,134,2022-12-14,Senate,Reported - Substitute,Judiciary,9
HB0254,2021,134,2022-12-14,House,Concurred in Senate amendments,,8
HB0254,2021,134,2022-12-14,Senate,Passed,,7
HB0254,2021,134,2021-11-10,Senate,Referred to committee,Judiciary,6
HB0254,2021,134,2021-11-02,Senate,Introduced,,5
HB0254,2021,134,2021-10-27,House,Passed,,4
HB0254,2021,134,2021-10-19,House,Reported - Substitute,"Families, Aging, and Human Services",3
HB0254,2021,134,2021-04-14,House,Referred to committee,"Families, Aging, and Human Services",2
HB0254,2021,134,2021-04-13,House,Introduced,,1
HR0254,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0255,2021,134,2021-09-28,Senate,Referred to committee,Ways and Means,6
HB0255,2021,134,2021-09-23,Senate,Introduced,,5
HB0255,2021,134,2021-09-22,House,Passed,,4
HB0255,2021,134,2021-06-15,House,Reported,Ways and Means,3
HB0255,2021,134,2021-04-15,House,Referred to committee,Ways and Means,2
HB0255,2021,134,2021-04-14,House,Introduced,,1
HR0255,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HR0256,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0256,2021,134,2021-04-15,House,Referred to committee,Civil Justice,2
HB0256,2021,134,2021-04-14,House,Introduced,,1
HR0257,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0257,2021,134,2021-04-15,House,Referred to committee,Government Oversight,2
HB0257,2021,134,2021-04-14,House,Introduced,,1
HB0258,2021,134,2021-05-04,House,Reported - Substitute,Transportation and Public Safety,3
HB0258,2021,134,2021-04-22,House,Referred to committee,Transportation and Public Safety,2
HB0258,2021,134,2021-04-15,House,Introduced,,1
HR0258,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HR0259,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0259,2021,134,2021-04-22,House,Referred to committee,State and Local Government,2
HB0259,2021,134,2021-04-15,House,Introduced,,1
HR0260,2021,134,2022-05-17,House,Adopted,Rules and Reference,1
HB0260,2021,134,2021-04-22,House,Referred to committee,Public Utilities,2
HB0260,2021,134,2021-04-19,House,Introduced,,1
