bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0110,2023_2024,135,2023-03-22,House,Referred to committee,Criminal Justice,2
HB0110,2023_2024,135,2023-03-14,House,Introduced,,1
HR0110,2023_2024,135,2023-04-25,House,Adopted,Rules and Reference,1
HB0111,2023_2024,135,2024-01-24,Senate,Referred to committee,Judiciary,6
HB0111,2023_2024,135,2023-12-19,Senate,Introduced,,5
HB0111,2023_2024,135,2023-12-13,House,Passed,,4
HB0111,2023_2024,135,2023-10-11,House,Reported - Amended,Criminal Justice,3
HB0111,2023_2024,135,2023-03-22,House,Referred to committee,Criminal Justice,2
HB0111,2023_2024,135,2023-03-14,House,Introduced,,1
HR0111,2023_2024,135,2023-04-25,House,Adopted,Rules and Reference,1
HB0112,2023_2024,135,2023-03-22,House,Referred to committee,Government Oversight,2
HB0112,2023_2024,135,2023-03-14,House,Introduced,,1
HR0112,2023_2024,135,2023-04-25,House,Adopted,Rules and Reference,1
HB0113,2023_2024,135,2023-03-22,House,Referred to committee,State and Local Government,2
HB0113,2023_2024,135,2023-03-14,House,Introduced,,1
HR0113,2023_2024,135,2023-04-25,House,Adopted,Rules and Reference,1
HB0114,2023_2024,135,2024-05-08,Senate,Passed,,8
HB0114,2023_2024,135,2024-05-08,Senate,Reported - Substitute,General Government,7
HB0114,2023_2024,135,2023-06-21,Senate,Referred to committee,General Government,6
HB0114,2023_2024,135,2023-06-15,Senate,Introduced,,5
HB0114,2023_2024,135,2023-06-14,House,Passed,,4
HB0114,2023_2024,135,2023-05-24,House,Reported,Government Oversight,3
HB0114,2023_2024,135,2023-03-22,House,Referred to committee,Government Oversight,2
HB0114,2023_2024,135,2023-03-16,House,Introduced,,1
HR0114,2023_2024,135,2023-04-25,House,Adopted,Rules and Reference,1
HB0115,2023_2024,135,2023-03-22,House,Referred to committee,Commerce and Labor,2
HB0115,2023_2024,135,2023-03-16,House,Introduced,,1
HR0115,2023_2024,135,2023-05-02,House,Adopted,Rules and Reference,1
HB0116,2023_2024,135,2023-05-02,House,Reported - Substitute,Ways and Means,3
HB0116,2023_2024,135,2023-03-22,House,Referred to committee,Ways and Means,2
HB0116,2023_2024,135,2023-03-16,House,Introduced,,1
HR0116,2023_2024,135,2023-05-02,House,Adopted,Rules and Reference,1
HB0117,2023_2024,135,2023-09-13,Senate,Referred to committee,Education,6
HB0117,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0117,2023_2024,135,2023-06-21,House,Passed,,4
HB0117,2023_2024,135,2023-05-10,House,Reported,Primary and Secondary Education,3
HB0117,2023_2024,135,2023-03-22,House,Referred to committee,Primary and Secondary Education,2
HB0117,2023_2024,135,2023-03-16,House,Introduced,,1
HR0117,2023_2024,135,2023-05-02,House,Adopted,Rules and Reference,1
HB0118,2023_2024,135,2023-06-14,House,Reported,Ways and Means,3
HB0118,2023_2024,135,2023-03-22,House,Referred to committee,Ways and Means,2
HB0118,2023_2024,135,2023-03-16,House,Introduced,,1
HR0118,2023_2024,135,2023-05-02,House,Adopted,Rules and Reference,1
HB0119,2023_2024,135,2023-04-19,House,Reported,Transportation,3
HB0119,2023_2024,135,2023-03-22,House,Referred to committee,Transportation,2
HB0119,2023_2024,135,2023-03-16,House,Introduced,,1
HR0119,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0120,2023_2024,135,2023-06-20,House,Recalled to Rules and Reference,Rules and Reference,3
HB0120,2023_2024,135,2023-03-22,House,Referred to committee,Public Utilities,2
HB0120,2023_2024,135,2023-03-16,House,Introduced,,1
HB0121,2023_2024,135,2023-06-21,Senate,Referred to committee,Ways and Means,6
HB0121,2023_2024,135,2023-06-15,Senate,Introduced,,5
HB0121,2023_2024,135,2023-06-14,House,Passed,,4
HB0121,2023_2024,135,2023-05-22,House,Reported - Amended,Ways and Means,3
HB0121,2023_2024,135,2023-03-28,House,Referred to committee,Ways and Means,2
HB0121,2023_2024,135,2023-03-21,House,Introduced,,1
HR0121,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0122,2023_2024,135,2023-09-13,Senate,Referred to committee,Judiciary,6
HB0122,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0122,2023_2024,135,2023-06-21,House,Passed,,4
HB0122,2023_2024,135,2023-06-14,House,Reported - Amended,Criminal Justice,3
HB0122,2023_2024,135,2023-03-28,House,Referred to committee,Criminal Justice,2
HB0122,2023_2024,135,2023-03-21,House,Introduced,,1
HR0122,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0123,2023_2024,135,2023-03-28,House,Referred to committee,State and Local Government,2
HB0123,2023_2024,135,2023-03-21,House,Introduced,,1
HR0123,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0124,2023_2024,135,2023-03-28,House,Referred to committee,Criminal Justice,2
HB0124,2023_2024,135,2023-03-21,House,Introduced,,1
HR0124,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0125,2023_2024,135,2023-06-07,House,Reported,Ways and Means,3
HB0125,2023_2024,135,2023-03-28,House,Referred to committee,Ways and Means,2
HB0125,2023_2024,135,2023-03-21,House,Introduced,,1
HR0125,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0126,2023_2024,135,2023-03-28,House,Referred to committee,Ways and Means,2
HB0126,2023_2024,135,2023-03-21,House,Introduced,,1
HR0126,2023_2024,135,2023-05-10,House,Adopted,,1
HB0127,2023_2024,135,2023-03-28,House,Referred to committee,Primary and Secondary Education,2
HB0127,2023_2024,135,2023-03-21,House,Introduced,,1
HR0127,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0128,2023_2024,135,2024-01-24,Senate,Referred to committee,Transportation,8
HB0128,2023_2024,135,2023-12-19,Senate,Introduced,,7
HB0128,2023_2024,135,2023-12-13,House,Passed,,6
HB0128,2023_2024,135,2023-12-12,House,Reported - Substitute,Rules and Reference,5
HB0128,2023_2024,135,2023-12-04,House,Re-referred,Rules and Reference,4
HB0128,2023_2024,135,2023-05-10,House,Reported,Transportation,3
HB0128,2023_2024,135,2023-03-28,House,Referred to committee,Transportation,2
HB0128,2023_2024,135,2023-03-21,House,Introduced,,1
HR0128,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0129,2023_2024,135,2023-09-13,Senate,Referred to committee,Government Oversight,6
HB0129,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0129,2023_2024,135,2023-06-21,House,Passed,,4
HB0129,2023_2024,135,2023-06-14,House,Reported - Amended,Commerce and Labor,3
HB0129,2023_2024,135,2023-03-28,House,Referred to committee,Commerce and Labor,2
HB0129,2023_2024,135,2023-03-22,House,Introduced,,1
HR0129,2023_2024,135,2023-05-09,House,Adopted,Rules and Reference,1
HB0130,2023_2024,135,2023-03-28,House,Referred to committee,Insurance,2
HB0130,2023_2024,135,2023-03-23,House,Introduced,,1
HR0130,2023_2024,135,2023-05-10,House,Adopted,,1
HB0131,2023_2024,135,2023-05-24,House,Reported,Transportation,3
HB0131,2023_2024,135,2023-03-28,House,Referred to committee,Transportation,2
HB0131,2023_2024,135,2023-03-23,House,Introduced,,1
HR0131,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0132,2023_2024,135,2023-05-24,House,Reported,Transportation,3
HB0132,2023_2024,135,2023-03-28,House,Referred to committee,Transportation,2
HB0132,2023_2024,135,2023-03-23,House,Introduced,,1
HR0132,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0133,2023_2024,135,2023-05-24,House,Reported,Transportation,3
HB0133,2023_2024,135,2023-03-28,House,Referred to committee,Transportation,2
HB0133,2023_2024,135,2023-03-23,House,Introduced,,1
HR0133,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0134,2023_2024,135,2023-03-28,House,Referred to committee,Ways and Means,2
HB0134,2023_2024,135,2023-03-23,House,Introduced,,1
HR0134,2023_2024,135,2023-05-16,House,Adopted,,1
HR0135,2023_2024,135,2023-05-16,House,Adopted,,1
HB0135,2023_2024,135,2023-04-18,House,Referred to committee,Primary and Secondary Education,2
HB0135,2023_2024,135,2023-03-28,House,Introduced,,1
HR0136,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0136,2023_2024,135,2023-04-18,House,Referred to committee,Health Provider Services,2
HB0136,2023_2024,135,2023-03-28,House,Introduced,,1
HB0137,2023_2024,135,2023-06-28,House,Reported,Primary and Secondary Education,3
HB0137,2023_2024,135,2023-04-18,House,Referred to committee,Primary and Secondary Education,2
HB0137,2023_2024,135,2023-03-28,House,Introduced,,1
HR0137,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HR0138,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0138,2023_2024,135,2023-04-18,House,Referred to committee,Ways and Means,2
HB0138,2023_2024,135,2023-03-28,House,Introduced,,1
HR0139,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0139,2023_2024,135,2023-12-06,Senate,Referred to committee,Judiciary,6
HB0139,2023_2024,135,2023-12-05,Senate,Introduced,,5
HB0139,2023_2024,135,2023-11-29,House,Passed,,4
HB0139,2023_2024,135,2023-10-18,House,Reported,Criminal Justice,3
HB0139,2023_2024,135,2023-04-18,House,Referred to committee,Criminal Justice,2
HB0139,2023_2024,135,2023-03-28,House,Introduced,,1
HR0140,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0140,2023_2024,135,2023-04-18,House,Referred to committee,Transportation,2
HB0140,2023_2024,135,2023-03-28,House,Introduced,,1
HB0141,2023_2024,135,2024-01-24,Senate,Referred to committee,Insurance,6
HB0141,2023_2024,135,2023-12-19,Senate,Introduced,,5
HB0141,2023_2024,135,2023-12-13,House,Passed,,4
HB0141,2023_2024,135,2023-11-02,House,Reported,Insurance,3
HB0141,2023_2024,135,2023-04-18,House,Referred to committee,Insurance,2
HB0141,2023_2024,135,2023-03-28,House,Introduced,,1
HR0141,2023_2024,135,2023-05-16,House,Adopted,,1
HR0142,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0142,2023_2024,135,2023-04-18,House,Referred to committee,Insurance,2
HB0142,2023_2024,135,2023-03-28,House,Introduced,,1
HR0143,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0143,2023_2024,135,2023-04-18,House,Referred to committee,Criminal Justice,2
HB0143,2023_2024,135,2023-03-29,House,Introduced,,1
HR0144,2023_2024,135,2023-05-16,House,Adopted,,1
HB0144,2023_2024,135,2023-04-18,House,Referred to committee,Government Oversight,2
HB0144,2023_2024,135,2023-03-29,House,Introduced,,1
HR0145,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0145,2023_2024,135,2023-04-18,House,Referred to committee,State and Local Government,2
HB0145,2023_2024,135,2023-04-04,House,Introduced,,1
HB0146,2023_2024,135,2023-05-22,House,Reported,Pensions,3
HB0146,2023_2024,135,2023-04-18,House,Referred to committee,Pensions,2
HB0146,2023_2024,135,2023-04-04,House,Introduced,,1
HR0146,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0147,2023_2024,135,2024-10-24,,"EffectiveConforming amendments effective January 1, 2025",,12
HB0147,2023_2024,135,2024-07-24,,Signed By The Governor,,11
HB0147,2023_2024,135,2024-07-15,,Sent To The Governor,,10
HB0147,2023_2024,135,2024-06-26,Senate,Passed,,9
HB0147,2023_2024,135,2024-06-26,Senate,Reported - Substitute,Education,8
HB0147,2023_2024,135,2024-06-26,House,Concurred in Senate amendments,,7
HB0147,2023_2024,135,2024-01-24,Senate,Referred to committee,Education,6
HB0147,2023_2024,135,2023-12-19,Senate,Introduced,,5
HB0147,2023_2024,135,2023-12-13,House,Passed,,4
HB0147,2023_2024,135,2023-10-30,House,Reported,Primary and Secondary Education,3
HB0147,2023_2024,135,2023-04-18,House,Referred to committee,Primary and Secondary Education,2
HB0147,2023_2024,135,2023-04-04,House,Introduced,,1
HR0147,2023_2024,135,2023-05-16,House,Adopted,,1
HR0148,2023_2024,135,2023-05-16,House,Adopted,,1
HB0148,2023_2024,135,2023-04-18,House,Referred to committee,Criminal Justice,2
HB0148,2023_2024,135,2023-04-04,House,Introduced,,1
HR0149,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0149,2023_2024,135,2024-06-12,House,Reported - Substitute,Aviation and Aerospace,3
HB0149,2023_2024,135,2023-04-18,House,Referred to committee,Aviation and Aerospace,2
HB0149,2023_2024,135,2023-04-04,House,Introduced,,1
HR0150,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0150,2023_2024,135,2023-04-18,House,Referred to committee,Civil Justice,2
HB0150,2023_2024,135,2023-04-04,House,Introduced,,1
HR0151,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0151,2023_2024,135,2023-04-18,House,Referred to committee,Higher Education,2
HB0151,2023_2024,135,2023-04-06,House,Introduced,,1
HB0152,2023_2024,135,2023-09-13,Senate,Referred to committee,Insurance,6
HB0152,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0152,2023_2024,135,2023-06-21,House,Passed,,4
HB0152,2023_2024,135,2023-06-13,House,Reported,Insurance,3
HB0152,2023_2024,135,2023-04-18,House,Referred to committee,Insurance,2
HB0152,2023_2024,135,2023-04-12,House,Introduced,,1
HR0152,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HR0153,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0153,2023_2024,135,2023-04-25,House,Referred to committee,State and Local Government,2
HB0153,2023_2024,135,2023-04-18,House,Introduced,,1
HR0154,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0154,2023_2024,135,2023-04-25,House,Referred to committee,Health Provider Services,2
HB0154,2023_2024,135,2023-04-18,House,Introduced,,1
HR0155,2023_2024,135,2023-05-23,House,Adopted,Rules and Reference,1
HB0155,2023_2024,135,2023-05-09,House,Reported - Re-referred to Financial Institutions,Rules and Reference,4
HB0155,2023_2024,135,2023-05-02,House,Recalled to Rules and Reference,Rules and Reference,3
HB0155,2023_2024,135,2023-04-25,House,Referred to committee,Infrastructure,2
HB0155,2023_2024,135,2023-04-20,House,Introduced,,1
HR0156,2023_2024,135,2023-05-24,House,Adopted,,1
HB0156,2023_2024,135,2023-05-02,House,Referred to committee,Insurance,2
HB0156,2023_2024,135,2023-04-25,House,Introduced,,1
HR0157,2023_2024,135,2023-05-30,House,Adopted,,1
HB0157,2023_2024,135,2023-05-02,House,Referred to committee,State and Local Government,2
HB0157,2023_2024,135,2023-04-25,House,Introduced,,1
HB0158,2023_2024,135,2024-10-24,,Effective,,12
HB0158,2023_2024,135,2024-07-24,,Signed By The Governor,,11
HB0158,2023_2024,135,2024-07-15,,Sent To The Governor,,10
HB0158,2023_2024,135,2024-06-12,House,Concurred in Senate amendments,,9
HB0158,2023_2024,135,2024-05-22,Senate,Passed,,8
HB0158,2023_2024,135,2024-05-08,Senate,Reported - Substitute,Government Oversight,7
HB0158,2023_2024,135,2023-09-13,Senate,Referred to committee,Government Oversight,6
HB0158,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0158,2023_2024,135,2023-06-27,House,Passed,,4
HB0158,2023_2024,135,2023-06-20,House,Reported - Amended,Commerce and Labor,3
HB0158,2023_2024,135,2023-05-02,House,Referred to committee,Commerce and Labor,2
HB0158,2023_2024,135,2023-04-25,House,Introduced,,1
HR0158,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HR0159,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HB0159,2023_2024,135,2023-05-02,House,Referred to committee,Behavioral Health,2
HB0159,2023_2024,135,2023-04-25,House,Introduced,,1
HR0160,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HB0160,2023_2024,135,2024-05-08,House,Reported,Insurance,3
HB0160,2023_2024,135,2023-05-02,House,Referred to committee,Insurance,2
HB0160,2023_2024,135,2023-04-26,House,Introduced,,1
HB0161,2023_2024,135,2024-08-09,,Effective,,11
HB0161,2023_2024,135,2024-05-10,,Signed By The Governor,,10
HB0161,2023_2024,135,2024-05-08,,Sent To The Governor,,9
HB0161,2023_2024,135,2024-04-24,Senate,Passed,,8
HB0161,2023_2024,135,2024-04-24,Senate,Reported,Judiciary,7
HB0161,2023_2024,135,2023-12-06,Senate,Referred to committee,Judiciary,6
HB0161,2023_2024,135,2023-12-05,Senate,Introduced,,5
HB0161,2023_2024,135,2023-11-29,House,Passed,,4
HB0161,2023_2024,135,2023-10-18,House,Reported,Criminal Justice,3
HB0161,2023_2024,135,2023-05-02,House,Referred to committee,Criminal Justice,2
HB0161,2023_2024,135,2023-04-26,House,Introduced,,1
HR0161,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HR0162,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HB0162,2023_2024,135,2023-11-15,Senate,Referred to committee,Agriculture and Natural Resources,6
HB0162,2023_2024,135,2023-10-17,Senate,Introduced,,5
HB0162,2023_2024,135,2023-10-11,House,Passed,,4
HB0162,2023_2024,135,2023-05-16,House,Reported - Amended,Agriculture,3
HB0162,2023_2024,135,2023-05-02,House,Referred to committee,Agriculture,2
HB0162,2023_2024,135,2023-05-01,House,Introduced,,1
HR0163,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HB0163,2023_2024,135,2023-05-02,House,Referred to committee,Financial Institutions,2
HB0163,2023_2024,135,2023-05-01,House,Introduced,,1
HB0164,2023_2024,135,2024-06-25,Senate,Referred to committee,Finance,8
HB0164,2023_2024,135,2024-06-17,Senate,Introduced,,7
HB0164,2023_2024,135,2024-06-12,House,Passed,,6
HB0164,2023_2024,135,2024-05-22,House,Reported - Amended,Finance,5
HB0164,2023_2024,135,2023-06-20,House,Reported - Re-referred to Finance,Rules and Reference,4
HB0164,2023_2024,135,2023-06-13,House,Reported - Re-referred to Rules and Reference,Higher Education,3
HB0164,2023_2024,135,2023-05-02,House,Referred to committee,Higher Education,2
HB0164,2023_2024,135,2023-05-01,House,Introduced,,1
HR0164,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HB0165,2023_2024,135,2023-12-13,Senate,Referred to committee,Transportation,6
HB0165,2023_2024,135,2023-12-11,Senate,Introduced,,5
HB0165,2023_2024,135,2023-12-06,House,Passed,,4
HB0165,2023_2024,135,2023-05-24,House,Reported,Transportation,3
HB0165,2023_2024,135,2023-05-09,House,Referred to committee,Transportation,2
HB0165,2023_2024,135,2023-05-02,House,Introduced,,1
HR0165,2023_2024,135,2023-06-07,House,Adopted,Rules and Reference,1
HR0166,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0166,2023_2024,135,2023-05-09,House,Referred to committee,Ways and Means,2
HB0166,2023_2024,135,2023-05-08,House,Introduced,,1
HB0167,2023_2024,135,2023-09-13,Senate,Referred to committee,Veterans and Public Safety,6
HB0167,2023_2024,135,2023-09-12,Senate,Introduced,,5
HB0167,2023_2024,135,2023-06-27,House,Passed,,4
HB0167,2023_2024,135,2023-06-21,House,Reported,Homeland Security,3
HB0167,2023_2024,135,2023-05-23,House,Referred to committee,Homeland Security,2
HB0167,2023_2024,135,2023-05-08,House,Introduced,,1
HR0167,2023_2024,135,2023-06-13,House,Adopted,,1
HR0168,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0168,2023_2024,135,2023-05-23,House,Referred to committee,Finance,2
HB0168,2023_2024,135,2023-05-08,House,Introduced,,1
HR0169,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0169,2023_2024,135,2023-05-23,House,Referred to committee,Health Provider Services,2
HB0169,2023_2024,135,2023-05-09,House,Introduced,,1
HR0170,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0170,2023_2024,135,2023-05-23,House,Referred to committee,Government Oversight,2
HB0170,2023_2024,135,2023-05-09,House,Introduced,,1
HR0171,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0171,2023_2024,135,2023-05-23,House,Referred to committee,Primary and Secondary Education,2
HB0171,2023_2024,135,2023-05-10,House,Introduced,,1
HR0172,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0172,2023_2024,135,2023-05-23,House,Referred to committee,Civil Justice,2
HB0172,2023_2024,135,2023-05-16,House,Introduced,,1
HR0173,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0173,2023_2024,135,2023-12-13,Senate,Referred to committee,General Government,6
HB0173,2023_2024,135,2023-12-11,Senate,Introduced,,5
HB0173,2023_2024,135,2023-12-06,House,Passed,,4
HB0173,2023_2024,135,2023-11-29,House,Reported,Families and Aging,3
HB0173,2023_2024,135,2023-05-23,House,Referred to committee,Families and Aging,2
HB0173,2023_2024,135,2023-05-16,House,Introduced,,1
HR0174,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0174,2023_2024,135,2023-05-23,House,Referred to committee,Insurance,2
HB0174,2023_2024,135,2023-05-16,House,Introduced,,1
HR0175,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0175,2023_2024,135,2023-05-23,House,Referred to committee,Government Oversight,2
HB0175,2023_2024,135,2023-05-16,House,Introduced,,1
HB0176,2023_2024,135,2023-12-06,Senate,Referred to committee,Transportation,6
HB0176,2023_2024,135,2023-12-05,Senate,Introduced,,5
HB0176,2023_2024,135,2023-11-29,House,Passed,,4
HB0176,2023_2024,135,2023-06-21,House,Reported,Homeland Security,3
HB0176,2023_2024,135,2023-05-23,House,Referred to committee,Homeland Security,2
HB0176,2023_2024,135,2023-05-22,House,Introduced,,1
HR0176,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HR0177,2023_2024,135,2023-06-13,House,Adopted,Rules and Reference,1
HB0177,2023_2024,135,2023-11-16,House,Reported,Public Health Policy,5
HB0177,2023_2024,135,2023-06-13,House,Reported - Re-referred to Public Health Policy,Rules and Reference,4
HB0177,2023_2024,135,2023-06-07,House,Recalled to Rules and Reference,Rules and Reference,3
HB0177,2023_2024,135,2023-05-23,House,Referred to committee,Insurance,2
HB0177,2023_2024,135,2023-05-22,House,Introduced,,1
HR0178,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0178,2023_2024,135,2024-06-25,Senate,Referred to committee,Education,6
HB0178,2023_2024,135,2024-06-17,Senate,Introduced,,5
HB0178,2023_2024,135,2024-06-12,House,Passed - Amended,,4
HB0178,2023_2024,135,2024-06-10,House,Reported - Amended,Civil Justice,3
HB0178,2023_2024,135,2023-05-23,House,Referred to committee,Civil Justice,2
HB0178,2023_2024,135,2023-05-22,House,Introduced,,1
HB0179,2023_2024,135,2024-10-24,,Effective,,11
HB0179,2023_2024,135,2024-07-24,,Signed By The Governor,,10
HB0179,2023_2024,135,2024-07-15,,Sent To The Governor,,9
HB0179,2023_2024,135,2024-06-26,Senate,Passed,,8
HB0179,2023_2024,135,2024-06-26,Senate,Reported,Judiciary,7
HB0179,2023_2024,135,2024-01-24,Senate,Referred to committee,Judiciary,6
HB0179,2023_2024,135,2024-01-16,Senate,Introduced,,5
HB0179,2023_2024,135,2024-01-10,House,Passed,,4
HB0179,2023_2024,135,2023-06-20,House,Reported - Amended,Civil Justice,3
HB0179,2023_2024,135,2023-05-23,House,Referred to committee,Civil Justice,2
HB0179,2023_2024,135,2023-05-22,House,Introduced,,1
HR0179,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HR0180,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0180,2023_2024,135,2023-05-23,House,Referred to committee,Government Oversight,2
HB0180,2023_2024,135,2023-05-22,House,Introduced,,1
HB0181,2023_2024,135,2023-05-23,House,Referred to committee,Finance,2
HB0181,2023_2024,135,2023-05-22,House,Introduced,,1
HR0181,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HR0182,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0182,2023_2024,135,2023-06-07,House,Referred to committee,Financial Institutions,2
HB0182,2023_2024,135,2023-05-22,House,Introduced,,1
HB0183,2023_2024,135,2024-04-10,House,Reported - Substitute,Higher Education,3
HB0183,2023_2024,135,2023-06-07,House,Referred to committee,Higher Education,2
HB0183,2023_2024,135,2023-05-23,House,Introduced,,1
HR0183,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HR0184,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0184,2023_2024,135,2024-01-24,Senate,Referred to committee,Government Oversight,6
HB0184,2023_2024,135,2024-01-16,Senate,Introduced,,5
HB0184,2023_2024,135,2024-01-10,House,Passed,,4
HB0184,2023_2024,135,2023-11-15,House,Reported,State and Local Government,3
HB0184,2023_2024,135,2023-06-07,House,Referred to committee,State and Local Government,2
HB0184,2023_2024,135,2023-05-23,House,Introduced,,1
HR0185,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0185,2023_2024,135,2023-06-07,House,Referred to committee,Aviation and Aerospace,2
HB0185,2023_2024,135,2023-05-23,House,Introduced,,1
HR0186,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0186,2023_2024,135,2023-06-07,House,Referred to committee,Ways and Means,2
HB0186,2023_2024,135,2023-05-24,House,Introduced,,1
HR0187,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0187,2023_2024,135,2023-12-06,Senate,Passed,,8
HB0187,2023_2024,135,2023-12-06,Senate,Reported - Substitute,Ways and Means,7
HB0187,2023_2024,135,2023-11-15,Senate,Referred to committee,Ways and Means,6
HB0187,2023_2024,135,2023-10-17,Senate,Introduced,,5
HB0187,2023_2024,135,2023-10-11,House,Passed,,4
HB0187,2023_2024,135,2023-09-20,House,Reported - Substitute,Ways and Means,3
HB0187,2023_2024,135,2023-06-07,House,Referred to committee,Ways and Means,2
HB0187,2023_2024,135,2023-05-24,House,Introduced,,1
HB0188,2023_2024,135,2023-11-15,Senate,Referred to committee,Health,6
HB0188,2023_2024,135,2023-10-17,Senate,Introduced,,5
HB0188,2023_2024,135,2023-10-11,House,Passed,,4
HB0188,2023_2024,135,2023-06-21,House,Reported - Amended,Health Provider Services,3
HB0188,2023_2024,135,2023-06-07,House,Referred to committee,Health Provider Services,2
HB0188,2023_2024,135,2023-05-24,House,Introduced,,1
HR0188,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HR0189,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0189,2023_2024,135,2023-06-07,House,Referred to committee,Ways and Means,2
HB0189,2023_2024,135,2023-05-30,House,Introduced,,1
HB0190,2023_2024,135,2023-12-13,Senate,Referred to committee,Health,6
HB0190,2023_2024,135,2023-12-11,Senate,Introduced,,5
HB0190,2023_2024,135,2023-12-06,House,Passed,,4
HB0190,2023_2024,135,2023-11-15,House,Reported,Public Health Policy,3
HB0190,2023_2024,135,2023-06-07,House,Referred to committee,Public Health Policy,2
HB0190,2023_2024,135,2023-05-30,House,Introduced,,1
HR0190,2023_2024,135,2023-06-20,House,Adopted,Rules and Reference,1
HB0191,2023_2024,135,2023-06-30,,EffectiveEmergency Act,,11
HB0191,2023_2024,135,2023-06-30,,Signed By The Governor,,10
HB0191,2023_2024,135,2023-06-29,,Sent To The Governor,,9
HB0191,2023_2024,135,2023-06-21,Senate,Passed,,8
HB0191,2023_2024,135,2023-06-21,Senate,Reported,Judiciary,7
HB0191,2023_2024,135,2023-06-15,Senate,Referred to committee,Judiciary,6
HB0191,2023_2024,135,2023-06-14,Senate,Introduced,,5
HB0191,2023_2024,135,2023-06-14,House,Passed,,4
HB0191,2023_2024,135,2023-06-14,House,Reported - Amended,Criminal Justice,3
HB0191,2023_2024,135,2023-06-07,House,Referred to committee,Criminal Justice,2
HB0191,2023_2024,135,2023-05-30,House,Introduced,,1
