bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SCR0007,2023_2024,135,Terry Johnson,Andrew O. Brenner; Jerry C. Cirino; Matt Dolan; Bob D. Hackett; Frank Hoagland; Stephanie Kunze; Al Landis; George F. Lang; Rob McColley; Sandra O'Brien; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Shane Wilkin; Steve Wilson,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Health and Human Services : Public Health; National or International Resolution",Condemns the People's Republic of China regarding the drug trade,Senate Community Revitalization Committee,"To condemn the People's Republic of China for its role in the global drug trade, especially in its capacity as the largest point of origin of fentanyl smuggled to the United States.",https://www.legislature.ohio.gov/legislation/135/scr7
SR0007,2023_2024,135,Matt Huffman,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,,In memory of Steven Maurer.,,,https://www.legislature.ohio.gov/legislation/135/sr7
SB0007,2023_2024,135,Kirk Schuring,Tim Schaffer,As Introduced,Environment and Natural Resources; Special Designations; Special Designations : Observances,Designate Powerboat Safety Month; increase boating safety grants,Senate Veterans and Public Safety Committee,"To amend section 1547.68 and to enact section 5.2316 of the Revised Code to designate April as ""Powerboat Safety Month"" and to increase, from $30,000 to $60,000, the maximum annual grant amount that the Division of Parks and Watercraft may award to certain entities for boating safety education programs.",https://www.legislature.ohio.gov/legislation/135/sb7
SCR0008,2023_2024,135,Tim Schaffer,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Brian M. Chavez; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,Health and Human Services : Health Care; Health and Human Services : Mental Health and Disabilities; Military and Veterans,Urge federal govt reduce processing time-veteran disability claim,House Armed Services and Veterans Affairs Committee; Senate Veterans and Public Safety Committee,"To urge the President of the United States, the United States Secretary of Veterans Affairs, and the United States Congress to take prompt action to reduce the processing time for veterans' disability benefit claims.",https://www.legislature.ohio.gov/legislation/135/scr8
SR0008,2023_2024,135,Matt Huffman,,As Adopted by the Senate,,Honoring the Marion Local High School football team on winning the 2022 Division VI State Championship.,,,https://www.legislature.ohio.gov/legislation/135/sr8
SB0008,2023_2024,135,Kirk Schuring; George F. Lang,,As Introduced,Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Regards motor vehicle dealer liability for vehicle history report,Senate Transportation Committee,To enact section 4517.262 of the Revised Code to generally exempt a motor vehicle dealer from liability for the contents of a third-party motor vehicle history report.,https://www.legislature.ohio.gov/legislation/135/sb8
SCR0009,2023_2024,135,Tim Schaffer,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Brian M. Chavez; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson; Jennifer Gross; Daniel P. Troy",As Reported by the House Armed Services and Veterans Affairs Committee,Health and Human Services : Mental Health and Disabilities; Military and Veterans,"Urge Congress support military, veteran mental health treatment ",House Armed Services and Veterans Affairs Committee; Senate Veterans and Public Safety Committee,To urge the U.S. Congress to support the provision of prompt and comprehensive mental health treatment to military personnel and veterans who are suffering from post-traumatic stress disorder and other service-related stress disorders.,https://www.legislature.ohio.gov/legislation/135/scr9
SR0009,2023_2024,135,Matt Huffman,,As Adopted by the Senate,,Honoring the New Bremen High School girls volleyball team as the 2022 Division IV State Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr9
SB0009,2023_2024,135,Stephen A. Huffman; Kirk Schuring,,As Introduced,Agriculture; Commerce,Revise medical marijuana law,Senate General Government Committee,"To amend sections 102.02, 109.572, 3796.01, 3796.02, 3796.03, 3796.032, 3796.05, 3796.06, 3796.061, 3796.08, 3796.10, 3796.11, 3796.12, 3796.13, 3796.14, 3796.15, 3796.16, 3796.17, 3796.18, 3796.19, 3796.20, 3796.21, 3796.22, 3796.23, 3796.27, 3796.30, 4731.30, and 4776.01; to enact new section 3796.021 and sections 3796.35, 4731.303, and 4731.304; and to repeal sections 3796.021, 3796.031, and 3796.04 of the Revised Code to amend the law related to medical marijuana.",https://www.legislature.ohio.gov/legislation/135/sb9
SCR0010,2023_2024,135,George F. Lang,,As Introduced,Commerce; National or International Resolution,Condemn the Corporate Transparency Act; ask Congress to repeal,Senate Small Business and Economic Opportunity Committee,To condemn the Corporate Transparency Act and to ask that Congress repeal the Act on the grounds that it places burdensome and unreasonable requirements upon small businesses.,https://www.legislature.ohio.gov/legislation/135/scr10
SB0010,2023_2024,135,"Louis W. Blessing, III","Nickie J. Antonio; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Bob D. Hackett; Paula Hicks-Hudson; Terry Johnson; Nathan H. Manning; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Michael A. Rulli; Tim Schaffer; Kent Smith; Shane Wilkin; Munira Abdullahi; Sean P. Brennan; Juanita O. Brent; Darnell T. Brewer; Richard D. Brown; Jamie Callender; Sara P. Carruthers; Jon Cross; Richard Dell'Aquila; Dave Dobos; Elliot Forhan; Tavia Galonski; Michele Grim; Brett Hudson Hillyer; James M. Hoops; Don Jones; Angela N. King; Brian E. Lampton; Beth Liston; Adam Mathews; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Ismail Mohamed; Thomas F. Patton; Gail K. Pavliga; Bob Peterson; Tracy M. Richardson; Phillip M. Robinson, Jr.; Bill Roemer; Jean Schmidt; Bill Seitz; Anita Somani; Jim Thomas; Daniel P. Troy; Terrence Upchurch; Josh Williams; Bernard Willis; Bob Young",As Enrolled,Taxation,Incorporate changes in the Internal Revenue Code into Ohio law,House Ways and Means Committee; Senate Ways and Means Committee,"To amend section 5701.11 of the Revised Code and to amend Sections 225.12, 265.10, 265.20, and 701.10 of H.B. 45 of the 134th General Assembly to expressly incorporate changes in the Internal Revenue Code since February 17, 2022, into Ohio law, to make changes to the Emergency Rental Assistance program, to revise an existing earmark, to modify the requirements for a temporary arts economic relief grant program, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/135/sb10
SR0010,2023_2024,135,Matt Huffman,,As Adopted by the Senate,,Honoring the New Bremen High School football team as the 2022 Division VII State Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr10
SR0011,2023_2024,135,Sandra O'Brien,,As Adopted by the Senate,,Honoring the John F. Kennedy High School cheerleading squad as the 2022 Division VI State Spirit Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr11
SCR0011,2023_2024,135,Andrew O. Brenner,,As Introduced,Education; Education : Primary and Secondary Education,"Urge excluding sexual orientation, gender identity from Title IX",Senate Education Committee,"To urge Congress and the President of the United States, along with the United States Department of Education to exclude sexual orientation and gender identity from Title IX.",https://www.legislature.ohio.gov/legislation/135/scr11
SB0011,2023_2024,135,Sandra O'Brien,,As Introduced,Education; Education : Primary and Secondary Education; Taxation,Enact the Parent Educational Freedom Act,Senate Education Committee,"To amend sections 3310.03, 3310.031, 3310.032, 3310.033, 3310.034, 3310.036, 3310.07, 3313.975, and 5747.72 and to repeal sections 3310.035 and 3310.05 of the Revised Code to enact the Parent Educational Freedom Act to expand eligibility for Educational Choice scholarships, to cease the operation of the Pilot Project Scholarship Program on July 1, 2023, and to increase the income tax credit for homeschooling expenses.",https://www.legislature.ohio.gov/legislation/135/sb11
SCR0012,2023_2024,135,"Louis W. Blessing, III",,As Introduced,Courts and Civil Law; Housing and Real Property; State and Local Government : State Government,"Urge Attorney General to file a lawsuit against RealPage, Inc.",Senate Select Committee on Housing,"To urge the Attorney General to file a lawsuit against RealPage, Incorporated.",https://www.legislature.ohio.gov/legislation/135/scr12
SR0012,2023_2024,135,Kirk Schuring,,As Adopted by the Senate,,Honoring the North Canton YMCA on its Centennial.,,,https://www.legislature.ohio.gov/legislation/135/sr12
SB0012,2023_2024,135,Frank Hoagland,George F. Lang,As Introduced,Economic Development; Military and Veterans,Regards veteran-owned business enterprise certification program,Senate Small Business and Economic Opportunity Committee,"To amend sections 122.87, 122.925, 125.08, 125.081, and 4503.03 and to enact section 122.926 of the Revised Code to establish a veteran-owned business enterprise certification program and to allow duly certified veteran-owned business enterprises to compete for purchases set aside by state agencies.",https://www.legislature.ohio.gov/legislation/135/sb12
SB0013,2023_2024,135,Frank Hoagland,,As Introduced,Commerce; Liquor Control; Liquor Control : Liquor Permits and Quotas,"Allow distilling, serving, shipping homemade liquor w/o permit",Senate Agriculture and Natural Resources Committee,"To enact section 4301.202 of the Revised Code to allow a person to distill, serve, and ship homemade spirituous liquor without a liquor permit.",https://www.legislature.ohio.gov/legislation/135/sb13
SR0013,2023_2024,135,Nathan H. Manning,,As Adopted by the Senate,,Honoring RIDGID on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/sr13
SR0014,2023_2024,135,Matt Huffman; Stephen A. Huffman,,As Adopted by the Senate,,Honoring Tyler Anderson as the 2022 U.S. Auto Tech National Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr14
SB0014,2023_2024,135,Frank Hoagland,Jerry C. Cirino; George F. Lang; Sandra O'Brien; Tim Schaffer,As Introduced,Education; Education : Primary and Secondary Education; Military and Veterans,Expand veteran eligibility to teach without license,Senate Education Committee,To amend sections 3319.074 and 3319.283 of the Revised Code to expand eligibility for veterans of the U.S. Armed Forces to be employed as teachers without licenses.,https://www.legislature.ohio.gov/legislation/135/sb14
SR0015,2023_2024,135,Matt Huffman,,As Adopted by the Senate,,Honoring Auglaize County on its One Hundred Seventy-fifth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/sr15
SB0015,2023_2024,135,Frank Hoagland,,As Introduced,Military and Veterans; Public Safety; Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Authorize Military License Plate Program permanent registration,Senate Transportation Committee,"To amend sections 4503.10, 4503.11, 4503.191, and 4503.29 of the Revised Code to authorize a permanent motor vehicle registration option with a waiver of specified fees and taxes for retired military veterans under the Military License Plate Program.",https://www.legislature.ohio.gov/legislation/135/sb15
SB0016,2023_2024,135,Steve Wilson,Nickie J. Antonio; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Vernon Sykes; Cindy Abrams; Sean P. Brennan; Darnell T. Brewer; Sara P. Carruthers; Richard Dell'Aquila; Dave Dobos; Tavia Galonski; Michele Grim; Brett Hudson Hillyer; Dani Isaacsohn; Don Jones; Roy Klopfenstein; Mary Lightbody; Beth Liston; Adam Mathews; Adam C. Miller; Jessica E. Miranda; Sharon A. Ray; Tracy M. Richardson; C. Allison Russo; Bill Seitz; Cecil Thomas; Terrence Upchurch; Casey Weinstein; Andrea White; Josh Williams; Bernard Willis,As Enrolled,"Agriculture; Agriculture : Food Regulation; Courts and Civil Law; Courts and Civil Law : Civil Law; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Law Enforcement; Health and Human Services; Health and Human Services : Public Assistance",Regards immunity from liability for donations of perishable food,House Civil Justice Committee; Senate Government Oversight Committee,"To amend sections 109.42, 2152.20, 2152.81, 2152.811, 2305.37, 2743.71, 2903.213, 2919.26, 2929.28, 2929.281, 2930.02, 2930.04, 2930.041, 2930.06, 2930.063, 2930.07, 2930.161, 2930.171, 2930.19, 2945.481, and 2945.482 and to repeal section 2930.043 of the Revised Code to alter the law governing immunity from liability for donations of perishable food, to make changes relative to the rights of crime victims, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/135/sb16
SR0016,2023_2024,135,Matt Huffman,,As Adopted by the Senate,,Honoring the Minster High School girls cross country team on winning the 2022 Division III State Championship.,,,https://www.legislature.ohio.gov/legislation/135/sr16
SB0017,2023_2024,135,Steve Wilson,Andrew O. Brenner; Jerry C. Cirino; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Terry Johnson; Stephanie Kunze; George F. Lang; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Tim Schaffer; Kirk Schuring; Adam C. Bird; Sara P. Carruthers; Gary Click; Rodney Creech; Al Cutrona; Dave Dobos; Jay Edwards; Ron Ferguson; Jennifer Gross; Thomas Hall; Brett Hudson Hillyer; Adam Holmes; Marilyn S. John; Don Jones; Darrell Kick; P. Scott Lipps; Mike Loychik; Adam Mathews; Riordan T. McClain; Derek Merrin; Melanie Miller; Bob Peterson; Nick Santucci; Jean Schmidt; Bill Seitz; D. J. Swearingen; Josh Williams; Bernard Willis,As Enrolled,Education; Education : Primary and Secondary Education,Add capitalism to high school financial literacy standards,House Primary and Secondary Education Committee; Senate Education Committee,"To amend sections 3301.079, 3313.603, and 3319.238 of the Revised Code to incorporate free market capitalism content into the high school financial literacy and entrepreneurship standards and model curriculum and with regard to financial literacy course credit and license validation.",https://www.legislature.ohio.gov/legislation/135/sb17
SR0017,2023_2024,135,Matt Huffman,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,,Honoring Dennis Waites on his retirement from CSRAB.,,,https://www.legislature.ohio.gov/legislation/135/sr17
SR0018,2023_2024,135,Nickie J. Antonio,,As Adopted by the Senate,,Honoring the St. Edward High School football team on winning the 2022 Division I State Championship.,,,https://www.legislature.ohio.gov/legislation/135/sr18
SB0018,2023_2024,135,Steve Wilson,,As Introduced,Environment and Natural Resources; Environment and Natural Resources : Mining; Environment and Natural Resources : Oil and Gas; Liquor Control,Modify state agency data storage and notification law,Senate Government Oversight Committee,"To amend sections 127.15, 173.03, 753.19, 1121.38, 1509.06, 1513.071, 1513.08, 1513.16, 1565.12, 1571.05, 1571.08, 1571.10, 1571.14, 1571.15, 1571.16, 1707.02, 1707.04, 1707.042, 1707.091, 1707.11, 1707.43, 1733.16, 2941.401, 3111.23, 3301.05, 3302.04, 3310.521, 3313.41, 3313.818, 3314.21, 3319.081, 3319.11, 3319.16, 3319.291, 3319.311, 3321.13, 3321.21, 3704.03, 3734.02, 3734.021, 3734.575, 3746.09, 3752.11, 3772.031, 3772.04, 3772.11, 3772.12, 3772.13, 3772.131, 3781.08, 3781.11, 3781.25, 3781.29, 3781.342, 3904.08, 4121.19, 4123.512, 4123.52, 4125.03, 4141.09, 4141.47, 4167.10, 4301.17, 4301.30, 4303.24, 4507.081, 4508.021, 4509.101, 4510.03, 4510.41, 4735.13, 4735.14, 5107.161, 5120.14, 5165.193, 5165.86, 5166.303, 5168.08, 5168.22, 5168.23, 5525.01, 5703.37, 5709.83, 5736.041, and 5751.40; to enact sections 1509.031 and 3745.019; and to repeal section 5123.195 of the Revised Code to modify the law governing data storage and notifications issued by state agencies.",https://www.legislature.ohio.gov/legislation/135/sb18
SR0019,2023_2024,135,Bob D. Hackett,,As Adopted by the Senate,,Honoring Rebekah Hardacre as the 2023 Ohio Fairs' Queen.,,,https://www.legislature.ohio.gov/legislation/135/sr19
SB0019,2023_2024,135,Steve Wilson,,As Introduced,Courts and Civil Law,Regards non-recourse civil litigation advance business,Senate Judiciary Committee,"To amend section 1349.55 and to enact sections 1349.551, 1349.552, 1349.553, 1349.554, and 1349.555 of the Revised Code to amend the law regarding the non-recourse civil litigation advance business.",https://www.legislature.ohio.gov/legislation/135/sb19
SR0020,2023_2024,135,Nickie J. Antonio; Nathan H. Manning,Andrew O. Brenner; Jerry C. Cirino; William P. DeMora; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Bill Reineke; Mark Romanchuk; Kirk Schuring; Kent Smith; Vernon Sykes,As Adopted by the Senate,,In memory of Dan Ramos.,,,https://www.legislature.ohio.gov/legislation/135/sr20
SB0020,2023_2024,135,Kristina D. Roegner,,As Introduced,Taxation,Incorporate changes in the Internal Revenue Code into Ohio law,Senate Ways and Means Committee,"To amend section 5701.11 of the Revised Code to expressly incorporate changes in the Internal Revenue Code since February 17, 2022, into Ohio law and to declare an emergency.",https://www.legislature.ohio.gov/legislation/135/sb20
SB0021,2023_2024,135,Rob McColley; Michele Reynolds,Jerry C. Cirino; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Terry Johnson; George F. Lang; Nathan H. Manning; Sandra O'Brien; Kristina D. Roegner; Tim Schaffer; Kirk Schuring; Shane Wilkin; Gary Click; Rodney Creech; Jon Cross; Dave Dobos; Thomas Hall; Brett Hudson Hillyer; Don Jones; Adam Mathews; Thomas F. Patton; Jean Schmidt; Bill Seitz; D. J. Swearingen; Cecil Thomas; Josh Williams; Tom Young,As Enrolled,Courts and Civil Law; State and Local Government : Public Officials and Employees; State and Local Government : State Government,"Regards venue for appeal from an agency order, court changes",House Civil Justice Committee; Senate Judiciary Committee,"To amend sections 109.02, 119.12, 124.34, 956.11, 956.15, 1901.01, 1901.02, 1901.021, 1901.041, 1901.07, 1901.08, 1901.31, 1907.11, 2301.03, 3794.09, 3901.321, 3913.13, 3913.23, 5101.35, and 5164.38 and to enact sections 101.55, 107.13, 303.65, 519.26, and 713.16 of the Revised Code to generally change the venue in which appeal from an agency order is proper to the local court of common pleas and provide special rules regarding consideration of such cases, to revise the law governing claim preclusion in zoning appeals, to revise the law governing the referral of cases to the Hamilton County Drug Court, to transfer Perry Township in Wood County and Washington Township in Hancock County from the territorial jurisdiction of the Tiffin-Fostoria Municipal Court to the territorial jurisdiction of, respectively, the Bowling Green Municipal Court and the Findlay Municipal Court on January 2, 2024, to allow the General Assembly to intervene in certain actions, to allow the General Assembly and the Governor to retain special counsel, and to replace two part-time judgeships in the Sandusky County County Court with one full-time judge.",https://www.legislature.ohio.gov/legislation/135/sb21
SR0021,2023_2024,135,Nickie J. Antonio,,As Adopted by the Senate,,Honoring the Glenville High School football team on winning the 2022 Division IV State Championship.,,,https://www.legislature.ohio.gov/legislation/135/sr21
SR0022,2023_2024,135,Stephanie Kunze,,As Adopted by the Senate,,Honoring Terri Simonetti Frost as a 2021-2022 National Coach of the Year.,,,https://www.legislature.ohio.gov/legislation/135/sr22
SB0022,2023_2024,135,Nathan H. Manning,,As Introduced,Elections,Let primary candidate fill some general election ballot vacancies,Senate General Government Committee,To amend section 3513.04 of the Revised Code to allow a primary candidate to become a candidate at the general election by being appointed to fill a ballot vacancy under certain circumstances.,https://www.legislature.ohio.gov/legislation/135/sb22
SR0023,2023_2024,135,Tim Schaffer,,As Adopted by the Senate,,Honoring Robert McLaughlin as the 2022 Correctional Education Association of Ohio Teacher of the Year.,,,https://www.legislature.ohio.gov/legislation/135/sr23
SB0023,2023_2024,135,George F. Lang,,As Reported by the Senate Government Oversight Committee,State and Local Government : Local Government,Expand political subdivision joint purchasing authority,Senate Government Oversight Committee,To amend section 9.48 of the Revised Code to expand political subdivision joint purchasing authority to expressly include purchases for construction services.,https://www.legislature.ohio.gov/legislation/135/sb23
SB0024,2023_2024,135,Kristina D. Roegner,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Terry Johnson; Al Landis; Bill Reineke; Michele Reynolds; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kent Smith; Vernon Sykes; Steve Wilson; Sean P. Brennan; Cecil Thomas",As Reported by the House State and Local Government Committee,Special Designations,Designate Sikh Awareness Month,House State and Local Government Committee; Senate Government Oversight Committee,"To enact section 5.2320 of the Revised Code to designate April as ""Sikh Awareness Month.""",https://www.legislature.ohio.gov/legislation/135/sb24
SR0024,2023_2024,135,Kirk Schuring,Jerry C. Cirino; Bob D. Hackett; Bill Reineke; Michael A. Rulli,As Adopted by the Senate,,Adopt Senate Rules,,To adopt the rules of the Senate for the 135th General Assembly.,https://www.legislature.ohio.gov/legislation/135/sr24
SB0025,2023_2024,135,Bob D. Hackett,,As Introduced,Courts and Civil Law; Housing and Real Property,Regards real property foreclosures,Senate Judiciary Committee,"To amend sections 323.28, 2329.01, 2329.151, 2329.152, 2329.153, 2329.17, 2329.18, 2329.19, 2329.20, 2329.211, 2329.26, 2329.27, 2329.312, 2329.51, and 2329.52 of the Revised Code relating to real property foreclosures.",https://www.legislature.ohio.gov/legislation/135/sb25
SR0025,2023_2024,135,Matt Huffman,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Rob McColley",As Adopted by the Senate,,"Permitting the use of the Ohio Senate Chamber and hearing rooms by the Western Ohio National Speech and Debate Association on March 18, 2023.",,,https://www.legislature.ohio.gov/legislation/135/sr25
SR0026,2023_2024,135,Matt Huffman,"Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; William P. DeMora; Theresa Gavarone; Al Landis; Rob McColley",As Adopted by the Senate,,"Authorizing the Ohio-West Virginia Youth Leadership Association to use the Ohio Senate Chamber and committee rooms on April 13-15, 2023.",,,https://www.legislature.ohio.gov/legislation/135/sr26
SB0026,2023_2024,135,Nathan H. Manning,,As Introduced,Public Safety; Transportation; Transportation : Drivers' Licenses; Transportation : Motor Vehicles; Transportation : Traffic Offenses; Transportation : Vehicle Registration and Titling,"Regards operating a vehicle, watercraft under marihuana influence",Senate Judiciary Committee,"To amend sections 1547.11, 3701.143, and 4511.19 of the Revised Code to change the laws pertaining to operating a vehicle or watercraft while under the influence of marihuana and the admissibility of evidence for purposes of OVI statutes.",https://www.legislature.ohio.gov/legislation/135/sb26
SR0027,2023_2024,135,Matt Huffman,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,,Honoring Frank Strigari for outstanding service to the Ohio Senate.,,,https://www.legislature.ohio.gov/legislation/135/sr27
SB0027,2023_2024,135,Kristina D. Roegner,,As Introduced,Education; Education : Primary and Secondary Education,Ratify Interstate Teacher Mobility Compact,Senate Education Committee,To enact section 3319.34 of the Revised Code to ratify the Interstate Teacher Mobility Compact.,https://www.legislature.ohio.gov/legislation/135/sb27
SB0028,2023_2024,135,Kristina D. Roegner,Nickie J. Antonio; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Mark Romanchuk; Steve Wilson; Sean P. Brennan; Sara P. Carruthers; Gary Click; Richard Dell'Aquila; Dave Dobos; Elliot Forhan; Sarah Fowler Arthur; Ismail Mohamed; Scott Oelslager; Sharon A. Ray; Monica Robb Blasdel; Jean Schmidt; Andrea White; Josh Williams; Bernard Willis; Tom Young,As Enrolled,Health and Human Services; Occupational Licensing and Regulation,Enter Physician Assistant Licensure Compact,House Health Provider Services Committee; Senate Health Committee,"To amend sections 4723.651, 4723.66, 4723.67, 4723.69, and 4741.13; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 4723.61 (4723.63); and to enact sections 4723.671, 4730.70, and 4730.71 of the Revised Code to enter into the Physician Assistant Licensure Compact, revise the law governing the certification and practice of medication aides, and remove residency conditions related to limited licenses to practice veterinary medicine.",https://www.legislature.ohio.gov/legislation/135/sb28
SR0028,2023_2024,135,Stephanie Kunze,Hearcel F. Craig; William P. DeMora; Michele Reynolds,As Adopted by the Senate,,Honoring the Columbus Metropolitan Library on its One Hundred Fiftieth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/sr28
SB0029,2023_2024,135,Stephen A. Huffman,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Catherine D. Ingram; Terry Johnson; Al Landis; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bill Reineke; Mark Romanchuk; Tim Schaffer; Sean P. Brennan; Sara P. Carruthers; Richard Dell'Aquila; Dave Dobos; Brett Hudson Hillyer; Adam Holmes; Dani Isaacsohn; Dontavius L. Jarrells; Mark Johnson; Don Jones; Gayle Manning; Adam Mathews; Thomas F. Patton; Gail K. Pavliga; Monica Robb Blasdel; C. Allison Russo; Jean Schmidt; Bill Seitz; Dick Stein; Andrea White; Josh Williams; Bernard Willis; Tom Young",As Enrolled,Education; Education : Primary and Secondary Education,Regards education records and student data privacy,House Primary and Secondary Education Committee; Senate Education Committee,"To amend sections 149.43 and 3319.31 and to enact sections 3319.325, 3319.326, and 3319.327 of the Revised Code regarding educational records and student data privacy.",https://www.legislature.ohio.gov/legislation/135/sb29
SR0029,2023_2024,135,Michele Reynolds,,As Adopted by the Senate,,Honoring Linden M. Young as the senior division winner of the 21st Annual Ohio MLK Oratorical Contest.,,,https://www.legislature.ohio.gov/legislation/135/sr29
