bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0436,2019,133,2020-12-17,Senate,Passed,,8
HB0436,2019,133,2020-12-17,Senate,Reported - Substitute,Education,7
HB0436,2019,133,2020-06-30,Senate,Referred to committee,Education,6
HB0436,2019,133,2020-06-12,Senate,Introduced,,5
HB0436,2019,133,2020-06-10,House,Passed,,4
HB0436,2019,133,2020-06-10,House,Reported,Health,3
HB0436,2019,133,2019-12-10,House,Referred to committee,Health,2
HB0436,2019,133,2019-12-04,House,Introduced,,1
HB0437,2019,133,2019-12-10,House,Referred to committee,Ways and Means,2
HB0437,2019,133,2019-12-04,House,Introduced,,1
HB0438,2019,133,2019-12-10,House,Referred to committee,Transportation and Public Safety,2
HB0438,2019,133,2019-12-04,House,Introduced,,1
HB0439,2019,133,2019-12-11,House,Referred to committee,Ways and Means,2
HB0439,2019,133,2019-12-09,House,Introduced,,1
HB0440,2019,133,2019-12-11,House,Referred to committee,Ways and Means,2
HB0440,2019,133,2019-12-09,House,Introduced,,1
HB0441,2019,133,2020-12-09,Senate,Introduced,,5
HB0441,2019,133,2020-12-08,House,Passed,,4
HB0441,2019,133,2020-11-12,House,Reported,Criminal Justice,3
HB0441,2019,133,2019-12-11,House,Referred to committee,Criminal Justice,2
HB0441,2019,133,2019-12-09,House,Introduced,,1
HB0442,2019,133,2021-04-12,,"EffectiveCertain provisions effective April 12, 2023",,12
HB0442,2019,133,2021-01-07,,Signed By The Governor,,11
HB0442,2019,133,2020-12-31,,Sent To The Governor,,10
HB0442,2019,133,2020-12-22,House,Concurred in Senate amendments,,9
HB0442,2019,133,2020-12-18,Senate,Passed - Amended,,8
HB0442,2019,133,2020-12-17,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",7
HB0442,2019,133,2020-06-30,Senate,Referred to committee,"Transportation, Commerce and Workforce",6
HB0442,2019,133,2020-06-10,Senate,Introduced,,5
HB0442,2019,133,2020-06-09,House,Passed,,4
HB0442,2019,133,2020-06-04,House,Reported - Substitute,Commerce and Labor,3
HB0442,2019,133,2019-12-11,House,Referred to committee,Commerce and Labor,2
HB0442,2019,133,2019-12-09,House,Introduced,,1
HB0443,2019,133,2019-12-11,House,Referred to committee,Health,2
HB0443,2019,133,2019-12-09,House,Introduced,,1
HB0444,2019,133,2021-04-12,,Effective,,12
HB0444,2019,133,2021-01-09,,Signed By The Governor,,11
HB0444,2019,133,2020-12-31,,Sent To The Governor,,10
HB0444,2019,133,2020-12-22,Senate,Passed,,9
HB0444,2019,133,2020-12-22,House,Concurred in Senate amendments,,8
HB0444,2019,133,2020-12-16,Senate,Reported - Substitute,"Local Government, Public Safety and Veterans Affairs",7
HB0444,2019,133,2020-12-02,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",6
HB0444,2019,133,2020-11-24,Senate,Introduced,,5
HB0444,2019,133,2020-11-19,House,Passed,,4
HB0444,2019,133,2020-11-12,House,Reported - Substitute,State and Local Government,3
HB0444,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0444,2019,133,2019-12-12,House,Introduced,,1
HB0445,2019,133,2020-01-28,House,Referred to committee,Insurance,2
HB0445,2019,133,2019-12-12,House,Introduced,,1
HB0446,2019,133,2020-05-20,House,Reported,Transportation and Public Safety,3
HB0446,2019,133,2020-01-28,House,Referred to committee,Transportation and Public Safety,2
HB0446,2019,133,2019-12-12,House,Introduced,,1
HB0447,2019,133,2020-01-28,House,Referred to committee,Primary and Secondary Education,2
HB0447,2019,133,2019-12-12,House,Introduced,,1
HB0448,2019,133,2020-01-28,House,Referred to committee,Primary and Secondary Education,2
HB0448,2019,133,2019-12-12,House,Introduced,,1
HB0449,2019,133,2020-01-28,House,Referred to committee,Ways and Means,2
HB0449,2019,133,2019-12-17,House,Introduced,,1
HB0450,2019,133,2021-04-12,,Effective,,13
HB0450,2019,133,2021-01-07,,Signed By The Governor,,12
HB0450,2019,133,2020-12-31,,Sent To The Governor,,11
HB0450,2019,133,2020-12-17,House,Concurred in Senate amendments,,10
HB0450,2019,133,2020-12-16,House,Amendments laid over under the rule,,9
HB0450,2019,133,2020-12-09,Senate,Passed,,8
HB0450,2019,133,2020-12-08,Senate,Reported - Substitute,"Local Government, Public Safety and Veterans Affairs",7
HB0450,2019,133,2020-07-21,Senate,Referred to committee,"Local Government, Public Safety and Veterans Affairs",6
HB0450,2019,133,2020-06-10,Senate,Introduced,,5
HB0450,2019,133,2020-06-09,House,Passed,,4
HB0450,2019,133,2020-05-28,House,Reported,State and Local Government,3
HB0450,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0450,2019,133,2019-12-17,House,Introduced,,1
HB0451,2019,133,2020-01-28,House,Referred to committee,Insurance,2
HB0451,2019,133,2019-12-17,House,Introduced,,1
HB0452,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0452,2019,133,2019-12-17,House,Introduced,,1
HB0453,2019,133,2020-01-28,House,Referred to committee,Ways and Means,2
HB0453,2019,133,2019-12-17,House,Introduced,,1
HB0454,2019,133,2020-01-28,House,Referred to committee,Ways and Means,2
HB0454,2019,133,2019-12-17,House,Introduced,,1
HB0455,2019,133,2020-01-28,House,Referred to committee,Health,2
HB0455,2019,133,2019-12-17,House,Introduced,,1
HB0457,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0457,2019,133,2019-12-23,House,Introduced,,1
HB0458,2019,133,2020-12-14,House,Reported,Transportation and Public Safety,3
HB0458,2019,133,2020-01-28,House,Referred to committee,Transportation and Public Safety,2
HB0458,2019,133,2019-12-23,House,Introduced,,1
HB0459,2019,133,2020-01-28,House,Referred to committee,Primary and Secondary Education,2
HB0459,2019,133,2019-12-23,House,Introduced,,1
HB0460,2019,133,2020-12-08,House,Reported,State and Local Government,3
HB0460,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0460,2019,133,2019-12-27,House,Introduced,,1
HB0461,2019,133,2020-01-28,House,Referred to committee,Aging and Long-Term Care,2
HB0461,2019,133,2019-12-27,House,Introduced,,1
HB0462,2019,133,2020-01-28,House,Referred to committee,Insurance,2
HB0462,2019,133,2020-01-02,House,Introduced,,1
HB0463,2019,133,2020-01-28,House,Referred to committee,Civil Justice,2
HB0463,2019,133,2020-01-09,House,Introduced,,1
HB0464,2019,133,2020-12-22,Senate,Informally passed,,9
HB0464,2019,133,2020-12-22,Senate,Passed - Amended,,8
HB0464,2019,133,2020-12-16,Senate,Reported - Substitute,Judiciary,7
HB0464,2019,133,2020-12-02,Senate,Referred to committee,Judiciary,6
HB0464,2019,133,2020-11-24,Senate,Introduced,,5
HB0464,2019,133,2020-11-19,House,Passed,,4
HB0464,2019,133,2020-11-19,House,Reported - Substitute,Civil Justice,3
HB0464,2019,133,2020-01-28,House,Referred to committee,Civil Justice,2
HB0464,2019,133,2020-01-09,House,Introduced,,1
HB0465,2019,133,2020-01-28,House,Referred to committee,Primary and Secondary Education,2
HB0465,2019,133,2020-01-14,House,Introduced,,1
HB0466,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0466,2019,133,2020-01-14,House,Introduced,,1
HB0467,2019,133,2020-11-12,House,Reported - Substitute,Ways and Means,3
HB0467,2019,133,2020-01-28,House,Referred to committee,Ways and Means,2
HB0467,2019,133,2020-01-14,House,Introduced,,1
HB0468,2019,133,2020-01-28,House,Referred to committee,Transportation and Public Safety,2
HB0468,2019,133,2020-01-14,House,Introduced,,1
HB0469,2019,133,2020-01-28,House,Referred to committee,Health,2
HB0469,2019,133,2020-01-14,House,Introduced,,1
HB0470,2019,133,2020-01-28,House,Referred to committee,Criminal Justice,2
HB0470,2019,133,2020-01-14,House,Introduced,,1
HB0471,2019,133,2020-01-28,House,Referred to committee,Criminal Justice,2
HB0471,2019,133,2020-01-14,House,Introduced,,1
HB0472,2019,133,2020-01-28,House,Referred to committee,Criminal Justice,2
HB0472,2019,133,2020-01-14,House,Introduced,,1
HB0473,2019,133,2021-04-12,,Effective,,11
HB0473,2019,133,2021-01-09,,Signed By The Governor,,10
HB0473,2019,133,2020-12-31,,Sent To The Governor,,9
HB0473,2019,133,2020-12-17,Senate,Passed,,8
HB0473,2019,133,2020-12-17,Senate,Reported,General Government and Agency Review,7
HB0473,2019,133,2020-12-09,Senate,Referred to committee,General Government and Agency Review,6
HB0473,2019,133,2020-12-08,Senate,Introduced,,5
HB0473,2019,133,2020-12-03,House,Passed,,4
HB0473,2019,133,2020-12-02,House,Reported,State and Local Government,3
HB0473,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0473,2019,133,2020-01-15,House,Introduced,,1
HB0474,2019,133,2020-05-20,House,Reported,Transportation and Public Safety,3
HB0474,2019,133,2020-01-28,House,Referred to committee,Transportation and Public Safety,2
HB0474,2019,133,2020-01-21,House,Introduced,,1
HB0475,2019,133,2020-01-28,House,Referred to committee,Federalism,2
HB0475,2019,133,2020-01-21,House,Introduced,,1
HB0476,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0476,2019,133,2020-01-21,House,Introduced,,1
HB0477,2019,133,2020-01-28,House,Referred to committee,Civil Justice,2
HB0477,2019,133,2020-01-21,House,Introduced,,1
HB0478,2019,133,2020-01-28,House,Referred to committee,Primary and Secondary Education,2
HB0478,2019,133,2020-01-23,House,Introduced,,1
HB0479,2019,133,2020-01-28,House,Referred to committee,State and Local Government,2
HB0479,2019,133,2020-01-23,House,Introduced,,1
HB0480,2019,133,2020-01-28,House,Referred to committee,Finance,2
HB0480,2019,133,2020-01-23,House,Introduced,,1
HB0481,2019,133,2020-06-19,,EffectiveEmergency: effective 06/19/2020,,12
HB0481,2019,133,2020-06-19,,Signed By The Governor,,11
HB0481,2019,133,2020-06-18,,Sent To The Governor,,10
HB0481,2019,133,2020-06-11,House,Concurred in Senate amendments,,9
HB0481,2019,133,2020-06-10,Senate,Passed - Amended,,8
HB0481,2019,133,2020-06-10,Senate,Reported,General Government and Agency Review,7
HB0481,2019,133,2020-05-27,Senate,Referred to committee,General Government and Agency Review,6
HB0481,2019,133,2020-05-26,Senate,Introduced,,5
HB0481,2019,133,2020-05-20,House,Passed,,4
HB0481,2019,133,2020-05-06,House,Reported - Substitute,State and Local Government,3
HB0481,2019,133,2020-01-29,House,Referred to committee,State and Local Government,2
HB0481,2019,133,2020-01-27,House,Introduced,,1
HB0482,2019,133,2020-12-02,House,Reported - Substitute,Health,3
HB0482,2019,133,2020-01-29,House,Referred to committee,Health,2
HB0482,2019,133,2020-01-27,House,Introduced,,1
HB0483,2019,133,2020-05-27,House,Reported,Transportation and Public Safety,3
HB0483,2019,133,2020-01-29,House,Referred to committee,Transportation and Public Safety,2
HB0483,2019,133,2020-01-28,House,Introduced,,1
HB0484,2019,133,2020-09-23,Senate,Referred to committee,"Health, Human Services and Medicaid",6
HB0484,2019,133,2020-06-12,Senate,Introduced,,5
HB0484,2019,133,2020-06-10,House,Passed,,4
HB0484,2019,133,2020-06-10,House,Reported - Substitute,Health,3
HB0484,2019,133,2020-01-29,House,Referred to committee,Health,2
HB0484,2019,133,2020-01-28,House,Introduced,,1
HB0485,2019,133,2020-02-04,House,Referred to committee,Ways and Means,2
HB0485,2019,133,2020-01-29,House,Introduced,,1
HB0486,2019,133,2020-02-04,House,Referred to committee,Criminal Justice,2
HB0486,2019,133,2020-01-29,House,Introduced,,1
HB0487,2019,133,2020-02-04,House,Referred to committee,State and Local Government,2
HB0487,2019,133,2020-01-30,House,Introduced,,1
HB0488,2019,133,2020-02-04,House,Referred to committee,Health,2
HB0488,2019,133,2020-01-30,House,Introduced,,1
HB0489,2019,133,2020-02-04,House,Referred to committee,Health,2
HB0489,2019,133,2020-01-30,House,Introduced,,1
HB0490,2019,133,2020-02-11,House,Referred to committee,Finance,2
HB0490,2019,133,2020-02-04,House,Introduced,,1
HB0491,2019,133,2020-02-11,House,Referred to committee,State and Local Government,2
HB0491,2019,133,2020-02-04,House,Introduced,,1
HB0492,2019,133,2020-02-11,House,Referred to committee,Health,2
HB0492,2019,133,2020-02-04,House,Introduced,,1
HB0493,2019,133,2020-02-11,House,Referred to committee,Primary and Secondary Education,2
HB0493,2019,133,2020-02-04,House,Introduced,,1
HB0494,2019,133,2020-02-11,House,Referred to committee,Primary and Secondary Education,2
HB0494,2019,133,2020-02-04,House,Introduced,,1
HB0495,2019,133,2020-02-11,House,Referred to committee,Transportation and Public Safety,2
HB0495,2019,133,2020-02-06,House,Introduced,,1
HB0496,2019,133,2020-09-01,Senate,Referred to committee,Judiciary,6
HB0496,2019,133,2020-06-10,Senate,Introduced,,5
HB0496,2019,133,2020-06-09,House,Passed,,4
HB0496,2019,133,2020-05-28,House,Reported,Civil Justice,3
HB0496,2019,133,2020-02-11,House,Referred to committee,Civil Justice,2
HB0496,2019,133,2020-02-06,House,Introduced,,1
HB0497,2019,133,2020-02-11,House,Referred to committee,Health,2
HB0497,2019,133,2020-02-06,House,Introduced,,1
HB0498,2019,133,2020-11-19,House,Reported,Aging and Long-Term Care,3
HB0498,2019,133,2020-02-19,House,Referred to committee,Aging and Long-Term Care,2
HB0498,2019,133,2020-02-10,House,Introduced,,1
HB0499,2019,133,2020-02-19,House,Referred to committee,Transportation and Public Safety,2
HB0499,2019,133,2020-02-10,House,Introduced,,1
HB0500,2019,133,2020-02-19,House,Referred to committee,Civil Justice,2
HB0500,2019,133,2020-02-10,House,Introduced,,1
HB0501,2019,133,2020-12-09,Senate,Introduced,,5
HB0501,2019,133,2020-12-08,House,Passed,,4
HB0501,2019,133,2020-12-02,House,Reported - Substitute,Transportation and Public Safety,3
HB0501,2019,133,2020-02-19,House,Referred to committee,Transportation and Public Safety,2
HB0501,2019,133,2020-02-11,House,Introduced,,1
HB0502,2019,133,2020-02-19,House,Referred to committee,Criminal Justice,2
HB0502,2019,133,2020-02-11,House,Introduced,,1
HB0503,2019,133,2020-02-19,House,Referred to committee,Health,2
HB0503,2019,133,2020-02-12,House,Introduced,,1
HB0504,2019,133,2020-02-19,House,Referred to committee,Primary and Secondary Education,2
HB0504,2019,133,2020-02-12,House,Introduced,,1
HB0505,2019,133,2020-02-19,House,Referred to committee,Health,2
HB0505,2019,133,2020-02-12,House,Introduced,,1
HB0506,2019,133,2020-02-19,House,Referred to committee,Civil Justice,2
HB0506,2019,133,2020-02-13,House,Introduced,,1
HB0507,2019,133,2020-02-19,House,Referred to committee,Ways and Means,2
HB0507,2019,133,2020-02-13,House,Introduced,,1
HB0508,2019,133,2020-02-19,House,Referred to committee,Criminal Justice,2
HB0508,2019,133,2020-02-13,House,Introduced,,1
HB0509,2019,133,2020-12-09,Senate,Referred to committee,"Health, Human Services and Medicaid",6
HB0509,2019,133,2020-12-03,Senate,Introduced,,5
HB0509,2019,133,2020-12-02,House,Passed,,4
HB0509,2019,133,2020-11-19,House,Reported - Amended,Aging and Long-Term Care,3
HB0509,2019,133,2020-02-19,House,Referred to committee,Aging and Long-Term Care,2
HB0509,2019,133,2020-02-13,House,Introduced,,1
HB0510,2019,133,2020-03-10,House,Referred to committee,Criminal Justice,2
HB0510,2019,133,2020-02-18,House,Introduced,,1
HB0511,2019,133,2020-03-10,House,Referred to committee,Health,2
HB0511,2019,133,2020-02-18,House,Introduced,,1
HB0512,2019,133,2020-03-10,House,Referred to committee,Insurance,2
HB0512,2019,133,2020-02-18,House,Introduced,,1
HB0513,2019,133,2020-03-10,House,Referred to committee,Health,2
HB0513,2019,133,2020-02-19,House,Introduced,,1
HB0514,2019,133,2020-03-10,House,Referred to committee,Financial Institutions,2
HB0514,2019,133,2020-02-19,House,Introduced,,1
HB0515,2019,133,2020-03-10,House,Referred to committee,Financial Institutions,2
HB0515,2019,133,2020-02-19,House,Introduced,,1
HB0516,2019,133,2020-03-10,House,Referred to committee,Financial Institutions,2
HB0516,2019,133,2020-02-19,House,Introduced,,1
HB0517,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0517,2019,133,2020-02-19,House,Introduced,,1
HB0518,2019,133,2020-03-10,House,Referred to committee,Civil Justice,2
HB0518,2019,133,2020-02-19,House,Introduced,,1
HB0519,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0519,2019,133,2020-02-20,House,Introduced,,1
HB0520,2019,133,2020-03-10,House,Referred to committee,Finance,2
HB0520,2019,133,2020-02-20,House,Introduced,,1
HB0521,2019,133,2020-03-10,House,Referred to committee,Higher Education,2
HB0521,2019,133,2020-02-20,House,Introduced,,1
HB0522,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0522,2019,133,2020-02-21,House,Introduced,,1
HB0523,2019,133,2020-03-10,House,Referred to committee,Finance,2
HB0523,2019,133,2020-02-21,House,Introduced,,1
HB0524,2019,133,2020-03-10,House,Referred to committee,Commerce and Labor,2
HB0524,2019,133,2020-02-25,House,Introduced,,1
HB0525,2019,133,2020-05-27,House,Reported,Transportation and Public Safety,3
HB0525,2019,133,2020-03-10,House,Referred to committee,Transportation and Public Safety,2
HB0525,2019,133,2020-02-25,House,Introduced,,1
HB0526,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0526,2019,133,2020-02-25,House,Introduced,,1
HB0527,2019,133,2020-03-10,House,Referred to committee,Primary and Secondary Education,2
HB0527,2019,133,2020-02-26,House,Introduced,,1
HB0528,2019,133,2020-09-23,Senate,Referred to committee,Insurance and Financial Institutions,6
HB0528,2019,133,2020-06-08,Senate,Introduced,,5
HB0528,2019,133,2020-06-04,House,Passed,,4
HB0528,2019,133,2020-05-28,House,Reported,Insurance,3
HB0528,2019,133,2020-03-10,House,Referred to committee,Insurance,2
HB0528,2019,133,2020-03-03,House,Introduced,,1
HB0529,2019,133,2020-03-10,House,Referred to committee,Primary and Secondary Education,2
HB0529,2019,133,2020-03-03,House,Introduced,,1
HB0530,2019,133,2020-03-10,House,Referred to committee,Financial Institutions,2
HB0530,2019,133,2020-03-03,House,Introduced,,1
HB0531,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0531,2019,133,2020-03-03,House,Introduced,,1
HB0532,2019,133,2020-03-10,House,Referred to committee,Primary and Secondary Education,2
HB0532,2019,133,2020-03-03,House,Introduced,,1
HB0533,2019,133,2020-03-10,House,Referred to committee,Finance,2
HB0533,2019,133,2020-03-03,House,Introduced,,1
HB0534,2019,133,2020-03-10,House,Referred to committee,Insurance,2
HB0534,2019,133,2020-03-03,House,Introduced,,1
HB0535,2019,133,2020-03-10,House,Referred to committee,Civil Justice,2
HB0535,2019,133,2020-03-03,House,Introduced,,1
HB0536,2019,133,2020-03-10,House,Referred to committee,Economic and Workforce Development,2
HB0536,2019,133,2020-03-03,House,Introduced,,1
HB0537,2019,133,2020-06-03,House,Reported,Transportation and Public Safety,3
HB0537,2019,133,2020-03-10,House,Referred to committee,Transportation and Public Safety,2
HB0537,2019,133,2020-03-03,House,Introduced,,1
HB0538,2019,133,2020-03-10,House,Referred to committee,Health,2
HB0538,2019,133,2020-03-03,House,Introduced,,1
HB0539,2019,133,2020-12-09,Senate,Referred to committee,Judiciary,9
HB0539,2019,133,2020-12-08,Senate,Introduced,,8
HB0539,2019,133,2020-12-03,House,Passed,,7
HB0539,2019,133,2020-12-03,House,Reported - Substitute,Criminal Justice,6
HB0539,2019,133,2020-06-11,House,Reported,Criminal Justice,5
HB0539,2019,133,2020-06-11,House,Re-referred,Criminal Justice,4
HB0539,2019,133,2020-06-11,House,Informally passed,,3
HB0539,2019,133,2020-03-10,House,Referred to committee,Criminal Justice,2
HB0539,2019,133,2020-03-05,House,Introduced,,1
HB0540,2019,133,2020-03-10,House,Referred to committee,State and Local Government,2
HB0540,2019,133,2020-03-05,House,Introduced,,1
HB0541,2019,133,2020-12-02,Senate,Referred to committee,Insurance and Financial Institutions,8
HB0541,2019,133,2020-11-24,Senate,Introduced,,7
HB0541,2019,133,2020-11-18,House,Passed,,6
HB0541,2019,133,2020-09-24,House,Informally passed,,5
HB0541,2019,133,2020-09-22,House,Informally passed,,4
HB0541,2019,133,2020-06-11,House,Reported - Amended,Ways and Means,3
HB0541,2019,133,2020-05-05,House,Referred to committee,Ways and Means,2
HB0541,2019,133,2020-03-10,House,Introduced,,1
HB0542,2019,133,2020-05-05,House,Referred to committee,Financial Institutions,2
HB0542,2019,133,2020-03-10,House,Introduced,,1
HB0543,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0543,2019,133,2020-03-10,House,Introduced,,1
HB0544,2019,133,2020-05-27,House,Reported,Transportation and Public Safety,3
HB0544,2019,133,2020-05-05,House,Referred to committee,Transportation and Public Safety,2
HB0544,2019,133,2020-03-10,House,Introduced,,1
HB0545,2019,133,2020-05-05,House,Referred to committee,Energy and Natural Resources,2
HB0545,2019,133,2020-03-10,House,Introduced,,1
HB0546,2019,133,2020-05-05,House,Referred to committee,Transportation and Public Safety,2
HB0546,2019,133,2020-03-10,House,Introduced,,1
HB0547,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0547,2019,133,2020-03-10,House,Introduced,,1
HB0548,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0548,2019,133,2020-03-12,House,Introduced,,1
HB0549,2019,133,2020-05-05,House,Referred to committee,Primary and Secondary Education,2
HB0549,2019,133,2020-03-12,House,Introduced,,1
HB0550,2019,133,2020-11-12,House,Reported - Amended,Transportation and Public Safety,3
HB0550,2019,133,2020-05-05,House,Referred to committee,Transportation and Public Safety,2
HB0550,2019,133,2020-03-12,House,Introduced,,1
HB0551,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0551,2019,133,2020-03-12,House,Introduced,,1
HB0552,2019,133,2020-05-05,House,Referred to committee,Criminal Justice,2
HB0552,2019,133,2020-03-12,House,Introduced,,1
HB0553,2019,133,2020-05-05,House,Referred to committee,Energy and Natural Resources,2
HB0553,2019,133,2020-03-16,House,Introduced,,1
HB0554,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0554,2019,133,2020-03-16,House,Introduced,,1
HB0555,2019,133,2020-05-05,House,Referred to committee,Civil Justice,2
HB0555,2019,133,2020-03-16,House,Introduced,,1
HB0556,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0556,2019,133,2020-03-16,House,Introduced,,1
HB0557,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0557,2019,133,2020-03-16,House,Introduced,,1
HB0558,2019,133,2020-12-09,Senate,Referred to committee,Judiciary,6
HB0558,2019,133,2020-12-03,Senate,Introduced,,5
HB0558,2019,133,2020-12-02,House,Passed,,4
HB0558,2019,133,2020-11-12,House,Reported,Criminal Justice,3
HB0558,2019,133,2020-05-05,House,Referred to committee,Criminal Justice,2
HB0558,2019,133,2020-03-16,House,Introduced,,1
HB0559,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0559,2019,133,2020-03-18,House,Introduced,,1
HB0560,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0560,2019,133,2020-03-23,House,Introduced,,1
HB0561,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0561,2019,133,2020-03-23,House,Introduced,,1
HB0562,2019,133,2020-05-05,House,Referred to committee,Civil Justice,2
HB0562,2019,133,2020-03-23,House,Introduced,,1
HB0563,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0563,2019,133,2020-03-23,House,Introduced,,1
HB0564,2019,133,2020-05-05,House,Referred to committee,Public Utilities,2
HB0564,2019,133,2020-03-23,House,Introduced,,1
HB0565,2019,133,2020-05-05,House,Referred to committee,Ways and Means,2
HB0565,2019,133,2020-03-23,House,Introduced,,1
HB0566,2019,133,2020-05-05,House,Referred to committee,Finance,2
HB0566,2019,133,2020-03-23,House,Introduced,,1
HB0567,2019,133,2020-05-05,House,Referred to committee,Finance,2
HB0567,2019,133,2020-03-23,House,Introduced,,1
HB0568,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0568,2019,133,2020-03-23,House,Introduced,,1
HB0569,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0569,2019,133,2020-03-23,House,Introduced,,1
HB0570,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0570,2019,133,2020-03-23,House,Introduced,,1
HB0571,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0571,2019,133,2020-03-23,House,Introduced,,1
HB0572,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0572,2019,133,2020-03-23,House,Introduced,,1
HB0573,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0573,2019,133,2020-03-23,House,Introduced,,1
HB0574,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0574,2019,133,2020-03-23,House,Introduced,,1
HB0575,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0575,2019,133,2020-03-23,House,Introduced,,1
HB0576,2019,133,2020-05-05,House,Referred to committee,Ways and Means,2
HB0576,2019,133,2020-03-23,House,Introduced,,1
HB0577,2019,133,2020-05-05,House,Referred to committee,Primary and Secondary Education,2
HB0577,2019,133,2020-03-23,House,Introduced,,1
HB0578,2019,133,2020-05-05,House,Referred to committee,Finance,2
HB0578,2019,133,2020-03-23,House,Introduced,,1
HB0579,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0579,2019,133,2020-03-23,House,Introduced,,1
HB0580,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0580,2019,133,2020-03-23,House,Introduced,,1
HB0581,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0581,2019,133,2020-03-23,House,Introduced,,1
HB0582,2019,133,2020-05-05,House,Referred to committee,Finance,2
HB0582,2019,133,2020-03-23,House,Introduced,,1
HB0583,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0583,2019,133,2020-03-24,House,Introduced,,1
HB0584,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0584,2019,133,2020-03-24,House,Introduced,,1
HB0585,2019,133,2020-05-05,House,Referred to committee,Primary and Secondary Education,2
HB0585,2019,133,2020-03-24,House,Introduced,,1
HB0586,2019,133,2020-05-05,House,Referred to committee,State and Local Government,2
HB0586,2019,133,2020-03-24,House,Introduced,,1
HB0587,2019,133,2020-05-05,House,Referred to committee,Primary and Secondary Education,2
HB0587,2019,133,2020-03-24,House,Introduced,,1
HB0588,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0588,2019,133,2020-03-24,House,Introduced,,1
HB0589,2019,133,2020-05-05,House,Referred to committee,Insurance,2
HB0589,2019,133,2020-03-24,House,Introduced,,1
HB0590,2019,133,2020-05-05,House,Referred to committee,Criminal Justice,2
HB0590,2019,133,2020-03-24,House,Introduced,,1
HB0591,2019,133,2020-05-05,House,Referred to committee,Ways and Means,2
HB0591,2019,133,2020-03-25,House,Introduced,,1
HB0592,2019,133,2020-05-05,House,Referred to committee,Finance,2
HB0592,2019,133,2020-03-25,House,Introduced,,1
HB0593,2019,133,2020-05-05,House,Referred to committee,Commerce and Labor,2
HB0593,2019,133,2020-03-25,House,Introduced,,1
HB0594,2019,133,2020-05-05,House,Referred to committee,Financial Institutions,2
HB0594,2019,133,2020-03-25,House,Introduced,,1
HB0595,2019,133,2020-05-05,House,Referred to committee,Higher Education,2
HB0595,2019,133,2020-03-25,House,Introduced,,1
HB0596,2019,133,2020-05-05,House,Referred to committee,Civil Justice,2
HB0596,2019,133,2020-03-31,House,Introduced,,1
HB0597,2019,133,2020-05-05,House,Referred to committee,Civil Justice,2
HB0597,2019,133,2020-03-31,House,Introduced,,1
HB0598,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0598,2019,133,2020-04-06,House,Introduced,,1
HB0599,2019,133,2020-05-05,House,Referred to committee,Health,2
HB0599,2019,133,2020-04-06,House,Introduced,,1
HB0600,2019,133,2020-05-05,House,Referred to committee,Transportation and Public Safety,2
HB0600,2019,133,2020-04-06,House,Introduced,,1
