bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HR0214,2017,132,Steven Arndt,,As Adopted by the House,,"Honoring Kassidie Stimmel as a 2017 Division III State Track and Field Champion.
",House Rules and Reference Committee,Honoring Kassidie Stimmel as a 2017 Division III State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-214
HB0215,2017,132,Craig S. Riedel,REPRESENTATIVES John Barnes; Richard Brown; Nicholas J. Celebrezze; Hearcel F. Craig; Tavia Galonski; Glenn W. Holmes; Nathan H. Manning; John M. Rogers; William Seitz; Kent Smith; Robert Sprague; Martin J. Sweeney; SENATORS Bill Coley; John Eklund; Randy Gardner; Matt Huffman; Gayle Manning; Rob McColley; Scott Oelslager; Joe Schiavoni; Kenny Yuko,As Enrolled,Courts and Civil Law : Courts,Create Paulding County Municipal Court,Senate Judiciary Committee; House Criminal Justice Committee,"To amend sections 1901.01, 1901.02, 1901.03, 1901.07, 1901.08, 1901.312, 1901.34, and 1907.11 of the Revised Code to create the Paulding County Municipal Court in Paulding on January 1, 2020, to establish one full-time judgeship in that court, to provide for the nomination of the judge by petition only, to abolish the Paulding County County Court on that date, and to provide for the election for the Paulding County Municipal Court of one full-time judge in 2019.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-215
HR0215,2017,132,Theresa Gavarone; Steven Arndt,,As Adopted by the House,,"Honoring the Northwestern Water and Sewer District Dirty Deeds team as the 2017 Division I State Operations Challenge Champion.
",House Rules and Reference Committee,Honoring the Northwestern Water and Sewer District Dirty Deeds team as the 2017 Division I State Operations Challenge Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-215
HR0216,2017,132,Terry Johnson,,As Adopted by the House,,"Honoring Brandan Holliday as the 2017 Ohio Police and Fire Games traditional wrestling champion.
",House Rules and Reference Committee,Honoring Brandan Holliday as the 2017 Ohio Police and Fire Games traditional wrestling champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-216
HB0216,2017,132,Stephen D. Hambley; Tom Brinkman,REPRESENTATIVES John Becker; John A. Boccieri; Rick Carfagna; Anthony DeVitis; Bill Dean; Wesley Goodman; Doug Green; Dave Greenspan; Michael Henne; Darrell Kick; J. Kyle Koehler; David Leland; P. Scott Lipps; Robert McColley; Derek Merrin; Bill Reineke; Craig S. Riedel; John M. Rogers; Mark J. Romanchuk; Andy Thompson,As Introduced,Taxation; Transportation : Motor Vehicles,Grant sales tax trade-in credit for buying used motor vehicle,House Ways and Means Committee,To amend section 5739.01 of the Revised Code to authorize a sales and use tax trade-in credit for purchases of used motor vehicles from a licensed dealer.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-216
HR0217,2017,132,Emilia Strong Sykes,,As Adopted by the House,,"Honoring Hemma Svasti Bagley on her first-place finish at the United States Women's Open Chess Championship.
",House Rules and Reference Committee,Honoring Hemma Svasti Bagley on her first-place finish at the United States Women's Open Chess Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-217
HB0217,2017,132,Andrew Brenner,REPRESENTATIVES Louis W. Blessing III; Bill Dean; Brian Hill; Ron Hood; Adam C. Miller; William Seitz; Kent Smith; Dick Stein,As Introduced,Education; Education : Higher Education,Prohibit college applications asking about disciplinary actions,House Higher Education and Workforce Development Committee,To enact section 3345.43 of the Revised Code to prohibit institutions of higher education from requiring students to disclose disciplinary actions on their applications for admission.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-217
HR0218,2017,132,Richard Brown; Kristin Boggs; Hearcel F. Craig; Mike Duffey; Anne Gonzales; Jim Hughes; Bernadine Kennedy Kent; Laura Lanese; David Leland; Adam C. Miller,,As Adopted by the House,,"Honoring Rhonda Peeples as the 2017 National Distinguished Principal for Ohio.
",House Rules and Reference Committee,Honoring Rhonda Peeples as the 2017 National Distinguished Principal for Ohio.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-218
HB0218,2017,132,William Seitz,,As Introduced,Courts and Civil Law; Courts and Civil Law : Courts; Environment and Natural Resources; Environment and Natural Resources : Conservancy and Other Districts,Expand probate court duties regarding park districts,House Government Accountability and Oversight Committee,To amend section 1545.06 of the Revised Code to expand a probate court's powers and duties with regard to a park district.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-218
HR0219,2017,132,Jim Hughes,,As Adopted by the House,,"Honoring Jack Dolan as a 2017 All-American in boys lacrosse.
",House Rules and Reference Committee,Honoring Jack Dolan as a 2017 All-American in boys lacrosse.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-219
HB0219,2017,132,John A. Boccieri,REPRESENTATIVES Michael Ashford; John Becker; Hearcel F. Craig; Doug Green; Glenn W. Holmes; Ron Hood; Bernadine Kennedy Kent; Michele Lepore-Hagan; Nathan H. Manning; Adam C. Miller; Michael J. O'Brien; William Seitz; Michael Sheehy; Thomas West,As Reported by the House Transportation and Public Safety Committee,Transportation; Transportation : Traffic Offenses,Specify speed limit effective reasonable distance from sign,House Transportation and Public Safety Committee,To amend section 4511.21 of the Revised Code to specify that a speed limit becomes effective at the appropriate sign giving notice of the speed limit.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-219
HR0220,2017,132,Niraj J. Antani; Jim Butler; Michael Henne; Jeff Rezabek; Fred Strahorn,,As Adopted by the House,,"Honoring the City of Dayton on receiving a 2017 Campaign for Grade-Level Reading and National Civic League All-American City Award.
",House Rules and Reference Committee,Honoring the City of Dayton on receiving a 2017 Campaign for Grade-Level Reading and National Civic League All-American City Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-220
HB0220,2017,132,David Leland,REPRESENTATIVES Nickie J. Antonio; Kristin Boggs; Hearcel F. Craig; Stephanie Howse; Catherine D. Ingram; Michael Sheehy; Kent Smith; Dick Stein; Fred Strahorn,As Introduced,Education; Education : Primary and Secondary Education,Regards use of funds by community and nonpublic schools,House Education and Career Readiness Committee,To enact section 3301.97 of the Revised Code with regard to the use of funds by community schools and nonpublic schools.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-220
HR0221,2017,132,Jim Hughes,,As Adopted by the House,,"Honoring Olivia Schildmeyer as a 2017 Lacrosse All-American.
",House Rules and Reference Committee,Honoring Olivia Schildmeyer as a 2017 Lacrosse All-American.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-221
HB0221,2017,132,Glenn W. Holmes,REPRESENTATIVES John A. Boccieri; Larry Householder; Michele Lepore-Hagan; P. Scott Lipps; Michael J. O'Brien; Craig S. Riedel; Thomas West,As Introduced,Economic Development; State and Local Government : Local Government; State and Local Government : State Government,Include private water and sewer laterals as public works,House Finance Committee,"To amend sections 151.08 and 164.01 of the Revised Code to expressly include, as eligible projects under the State Capital Improvements Program administered by the Ohio Public Works Commission, water and sewer laterals located on private property.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-221
HR0222,2017,132,Jack Cera,,As Adopted by the House,,"Honoring the Indian Creek High School girls 4x400-meter relay team as the 2017 Division II State Champion.
",House Rules and Reference Committee,Honoring the Indian Creek High School girls 4x400-meter relay team as the 2017 Division II State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-222
HB0222,2017,132,Dave Greenspan,REPRESENTATIVES Niraj J. Antani; John Becker; Andrew Brenner; Rick Carfagna; Wesley Goodman; Stephen D. Hambley; Ron Hood; Terry Johnson; Candice R. Keller; Darrell Kick; J. Kyle Koehler; P. Scott Lipps; Robert McColley; Dorothy Pelanda; Rick Perales; William Seitz; Andy Thompson; Scott Wiggam,As Introduced,Elections,Qualify concealed carry license as voting identification,House Government Accountability and Oversight Committee,To amend section 3501.01 of the Revised Code to specify that a concealed handgun license qualifies as photo identification for voting purposes.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-222
HB0223,2017,132,Jonathan Dever,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Louis W. Blessing III; Kristin Boggs; Michele Lepore-Hagan; John M. Rogers; Martin J. Sweeney; SENATORS Kevin Bacon; Bill Coley; Matt Dolan; John Eklund; Bob D. Hackett; Jay Hottinger; Matt Huffman; Sean O'Brien; Scott Oelslager; Joe Schiavoni; Lou Terhar; Steve Wilson,As Enrolled,Courts and Civil Law : Civil Law,Regards transfers of structured settlement payment rights,Senate Judiciary Committee; House Civil Justice Committee,"To amend sections 2109.41, 2323.58, 2323.581, 2323.582, 2323.583, 2323.584, 2323.585, 2323.586, 2323.587, and 4705.09 of the Revised Code relative to transfers of structured settlement payment rights and relative to the placement of fiduciary funds in interest on lawyer's trust accounts.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-223
HR0223,2017,132,Niraj J. Antani,,As Adopted by the House,,"Honoring Austin Sipe as the 2017 Ohio Amateur Golf Champion.
",House Rules and Reference Committee,Honoring Austin Sipe as the 2017 Ohio Amateur Golf Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-223
HR0224,2017,132,Stephen D. Hambley,,As Adopted by the House,,"Honoring Shannon Cessna as a 2017 National Dressage Pony Cup Champion.
",House Rules and Reference Committee,Honoring Shannon Cessna as a 2017 National Dressage Pony Cup Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-224
HB0224,2017,132,Catherine D. Ingram,REPRESENTATIVES John Becker; John A. Boccieri; Kristin Boggs; Rick Carfagna; Bill Dean; Tavia Galonski; Wesley Goodman; Glenn W. Holmes; Stephanie Howse; Bernadine Kennedy Kent; Michele Lepore-Hagan; John Patterson; Dan Ramos; Alicia Reece; Bill Reineke; Craig S. Riedel; William Seitz; Michael Sheehy; Dick Stein; Thomas West,As Introduced,Education,Allow schools to re-serve time- and temperature-controlled food,House Education and Career Readiness Committee,"To enact section 3313.818 of the Revised Code to permit districts and schools to re-serve time- and temperature-controlled food items to students if items are unused and returned unopened, undamaged, and in the original packaging.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-224
HB0225,2017,132,Andy Thompson,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Steven Arndt; John Barnes; John A. Boccieri; Janine R. Boyd; Andrew Brenner; Rick Carfagna; Hearcel F. Craig; Bill Dean; Jay Edwards; Keith Faber; Theresa Gavarone; Timothy Ginter; Wesley Goodman; Doug Green; Dave Greenspan; Christina Hagan; Stephen D. Hambley; Glenn W. Holmes; James M. Hoops; Larry Householder; Terry Johnson; Candice R. Keller; Bernadine Kennedy Kent; Darrell Kick; Sarah LaTourette; Al Landis; George F. Lang; Michele Lepore-Hagan; Nathan H. Manning; Adam C. Miller; Michael J. O'Brien; John Patterson; Thomas F. Patton; Dorothy Pelanda; Bill Reineke; Wes Retherford; Craig S. Riedel; Kristina Roegner; John M. Rogers; Mark J. Romanchuk; Scott K. Ryan; Tim Schaffer; Kirk Schuring; William Seitz; Michael Sheehy; Marilyn Slaby; Kent Smith; Ryan Smith; Robert Sprague; Dick Stein; Martin J. Sweeney; A. Nino Vitale; Thomas West; Scott Wiggam; Ron Young; SENATORS Troy Balderson; Dave Burke; Bill Coley; Matt Dolan; John Eklund; Randy Gardner; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Kris Jordan; Stephanie Kunze; Frank LaRose; Peggy Lehner; Sean O'Brien; Larry Obhof; Scott Oelslager; Bob Peterson; Joe Schiavoni; Charleta B. Tavares; Lou Terhar; Cecil Thomas; Sandra R. Williams; Kenny Yuko,As Enrolled,Environment and Natural Resources; Environment and Natural Resources : Oil and Gas; Taxation,Regards plugging idle or orphaned wells,Senate Energy and Natural Resources Committee; House Energy and Natural Resources Committee,"To amend sections 1509.071, 1509.13, 1509.151, and 1509.34 of the Revised Code and to amend Section 343.10 of Am. Sub. H.B. 49 of the 132nd General Assembly to modify the law governing idle and orphaned oil and gas wells and to make additional appropriations.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-225
HR0225,2017,132,Craig S. Riedel,,As Adopted by the House,,"Honoring Krystal Albright as the 2017 Ohio Special Olympics Summer Games cycling champion.
",House Rules and Reference Committee,Honoring Krystal Albright as the 2017 Ohio Special Olympics Summer Games cycling champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-225
HB0226,2017,132,William Seitz; Martin J. Sweeney,REPRESENTATIVES John Becker; Louis W. Blessing III; Wesley Goodman; J. Kyle Koehler; Bill Reineke; Dick Stein; Andy Thompson,As Passed by the House,Commerce; Housing and Real Property : Building and Fire Codes,"Regards fireworks, fireworks moratoriums, fees, and sales",Senate Government Oversight and Reform Committee; House Government Accountability and Oversight Committee,"To amend sections 1705.48, 3737.51, 3737.71, 3737.99, 3743.04, 3743.17, 3743.44, 3743.45, 3743.60, 3743.61, 3743.63, 3743.65, 3743.75, 3743.99, 5703.052, 5703.053, 5703.19, 5703.70, and 5703.77 and to enact sections 3737.04, 3737.05, 3737.06, 3737.07, 3737.08, 3737.09, 3737.10, 3737.11, 3737.12, 3743.46, 3743.47, 3743.591, and 3743.67 of the Revised Code to establish a fireworks study group to review and make recommendations regarding the Fireworks Law, to extend to July 1, 2020, the moratorium on issuing fireworks manufacturer and wholesaler licenses, to eliminate, beginning January 1, 2021, the moratorium on geographic transfer of fireworks manufacturer and wholesaler licenses, and, beginning January 1, 2021, to impose a fee on the retail sale of consumer grade fireworks in this state and to expand the ability of individuals to obtain 1.3G display fireworks and obtain and use 1.4G consumer fireworks.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-226
HR0226,2017,132,Jim Butler; Rick Perales; Bill Dean,,As Adopted by the House,,"Honoring Gary Wise on receiving the 2017 Lifetime Service to Wrestling Award.
",House Rules and Reference Committee,Honoring Gary Wise on receiving the 2017 Lifetime Service to Wrestling Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-226
HR0227,2017,132,Scott Wiggam,,As Adopted by the House,,"Honoring Sydney Wenger as the 2017 USA Mountain Bike National Champion.
",House Rules and Reference Committee,Honoring Sydney Wenger as the 2017 USA Mountain Bike National Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-227
HB0227,2017,132,Sarah LaTourette,REPRESENTATIVES Doug Green; Michael Sheehy,As Reported by the House Transportation and Public Safety Committee,Transportation; Transportation : Vehicle Registration and Titling,Create Kenston Local Schools license plate,House Transportation and Public Safety Committee,"To amend section 4501.21 and to enact section 4503.88 of the Revised Code to create the ""Kenston Local Schools"" license plate.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-227
HB0228,2017,132,Terry Johnson; Sarah LaTourette,REPRESENTATIVES Niraj J. Antani; John Becker; Andrew Brenner; Jim Butler; Rick Carfagna; Margaret Conditt; Bill Dean; Mike Duffey; Keith Faber; Theresa Gavarone; Timothy Ginter; Wesley Goodman; Doug Green; Christina Hagan; Michael Henne; Brian Hill; Ron Hood; James M. Hoops; Larry Householder; Stephen A. Huffman; Candice R. Keller; Darrell Kick; J. Kyle Koehler; P. Scott Lipps; Riordan T. McClain; Robert McColley; Derek Merrin; Thomas F. Patton; Dorothy Pelanda; Rick Perales; Wes Retherford; Craig S. Riedel; Kristina Roegner; Mark J. Romanchuk; Tim Schaffer; Kirk Schuring; William Seitz; Marilyn Slaby; Ryan Smith; Todd Smith; Robert Sprague; Dick Stein; Andy Thompson; A. Nino Vitale; Scott Wiggam; Shane Wilkin; Ron Young; SENATORS Kevin Bacon; Dave Burke; Bill Coley; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Kris Jordan; Larry Obhof; Bob Peterson; Lou Terhar; Joe Uecker; Steve Wilson,As Enrolled,"Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms; Crimes, Corrections, and Law Enforcement : Law Enforcement",Regards self-defense and handling firearms,Senate Government Oversight and Reform Committee; House Federalism and Interstate Relations Committee,"To amend sections 9.68, 109.801, 307.93, 307.932, 2901.05, 2923.11, 2923.121, 2923.126, 2923.129, 2923.1212, 2923.18, 2923.20, and 2953.37 and to enact sections 9.69 and 2923.1214 of the Revised Code to modify the law governing state preemption of local firearm regulations and related remedies, the grounds for self-defense and the burden of proof, the authority of a law enforcement officer or investigator to carry a weapon, the offense of unlawful transactions in weapons, and other weapons-related laws.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-228
HR0228,2017,132,Kent Smith,,As Adopted by the House,,"Honoring Leah Roter as a 2017 Division II State Girls Track and Field Champion.
",House Rules and Reference Committee,Honoring Leah Roter as a 2017 Division II State Girls Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-228
HB0229,2017,132,Mark J. Romanchuk; Scott Wiggam,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Steven Arndt; Michael Ashford; Louis W. Blessing III; John A. Boccieri; Janine R. Boyd; Andrew Brenner; Richard Brown; Jim Butler; Nicholas J. Celebrezze; Hearcel F. Craig; Anthony DeVitis; Jonathan Dever; Jay Edwards; Teresa Fedor; Tavia Galonski; Timothy Ginter; Doug Green; Dave Greenspan; Christina Hagan; Stephen D. Hambley; Glenn W. Holmes; Larry Householder; Jim Hughes; Catherine D. Ingram; Terry Johnson; Bernadine Kennedy Kent; Darrell Kick; Al Landis; George F. Lang; David Leland; Michele Lepore-Hagan; Michael J. O'Brien; John Patterson; Thomas F. Patton; Rick Perales; Dan Ramos; Alicia Reece; Craig S. Riedel; Kristina Roegner; John M. Rogers; Tim Schaffer; Kirk Schuring; Michael Sheehy; Kent Smith; Robert Sprague; Dick Stein; Martin J. Sweeney; Andy Thompson; Thomas West; Ron Young; SENATORS Troy Balderson; Bill Beagle; Edna Brown; Dave Burke; Bill Coley; Matt Dolan; John Eklund; Randy Gardner; Bob D. Hackett; Frank Hoagland; Matt Huffman; Stephanie Kunze; Frank LaRose; Peggy Lehner; Gayle Manning; Sean O'Brien; Larry Obhof; Scott Oelslager; Bob Peterson; Joe Schiavoni; Vernon Sykes; Lou Terhar; Cecil Thomas; Sandra R. Williams; Steve Wilson,As Enrolled,Special Designations : Observances,Designate Charles Follis Day,"Senate Local Government, Public Safety and Veterans Affairs Committee; House State and Local Government Committee","To enact section 5.261 of the Revised Code to designate February 3 as ""Charles Follis Day.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-229
HR0229,2017,132,Kent Smith,,As Adopted by the House,,"Honoring the Beachwood High School girls track and field team as the 2017 Division II State Champion.
",House Rules and Reference Committee,Honoring the Beachwood High School girls track and field team as the 2017 Division II State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-229
HB0230,2017,132,Anne Gonzales; Timothy Ginter,REPRESENTATIVES Marlene Anielski; Niraj J. Antani; Nickie J. Antonio; Steven Arndt; Michael Ashford; John Barnes; John A. Boccieri; Jim Butler; Hearcel F. Craig; Bill Dean; Keith Faber; Theresa Gavarone; Wesley Goodman; Doug Green; Dave Greenspan; Glenn W. Holmes; Jim Hughes; Terry Johnson; Candice R. Keller; Sarah LaTourette; Al Landis; Michele Lepore-Hagan; P. Scott Lipps; Adam C. Miller; Michael J. O'Brien; Thomas F. Patton; Dorothy Pelanda; Bill Reineke; Wes Retherford; John M. Rogers; Mark J. Romanchuk; Cliff Rosenberger; Tim Schaffer; Kirk Schuring; Dick Stein; Fred Strahorn; Martin J. Sweeney; Thomas West,As Passed by the House,Commerce; Housing and Real Property,Prohibit restricting display of thin blue line flag,"Senate Local Government, Public Safety and Veterans Affairs Committee; House Economic Development, Commerce, and Labor Committee","To amend sections 4781.40, 5301.072, 5311.191, and 5321.131 of the Revised Code to prohibit manufactured home park operators, condominium associations, neighborhood associations, and landlords from restricting the display of the thin blue line flag.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-230
HR0230,2017,132,Richard Brown,,As Adopted by the House,,"Honoring the Defense Supply Center Columbus on receiving the 2017 Commander-in-Chief’s Annual Award for Installation Excellence.
",House Rules and Reference Committee,Honoring the Defense Supply Center Columbus on receiving the 2017 Commander-in-Chief’s Annual Award for Installation Excellence.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-230
HR0231,2017,132,Doug Green,,As Adopted by the House,,"Honoring Red Oak Presbyterian Church on its Two Hundredth Anniversary.
",,Honoring Red Oak Presbyterian Church on its Two Hundredth Anniversary.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-231
HB0231,2017,132,Timothy Ginter; Robert Sprague,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Michael Ashford; Louis W. Blessing III; Hearcel F. Craig; Doug Green; Dave Greenspan; Stephen D. Hambley; Brian Hill; Terry Johnson; Al Landis; Laura Lanese; Nathan H. Manning; Adam C. Miller; Craig S. Riedel; Tim Schaffer; William Seitz; Marilyn Slaby; Dick Stein; Ron Young,As Passed by the House,Health and Human Services : Health Care; Health and Human Services : Mental Health and Disabilities; Health and Human Services : Public Health; Occupational Licensing and Regulation,Require dispensing of prescription drugs in lockable container,"Senate Health, Human Services and Medicaid Committee; House Health Committee",To require the State Board of Pharmacy to operate a pilot program for dispensing schedule II controlled substances in lockable or tamper-evident containers.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-231
HR0232,2017,132,Steven Arndt,,As Adopted by the House,,"Honoring Michael P. Hirsch on winning the 2017 International Shuffleboard Association World Singles Championship.
",,Honoring Michael P. Hirsch on winning the 2017 International Shuffleboard Association World Singles Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-232
HB0232,2017,132,John M. Rogers; Jeff Rezabek,REPRESENTATIVES Kristin Boggs; Nicholas J. Celebrezze; Jack Cera; Bernadine Kennedy Kent; Nathan H. Manning; Adam C. Miller; Michael J. O'Brien; John Patterson; Michael Sheehy; Dick Stein; Thomas West,As Introduced,Courts and Civil Law; Taxation,Grant temporary tax deduction for pro bono legal work,House Ways and Means Committee,"To amend section 5747.01 and to enact section 5747.014 of the Revised Code to authorize, for six years, a personal income tax deduction for attorneys and pass-through entity law firms based on the number of hours the attorney performed pro bono legal work for indigent clients through a legal aid society and the expenses associated with that work.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-232
HB0233,2017,132,John Becker,REPRESENTATIVES Niraj J. Antani; Steven Arndt; Louis W. Blessing III; Andrew Brenner; Tom Brinkman; Jim Butler; Rick Carfagna; Margaret Conditt; Robert R. Cupp; Bill Dean; Jonathan Dever; Mike Duffey; Keith Faber; Theresa Gavarone; Timothy Ginter; Wesley Goodman; Dave Greenspan; Christina Hagan; Stephen D. Hambley; Michael Henne; Brian Hill; Ron Hood; Larry Householder; Stephen A. Huffman; Terry Johnson; Candice R. Keller; Darrell Kick; J. Kyle Koehler; Sarah LaTourette; Al Landis; P. Scott Lipps; Robert McColley; Derek Merrin; Thomas F. Patton; Dorothy Pelanda; Rick Perales; Wes Retherford; Jeff Rezabek; Craig S. Riedel; Kristina Roegner; Mark J. Romanchuk; Cliff Rosenberger; Tim Schaffer; Gary Scherer; Kirk Schuring; William Seitz; Marilyn Slaby; Ryan Smith; Robert Sprague; Dick Stein; Andy Thompson; A. Nino Vitale; Scott Wiggam; Ron Young; Paul Zeltwanger,As Passed by the House,"Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms",Avoid crime if concealed carry into prohibited space and leave,Senate Government Oversight and Reform Committee; House Federalism and Interstate Relations Committee,"To amend sections 2923.11, 2923.12, 2923.121, 2923.122, 2923.123, 2923.126, and 2923.1212 and to enact section 2923.1214 of the Revised Code to enact the ""Decriminalization Effort For Ending Notorious Deaths (DEFEND)"" to provide an opportunity for a concealed handgun licensee or qualified military member to avoid charges for carrying a deadly weapon into a prohibited place if the person leaves upon request, and to penalize failure to leave upon request or returning with a firearm.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-233
HR0233,2017,132,Stephen D. Hambley; Darrell Kick,,As Adopted by the House,,"Honoring Grant Relic on receiving a 2017 President’s Volunteer Service Gold Award.
",,Honoring Grant Relic on receiving a 2017 President’s Volunteer Service Gold Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-233
HR0234,2017,132,Stephen D. Hambley; Darrell Kick,,As Adopted by the House,,"Honoring Candy Relic on receiving a 2017 President’s Volunteer Service Gold Award.
",,Honoring Candy Relic on receiving a 2017 President’s Volunteer Service Gold Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-234
HB0234,2017,132,Stephanie Howse; Michele Lepore-Hagan,REPRESENTATIVES Nickie J. Antonio; Kristin Boggs; Teresa Fedor; Brigid Kelly; Bernadine Kennedy Kent; Dan Ramos; Michael Sheehy; Kent Smith; Fred Strahorn,As Introduced,"Courts and Civil Law; Crimes, Corrections, and Law Enforcement; Health and Human Services : Health Care",Protect access to reproductive health care,House Criminal Justice Committee,"To enact sections 2307.48, 2307.481, 2307.482, and 2919.10 of the Revised Code to criminalize impeding access to reproductive health care and to create a cause of action for harassment or intimidation of one or more employees of a health care facility.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-234
HB0235,2017,132,Theresa Gavarone,REPRESENTATIVES Steven Arndt; Andrew Brenner; Robert R. Cupp; Mike Duffey; Wesley Goodman; Stephen D. Hambley; Larry Householder; George F. Lang; Nathan H. Manning; Robert McColley; Bill Patmon; Bill Reineke; Scott K. Ryan; William Seitz; Dick Stein,As Passed by the House,Education,Regards procedures under Every Student Succeeds Act,Senate Education Committee; House Education and Career Readiness Committee,To amend section 3302.09 of the Revised Code regarding procedures for approval or disapproval of the state education plan for the federal Every Student Succeeds Act.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HB-235
HR0235,2017,132,Stephen D. Hambley; Darrell Kick,,As Adopted by the House,,"Honoring Bob Cebula on receiving the 2017 President’s Lifetime Service Award.
",,Honoring Bob Cebula on receiving the 2017 President’s Lifetime Service Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-235
HR0236,2017,132,Jim Hughes,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; John Barnes; Louis W. Blessing III; Kristin Boggs; Andrew Brenner; Richard Brown; Rick Carfagna; Nicholas J. Celebrezze; Hearcel F. Craig; Jonathan Dever; Mike Duffey; Keith Faber; Teresa Fedor; Tavia Galonski; Doug Green; Glenn W. Holmes; Larry Householder; Catherine D. Ingram; Terry Johnson; Bernadine Kennedy Kent; George F. Lang; David Leland; Michael J. O'Brien; John Patterson; Thomas F. Patton; Rick Perales; Dan Ramos; Bill Reineke; Craig S. Riedel; John M. Rogers; Tim Schaffer; Gary Scherer; Michael Sheehy; Kent Smith; Dick Stein; Fred Strahorn; Martin J. Sweeney; Emilia Strong Sykes; Thomas West,As Enrolled,,To express support for the Hyperloop Transportation Initiative.,House Transportation and Public Safety Committee,To express support for the Hyperloop Transportation Initiative.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA132-HR-236
