bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0441,2015,131,Robert McColley,REPRESENTATIVES John Becker; Louis W. Blessing III; Andrew Brenner; Jim Buchy; Tony Burkley; Stephen D. Hambley; Michael Henne; Stephen A. Huffman; J. Kyle Koehler; Wes Retherford; Robert Sprague; Martin J. Sweeney; Louis Terhar; Andy Thompson; Paul Zeltwanger,As Passed by the House,Education; Education : Primary and Secondary Education,Allows certain students to participate in school activities,Senate Education Committee; House Education Committee,To amend section 3313.5311 and to enact section 3313.5314 of the Revised Code with regard to student participation in extracurricular activities and interscholastic athletics.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-441
HR0441,2015,131,Jim Butler,,As Adopted by the House,,"Honoring the Oak Hill High School Academic Decathlon team on placing first at the 2016 Division III National Championship.
",,Honoring the Oak Hill High School Academic Decathlon team on placing first at the 2016 Division III National Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-441
HR0442,2015,131,Brian Hill,,As Adopted by the House,,"Honoring the Cambridge City Band on its One Hundred Seventy-fifth Anniversary.
",,Honoring the Cambridge City Band on its One Hundred Seventy-fifth Anniversary.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-442
HB0442,2015,131,Sean O'Brien; Michael J. O'Brien,,As Introduced,Special Designations : Memorial Highways and Bridges; Transportation,Designates a memorial highway,House Transportation and Infrastructure Committee,"To enact section 5534.16 of the Revised Code to designate a portion of State Route 82 in Trumbull County as the ""Lance Corporal Stanley J. Sliwinski Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-442
HR0443,2015,131,Cliff Rosenberger,,As Adopted by the House,,Authorizing Forge Leadership Network to use the Ohio House Chambers to conduct its 2016 model legislature.,,Authorizing Forge Leadership Network to use the Ohio House Chambers to conduct its 2016 model legislature.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-443
HB0443,2015,131,Terry Johnson; Nickie J. Antonio,REPRESENTATIVES Heather Bishoff; Louis W. Blessing III; John Boccieri; Mike Duffey; Timothy Ginter; Sarah LaTourette; Rick Perales; Debbie Phillips,As Introduced,Commerce : Insurance; Health and Human Services : Health Care,Adopts requirements for medical step therapy protocols,House Insurance Committee,"To enact sections 3901.82, 3901.821, 3901.822, 5164.7511, 5164.7512, and 5164.7513 of the Revised Code to adopt requirements related to step therapy protocols implemented by health plan issuers and the Department of Medicaid.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-443
HB0444,2015,131,Louis W. Blessing III,REPRESENTATIVES Michael Ashford; John Becker; Terry Boose; Janine R. Boyd; Andrew Brenner; Tim W. Brown; Jim Buchy; Margaret Conditt; Jonathan Dever; Mike Dovilla; Denise Driehaus; Mike Duffey; Cheryl L. Grossman; Stephen D. Hambley; Michael Henne; Michele Lepore-Hagan; Nathan H. Manning; Michael J. O'Brien; John Patterson; Rick Perales; Debbie Phillips; Dan Ramos; Jeff Rezabek; John M. Rogers; Gary Scherer; Kirk Schuring; Michael Sheehy; Stephen Slesnick; Martin J. Sweeney; Andy Thompson; SENATORS Troy Balderson; Bill Beagle; Bill Coley; John Eklund; Bob D. Hackett; Cliff Hite; Scott Oelslager; Bill Seitz; Charleta B. Tavares; Cecil Thomas; Joe Uecker; Sandra R. Williams,As Enrolled,Liquor Control,Permits free liquor tasting samples for certain customers,Senate Agriculture Committee; House Government Accountability and Oversight Committee,"To amend section 4301.22 of the Revised Code to allow A-1-A, A-1c, and certain D liquor permit holders to provide free tasting samples of beer, wine, and spirituous liquor, as applicable, to a person who is 21 years old or older and a paying customer of the permit holder.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-444
HR0444,2015,131,Sean O'Brien,,As Adopted by the House,,"Honoring the Girard High School Robocats robotics team on winning the 2016 Ohio State FIRST Robotics Championship.
",,Honoring the Girard High School Robocats robotics team on winning the 2016 Ohio State FIRST Robotics Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-444
HR0445,2015,131,Margaret Ann Ruhl,,As Adopted by the House,,"Honoring the Fredericktown High School FFA environmental and natural resources team on winning the 2016 FFA State ENR Contest.
",,Honoring the Fredericktown High School FFA environmental and natural resources team on winning the 2016 FFA State ENR Contest.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-445
HB0445,2015,131,Mike Dovilla; Marlene Anielski,REPRESENTATIVES Steven Arndt; Louis W. Blessing III; John Boccieri; Teresa Fedor; Stephen D. Hambley; Rick Perales; Debbie Phillips; Jeff Rezabek,As Introduced,Education; Education : Higher Education; Education : Primary and Secondary Education,Changes the College Credit Plus Program,House Education Committee,"To amend sections 3365.03, 3365.032, 3365.04, and 3365.12 and to enact sections 3313.5314 and 3365.072 of the Revised Code to make changes to the College Credit Plus program and to specify that students participating in the program shall not be denied the opportunity to participate in extracurricular activities based solely upon participation in the CCP program.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-445
HB0446,2015,131,Nathan H. Manning,REPRESENTATIVES Marlene Anielski; Steven Arndt; Nan A. Baker; Terry Boose; Tim W. Brown; Margaret Conditt; Timothy Derickson; Mike Dovilla; Stephen D. Hambley; J. Kyle Koehler; Jeff McClain; Rick Perales; Jeff Rezabek; John M. Rogers; Tim Schaffer; Gary Scherer; Martin J. Sweeney,As Passed by the House,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Transportation; Transportation : Drivers' Licenses; Transportation : Traffic Offenses",Revises certain traffic offenses,"Senate Transportation, Commerce and Labor Committee; House Judiciary Committee","To amend sections 2929.14, 4506.01, 4510.04, and 4511.21 of the Revised Code to specify that the prison term that may be imposed for a third degree felony operating a vehicle while intoxicated (""OVI"") offense is a definite period of twelve, eighteen, twenty-four, thirty, thirty-six, forty-two, forty-eight, fifty-four, or sixty months, to add ""harmful intoxicant"" to the definition of ""drug of abuse"" for the purposes of commercial driver's licensing law, to allow a person to assert the existing affirmative defense of driving in an emergency with regard to a prosecution for driving under a suspended driver's license under specified laws, and to specify that certain enhanced penalties for speeding violations apply regardless of whether the offender previously has been convicted of or pleaded guilty to speeding.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-446
HR0446,2015,131,Jim Butler,,As Adopted by the House,,"Honoring the Oakwood High School Academic Decathlon team on placing first at the 2016 Division III National Championship.
",,Honoring the Oakwood High School Academic Decathlon team on placing first at the 2016 Division III National Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-446
HB0447,2015,131,Kirk Schuring; Stephen Slesnick,REPRESENTATIVES Niraj J. Antani; Nickie J. Antonio; Nicholas J. Celebrezze; Cheryl L. Grossman; Stephen D. Hambley; Stephen A. Huffman; Sarah LaTourette; Michele Lepore-Hagan; Ron Maag; Michael J. O'Brien; Sean O'Brien; Rick Perales; John M. Rogers; Margaret Ann Ruhl; Marilyn Slaby; Martin J. Sweeney,As Passed by the House,"Agriculture : Animals; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement",Prohibits killing a police dog in the line of duty,Senate Criminal Justice Committee; House State Government Committee,To amend section 2921.321 of the Revised Code to prohibit a person from intentionally killing a police dog in the line of duty.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-447
HR0447,2015,131,Tim Schaffer,,As Adopted by the House,,"Honoring the Pickerington High School North baseball team as the 2016 Division I State Champion.
",,Honoring the Pickerington High School North baseball team as the 2016 Division I State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-447
HR0448,2015,131,Doug Green,,As Adopted by the House,,"Honoring the Village of Aberdeen on its Bicentennial.
",,Honoring the Village of Aberdeen on its Bicentennial.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-448
HB0448,2015,131,Robert R. Cupp,REPRESENTATIVES Ron Amstutz; John Becker; Tim W. Brown; Tony Burkley; Mike Duffey; Teresa Fedor; Timothy Ginter; Doug Green; Cheryl L. Grossman; J. Kyle Koehler; Sean O'Brien; Mark J. Romanchuk; Tim Schaffer; Marilyn Slaby; Robert Sprague; Louis Terhar; Paul Zeltwanger,As Introduced,"Courts and Civil Law : Courts; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Criminal Records Checks",Prohibits certain offenders from changing name,House Judiciary Committee,"To amend sections 109.57, 109.572, 109.60, and 2717.01 of the Revised Code to prohibit a person who has been convicted of an unsealable offense from changing the person's name and to require a court that is considering a name change application to obtain a criminal records check to determine whether the person is ineligible for the change.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-448
HB0449,2015,131,Mark J. Romanchuk; Ron Amstutz,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Nan A. Baker; John Barnes; Heather Bishoff; John Boccieri; Kristin Boggs; Andrew Brenner; Tim W. Brown; Jim Buchy; Nicholas J. Celebrezze; Hearcel F. Craig; Robert R. Cupp; Mike Dovilla; Denise Driehaus; Cheryl L. Grossman; David Hall; Stephen D. Hambley; Stephanie Howse; Stephen A. Huffman; Christie Bryant Kuhns; David Leland; Michele Lepore-Hagan; Ron Maag; Jeff McClain; Sean O'Brien; Debbie Phillips; Dan Ramos; Alicia Reece; John M. Rogers; Margaret Ann Ruhl; Tim Schaffer; Michael Sheehy; Kent Smith; Robert Sprague; Martin J. Sweeney; Emilia Strong Sykes; Andy Thompson; Ron Young,As Passed by the House,Special Designations; Special Designations : Observances,Designates a commemorative day,Senate State and Local Government Committee; House State Government Committee,"To enact section 5.256 of the Revised Code to designate February 3 as ""Charles Follis Day.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-449
HR0449,2015,131,Gary Scherer,,As Adopted by the House,,"Honoring Brian Hall as a 2016 Division III State Track and Field Champion.
",,Honoring Brian Hall as a 2016 Division III State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-449
HR0450,2015,131,Tony Burkley,,As Adopted by the House,,"Honoring the Crestview High School softball team as the 2016 Division IV State Champion.
",,Honoring the Crestview High School softball team as the 2016 Division IV State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-450
HB0450,2015,131,Andy Thompson; David Hall,,As Introduced,"Agriculture; Agriculture : Animals; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government; State and Local Government : Local Government; State and Local Government : State Government",Permits retiring police officer to buy police dog or horse,House State Government Committee,To amend sections 9.62 and 721.15 of the Revised Code to authorize a law enforcement officer to purchase a police dog or horse for one dollar when the officer retires in good standing from a law enforcement agency and certain conditions are met.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-450
HB0451,2015,131,Terry Boose,REPRESENTATIVES Ron Amstutz; Nickie J. Antonio; Michael Ashford; Nan A. Baker; John Barnes; John Becker; Louis W. Blessing III; Kristin Boggs; Janine R. Boyd; Tim W. Brown; Jim Buchy; Jim Butler; Nicholas J. Celebrezze; Margaret Conditt; Hearcel F. Craig; Jonathan Dever; Denise Driehaus; Teresa Fedor; Cheryl L. Grossman; David Hall; Stephen D. Hambley; Bill Hayes; Greta Johnson; Christie Bryant Kuhns; Michele Lepore-Hagan; Nathan H. Manning; Jeff McClain; Michael J. O'Brien; Sean O'Brien; John Patterson; Dorothy Pelanda; Rick Perales; Dan Ramos; Alicia Reece; Jeff Rezabek; John M. Rogers; Scott K. Ryan; Gary Scherer; Kirk Schuring; Michael Sheehy; Marilyn Slaby; Kent Smith; Ryan Smith; Martin J. Sweeney; Emilia Strong Sykes; Louis Terhar; Andy Thompson; Ron Young; Paul Zeltwanger; SENATORS Kevin Bacon; Troy Balderson; Bill Coley; John Eklund; Keith Faber; Bob D. Hackett; Jim Hughes; Gayle Manning; Scott Oelslager; Bob Peterson; Tom Sawyer; Bill Seitz; Charleta B. Tavares; Cecil Thomas,As Enrolled,Courts and Civil Law : Civil Law; Health and Human Services : Health Care,Prohibits certain persons from making life support decisions,Senate Civil Justice Committee; House Judiciary Committee,"To amend sections 1337.13, 1337.17, 2133.05, 2133.08, 2133.09, and 2133.12 of the Revised Code to provide that an individual's statutory priority to decide whether or not to withhold or withdraw life-sustaining treatment for the individual's relative is forfeited if the individual is the subject of a temporary protection order or civil protection order and the relative is the alleged victim or if the individual and the relative are married and the parties to a divorce, dissolution, legal separation, or annulment proceeding, to void any objections to a living will made by a person whose statutory priority would be so forfeited, and to provide that an attorney in fact under a durable power of attorney for health care is competent to make decisions pertaining to life-sustaining treatment, nutrition, or hydration, only if the attorney in fact is not subject to a temporary protection order or civil protection order in which the principal is the alleged victim.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-451
HR0451,2015,131,Jonathan Dever,,As Adopted by the House,,"Honoring Nick Cedillo as a 2016 Division II State Track and Field Champion.
",,Honoring Nick Cedillo as a 2016 Division II State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-451
HR0452,2015,131,Jeff Rezabek,,As Adopted by the House,,"Honoring Aaron Deaton as a 2016 Division III State Track and Field Champion.
",,Honoring Aaron Deaton as a 2016 Division III State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-452
HB0452,2015,131,A. Nino Vitale,REPRESENTATIVES John Becker; Tom Brinkman; Jim Buchy; Ron Hood; Ron Young; Paul Zeltwanger,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms",Permits concealed carry in places of worship,House State Government Committee,To amend sections 2923.122 and 2923.126 of the Revised Code to generally permit a concealed handgun licensee to carry a concealed handgun in a place of worship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-452
HR0453,2015,131,Steven Arndt,,As Adopted by the House,,"Honoring Matthew Lamb as a 2016 Division III State Track and Field Champion.
",,Honoring Matthew Lamb as a 2016 Division III State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-453
HB0453,2015,131,Steven Arndt,REPRESENTATIVES Louis W. Blessing III; John Boccieri; Terry Boose; Cheryl L. Grossman; Rick Perales; Bill Reineke; Mark J. Romanchuk; Tim Schaffer; Louis Terhar,As Introduced,Special Designations : Memorial Highways and Bridges; Transportation,Designates a memorial highway,House Transportation and Infrastructure Committee,"To enact section 5534.15 of the Revised Code to designate a portion of State Route 6 in Erie County as the ""Army Specialist Dennis Ramon Memorial Highway.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-453
HR0454,2015,131,Steven Arndt,,As Adopted by the House,,"Honoring Davion Fisher as a 2016 Division I State Track and Field Champion.
",,Honoring Davion Fisher as a 2016 Division I State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-454
HB0454,2015,131,John Patterson,REPRESENTATIVES Michael J. O'Brien; John M. Rogers,As Introduced,Commerce; Taxation,Establishes sales tax holiday for back-to-school purchases,House Ways and Means Committee,"To amend sections 5739.02 and 5739.05 of the Revised Code to provide for a permanent three-day sales tax ""holiday"" each August during which sales of back-to-school clothing and school supplies are exempt from sales and use taxes.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-454
HB0455,2015,131,John Patterson; Kristina Roegner,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Steven Arndt; Nan A. Baker; Heather Bishoff; Tim W. Brown; Jim Buchy; Margaret Conditt; Mike Dovilla; Denise Driehaus; Stephen D. Hambley; David Leland; Michele Lepore-Hagan; Michael J. O'Brien; Sean O'Brien; Rick Perales; John M. Rogers; Kent Smith; Fred Strahorn; A. Nino Vitale; SENATORS Kevin Bacon; Capri S. Cafaro; Bill Coley; John Eklund; Keith Faber; Bob D. Hackett; Cliff Hite; Jim Hughes; Frank LaRose; Peggy Lehner; Gayle Manning; Scott Oelslager; Tom Patton; Tom Sawyer; Cecil Thomas; Sandra R. Williams; Kenny Yuko,As Enrolled,Transportation; Transportation : Traffic Offenses,Establishes boarding school zone special speed limit,"Senate Transportation, Commerce and Labor Committee; House Local Government Committee","To amend sections 4501.21, 4511.21, 4511.251, 4582.03, and 4582.27 and to enact sections 308.051, 4503.497, 4503.514, 4503.556, 4503.702, 4503.722, 4503.733, 4582.60, 5534.44, 5534.46, 5534.66, 5534.68, 5534.72, and 5534.92 of the Revised Code to authorize a municipal corporation or township to establish a boarding school zone and a special speed limit within that zone, to establish a 35-mph speed limit for certain highways located in a national park, to allow airport and port authorities to conduct meetings by video conference and teleconference, and to establish various memorial highways and special license plates.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-455
HR0455,2015,131,Steven Arndt,,As Adopted by the House,,"Honoring Hayden Snow as the 2016 Division III State Long Jump Champion.
",,Honoring Hayden Snow as the 2016 Division III State Long Jump Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-455
HR0456,2015,131,Stephanie Kunze,,As Adopted by the House,,"Honoring the Upper Arlington High School boys lacrosse team on winning the 2016 Division I State Championship.
",,Honoring the Upper Arlington High School boys lacrosse team on winning the 2016 Division I State Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-456
HB0456,2015,131,John Becker,REPRESENTATIVES Niraj J. Antani; Tom Brinkman; Michael Henne; Ron Hood; A. Nino Vitale,As Introduced,Elections,Addresses political parties,House Government Accountability and Oversight Committee,"To amend sections 3501.01, 3503.10, 3503.11, 3503.14, 3503.15, 3503.16, 3503.19, 3503.23, 3505.181, 3505.182, 3505.183, 3509.03, 3511.02, 3513.05, 3513.18, 3513.19, 3513.191, 3513.192, 3513.30, 3513.31, 3513.311, 3517.012, 3517.013, 3517.05, 3599.02, 3599.11, 3599.18, and 4507.06; to enact sections 3503.20, 3513.053, and 3513.054; to repeal sections 3513.20, 3517.014, and 3517.016 of the Revised Code; and to amend the version of section 4507.06 of the Revised Code that is scheduled to take effect January 1, 2017, to continue the provisions of this act on and after that effective date to revise the law concerning electors' political party affiliations, candidates for public office, and the removal of appointed political party central committee members.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-456
HR0457,2015,131,Stephanie Kunze,,As Adopted by the House,,"Honoring the Upper Arlington High School girls lacrosse team on securing the 2016 Division I State Championship title.
",,Honoring the Upper Arlington High School girls lacrosse team on securing the 2016 Division I State Championship title.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-457
HB0457,2015,131,Brian Hill; Scott K. Ryan,REPRESENTATIVES Nickie J. Antonio; Louis W. Blessing III; Tony Burkley; Jonathan Dever; Tim Schaffer; Andy Thompson,As Introduced,Transportation; Transportation : Vehicle Registration and Titling,Creates a special license plate,House Transportation and Infrastructure Committee,"To amend section 4501.21 and to enact section 4503.97 of the Revised Code to create the ""Fallen Linemen"" license plate.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-457
HR0458,2015,131,Stephanie Kunze,,As Adopted by the House,,"Honoring India Johnson on her 2016 Division I State outdoor track and field championship.
",,Honoring India Johnson on her 2016 Division I State outdoor track and field championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-458
HB0458,2015,131,Janine R. Boyd; Jeff Rezabek,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; Kathleen Clyde; Teresa Fedor; Stephanie Howse; Christie Bryant Kuhns; Michele Lepore-Hagan; Sean O'Brien; John Patterson; Debbie Phillips; Dan Ramos; Alicia Reece; Stephen Slesnick; Fred Strahorn; Martin J. Sweeney; Emilia Strong Sykes,As Introduced,Finance and Appropriations; Health and Human Services : Child Care; Juvenile and Family Law : Child Welfare; Juvenile and Family Law : Foster Care,Addresses foster care payments and kinship care navigators,House Community and Family Advancement Committee,"To amend section 5101.851 and to enact sections 5101.855 and 5101.856 of the Revised Code to provide foster care maintenance payments for children in the care of a kinship caregiver without requiring the caregiver to be certified to provide foster care and to require, rather than permit, the creation of the statewide program of kinship care navigators.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-458
HR0459,2015,131,Cliff Rosenberger; Fred Strahorn,REPRESENTATIVES Ron Amstutz; Kevin Boyce; Andrew Brenner; Bill Hayes; Ron Hood; Stephanie Kunze; Scott K. Ryan,As Adopted by the House,,In memory of John F. Wolfe.,House Rules and Reference Committee,In memory of John F. Wolfe.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-459
HB0459,2015,131,Kirk Schuring,,As Reported by the House Education Committee,Education; State and Local Government : State Government,Requires performance audits of educational service centers,House Education Committee,To enact section 3311.051 of the Revised Code to authorize the Auditor of State to conduct a performance audit of an educational service center and to require a comprehensive performance audit of all educational service centers.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-459
HR0460,2015,131,Anne Gonzales,,As Adopted by the House,,"Honoring the Incredibots as the 2016 FIRST LEGO League World Festival Champion.
",,Honoring the Incredibots as the 2016 FIRST LEGO League World Festival Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-460
HB0460,2015,131,A. Nino Vitale,REPRESENTATIVES John Becker; Andrew Brenner; Tom Brinkman; Jim Buchy; Doug Green; Ron Hood; Wes Retherford; Andy Thompson; Ron Young; Paul Zeltwanger,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Firearms; Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government : Public Officials and Employees",Prohibits enforcing federal firearms law,House State Government Committee,"To enact section 2923.26 of the Revised Code to prohibit the state, a political subdivision, and any official, agent, or employee of any state or local government agency from knowingly enforcing or attempting to enforce any federal statute or regulation regarding a firearm, and to declare an emergency.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-460
HR0461,2015,131,Sean O'Brien,,As Adopted by the House,,"Honoring the McDonald High School girls 4x400-meter relay team on winning the 2016 OHSAA Division III State Championship.
",,Honoring the McDonald High School girls 4x400-meter relay team on winning the 2016 OHSAA Division III State Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-461
HB0461,2015,131,Kristina Roegner,REPRESENTATIVES Louis W. Blessing III; John Boccieri; Terry Johnson; John M. Rogers; Marilyn Slaby,As Introduced,Transportation : Vehicle Equipment,Creates a special license plate,House Transportation and Infrastructure Committee,To amend section 4501.21 and to enact section 4503.565 of the Revised Code to establish the Cuyahoga Valley National Park license plate and to require a $15 contribution for the issuance of the license plate.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-461
HR0462,2015,131,Terry Johnson,,As Adopted by the House,,"Honoring the Wheelersburg High School softball team on winning the 2016 Division III State Championship.
",,Honoring the Wheelersburg High School softball team on winning the 2016 Division III State Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-462
HB0462,2015,131,Christina Hagan; Robert Sprague,REPRESENTATIVES Debbie Phillips,As Introduced,"Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement",Addresses police districts,House Local Government Committee,"To amend sections 505.482, 715.05, 2907.24, 2925.11, and 2925.61 of the Revised Code to authorize specified political subdivisions to establish a joint police district, to modify the membership of a joint police district governing body, to expand the offense of solicitation to also apply to a person who agrees with another to engage with the other person in sexual activity for hire, to provide that the ""prescription exemption"" from the drug possession offenses does not apply to a person who uses more of the drug than the maximum prescribed amount per day or the maximum amount to be used within the prescription timeline or who administers or takes the drug in a manner not prescribed by the prescribing health professional, and to provide immunity from civil liability to a peace officer who administers naloxone to a person who is apparently experiencing an opioid-related overdose.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-462
HB0463,2015,131,Jonathan Dever,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Steven Arndt; Nan A. Baker; John Becker; Louis W. Blessing III; John Boccieri; Tim W. Brown; Jim Buchy; Tony Burkley; Nicholas J. Celebrezze; Margaret Conditt; Hearcel F. Craig; Mike Dovilla; Mike Duffey; Timothy Ginter; Doug Green; Cheryl L. Grossman; Stephen D. Hambley; Michael Henne; David Leland; Michele Lepore-Hagan; Nathan H. Manning; Jeff McClain; Robert McColley; Michael J. O'Brien; Sean O'Brien; John Patterson; Rick Perales; Alicia Reece; Bill Reineke; Wes Retherford; Scott K. Ryan; Gary Scherer; Kirk Schuring; Marilyn Slaby; Stephen Slesnick; Kent Smith; Robert Sprague; Fred Strahorn; Martin J. Sweeney; Louis Terhar; Ron Young; SENATORS Kevin Bacon; Bill Coley; John Eklund; Bob D. Hackett; Cliff Hite; Shannon Jones; Peggy Lehner; Tom Patton; Bill Seitz; Joe Uecker,As Enrolled,Commerce; Commerce : Consumer Finance; Commerce : Financial Institutions; Commerce : Uniform Commercial Code; Economic Development; Housing and Real Property : Foreclosures; Taxation,Revises foreclosure laws,"Senate Civil Justice Committee; House Financial Institutions, Housing, and Urban Development Committee","To amend sections 307.94, 307.95, 323.47, 705.92, 1303.01, 1303.05, 1303.14, 1303.18, 1303.35, 1303.401, 1303.56, 1303.57, 1303.59, 1303.67, 1303.69, 1304.01, 1304.17, 1304.18, 1304.22, 1304.27, 1304.32, 1304.35, 1349.21, 1739.05, 2308.02, 2308.03, 2327.02, 2329.071, 2329.152, 2329.17, 2329.211, 2329.311, 2329.52, 3109.172, 3501.11, 3501.38, 3501.39, 3735.67, 3735.671, 4112.02, 4112.05, 4112.08, 4112.09, 4112.14, and 5709.87, to enact new section 1303.70 and sections 1751.84, 2308.031, 3901.88, 3923.84, and 4112.024, and to repeal section 1303.70 of the Revised Code relative to the Ohio Uniform Commercial Code, real property foreclosure and escrow transactions, certain partial property tax exemptions, and local ballot initiatives; to require the coverage of autism services; to reimburse child abuse and child neglect regional prevention council members for expenses and prohibit conflicts of interest; and to amend the statutory procedure for recalling certain municipal officials to include a deadline for filing a petition for recall.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-463
HR0463,2015,131,Anne Gonzales,,As Adopted by the House,,"Honoring Michael Fenster as a 2016 Wheelchair Division State Track and Field Champion.
",,Honoring Michael Fenster as a 2016 Wheelchair Division State Track and Field Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-463
HB0464,2015,131,Louis Terhar; Tom Brinkman,REPRESENTATIVES Marlene Anielski; John Becker; Heather Bishoff; Andrew Brenner; Jonathan Dever; Teresa Fedor; Terry Johnson; Al Landis; Michael J. O'Brien; Rick Perales; Wes Retherford; John M. Rogers; Cliff Rosenberger; A. Nino Vitale; Paul Zeltwanger,As Passed by the House,Education; Education : Higher Education; Military and Veterans,Eliminates scholarship repayment for certain Nat'l Guard members,"House Armed Services, Veterans Affairs, and Public Safety Committee","To amend section 5919.34 of the Revised Code to specify that a National Guard scholarship recipient who fails to complete the recipient's term of enlistment in the National Guard due to enlistment, warrant, commission, or appointment in the United States armed forces is not liable for repayment of the scholarship.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-464
HR0464,2015,131,Fred Strahorn; Niraj J. Antani; Michael Henne; Rick Perales,,As Adopted by the House,,"Honoring Team 5811 BONDS on receiving the 2016 World FIRST Championship Rookie All-Star Award.
",,Honoring Team 5811 BONDS on receiving the 2016 World FIRST Championship Rookie All-Star Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-464
HR0465,2015,131,Denise Driehaus,,As Adopted by the House,,"Honoring Dr. Santa J. Ono on his retirement.
",,Honoring Dr. Santa J. Ono on his retirement.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-465
