bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
SB404-FN,2024,Rebecca Whitley (D); David Watters (D); Jeb Bradley (R); Cindy Rosenwald (D); Donovan Fenton (D); Charles McMahon (R); Rebecca Perkins Kwoka (D); Shannon Chandley (D); David Paige (d); Donna Soucy (D); Suzanne Prentiss (D); Alexis Simpson (D); Debra Altschiller (D); Lou D'Allesandro (D); Mary Jane Wallner (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Rosenwald, Dist 13; Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Altschiller, Dist 24; Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. Chandley, Dist 11; Sen. Prentiss, Dist 5; Sen. D'Allesandro, Dist 20; Sen. Bradley, Dist 3; Rep. McMahon, Rock. 17; Rep. D. Paige, Carr. 1; Rep. Simpson, Rock. 33; Rep. Wallner, Merr. 19",(Second New Title) relative to expanding child care professionals' eligibility for the child care scholarship program.,2970,N,0355,CONCURRED,2024-05-30,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Special Committee on Childcare,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2970&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2970&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2970&sy=2024&txtsessionyear=2024&sortoption=
SB405-FN,2024,Timothy Lang (R); Carol McGuire (R); Leah Cushman (R); Howard  Pearl (R); Michael Moffett (R); Jess Edwards (R); Keith Murphy (R); Jason Osborne (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Pearl, Dist 17; Sen. Murphy, Dist 16; Rep. C. McGuire, Merr. 27; Rep. Moffett, Merr. 4; Rep. Osborne, Rock. 2; Rep. Cushman, Hills. 28; Rep. Edwards, Rock. 31",relative to repealing certain rulemaking authority regarding long-term care.,2982,N,None,INTERIM STUDY,2024-02-08,Health and Human Services,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2982&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2982&sy=2024&txtsessionyear=2024&sortoption=,
SB406-FN-A,2024,Donovan Fenton (D); Rebecca Whitley (D); Donna Soucy (D); Debra Altschiller (D); David Watters (D); Lou D'Allesandro (D); Rebecca Perkins Kwoka (D); Shannon Chandley (D); David Paige (d); Cindy Rosenwald (D); Suzanne Prentiss (D),"SPONSORS:	Sen. Fenton, Dist 10; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Whitley, Dist 15; Sen. Watters, Dist 4; Sen. Chandley, Dist 11; Sen. Prentiss, Dist 5; Sen. Soucy, Dist 18; Sen. D'Allesandro, Dist 20; Rep. D. Paige, Carr. 1",(New Title) making an appropriation to the department of health and human services to increase rates for shelter programs.,3003,N,0290,CONCURRED,2024-05-30,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,Finance,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3003&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3003&sy=2024&txtsessionyear=2024&sortoption=,
SB407-FN,2024,Suzanne Prentiss (D); Cindy Rosenwald (D); Shannon Chandley (D); Donovan Fenton (D); Rebecca Whitley (D); Lou D'Allesandro (D); David Watters (D); Bill Gannon (R); Jeffrey Goley (D); Debra Altschiller (D); Daniel Innis (R); Stephen Pearson (R); Rebecca Perkins Kwoka (D); Regina Birdsell (R); Jerry Stringham (D); Donna Soucy (D); Sharon Carson (R); Dan Wolf (R),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Rosenwald, Dist 13; Sen. Whitley, Dist 15; Sen. Gannon, Dist 23; Sen. Innis, Dist 7; Sen. Birdsell, Dist 19; Sen. Carson, Dist 14; Sen. Chandley, Dist 11; Sen. D'Allesandro, Dist 20; Rep. Goley, Hills. 21; Rep. S. Pearson, Rock. 13; Rep. Stringham, Graf. 3; Rep. Wolf, Merr. 7",(New Title) establishing a ground ambulance cost reporting program and a study by an independent actuarial and accounting expert of the cost of providing ground ambulance services in the state.,3036,N,0256,CONFERENCE REPORT ADOPTED,2024-05-30,Health and Human Services,CONFERENCE REPORT ADOPTED,2024-05-23,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3036&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3036&sy=2024&txtsessionyear=2024&sortoption=,
SB408,2024,Denise Ricciardi (R); Sharon Carson (R); Heidi Hamer (D); Rebecca Perkins Kwoka (D); Kathy Staub (D); Keith Ammon (R); Rebecca Whitley (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Perkins Kwoka, Dist 21; Sen. Whitley, Dist 15; Sen. Carson, Dist 14; Rep. Staub, Hills. 25; Rep. Hamer, Hills. 19; Rep. Ammon, Hills. 42",establishing a committee to study the effects of the housing crisis on the disability community.,3041,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,Health and Human Services,INEXPEDIENT TO LEGISLATE,2024-05-23,Special Committee on Housing,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3041&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3041&sy=2024&txtsessionyear=2024&sortoption=,
SB409-FN,2024,Suzanne Prentiss (D); Cindy Rosenwald (D); Sharon Carson (R); Donovan Fenton (D); Rebecca Whitley (D); Lou D'Allesandro (D); David Watters (D); Bill Gannon (R); Jeffrey Goley (D); Jeb Bradley (R); Daniel Innis (R); Stephen Pearson (R); Debra Altschiller (D); Donna Soucy (D); Jerry Stringham (D); Rebecca Perkins Kwoka (D); Shannon Chandley (D); Dan Wolf (R),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Bradley, Dist 3; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Whitley, Dist 15; Sen. Gannon, Dist 23; Sen. Innis, Dist 7; Sen. Soucy, Dist 18; Sen. Chandley, Dist 11; Sen. Carson, Dist 14; Sen. D'Allesandro, Dist 20; Rep. Goley, Hills. 21; Rep. S. Pearson, Rock. 13; Rep. Stringham, Graf. 3; Rep. Wolf, Merr. 7",(Second New Title) relative to reimbursement for ambulance services under the state Medicaid plan and making an appropriation therefor and making an appropriation to the department of health and human services to support recreational activities for individuals with developmental disabilities.,3045,N,0376,CONCURRED,2024-05-30,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3045&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3045&sy=2024&txtsessionyear=2024&sortoption=,
SB410-FN,2024,Rebecca Whitley (D); Rebecca Perkins Kwoka (D); Shannon Chandley (D); David Watters (D); Cindy Rosenwald (D); Angela Brennan (D); Donovan Fenton (D); Suzanne Prentiss (D); Megan Murray (D); Donna Soucy (D); Debra Altschiller (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. Soucy, Dist 18; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Prentiss, Dist 5; Sen. Altschiller, Dist 24; Sen. Chandley, Dist 11; Rep. Brennan, Merr. 9; Rep. M. Murray, Hills. 37",(New Title) making appropriations to the department of health and human services to support community and transitional housing through community mental health centers.,3048,N,None,LAID ON TABLE,2024-04-11,Health and Human Services,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3048&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3048&sy=2024&txtsessionyear=2024&sortoption=,
SB411-FN,2024,Rebecca Whitley (D); Donovan Fenton (D); Jeb Bradley (R); Lou D'Allesandro (D); Shannon Chandley (D); Angela Brennan (D); Rebecca Perkins Kwoka (D); Donna Soucy (D); Mark Pearson (R); Cindy Rosenwald (D); Suzanne Prentiss (D); Alexis Simpson (D); Denise Ricciardi (R); Debra Altschiller (D); Mary Jane Wallner (D); David Watters (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. D'Allesandro, Dist 20; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Ricciardi, Dist 9; Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. Chandley, Dist 11; Sen. Soucy, Dist 18; Sen. Prentiss, Dist 5; Sen. Altschiller, Dist 24; Sen. Bradley, Dist 3; Rep. Brennan, Merr. 9; Rep. M. Pearson, Rock. 34; Rep. Simpson, Rock. 33; Rep. Wallner, Merr. 19",(New Title) establishing a committee to study emergency mental health services for persons 21 years of age and younger in New Hampshire.,3049,N,0157,PASSED/ADOPTED WITH AMENDMENT,2024-04-05,Health and Human Services,PASSED/ADOPTED,2024-05-23,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3049&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3049&sy=2024&txtsessionyear=2024&sortoption=,
SB412-FN,2024,Cindy Rosenwald (D); Rebecca Whitley (D); Frances Nutter-Upham (D); Donovan Fenton (D); Suzanne Prentiss (D); Joe Schapiro (D),"SPONSORS:	Sen. Rosenwald, Dist 13; Sen. Fenton, Dist 10; Sen. Whitley, Dist 15; Sen. Prentiss, Dist 5; Rep. Nutter-Upham, Hills. 8; Rep. Schapiro, Ches. 16",relative to residential care and health facility licensing.,3052,N,0158,PASSED/ADOPTED,2024-03-07,Health and Human Services,PASSED/ADOPTED,2024-05-23,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3052&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3052&sy=2024&txtsessionyear=2024&sortoption=,
SB413-FN,2024,Denise Ricciardi (R); Donovan Fenton (D); Bill Boyd (R); Rebecca Perkins Kwoka (D); David Watters (D); Maureen Mooney (R); Keith Murphy (R); Shannon Chandley (D); Kristin Noble (R); Debra Altschiller (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Perkins Kwoka, Dist 21; Sen. Murphy, Dist 16; Sen. Altschiller, Dist 24; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Chandley, Dist 11; Rep. B. Boyd, Hills. 12; Rep. Mooney, Hills. 12; Rep. Noble, Hills. 2",(New Title) relative to civil actions for PFAS contamination and relative to the termination of tenancy at the expiration of the tenancy or lease term.,2942,N,None,NONCONCURRED,2024-05-30,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2024-05-09,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2942&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2942&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2942&sy=2024&txtsessionyear=2024&sortoption=
SB414-FN,2024,Bill Gannon (R); Howard  Pearl (R); Sharon Carson (R); Kevin Avard (R); Regina Birdsell (R); Kenneth Weyler (R); Ruth Ward (R); Daryl Abbas (R); Deb Hobson (R); Jeb Bradley (R); Carrie Gendreau (R); Susan Porcelli (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Avard, Dist 12; Sen. Ward, Dist 8; Sen. Bradley, Dist 3; Sen. Pearl, Dist 17; Sen. Birdsell, Dist 19; Sen. Abbas, Dist 22; Sen. Gendreau, Dist 1; Sen. Carson, Dist 14; Rep. Weyler, Rock. 14; Rep. Hobson, Rock. 14; Rep. Porcelli, Rock. 19",relative to establishing a mandatory minimum sentence for the crime of distribution of a controlled drug with death resulting.,2944,N,None,PASSED/ADOPTED,2024-03-07,Judiciary,LAID ON TABLE,2024-05-02,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2944&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2944&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2944&sy=2024&txtsessionyear=2024&sortoption=
SB415-FN,2024,Bill Gannon (R); Donna Soucy (D); Daryl Abbas (R); Kevin Avard (R); Sharon Carson (R); Deb Hobson (R); Jeb Bradley (R); Howard  Pearl (R); Tony Piemonte (R); Regina Birdsell (R); Carrie Gendreau (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Avard, Dist 12; Sen. Bradley, Dist 3; Sen. Birdsell, Dist 19; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. Pearl, Dist 17; Sen. Gendreau, Dist 1; Sen. Abbas, Dist 22; Rep. Hobson, Rock. 14; Rep. Piemonte, Rock. 9",relative to the penalty for certain fentanyl-related offenses.,2945,N,None,PASSED/ADOPTED,2024-03-07,Judiciary,INTERIM STUDY,2024-05-02,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2945&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2945&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2945&sy=2024&txtsessionyear=2024&sortoption=
SB416-FN,2024,Bill Gannon (R); Daryl Abbas (R); Tony Piemonte (R); James Gray (R); Regina Birdsell (R); Tina Harley (R); Carrie Gendreau (R); Sharon Carson (R); Emily Phillips (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Gray, Dist 6; Sen. Gendreau, Dist 1; Sen. Abbas, Dist 22; Sen. Birdsell, Dist 19; Sen. Carson, Dist 14; Rep. Piemonte, Rock. 9; Rep. Harley, Rock. 30; Rep. Phillips, Rock. 7",relative to the penalties for certain driving offenses while released on bail for certain offenses.,2948,N,None,INTERIM STUDY,2024-03-21,Judiciary,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2948&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2948&sy=2024&txtsessionyear=2024&sortoption=,
SB417-FN,2024,Rebecca Whitley (D); Rebecca Perkins Kwoka (D); Gaby Grossman (D); Lou D'Allesandro (D); Donna Soucy (D); Patrick Long (D); Cindy Rosenwald (D); Sharon Carson (R); Mark Pearson (R); Debra Altschiller (D); David Watters (D); Mary Jane Wallner (D); Suzanne Prentiss (D); Shannon Chandley (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. D'Allesandro, Dist 20; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Prentiss, Dist 5; Sen. Perkins Kwoka, Dist 21; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. Watters, Dist 4; Sen. Chandley, Dist 11; Rep. Grossman, Rock. 11; Rep. Long, Hills. 23; Rep. M. Pearson, Rock. 34; Rep. Wallner, Merr. 19",relative to out-of-home placements for children.,2976,N,0377,CONFERENCE REPORT ADOPTED,2024-05-30,Judiciary,CONFERENCE REPORT ADOPTED,2024-05-23,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2976&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2976&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2976&sy=2024&txtsessionyear=2024&sortoption=
SB418-FN,2024,Bill Gannon (R); Regina Birdsell (R); Carrie Gendreau (R); Kevin Avard (R); Sharon Carson (R); Deb Hobson (R); Jeb Bradley (R); Howard  Pearl (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Avard, Dist 12; Sen. Bradley, Dist 3; Sen. Birdsell, Dist 19; Sen. Carson, Dist 14; Sen. Pearl, Dist 17; Sen. Gendreau, Dist 1; Rep. Hobson, Rock. 14",(New Title) relative to refusal of consent to testing to determine alcohol concentration and penalties for aggravated driving while intoxicated.,2977,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,Judiciary,INEXPEDIENT TO LEGISLATE,2024-05-23,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2977&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2977&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2977&sy=2024&txtsessionyear=2024&sortoption=
SB419-FN,2024,Bill Gannon (R); Regina Birdsell (R); Tony Piemonte (R); Timothy Lang (R); Deb Hobson (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Lang, Dist 2; Sen. Birdsell, Dist 19; Rep. Hobson, Rock. 14; Rep. Piemonte, Rock. 9",(Second New Title) relative to the annual data report on the therapeutic use of cannabis program and relative to permitting qualifying patients and designated caregivers to cultivate cannabis for therapeutic use.,2980,N,None,NONCONCURRED,2024-05-30,Judiciary,PASSED/ADOPTED WITH AMENDMENT,2024-05-23,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2980&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2980&sy=2024&txtsessionyear=2024&sortoption=,
SB420,2024,Rebecca Whitley (D); Lou D'Allesandro (D); Shannon Chandley (D); David Watters (D); Donna Soucy (D); David Meuse (D); Rebecca Perkins Kwoka (D); Donovan Fenton (D); Jonah Wheeler (D); Kevin Avard (R),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Watters, Dist 4; Sen. Perkins Kwoka, Dist 21; Sen. Avard, Dist 12; Sen. D'Allesandro, Dist 20; Sen. Soucy, Dist 18; Sen. Fenton, Dist 10; Sen. Chandley, Dist 11; Rep. Meuse, Rock. 37; Rep. Wheeler, Hills. 33",relative to requiring an additional report from the legislative study committee concerning the long-term impact of the New Hampshire adult parole system.,2984,N,0039,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,Judiciary,PASSED/ADOPTED,2024-05-02,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2984&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2984&sy=2024&txtsessionyear=2024&sortoption=,
SB421-FN,2024,Howard  Pearl (R); Ruth Ward (R); Daniel Innis (R); David Watters (D); Timothy Lang (R); Carrie Gendreau (R); Bill Gannon (R); Regina Birdsell (R),"SPONSORS:	Sen. Pearl, Dist 17; Sen. Watters, Dist 4; Sen. Gannon, Dist 23; Sen. Ward, Dist 8; Sen. Lang, Dist 2; Sen. Birdsell, Dist 19; Sen. Innis, Dist 7; Sen. Gendreau, Dist 1",relative to felony criminal threatening.,2985,N,None,INTERIM STUDY,2024-02-15,Judiciary,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2985&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2985&sy=2024&txtsessionyear=2024&sortoption=,
SB422,2024,Sharon Carson (R); Marjorie Smith (D); Rebecca McWilliams (D); Rebecca Perkins Kwoka (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Perkins Kwoka, Dist 21; Rep. M. Smith, Straf. 10; Rep. McWilliams, Merr. 30",changing several references and modifying language in parentage and birth records.,2988,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-04-11,Judiciary,INDEFINITELY POSTPONED,2024-05-09,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2988&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2988&sy=2024&txtsessionyear=2024&sortoption=,
SB423,2024,Sharon Carson (R); Donna Soucy (D); Marjorie Smith (D); Regina Birdsell (R); Katelyn Kuttab (R),"SPONSORS:	Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Sen. Soucy, Dist 18; Rep. Kuttab, Rock. 17; Rep. M. Smith, Straf. 10",relative to mandatory disclosure of insurance policy limits.,2989,N,None,PASSED/ADOPTED WITH AMENDMENT,2024-04-11,Judiciary,INEXPEDIENT TO LEGISLATE,2024-05-23,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2989&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2989&sy=2024&txtsessionyear=2024&sortoption=,
SB424,2024,Rebecca Whitley (D); Rebecca Perkins Kwoka (D); David Watters (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4",relative to reductions of maximum sentences while on parole.,3035,N,0084,PASSED/ADOPTED,2024-03-21,Judiciary,PASSED/ADOPTED,2024-05-02,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3035&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3035&sy=2024&txtsessionyear=2024&sortoption=,
SB425,2024,Bill Gannon (R); Ruth Ward (R); Keith Murphy (R); David Watters (D); Howard  Pearl (R); Oliver Ford (R); Kevin Avard (R); Denise Ricciardi (R); Tony Piemonte (R); Lou D'Allesandro (D); Carrie Gendreau (R); Joseph Guthrie (R); Daniel Innis (R); Sharon Carson (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Watters, Dist 4; Sen. Avard, Dist 12; Sen. D'Allesandro, Dist 20; Sen. Innis, Dist 7; Sen. Ward, Dist 8; Sen. Pearl, Dist 17; Sen. Ricciardi, Dist 9; Sen. Gendreau, Dist 1; Sen. Carson, Dist 14; Sen. Murphy, Dist 16; Rep. O. Ford, Rock. 3; Rep. Piemonte, Rock. 9; Rep. Guthrie, Rock. 15",relative to bail commissioner fees.,3037,N,None,PASSED/ADOPTED,2024-03-07,Judiciary,INTERIM STUDY,2024-05-23,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3037&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3037&sy=2024&txtsessionyear=2024&sortoption=,
SB426-FN,2024,Bill Gannon (R); Carrie Gendreau (R); Mark Pearson (R); David Watters (D); Donna Soucy (D); Deb Hobson (R); Kevin Avard (R),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Watters, Dist 4; Sen. Avard, Dist 12; Sen. Gendreau, Dist 1; Sen. Soucy, Dist 18; Rep. M. Pearson, Rock. 34; Rep. Hobson, Rock. 14",(New Title) relative to the transportation of marijuana in a motor vehicle or OHRV.,3039,N,0159,PASSED/ADOPTED WITH AMENDMENT,2024-03-21,Judiciary,PASSED/ADOPTED,2024-05-09,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=3039&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=3039&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=3039&sy=2024&txtsessionyear=2024&sortoption=
SB427-FN,2024,Timothy Lang (R); Howard  Pearl (R); Michael Moffett (R); Daniel Innis (R); Matthew Coker (R); Scott Wallace (R); Keith Murphy (R); Alicia Lekas (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Innis, Dist 7; Sen. Murphy, Dist 16; Sen. Pearl, Dist 17; Rep. Coker, Belk. 2; Rep. A. Lekas, Hills. 38; Rep. Moffett, Merr. 4; Rep. Wallace, Rock. 8",relative to establishing an alternative driver education program.,2949,N,None,INTERIM STUDY,2024-03-07,Transportation,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2949&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2949&sy=2024&txtsessionyear=2024&sortoption=,
SB428-FN-A,2024,Denise Ricciardi (R); Donovan Fenton (D); David Watters (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Fenton, Dist 10; Sen. Watters, Dist 4",relative to the use of automated license plate readers by law enforcement officers.,2950,N,None,INTERIM STUDY,2024-02-08,Transportation,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2950&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2950&sy=2024&txtsessionyear=2024&sortoption=,
SB429,2024,Denise Ricciardi (R); David Watters (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Watters, Dist 4",relative to the color of executive council official cover plates.,2952,N,0257,PASSED/ADOPTED,2024-02-08,Transportation,PASSED/ADOPTED,2024-05-23,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2952&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2952&sy=2024&txtsessionyear=2024&sortoption=,
SB430,2024,Regina Birdsell (R),"SPONSORS:	Sen. Birdsell, Dist 19","(New Title) relative to establishing a council to study the impacts of electric vehicles, e-mobility devices, and the associated lithium-ion batteries on first responder response, the environment, building and fire codes, life safety, and property protection.",2959,N,0085,PASSED/ADOPTED WITH AMENDMENT,2024-02-08,Transportation,PASSED/ADOPTED,2024-05-02,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2959&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2959&sy=2024&txtsessionyear=2024&sortoption=,
