bill_number,session_year,chamber,action_date,action,order
HB137,2023,S,2023-04-13,"Committee Amendment #2023-1338s, AA, VV; 04/13/2023; SJ 13",9
HB137,2023,S,2023-04-13,"Ought to Pass with Amendment 2023-1338s, MA, VV; OT3rdg; 04/13/2023; SJ 13",10
HB137,2023,H,2023-05-18,House Concurs with Senate Amendment 2023-1338s (Rep. T. Walsh): MA VV 05/18/2023 HJ 14 P. 3,11
HB137,2023,S,2023-06-14,"Enrolled Bill Amendment #2023-2181e Adopted, VV, (In recess of 06/08/2023); SJ 19",12
HB137,2023,H,2023-06-15,Enrolled Bill Amendment #2023-2181e: AA VV (in recess of) 06/08/2023 HJ 15 P. 76,13
HB137,2023,S,2023-06-21,"Enrolled Adopted, VV, (In recess 06/15/2023); SJ 20",14
HB137,2023,H,2023-06-21,Enrolled (in recess of) 06/15/2023 HJ 16 P. 15,15
HB137,2023,H,2023-07-12,Signed by Governor Sununu 06/30/2023; Chapter 116; Eff: I. Sec 3 eff 6/30/23 II. Rem eff 8/29/23 HJ 17,16
HB138,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Environment and Agriculture,1
HB138,2023,H,2023-01-10,Public Hearing: 01/17/2023 10:15 am LOB 301-303,2
HB138,2023,H,2023-01-25,Executive Session: 01/31/2023 10:30 am LOB 301-303,3
HB138,2023,H,2023-02-09,Committee Report: Ought to Pass 01/31/2023 (Vote 20-0; CC) HC 11 P. 6,4
HB138,2023,H,2023-02-14,Ought to Pass: MA VV 02/14/2023 HJ 5,5
HB138,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Executive Departments and Administration; SJ 9,6
HB138,2023,S,2023-03-08,"Hearing: 03/15/2023, Room 103, SH, 10:45 am; SC 13",7
HB138,2023,S,2023-04-06,"Committee Report: Ought to Pass, 04/13/2023; SC 17",8
HB138,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",9
HB138,2023,S,2023-05-02,"Enrolled Adopted, VV, (In recess 04/13/2023); SJ 14",10
HB138,2023,H,2023-05-02,Enrolled (in recess of) 04/06/2023,11
HB138,2023,H,2023-05-08,Signed by Governor Sununu 05/04/2023; Chapter 13; eff: 07/03/2023,12
HB139,2023,H,2022-12-28,"Introduced 01/04/2023 and referred to Science, Technology and Energy",1
HB139,2023,H,2023-01-25,Public Hearing: 02/03/2023 02:00 pm LOB 302-304,2
HB139,2023,H,2023-02-01,==RECESSED== Executive Session: 02/06/2023 01:30 pm LOB 302-304,3
HB139,2023,H,2023-02-27,==CONTINUED== Executive Session: 03/13/2023 10:30 am LOB 302-304,4
HB139,2023,H,2023-03-15,Committee Report: Without Recommendation 03/13/2023 (Vote ; RC) HC 16 P. 41,5
HB139,2023,H,2023-03-23,Lay HB139 on Table (Rep. Vose): MF DV 179-197 03/23/2023 HJ 11 P. 40,6
HB139,2023,H,2023-03-23,Ought to Pass: MA RC 188-186 03/23/2023 HJ 11 P. 43,7
HB139,2023,H,2023-03-23,Reconsider HB139 (Rep. Adjutant): MF DV 185-192 03/23/2023 HJ 11 P. 43,8
HB139,2023,S,2023-03-24,Introduced 03/23/2023 and Referred to Energy and Natural Resources; SJ 12,9
HB139,2023,S,2023-05-04,"Hearing: 05/09/2023, Room 103, SH, 09:15 am; SC 21",10
HB139,2023,S,2023-05-16,"Committee Report: Ought to Pass with Amendment #2023-1875s, 05/18/2023; Vote 5-0; CC; SC 22A",11
HB139,2023,S,2023-05-18,"Committee Amendment #2023-1875s, AA, VV; 05/18/2023; SJ 15",12
HB139,2023,S,2023-05-18,"Ought to Pass with Amendment 2023-1875s, MA, VV; OT3rdg; 05/18/2023; SJ 15",13
HB139,2023,S,2023-06-01,"Sen. Perkins Kwoka Moved to Reconsider the following action taken by this Body: Reconsider the Vote on Third Reading and Final Passage, Rescind Third Reading and Reconsider the Vote on Ought to Pass with Amendment, MA VV; 06/01/2023; SJ 16",14
HB139,2023,S,2023-06-01,"Sen. Perkins Kwoka Floor Amendment #2023-2071s, AA, VV; 06/01/2023; SJ 16",15
HB139,2023,S,2023-06-01,"Ought to Pass with Amendment 2023-2071s, MA, VV; OT3rdg; 06/01/2023; SJ 16",16
HB139,2023,H,2023-06-15,House Concurs with Senate Amendment 2023-2071s and 2023-1875s (Rep. Vose): MA VV 06/15/2023 HJ 16 P. 3,17
HB139,2023,S,2023-06-28,"Enrolled Adopted, VV, (In recess 06/15/2023); SJ 20",18
HB139,2023,H,2023-06-28,Enrolled (in recess of) 06/15/2023 HJ 16 P. 16,19
HB139,2023,H,2023-08-01,Signed by Governor Sununu 07/28/2023; Chapter 148; eff: I. Sec 4 eff 11/1/2030 II. Rem eff 7/1/23 HJ 17,20
HB140,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Executive Departments and Administration,1
HB140,2023,H,2023-01-05,Public Hearing: 01/11/2023 01:45 pm LOB 306-308,2
HB140,2023,H,2023-01-25,Executive Session: 01/11/2023 01:45 pm LOB 306-308,3
HB140,2023,H,2023-01-25,Committee Report: Inexpedient to Legislate HB140 01/11/2023 (Vote 19-0; CC) HC 9 P. 3,4
HB140,2023,H,2023-02-01,"Removed from Consent (Reps. Wheeler, Monteil, Horrigan, Gerhard, Yokela, A. Lekas, H. Howard, T. Lekas, Read, A. Murray) 02/01/2023",5
HB140,2023,H,2023-02-02,Inexpedient to Legislate: MA VV 02/02/2023 HJ 4,6
HB141,2023,H,2022-12-28,"Introduced 01/04/2023 and referred to Resources, Recreation and Development",1
HB141,2023,H,2023-01-11,Public Hearing: 01/18/2023 10:45 am LOB 305-307,2
HB141,2023,H,2023-02-16,Executive Session: 03/08/2023 11:00 am LOB 305-307,3
HB141,2023,H,2023-03-14,Committee Report: Inexpedient to Legislate HB141 03/08/2023 (Vote 20-0; CC) HC 16 P. 12,4
HB141,2023,H,2023-03-22,Inexpedient to Legislate: MA VV 03/22/2023 HJ 10 P. 23,5
HB142,2023,H,2022-12-28,"Introduced 01/04/2023 and referred to Science, Technology and Energy",1
HB142,2023,H,2023-02-27,Public Hearing: 03/07/2023 10:30 am LOB 302-304,2
HB142,2023,H,2023-03-07,==CONTINUED== Public Hearing: 03/13/2023 09:10 am LOB 302-304,3
HB142,2023,H,2023-02-27,Executive Session: 03/13/2023 10:30 am LOB 302-304,4
HB142,2023,H,2023-03-14,Majority Committee Report: Ought to Pass with Amendment #2023-0939h 03/13/2023 (Vote 18-2; RC) HC 16 P. 42,5
HB142,2023,H,2023-03-14,Minority Committee Report: Inexpedient to Legislate,6
HB142,2023,H,2023-03-23,Amendment #2023-0939h: AA VV 03/23/2023 HJ 11 P. 43,7
HB142,2023,H,2023-03-24,Ought to Pass with Amendment 2023-0939h: MA RC 269-109 03/23/2023 HJ 11 P. 44,8
HB142,2023,S,2023-03-24,Introduced 03/23/2023 and Referred to Energy and Natural Resources; SJ 12,9
HB142,2023,S,2023-04-05,"Hearing: 04/11/2023, Room 103, SH, 09:00 am; SC 17",10
HB142,2023,S,2023-05-10,"Committee Report: Ought to Pass, 05/18/2023; SC 22",11
HB142,2023,S,2023-05-18,"Ought to Pass: MA, VV; OT3rdg; 05/18/2023; SJ 15",12
HB142,2023,S,2023-06-13,"Enrolled Adopted, VV, (In recess 06/08/2023); SJ 19",13
HB142,2023,H,2023-06-13,Enrolled (in recess of) 06/08/2023 HJ 15,14
HB142,2023,H,2023-08-21,Vetoed by Governor Sununu 08/18/2023 HJ 17,15
HB142,2023,H,2023-10-26,Veto Sustained 10/26/2023: RC 194-159 Lacking Necessary Two-Thirds Vote HJ 18 P. 5,16
HB143,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB143,2023,H,2023-01-11,Public Hearing: 01/19/2023 10:00 am LOB 202-204,2
HB143,2023,H,2023-01-26,Executive Session: 01/19/2023 10:00 am LOB 202-204,3
HB143,2023,H,2023-01-31,Committee Report: Inexpedient to Legislate HB 143 01/19/2023 (Vote 18-1; CC) HC 11 P. 3,4
HB143,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,5
HB146-FN,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Commerce and Consumer Affairs,1
HB146-FN,2023,H,2023-01-05,Public Hearing: 01/12/2023 10:00 am LOB 302-304,2
HB146-FN,2023,H,2023-01-25,Subcommittee Work Session: 02/01/2023 11:00 am LOB 302-304,3
HB146-FN,2023,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 302-304,4
HB146-FN,2023,H,2023-02-13,Committee Report: Inexpedient to Legislate HB 146-FN 02/02/2023 (Vote 19-1; CC) HC 12 P. 3,5
HB146-FN,2023,H,2023-02-22,Inexpedient to Legislate: MA VV 02/22/2023 HJ 6 P. 4,6
HB148,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Municipal and County Government,1
HB148,2023,H,2023-01-05,Public Hearing: 01/11/2023 11:00 am LOB 301-303,2
HB148,2023,H,2023-01-11,Executive Session: 01/19/2023 10:30 am LOB 301-303,3
HB148,2023,H,2023-01-25,Committee Report: Inexpedient to Legislate HB148 01/25/2023 (Vote 18-2; CC) HC 9 P. 5,4
HB148,2023,H,2023-01-30,"Removed from Consent (Reps. Edwards, Edgar, Lynn, D. Thomas, M. Pearson, Potucek, Aron, Vose, Janigian, S. Smith) 01/27/2023",5
HB148,2023,H,2023-02-02,Lay HB148 on Table (Rep. L. Sanborn): MA VV 02/02/2023 HJ 4 P. 12,6
HB148,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",7
HB150,2023,H,2022-12-28,"Introduced 01/04/2023 and referred to Labor, Industrial and Rehabilitative Services",1
HB150,2023,H,2023-01-11,Public Hearing: 01/26/2023 02:00 pm LOB 305-307,2
HB150,2023,H,2023-02-09,Executive Session: 02/16/2023 11:15 am LOB 307,3
HB150,2023,H,2023-03-13,Committee Report: Without Recommendation 02/16/2023 (Vote ; RC) HC 16 P. 39,4
HB150,2023,H,2023-03-23,Ought to Pass: MA DV 204-179 03/23/2023 HJ 11 P. 35,5
HB150,2023,S,2023-03-24,Introduced 03/23/2023 and Referred to Commerce; SJ 12,6
HB150,2023,S,2023-04-04,"Hearing: 04/11/2023, Room 100, SH, 09:40 am; SC 17",7
HB150,2023,S,2023-05-16,"Committee Report: Inexpedient to Legislate, 05/18/2023; SC 22A",8
HB150,2023,S,2023-05-18,"Sen. Soucy Moved to Rerefer to Committee, RC 12Y-12N, MF; 05/18/2023; SJ 15",9
HB150,2023,S,2023-05-18,"Sen. Gannon Moved Laid on Table, MA, VV; 05/18/2023; SJ 15",10
HB150,2023,S,2023-05-18,Pending Motion Inexpedient to Legislate; 05/18/2023; SJ 15,11
HB150,2023,S,2023-12-20,"Inexpedient to Legislate, Senate Rule 3-23, Adjournment 10/26/2023; SJ 21",12
HB151,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Children and Family Law,1
HB151,2023,H,2023-01-11,Public Hearing: 01/17/2023 01:00 pm LOB 206-208,2
HB151,2023,H,2023-01-20,Executive Session: 01/17/2023 02:00 pm LOB 206-208,3
HB151,2023,H,2023-01-27,Majority Committee Report: Ought to Pass 01/17/23 (Vote 10-5; RC) HC 12 P. 17,4
HB151,2023,H,2023-01-27,Minority Committee Report: Inexpedient to Legislate,5
HB151,2023,H,2023-02-22,Ought to Pass: MA DV 199-155 02/22/2023 HJ 6 P. 64,6
HB151,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Judiciary; SJ 9,7
HB151,2023,S,2023-03-15,"Hearing: 03/21/2023, Room 100, SH, 01:45 pm; SC 14",8
HB151,2023,S,2023-03-21,"Committee Report: Ought to Pass, 03/30/2023; SC 15",9
HB151,2023,S,2023-03-30,"Ought to Pass: MA, VV; OT3rdg; 03/30/2023; SJ 12",10
HB151,2023,S,2023-04-26,"Enrolled Adopted, VV, (In recess 04/13/2023); SJ 14",11
HB151,2023,H,2023-04-26,Enrolled (in recess of) 04/06/2023,12
HB151,2023,H,2023-05-08,Signed by Governor Sununu 05/04/2023; Chapter 14; eff: 05/04/2023,13
HB152,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Environment and Agriculture,1
HB152,2023,H,2023-01-10,Public Hearing: 01/17/2023 10:30 am LOB 301-303,2
HB152,2023,H,2023-01-25,Executive Session: 01/31/2023 10:30 am LOB 301-303,3
HB152,2023,H,2023-02-09,Committee Report: Ought to Pass 01/31/2023 (Vote 20-0; CC) HC 11 P. 6,4
HB152,2023,H,2023-02-14,Ought to Pass: MA VV 02/14/2023 HJ 5,5
HB152,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Energy and Natural Resources; SJ 9,6
HB152,2023,S,2023-03-09,"==CANCELLED== Hearing: 03/14/2023, Room 103, SH, 09:15 am; SC 13",7
HB152,2023,S,2023-03-13,"==RESCHEDULED== Hearing: 03/21/2023, Room 103, SH, 09:15 am; SC 14",8
HB152,2023,S,2023-03-23,"Committee Report: Ought to Pass with Amendment #2023-1141s, 03/30/2023; Vote 5-0; CC; SC 15",9
HB152,2023,S,2023-03-30,"Committee Amendment #2023-1141s, AA, VV; 03/30/2023; SJ 12",10
HB152,2023,S,2023-03-30,"Ought to Pass with Amendment 2023-1141s, MA, VV; OT3rdg; 03/30/2023; SJ 12",11
HB152,2023,H,2023-05-04,House Concurs with Senate Amendment 2023-1141s (Rep. Aron): MA VV 05/04/2023 HJ 13 P. 2,12
HB152,2023,S,2023-06-13,"Enrolled Adopted, VV, (In recess 06/08/2023); SJ 19",13
HB152,2023,H,2023-06-13,Enrolled (in recess of) 06/08/2023 HJ 15,14
HB152,2023,H,2023-06-21,Signed by Governor Sununu 06/20/2023; Chapter 82; Eff: 08/19/2023,15
HB153,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Transportation,1
HB153,2023,H,2023-01-11,Public Hearing: 01/17/2023 02:30 pm LOB 201-203,2
HB153,2023,H,2023-02-03,==RECESSED== Executive Session: 02/07/2023 02:00 pm LOB 201-203,3
HB153,2023,H,2023-02-16,==CONTINUED== Executive Session: 02/21/2023 02:00 pm LOB 201-203,4
HB153,2023,H,2023-02-24,Committee Report: Ought to Pass with Amendment #2023-0552h 02/21/2023 (Vote 20-0; CC) HC 14 P. 8,5
HB153,2023,H,2023-03-09,Amendment #2023-0552h: AA VV 03/09/2023 HJ 8 P. 11,6
HB153,2023,H,2023-03-09,Ought to Pass with Amendment 2023-0552h: MA VV 03/09/2023 HJ 8 P. 11,7
HB153,2023,S,2023-03-14,Introduced 03/09/2023 and Referred to Transportation; SJ 10,8
HB153,2023,S,2023-03-21,"Hearing: 03/28/2023, Room 101, LOB, 01:30 pm; SC 15",9
HB153,2023,S,2023-03-28,"Committee Report: Ought to Pass, 04/13/2023; Vote 5-0; CC; SC 17",10
HB153,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",11
HB153,2023,S,2023-05-12,"Enrolled Adopted, VV, (In recess 05/11/2023); SJ 15",12
HB153,2023,H,2023-05-15,Enrolled (in recess of) 05/04/2023,13
HB153,2023,H,2023-05-19,Signed by Governor Sununu 05/17/2023; Chapter 28; Eff: 07/16/2023,14
HB156,2023,H,2022-12-28,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB156,2023,H,2023-01-31,Public Hearing: 02/09/2023 10:15 am LOB 202-204,2
HB156,2023,H,2023-02-07,Executive Session: 02/24/2023 09:00 am LOB 202-204,3
HB156,2023,H,2023-03-01,Committee Report: Ought to Pass with Amendment #2023-0682h 02/24/2023 (Vote 20-0; CC) HC 14 P. 3,4
HB156,2023,H,2023-03-09,Amendment #2023-0682h: AA VV 03/09/2023 HJ 8 P. 3,5
HB156,2023,H,2023-03-09,Ought to Pass with Amendment 2023-0682h: MA VV 03/09/2023 HJ 8 P. 3,6
HB156,2023,S,2023-03-14,Introduced 03/09/2023 and Referred to Judiciary; SJ 10,7
HB156,2023,S,2023-04-12,"Hearing: 04/25/2023, Room 100, SH, 01:15 pm; SC 18",8
HB156,2023,S,2023-05-01,"Committee Report: Inexpedient to Legislate, 05/11/2023; SC 21",9
HB156,2023,S,2023-05-11,"Inexpedient to Legislate, RC 14Y-10N, MA === BILL KILLED ===; 05/11/2023; SJ 14",10
HB158-FN,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB158-FN,2023,H,2023-01-18,Public Hearing: 01/27/2023 02:15 pm LOB 202-204,2
HB158-FN,2023,H,2023-02-01,Executive Session: 02/10/2023 11:00 am LOB 202-204,3
HB158-FN,2023,H,2023-02-16,Committee Report: Inexpedient to Legislate HB158-FN 02/10/2023 (Vote 20-0; CC) HC 12 P. 4,4
HB158-FN,2023,H,2023-02-22,Inexpedient to Legislate: MA VV 02/22/2023 HJ 6 P. 5,5
HB160,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB160,2023,H,2023-01-11,Public Hearing: 01/19/2023 10:45 am LOB 202-204,2
HB160,2023,H,2023-01-24,Executive Session: 02/03/2023 09:00 am LOB 202-204,3
HB160,2023,H,2023-02-15,Majority Committee Report: Inexpedient to Legislate HB160 02/03/2023 (Vote 14-6; RC) HC 12 P. 17,4
HB160,2023,H,2023-02-15,Minority Committee Report: Ought to Pass,5
HB160,2023,H,2023-02-22,Inexpedient to Legislate: MA DV 223-129 02/22/2023 HJ 6 P. 64,6
HB161,2023,H,2023-01-03,"Introduced 01/04/2023 and referred to Science, Technology and Energy",1
HB161,2023,H,2023-01-25,Public Hearing: 01/31/2023 11:00 am LOB 302-304,2
HB161,2023,H,2023-02-01,Executive Session: 02/07/2023 01:00 pm LOB 302-304,3
HB161,2023,H,2023-02-16,Executive Session: 02/21/2023 09:30 am LOB 302-304,4
HB161,2023,H,2023-02-27,Committee Report: Without Recommendation 02/21/2023 (Vote ; RC) HC 14 P. 19,5
HB161,2023,H,2023-03-09,Ought to Pass: MF DV 172-187 03/09/2023 HJ 8 P. 80,6
HB161,2023,H,2023-03-09,Inexpedient to Legislate: MA VV 03/09/2023 HJ 8 P. 80,7
HB162,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Judiciary,1
HB162,2023,H,2023-01-11,Public Hearing: 01/18/2023 10:30 am LOB 206-208,2
HB162,2023,H,2023-01-24,Executive Session: 01/30/2023 01:00 pm LOB 206-208,3
HB162,2023,H,2023-02-12,Committee Report: Ought to Pass with Amendment #2023-0116h 01/30/2023 (Vote 20-0; CC) HC 11 P. 8,4
HB162,2023,H,2023-02-14,Amendment #2023-0116h: AA VV 02/14/2023 HJ 5,5
HB162,2023,H,2023-02-14,Ought to Pass with Amendment 2023-0116h: MA VV 02/14/2023 HJ 5,6
HB162,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Judiciary; SJ 9,7
HB162,2023,S,2023-03-15,"Hearing: 03/21/2023, Room 100, SH, 02:00 pm; SC 14",8
HB162,2023,S,2023-03-21,"Committee Report: Ought to Pass, 03/30/2023; SC 15",9
HB162,2023,S,2023-03-30,"Ought to Pass: MA, VV; OT3rdg; 03/30/2023; SJ 12",10
HB162,2023,S,2023-04-26,"Enrolled Adopted, VV, (In recess 04/13/2023); SJ 14",11
HB162,2023,H,2023-04-26,Enrolled (in recess of) 04/06/2023,12
HB162,2023,H,2023-05-08,Signed by Governor Sununu 05/04/2023; Chapter 15; eff: 07/03/2023,13
HB163-FN,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Transportation,1
HB163-FN,2023,H,2023-01-25,Public Hearing: 01/31/2023 10:00 am LOB 201-203,2
HB163-FN,2023,H,2023-02-03,Executive Session: 02/07/2023 02:00 pm LOB 201-203,3
HB163-FN,2023,H,2023-02-08,Committee Report: Ought to Pass 02/07/2023 (Vote 20-0; CC) HC 11 P. 11,4
HB163-FN,2023,H,2023-02-14,Ought to Pass: MA VV 02/14/2023 HJ 5,5
HB163-FN,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Transportation; SJ 9,6
HB163-FN,2023,S,2023-03-21,"Hearing: 03/28/2023, Room 101, LOB, 01:40 pm; SC 15",7
HB163-FN,2023,S,2023-03-28,"Committee Report: Ought to Pass, 04/13/2023; Vote 5-0; CC; SC 17",8
HB163-FN,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",9
HB163-FN,2023,S,2023-05-02,"Enrolled Adopted, VV, (In recess 04/13/2023); SJ 14",10
HB163-FN,2023,H,2023-05-02,Enrolled (in recess of) 04/06/2023,11
HB163-FN,2023,H,2023-05-08,Signed by Governor Sununu 05/04/2023; Chapter 16; eff: 07/03/2023,12
HB164,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Judiciary,1
HB164,2023,H,2023-01-11,Public Hearing: 01/18/2023 11:00 am LOB 206-208,2
HB164,2023,H,2023-01-24,Executive Session: 01/30/2023 01:00 pm LOB 206-208,3
HB164,2023,H,2023-02-08,Committee Report: Inexpedient to Legislate HB164 01/30/2023 (Vote 20-0; CC) HC 11 P. 8,4
HB164,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,5
HB165,2023,H,2023-01-03,"Introduced 01/04/2023 and referred to Science, Technology and Energy",1
HB165,2023,H,2023-01-25,Public Hearing: 01/31/2023 01:30 pm LOB 302-304,2
HB165,2023,H,2023-02-07,Committee Report: Inexpedient to Legislate HB165 01/31/2023 (Vote 15-0; CC) HC 11 P. 10,3
HB165,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,4
HB167,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Commerce and Consumer Affairs,1
HB167,2023,H,2023-01-05,Public Hearing: 01/12/2023 10:30 am LOB 302-304,2
HB167,2023,H,2023-01-25,Subcommittee Work Session: 02/01/2023 11:00 am LOB 302-304,3
HB167,2023,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 302-304,4
HB167,2023,H,2023-02-13,Committee Report: Ought to Pass 02/02/23 (Vote 20-0; CC) HC 12 P. 3,5
HB167,2023,H,2023-02-22,Ought to Pass: MA VV 02/22/2023 HJ 6 P. 4,6
HB167,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Commerce; SJ 9,7
HB167,2023,S,2023-03-15,"Hearing: 03/21/2023, Room 100, SH, 09:00 am; SC 14",8
HB167,2023,S,2023-04-04,"Committee Report: Ought to Pass, 04/13/2023; SC 17",9
HB167,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",10
HB167,2023,S,2023-05-12,"Enrolled Adopted, VV, (In recess 05/11/2023); SJ 15",11
HB167,2023,H,2023-05-15,Enrolled (in recess of) 05/04/2023,12
HB167,2023,H,2023-05-19,Signed by Governor Sununu 05/17/2023; Chapter 29; Eff: 07/16/2023,13
HB168,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Education,1
HB168,2023,H,2023-01-05,Public Hearing: 01/11/2023 01:00 pm LOB 205-207,2
HB168,2023,H,2023-01-25,Executive Session: 02/03/2023 10:15 am LOB 205-207,3
HB168,2023,H,2023-03-01,Executive Session: 03/06/2023 09:30 am LOB 205-207,4
HB168,2023,H,2023-03-08,Committee Report: Inexpedient to Legislate HB168 03/06/2023 (Vote 20-0; CC) HC 16 P. 3,5
HB168,2023,H,2023-03-16,Inexpedient to Legislate: MA VV 03/16/2023 HJ 9 P. 2,6
HB169,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Judiciary,1
HB169,2023,H,2023-01-11,Public Hearing: 01/18/2023 11:30 am LOB 206-208,2
HB169,2023,H,2023-01-24,Executive Session: 01/30/2023 01:00 pm LOB 206-208,3
HB169,2023,H,2023-02-08,Committee Report: Inexpedient to Legislate HB169 02/01/2023 (Vote 19-0; CC) HC 11 P. 8,4
HB169,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,5
HB170,2023,H,2023-01-03,Introduced 01/04/2023 and referred to Education,1
HB170,2023,H,2023-01-05,Public Hearing: 01/11/2023 02:00 pm LOB 205-207,2
HB170,2023,H,2023-01-25,==RECESSED== Executive Session: 02/03/2023 10:15 am LOB 205-207,3
HB170,2023,H,2023-02-22,==CONTINUED== Executive Session: 02/24/2023 09:30 am LOB 205-207,4
HB170,2023,H,2023-03-03,Committee Report: Without Recommendation 02/24/2023 (Vote ; RC) HC 15 P. 12,5
HB170,2023,H,2023-03-16,Amendment #2023-0316h: AA VV 03/16/2023 HJ 9 P. 39,6
HB170,2023,H,2023-03-16,Ought to Pass with Amendment 2023-0316h: MA DV 199-174 03/16/2023 HJ 9 P. 39,7
HB170,2023,S,2023-03-21,Introduced 03/16/2023 and Referred to Education; SJ 11,8
HB170,2023,S,2023-03-22,"Hearing: 03/28/2023, Room 101, LOB, 09:15 am; SC 15",9
HB170,2023,S,2023-03-29,"Committee Report: Ought to Pass, 04/13/2023; Vote 5-0; CC; SC 17",10
HB170,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",11
HB170,2023,S,2023-05-02,"Enrolled Adopted, VV, (In recess 04/13/2023); SJ 14",12
HB170,2023,H,2023-05-02,Enrolled (in recess of) 04/06/2023,13
HB170,2023,H,2023-05-08,Signed by Governor Sununu 05/04/2023; Chapter 17; eff: 07/03/2023,14
HB171-FN,2023,H,2023-01-17,Introduced 01/04/2023 and referred to Judiciary,1
HB171-FN,2023,H,2023-01-17,Public Hearing: 01/19/2023 09:30 am LOB 206-208,2
HB171-FN,2023,H,2023-01-25,Executive Session: 02/01/2023 09:00 am LOB 206-208,3
