bill_number,session_year,chamber,action_date,action,order
SB252-FN,2024,H,2023-04-03,Executive Session: 04/05/2023 11:00 am LOB 202-204,11
SB252-FN,2024,H,2023-04-11,Executive Session: 04/19/2023 09:30 am LOB 202-204,12
SB252-FN,2024,H,2023-04-19,Retained in Committee,13
SB252-FN,2024,H,2023-08-22,Subcommittee Work Session: 09/14/2023 10:00 am LOB 202-204,14
SB252-FN,2024,H,2023-08-22,Subcommittee Work Session: 09/15/2023 10:00 am LOB 202-204,15
SB252-FN,2024,H,2023-08-24,Subcommittee Work Session: 09/21/2023 10:00 am LOB 202-204,16
SB252-FN,2024,H,2023-08-24,Subcommittee Work Session: 09/22/2023 10:00 am LOB 202-204,17
SB252-FN,2024,H,2023-09-06,==CANCELLED== Subcommittee Work Session: 09/28/2023 10:00 am LOB 202-204 HC 36,18
SB252-FN,2024,H,2023-09-06,Subcommittee Work Session: 09/29/2023 10:00 am LOB 202-204 HC 36,19
SB252-FN,2024,H,2023-09-13,Subcommittee Work Session: 10/05/2023 10:00 am LOB 202-204 HC 37,20
SB252-FN,2024,H,2023-09-14,Subcommittee Work Session: 10/06/2023 10:00 am LOB 202-204 HC 37,21
SB252-FN,2024,H,2023-09-13,Subcommittee Work Session: 10/12/2023 10:00 am LOB 202-204 HC 37,22
SB252-FN,2024,H,2023-09-13,==CANCELLED== Subcommittee Work Session: 10/13/2023 10:00 am LOB 202-204 HC 37,23
SB252-FN,2024,H,2023-10-12,Subcommittee Work Session: 10/19/2023 10:00 am LOB 209 HC 41,24
SB252-FN,2024,H,2023-10-12,Subcommittee Work Session: 10/20/2023 10:00 am LOB 209 HC 41,25
SB252-FN,2024,H,2023-10-12,==CANCELLED== Subcommittee Work Session: 10/27/2023 10:00 am LOB 202-204 HC 41,26
SB252-FN,2024,H,2023-10-12,Subcommittee Work Session: 11/02/2023 10:00 am LOB 202-204 HC 41,27
SB252-FN,2024,H,2023-10-12,Subcommittee Work Session: 11/03/2023 10:00 am LOB 202-204 HC 41,28
SB252-FN,2024,H,2023-10-16,==CANCELLED== Executive Session: 11/09/2023 10:00 am LOB 202-204 HC 42,29
SB252-FN,2024,H,2023-11-03,Subcommittee Work Session: 11/08/2023 01:00 pm LOB 202-204 HC 45,30
SB252-FN,2024,H,2023-11-03,Subcommittee Work Session: 11/14/2023 10:00 am LOB 202-204 HC 45,31
SB252-FN,2024,H,2023-11-03,Executive Session: 11/15/2023 10:00 am LOB 202-204 HC 45,32
SB252-FN,2024,H,2023-11-17,Committee Report: Ought to Pass with Amendment #2023-2470h (NT) 11/15/2023 (Vote 20-0; CC) HC 49 P. 8,33
SB252-FN,2024,H,2024-01-03,Amendment #2023-2470h: AA VV 01/03/2024 HJ 1 P. 43,34
SB252-FN,2024,H,2024-01-03,Ought to Pass with Amendment 2023-2470h: MA VV 01/03/2024 HJ 1 P. 42,35
SB252-FN,2024,H,2024-01-03,Referred to Finance 01/03/2024 HJ 1 P. 45,36
SB252-FN,2024,H,2024-01-09,Division I Work Session: 01/16/2024 11:00 am LOB 212,37
SB252-FN,2024,H,2024-02-28,Division I Work Session: 03/06/2024 02:15 pm LOB 212,38
SB252-FN,2024,H,2024-03-21,Division Work Session: 03/27/2024 10:00 am LOB 212,39
SB252-FN,2024,H,2024-03-27,Division Work Session: 04/01/2024 01:00 pm LOB 212,40
SB252-FN,2024,H,2024-03-27,Executive Session: 04/02/2024 11:30 am LOB 210-211,41
SB252-FN,2024,H,2024-04-02,Committee Report: Inexpedient to Legislate 04/02/2024 (Vote 25-0; RC) HC 14 P. 17,42
SB252-FN,2024,H,2024-04-11,Lay SB252 on Table (Rep. Osborne): MA VV 04/11/2024 HJ 11 P. 101,43
SB253,2024,S,2023-01-24,Introduced 01/19/2023 and Referred to Judiciary; SJ 5,1
SB253,2024,S,2023-02-15,"Hearing: 02/21/2023, Room 100, SH, 01:45 pm; SC 11",2
SB253,2024,S,2023-02-22,"Committee Report: Rereferred to Committee, 03/09/2023; SC 12",3
SB253,2024,S,2023-03-09,"Special Order to 03/23/2023, Without Objection, MA; 03/09/2023 SJ 9",4
SB253,2024,S,2023-03-09,"Committee Report: Rereferred to Committee, 03/23/2023; SC 14",5
SB253,2024,S,2023-03-23,"Rereferred to Committee, MF, VV; 03/23/2023; SJ 11",6
SB253,2024,S,2023-03-23,Sen. Abbas Moved Ought to Pass; 03/23/2023; SJ 11,7
SB253,2024,S,2023-03-23,"Sen. Abbas Floor Amendment #2023-1186s, RC 13Y-10N, AA; 03/23/2023; SJ 11",8
SB253,2024,S,2023-03-23,"Ought to Pass with Amendment 2023-1186s, RC 13Y-10N, MA; OT3rdg; 03/23/2023; SJ 11",9
SB253,2024,H,2023-03-29,Introduced (in recess of) 03/23/2023 and referred to Children and Family Law,10
SB253,2024,H,2023-04-13,Public Hearing: 04/25/2023 09:00 am LOB 206-208,11
SB253,2024,H,2023-04-26,Executive Session: 04/25/2023 09:00 am LOB 206-208,12
SB253,2024,H,2023-04-25,Retained in Committee,13
SB253,2024,H,2023-08-30,Subcommittee Work Session: 09/26/2023 10:15 am LOB 206-208,14
SB253,2024,H,2023-10-12,Executive Session: 10/31/2023 10:00 am LOB 206-208 HC 41,15
SB253,2024,H,2023-11-06,Committee Report: Inexpedient to Legislate SB253 10/31/2023 (Vote 16-0; CC) HC 49 P. 3,16
SB253,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 34,17
SB255-FN,2024,S,2023-01-24,Introduced 01/19/2023 and Referred to Judiciary; SJ 5,1
SB255-FN,2024,S,2023-02-08,"Hearing: 02/14/2023, Room 100, SH, 02:30 pm; SC 10",2
SB255-FN,2024,S,2023-03-08,"Committee Report: Ought to Pass with Amendment #2023-0835s, 03/16/2023; Vote 5-0; CC; SC 13",3
SB255-FN,2024,S,2023-03-16,Sen. Carson Moved to Remove SB 255 from the Consent Calendar; 03/16/2023; SJ 10,4
SB255-FN,2024,S,2023-03-16,"Committee Amendment #2023-0835s, AA, VV; 03/16/2023; SJ 10",5
SB255-FN,2024,S,2023-03-16,Sen. Carson Floor Amendment #2023-0935s; 03/16/2023; SJ 10,6
SB255-FN,2024,S,2023-03-16,Sen. Carson Withdraws Floor Amendment #2023-0935s; 03/16/2023; SJ 10,7
SB255-FN,2024,S,2023-03-16,"Sen. Carson Moved Reconsideration on Committee Amendment 2023-0835, MA, VV; 03/16/2023; SJ 10",8
SB255-FN,2024,S,2023-03-16,"Committee Amendment #2023-0835s, AF, VV; 03/16/2023; SJ 10",9
SB255-FN,2024,S,2023-03-16,"Sen. Carson Floor Amendment #2023-0935s, AA, VV; 03/16/2023; SJ 10",10
SB255-FN,2024,S,2023-03-16,"Ought to Pass with Amendment 2023-0935s, MA, VV; OT3rdg; 03/16/2023; SJ 10",11
SB255-FN,2024,H,2023-03-21,Introduced (in recess of) 03/16/2023 and referred to Judiciary,12
SB255-FN,2024,H,2023-04-06,Public Hearing: 04/19/2023 10:00 am LOB 206-208,13
SB255-FN,2024,H,2023-04-11,Executive Session: 05/03/2023 09:00 am LOB 206-208,14
SB255-FN,2024,H,2023-05-22,Retained in Committee,15
SB255-FN,2024,H,2023-05-22,Full Committee Work Session: 06/07/2023 10:00 am LOB 206-208,16
SB255-FN,2024,H,2023-09-11,==RESCHEDULED== Subcommittee Work Session: 10/10/2023 10:00 am LOB 206-208 HC 37,17
SB255-FN,2024,H,2023-10-12,Subcommittee Work Session: 10/24/2023 10:00 am LOB 206-208 HC 41,18
SB255-FN,2024,H,2023-09-22,Full Committee Work Session: 11/08/2023 10:00 am LOB 206-208 HC 39,19
SB255-FN,2024,H,2023-10-25,Subcommittee Work Session: 11/08/2023 09:45 am LOB 206-208 HC 43,20
SB255-FN,2024,H,2023-09-26,Executive Session: 11/08/2023 11:00 am LOB 206-208 HC 39,21
SB255-FN,2024,H,2023-09-22,==CANCELLED== Executive Session: 11/15/2023 10:00 am LOB 206-208 HC 39,22
SB255-FN,2024,H,2023-11-16,Committee Report: Ought to Pass with Amendment #2023-2420h 11/08/2023 (Vote 17-3; RC) HC 49 P. 41,23
SB255-FN,2024,H,2024-01-04,Amendment #2023-2420h: AA VV 01/04/2024 HJ 2 P. 26,24
SB255-FN,2024,H,2024-01-04,Ought to Pass with Amendment 2023-2420h: MA VV 01/04/2024 HJ 2 P. 28,25
SB255-FN,2024,S,2024-01-18,"Sen. Carson Moved to Concur with the House Amendment, MA, VV; 01/18/2024; SJ 2",26
SB255-FN,2024,H,2024-02-13,Enrolled Bill Amendment #2024-0601e: AA VV (in recess of) 02/08/2024 HJ 4 P. 47,27
SB255-FN,2024,S,2024-02-13,"Enrolled Bill Amendment #2024-0601e Adopted, VV, (In recess of 02/08/2024); SJ 4",28
SB255-FN,2024,H,2024-02-16,Enrolled (in recess of) 02/15/2024 HJ 5 P. 74,29
SB255-FN,2024,S,2024-02-16,"Enrolled Adopted, VV, (In recess 02/15/2024); SJ 5",30
SB255-FN,2024,S,2024-03-07,Signed by the Governor on 03/06/2024; Chapter 0005; Effective 01/01/2025,31
SB259-FN,2024,S,2023-01-24,Introduced 01/19/2023 and Referred to Transportation; SJ 5,1
SB259-FN,2024,S,2023-01-24,"Hearing: 01/31/2023, Room 101, LOB, 01:30 pm; SC 8",2
SB259-FN,2024,S,2023-03-08,"Committee Report: Rereferred to Committee, 03/16/2023; Vote 5-0; CC; SC 13",3
SB259-FN,2024,S,2023-03-16,Sen. Chandley Moved to Remove SB 259 from the Consent Calendar; 03/16/2023; SJ 10,4
SB259-FN,2024,S,2023-03-16,"Rereferred to Committee, MA, VV; 03/16/2023; SJ 10",5
SB259-FN,2024,S,2023-12-18,"Committee Report: Referred to Interim Study, 01/03/2024; Vote 5-0; CC; SC 49",6
SB259-FN,2024,S,2024-01-03,"Refer to Interim Study, MA, VV; 01/03/2024; SJ 1",7
SB263-FN,2024,S,2023-01-25,Introduced 01/19/2023 and Referred to Health and Human Services; SJ 5,1
SB263-FN,2024,S,2023-02-15,"Hearing: 02/22/2023, Room 100, SH, 09:30 am; SC 11",2
SB263-FN,2024,S,2023-02-22,"Committee Report: Ought to Pass with Amendment #2023-0657s, 03/09/2023; SC 12",3
SB263-FN,2024,S,2023-03-09,"Committee Amendment #2023-0657s, AA, VV; 03/09/2023; SJ 9",4
SB263-FN,2024,S,2023-03-09,"Ought to Pass with Amendment 2023-0657s, RC 24Y-0N, MA; Refer to Finance Rule 4-5; 03/09/2023; SJ 9",5
SB263-FN,2024,S,2023-03-16,"Committee Report: Ought to Pass, 03/23/2023; SC 14",6
SB263-FN,2024,S,2023-03-23,"Ought to Pass: MA, VV; OT3rdg; 03/23/2023; SJ 11",7
SB263-FN,2024,H,2023-03-28,"Introduced (in recess of) 03/23/2023 and referred to Health, Human Services and Elderly Affairs",8
SB263-FN,2024,H,2023-03-29,Public Hearing: 04/04/2023 11:15 am LOB 205-207,9
SB263-FN,2024,H,2023-04-19,==RECESSED== Executive Session: 04/26/2023 09:30 am LOB 205-207,10
SB263-FN,2024,H,2023-04-26,==RECESSED== Executive Session: 05/03/2023 09:30 am LOB 201-203,11
SB263-FN,2024,H,2023-05-04,==CONTINUED== Executive Session: 05/10/2023 11:00 am LOB 205-207,12
SB263-FN,2024,H,2023-05-11,Committee Report: Without Recommendation 05/10/2023,13
SB263-FN,2024,H,2023-05-18,"FLAM #2023-1910h (Reps. Layon, W. MacDonald): AF RC 184-192 05/18/2023 HJ 14 P. 44",14
SB263-FN,2024,H,2023-05-18,FLAM #2023-1864h (Rep. Cushman): AF RC 181-199 05/18/2023 HJ 14 P. 47,15
SB263-FN,2024,H,2023-05-18,FLAM #2023-1749h (Rep. Hoell): AF RC 186-193 05/18/2023 HJ 14 P. 50,16
SB263-FN,2024,H,2023-05-18,Lay SB263 on Table (Rep. Hunt): MF DV 185-196 05/18/2023 HJ 14 P. 52,17
SB263-FN,2024,H,2023-05-18,FLAM #2023-1869h (Rep. Hoell): AF RC 184-195 05/18/2023 HJ 14 P. 52,18
SB263-FN,2024,H,2023-05-18,Lay SB263 on Table (Rep. Alexander Jr.): MF DV 185-194 05/18/2023 HJ 14 P. 55,19
SB263-FN,2024,H,2023-05-18,FLAM #2023-1841h (Rep. Polozov): AF RC 175-199 05/18/2023 HJ 14 P. 55,20
SB263-FN,2024,H,2023-05-18,Lay SB263 on Table (Rep. Berry): MF DV 182-192 05/18/2023 HJ 14 P. 58,21
SB263-FN,2024,H,2023-05-18,FLAM #2023-1890h (Rep. Berry): AF RC 175-194 05/18/2023 HJ 14 P. 58,22
SB263-FN,2024,H,2023-05-18,FLAM #2023-1750h (Rep. Hoell): AF RC 169-192 05/18/2023 HJ 14 P. 60,23
SB263-FN,2024,H,2023-05-19,Previous Question MA RC 196-169 05/18/2023 HJ 14 P. 63,24
SB263-FN,2024,H,2023-05-18,FLAM #2023-1860h (Rep. Phillips): AF RC 175-194 05/18/2023 HJ 14 P. 65,25
SB263-FN,2024,H,2023-05-18,FLAM #2023-1748h (Rep. Hoell): AF RC 173-195 05/18/2023 HJ 14 P. 68,26
SB263-FN,2024,H,2023-05-18,FLAM #2023-1881h (Rep. L. Turcotte): AF RC 176-193 05/18/2023 HJ 14 P. 71,27
SB263-FN,2024,H,2023-05-18,FLAM #2023-1747h (Rep. Hoell): AF RC 173-194 05/18/2023 HJ 14 P. 73,28
SB263-FN,2024,H,2023-05-18,FLAM #2023-1832h (Rep. Drago): AF RC 168-193 05/18/2023 HJ 14 P. 75,29
SB263-FN,2024,H,2023-05-18,FLAM #2023-1857h (Rep. Belcher): AF RC 170-191 05/18/2023 HJ 14 P. 78,30
SB263-FN,2024,H,2023-05-18,FLAM #2023-1589h (Rep. Belcher): AF RC 169-196 05/18/2023 HJ 14 P. 80,31
SB263-FN,2024,H,2023-05-18,FLAM #2023-1867h (Rep. L. Turcotte): AF RC 174-190 05/18/2023 HJ 14 P. 83,32
SB263-FN,2024,H,2023-05-18,FLAM #2023-1868h (Rep. L. Turcotte): AF RC 169-190 05/18/2023 HJ 14 P. 85,33
SB263-FN,2024,H,2023-05-18,FLAM #2023-1870h (Rep. Yokela): AF RC 166-194 05/18/2023 HJ 14 P. 88,34
SB263-FN,2024,H,2023-05-18,FLAM #2023-1871h (Rep. Yokela): AF RC 162-191 05/18/2023 HJ 14 P. 90,35
SB263-FN,2024,H,2023-05-18,FLAM #2023-1872h (Rep. Hoell): AF RC 166-191 05/18/2023 HJ 14 P. 93,36
SB263-FN,2024,H,2023-05-18,FLAM #2023-1873h (Rep. L. Turcotte): AF RC 164-183 05/18/2023 HJ 14 P. 95,37
SB263-FN,2024,H,2023-05-18,FLAM #2023-1897h (Rep. McLean): AF RC 164-190 05/18/2023 HJ 14 P. 98,38
SB263-FN,2024,H,2023-05-18,FLAM #2023-1901h (Rep. K. Perez): AF RC 167-193 05/18/2023 HJ 14 P. 100,39
SB263-FN,2024,H,2023-05-18,FLAM #2023-1909h (Rep. Comtois): AF RC 163-191 05/18/2023 HJ 14 P. 103,40
SB263-FN,2024,H,2023-05-18,FLAM #2023-1922h (Rep. Potenza): AF RC 160-187 05/18/2023 HJ 14 P. 105,41
SB263-FN,2024,H,2023-05-18,FLAM #2023-1923h (Rep. Potenza): AF RC 156-198 05/18/2023 HJ 14 P. 107,42
SB263-FN,2024,H,2023-05-18,FLAM #2023-1929h (Rep. Cushman): AF RC 166-190 05/18/2023 HJ 14 P. 110,43
SB263-FN,2024,H,2023-05-18,FLAM #2023-1789h (Rep. Prout): AF RC 118-241 05/18/2023 HJ 14 P. 112,44
SB263-FN,2024,H,2023-05-18,Ought to Pass: MA RC 193-166 05/18/2023 HJ 14 P. 132,45
SB263-FN,2024,H,2023-05-18,Referred to Finance 05/18/2023 HJ 14 P. 134,46
SB263-FN,2024,H,2023-05-22,Division Work Session: 05/23/2023 10:00 am LOB 210-211,47
SB263-FN,2024,H,2023-05-31,Executive Session: 06/01/2023 10:00 am LOB 210-211,48
SB263-FN,2024,H,2023-06-01,Retained in Committee,49
SB263-FN,2024,H,2023-09-05,Division III Work Session: 10/03/2023 10:00 am LOB 210-211 HC 36,50
SB263-FN,2024,H,2023-10-17,Executive Session: 11/14/2023 10:00 am LOB 210-211 HC 42,51
SB263-FN,2024,H,2023-11-16,Majority Committee Report: Inexpedient to Legislate SB263-FN 11/16/2023 (Vote 13-12; RC) HC 49 P. 38,52
SB263-FN,2024,H,2023-11-16,Minority Committee Report: Ought to Pass,53
SB263-FN,2024,H,2024-01-04,Inexpedient to Legislate: MA RC 191-183 01/04/2024 HJ 2 P. 2,54
SB263-FN,2024,H,2024-01-04,Reconsider SB263 (Rep. Sweeney): MF DV 183-193 01/04/2024 HJ 2 P. 4,55
SB266,2024,S,2023-01-26,Introduced 01/19/2023 and Referred to Education; SJ 5,1
SB266,2024,S,2023-02-14,"Hearing: 02/21/2023, Room 101, LOB, 10:00 am; SC 11",2
SB266,2024,S,2023-02-22,"Committee Report: Ought to Pass, 03/09/2023; Vote 5-0; CC; SC 12",3
SB266,2024,S,2023-03-09,"Ought to Pass: MA, VV; OT3rdg; 03/09/2023; SJ 9",4
SB266,2024,H,2023-03-20,Introduced (in recess of) 03/16/2023 and referred to Education,5
SB266,2024,H,2023-03-23,Public Hearing: 03/29/2023 10:45 am LOB 205-207,6
SB266,2024,H,2023-03-29,Full Committee Work Session: 03/30/2023 01:00 pm LOB 205-207,7
SB266,2024,H,2023-04-05,Full Committee Work Session: 04/17/2023 10:00 am LOB 205-207,8
SB266,2024,H,2023-04-05,Full Committee Work Session: 04/19/2023 11:30 am LOB 205-207,9
SB266,2024,H,2023-04-12,==RECESSED== Executive Session: 04/25/2023 10:30 am LOB 205-207,10
SB266,2024,H,2023-04-26,Full Committee Work Session: 05/03/2023 10:45 am LOB 205-207,11
SB266,2024,H,2023-05-10,Full Committee Work Session: 05/30/2023 01:00 pm LOB 205-207,12
SB266,2024,H,2023-05-03,Retained in Committee,13
SB266,2024,H,2023-09-20,Full Committee Work Session: 10/02/2023 11:00 am LOB 205-207 HC 38,14
SB266,2024,H,2023-10-10,Executive Session: 11/13/2023 09:30 am LOB 205-207,15
SB266,2024,H,2023-11-17,Committee Report: Ought to Pass with Amendment #2023-2390h (NT) 11/13/2023 (Vote 20-0; CC) HC 49 P. 9,16
SB266,2024,H,2024-01-03,Amendment #2023-2390h: AA VV 01/03/2024 HJ 1 P. 48,17
SB266,2024,H,2024-01-03,Ought to Pass with Amendment 2023-2390h: MA VV 01/03/2024 HJ 1 P. 48,18
SB266,2024,S,2024-05-30,"Sen. Ward Moved Nonconcur with the House Amendment; Requests C of C, MA, VV; 05/30/2024; SJ 16",19
SB266,2024,S,2024-05-30,"President Appoints: Senators Ward, Lang, Prentiss; 05/30/2024; SJ 16",20
SB266,2024,H,2024-05-30,House Accedes to Senate Request for CofC (Rep. Ladd): MA VV 05/30/2024 HJ 15 P. 29,21
SB266,2024,H,2024-05-30,"Speaker Appoints: Reps. Ladd, Cordelli, Noble, Luneau 05/30/2024 HJ 15 P. 29",22
SB266,2024,S,2024-06-04,"Committee of Conference Meeting: 06/04/2024, 11:00 am, Room 100, SH",23
SB266,2024,H,2024-06-06,Conference Committee Report #2024-2231c Filed 06/06/2024; House Amendment + New Amendment HJ 15,24
SB266,2024,H,2024-06-13,"Conference Committee Report 2024-2231c: Adopted, VV 06/13/2024 HJ 16",25
SB266,2024,S,2024-06-12,"Conference Committee Report #2024-2231c, Adopted, VV; 06/13/2024; SJ 17",26
SB266,2024,H,2024-07-23,Enrolled (in recess of) 06/13/2024 HJ 16,27
SB266,2024,S,2024-07-18,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",28
SB266,2024,S,2024-08-07,Signed by the Governor on 08/02/2024; Chapter 350; Effective 10/01/2024,29
SB267-FN,2024,S,2023-01-25,Introduced 01/19/2023 and Referred to Energy and Natural Resources; SJ 5,1
SB267-FN,2024,S,2023-02-02,"==RECESSED== Hearing: 02/07/2023, Room 103, SH, 09:15 am; SC 9",2
SB267-FN,2024,S,2023-02-09,"==RECONVENE== Hearing: 02/15/2023, Room 103, SH, 01:00 pm; SC 9",3
SB267-FN,2024,S,2023-03-08,"Committee Report: Ought to Pass with Amendment #2023-0836s, 03/16/2023; SC 13",4
SB267-FN,2024,S,2023-03-16,"Committee Amendment #2023-0836s, AA, VV; 03/16/2023; SJ 10",5
SB267-FN,2024,S,2023-03-16,"Ought to Pass with Amendment 2023-0836s, MA, VV; OT3rdg; 03/16/2023; SJ 10",6
SB267-FN,2024,H,2023-03-21,"Introduced (in recess of) 03/16/2023 and referred to Resources, Recreation and Development",7
SB267-FN,2024,H,2023-04-04,Vacated and Referred to Environment and Agriculture (Rep. S. Smith): MA VV (in recess of) 03/23/2023 HJ 11 P. 55,8
SB267-FN,2024,H,2023-04-04,Public Hearing: 04/25/2023 10:45 am LOB 301-303,9
SB267-FN,2024,H,2023-05-02,Full Committee Work Session: 05/09/2023 09:30 am LOB 301-303,10
SB267-FN,2024,H,2023-05-02,Executive Session: 05/09/2023 01:00 pm LOB 301-303,11
SB267-FN,2024,H,2023-05-11,Committee Report: Ought to Pass with Amendment #2023-1685h 05/09/2023 (Vote 19-0; RC),12
SB267-FN,2024,H,2023-05-18,Amendment #2023-1685h: AA VV 05/18/2023 HJ 14 P. 37,13
SB267-FN,2024,H,2023-05-18,Ought to Pass with Amendment 2023-1685h: MA DV 302-77 05/18/2023 HJ 14 P. 37,14
SB267-FN,2024,H,2023-05-18,Referred to Finance 05/18/2023 HJ 14 P. 37,15
SB267-FN,2024,H,2023-05-22,Division Work Session: 05/31/2023 02:00 pm LOB 212,16
SB267-FN,2024,H,2023-05-31,Executive Session: 06/01/2023 10:00 am LOB 210-211,17
SB267-FN,2024,H,2023-06-01,Retained in Committee,18
SB267-FN,2024,H,2023-09-12,Division Work Session: 09/21/2023 10:00 am LOB 212 HC 37,19
SB267-FN,2024,H,2023-10-17,Executive Session: 11/14/2023 10:00 am LOB 210-211 HC 42,20
SB267-FN,2024,H,2023-11-16,Majority Committee Report: Inexpedient to Legislate SB267-FN 11/06/2023 (Vote 13-12; RC) HC 49 P. 38,21
SB267-FN,2024,H,2023-11-16,Minority Committee Report: Ought to Pass,22
SB267-FN,2024,H,2024-01-04,Inexpedient to Legislate: MA DV 189-188 01/04/2024 HJ 2 P. 4,23
SB300-FN,2024,S,2023-12-04,To Be Introduced 01/03/2024 and Referred to Executive Departments and Administration; SJ 1,1
SB300-FN,2024,S,2024-01-10,"Hearing: 01/24/2024, Room 103, SH, 09:00 am; SC 3",2
SB300-FN,2024,S,2024-02-15,"Committee Report: Inexpedient to Legislate, 02/21/2024, Vote 3-2; SC 8",3
SB300-FN,2024,S,2024-02-21,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 02/21/2024; SJ 5",4
SB301,2024,S,2023-12-04,To Be Introduced 01/03/2024 and Referred to Energy and Natural Resources; SJ 1,1
SB301,2024,S,2024-02-21,"Hearing: 03/05/2024, Room 103, SH, 09:15 am; SC 9",2
SB301,2024,S,2024-03-11,"Committee Report: Ought to Pass with Amendment #2024-1012s, 03/21/2024, Vote 3-2; SC 11",3
SB301,2024,S,2024-03-21,"Committee Amendment #2024-1012s, AA, VV; 03/21/2024; SJ 7",4
SB301,2024,S,2024-03-21,"Ought to Pass with Amendment 2024-1012s, MA, VV; OT3rdg; 03/21/2024; SJ 7",5
SB301,2024,H,2024-04-02,"Introduced (in recess of) 03/28/2024 and referred to Resources, Recreation and Development HJ 10 P. 227",6
SB301,2024,H,2024-04-05,Public Hearing: 04/10/2024 10:00 am LOB 305-307,7
SB301,2024,H,2024-04-12,Executive Session: 04/24/2024 10:00 am LOB 305,8
SB301,2024,H,2024-04-25,Committee Report: Inexpedient to Legislate 04/24/2024 (Vote 19-1; CC) HC 17 P. 12,9
SB301,2024,H,2024-05-02,Inexpedient to Legislate: MA VV 05/02/2024 HJ 12 P. 17,10
SB302,2024,S,2023-12-04,To Be Introduced 01/03/2024 and Referred to Health and Human Services; SJ 1,1
SB302,2024,S,2024-02-15,"Hearing: 02/21/2024, Room 101, LOB, 09:00 am; SC 8",2
SB302,2024,S,2024-03-06,"Committee Report: Ought to Pass, 03/21/2024, Vote 5-0; SC 11",3
SB302,2024,S,2024-03-21,"Ought to Pass: MA, VV; OT3rdg; 03/21/2024; SJ 7",4
SB302,2024,H,2024-04-02,Introduced (in recess of) 03/28/2024 and referred to Executive Departments and Administration HJ 10 P. 227,5
SB302,2024,H,2024-04-10,==CANCELLED== Public Hearing: 04/17/2024 01:00 pm LOB 306-308,6
SB302,2024,H,2024-04-26,Public Hearing: 05/08/2024 10:00 am LOB 306-308,7
SB302,2024,H,2024-05-10,Executive Session: 05/08/2024 10:00 am LOB 306-308,8
SB302,2024,H,2024-05-10,Committee Report: Ought to Pass 05/08/2024 (Vote 20-0; CC) HC 20 P. 9,9
SB302,2024,H,2024-05-23,Ought to Pass: MA VV 05/23/2024 HJ 14 P. 25,10
SB302,2024,H,2024-06-25,Enrolled (in recess of) 06/13/2024 HJ 16,11
SB302,2024,S,2024-06-24,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",12
SB302,2024,S,2024-07-10,Signed by the Governor on 07/03/2024; Chapter 0145; Effective 07/03/2024,13
SB303-FN,2024,S,2023-12-06,To Be Introduced 01/03/2024 and Referred to Energy and Natural Resources; SJ 1,1
SB303-FN,2024,S,2023-12-21,"Hearing: 01/04/2024, Room 103, SH, 09:00 am; SC 49",2
SB303-FN,2024,S,2024-02-07,"Committee Report: Ought to Pass with Amendment #2024-0554s, 02/15/2024, Vote 4-0; SC 7",3
SB303-FN,2024,S,2024-02-15,"Committee Amendment #2024-0554s, AA, VV; 02/15/2024; SJ 4",4
SB303-FN,2024,S,2024-02-15,"Ought to Pass with Amendment 2024-0554s, MA, VV; OT3rdg; 02/15/2024; SJ 4",5
SB303-FN,2024,H,2024-02-29,"Introduced (in recess of) 02/22/2024 and referred to Science, Technology and Energy HJ 6 P. 138",6
SB303-FN,2024,H,2024-03-13,Public Hearing: 03/19/2024 09:30 am LOB 302-304,7
SB303-FN,2024,H,2024-03-20,Full Committee Work Session: 03/25/2024 01:00 pm LOB 302-304,8
SB303-FN,2024,H,2024-04-05,Executive Session: 04/15/2024 02:00 pm LOB 302-304,9
SB303-FN,2024,H,2024-04-18,Committee Report: Ought to Pass 04/15/2024 (Vote 19-0; CC) HC 17 P. 12,10
SB303-FN,2024,H,2024-05-02,Ought to Pass: MA VV 05/02/2024 HJ 12 P. 18,11
SB303-FN,2024,H,2024-06-10,Enrolled (in recess of) 05/30/2024 HJ 15 P. 36,12
SB303-FN,2024,S,2024-06-10,"Enrolled Adopted, VV, (In recess 05/30/2024); SJ 17",13
SB303-FN,2024,S,2024-06-20,Signed by the Governor on 06/14/2024; Chapter 0079; Effective 06/14/2024,14
SB304-FN,2024,S,2023-12-06,To Be Introduced 01/03/2024 and Referred to Judiciary; SJ 1,1
SB304-FN,2024,S,2024-01-10,"Hearing: 01/16/2024, Room 100, SH, 01:45 pm; SC 3",2
SB304-FN,2024,S,2024-03-27,"Committee Report: Referred to Interim Study, 04/05/2024; Vote 5-0; CC; SC 13",3
SB304-FN,2024,S,2024-04-05,"Refer to Interim Study, MA, VV; 04/05/2024; SJ 8",4
SB305-FN,2024,S,2023-12-06,To Be Introduced 01/03/2024 and Referred to Ways and Means; SJ 1,1
SB305-FN,2024,S,2024-01-09,"Hearing: 01/17/2024, Room 100, SH, 09:30 am; SC 3",2
SB305-FN,2024,S,2024-01-17,"Committee Report: Ought to Pass, 02/08/2024, Vote 3-2; SC 6",3
SB305-FN,2024,S,2024-02-08,"Sen. Innis Moved Laid on Table, MA, VV; 02/08/2024; SJ 3",4
