"bill_id","ga_num","session","primary_sponsors","act_num","intro_date","cosponsors","title","bill_url","term","session_year","LES_sponsor","bill_type","SS","commem","state","introduced","action_in_comm","action_beyond_comm","passed_chamber","law"
"HB1353","94th","2023-RS","pilkington",NA,"2/6/2023",NA,"TO AMEND THE LAW CONCERNING THE USE OF HIGHWAY REVENUES DISTRIBUTED TO COUNTY AND CITY FUNDS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1353&ddBienniumSession=2023%2F2023R","2023_2024","2023","pilkington","HB",0,0,"AR",1,0,0,0,0
"HB1354","94th","2023-RS","holcomb",211,"2/6/2023",NA,"TO DISTRIBUTE REVENUES FROM THE ADDITIONAL REGISTRATION FEE FOR ELECTRIC VEHICLES, HYBRID VEHICLES, AND PLUG-IN HYBRID VEHICLES UNDER THE ARKANSAS HIGHWAY REVENUE DISTRIBUTION LAW.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1354&ddBienniumSession=2023%2F2023R","2023_2024","2023","holcomb","HB",0,0,"AR",1,1,1,1,1
"HB1355","94th","2023-RS","beaty jr.",NA,"2/6/2023",NA,"AN ACT TO AMEND THE LAW CONCERNING JURY SERVICE; TO PROVIDE AN EXEMPTION FROM JURY SERVICE FOR PERSONS SEVENTY (70) YEARS OF AGE AND OLDER; AND TO CREATE LYNA GAYLE'S LAW.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1355&ddBienniumSession=2023%2F2023R","2023_2024","2023","beaty jr.","HB",0,0,"AR",1,1,1,0,0
"HB1356","94th","2023-RS","l. johnson",NA,"2/6/2023",NA,"CONCERNING THE PRACTICES OF CERTAIN HEALTHCARE INSURERS; AND TO CLARIFY THE PROCESS TO DETERMINE IF A PROPOSED RATE IS EXCESSIVE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1356&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,0,0,0,0
"HB1357","94th","2023-RS","l. johnson",NA,"2/6/2023",NA,"TO CREATE THE RARE DISEASE ADVISORY COUNCIL.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1357&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,0,0,0,0
"HB1358","94th","2023-RS","l. johnson",440,"2/6/2023",NA,"TO AMEND THE LAW CONCERNING THE RULES AND REGULATIONS THAT MUST BE ADOPTED FOR MUNICIPAL FIRE AND POLICE DEPARTMENTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1358&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,1,1,1,1
"HB1359","94th","2023-RS","cavenaugh",NA,"2/6/2023",NA,"TO ABOLISH CERTAIN BOARDS; TO CREATE THE ARKANSAS STATE BOARD OF MENTAL HEALTH PROFESSIONALS; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1359&ddBienniumSession=2023%2F2023R","2023_2024","2023","cavenaugh","HB",0,0,"AR",1,0,1,0,0
"HB1360","94th","2023-RS","mcgrew",318,"2/7/2023",NA,"TO ALLOW RESIDENTIAL ELECTRICIANS TO PERFORM WORK ON THREE AND FOUR FAMILY HOMES; AND TO AMEND THE LAW CONCERNING DEFINITIONS OF ELECTRICIANS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1360&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcgrew","HB",0,0,"AR",1,1,1,1,1
"HB1361","94th","2023-RS","mcgrew",NA,"2/7/2023",NA,"TO AMEND THE REAL ESTATE LICENSE LAW; TO CREATE A PROPERTY MANAGER LICENSE REQUIREMENT; AND TO AMEND THE LAW CONCERNING THE ARKANSAS REAL ESTATE COMMISSION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1361&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcgrew","HB",0,0,"AR",1,0,0,0,0
"HB1364","94th","2023-RS","clowney",NA,"2/7/2023",NA,"TO CREATE A SALES AND USE TAX EXEMPTION FOR BREAST PUMPS, BREAST PUMP COLLECTION AND STORAGE SUPPLIES, BREAST PUMP KITS, AND RELATED ITEMS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1364&ddBienniumSession=2023%2F2023R","2023_2024","2023","clowney","HB",0,0,"AR",1,0,0,0,0
"HB1365","94th","2023-RS","holcomb",264,"2/7/2023",NA,"TO AMEND THE LAW CONCERNING RECORDS MAINTAINED BY SCRAP METAL RECYCLERS; AND TO CREATE OFFENSES FOR THEFT OF A CATALYTIC CONVERTER AND UNAUTHORIZED POSSESSION OF A CATALYTIC CONVERTER.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1365&ddBienniumSession=2023%2F2023R","2023_2024","2023","holcomb","HB",0,0,"AR",1,1,1,1,1
"HB1366","94th","2023-RS","steimel",NA,"2/7/2023",NA,"TO CREATE AN INCOME TAX CREDIT FOR PROPERTY TAX PAID ON CERTAIN POULTRY STRUCTURES; AND TO OFFSET THE PROPERTY TAX BURDEN ON POULTRY FARMERS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1366&ddBienniumSession=2023%2F2023R","2023_2024","2023","steimel","HB",0,0,"AR",1,0,0,0,0
"HB1367","94th","2023-RS","painter",NA,"2/7/2023",NA,"TO AMEND THE LAW CONCERNING THE PROCESS OF JURY SELECTION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1367&ddBienniumSession=2023%2F2023R","2023_2024","2023","painter","HB",0,0,"AR",1,0,0,0,0
"HB1368","94th","2023-RS","d. hodges",212,"2/7/2023",NA,"TO AMEND THE LAW CONCERNING CONTRACTS FOR WORK TO BE PERFORMED ON STATE AID ROADS; AND TO AMEND THE AGGREGATE COST MAXIMUM FOR CONTRACTS FOR WORK TO BE PERFORMED ON STATE AID ROADS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1368&ddBienniumSession=2023%2F2023R","2023_2024","2023","d. hodges","HB",0,0,"AR",1,1,1,1,1
"HB1369","94th","2023-RS","s. meeks",504,"2/7/2023",NA,"TO REQUIRE PUBLIC ENTITIES TO CREATE A POLICY CONCERNING THE AUTHORIZED USE OF TECHNOLOGY RESOURCES AND A CYBER SECURITY POLICY; AND TO AMEND THE DUTIES OF THE STATE CYBER SECURITY OFFICE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1369&ddBienniumSession=2023%2F2023R","2023_2024","2023","s. meeks","HB",0,0,"AR",1,1,1,1,1
"HB1370","94th","2023-RS","l. fite",NA,"2/8/2023",NA,"TO AMEND THE ARKANSAS RENEWABLE ENERGY DEVELOPMENT ACT OF 2001; TO PREVENT COST-SHIFTING AND ENSURE FAIRNESS TO ALL RATEPAYERS; TO CREATE THE CUSTOMER PROTECTIONS FOR NET-METERING CUSTOMERS ACT; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1370&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. fite","HB",0,0,"AR",1,1,1,0,0
"HB1379","94th","2023-RS","mcalindon",192,"2/8/2023",NA,"TO REQUIRE THE ELECTRONIC FILING OF CERTAIN SALES AND USE TAX RETURNS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1379&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcalindon","HB",0,0,"AR",1,1,1,1,1
"HB1380","94th","2023-RS","a. collins",319,"2/8/2023",NA,"TO AMEND THE LAW REGARDING ALCOHOLIC BEVERAGES; AND TO AMEND THE LAW REGARDING TASTING EVENTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1380&ddBienniumSession=2023%2F2023R","2023_2024","2023","a. collins","HB",0,0,"AR",1,1,1,1,1
"HB1381","94th","2023-RS","wardlaw",538,"2/8/2023",NA,"TO AMEND THE LAW CONCERNING ARKANSAS'S CONTRIBUTION TO THE NATIONAL STATUARY HALL COLLECTION IN THE UNITED STATES CAPITOL.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1381&ddBienniumSession=2023%2F2023R","2023_2024","2023","wardlaw","HB",0,0,"AR",1,1,1,1,1
"HB1382","94th","2023-RS","lundstrum",NA,"2/8/2023",NA,"TO CREATE THE REBOOT PILOT PROGRAM; AND TO CREATE AN INCOME TAX CREDIT FOR BUSINESSES THAT HIRE CERTAIN FORMER OFFENDERS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1382&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,1,0,0
"HB1383","94th","2023-RS","m. shepherd",245,"2/8/2023",NA,"TO AMEND THE NAME OF ""SOUTH ARKANSAS COMMUNITY COLLEGE"" TO ""SOUTH ARKANSAS COLLEGE""; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1383&ddBienniumSession=2023%2F2023R","2023_2024","2023","m. shepherd","HB",0,0,"AR",1,1,1,1,1
"HB1384","94th","2023-RS","joey carr",265,"2/8/2023",NA,"TO AMEND THE LAW CONCERNING THE PAYMENT OF A TOOL ALLOWANCE TO CERTAIN EMPLOYEES OF THE ARKANSAS DEPARTMENT OF TRANSPORTATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1384&ddBienniumSession=2023%2F2023R","2023_2024","2023","joey carr","HB",0,0,"AR",1,1,1,1,1
"HB1385","94th","2023-RS","vaught",581,"2/9/2023",NA,"TO ENSURE THAT HEALTHCARE PROVIDERS ARE PROPERLY REIMBURSED BY THE ARKANSAS MEDICAID PROGRAM FOR PROVIDING LONG-ACTING REVERSIBLE CONTRACEPTION IMMEDIATELY AND DURING POSTPARTUM.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1385&ddBienniumSession=2023%2F2023R","2023_2024","2023","vaught","HB",0,0,"AR",1,1,1,1,1
"HB1389","94th","2023-RS","gramlich",289,"2/9/2023",NA,"TO REQUIRE A SERVICE INDUSTRY LICENSE FOR CERTAIN PERSONS OR ENTITIES RELATED TO CASINO GAMING; AND TO REQUIRE BACKGROUND CHECKS FOR SERVICE INDUSTRY LICENSEES EMPLOYED BY A FRANCHISE HOLDER OR CASINO LICENSEE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1389&ddBienniumSession=2023%2F2023R","2023_2024","2023","gramlich","HB",0,0,"AR",1,1,1,1,1
"HB1393","94th","2023-RS","pearce",290,"2/9/2023",NA,"TO CREATE MENTAL HEALTH AWARENESS WEEK IN PUBLIC SCHOOLS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1393&ddBienniumSession=2023%2F2023R","2023_2024","2023","pearce","HB",0,1,"AR",1,1,1,1,1
"HB1394","94th","2023-RS","maddox",291,"2/9/2023",NA,"TO UPDATE THE LAW ON SPENDTHRIFT TRUSTS; AND TO ALLOW FOR THE CREATION OF A DOMESTIC ASSET PROTECTION TRUST.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1394&ddBienniumSession=2023%2F2023R","2023_2024","2023","maddox","HB",0,0,"AR",1,1,1,1,1
"HB1395","94th","2023-RS","ennett",NA,"2/9/2023",NA,"TO CREATE THE ADVANCED ELECTRICITY JOBS TASK FORCE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1395&ddBienniumSession=2023%2F2023R","2023_2024","2023","ennett","HB",0,0,"AR",1,0,0,0,0
"HB1396","94th","2023-RS","tosh",202,"2/9/2023",NA,"CONCERNING LAW ENFORCEMENT OFFICER TRAINING AND STANDARDS; AND TO REQUIRE TRAINING CONCERNING PERSONS WITH ALZHEIMER'S DISEASE AND OTHER DEMENTIAS FOR OFFICER CERTIFICATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1396&ddBienniumSession=2023%2F2023R","2023_2024","2023","tosh","HB",0,0,"AR",1,1,1,1,1
"HB1397","94th","2023-RS","eaves",NA,"2/9/2023",NA,"TO EXEMPT PAYMENTS RECEIVED FROM THE RESTAURANT REVITALIZATION FUND FROM GROSS INCOME FOR PURPOSES OF COMPUTING INCOME TAX.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1397&ddBienniumSession=2023%2F2023R","2023_2024","2023","eaves","HB",0,0,"AR",1,0,0,0,0
"HB1398","94th","2023-RS","eaves",NA,"2/9/2023",NA,"TO AMEND PAISLEY'S LAW; AND TO AMEND THE STILLBORN CHILD INCOME TAX CREDIT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1398&ddBienniumSession=2023%2F2023R","2023_2024","2023","eaves","HB",0,0,"AR",1,1,1,0,0
"HB1399","94th","2023-RS","cavenaugh",NA,"2/9/2023",NA,"TO AMEND THE LAW REGARDING PUBLICATION REQUIREMENTS FOR COUNTIES AND MUNICIPALITIES; TO AMEND THE LAW CONCERNING ELECTIONS; AND TO AMEND THE LAW CONCERNING TAX DELINQUENCY LISTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1399&ddBienniumSession=2023%2F2023R","2023_2024","2023","cavenaugh","HB",0,0,"AR",1,0,1,0,0
"HB1400","94th","2023-RS","hudson",NA,"2/10/2023",NA,"TO ADOPT THE FEDERAL TAX CREDIT FOR EMPLOYERS WHO PROVIDE PAID FAMILY AND MEDICAL LEAVE FOR THEIR EMPLOYEES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1400&ddBienniumSession=2023%2F2023R","2023_2024","2023","hudson","HB",0,0,"AR",1,0,0,0,0
"HB1401","94th","2023-RS","burkes",266,"2/13/2023",NA,"REGARDING PUBLIC ASSISTANCE; AND TO AMEND THE DURATION OF CASH ASSISTANCE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1401&ddBienniumSession=2023%2F2023R","2023_2024","2023","burkes","HB",0,0,"AR",1,1,1,1,1
"HB1402","94th","2023-RS","wardlaw",NA,"2/13/2023",NA,"TO AMEND THE LAW CONCERNING COMPLAINTS FILED WITH THE ARKANSAS ETHICS COMMISSION; TO ALLOW ONLINE AND ELECTRONIC COMPLAINTS; AND TO AMEND PORTIONS OF INITIATED ACT 1 OF 1990.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1402&ddBienniumSession=2023%2F2023R","2023_2024","2023","wardlaw","HB",0,0,"AR",1,1,1,0,0
"HB1403","94th","2023-RS","haak",158,"2/13/2023",NA,"AN ACT FOR THE DEPARTMENT OF AGRICULTURE - ARKANSAS NATURAL RESOURCES COMMISSION APPROPRIATION FOR THE 2023-2024 FISCAL YEAR.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1403&ddBienniumSession=2023%2F2023R","2023_2024","2023","haak","HB",0,0,"AR",1,1,1,1,1
"HB1404","94th","2023-RS","haak",246,"2/13/2023",NA,"TO AMEND ELECTION PROCEDURES CONCERNING BALLOT TABULATORS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1404&ddBienniumSession=2023%2F2023R","2023_2024","2023","haak","HB",0,0,"AR",1,1,1,1,1
"HB1405","94th","2023-RS","painter",292,"2/13/2023",NA,"TO AMEND THE DEFINITION OF ELECTION MEDIA; AND TO AMEND THE DEFINITION UNDER ELECTION LAW.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1405&ddBienniumSession=2023%2F2023R","2023_2024","2023","painter","HB",0,0,"AR",1,1,1,1,1
"HB1406","94th","2023-RS","evans",267,"2/13/2023",NA,"CONCERNING THE REGULATION OF CERTAIN BATTERY-CHARGED FENCES BY MUNICIPALITIES AND COUNTIES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1406&ddBienniumSession=2023%2F2023R","2023_2024","2023","evans","HB",0,0,"AR",1,1,1,1,1
"HB1407","94th","2023-RS","mcclure",441,"2/13/2023",NA,"TO CREATE THE VOTER REGISTRATION AND SECURE VOTER RECORDS ACT OF 2023; TO AMEND ARKANSAS CONSTITUTION, AMENDMENT 51; AND TO AMEND THE DUTIES OF THE SECRETARY OF STATE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1407&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcclure","HB",1,0,"AR",1,1,1,1,1
"HB1408","94th","2023-RS","m. brown",505,"2/13/2023",NA,"TO CREATE THE UNIFORM EASEMENT RELOCATION ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1408&ddBienniumSession=2023%2F2023R","2023_2024","2023","m. brown","HB",0,0,"AR",1,1,1,1,1
"HB1409","94th","2023-RS","m. brown",582,"2/13/2023",NA,"TO ADOPT THE UNIFORM COMMUNITY PROPERTY DISPOSITION AT DEATH ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1409&ddBienniumSession=2023%2F2023R","2023_2024","2023","m. brown","HB",0,0,"AR",1,1,1,1,1
"HB1410","94th","2023-RS","burkes",195,"2/13/2023",NA,"TO REVISE THE CHILD LABOR LAWS; AND TO CREATE THE ""YOUTH HIRING ACT OF 2023"".","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1410&ddBienniumSession=2023%2F2023R","2023_2024","2023","burkes","HB",1,0,"AR",1,1,1,1,1
"HB1411","94th","2023-RS","mcalindon",320,"2/13/2023",NA,"TO AMEND THE PROHIBITION ON THE DELIVERY OF UNSOLICITED ABSENTEE BALLOT APPLICATIONS TO ELECTORS; AND TO AMEND THE LAW CONCERNING ABSENTEE BALLOTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1411&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcalindon","HB",0,0,"AR",1,1,1,1,1
"HB1412","94th","2023-RS","j. mayberry",413,"2/13/2023",NA,"TO REQUIRE THE DIVISION OF HIGHER EDUCATION TO PROMULGATE CERTAIN RULES CONCERNING THE ADMINISTRATION OF SCHOLARSHIPS FUNDED WITH STATE FUNDS AND LOTTERY PROCEEDS; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1412&ddBienniumSession=2023%2F2023R","2023_2024","2023","j. mayberry","HB",0,0,"AR",1,1,1,1,1
"HB1413","94th","2023-RS","lundstrum",NA,"2/13/2023",NA,"TO AMEND THE LOTTERY-FUNDED SCHOLARSHIP PROGRAMS TO INCLUDE VOCATIONAL-TECHNICAL SCHOOLS AND TECHNICAL INSTITUTES AS APPROVED INSTITUTIONS OF HIGHER EDUCATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1413&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,1,0,0
"HB1414","94th","2023-RS","lundstrum",NA,"2/13/2023",NA,"TO AMEND ARKANSAS LAW CONCERNING THE ESTABLISHMENT OF A STATEWIDE INTEGRATED SYSTEM FOR THE ASSESSMENT AND COLLECTION OF FINES, PENALTIES, FEES, COSTS, AND RESTITUTION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1414&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,0,0,0
"HB1415","94th","2023-RS","lundstrum",NA,"2/13/2023",NA,"TO AMEND ARKANSAS CONSTITUTION, ARTICLE 19, § 14, AND ARKANSAS LAW TO PROVIDE THAT LOTTERY PROCEEDS MAY BE USED FOR SCHOLARSHIPS AND GRANTS TO ARKANSANS ENROLLED IN VOCATIONAL-TECHNICAL SCHOOLS AND TECHNICAL INSTITUTES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1415&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,1,0,0
"HB1416","94th","2023-RS","lundstrum",NA,"2/13/2023",NA,"TO ENSURE THAT CERTAIN FUNDS FROM THE HIGHER EDUCATION GRANTS FUND ACCOUNT ARE EXPENDED ON CERTAIN STUDENTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1416&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,1,0,0
"HB1417","94th","2023-RS","lundstrum",539,"2/13/2023",NA,"TO AMEND THE ARKANSAS ACADEMIC CHALLENGE SCHOLARSHIP PROGRAM CONCERNING APPROVED INSTITUTIONS OF HIGHER EDUCATION; AND CONCERNING THE HIGHER EDUCATION GRANTS FUND ACCOUNT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1417&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,1,1,1,1
"HB1418","94th","2023-RS","richmond",NA,"2/13/2023",NA,"TO ESTABLISH RECOVERY OF DAMAGES FOR NECESSARY MEDICAL CARE, TREATMENT, OR SERVICES RENDERED.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1418&ddBienniumSession=2023%2F2023R","2023_2024","2023","richmond","HB",0,0,"AR",1,0,0,0,0
"HB1419","94th","2023-RS","underwood",236,"2/13/2023",NA,"TO CREATE THE ENSURING ACCESS FOR ALL ARKANSANS AND VOTER PROTECTION ACT OF 2023; TO AMEND THE PROCEDURE FOR THE FILING OF A BALLOT INITIATIVE AND REFERENDUM PETITION; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1419&ddBienniumSession=2023%2F2023R","2023_2024","2023","underwood","HB",1,0,"AR",1,1,1,1,1
"HB1420","94th","2023-RS","m. brown",268,"2/13/2023",NA,"REGARDING EMOTIONAL SUPPORT ANIMALS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1420&ddBienniumSession=2023%2F2023R","2023_2024","2023","m. brown","HB",0,0,"AR",1,1,1,1,1
"HB1421","94th","2023-RS","l. johnson",NA,"2/14/2023",NA,"TO CREATE AN INCOME TAX CREDIT FOR CONTRIBUTIONS TO CERTAIN RURAL HOSPITAL ORGANIZATIONS; AND TO CREATE THE HELPING ENHANCE ACCESS TO RURAL TREATMENT (HEART) ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1421&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,0,0,0,0
"HB1422","94th","2023-RS","l. johnson",NA,"2/14/2023",NA,"TO ENACT THE PRECEPTOR TAX INCENTIVE PROGRAM; AND TO PROVIDE INCENTIVES FOR CERTAIN MEDICAL OR COUNSELING PROFESSIONALS TO TRAIN STUDENTS WHO ARE LEARNING TO BECOME MEDICAL OR COUNSELING PROFESSIONALS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1422&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,0,1,0,0
"HB1423","94th","2023-RS","painter",321,"2/14/2023",NA,"TO AMEND THE LAW CONCERNING THE RECOUNT OF BALLOTS; AND TO AMEND ELECTION PROCEDURES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1423&ddBienniumSession=2023%2F2023R","2023_2024","2023","painter","HB",0,0,"AR",1,1,1,1,1
"HB1424","94th","2023-RS","maddox",414,"2/14/2023",NA,"TO AMEND THE LAW CONCERNING COURT PROCEEDINGS FOR UNLAWFUL DETAINER.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1424&ddBienniumSession=2023%2F2023R","2023_2024","2023","maddox","HB",0,0,"AR",1,1,1,1,1
"HB1425","94th","2023-RS","m. berry",322,"2/14/2023",NA,"TO UPDATE THE MILITARY CODE OF ARKANSAS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1425&ddBienniumSession=2023%2F2023R","2023_2024","2023","m. berry","HB",0,0,"AR",1,1,1,1,1
"HB1426","94th","2023-RS","duffield",323,"2/14/2023",NA,"TO AMEND ARKANSAS LAW CONCERNING FEES FOR ISSUING SUMMONS OR SUBPOENAS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1426&ddBienniumSession=2023%2F2023R","2023_2024","2023","duffield","HB",0,0,"AR",1,1,1,1,1
"HB1427","94th","2023-RS","gazaway",481,"2/14/2023",NA,"TO AMEND PROVISIONS OF ARKANSAS LAW RELATED TO THE CODE REVISOR; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1427&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,1,1,1,1
"HB1428","94th","2023-RS","c. cooper",NA,"2/14/2023",NA,"TO CREATE THE EQUAL ACCESS TO COLLEGE AND CAREER READINESS ASSESSMENTS ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1428&ddBienniumSession=2023%2F2023R","2023_2024","2023","c. cooper","HB",0,0,"AR",1,0,0,0,0
"HB1429","94th","2023-RS","j. richardson",NA,"2/14/2023",NA,"TO AMEND THE LAW CONCERNING THE ISSUANCE OF A DRIVER'S LICENSE TO CERTAIN APPLICANTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1429&ddBienniumSession=2023%2F2023R","2023_2024","2023","j. richardson","HB",0,0,"AR",1,1,1,0,0
"HB1430","94th","2023-RS","lundstrum",196,"2/14/2023",NA,"TO AMEND THE DIVISION OF WORKFORCE SERVICES LAW; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1430&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,1,1,1,1
"HB1431","94th","2023-RS","lundstrum",293,"2/14/2023",NA,"TO AMEND THE ARKANSAS TRUST CODE TO ALLOW FOR THE DECANTING OF TRUSTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1431&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,1,1,1,1
"HB1432","94th","2023-RS","fortner",540,"2/15/2023",NA,"TO AMEND THE LAW REGARDING ALCOHOLIC BEVERAGES; AND TO AMEND THE LAW RELATED TO THE SELLING OF ALCOHOLIC BEVERAGES WITH FOOD PURCHASE FOR DELIVERY OR TO BE CONSUMED OFF-PREMISES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1432&ddBienniumSession=2023%2F2023R","2023_2024","2023","fortner","HB",0,0,"AR",1,1,1,1,1
"HB1433","94th","2023-RS","lundstrum",197,"2/15/2023",NA,"TO ENACT THE DIVISION OF WORKFORCE SERVICES' GENERAL OMNIBUS ACT; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1433&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,1,1,1,1
"HB1434","94th","2023-RS","vaught",367,"2/15/2023",NA,"TO AMEND THE LAW REGARDING AGRICULTURE; AND TO PLACE THE BURDEN OF PROOF ON THE PARTY BRINGING AN ACTION AGAINST AN AGRICULTURAL OPERATION AS A NUISANCE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1434&ddBienniumSession=2023%2F2023R","2023_2024","2023","vaught","HB",0,0,"AR",1,1,1,1,1
"HB1435","94th","2023-RS","hawk",193,"2/15/2023",NA,"TO AMEND THE PREPAYMENT CALCULATION FOR SALES TAX FROM THE PRECEDING CALENDAR YEAR TO THE PRECEDING FISCAL YEAR; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1435&ddBienniumSession=2023%2F2023R","2023_2024","2023","hawk","HB",0,0,"AR",1,1,1,1,1
"HB1436","94th","2023-RS","maddox",324,"2/15/2023",NA,"TO AMEND THE ARKANSAS SECURITIES ACT; AND TO MODIFY CERTAIN ACTIONS AGAINST A REGISTRATION UNDER THE ARKANSAS SECURITIES ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1436&ddBienniumSession=2023%2F2023R","2023_2024","2023","maddox","HB",0,0,"AR",1,1,1,1,1
