bill_id,term,session,title,commem
SB0085,2023_2024,2023-RS,ADJUST INCOME TAX BRACKETS,0
SB0086,2023_2024,2023-RS,NMSU RURAL & TRIBAL DEVELOPMENT INSTITUTE,0
SB0087,2023_2024,2023-RS,LAND GRANT WASTE REMOVAL,0
SB0088,2023_2024,2023-RS,MED STUDENT PREP FOR UNDERSERVED,0
SB0089,2023_2024,2023-RS,SUPPORTED DECISION-MAKING ACT,0
SB0090,2023_2024,2023-RS,TRIBAL GRT RATES,0
SB0091,2023_2024,2023-RS,PUBLIC OFFICIAL CONDUCT CHANGES,0
SB0092,2023_2024,2023-RS,PHARMACIST SCOPE OF PRACTICE,0
SB0093,2023_2024,2023-RS,MORA SCHOOL SECURITY,0
SB0094,2023_2024,2023-RS,TRANSFER RIO GRANDE TRAIL ADMINISTRATION,0
SB0095,2023_2024,2023-RS,STATEWIDE SCHOOL SAFETY,0
SB0096,2023_2024,2023-RS,PUBLIC SAFETY OFFICER PENSIONS,0
SB0097,2023_2024,2023-RS,STATE LAND BROADBAND EASEMENTS,0
SB0098,2023_2024,2023-RS,PUBLIC CONTRACT PAYMENTS,0
SB0099,2023_2024,2023-RS,RENT CONTROL PROHIBITIONS,0
SB0100,2023_2024,2023-RS,EQUITABLE ACCESS TO EVENT TICKETS,0
SB0101,2023_2024,2023-RS,PERMANENT ABSENTEE VOTER LIST,0
SB0102,2023_2024,2023-RS,IMPROPER USE OF TRAVEL LANE,0
SB0103,2023_2024,2023-RS,"VETERAN, POLICE & FIRST RESPONDERS PTSD",0
SB0104,2023_2024,2023-RS,AIRPORT IMPROVEMENT FUNDS,0
SB0105,2023_2024,2023-RS,INCREASE STANDARD INCOME TAX DEDUCTION,0
SB0106,2023_2024,2023-RS,PHARMACISTS & PAS AS HEALTH CARE PRACTIONERS,0
SB0107,2023_2024,2023-RS,CUSTODY HEARINGS WITHIN 72 HOURS,0
SB0108,2023_2024,2023-RS,CAREER TECHNICAL EDUCATION PROGRAM UNIT,0
SB0109,2023_2024,2023-RS,EDUCATION FREEDOM ACCOUNTS,0
SB0110,2023_2024,2023-RS,CHIROPRACTIC BOARD CHANGES,0
SB0111,2023_2024,2023-RS,TEMPORARY SUSPENSION OF LICENSING FEES,0
SB0112,2023_2024,2023-RS,NATURAL RESOURCES TRUSTEE CHANGES,0
SB0113,2023_2024,2023-RS,EQUAL EDUCATION OPPORTUNITY SCHOLARSHIP,0
SB0114,2023_2024,2023-RS,CONCEALED CARRY IN RESTAURANTS & BARS,0
SB0115,2023_2024,2023-RS,MULTIMEDIA AT HISPANIC CULTURAL CENTER,0
SB0116,2023_2024,2023-RS,21 YEARS OLD TO PURCHASE OR POSSESS FIREARMS,0
SB0117,2023_2024,2023-RS,PRESCRIBING PSYCHOLOGIST PRACTICE ACT,0
SB0118,2023_2024,2023-RS,FINANCIAL CRIMES AGAINST VULNERABLE ADULTS,0
SB0119,2023_2024,2023-RS,FINANCIAL EXPLOITATION ACT,0
SB0120,2023_2024,2023-RS,OPEN ENROLLMENT FOR MILITARY CHILDREN,0
SB0121,2023_2024,2023-RS,TEMPORARY GRT DEDUCTIONS FOR RESTAURANTS,0
SB0122,2023_2024,2023-RS,WIDEN PASEO DEL NORTE,0
SB0123,2023_2024,2023-RS,REBUTTABLE PRESUMPTION AGAINST RELEASE,0
SB0124,2023_2024,2023-RS,PUBLIC EMPLOYEES RETURNING TO WORK,0
SB0125,2023_2024,2023-RS,DISCLOSURE ACT & FINANCIAL DISCLOSURE,0
SB0126,2023_2024,2023-RS,CHILD SEX ABUSE STATUTE OF LIMITATIONS,0
SB0127,2023_2024,2023-RS,HIGH-SPEED BORDER-TO-BORDER RAILROAD,0
SB0128,2023_2024,2023-RS,CHILD PROTECTIVE CUSTODY PROCEDURES,0
SB0129,2023_2024,2023-RS,PERMANENT FUND FOR EDUCATION IMPLEMENTATION,0
SB0130,2023_2024,2023-RS,NO SMOKING IN RACINOS,0
SB0131,2023_2024,2023-RS,PUBLIC SCHOOL FUNDING CHANGES,0
SB0132,2023_2024,2023-RS,STI PREVENTION & TREATMENT,0
SB0133,2023_2024,2023-RS,CATALYTIC CONVERTER SALES RECORDS,0
SB0134,2023_2024,2023-RS,NO EXOTIC ANIMALS IN TRAVELING PERFORMANCES,0
SB0135,2023_2024,2023-RS,"STOP, LOOK & LISTEN FOR TRAINS",0
SB0136,2023_2024,2023-RS,PRC COMMISSIONER SALARIES,0
SB0137,2023_2024,2023-RS,REQUIRE 30-MINUTE RECESS FOR SOME GRADES,0
SB0138,2023_2024,2023-RS,MEDICAID FALSE CLAIMS CHANGES,0
SB0139,2023_2024,2023-RS,SERVICES FOR HOMELESS PEOPLE,0
SB0140,2023_2024,2023-RS,NM HOUSING TRUST FUND,0
SB0141,2023_2024,2023-RS,SANTA FE HOMELESS SHELTER & PROGRAMMING,0
SB0142,2023_2024,2023-RS,NM MINERS LICENSE PLATE,0
SB0143,2023_2024,2023-RS,NONPROFIT GAMING MACHINE PAYOUTS,0
SB0144,2023_2024,2023-RS,SANTA FE STATE OFFICE BUILDING,0
SB0145,2023_2024,2023-RS,STATE POLICE RETIREMENT CHANGES,0
SB0146,2023_2024,2023-RS,TAX ADMINISTRATION CHANGES,0
SB0147,2023_2024,2023-RS,TAX CHANGES,0
SB0148,2023_2024,2023-RS,COMMUNITY & BRANCH COLLEGE HEALTH PGMS.,0
SB0149,2023_2024,2023-RS,STUDY FREE TUITION FOR CERTAIN PROGRAMS,0
SB0150,2023_2024,2023-RS,CYFD PLAN OF CARE FAILURE ASSESSMENTS,0
SB0151,2023_2024,2023-RS,GRADUATE SCHOLARSHIP ACT CHANGES,0
SB0152,2023_2024,2023-RS,COUNTY INDUSTRIAL BOND CHANGES,0
SB0153,2023_2024,2023-RS,PUBLICATION OF SUPPLEMENTAL APPROPRIATIONS,0
SB0154,2023_2024,2023-RS,QUANTUM INFO SCIENCE TECH FACULTY,0
SB0155,2023_2024,2023-RS,USE OF TELECOMM FUND FOR BROADBAND,0
SB0156,2023_2024,2023-RS,STATEWIDE ANTI-LITTER CAMPAIGN,0
SB0157,2023_2024,2023-RS,GRT DISTRIBUTION TO HOBBS,0
SB0158,2023_2024,2023-RS,GENERAL APPROPRIATION ACT OF 2023,0
SB0159,2023_2024,2023-RS,LOCAL NEWS FELLOWSHIP PROGRAM,0
SB0160,2023_2024,2023-RS,TRANSFER TRANSPORTATION FUNCTIONS FROM PRC,0
SB0161,2023_2024,2023-RS,RESTRICT USE OF CERTAIN PESTICIDES,0
SB0162,2023_2024,2023-RS,BEHAVIORAL HEALTH TRANSITIONAL HOUSING,0
SB0163,2023_2024,2023-RS,CONTINUING CARE PROVIDER DISCLOSURE,0
SB0164,2023_2024,2023-RS,FUTURE OIL & GAS LEASE ROYALTY RATES,0
SB0165,2023_2024,2023-RS,LOCAL CHOICE ENERGY ACT,0
SB0166,2023_2024,2023-RS,STI PREVENTION & TREATMENT,0
SB0167,2023_2024,2023-RS,STRATEGIC WATER RESERVE,0
SB0168,2023_2024,2023-RS,DEATH PRONOUNCEMENTS BY NURSES,0
SB0169,2023_2024,2023-RS,CLIMATE INVESTMENT CENTER & FUND,0
SB0170,2023_2024,2023-RS,INCREASE JUROR COMPENSATION,0
SB0171,2023_2024,2023-RS,PROHIBIT AUTOMATIC FIREARM SALES,0
SB0172,2023_2024,2023-RS,NO DETAINING FOR FED IMMIGRATION VIOLATIONS,0
SB0173,2023_2024,2023-RS,GEOTHERMAL ENERGY GENERATION TAX CREDIT,0
SB0174,2023_2024,2023-RS,PRETRIAL RELEASE HEARING STANDARDS,0
SB0175,2023_2024,2023-RS,OPEN PRIMARY ELECTIONS,0
SB0176,2023_2024,2023-RS,ACEQUIA FUND FOR DISASTER RESPONSE,0
SB0177,2023_2024,2023-RS,CNM VENTURE STUDIO,0
SB0178,2023_2024,2023-RS,TOBACCO FUND NOT A STATE RESERVE FUND,0
SB0179,2023_2024,2023-RS,LOCAL GOV'T TOBACCO LAWS,0
SB0180,2023_2024,2023-RS,ELECTION CHANGES,0
SB0181,2023_2024,2023-RS,OPIOID ANTAGONIST WARNING REQUIREMENTS,0
SB0182,2023_2024,2023-RS,RECYCLING & LITTER REDUCTION,0
SB0183,2023_2024,2023-RS,CONSERVATOR WAIVER OF LIABILITY,0
SB0184,2023_2024,2023-RS,MOTOR VEHICLE EXCISE TAX DISTRIBUTIONS,0
SB0185,2023_2024,2023-RS,NM WORK AND SAVE BOARD CHANGES,0
SB0186,2023_2024,2023-RS,INTERIM LEGISLATIVE PUBLIC WORKS COMMITTEE,0
SB0187,2023_2024,2023-RS,CERTAIN DRUG POSSESSION & HABITUAL OFFENDER,0
SB0188,2023_2024,2023-RS,OFFICIAL STATE AROMA,1
SB0189,2023_2024,2023-RS,FLAT CORPORATE INCOME TAX RATE,0
SB0190,2023_2024,2023-RS,SUBSTANCE ABUSE DEMAND PLAN,0
SB0191,2023_2024,2023-RS,EXEMPT NM FROM DAYLIGHT SAVING TIME,0
SB0192,2023_2024,2023-RS,ADDITIONAL APPROPRIATIONS & CONFIDENTIALITY,0
SB0193,2023_2024,2023-RS,RETIREE HEALTHCARE CONTRIBUTIONS,0
SB0194,2023_2024,2023-RS,NM WORK & SAVE ACT & RETIREMENT CHANGES,0
SB0195,2023_2024,2023-RS,WATER PROTECTION PERMANENT FUND,0
SB0196,2023_2024,2023-RS,BAN CERTAIN FIREWORK SALES,0
SB0197,2023_2024,2023-RS,INFRASTRUCTURE PLANNING & DEVELOPMENT OFFICE,0
SB0198,2023_2024,2023-RS,ANONYMITY OF LOTTERY WINNERS,0
SB0199,2023_2024,2023-RS,LIVESTOCK LARCENY SEPARATE OFFENSES,0
SB0200,2023_2024,2023-RS,REGIONAL WATER PROJECT PROCUREMENT,0
SB0201,2023_2024,2023-RS,STATE INSPECTORS GENERAL ACT,0
SB0202,2023_2024,2023-RS,SUSTAINABLE POST-SECONDARY FUNDING,0
SB0203,2023_2024,2023-RS,DEVELOPMENTAL DISABILITIES DATA,0
SB0204,2023_2024,2023-RS,EMPLOYEE LEASING BENEFIT PROGRAMS,0
SB0205,2023_2024,2023-RS,COUNTY HOSPITAL GROSS RECEIPTS TAX,0
SB0206,2023_2024,2023-RS,FORESTRY DIVISION PROCUREMENT EXEMPTION,0
SB0207,2023_2024,2023-RS,CHILD ABUSE BEST INTEREST STANDARD,0
SB0208,2023_2024,2023-RS,NO USE OF TIKTOK WITH STATE RESOURCES,0
SB0209,2023_2024,2023-RS,NAMES & ADDRESSES OF LLC MEMBERS,0
SB0210,2023_2024,2023-RS,NAT'L GUARD DEATH BENEFIT ACT,0
SB0211,2023_2024,2023-RS,CAREER DEVELOPMENT SUCCESS PILOT PROGRAM,0
SB0212,2023_2024,2023-RS,ADD SPACE FORCE TO MILITARY DEFINITIONS,0
SB0213,2023_2024,2023-RS,METHADONE DISPENSED BY RNS & LPNS,0
SB0214,2023_2024,2023-RS,RURAL LIBRARIES ENDOWMENT FUND,0
SB0215,2023_2024,2023-RS,ESTABLISH CRIME OF BESTIALITY,0
SB0216,2023_2024,2023-RS,BANKRUPTCY EXEMPTIONS,0
SB0217,2023_2024,2023-RS,ADVERTISING CAMPAIGNS & LOBBYIST COMPENSATION,0
SB0218,2023_2024,2023-RS,LOBBYING ACTIVITY REPORTS,0
SB0219,2023_2024,2023-RS,COLLEGE STUDENT ATHLETE ENDORSEMENTS,0
SB0220,2023_2024,2023-RS,ALCOHOL & SUBSTANCE ABUSE PREVENTION FUND,0
SB0221,2023_2024,2023-RS,RAIL INFRASTRUCTURE TAX CREDITS,0
SB0222,2023_2024,2023-RS,RETENTION OF WATER RIGHTS ORIGINAL DOCUMENTS,0
SB0223,2023_2024,2023-RS,CHILD SUPPORT SCHEDULE CHANGES,0
SB0224,2023_2024,2023-RS,MEDICAID AS MANDATORY MEDICAL CHILD SUPPORT,0
SB0225,2023_2024,2023-RS,HUNTER SAFETY TRAINING FOR FILMMAKING,0
SB0226,2023_2024,2023-RS,DIVERSITY ACT,0
SB0227,2023_2024,2023-RS,UNM CHICANO & CHICANA STUDIES,0
SB0228,2023_2024,2023-RS,UNM PROJECT ECHO,0
SB0229,2023_2024,2023-RS,SPECIAL IMMIGRANT JUVENILE CLASSIFICATION ACT,0
SB0230,2023_2024,2023-RS,NM MOUNTED PATROL AS LAW ENFORCEMENT,0
SB0231,2023_2024,2023-RS,HIGHER ED PHYSICIAN SHORTAGE PROGRAMS,0
SB0232,2023_2024,2023-RS,HEALTH INSURER PROVIDER INFO & REIMBURSEMENT,0
SB0233,2023_2024,2023-RS,RESUSCITATION OF UNEMANCIPATED MINORS,0
SB0234,2023_2024,2023-RS,NO SODA SALES ON SCHOOL GROUNDS,0
SB0235,2023_2024,2023-RS,TOBACCO PRODUCT TAX & DEFINITIONS,0
SB0236,2023_2024,2023-RS,UNIVERSITY FACULTY RESEARCH GRANT ACT,0
SB0237,2023_2024,2023-RS,UNIVERSITY ANALYSIS AND RESEARCH GRANT PGM,0
SB0238,2023_2024,2023-RS,NO AVIATION FUEL WITH LEAD SALES,0
SB0239,2023_2024,2023-RS,STREAM COMMISSION ACEQUIA BUREAU,0
SB0240,2023_2024,2023-RS,TAX EXEMPT ORGANIZATION TAX AUDITS,0
SB0241,2023_2024,2023-RS,PROSPERITY & ECONOMIC RESILIENCE ACT,0
SB0242,2023_2024,2023-RS,MEDICAL CANNABIS ID AND RENEWAL,0
SB0243,2023_2024,2023-RS,PLASTIC WASTE REDUCTION ACT,0
SB0244,2023_2024,2023-RS,DEPT. OF DEFENSE CHILD CARE LICENSING,0
SB0245,2023_2024,2023-RS,RURAL EMERGENCY HOSPITAL LICENSURE,0
SB0246,2023_2024,2023-RS,UNIFORM LAW ON NOTARIAL ACTS,0
SB0247,2023_2024,2023-RS,UNIFORM LICENSING ACT CHANGES,0
SB0248,2023_2024,2023-RS,PROBATE COURT CHANGES,0
SB0249,2023_2024,2023-RS,YIELD TO TRANSIT BUSES,0
SB0250,2023_2024,2023-RS,FIREFIGHTER SURVIVOR BENEFITS,0
SB0251,2023_2024,2023-RS,METRO DEVELOPMENT ACT CHANGES,0
SB0252,2023_2024,2023-RS,LAW ENFORCEMENT OFFICER PROCEDURES ACT,0
SB0253,2023_2024,2023-RS,GRT DEDUCTION FOR CERTAIN SPECIAL FUELS,0
SB0254,2023_2024,2023-RS,GAME & FISH LICENSING FEES,0
SB0255,2023_2024,2023-RS,MEDICAID SERVICES MILEAGE REIMBURSEMENT,0
SB0256,2023_2024,2023-RS,DISCIPLINARY ACTION FOR CONVERSION THERAPY,0
SB0257,2023_2024,2023-RS,MELROSE AIR FORCE RANGE LAND AGREEMENT,0
SB0258,2023_2024,2023-RS,SAN MIGUEL LIBRARY SERVICES,0
SB0259,2023_2024,2023-RS,LIQUOR TAX RATES & DIFFERENTIALS,0
SB0260,2023_2024,2023-RS,DEVELOPMENTAL DISABILITY REFERENCES,0
SB0261,2023_2024,2023-RS,AMYOTROPHIC LATERAL SCLEROSIS SUPPORT,0
SB0262,2023_2024,2023-RS,MENTAL HEALTH CLINICIAN LICENSURE SUPERVISION,0
SB0263,2023_2024,2023-RS,LEGISLATIVE HEALTH & HUMAN SERVICES COMMITTEE,0
SB0264,2023_2024,2023-RS,AGGREGATION OF EMBEZZLEMENT FOR PENALTIES,0
SB0265,2023_2024,2023-RS,IN-CUSTODY DEATH INVESTIGATION PROCEDURES,0
SB0266,2023_2024,2023-RS,RETAIL DISTRIBUTED GENERATION,0
SB0267,2023_2024,2023-RS,TEMPORARY ASSISTANCE TO FAMILIES IN NEED,0
SB0268,2023_2024,2023-RS,WILDFIRE RECOVERY ACT,0
SB0269,2023_2024,2023-RS,DEPT. OF INFO TECHNOLOGY CHANGES,0
SB0270,2023_2024,2023-RS,NATIONAL HISTORY DAY PROGRAM SCHOOLS,0
SB0271,2023_2024,2023-RS,EQUINE DEFINITION,0
SB0272,2023_2024,2023-RS,ACEQUIA & COMMUNITY DITCH ED PROGRAM,0
SB0273,2023_2024,2023-RS,HEALTH INSURANCE MENTAL HEALTH COVERAGE,0
SB0274,2023_2024,2023-RS,REGIONAL TRANSIT LAW ENFORCEMENT,0
SB0275,2023_2024,2023-RS,MOTOR VEHICLE REGISTRATION FEES,0
SB0276,2023_2024,2023-RS,MAKE-A-WISH LICENSE PLATE,0
SB0277,2023_2024,2023-RS,SPECIAL NEEDS ADOPTED TAX CREDIT,0
SB0278,2023_2024,2023-RS,TERMINATION OF PARENTAL RIGHTS,0
SB0279,2023_2024,2023-RS,EMERGENCY CHILD PLACEMENT,0
SB0280,2023_2024,2023-RS,CYBERSECURITY ACT,0
SB0281,2023_2024,2023-RS,INDEPENDENT CONSTRUCTION INSPECTORS,0
SB0282,2023_2024,2023-RS,ONGOING STATUTORY REVISION PROGRAM,0
SB0283,2023_2024,2023-RS,REDUCING SUSPENSIONS & EXPULSIONS ACT,0
SB0284,2023_2024,2023-RS,SPECIAL OLYMPICS LICENSE PLATE,0
SB0285,2023_2024,2023-RS,EXPAND DEFINITION OF CREMATION,0
SB0286,2023_2024,2023-RS,DISCRIMINATORY RESTRICTIVE COVENANTS,0
SB0287,2023_2024,2023-RS,EXEMPT NM FROM STANDARD TIME,0
SB0288,2023_2024,2023-RS,LAW ENFORCEMENT FUND DISTRIBUTION,0
SB0289,2023_2024,2023-RS,K-12 OUTDOOR EDUCATION PROGRAM,0
SB0290,2023_2024,2023-RS,HEALTH CARE COST DRIVERS ANALYSIS,0
SB0291,2023_2024,2023-RS,CYFD DOMESTIC VIOLENCE VICTIMS & ANIMALS,0
SB0292,2023_2024,2023-RS,CARLSBAD/ EDDY COUNTY GROSS RECEIPTS,0
SB0293,2023_2024,2023-RS,GAMING LICENSEE FREE OR REDUCED FOOD,0
SB0294,2023_2024,2023-RS,COMMERCIAL DRIVER'S LICENSE RECIPROCITY,0
SB0295,2023_2024,2023-RS,MARRIAGE CHANGES,0
SB0296,2023_2024,2023-RS,MEDICAL MALPRACTICE CHANGES,0
SB0297,2023_2024,2023-RS,MLK COMMISSION FUNDING,0
SB0298,2023_2024,2023-RS,MOBILE HOME PARK ACT CHANGES,0
SB0299,2023_2024,2023-RS,SELF-STORAGE LIEN SALE ADVERTISEMENTS,0
SB0300,2023_2024,2023-RS,DISABLED VETERAN PROPERTY TAX EXEMPTION,0
SB0301,2023_2024,2023-RS,FREE-ROAMING HORSES,0
SB0302,2023_2024,2023-RS,JUDICIAL STANDARDS COMMISSION OVERSIGHT,0
SB0303,2023_2024,2023-RS,TAX INCREMENT DEVELOPMENT DISTRICT CHANGES,0
SB0304,2023_2024,2023-RS,CNM SHORT TERM TRAINING PROGRAMS,0
SB0305,2023_2024,2023-RS,ROUTE 66 LICENSE PLATE,0
SB0306,2023_2024,2023-RS,HEALTH CENTERS IN HERMITS PEAK/CALF CANYON,0
SB0307,2023_2024,2023-RS,LICENSED TEACHER PREP AFFORDABILITY,0
SB0308,2023_2024,2023-RS,CONSTITUTIONAL REVISION COMMISSION,0
SB0309,2023_2024,2023-RS,CAPITAL OUTLAY REAUTHORIZATIONS,0
SB0310,2023_2024,2023-RS,CRISIS TRIAGE CENTERS,0
SB0311,2023_2024,2023-RS,SURRENDER OF INFANTS,0
SB0312,2023_2024,2023-RS,PUBLIC SAFETY TELECOMM RETIREMENT,0
SB0313,2023_2024,2023-RS,TERMINATION OF FRANCHISES,0
SB0314,2023_2024,2023-RS,WATER PROJECT FUND PROJECTS,0
SB0315,2023_2024,2023-RS,INTERSTATE COMPACT ON CHILD PLACEMENT,0
SB0316,2023_2024,2023-RS,JUVENILE CORRECTIONS GRANT FUNDING,0
SB0317,2023_2024,2023-RS,MAGISTRATE RETIREMENT SOLVENCY,0
SB0318,2023_2024,2023-RS,JUDICIAL RETIREMENT SOLVENCY,0
SB0319,2023_2024,2023-RS,AGE APPROPRIATE DESIGN CODE ACT,0
SB0320,2023_2024,2023-RS,BROADBAND COMPANY REDUNDANT CABLE LINES,0
SB0321,2023_2024,2023-RS,HOMEOWNER ASSOCIATION BOARD ELECTIONS,0
SB0322,2023_2024,2023-RS,DISSOLUTION OF MARRIAGE,0
SB0323,2023_2024,2023-RS,STATE AUDITOR FRAUD CASE MGMT SYSTEM,0
SB0324,2023_2024,2023-RS,COUNTY ASSESSOR CERTIFICATION PAY,0
SB0325,2023_2024,2023-RS,SCHOOL COUNSELOR TEACHER LOAN REPAYMENT,0
SB0326,2023_2024,2023-RS,RENEWABLE PORTFOLIO STANDARD CALCULATION,0
SB0327,2023_2024,2023-RS,APPROVAL OF ECON DEVELOPMENT PROJECTS,0
SB0328,2023_2024,2023-RS,FOSTERING CONNECTIONS ELIGIBILITY,0
SB0329,2023_2024,2023-RS,NM TECH WATER LEADERS WORKSHOP,0
SB0330,2023_2024,2023-RS,TRANSFER HORSE RACING REGULATION,0
SB0331,2023_2024,2023-RS,DOMESTIC VIOLENCE COORDINATED RESPONSE,0
SB0332,2023_2024,2023-RS,NMFA PUBLIC PROJECT REVOLVING FUND PROJECTS,0
SB0333,2023_2024,2023-RS,MULTIGENERATIONAL HOUSING & ZONING,0
SB0334,2023_2024,2023-RS,BLACK FIRE RECOVERY,0
SB0335,2023_2024,2023-RS,DELAY PART OF LOCAL ELECTION ACT,0
SB0336,2023_2024,2023-RS,USE OF RACETRACK FUNDS FOR INSURANCE,0
SB0337,2023_2024,2023-RS,WATER SECURITY PLANNING ACT,0
SB0338,2023_2024,2023-RS,TRANSFER OF PROPERTY AFFIDAVITS,0
SB0339,2023_2024,2023-RS,RENAME JUVENILE CONTINUUM GRANT FUND,1,"renaming fund
SB0340,2023_2024,2023-RS,DEFINE PUBLIC ED ETHNIC STUDIES,0
SB0341,2023_2024,2023-RS,PERSONAL FINANCE AS SCHOOL ELECTIVE,0
SB0342,2023_2024,2023-RS,PROTECTED UTILITY CUSTOMER DATA,0
SB0343,2023_2024,2023-RS,E-BIKE REBATES,0
SB0344,2023_2024,2023-RS,SMALL BUSINESS DEVELOPMENT CENTER PROGRAM,0
SB0345,2023_2024,2023-RS,KIKI SAAVEDRA SENIOR DIGNITY FUND INVESTMENT,0
SB0346,2023_2024,2023-RS,KIKI SAAVEDRA SENIOR DIGNITY FUND,0
SB0347,2023_2024,2023-RS,NMSU STEM PLUS CENTER,0
SB0348,2023_2024,2023-RS,OVERTIME FOR CERTAIN MOTOR CARRIERS,0
SB0349,2023_2024,2023-RS,MACHO DRAW CHANNEL REPAIR,0
SB0350,2023_2024,2023-RS,U VISA CERTIFICATION ACT,0
SB0351,2023_2024,2023-RS,LEGISLATIVE COUNCIL MEMBERS IN INTERIM COMMS,0
SB0352,2023_2024,2023-RS,STATE FOOD BANKS,0
SB0353,2023_2024,2023-RS,NM-GROWN PRODUCE FOR SENIOR MEALS,0
SB0354,2023_2024,2023-RS,SENIOR FARMERS' MARKET NUTRITIONAL PROGRAM,0
SB0355,2023_2024,2023-RS,SNAP BENEFIT TRANSITIONAL SUPPORT,0
SB0356,2023_2024,2023-RS,SENIOR SNAP BENEFIT COST-OF-LIVING INCREASES,0
SB0357,2023_2024,2023-RS,PARENTS OF CHILDREN IN PERFORMING ART,0
SB0358,2023_2024,2023-RS,HEALTHY FOOD FINANCING ACT,0
SB0359,2023_2024,2023-RS,T OR C WATER LINE IMPROVEMENTS,0
SB0360,2023_2024,2023-RS,DYED DIESEL FUEL GROSS RECEIPTS,0
SB0361,2023_2024,2023-RS,ACEQUIA & COMMUNITY DITCH ACT FUNDS,0
SB0362,2023_2024,2023-RS,STUDY REPLACING STATE AUDIT PROCESS,0
SB0363,2023_2024,2023-RS,VOLUNTARY MANSLAUGHTER EXCLUSIONS,0
SB0364,2023_2024,2023-RS,LEGISLATIVE STATIONERY PROHIBITIONS,0
SB0365,2023_2024,2023-RS,CHILE MARKETING & PROMOTION PROGRAM,0
SB0366,2023_2024,2023-RS,BIOSCIENCE BUSINESS ACCELERATOR,0
SB0367,2023_2024,2023-RS,SCHOOL ATTENDANCE CHANGES,0
SB0368,2023_2024,2023-RS,LAW ENFORCEMENT BODY CAM EXCEPTIONS,0
SB0369,2023_2024,2023-RS,FIREFIGHTER WORKERS' COMP CONDITIONS,0
SB0370,2023_2024,2023-RS,COLLECTION OF CERTAIN DEMOGRAPHIC DATA,0
SB0371,2023_2024,2023-RS,ATTORNEY GENERAL PERSONNEL EXEMPTIONS,0
SB0372,2023_2024,2023-RS,STORM WATER FACILITY AS MUNICIPAL UTILITY,0
SB0373,2023_2024,2023-RS,OFFICE OF CHILD ADVOCATE ACT,0
SB0374,2023_2024,2023-RS,COURT EMERGENCY PROPERTY RESERVE FUND,0
SB0375,2023_2024,2023-RS,RENT INCREASES & AIR CONDITIONING,0
SB0376,2023_2024,2023-RS,SMALL LOCAL GOV'T AUDIT ASSISTANCE,0
SB0377,2023_2024,2023-RS,INTEGRATED SUBSTANCE ABUSE PROGRAMS,0
SB0378,2023_2024,2023-RS,SEVERANCE TAX FUND MINIMUM DISTRIBUTION,0
SB0379,2023_2024,2023-RS,CURRY COUNTY BEHAVIORAL HEALTH FACILITY,0
SB0380,2023_2024,2023-RS,INSPECTION OF WATER PERMITS & PENALTIES,0
SB0381,2023_2024,2023-RS,NM HOUSING TRUST FUND BONDING,0
SB0382,2023_2024,2023-RS,BIOSCIENCE FUND REVERSION & INVESTMENT,0
SB0383,2023_2024,2023-RS,PUBLIC ED. BACKGROUND CHECK PROCESS,0
SB0384,2023_2024,2023-RS,SCHOOL ATHLETICS CHANGES,0
SB0385,2023_2024,2023-RS,EDUCATIONAL BROADCAST TELEVISION,0
SB0386,2023_2024,2023-RS,UNM HEALTH SPANISH EDUCATION PROGRAM,0
SB0387,2023_2024,2023-RS,SCHOOL STUDENT RESTRAINT OR ISOLATION,0
SB0388,2023_2024,2023-RS,AGE LIMIT FOR CHILDREN IN CUSTODY,0
SB0389,2023_2024,2023-RS,TOURISM DEPT. SPORTS AUTHORITY DIVISION,0
SB0390,2023_2024,2023-RS,"PROCUREMENT CODE BID ""BEST VALUE""",0
SB0391,2023_2024,2023-RS,WATER TRUST BOARD MEMBERS & APPTS.,0
SB0392,2023_2024,2023-RS,GAME & FISH OUTDOOR YOUTH PROGRAMS,0
SB0393,2023_2024,2023-RS,LAND VALUATION AGRICULTURAL USE,0
SB0394,2023_2024,2023-RS,CONSERVED UNIMPROVED LAND VALUATION,0
SB0395,2023_2024,2023-RS,HIGHWAY 380 PROJECTS,0
SB0396,2023_2024,2023-RS,MOTORCYCLE REGISTRATION FEE & FUND,0
SB0397,2023_2024,2023-RS,SCHOOL-BASED HEALTH CENTERS,0
SB0398,2023_2024,2023-RS,HOUSING AUTHORITY COMMISSIONER EMPLOYMENT,0
SB0399,2023_2024,2023-RS,SOLITARY CONFINEMENT LIMITS,0
SB0400,2023_2024,2023-RS,MIDDLE & JUNIOR HIGH SCHOOL REDESIGN,0
SB0401,2023_2024,2023-RS,UNM HEALTH SPANISH MEDICAL INTERPRETERS,0
SB0402,2023_2024,2023-RS,NMFA VENTURE CAPITAL PROGRAM,0
SB0403,2023_2024,2023-RS,HOTEL RENOVATION TAX CREDIT,0
SB0404,2023_2024,2023-RS,VETERINARY LOAN REPAYMENT ACT,0
SB0405,2023_2024,2023-RS,FOOD ACCESSIBILITY ACT,0
SB0406,2023_2024,2023-RS,MILITARY BASE CHILD CONCURRENT JURISDICTION,0
SB0407,2023_2024,2023-RS,NATURAL ORGANIC REDUCTION OF HUMAN BODY,0
SB0408,2023_2024,2023-RS,INTIMATE EXAMS OF ANESTHETIZED PATIENTS,0
SB0409,2023_2024,2023-RS,DIGITAL TRUNKED RADIO COMMS FEES,0
SB0410,2023_2024,2023-RS,RACETRACK GAMING LICENSE CHANGES,0
