Date,State,Bill No,Title,Action
"Aug. 16, 2023",NC,HB 618,Increases Authority Over Charter Schools in North Carolina to the Charter Schools Review Board,"Veto Override Passed
                           - Senate
                      

                      
                          (27 - 18)"
"Aug. 16, 2023",NC,HB 808,Prohibits Gender Transition Procedures for Minors,"Veto Override Passed
                           - Senate
                      

                      
                          (27 - 18)"
"Aug. 16, 2023",NC,SB 49,Establishes a Parents Bill of Right's for Students in Grades K-4,"Veto Override Passed
                           - House
                      

                      
                          (72 - 47)"
"Aug. 16, 2023",NC,HB 186,Amends Various Juvenile Criminal Statutes,"Conference Report Adopted
                           - House
                      

                      
                          (96 - 23)"
"Aug. 16, 2023",NC,HB 488,Restructures the State Building Code Council,"Veto Override Passed
                           - Senate
                      

                      
                          (27 - 12)"
"Aug. 16, 2023",NC,SB 512,Repeals Governor Appointment Powers Over Various State Governing Boards,"Conference Report Adopted
                           - House
                      

                      
                          (72 - 47)"
"Aug. 16, 2023",NC,SB 754,Authorizes Appointments to Several Public Offices,"Bill Passed
                           - House
                      

                      
                          (93 - 24)"
"Aug. 16, 2023",NC,SB 512,Repeals Governor Appointment Powers Over Various State Governing Boards,"Conference Report Adopted
                           - Senate
                      

                      
                          (27 - 18)"
"Aug. 16, 2023",NC,SB 754,Authorizes Appointments to Several Public Offices,"Concurrence Vote Passed
                           - Senate
                      

                      
                          (27 - 18)"
"Aug. 16, 2023",NC,SB 579,Prohibits Showing Adult Entertainment to a Minor,"Bill Passed
                           - House
                      

                      
                          (118 - 1)"
"Aug. 16, 2023",NC,HB 323,Appropriates Resources for Adult Developmental and Vocational Programs,"Bill Passed
                           - Senate
                      

                      
                          (44 - 0)"
"June 29, 2023",NC,SB 49,Establishes a Parents Bill of Right's for Students in Grades K-4,"Concurrence Vote Passed
                           - Senate
                      

                      
                          (26 - 13)"
"June 28, 2023",NC,HB 808,Prohibits Gender Transition Procedures for Minors,"Concurrence Vote Passed
                           - House
                      

                      
                          (67 - 46)"
"June 28, 2023",NC,SB 49,Establishes a Parents Bill of Right's for Students in Grades K-4,"Bill Passed
                           - House
                      

                      
                          (66 - 47)"
"June 27, 2023",NC,HB 190,Amends Certain Abortion Terms Within the Department of Health and Human Services to Clarify Language,"Concurrence Vote Passed
                           - House
                      

                      
                          (115 - 4)"
"June 27, 2023",NC,HB 808,Prohibits Gender Transition Procedures for Minors,"Bill Passed
                           - Senate
                      

                      
                          (29 - 16)"
"June 21, 2023",NC,SB 749,Amends Membership Makeup of Both the County and State Boards of Elections,"Bill Passed
                           - Senate
                      

                      
                          (28 - 19)"
"June 21, 2023",NC,SB 747,Amends Various State Election Laws and Policies,"Bill Passed
                           - Senate
                      

                      
                          (28 - 19)"
"June 14, 2023",NC,HB 140,Authorizes Civilian Traffic Investigators,"Concurrence Vote Passed
                           - House
                      

                      
                          (100 - 6)"
"June 13, 2023",NC,HB 750,Prohibits Taking Into Account ESG Factors When Investing Public Funds,"Bill Passed
                           - Senate
                      

                      
                          (29 - 18)"
"June 1, 2023",NC,HB 347,Authorizes Sports Gambling and Horse Racing,"Bill Passed
                           - Senate
                      

                      
                          (38 - 11)"
"May 16, 2023",NC,SB 20,Prohibits Abortion Procedures After 12 Weeks Pregnancy,"Veto Override Passed
                           - House
                      

                      
                          (72 - 48)"
"May 16, 2023",NC,SB 20,Prohibits Abortion Procedures After 12 Weeks Pregnancy,"Veto Override Passed
                           - Senate
                      

                      
                          (30 - 20)"
"May 3, 2023",NC,HB 116,Establishes Various Provisions for State District Attorney's Offices,"Bill Passed
                           - House
                      

                      
                          (110 - 7)"
"May 3, 2023",NC,HB 750,Prohibits Taking Into Account ESG Factors When Investing Public Funds,"Bill Passed
                           - House
                      

                      
                          (76 - 41)"
"April 27, 2023",NC,HB 551,Authorizes New Rules and Protections For Landlords,"Bill Passed
                           - House
                      

                      
                          (87 - 26)"
"April 19, 2023",NC,HB 574,Prohibits Transgender Girls from Playing on Female Sports Teams,"Bill Passed
                           - House
                      

                      
                          (73 - 39)"
"April 5, 2023",NC,HB 149,Appropriates Emergency Funding for the Disaster Recovery Act Part I,"Bill Passed
                           - Senate
                      

                      
                          (29 - 18)"
"April 4, 2023",NC,HB 253,"Requires ""Character"" Education be Taught in All Grade Levels to Reduce Bullying","Bill Passed
                           - House
                      

                      
                          (115 - 0)"
"March 29, 2023",NC,SB 41,Expands Conceal Carry Permits in School Zones,"Veto Override Passed
                           - House
                      

                      
                          (71 - 45)"
"March 29, 2023",NC,HB 347,Authorizes Sports Gambling and Horse Racing,"Bill Passed
                           - House
                      

                      
                          (64 - 45)"
"March 28, 2023",NC,SB 41,Expands Conceal Carry Permits in School Zones,"Veto Override Passed
                           - Senate
                      

                      
                          (30 - 19)"
"March 28, 2023",NC,HB 10,Requires Sheriffs to Cooperate with ICE,"Bill Passed
                           - House
                      

                      
                          (71 - 44)"
"March 22, 2023",NC,HB 187,Prohibits Certain Topics from Being Taught in Public School,"Bill Passed
                           - House
                      

                      
                          (68 - 49)"
"March 8, 2023",NC,HB 151,Authorizes a Joint Resolution Establishing Term Limits for Congress,"Joint Resolution Passed
                           - House
                      

                      
                          (69 - 48)"
"March 7, 2023",NC,HB 149,Appropriates Emergency Funding for the Disaster Recovery Act Part I,"Bill Passed
                           - House
                      

                      
                          (70 - 43)"
"March 1, 2023",NC,SB 3,Authorizes the Use of Medical Cannabis for Those Who Qualify,"Bill Passed
                           - Senate
                      

                      
                          (36 - 10)"
"Feb. 16, 2023",NC,HB 76,Expands Access to Medicaid,"Bill Passed
                           - House
                      

                      
                          (92 - 22)"
"Feb. 16, 2023",NC,SB 41,Expands Conceal Carry Permits in School Zones,"Bill Passed
                           - Senate
                      

                      
                          (29 - 19)"
"Feb. 8, 2023",NC,HB 40,Increases Penalties for Rioting,"Bill Passed
                           - House
                      

                      
                          (75 - 43)"
"Feb. 7, 2023",NC,SB 49,Establishes a Parents Bill of Right's for Students in Grades K-4,"Bill Passed
                           - Senate
                      

                      
                          (29 - 18)"
