bill_id,date,chamber,sequence,action
1641096,2023-03-22,Senate,10,"Committee Report: Ought to Pass with Amendment # 2023-1136s, 03/30/2023; Vote 5-0; Consent Calendar; Senate Calendar  15"
1641096,2023-03-30,Senate,11,"Committee Amendment # 2023-1136s, Amendment Adopted, Voice Vote; 03/30/2023; Senate Journal 12"
1641096,2023-03-30,Senate,12,"Ought to Pass with Amendment 2023-1136s, Motion Adopted, Voice Vote; OT3rdg; 03/30/2023; Senate Journal 12"
1641096,2023-06-15,House,13,"House Concurs with Senate Amendment 2023-1136s (Rep. L. Turcotte): Motion Adopted DV 301-69 06/15/2023 House Journal  16 P. 3"
1641096,2023-07-18,Senate,14,"Enrolled Adopted, Voice Vote, (In recess 06/29/2023); Senate Journal 20"
1641096,2023-07-19,House,15,"Enrolled (in recess of) 06/29/2023 House Journal  17 P. 18"
1641096,2023-08-09,House,16,"Signed by Governor Sununu 08/04/2023; Chapter 178; eff:10/03/2023 House Journal  17"
1641097,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Transportation"
1641097,2023-01-11,House,2,"Public Hearing: 01/17/2023 01:30 pm Legislative Office Building 201-203"
1641097,2023-02-03,House,3,"Executive Session: 02/07/2023 02:00 pm Legislative Office Building 201-203"
1641097,2023-02-08,House,4,"Committee Report: Inexpedient to Legislate HB111 02/07/2023 (Vote 11-9; Regular Calendar) House Calendar 12 P. 27"
1641097,2023-02-23,House,5,"Inexpedient to Legislate: Motion Failed DV 172-174 02/23/2023 House Journal  7 P. 38"
1641097,2023-02-23,House,6,"Ought to Pass: Motion Adopted DV 175-172 02/23/2023 House Journal  7 P. 37"
1641097,2023-02-23,House,7,"Reconsider HB111 (Rep. Adjutant): Motion Failed Regular Calendar 170-177 02/23/2023 House Journal  7 P. 39"
1641097,2023-03-07,Senate,8,"Introduced 02/22/2023 and Referred to Transportation; Senate Journal 9"
1641097,2023-03-21,Senate,9,"Hearing: 03/28/2023, Room 101, Legislative Office Building, 01:20 pm; Senate Calendar  15"
1641097,2023-04-03,Senate,10,"Committee Report: Ought to Pass with Amendment # 2023-1246s, 04/13/2023; Vote 5-0; Consent Calendar; Senate Calendar  17"
1641097,2023-04-13,Senate,11,"Ought to Pass with Amendment 2023-1246s, Motion Adopted, Voice Vote; OT3rdg; 04/13/2023; Senate Journal 13"
1641097,2023-04-13,Senate,12,"Committee Amendment # 2023-1246s, Amendment Adopted, Voice Vote; 04/13/2023; Senate Journal 13"
1641097,2023-05-18,House,13,"House Concurs with Senate Amendment 2023-1246s (Rep. T. Walsh): Motion Adopted Voice Vote 05/18/2023 House Journal  14 P. 3"
1641097,2023-06-13,Senate,14,"Enrolled Adopted, Voice Vote, (In recess 06/08/2023); Senate Journal 19"
1641097,2023-06-13,House,15,"Enrolled (in recess of) 06/08/2023 House Journal  15"
1641097,2023-06-21,House,16,"Signed by Governor Sununu 06/20/2023; Chapter 81; Eff: 06/20/2023"
1641098,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Public Works and Highways"
1641098,2023-02-03,House,2,"Public Hearing: 02/03/2023 11:45 am Legislative Office Building 201-203"
1641098,2023-02-15,House,3,"Retained in Committee"
1641099,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Municipal and County Government"
1641099,2023-01-11,House,2,"Public Hearing: 01/19/2023 02:15 pm Legislative Office Building 301-303"
1641099,2023-02-15,House,3,"Executive Session: 02/09/2023 10:30 am Legislative Office Building 301-303"
1641099,2023-02-15,House,4,"Committee Report: Without Recommendation 02/09/2023 (Vote ; Regular Calendar) House Calendar 14 P. 17"
1641099,2023-03-09,House,5,"Ought to Pass: Motion Failed Regular Calendar 176-193 03/09/2023 House Journal  8 P. 59"
1641099,2023-03-09,House,6,"Lay HB90 on Table (Rep. Stavis): Motion Failed Regular Calendar 179-192 03/09/2023 House Journal  8 P. 61"
1641099,2023-03-09,House,7,"Inexpedient to Legislate: Motion Adopted Voice Vote 03/09/2023 House Journal  8 P. 63"
1641100,2022-12-28,House,1,"Introduced 01/04/2023 and referred to Transportation"
